*r,szn,t,MWh
p74,wint,2016,1.13714805
p74,wint,2018,2.300415629
p74,wint,2020,4.149031801
p74,wint,2022,6.817293187
p74,wint,2024,10.73883183
p74,wint,2026,16.03641821
p74,wint,2028,23.03237345
p74,wint,2030,32.33048535
p74,wint,2032,48.40764814
p74,wint,2034,69.43266287
p74,wint,2036,96.08215672
p74,wint,2038,128.749649
p74,wint,2040,167.469665
p74,wint,2042,196.5059668
p74,wint,2044,226.6082418
p74,wint,2046,257.0240426
p74,wint,2048,286.9288379
p74,wint,2050,315.4907433
p74,spri,2012,0.116884445
p74,spri,2014,0.460067865
p74,spri,2016,1.13714805
p74,spri,2018,2.300415629
p74,spri,2020,4.149031801
p74,spri,2022,6.817293187
p74,spri,2024,10.73883183
p74,spri,2026,16.03641821
p74,spri,2028,23.03237345
p74,spri,2030,32.33048535
p74,spri,2032,48.40764814
p74,spri,2034,69.43266287
p74,spri,2036,96.08215672
p74,spri,2038,128.749649
p74,spri,2040,167.469665
p74,spri,2042,196.5059668
p74,spri,2044,226.6082418
p74,spri,2046,257.0240426
p74,spri,2048,286.9288379
p74,spri,2050,315.4907433
p75,summ,2012,0.376948144
p75,summ,2014,1.490068064
p75,summ,2016,3.69859973
p75,summ,2018,7.513375022
p75,summ,2020,13.60698042
p75,summ,2022,22.44846447
p75,summ,2024,35.5034155
p75,summ,2026,53.22717014
p75,summ,2028,76.74626658
p75,summ,2030,108.1431033
p75,summ,2032,162.5358335
p75,summ,2034,234.0043429
p75,summ,2036,325.0192558
p75,summ,2038,437.1152594
p75,summ,2040,570.626167
p75,summ,2042,671.9470473
p75,summ,2044,777.609493
p75,summ,2046,885.0445018
p75,summ,2048,991.4127738
p75,summ,2050,1093.79418
p75,fall,2012,0.376948144
p75,fall,2014,1.490068064
p75,fall,2016,3.69859973
p75,fall,2018,7.513375022
p75,fall,2020,13.60698042
p75,fall,2022,22.44846447
p75,fall,2024,35.5034155
p75,fall,2026,53.22717014
p75,fall,2028,76.74626658
p75,fall,2030,108.1431033
p75,fall,2032,162.5358335
p75,fall,2034,234.0043429
p75,fall,2036,325.0192558
p75,fall,2038,437.1152594
p75,fall,2040,570.626167
p75,fall,2042,671.9470473
p75,fall,2044,777.609493
p75,fall,2046,885.0445018
p75,fall,2048,991.4127738
p75,fall,2050,1093.79418
p75,wint,2012,0.376948144
p75,wint,2014,1.490068064
p75,wint,2016,3.69859973
p75,wint,2018,7.513375022
p75,wint,2020,13.60698042
p75,wint,2022,22.44846447
p75,wint,2024,35.5034155
p75,wint,2026,53.22717014
p75,wint,2028,76.74626658
p75,wint,2030,108.1431033
p75,wint,2032,162.5358335
p75,wint,2034,234.0043429
p75,wint,2036,325.0192558
p75,wint,2038,437.1152594
p75,wint,2040,570.626167
p75,wint,2042,671.9470473
p75,wint,2044,777.609493
p75,wint,2046,885.0445018
p75,wint,2048,991.4127738
p75,wint,2050,1093.79418
p75,spri,2012,0.376948144
p75,spri,2014,1.490068064
p75,spri,2016,3.69859973
p75,spri,2018,7.513375022
p75,spri,2020,13.60698042
p75,spri,2022,22.44846447
p75,spri,2024,35.5034155
p75,spri,2026,53.22717014
p75,spri,2028,76.74626658
p75,spri,2030,108.1431033
p75,spri,2032,162.5358335
p75,spri,2034,234.0043429
p75,spri,2036,325.0192558
p75,spri,2038,437.1152594
p75,spri,2040,570.626167
p75,spri,2042,671.9470473
p75,spri,2044,777.609493
p75,spri,2046,885.0445018
p75,spri,2048,991.4127738
p75,spri,2050,1093.79418
p76,summ,2012,0.435762761
p76,summ,2014,1.722561007
p76,summ,2016,4.275686346
p76,summ,2018,8.685674942
p76,summ,2020,15.73005587
p76,summ,2022,25.95106257
p76,summ,2024,41.04295679
p76,summ,2026,61.53212059
p76,summ,2028,88.72086413
p76,summ,2030,125.0164992
p76,summ,2032,187.8960403
p76,summ,2034,270.5156672
p76,summ,2036,375.7314918
p76,summ,2038,505.3176561
p76,summ,2040,659.6600576
p76,summ,2042,776.7898733
p76,summ,2044,898.9386618
p76,summ,2046,1023.136584
p76,summ,2048,1146.101327
p76,summ,2050,1264.457141
p76,fall,2012,0.435762761
p76,fall,2014,1.722561007
p76,fall,2016,4.275686346
p76,fall,2018,8.685674942
p76,fall,2020,15.73005587
p76,fall,2022,25.95106257
p76,fall,2024,41.04295679
p76,fall,2026,61.53212059
p76,fall,2028,88.72086413
p76,fall,2030,125.0164992
p76,fall,2032,187.8960403
p76,fall,2034,270.5156672
p76,fall,2036,375.7314918
p76,fall,2038,505.3176561
p76,fall,2040,659.6600576
p76,fall,2042,776.7898733
p76,fall,2044,898.9386618
p76,fall,2046,1023.136584
p76,fall,2048,1146.101327
p76,fall,2050,1264.457141
p76,wint,2012,0.435762761
p76,wint,2014,1.722561007
p76,wint,2016,4.275686346
p76,wint,2018,8.685674942
p76,wint,2020,15.73005587
p76,wint,2022,25.95106257
p76,wint,2024,41.04295679
p76,wint,2026,61.53212059
p76,wint,2028,88.72086413
p76,wint,2030,125.0164992
p76,wint,2032,187.8960403
p76,wint,2034,270.5156672
p76,wint,2036,375.7314918
p76,wint,2038,505.3176561
p76,wint,2040,659.6600576
p76,wint,2042,776.7898733
p76,wint,2044,898.9386618
p76,wint,2046,1023.136584
p76,wint,2048,1146.101327
p76,wint,2050,1264.457141
p76,spri,2012,0.435762761
p76,spri,2014,1.722561007
p76,spri,2016,4.275686346
p76,spri,2018,8.685674942
p76,spri,2020,15.73005587
p76,spri,2022,25.95106257
p76,spri,2024,41.04295679
p76,spri,2026,61.53212059
p76,spri,2028,88.72086413
p76,spri,2030,125.0164992
p76,spri,2032,187.8960403
p76,spri,2034,270.5156672
p76,spri,2036,375.7314918
p76,spri,2038,505.3176561
p76,spri,2040,659.6600576
p76,spri,2042,776.7898733
p76,spri,2044,898.9386618
p76,spri,2046,1023.136584
p76,spri,2048,1146.101327
p76,spri,2050,1264.457141
p77,summ,2012,0.132448376
p77,summ,2014,0.523565637
p77,summ,2016,1.299578033
p77,summ,2018,2.639976706
p77,summ,2020,4.781088557
p77,summ,2022,7.887723307
p77,summ,2024,12.47484514
p77,summ,2026,18.70244582
p77,summ,2028,26.96635738
p77,summ,2030,37.99827277
p77,summ,2032,57.11026176
p77,summ,2034,82.22217212
p77,summ,2036,114.2021078
p77,summ,2038,153.5893123
p77,summ,2040,200.5010776
p77,summ,2042,236.102224
p77,summ,2044,273.2288674
p77,summ,2046,310.9783368
p77,summ,2048,348.3529866
p77,summ,2050,384.3267703
p77,fall,2012,0.132448376
p77,fall,2014,0.523565637
p77,fall,2016,1.299578033
p77,fall,2018,2.639976706
p77,fall,2020,4.781088557
p77,fall,2022,7.887723307
p77,fall,2024,12.47484514
p77,fall,2026,18.70244582
p77,fall,2028,26.96635738
p77,fall,2030,37.99827277
p77,fall,2032,57.11026176
p77,fall,2034,82.22217212
p77,fall,2036,114.2021078
p77,fall,2038,153.5893123
p77,fall,2040,200.5010776
p77,fall,2042,236.102224
p77,fall,2044,273.2288674
p77,fall,2046,310.9783368
p77,fall,2048,348.3529866
p77,fall,2050,384.3267703
p77,wint,2012,0.132448376
p77,wint,2014,0.523565637
p77,wint,2016,1.299578033
p77,wint,2018,2.639976706
p77,wint,2020,4.781088557
p77,wint,2022,7.887723307
p77,wint,2024,12.47484514
p77,wint,2026,18.70244582
p77,wint,2028,26.96635738
p77,wint,2030,37.99827277
p77,wint,2032,57.11026176
p77,wint,2034,82.22217212
p77,wint,2036,114.2021078
p77,wint,2038,153.5893123
p77,wint,2040,200.5010776
p77,wint,2042,236.102224
p77,wint,2044,273.2288674
p77,wint,2046,310.9783368
p77,wint,2048,348.3529866
p77,wint,2050,384.3267703
p77,spri,2012,0.132448376
p77,spri,2014,0.523565637
p77,spri,2016,1.299578033
p77,spri,2018,2.639976706
p77,spri,2020,4.781088557
p77,spri,2022,7.887723307
p77,spri,2024,12.47484514
p77,spri,2026,18.70244582
p77,spri,2028,26.96635738
p77,spri,2030,37.99827277
p77,spri,2032,57.11026176
p77,spri,2034,82.22217212
p77,spri,2036,114.2021078
p77,spri,2038,153.5893123
p77,spri,2040,200.5010776
p77,spri,2042,236.102224
p77,spri,2044,273.2288674
p77,spri,2046,310.9783368
p77,spri,2048,348.3529866
p77,spri,2050,384.3267703
p78,summ,2012,0.315390607
p78,summ,2014,1.246732421
p78,summ,2016,3.094599708
p78,summ,2018,6.286402922
p78,summ,2020,11.38489177
p78,summ,2022,18.78251681
p78,summ,2024,29.70552838
p78,summ,2026,44.53490434
p78,summ,2028,64.21321351
p78,summ,2030,90.48278814
p78,summ,2032,135.9929107
p78,summ,2034,195.7902515
p78,summ,2036,271.9419693
p78,summ,2038,365.7321292
p78,summ,2040,477.440031
p78,summ,2042,562.2146997
p78,summ,2044,650.6219341
p78,summ,2046,740.5122632
p78,summ,2048,829.510059
p78,summ,2050,915.1720644
p78,fall,2012,0.315390607
p78,fall,2014,1.246732421
p78,fall,2016,3.094599708
p78,fall,2018,6.286402922
p78,fall,2020,11.38489177
p78,fall,2022,18.78251681
p78,fall,2024,29.70552838
p78,fall,2026,44.53490434
p78,fall,2028,64.21321351
p78,fall,2030,90.48278814
p78,fall,2032,135.9929107
p78,fall,2034,195.7902515
p78,fall,2036,271.9419693
p78,fall,2038,365.7321292
p78,fall,2040,477.440031
p78,fall,2042,562.2146997
p78,fall,2044,650.6219341
p78,fall,2046,740.5122632
p78,fall,2048,829.510059
p78,fall,2050,915.1720644
p78,wint,2012,0.315390607
p78,wint,2014,1.246732421
p78,wint,2016,3.094599708
p78,wint,2018,6.286402922
p78,wint,2020,11.38489177
p78,wint,2022,18.78251681
p78,wint,2024,29.70552838
p78,wint,2026,44.53490434
p78,wint,2028,64.21321351
p78,wint,2030,90.48278814
p78,wint,2032,135.9929107
p78,wint,2034,195.7902515
p78,wint,2036,271.9419693
p78,wint,2038,365.7321292
p78,wint,2040,477.440031
p78,wint,2042,562.2146997
p78,wint,2044,650.6219341
p78,wint,2046,740.5122632
p78,wint,2048,829.510059
p78,wint,2050,915.1720644
p78,spri,2012,0.315390607
p78,spri,2014,1.246732421
p78,spri,2016,3.094599708
p78,spri,2018,6.286402922
p78,spri,2020,11.38489177
p78,spri,2022,18.78251681
p78,spri,2024,29.70552838
p78,spri,2026,44.53490434
p78,spri,2028,64.21321351
p78,spri,2030,90.48278814
p78,spri,2032,135.9929107
p78,spri,2034,195.7902515
p78,spri,2036,271.9419693
p78,spri,2038,365.7321292
p78,spri,2040,477.440031
p78,spri,2042,562.2146997
p78,spri,2044,650.6219341
p78,spri,2046,740.5122632
p78,spri,2048,829.510059
p78,spri,2050,915.1720644
p79,summ,2012,1.044068239
p79,summ,2014,4.127179737
p79,summ,2016,10.24435476
p79,summ,2018,20.81049174
p79,summ,2020,37.68851586
p79,summ,2022,62.17759437
p79,summ,2024,98.33710323
p79,summ,2026,147.4282305
p79,summ,2028,212.5712536
p79,summ,2030,299.5339845
p79,summ,2032,450.1905749
p79,summ,2034,648.1435349
p79,summ,2036,900.2359817
p79,summ,2038,1210.718681
p79,summ,2040,1580.516226
p79,summ,2042,1861.154067
p79,summ,2044,2153.817144
p79,summ,2046,2451.389854
p79,summ,2048,2746.007924
p79,summ,2050,3029.583201
p79,fall,2012,1.044068239
p79,fall,2014,4.127179737
p79,fall,2016,10.24435476
p79,fall,2018,20.81049174
p79,fall,2020,37.68851586
p79,fall,2022,62.17759437
p79,fall,2024,98.33710323
p79,fall,2026,147.4282305
p79,fall,2028,212.5712536
p79,fall,2030,299.5339845
p79,fall,2032,450.1905749
p79,fall,2034,648.1435349
p79,fall,2036,900.2359817
p79,fall,2038,1210.718681
p79,fall,2040,1580.516226
p79,fall,2042,1861.154067
p79,fall,2044,2153.817144
p79,fall,2046,2451.389854
p79,fall,2048,2746.007924
p79,fall,2050,3029.583201
p79,wint,2012,1.044068239
p79,wint,2014,4.127179737
p79,wint,2016,10.24435476
p79,wint,2018,20.81049174
p79,wint,2020,37.68851586
p79,wint,2022,62.17759437
p79,wint,2024,98.33710323
p79,wint,2026,147.4282305
p79,wint,2028,212.5712536
p79,wint,2030,299.5339845
p79,wint,2032,450.1905749
p79,wint,2034,648.1435349
p79,wint,2036,900.2359817
p79,wint,2038,1210.718681
p79,wint,2040,1580.516226
p79,wint,2042,1861.154067
p79,wint,2044,2153.817144
p79,wint,2046,2451.389854
p79,wint,2048,2746.007924
p79,wint,2050,3029.583201
p79,spri,2012,1.044068239
p79,spri,2014,4.127179737
p79,spri,2016,10.24435476
p79,spri,2018,20.81049174
p79,spri,2020,37.68851586
p79,spri,2022,62.17759437
p79,spri,2024,98.33710323
p79,spri,2026,147.4282305
p79,spri,2028,212.5712536
p79,spri,2030,299.5339845
p79,spri,2032,450.1905749
p79,spri,2034,648.1435349
p79,spri,2036,900.2359817
p79,spri,2038,1210.718681
p79,spri,2040,1580.516226
p79,spri,2042,1861.154067
p79,spri,2044,2153.817144
p79,spri,2046,2451.389854
p79,spri,2048,2746.007924
p79,spri,2050,3029.583201
p80,summ,2012,4.485114153
p80,summ,2014,17.65823281
p80,summ,2016,43.65660739
p80,summ,2018,88.33762359
p80,summ,2020,159.3645424
p80,summ,2022,261.9155436
p80,summ,2024,412.6765946
p80,summ,2026,616.3998559
p80,summ,2028,885.5138628
p80,summ,2030,1243.281023
p80,summ,2032,1861.961325
p80,summ,2034,2671.277525
p80,summ,2036,3697.393339
p80,summ,2038,4955.593113
p80,summ,2040,6447.355896
p80,summ,2042,7566.867348
p80,summ,2044,8727.909181
p80,summ,2046,9901.509604
p80,summ,2048,11055.9046
p80,summ,2050,12159.00837
p80,fall,2012,4.485114153
p80,fall,2014,17.65823281
p80,fall,2016,43.65660739
p80,fall,2018,88.33762359
p80,fall,2020,159.3645424
p80,fall,2022,261.9155436
p80,fall,2024,412.6765946
p80,fall,2026,616.3998559
p80,fall,2028,885.5138628
p80,fall,2030,1243.281023
p80,fall,2032,1861.961325
p80,fall,2034,2671.277525
p80,fall,2036,3697.393339
p80,fall,2038,4955.593113
p80,fall,2040,6447.355896
p80,fall,2042,7566.867348
p80,fall,2044,8727.909181
p80,fall,2046,9901.509604
p80,fall,2048,11055.9046
p80,fall,2050,12159.00837
p80,wint,2012,4.485114153
p80,wint,2014,17.65823281
p80,wint,2016,43.65660739
p80,wint,2018,88.33762359
p80,wint,2020,159.3645424
p80,wint,2022,261.9155436
p80,wint,2024,412.6765946
p80,wint,2026,616.3998559
p80,wint,2028,885.5138628
p80,wint,2030,1243.281023
p80,wint,2032,1861.961325
p80,wint,2034,2671.277525
p80,wint,2036,3697.393339
p80,wint,2038,4955.593113
p80,wint,2040,6447.355896
p80,wint,2042,7566.867348
p80,wint,2044,8727.909181
p80,wint,2046,9901.509604
p80,wint,2048,11055.9046
p80,wint,2050,12159.00837
p80,spri,2012,4.485114153
p80,spri,2014,17.65823281
p80,spri,2016,43.65660739
p80,spri,2018,88.33762359
p80,spri,2020,159.3645424
p80,spri,2022,261.9155436
p80,spri,2024,412.6765946
p80,spri,2026,616.3998559
p80,spri,2028,885.5138628
p80,spri,2030,1243.281023
p80,spri,2032,1861.961325
p80,spri,2034,2671.277525
p80,spri,2036,3697.393339
p80,spri,2038,4955.593113
p80,spri,2040,6447.355896
p80,spri,2042,7566.867348
p80,spri,2044,8727.909181
p80,spri,2046,9901.509604
p80,spri,2048,11055.9046
p80,spri,2050,12159.00837
p81,summ,2012,0.858822234
p81,summ,2014,3.381247933
p81,summ,2016,8.359489598
p81,summ,2018,16.91513587
p81,summ,2020,30.51556944
p81,summ,2022,50.1523227
p81,summ,2024,79.02047148
p81,summ,2026,118.0299728
p81,summ,2028,169.5606774
p81,summ,2030,238.0669364
p81,summ,2032,356.5335754
p81,summ,2034,511.5037108
p81,summ,2036,707.9872441
p81,summ,2038,948.9108649
p81,summ,2040,1234.557785
p81,summ,2042,1448.924977
p81,summ,2044,1671.244523
p81,summ,2046,1895.968823
p81,summ,2048,2117.015613
p81,summ,2050,2328.241016
p81,fall,2012,0.858822234
p81,fall,2014,3.381247933
p81,fall,2016,8.359489598
p81,fall,2018,16.91513587
p81,fall,2020,30.51556944
p81,fall,2022,50.1523227
p81,fall,2024,79.02047148
p81,fall,2026,118.0299728
p81,fall,2028,169.5606774
p81,fall,2030,238.0669364
p81,fall,2032,356.5335754
p81,fall,2034,511.5037108
p81,fall,2036,707.9872441
p81,fall,2038,948.9108649
p81,fall,2040,1234.557785
p81,fall,2042,1448.924977
p81,fall,2044,1671.244523
p81,fall,2046,1895.968823
p81,fall,2048,2117.015613
p81,fall,2050,2328.241016
p81,wint,2012,0.858822234
p81,wint,2014,3.381247933
p81,wint,2016,8.359489598
p81,wint,2018,16.91513587
p81,wint,2020,30.51556944
p81,wint,2022,50.1523227
p81,wint,2024,79.02047148
p81,wint,2026,118.0299728
p81,wint,2028,169.5606774
p81,wint,2030,238.0669364
p81,wint,2032,356.5335754
p81,wint,2034,511.5037108
p81,wint,2036,707.9872441
p81,wint,2038,948.9108649
p81,wint,2040,1234.557785
p81,wint,2042,1448.924977
p81,wint,2044,1671.244523
p81,wint,2046,1895.968823
p81,wint,2048,2117.015613
p81,wint,2050,2328.241016
p81,spri,2012,0.858822234
p81,spri,2014,3.381247933
p81,spri,2016,8.359489598
p81,spri,2018,16.91513587
p81,spri,2020,30.51556944
p81,spri,2022,50.1523227
p81,spri,2024,79.02047148
p81,spri,2026,118.0299728
p81,spri,2028,169.5606774
p81,spri,2030,238.0669364
p81,spri,2032,356.5335754
p81,spri,2034,511.5037108
p81,spri,2036,707.9872441
p81,spri,2038,948.9108649
p81,spri,2040,1234.557785
p81,spri,2042,1448.924977
p81,spri,2044,1671.244523
p81,spri,2046,1895.968823
p81,spri,2048,2117.015613
p81,spri,2050,2328.241016
p82,summ,2012,0.275502843
p82,summ,2014,1.084675479
p82,summ,2016,2.681652917
p82,summ,2018,5.426231219
p82,summ,2020,9.789134232
p82,summ,2022,16.08843708
p82,summ,2024,25.34909283
p82,summ,2026,37.86300791
p82,summ,2028,54.39361816
p82,summ,2030,76.36984136
p82,summ,2032,114.3729281
p82,summ,2034,164.0860249
p82,summ,2036,227.1162654
p82,summ,2038,304.4025067
p82,summ,2040,396.0356009
p82,summ,2042,464.8027665
p82,summ,2044,536.1209793
p82,summ,2046,608.2106167
p82,summ,2048,679.1205404
p82,summ,2050,746.879847
p82,fall,2012,0.275502843
p82,fall,2014,1.084675479
p82,fall,2016,2.681652917
p82,fall,2018,5.426231219
p82,fall,2020,9.789134232
p82,fall,2022,16.08843708
p82,fall,2024,25.34909283
p82,fall,2026,37.86300791
p82,fall,2028,54.39361816
p82,fall,2030,76.36984136
p82,fall,2032,114.3729281
p82,fall,2034,164.0860249
p82,fall,2036,227.1162654
p82,fall,2038,304.4025067
p82,fall,2040,396.0356009
p82,fall,2042,464.8027665
p82,fall,2044,536.1209793
p82,fall,2046,608.2106167
p82,fall,2048,679.1205404
p82,fall,2050,746.879847
p82,wint,2012,0.275502843
p82,wint,2014,1.084675479
p82,wint,2016,2.681652917
p82,wint,2018,5.426231219
p82,wint,2020,9.789134232
p82,wint,2022,16.08843708
p82,wint,2024,25.34909283
p82,wint,2026,37.86300791
p82,wint,2028,54.39361816
p82,wint,2030,76.36984136
p82,wint,2032,114.3729281
p82,wint,2034,164.0860249
p82,wint,2036,227.1162654
p82,wint,2038,304.4025067
p82,wint,2040,396.0356009
p82,wint,2042,464.8027665
p82,wint,2044,536.1209793
p82,wint,2046,608.2106167
p82,wint,2048,679.1205404
p82,wint,2050,746.879847
p82,spri,2012,0.275502843
p82,spri,2014,1.084675479
p82,spri,2016,2.681652917
p82,spri,2018,5.426231219
p82,spri,2020,9.789134232
p82,spri,2022,16.08843708
p82,spri,2024,25.34909283
p82,spri,2026,37.86300791
p82,spri,2028,54.39361816
p82,spri,2030,76.36984136
p82,spri,2032,114.3729281
p82,spri,2034,164.0860249
p82,spri,2036,227.1162654
p82,spri,2038,304.4025067
p82,spri,2040,396.0356009
p82,spri,2042,464.8027665
p82,spri,2044,536.1209793
p82,spri,2046,608.2106167
p82,spri,2048,679.1205404
p82,spri,2050,746.879847
p83,summ,2012,0.443987892
p83,summ,2014,1.74801383
p83,summ,2016,4.321630274
p83,summ,2018,8.744668247
p83,summ,2020,15.77572496
p83,summ,2022,25.92739587
p83,summ,2024,40.85144886
p83,summ,2026,61.01830713
p83,summ,2028,87.65828923
p83,summ,2030,123.0741743
p83,summ,2032,184.318226
p83,summ,2034,264.4335992
p83,summ,2036,366.0102776
p83,summ,2038,490.5612805
p83,summ,2040,638.2330211
p83,summ,2042,749.0550678
p83,summ,2044,863.9882666
p83,summ,2046,980.1646582
p83,summ,2048,1094.439877
p83,summ,2050,1203.637704
p83,fall,2012,0.443987892
p83,fall,2014,1.74801383
p83,fall,2016,4.321630274
p83,fall,2018,8.744668247
p83,fall,2020,15.77572496
p83,fall,2022,25.92739587
p83,fall,2024,40.85144886
p83,fall,2026,61.01830713
p83,fall,2028,87.65828923
p83,fall,2030,123.0741743
p83,fall,2032,184.318226
p83,fall,2034,264.4335992
p83,fall,2036,366.0102776
p83,fall,2038,490.5612805
p83,fall,2040,638.2330211
p83,fall,2042,749.0550678
p83,fall,2044,863.9882666
p83,fall,2046,980.1646582
p83,fall,2048,1094.439877
p83,fall,2050,1203.637704
p83,wint,2012,0.443987892
p83,wint,2014,1.74801383
p83,wint,2016,4.321630274
p83,wint,2018,8.744668247
p83,wint,2020,15.77572496
p83,wint,2022,25.92739587
p83,wint,2024,40.85144886
p83,wint,2026,61.01830713
p83,wint,2028,87.65828923
p83,wint,2030,123.0741743
p83,wint,2032,184.318226
p83,wint,2034,264.4335992
p83,wint,2036,366.0102776
p83,wint,2038,490.5612805
p83,wint,2040,638.2330211
p83,wint,2042,749.0550678
p83,wint,2044,863.9882666
p83,wint,2046,980.1646582
p83,wint,2048,1094.439877
p83,wint,2050,1203.637704
p83,spri,2012,0.443987892
p83,spri,2014,1.74801383
p83,spri,2016,4.321630274
p83,spri,2018,8.744668247
p83,spri,2020,15.77572496
p83,spri,2022,25.92739587
p83,spri,2024,40.85144886
p83,spri,2026,61.01830713
p83,spri,2028,87.65828923
p83,spri,2030,123.0741743
p83,spri,2032,184.318226
p83,spri,2034,264.4335992
p83,spri,2036,366.0102776
p83,spri,2038,490.5612805
p83,spri,2040,638.2330211
p83,spri,2042,749.0550678
p83,spri,2044,863.9882666
p83,spri,2046,980.1646582
p83,spri,2048,1094.439877
p83,spri,2050,1203.637704
p84,summ,2012,0.183446083
p84,summ,2014,0.725220696
p84,summ,2016,1.800271645
p84,summ,2018,3.65739354
p84,summ,2020,6.624204256
p84,summ,2022,10.92932282
p84,summ,2024,17.28665041
p84,summ,2026,25.91836221
p84,summ,2028,37.37355151
p84,summ,2030,52.66696217
p84,summ,2032,79.16266219
p84,summ,2034,113.9794186
p84,summ,2036,158.3224079
p84,summ,2038,212.9410981
p84,summ,2040,278.0001171
p84,summ,2042,327.3841107
p84,summ,2044,378.8898078
p84,summ,2046,431.2655829
p84,summ,2048,483.1278978
p84,summ,2050,533.0533196
p84,fall,2012,0.183446083
p84,fall,2014,0.725220696
p84,fall,2016,1.800271645
p84,fall,2018,3.65739354
p84,fall,2020,6.624204256
p84,fall,2022,10.92932282
p84,fall,2024,17.28665041
p84,fall,2026,25.91836221
p84,fall,2028,37.37355151
p84,fall,2030,52.66696217
p84,fall,2032,79.16266219
p84,fall,2034,113.9794186
p84,fall,2036,158.3224079
p84,fall,2038,212.9410981
p84,fall,2040,278.0001171
p84,fall,2042,327.3841107
p84,fall,2044,378.8898078
p84,fall,2046,431.2655829
p84,fall,2048,483.1278978
p84,fall,2050,533.0533196
p84,wint,2012,0.183446083
p84,wint,2014,0.725220696
p84,wint,2016,1.800271645
p84,wint,2018,3.65739354
p84,wint,2020,6.624204256
p84,wint,2022,10.92932282
