r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p17061,0.00325,0.0065,0.013,0.043,0.093,0.675,0.303,0.311638728,0.32526362,0.340062083,0.355940728,0.537082632,0.777,1.059,1.52,2.082,2.739,3.474,4.247,5.041,5.825
p17065,0.0015,0.003,0.006,0.013,0.032,0.247,0.106,0.109328996,0.120781931,0.126029398,0.144359862,0.296779681,0.446,0.671,0.961,1.317,1.733,2.192,2.678,3.172,3.655
p17067,0.003,0.006,0.012,0.024,0.058,0.447,0.188,0.194135601,0.204481689,0.218378526,0.234722524,0.385370631,0.661,0.898,1.284,1.866,2.589,3.387,4.237,5.099,5.97
p17069,0.00075,0.0015,0.003,0.005,0.013,0.097,0.04,0.041892419,0.043439115,0.046717794,0.06281307,0.118490395,0.179,0.271,0.39,0.534,0.78,1.063,1.372,1.701,2.037
p17071,0.001,0.002,0.004,0.008,0.02,0.158,0.065,0.067436577,0.072045362,0.077138683,0.08375076,0.114060848,0.221,0.267,0.412,0.615,0.871,1.17,1.491,1.822,2.164
p17073,0.00775,0.0155,0.031,0.06,0.143,1.085,0.458,0.473077807,0.4969011,0.670346022,0.921258356,1.689872365,2.517,3.818,5.512,7.617,10.132,12.97,16.031,19.173,22.29
p17077,0.01025,0.0205,0.041,0.081,0.196,1.496,0.634,0.653930445,0.698204318,0.731187801,0.793428249,1.941249185,3.284,5.189,7.639,10.65,14.189,18.13,22.352,26.63,30.873
p17081,0.00775,0.0155,0.031,0.057,0.131,0.977,0.419,0.432207154,0.453461985,0.474783163,0.495892656,0.717586692,1.123,1.734,2.523,3.49,4.631,6.472,8.504,10.648,12.891
p17083,0.00375,0.0075,0.015,0.03,0.071,0.535,0.227,0.23602802,0.248980295,0.261836939,0.276597904,0.713157145,1.199,1.903,2.806,3.91,5.195,6.624,8.138,9.67,11.197
p17087,0.00175,0.0035,0.007,0.014,0.034,0.262,0.11,0.113416062,0.118662949,0.124942938,0.135543993,0.306746163,0.54,0.818,1.178,1.727,2.382,3.127,3.939,4.776,5.622
p17095,0.0095,0.019,0.038,0.073,0.173,1.309,0.556,0.575254439,0.608147615,0.641011593,0.677719963,1.240273296,2.053,3.015,4.231,6.013,8.085,10.372,12.817,15.326,17.835
p17109,0.00575,0.0115,0.023,0.043,0.103,0.779,0.33,0.339226419,0.357048339,0.372655892,0.389000239,0.682150313,1.014,1.5,2.13,2.904,3.807,4.808,5.871,7.321,8.795
p17117,0.00875,0.0175,0.035,0.07,0.171,1.299,0.559,0.577297971,0.608147615,0.638838673,0.671108061,1.188226113,2.241,3.681,5.526,7.782,10.47,13.444,16.603,19.835,23.021
p17119,0.063,0.126,0.252,0.459,1.041,7.714,3.35,3.451526632,3.624517408,3.786314243,4.090563418,7.430565904,12.15,17.639,26.023,36.916,49.938,64.533,80.281,96.476,112.675
p17121,0.009,0.018,0.036,0.089,0.221,1.635,0.727,0.747932947,0.782963567,0.813758786,0.866159172,1.584670612,2.321,3.379,4.729,6.38,8.293,10.406,12.629,14.91,17.195
p17125,0.0025,0.005,0.01,0.019,0.047,0.359,0.152,0.159395546,0.17057799,0.180352414,0.192847144,0.300101842,0.482,0.678,1.007,1.403,1.865,2.376,2.915,3.462,4.015
p17127,0.0025,0.005,0.01,0.018,0.044,0.337,0.141,0.146112584,0.15468563,0.162969049,0.171909454,0.285705813,0.544,0.819,1.182,1.745,2.471,3.29,4.182,5.115,6.062
p17129,0.002,0.004,0.008,0.015,0.037,0.285,0.12,0.123633725,0.130317346,0.136894001,0.147665813,0.32557174,0.573,0.853,1.291,1.833,2.479,3.197,3.961,4.746,5.535
p17131,0.0025,0.005,0.01,0.019,0.045,0.339,0.142,0.145090818,0.150447668,0.154277367,0.156481682,0.159463709,0.146,0.149,0.153,0.157,0.162,0.168,0.175,0.183,0.192
p17133,0.006,0.012,0.024,0.046,0.108,0.814,0.349,0.360683511,0.380357132,0.403076782,0.426467684,0.901412913,1.458,2.229,3.217,4.437,5.892,7.501,9.18,10.875,12.544
p17135,0.0065,0.013,0.026,0.049,0.113,0.85,0.369,0.38316237,0.41002287,0.428065369,0.461731162,0.787352065,1.252,1.877,2.691,3.714,4.91,6.241,7.666,9.111,10.559
p17137,0.0055,0.011,0.022,0.042,0.1,0.76,0.32,0.330030522,0.348572414,0.367223591,0.386796272,0.956782257,1.604,2.538,3.731,5.19,6.879,8.742,10.708,12.705,14.676
p17145,0.00325,0.0065,0.013,0.025,0.061,0.459,0.193,0.199244433,0.210838633,0.221637907,0.232518556,0.528223537,0.899,1.392,2.091,2.955,3.974,5.115,6.339,7.591,8.852
p17149,0.0025,0.005,0.01,0.02,0.05,0.382,0.159,0.165526144,0.175875443,0.185784716,0.197255079,0.406410982,0.633,0.976,1.411,1.941,2.554,3.229,3.937,4.656,5.371
p17151,0.0005,0.001,0.002,0.005,0.013,0.101,0.041,0.041892419,0.044498606,0.047804254,0.050691249,0.098557432,0.193,0.272,0.445,0.655,0.905,1.184,1.484,1.792,2.111
p17153,0.001,0.002,0.004,0.008,0.02,0.155,0.065,0.086850137,0.123960402,0.178179494,0.310759398,0.5060758,0.726,1.047,1.468,1.999,2.64,3.377,4.178,5.002,5.836
p17155,0.001,0.002,0.004,0.008,0.02,0.156,0.066,0.068458344,0.073104853,0.126029398,0.203866981,0.338860383,0.478,0.704,0.997,1.36,1.789,2.268,2.779,3.296,3.802
p17157,0.00575,0.0115,0.023,0.047,0.116,0.868,0.376,0.387249436,0.405784907,0.443275814,0.498096623,0.922453264,1.556,2.376,3.443,4.773,6.343,8.112,10.029,12.001,13.989
p17161,0.0355,0.071,0.142,0.256,0.575,4.226,1.837,1.876984732,1.947343758,2.000173464,2.035363856,2.071920836,1.9,1.92,1.943,1.969,1.995,2.026,2.06,2.102,2.153
p17163,0.06975,0.1395,0.279,0.561,1.37,10.256,4.554,4.680711516,4.94570221,5.454030846,6.116009421,10.53789346,15.443,22.188,30.923,41.826,54.715,69.128,84.585,100.564,116.512
p17165,0.00425,0.0085,0.017,0.032,0.076,0.568,0.239,0.24726745,0.261694183,0.275960923,0.290923691,0.777385583,1.333,2.137,3.181,4.473,6.013,7.748,9.631,11.557,13.453
p17169,0.0015,0.003,0.006,0.015,0.042,0.307,0.136,0.139981986,0.146209705,0.152104446,0.164195568,0.333323448,0.484,0.715,1.01,1.37,1.793,2.268,2.767,3.274,3.781
p17171,0.00075,0.0015,0.003,0.006,0.014,0.111,0.046,0.047001251,0.049796059,0.053236556,0.057303151,0.122919943,0.233,0.342,0.531,0.773,1.057,1.374,1.714,2.066,2.419
p17175,0.001,0.002,0.004,0.008,0.018,0.138,0.058,0.060284213,0.063569437,0.06736054,0.071628939,0.138423359,0.227,0.335,0.473,0.668,0.898,1.15,1.414,1.682,1.946
p17181,0.0025,0.005,0.01,0.021,0.05,0.386,0.162,0.167569677,0.175875443,0.184698256,0.195051111,0.386478018,0.669,1.05,1.542,2.145,2.862,3.662,4.509,5.364,6.207
p17187,0.00275,0.0055,0.011,0.021,0.049,0.375,0.158,0.162460845,0.17163748,0.181438875,0.190643177,0.314497871,0.531,0.729,0.981,1.379,1.957,2.615,3.375,4.159,4.956
p17189,0.00225,0.0045,0.009,0.018,0.042,0.316,0.133,0.136916687,0.144090724,0.149931525,0.156481682,0.310068324,0.598,0.851,1.382,2.041,2.83,3.728,4.709,5.734,6.775
p17191,0.00275,0.0055,0.011,0.023,0.061,0.459,0.197,0.203331498,0.214017105,0.223810828,0.23362054,0.491679771,0.843,1.35,1.998,2.795,3.726,4.765,5.872,6.993,8.102
p17193,0.00225,0.0045,0.009,0.018,0.044,0.334,0.14,0.144069051,0.152566649,0.160796129,0.169705487,0.322249579,0.637,0.939,1.495,2.191,3.071,4.079,5.19,6.354,7.527
p17199,0.01325,0.0265,0.053,0.105,0.252,1.911,0.831,0.856240177,0.90692397,0.991938279,1.087657892,1.424099516,2.403,3.288,4.956,7.12,9.664,12.528,15.646,18.933,22.274
p17107,0.00525,0.0105,0.021,0.043,0.109,0.841,0.368,0.384184137,0.413201341,0.449794576,0.499198607,0.882587336,1.41,2.178,3.161,4.364,5.781,7.376,9.086,10.86,12.609
p17123,0.0025,0.005,0.01,0.019,0.045,0.338,0.145,0.149177883,0.156804612,0.16405551,0.171909454,0.328893901,0.58,0.949,1.423,2.001,2.682,3.442,4.254,5.097,5.945
p17143,0.05075,0.1015,0.203,0.374,0.854,6.364,2.807,2.888533389,3.026964699,3.219181952,3.50100215,5.253443316,7.481,9.903,13.272,18.216,24.039,30.613,37.69,44.934,52.347
p17167,0.04825,0.0965,0.193,0.362,0.843,6.323,2.747,2.832336242,2.972930677,3.105103617,3.316970875,5.704149772,8.692,12.172,17.266,23.571,31.109,39.412,48.151,57.13,65.996
p17179,0.02675,0.0535,0.107,0.198,0.457,3.416,1.467,1.509148856,1.582878985,1.653592619,1.723502475,2.960045106,4.482,6.493,9.072,12.673,17.853,23.884,30.416,37.246,44.275
p17203,0.006,0.012,0.024,0.046,0.11,0.836,0.354,0.366814109,0.387773567,0.408509083,0.430875619,0.868191307,1.411,2.211,3.218,4.422,5.807,7.319,8.915,10.529,12.108
p17019,0.03775,0.0755,0.151,0.285,0.666,5.012,2.144,2.211102318,2.321343946,2.427152373,2.533460479,3.913505202,5.335,7.511,10.265,13.586,17.392,21.557,26.954,32.574,38.348
p17021,0.006,0.012,0.024,0.045,0.106,0.802,0.339,0.350465848,0.368702735,0.386779877,0.406631978,0.936849293,1.667,2.538,3.873,5.503,7.403,9.525,11.773,14.074,16.368
p17023,0.00275,0.0055,0.011,0.021,0.051,0.389,0.164,0.169613209,0.179053915,0.191217018,0.202764997,0.407518369,0.675,1.001,1.483,2.069,2.753,3.508,4.306,5.114,5.915
p17025,0.0025,0.005,0.01,0.02,0.049,0.369,0.158,0.165526144,0.172696971,0.187957637,0.203866981,0.263558075,0.409,0.484,0.655,1.002,1.419,1.899,2.8,3.778,4.821
p17029,0.0085,0.017,0.034,0.066,0.158,1.206,0.509,0.528253188,0.560470537,0.594293799,0.633640616,1.011044213,1.611,2.192,3.28,4.616,6.206,7.949,9.802,11.684,13.603
p17033,0.003,0.006,0.012,0.025,0.062,0.474,0.202,0.208440329,0.223552521,0.236848351,0.261170132,0.512720121,0.86,1.245,1.845,2.594,3.477,4.462,5.525,6.614,7.709
p17035,0.0015,0.003,0.006,0.012,0.029,0.221,0.092,0.095024268,0.100651609,0.106473112,0.112402335,0.256913754,0.454,0.695,1.046,1.478,1.978,2.524,3.096,3.671,4.233
p17039,0.003,0.006,0.012,0.024,0.058,0.44,0.189,0.195157367,0.206600671,0.216205605,0.234722524,0.432988267,0.712,1.015,1.486,2.065,2.793,3.593,4.438,5.293,6.132
p17041,0.00275,0.0055,0.011,0.021,0.052,0.393,0.164,0.169613209,0.177994424,0.186871176,0.193949128,0.310068324,0.428,0.614,0.851,1.137,1.612,2.318,3.13,3.995,4.893
p17045,0.00325,0.0065,0.013,0.025,0.059,0.446,0.188,0.194135601,0.203422199,0.212946224,0.222600703,0.326679127,0.578,0.921,1.394,1.976,2.667,3.452,4.302,5.185,6.069
p17047,0.001,0.002,0.004,0.008,0.02,0.15,0.062,0.064371278,0.06886689,0.072792842,0.077138858,0.214833053,0.371,0.598,0.89,1.248,1.666,2.132,2.625,3.129,3.619
p17049,0.0075,0.015,0.03,0.056,0.131,0.981,0.426,0.438337752,0.460878419,0.480215465,0.504708525,0.900305526,1.574,2.145,3.223,4.595,6.249,8.148,10.203,12.322,14.425
p17053,0.00225,0.0045,0.009,0.018,0.042,0.316,0.134,0.136916687,0.144090724,0.149931525,0.156481682,0.231443856,0.347,0.469,0.682,0.944,1.26,1.873,2.557,3.32,4.123
p17075,0.00525,0.0105,0.021,0.039,0.092,0.688,0.292,0.300399298,0.315728204,0.33028394,0.344920892,0.6157071,1.08,1.572,2.208,3.249,4.507,5.942,7.489,9.094,10.682
p17079,0.0015,0.003,0.006,0.011,0.028,0.211,0.089,0.091958969,0.096413646,0.102127271,0.112402335,0.224799535,0.43,0.603,0.941,1.368,1.883,2.456,3.072,3.703,4.337
p17101,0.002,0.004,0.008,0.016,0.039,0.3,0.124,0.128742556,0.135614799,0.142326303,0.14986978,0.301209229,0.571,0.901,1.387,1.998,2.737,3.582,4.498,5.449,6.408
p17113,0.0315,0.063,0.126,0.236,0.55,4.127,1.763,1.817722285,1.906023624,1.98930886,2.068423366,3.874746662,5.835,8.804,12.594,17.199,22.541,28.461,34.716,41.051,47.228
p17115,0.021,0.042,0.084,0.157,0.365,2.735,1.165,1.198531894,1.257615365,1.315703457,1.369765714,2.088531639,3.607,4.772,6.591,9.941,13.921,19.622,25.914,32.588,39.474
p17139,0.002,0.004,0.008,0.016,0.039,0.304,0.127,0.131807855,0.140912252,0.151017986,0.163093585,0.334430835,0.558,0.83,1.232,1.723,2.318,2.975,3.662,4.357,5.056
p17147,0.00275,0.0055,0.011,0.021,0.049,0.374,0.158,0.163482611,0.172696971,0.181438875,0.189541193,0.432988267,0.761,1.166,1.775,2.523,3.399,4.374,5.41,6.466,7.511
p17159,0.00275,0.0055,0.011,0.021,0.05,0.384,0.162,0.168591443,0.177994424,0.187957637,0.198357062,0.385370631,0.662,0.952,1.427,2.031,2.74,3.536,4.391,5.268,6.166
p17173,0.0035,0.007,0.014,0.028,0.068,0.516,0.217,0.224788591,0.238385389,0.254231717,0.274393936,0.635640064,1.144,1.74,2.635,3.742,5.053,6.528,8.112,9.724,11.331
p17183,0.01475,0.0295,0.059,0.112,0.264,1.99,0.849,0.882806101,0.933411235,0.996284121,1.044680528,1.455106348,2.71,4.273,6.408,9.053,12.149,15.607,19.292,23.089,26.9
p17185,0.002,0.004,0.008,0.015,0.037,0.282,0.119,0.123633725,0.131376837,0.137980462,0.146563829,0.293457521,0.49,0.775,1.137,1.573,2.077,2.634,3.219,3.812,4.398
p29023,0.1195,0.239,0.478,0.63,0.82,1.287,0.055,0.057218914,0.095354156,0.275960923,0.500300591,1.119568127,1.785,2.034,2.321,2.724,3.749,5.158,7.419,10.352,13.534
p29029,0.1815,0.363,0.726,1.053,1.436,2.347,0.093,0.112394295,0.15468563,0.254231717,0.452915292,1.021010695,1.757,2.365,3.07,3.892,5.031,6.773,9.363,12.846,16.921
p29035,0.01225,0.0245,0.049,0.069,0.094,0.159,0.007,0.007152364,0.007416434,0.009778143,0.014325788,0.026577285,0.042,0.06,0.086,0.122,0.196,0.311,0.498,0.756,1.06
p29059,0.03675,0.0735,0.147,0.21,0.286,0.461,0.018,0.020435326,0.025427775,0.035853191,0.057303151,0.120705169,0.208,0.302,0.421,0.567,0.736,1.018,1.486,2.179,3.004
p29065,0.03425,0.0685,0.137,0.191,0.255,0.415,0.017,0.020435326,0.028606247,0.049977175,0.090362662,0.179396673,0.294,0.404,0.524,0.659,0.891,1.221,1.713,2.39,3.169
p29069,0.0715,0.143,0.286,0.389,0.515,0.833,0.034,0.042914185,0.066747909,0.137980462,0.269986001,0.529330924,0.838,1.095,1.381,1.741,2.426,3.445,5.129,7.334,9.837
p29091,0.07625,0.1525,0.305,0.426,0.574,0.952,0.039,0.042914185,0.049796059,0.06518762,0.110198368,0.229229082,0.399,0.575,0.831,1.186,1.767,2.627,3.958,5.874,8.159
p29105,0.06475,0.1295,0.259,0.36,0.482,0.796,0.034,0.035761821,0.037082172,0.070619921,0.125626139,0.23698079,0.379,0.476,0.592,0.745,1.017,1.424,2.11,3.224,4.472
p29143,0.05375,0.1075,0.215,0.297,0.403,0.637,0.024,0.043935952,0.095354156,0.216205605,0.429773635,0.9025203,1.404,1.654,1.901,2.161,2.881,3.864,5.184,6.761,8.412
p29149,0.02075,0.0415,0.083,0.117,0.159,0.267,0.011,0.012261196,0.013773378,0.017383365,0.025345625,0.046510249,0.077,0.107,0.149,0.211,0.321,0.5,0.821,1.333,1.922
p29155,0.10175,0.2035,0.407,0.505,0.633,0.929,0.033,0.289159869,0.772368661,1.793746001,3.223302263,5.827069715,7.973,8.962,10.263,11.587,14.658,17.188,20.801,23.782,26.289
p29181,0.0245,0.049,0.098,0.139,0.187,0.314,0.013,0.013282962,0.015892359,0.020642746,0.028651576,0.049832409,0.086,0.123,0.177,0.255,0.408,0.641,1.018,1.525,2.132
p29203,0.0155,0.031,0.062,0.088,0.119,0.201,0.008,0.009195897,0.009535416,0.010864603,0.015427772,0.028792059,0.051,0.08,0.123,0.188,0.322,0.535,0.883,1.339,1.887
p29207,0.135,0.27,0.54,0.68,0.859,1.281,0.047,0.081741306,0.400487454,1.111448916,2.03646584,3.641088032,5.003,5.6,6.041,6.544,8.126,9.631,11.477,13.688,15.813
p29215,0.047,0.094,0.188,0.266,0.362,0.605,0.025,0.026565924,0.031784719,0.042371953,0.078240841,0.171644965,0.296,0.412,0.587,0.83,1.304,2.058,3.311,5.075,7.158
p29223,0.02825,0.0565,0.113,0.162,0.222,0.378,0.016,0.016348261,0.018011341,0.021729207,0.028651576,0.048725022,0.075,0.111,0.162,0.237,0.388,0.631,1.046,1.681,2.423
p29229,0.03675,0.0735,0.147,0.203,0.271,0.446,0.018,0.018391794,0.021189812,0.027161508,0.038569429,0.073087533,0.124,0.176,0.246,0.345,0.541,0.845,1.369,2.135,3.019
p05001,0.003,0.006,0.012,0.023,0.633,0.77,1.302,1.347709777,1.543677832,2.747658169,5.021739628,6.182540901,6.859,7.518,8.044,8.457,8.92,9.331,9.762,10.211,10.785
p05003,0.00175,0.0035,0.007,0.014,0.318,0.41,0.786,0.828652486,1.174975097,2.076225687,4.083951516,5.061865387,5.723,6.325,6.811,7.216,7.488,7.786,8.101,8.527,8.95
p05005,0.00125,0.0025,0.005,0.016,0.059,0.185,0.741,0.803108328,0.903745498,3.987309404,8.921659869,11.23443981,12.618,13.786,14.631,15.132,15.71,16.335,17.188,17.786,18.56
p05011,0.00075,0.0015,0.003,0.007,0.185,0.229,0.401,0.416880659,0.44498606,1.003889343,2.224905049,2.842662098,3.36,3.843,4.221,4.509,4.742,4.952,5.146,5.343,5.582
p05013,0.00075,0.0015,0.003,0.006,0.145,0.182,0.332,0.34433525,0.450283513,0.852871357,1.462332343,1.719771811,1.821,1.931,2.014,2.06,2.141,2.19,2.268,2.37,2.458
p05017,0.0005,0.001,0.002,0.004,0.045,0.071,0.18,0.192092068,0.36022681,1.155993789,2.608395369,3.169341225,3.49,3.813,4.031,4.206,4.344,4.455,4.694,4.901,5.111
p05019,0.00125,0.0025,0.005,0.01,0.175,0.239,0.502,0.530296721,0.721513112,1.875230526,3.945101573,5.187000104,6.107,6.899,7.49,7.931,8.276,8.614,9.083,9.516,9.995
p05021,0.00075,0.0015,0.003,0.006,0.114,0.153,0.317,0.332074054,0.362345792,0.593207339,1.894309945,2.333264137,2.682,3.044,3.324,3.588,3.78,3.958,4.124,4.282,4.478
p05025,0.00025,0.0005,0.001,0.002,0.028,0.043,0.106,0.113416062,0.128198365,0.360704829,1.076638055,1.548126846,1.981,2.345,2.627,2.835,3.028,3.176,3.349,3.514,3.731
p05027,0.006,0.012,0.024,0.042,1.229,1.464,2.377,2.455304469,2.989882527,4.135068008,6.586556453,7.573418811,7.976,8.563,9.095,9.46,9.823,10.242,10.693,11.041,11.373
p05029,0.003,0.006,0.012,0.022,0.623,0.75,1.239,1.278229667,1.484346357,2.296777133,4.317572056,5.216899549,5.858,6.526,7.05,7.499,7.813,8.114,8.516,8.904,9.354
p05031,0.003,0.006,0.012,0.022,0.116,0.28,0.978,1.082050534,1.655983838,3.97427188,11.48928184,14.45029128,16.722,19.123,21.138,22.995,24.757,26.596,28.66,30.831,33.252
p05035,0.00225,0.0045,0.009,0.017,0.121,0.254,0.785,0.846022514,1.236425552,4.760869157,10.52174017,13.35951521,15.098,16.79,18.212,19.299,20.638,21.693,22.96,24.397,26.234
p05037,0.00075,0.0015,0.003,0.007,0.061,0.108,0.313,0.339226419,0.607088125,1.601442523,3.277299463,4.131660416,4.671,5.092,5.456,5.824,6.126,6.494,6.799,7.128,7.513
p05039,0.00025,0.0005,0.001,0.003,0.036,0.054,0.13,0.13896022,0.25639673,0.680124165,1.484372016,1.976685565,2.39,2.771,3.058,3.248,3.43,3.58,3.769,3.939,4.158
p05041,0.00225,0.0045,0.009,0.018,0.541,0.645,1.056,1.088181132,1.143190378,1.878489907,3.12081778,3.607866426,3.806,4.085,4.282,4.418,4.551,4.705,4.836,4.991,5.171
p05043,0.0025,0.005,0.01,0.017,0.436,0.54,0.947,0.99417863,1.073263997,2.256578101,4.190843933,5.182570556,5.772,6.311,6.741,7.025,7.357,7.576,7.854,8.15,8.54
p05045,0.04725,0.0945,0.189,0.397,11.894,13.866,21.339,21.91688758,24.44986502,32.21463518,44.53887438,50.52452599,52.156,55.233,57.943,60.553,62.894,65.629,68.949,72.125,75.628
p05049,0.00175,0.0035,0.007,0.017,0.468,0.562,0.933,0.963525641,1.013932522,1.943677527,3.623322338,4.385252009,4.825,5.343,5.712,5.947,6.15,6.419,6.659,6.941,7.278
p05051,0.0035,0.007,0.014,0.026,0.159,0.375,1.24,1.364058038,1.787360674,5.99508809,15.28451364,19.97615177,23.732,27.306,30.044,32.127,34.071,35.764,37.563,39.813,42.267
p05053,0.001,0.002,0.004,0.009,0.161,0.217,0.449,0.473077807,0.629337428,1.322222219,2.963234114,3.86810234,4.529,5.114,5.626,6.036,6.37,6.623,6.91,7.254,7.637
p05055,0.0015,0.003,0.006,0.012,0.119,0.206,0.563,0.604885662,1.376278314,2.843266678,7.81086032,10.38618146,12.322,13.953,15.255,16.168,17.045,17.979,18.892,19.725,21.006
p05057,0.00025,0.0005,0.001,0.002,0.008,0.026,0.106,0.114437828,0.379297642,0.920231898,1.843618696,2.25796183,2.501,2.758,2.926,3.039,3.157,3.316,3.578,3.911,4.206
p05059,0.01825,0.0365,0.073,0.196,3.794,4.399,6.714,6.883639704,7.18758436,8.762302545,12.12292246,13.69726821,14.133,15.124,15.88,16.5,17.042,17.538,18.105,18.559,19.144
p05063,0.00125,0.0025,0.005,0.011,0.101,0.179,0.511,0.540514384,1.263972309,2.905194917,6.45101246,8.215703196,9.398,10.279,10.952,11.51,12.013,12.587,13.194,13.944,14.751
p05065,0.00075,0.0015,0.003,0.007,0.138,0.179,0.345,0.359661745,0.389892548,0.798548341,1.809457202,2.613433016,3.285,3.876,4.347,4.69,4.972,5.26,5.537,5.837,6.159
p05067,0.00075,0.0015,0.003,0.006,0.07,0.115,0.305,0.319812858,0.505377025,1.805697065,3.899920242,4.799414699,5.281,5.677,6.001,6.211,6.438,6.63,6.858,7.146,7.533
p05069,0.00675,0.0135,0.027,0.036,0.537,0.751,1.58,1.682849131,2.220692338,6.349274157,13.6866373,17.82782124,20.818,23.453,25.543,27.309,29.146,30.859,32.971,35.077,37.333
p05073,0.00025,0.0005,0.001,0.002,0.017,0.033,0.103,0.109328996,0.127138874,0.393298639,1.010519034,1.384233589,1.689,1.952,2.147,2.299,2.433,2.533,2.685,2.837,2.99
p05075,0.00125,0.0025,0.005,0.008,0.15,0.198,0.395,0.415858893,0.457699947,1.273331504,2.796834579,3.367563475,3.712,4.132,4.419,4.642,4.913,5.121,5.318,5.582,5.871
p05077,0.001,0.002,0.004,0.008,0.23,0.278,0.469,0.486360769,0.626158956,1.138610424,2.004508313,2.520412518,2.864,3.189,3.397,3.593,3.733,3.893,4.06,4.245,4.44
p05079,0.0005,0.001,0.002,0.005,0.097,0.131,0.27,0.282007505,0.305133298,0.774646214,1.645261634,2.132827114,2.504,2.789,2.996,3.181,3.318,3.441,3.537,3.669,3.855
p05081,0.0005,0.001,0.002,0.004,0.061,0.091,0.216,0.22785389,0.464056891,1.132091662,2.613905288,3.204777605,3.612,4.023,4.33,4.561,4.763,4.999,5.16,5.368,5.614
p05085,0.00175,0.0035,0.007,0.018,0.075,0.215,0.82,0.8858714,1.479048904,3.357162413,8.917251935,10.96645218,12.026,13.165,14.037,14.761,15.577,16.372,17.156,17.959,19.207
p05091,0.001,0.002,0.004,0.003,0.033,0.053,0.125,0.14713435,0.167399518,0.196649319,0.300841545,0.487250223,0.928,1.2,1.479,1.746,2.051,2.531,3.173,4.035,4.974
p05093,0.00075,0.0015,0.003,0.01,0.034,0.113,0.458,0.495556666,0.707739734,3.084460871,7.060409435,8.986444458,10.274,11.381,12.236,12.979,13.457,13.819,14.421,15.035,15.745
p05095,0.00025,0.0005,0.001,0.002,0.009,0.023,0.086,0.094002502,0.109127534,0.236848351,1.240833623,1.715342263,2.137,2.514,2.811,3.024,3.214,3.394,3.592,3.808,4.02
p05099,0.00025,0.0005,0.001,0.003,0.021,0.04,0.126,0.134873154,0.278646033,0.605158403,1.425966881,1.921316221,2.317,2.597,2.831,3.048,3.223,3.367,3.521,3.694,3.895
p05103,0.00075,0.0015,0.003,0.008,0.039,0.104,0.386,0.417902425,0.693966355,2.653136121,6.12151934,7.334223247,7.961,8.608,9.101,9.578,10.074,10.409,10.839,11.28,11.731
p05105,0.00025,0.0005,0.001,0.003,0.032,0.05,0.129,0.136916687,0.151507159,0.536711402,1.237527672,1.615677445,1.901,2.157,2.33,2.439,2.535,2.64,2.736,2.865,3.038
p05107,0.00175,0.0035,0.007,0.012,0.198,0.271,0.57,0.598755064,0.70244228,1.468894363,3.409537504,4.337634374,5.018,5.636,6.101,6.467,6.835,7.122,7.482,7.879,8.269
p05111,0.001,0.002,0.004,0.008,0.104,0.158,0.387,0.409728295,0.655824693,1.912170177,4.733019904,6.119419849,7.096,7.901,8.523,9.011,9.489,9.941,10.44,10.891,11.292
p05115,0.0025,0.005,0.01,0.023,0.158,0.352,1.102,1.64402201,3.210256576,6.809933336,13.71088094,16.94855606,18.65,20.277,21.52,22.507,23.27,24.258,25.174,26.371,27.501
p05117,0.00025,0.0005,0.001,0.003,0.024,0.047,0.145,0.154286714,0.349631904,0.921318358,1.873372255,2.267928312,2.483,2.693,2.861,2.985,3.107,3.209,3.337,3.528,3.679
p05119,0.04825,0.0965,0.193,0.2,2.557,4.309,9.897,11.22716833,15.20686886,29.75054316,61.78381698,77.90577376,88.481,99.276,108,115.462,122.889,130.193,137.334,145.561,154.253
