r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.023,0.046,0.092,0.184,0.214,0.288,0.379,0.399509158,0.458741126,0.563754405,0.694954716,0.866061948,0.924,0.954,0.987,1.006,1.029,1.061,1.093,1.136,1.185
p32017,0.0135,0.027,0.054,0.126,0.15,0.218,0.322,0.334116355,0.358093535,0.44101019,0.529751535,0.660330757,0.727,0.755,0.785,0.82,0.852,0.879,0.9,0.955,1.014
p32019,0.172,0.344,0.688,1.443,1.7,2.347,3.197,3.548581347,4.708188374,6.522823128,7.773360359,9.664941634,10.34,10.872,11.184,11.509,11.859,12.176,12.442,12.747,13.165
p32021,0.01775,0.0355,0.071,0.169,0.2,0.284,0.396,0.439357898,0.524426923,0.656084125,0.787468498,0.963397135,1.016,1.04,1.082,1.11,1.14,1.151,1.192,1.223,1.269
p32023,0.26175,0.5235,1.047,4.023,5.177,8.137,12.041,12.69437796,13.79295779,15.70582841,17.49611826,19.92606129,19.838,20.079,20.317,20.637,21.123,21.654,22.168,22.928,23.796
p32027,0.01625,0.0325,0.065,0.141,0.166,0.233,0.335,0.351486318,0.42483878,0.550719621,0.685042525,0.863849784,0.939,0.973,0.988,1.039,1.067,1.093,1.122,1.149,1.184
p32029,0.043,0.086,0.172,0.3,0.342,0.42,0.503,0.540512391,0.763862245,0.88202038,1.044084106,1.197886449,1.241,1.258,1.294,1.331,1.357,1.384,1.412,1.441,1.47
p32031,2.24625,4.4925,8.985,18.01,21.547,28.535,37.029,39.45331746,43.94591668,54.11607797,63.54815708,78.98750423,83.909,85.749,87.53,89.083,90.708,92.01,94.199,97.418,101.171
p32033,0.03775,0.0755,0.151,0.303,0.352,0.468,0.623,0.640645121,0.672749689,0.749500076,0.81720507,0.971139706,1.057,1.119,1.165,1.206,1.253,1.285,1.339,1.384,1.416
p32510,0.27375,0.5475,1.095,2.176,2.515,3.265,4.172,4.519255772,5.213545227,6.516305736,7.95067844,10.05649455,10.881,11.329,11.562,11.846,12.097,12.275,12.558,12.915,13.307
p32003,9.25225,18.5045,37.009,174.817,269.106,499.652,774.053,803.7214895,851.4659086,911.0825167,980.523834,1067.991536,1034.906,1039.656,1044.978,1053.924,1065.238,1078.528,1097.476,1118.337,1141.809
p16009,0.00125,0.0025,0.005,0.029,0.115,0.306,9.606,9.817094609,10.2067252,10.57664093,10.89680184,11.17253095,10.303,10.331,10.362,10.427,10.515,10.579,10.682,10.795,10.877
p16017,0.0055,0.011,0.022,0.115,0.525,1.393,36.124,36.92036809,38.32872164,39.63660548,40.79967901,41.78444726,38.515,38.615,38.774,38.912,39.136,39.427,39.834,40,40.34
p16021,0.001,0.002,0.004,0.014,0.064,0.183,8.306,8.488803291,8.808253407,9.046140051,9.2139321,9.393951625,8.632,8.692,8.743,8.772,8.819,8.846,8.869,8.907,8.927
p16055,0.0115,0.023,0.046,0.293,1.338,3.334,47.812,48.85455471,50.96688076,53.18734962,55.56774207,58.01730185,54.722,54.934,55.35,55.75,56.824,57.478,58.361,59.09,59.952
p16057,0.0165,0.033,0.066,0.402,1.076,3.139,163.404,166.9641753,173.1392837,177.7694695,180.7939562,182.4791418,165.845,165.95,166.074,166.256,166.432,166.627,166.908,167.24,167.501
p16061,0.0005,0.001,0.002,0.01,0.046,0.119,2.82,2.8813704,2.989763184,3.093588721,3.18621869,3.262940927,3.006,3.016,3.022,3.033,3.065,3.086,3.11,3.14,3.169
p16069,0.00625,0.0125,0.025,0.144,0.529,1.417,42.433,43.35747218,45.08588309,46.51462647,47.67213136,48.60565292,44.572,44.627,44.719,44.819,44.95,45.119,45.302,45.561,45.841
p16001,0.02025,0.0405,0.081,0.769,3.621,8.616,61.796,63.22053621,66.39562678,70.39217818,75.50225928,82.40750876,81.884,82.673,83.843,85.275,87.035,88.826,91.161,93.51,96.306
p16003,0.00025,0.0005,0.001,0.009,0.045,0.107,0.766,0.783691878,0.829548042,0.913521107,1.018752951,1.166916162,1.203,1.229,1.252,1.284,1.319,1.362,1.411,1.455,1.522
p16013,0.002,0.004,0.008,0.075,0.353,0.839,6.02,6.153054094,6.398008459,6.691189087,7.067392097,7.670676383,7.401,7.483,7.571,7.663,7.759,7.875,8.011,8.162,8.374
p16015,0.00075,0.0015,0.003,0.027,0.126,0.299,2.138,2.186571863,2.286289494,2.413607492,2.603602138,2.865857608,2.779,2.835,2.883,2.947,3.027,3.099,3.152,3.228,3.326
p16023,0.00025,0.0005,0.001,0.006,0.031,0.074,0.533,0.544599441,0.567864304,0.606117453,0.657508662,0.728907821,0.73,0.738,0.753,0.77,0.787,0.808,0.83,0.846,0.88
p16025,0,0,0,0.004,0.021,0.05,0.356,0.363747469,0.381401398,0.407336998,0.440541817,0.485569853,0.48,0.484,0.498,0.506,0.516,0.527,0.542,0.558,0.574
p16027,0.0105,0.021,0.042,0.408,1.927,4.602,33.067,33.80297054,35.3484935,37.49455599,40.04525115,43.54754144,42.279,42.689,43.273,44.007,45.261,46.299,47.345,48.634,49.875
p16035,0.0005,0.001,0.002,0.012,0.059,0.155,3.772,3.859197163,4.010011925,4.130940276,4.279863751,4.438705743,4.157,4.186,4.222,4.259,4.297,4.335,4.356,4.407,4.446
p16037,0,0,0,0.001,0.003,0.007,0.053,0.054153415,0.05721021,0.05974276,0.062777209,0.068577064,0.083,0.097,0.119,0.154,0.194,0.235,0.27,0.299,0.325
p16039,0.00175,0.0035,0.007,0.07,0.329,0.788,5.633,5.763762562,6.062163338,6.402251376,6.835006289,7.362079597,7.253,7.288,7.354,7.479,7.582,7.805,7.941,8.124,8.348
p16045,0.001,0.002,0.004,0.037,0.177,0.422,3.052,3.119441074,3.30335989,3.574789494,3.928531652,4.502858479,4.592,4.679,4.761,4.876,4.996,5.132,5.245,5.405,5.644
p16047,0.001,0.002,0.004,0.04,0.191,0.458,3.364,3.441296279,3.58835149,3.74098299,3.943950615,4.248459695,4.219,4.231,4.287,4.389,4.481,4.599,4.717,4.826,4.942
p16049,0.00075,0.0015,0.003,0.024,0.111,0.266,1.9,1.944414138,2.027784102,2.121411086,2.294121511,2.605928415,2.691,2.766,2.85,2.927,3.005,3.12,3.174,3.237,3.356
p16053,0.001,0.002,0.004,0.035,0.163,0.387,2.782,2.84560871,3.007773806,3.241316272,3.514422344,3.914423031,3.92,4,4.039,4.1,4.186,4.318,4.465,4.629,4.705
p16059,0.0005,0.001,0.002,0.02,0.095,0.226,1.625,1.660364149,1.727960225,1.841163231,1.981336821,2.164601829,2.134,2.179,2.23,2.259,2.312,2.355,2.417,2.527,2.564
p16063,0.00025,0.0005,0.001,0.014,0.066,0.156,1.118,1.143352297,1.189760473,1.244821866,1.31171326,1.444542661,1.421,1.43,1.455,1.48,1.513,1.548,1.583,1.625,1.68
p16067,0.00125,0.0025,0.005,0.042,0.202,0.481,3.536,3.616017675,3.767398258,3.954970692,4.177437778,4.438705743,4.245,4.249,4.299,4.338,4.402,4.49,4.596,4.716,4.843
p16073,0.0005,0.001,0.002,0.022,0.103,0.246,1.81,1.850411984,1.932433752,2.07470311,2.266587648,2.535139188,2.539,2.592,2.638,2.682,2.754,2.859,2.916,3.019,3.139
p16075,0.001,0.002,0.004,0.036,0.172,0.411,2.962,3.031569495,3.158215469,3.351025703,3.586010389,3.855800702,3.679,3.706,3.735,3.763,3.843,3.889,4.064,4.211,4.282
p16079,0.00125,0.0025,0.005,0.025,0.111,0.295,6.965,7.122706757,7.403424923,7.67857397,7.949577085,8.23809628,7.685,7.731,7.784,7.84,7.914,7.967,8.018,8.094,8.176
p16085,0.001,0.002,0.004,0.038,0.18,0.431,3.055,3.12557165,3.260981957,3.482459775,3.800774525,4.166609652,4.122,4.179,4.214,4.335,4.437,4.51,4.617,4.825,5.01
p16087,0.0005,0.001,0.002,0.021,0.099,0.238,1.724,1.763562167,1.852975127,1.988890782,2.194999603,2.467668206,2.537,2.562,2.622,2.719,2.786,2.895,2.982,3.094,3.212
p16005,0.01125,0.0225,0.045,0.474,2.461,5.725,40.002,40.87254565,42.42454888,43.99565448,45.45951008,47.12350348,44.185,44.301,44.597,44.993,45.467,45.891,46.244,46.616,47.175
p16007,0.002,0.004,0.008,0.094,0.516,1.194,8.597,8.784092668,9.121850112,9.39373429,9.578480453,9.74126127,8.929,8.938,8.958,8.993,9.021,9.052,9.085,9.134,9.166
p16011,0.00325,0.0065,0.013,0.118,0.557,1.345,12.352,12.62081105,13.0937219,13.66262603,14.41012283,15.36126224,14.776,14.843,14.98,15.21,15.507,15.866,16.136,16.419,16.663
p16019,0.03325,0.0665,0.133,1.327,7.342,17.067,165.616,169.2304446,175.5897877,180.2460785,183.082571,184.5851213,167.51,167.635,167.878,168.252,168.698,169.034,169.295,169.77,170.076
p16029,0.0005,0.001,0.002,0.016,0.077,0.185,1.341,1.370183584,1.429195796,1.515293633,1.61238305,1.753139447,1.706,1.707,1.743,1.764,1.803,1.852,1.906,1.974,2.044
p16031,0.00125,0.0025,0.005,0.046,0.216,0.512,3.7,3.780521446,3.953861164,4.171130859,4.478107568,4.835789062,4.73,4.755,4.863,4.948,5.003,5.13,5.259,5.383,5.56
p16033,0.0005,0.001,0.002,0.019,0.109,0.248,1.717,1.755388066,1.822251126,1.871577727,1.902039294,1.922369943,1.748,1.75,1.751,1.752,1.753,1.756,1.759,1.764,1.769
p16041,0.0045,0.009,0.018,0.165,0.878,2.084,29.158,29.79255252,30.89986996,31.69516337,32.18047837,32.38828347,29.331,29.35,29.356,29.368,29.368,29.369,29.399,29.404,29.462
p16043,0,0,0,0,0,0,0.028,0.028609351,0.030724002,0.031500728,0.034141991,0.040925022,0.046,0.056,0.076,0.101,0.161,0.238,0.35,0.448,0.539
p16051,0.0025,0.005,0.01,0.1,0.488,1.156,8.77,8.971075216,9.334799226,9.625101705,9.82738658,9.997872217,9.262,9.311,9.323,9.375,9.395,9.468,9.529,9.632,9.722
p16065,0.003,0.006,0.012,0.066,0.308,0.826,21.526,21.99650424,22.81098197,23.43328282,23.88287325,24.29287172,22.181,22.25,22.311,22.353,22.403,22.492,22.589,22.707,22.803
p16071,0.004,0.008,0.016,0.228,1.328,3.02,20.857,21.31090157,22.0969138,22.65554071,22.97205304,23.07175756,20.86,20.861,20.861,20.861,20.862,20.865,20.871,20.877,20.88
p16077,0.00025,0.0005,0.001,0.011,0.051,0.122,0.872,0.893020471,0.932314529,0.991729811,1.084834224,1.215583756,1.208,1.227,1.252,1.282,1.317,1.344,1.392,1.444,1.504
p16081,0.0005,0.001,0.002,0.004,0.015,0.065,4.375,4.470211169,4.635086439,4.752264977,4.820628831,4.844637716,4.386,4.394,4.404,4.424,4.472,4.558,4.658,4.763,4.845
p16083,0.00325,0.0065,0.013,0.12,0.567,1.35,9.793,10.02655593,10.57117543,11.26639825,12.2933194,13.4986207,13.617,13.785,14.04,14.419,14.812,15.048,15.337,15.665,16.129
p30001,0.00675,0.0135,0.027,0.141,0.306,0.641,1.206,1.251659127,1.334904894,1.406670433,1.498943532,1.580590707,1.52,1.526,1.532,1.535,1.541,1.547,1.572,1.673,2.014
p30007,0.0015,0.003,0.006,0.033,0.07,0.143,0.265,0.27996294,0.318893947,0.393215982,0.505521735,0.670285492,0.741,0.766,0.784,0.799,0.825,0.848,0.901,1.077,1.318
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.007,0.012,0.023,0.037,0.299,0.754
p30029,0.00525,0.0105,0.021,0.104,0.209,0.423,0.771,0.811279467,0.892055493,1.080800835,1.514362495,2.826038667,3.799,4.381,4.903,5.404,6.03,6.778,7.332,8.695,10.803
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.007,0.012,0.02,0.082
p30043,0.00125,0.0025,0.005,0.024,0.047,0.096,0.179,0.19617841,0.245792012,0.331300758,0.477987871,0.692407126,0.826,0.858,0.877,0.921,0.923,0.985,1.007,1.226,1.679
p30047,0,0,0,0.002,0.004,0.008,0.011,0.013282913,0.018010622,0.024983336,0.034141991,0.049773675,0.08,0.103,0.147,0.224,0.42,0.697,1.129,1.816,2.968
p30053,0.00075,0.0015,0.003,0.017,0.038,0.08,0.126,0.142024995,0.163155043,0.187918135,0.247804772,0.451281321,0.643,0.737,0.857,1.005,1.231,1.499,1.905,2.623,3.743
p30057,0.007,0.014,0.028,0.16,0.357,0.754,1.368,1.397771173,1.450384762,1.499000153,1.555112614,1.597181932,1.501,1.521,1.524,1.527,1.531,1.538,1.608,1.879,2.315
p30061,0,0,0,0.002,0.004,0.008,0.014,0.015326438,0.015891725,0.018465944,0.020925736,0.035394613,0.055,0.071,0.087,0.096,0.108,0.12,0.129,0.133,0.24
p30063,0.01575,0.0315,0.063,0.321,0.689,1.493,2.563,2.938589103,3.509952314,4.224356227,5.114690494,6.389833809,6.745,6.944,7.024,7.298,7.387,7.729,7.816,8.216,10.962
p30077,0,0,0,0.002,0.003,0.007,0.012,0.013282913,0.014832277,0.01629348,0.019824382,0.03981894,0.068,0.088,0.113,0.131,0.151,0.165,0.182,0.242,0.489
p30081,0.00125,0.0025,0.005,0.025,0.05,0.102,0.187,0.206396036,0.242613667,0.300886263,0.42181879,0.745499046,1.202,1.398,1.666,1.877,2.175,2.484,2.857,3.62,4.967
p30089,0.0005,0.001,0.002,0.008,0.02,0.043,0.08,0.085828054,0.098528695,0.110795663,0.14317609,0.263247438,0.381,0.472,0.555,0.619,0.686,0.75,0.815,1.011,1.484
p30093,0.014,0.028,0.056,0.301,0.66,1.319,2.417,2.592211597,3.015189944,3.62149747,4.434053387,5.451876553,5.848,6.023,6.025,6.167,6.175,6.363,6.421,6.896,8.589
p30003,0.00125,0.0025,0.005,0.029,0.064,0.133,0.219,0.230918337,0.251089254,0.281334087,0.392082217,0.588435449,0.733,0.82,0.904,0.967,1.018,1.071,1.087,1.119,1.138
p30005,0.00175,0.0035,0.007,0.037,0.078,0.158,0.294,0.315724629,0.346439604,0.401905838,0.495609544,0.663649002,0.764,0.807,0.839,0.869,0.888,0.925,0.944,0.948,0.951
p30009,0.00375,0.0075,0.015,0.076,0.159,0.328,0.587,0.634514545,0.775516177,1.011281987,1.346956605,1.849368553,2.129,2.236,2.258,2.312,2.384,2.483,2.539,2.545,2.565
p30013,0.01725,0.0345,0.069,0.354,0.759,1.624,2.815,3.106158161,3.625432182,4.426395378,5.407650802,7.040209831,7.584,7.821,8.066,8.255,8.464,8.619,8.772,8.974,9.475
p30015,0.001,0.002,0.004,0.02,0.04,0.083,0.156,0.166547296,0.186462906,0.248747127,0.367852417,0.570738142,0.71,0.774,0.804,0.842,0.867,0.916,0.945,0.952,0.96
p30031,0.00525,0.0105,0.021,0.1,0.205,0.423,0.783,0.831714718,0.958800738,1.161182002,1.436166323,1.830565164,1.992,2.043,2.054,2.067,2.087,2.177,2.392,2.474,2.583
p30035,0.00075,0.0015,0.003,0.014,0.028,0.059,0.109,0.116480931,0.129252696,0.148813783,0.185027563,0.330718419,0.494,0.578,0.659,0.738,0.778,0.843,0.876,0.908,0.918
p30041,0.0025,0.005,0.01,0.082,0.151,0.292,0.468,0.495554838,0.538199751,0.660429053,0.87777957,1.247660124,1.478,1.588,1.67,1.757,1.806,1.941,1.995,2.008,2.027
p30049,0.026,0.052,0.104,0.543,1.163,2.413,4.498,4.751195872,5.225199158,5.762460732,6.559667653,7.525779684,7.58,7.715,7.721,7.731,7.744,7.872,7.909,8.173,8.605
p30051,0.0005,0.001,0.002,0.007,0.015,0.032,0.059,0.063349278,0.070983038,0.091243488,0.127757127,0.186927802,0.225,0.241,0.249,0.26,0.27,0.285,0.288,0.291,0.299
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.004,0.007,0.011,0.015
p30067,0.00075,0.0015,0.003,0.013,0.027,0.057,0.105,0.112393881,0.12077711,0.135778999,0.198243818,0.303066378,0.378,0.427,0.489,0.542,0.589,0.629,0.66,0.688,0.766
p30071,0.003,0.006,0.012,0.072,0.165,0.322,0.545,0.586491705,0.669571344,0.786431964,0.964786579,1.205629021,1.267,1.306,1.316,1.351,1.373,1.435,1.44,1.46,1.489
p30073,0.0005,0.001,0.002,0.011,0.023,0.046,0.085,0.089915105,0.099588143,0.116226823,0.178419436,0.290899479,0.381,0.429,0.466,0.502,0.515,0.543,0.55,0.56,0.576
p30095,0,0,0,0.002,0.006,0.013,0.017,0.017369963,0.018010622,0.028242032,0.052865018,0.091804779,0.122,0.123,0.124,0.127,0.138,0.154,0.181,0.214,0.259
p30097,0.00075,0.0015,0.003,0.012,0.025,0.051,0.094,0.10013273,0.110182626,0.130347839,0.188331627,0.297535969,0.376,0.418,0.441,0.479,0.495,0.518,0.538,0.548,0.557
p30099,0.001,0.002,0.004,0.018,0.037,0.075,0.141,0.149177333,0.164214491,0.193349295,0.290757599,0.47008471,0.589,0.654,0.713,0.76,0.797,0.844,0.859,0.877,0.891
p30101,0.00025,0.0005,0.001,0.005,0.011,0.023,0.04,0.04393579,0.051912968,0.06517392,0.085905654,0.140472372,0.205,0.246,0.289,0.322,0.345,0.371,0.389,0.423,0.445
p30033,0.001,0.002,0.004,0.019,0.04,0.084,0.156,0.165525534,0.187522354,0.222677559,0.267629154,0.368325196,0.396,0.407,0.467,0.472,0.507,0.508,0.549,0.607,0.684
p30105,0.0035,0.007,0.014,0.09,0.169,0.332,0.553,0.578317605,0.675928034,0.846174724,1.102455897,2.004219986,2.186,2.222,3.06,3.064,3.508,3.509,3.976,4.786,5.764
p30027,0.00425,0.0085,0.017,0.16,0.288,0.551,0.856,0.927760398,1.098647917,1.364307385,1.77978894,2.300649874,2.542,2.646,2.714,2.812,2.892,3.023,3.07,3.075,3.091
p30037,0.00125,0.0025,0.005,0.028,0.06,0.127,0.238,0.246244775,0.260624289,0.275902927,0.296264372,0.324081929,0.319,0.321,0.321,0.321,0.322,0.328,0.329,0.331,0.342
p30045,0.003,0.006,0.012,0.064,0.14,0.28,0.513,0.537447103,0.581637133,0.635445717,0.705968262,0.799697048,0.809,0.815,0.834,0.844,0.86,0.877,0.897,0.922,0.963
p30065,0.00225,0.0045,0.009,0.047,0.104,0.208,0.386,0.394400345,0.414244297,0.444268886,0.469177035,0.52317663,0.506,0.506,0.512,0.527,0.537,0.56,0.57,0.579,0.591
p30069,0.00025,0.0005,0.001,0.008,0.016,0.034,0.064,0.067436328,0.07628028,0.089071024,0.106831391,0.131623719,0.137,0.142,0.146,0.15,0.152,0.157,0.16,0.163,0.17
p30075,0.00075,0.0015,0.003,0.018,0.039,0.081,0.137,0.15224262,0.185403458,0.237884807,0.317190108,0.438008341,0.493,0.519,0.525,0.544,0.558,0.584,0.595,0.606,0.626
p30087,0.01325,0.0265,0.053,0.299,0.649,1.349,2.478,2.55338462,2.684642066,2.81551333,3.004495191,3.22533415,3.094,3.105,3.108,3.167,3.176,3.278,3.282,3.287,3.398
p30103,0.0005,0.001,0.002,0.01,0.021,0.043,0.079,0.084806292,0.097469246,0.116226823,0.1453788,0.186927802,0.203,0.211,0.212,0.219,0.22,0.231,0.232,0.232,0.242
p30107,0.00275,0.0055,0.011,0.061,0.136,0.279,0.504,0.526207715,0.568923753,0.616979773,0.677333043,0.770938924,0.78,0.788,0.789,0.802,0.805,0.833,0.837,0.843,0.851
p30111,0.033,0.066,0.132,0.666,1.411,3.015,5.2,5.899656981,7.136443944,9.118917595,12.10939319,16.05588152,17.784,18.517,18.992,19.662,20.202,21.201,21.436,21.593,22.167
p56003,0.00025,0.0005,0.001,0.002,0.004,0.007,0.01,0.013282913,0.02542676,0.06517392,0.168507245,0.249974457,0.362,0.558,0.851,1.228,1.559,1.861,2.075,2.25,2.388
p56013,0.0065,0.013,0.026,0.106,0.328,0.996,1.877,2.850717523,4.073578825,5.692941884,7.931955413,8.861926342,8.982,9.474,10.051,10.84,11.482,12.078,12.732,13.398,14.085
p56017,0.0005,0.001,0.002,0.007,0.015,0.033,0.057,0.111372118,0.247910909,0.477942078,0.837029452,0.998791748,1.086,1.231,1.396,1.518,1.624,1.689,1.752,1.825,1.913
p56023,0,0,0,0.001,0.001,0.002,0.002,0.003065288,0.007416138,0.024983336,0.064979918,0.087380452,0.119,0.194,0.307,0.447,0.585,0.702,0.828,0.924,1.022
p56029,0.002,0.004,0.008,0.025,0.056,0.131,0.227,0.538468865,1.702533465,3.613893846,6.458343035,7.608735809,8.062,8.869,9.688,10.48,11.192,11.837,12.469,12.905,13.277
p56035,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.015326438,0.052972416,0.141210159,0.33701449,0.47008471,0.664,0.997,1.422,1.849,2.207,2.463,2.659,2.812,2.93
p56037,0.00625,0.0125,0.025,0.074,0.166,0.369,0.633,1.176048699,2.543735438,4.90107876,8.480429975,10.25669533,10.935,11.964,12.802,13.421,14.188,14.684,15.413,16.377,17.304
p56039,0,0,0,0,0,0,0,0,0,0,0,0.001106082,0.002,0.005,0.012,0.025,0.043,0.088,0.169,0.294,0.478
p56041,0.00125,0.0025,0.005,0.018,0.038,0.067,0.093,0.146112045,0.334785672,0.779914572,1.565024804,2.04625109,2.452,2.953,3.505,4.177,4.789,5.299,5.728,6.036,6.431
p56043,0,0,0,0.001,0.001,0.002,0.002,0.005108813,0.011653932,0.035845656,0.091412427,0.130517637,0.198,0.331,0.534,0.793,1.041,1.238,1.387,1.455,1.559
p56019,0,0,0,0.001,0.001,0.002,0.002,0.002043525,0.009535035,0.051052904,0.147581509,0.203519027,0.302,0.501,0.817,1.226,1.652,1.997,2.241,2.447,2.632
p56033,0,0,0,0.001,0.002,0.003,0.003,0.003065288,0.01271338,0.034759424,0.110135454,0.163700087,0.266,0.476,0.857,1.397,2.039,2.718,3.153,3.57,3.886
p56005,0.00025,0.0005,0.001,0.003,0.005,0.007,0.009,0.010217626,0.029664553,0.139037695,0.393183572,0.56963206,0.874,1.491,2.504,3.849,5.355,6.568,7.439,8.136,8.786
p56011,0,0,0,0,0,0,0.001,0.001021763,0.001059448,0.014121016,0.045155536,0.068577064,0.11,0.194,0.337,0.536,0.75,0.962,1.139,1.285,1.406
p56045,0.00225,0.0045,0.009,0.037,0.124,0.282,0.614,1.090220644,1.732198018,2.513540836,3.391070635,3.592553265,3.463,3.503,3.606,3.696,3.802,3.916,4.059,4.22,4.374
p56001,0.0005,0.001,0.002,0.004,0.006,0.009,0.011,0.017369963,0.054031865,0.164021031,0.40970389,0.538661773,0.743,1.182,1.823,2.646,3.41,3.876,4.303,4.714,4.958
p56007,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.007152338,0.015891725,0.063001456,0.189432981,0.279838663,0.442,0.751,1.252,1.904,2.517,3.01,3.308,3.655,3.871
p56009,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.0081741,0.022248415,0.07603624,0.214764136,0.297535969,0.44,0.724,1.167,1.696,2.176,2.587,2.88,3.102,3.27
p56015,0.00525,0.0105,0.021,0.085,0.268,0.89,1.586,2.291813406,3.325608305,4.732712801,6.528829726,7.086665261,6.884,7.091,7.307,7.479,7.686,7.917,8.181,8.423,8.7
p56021,0.0355,0.071,0.142,0.574,1.791,4.486,8.896,14.16571604,21.38814286,30.49922195,41.47150528,44.0386417,42.548,43.366,44.125,44.925,45.797,46.807,47.978,49.49,50.871
p56025,0.00625,0.0125,0.025,0.078,0.169,0.332,0.58,1.137221722,2.4727524,4.684918593,8.042090867,9.822005232,10.893,12.662,14.889,17.36,19.793,21.571,22.905,23.743,24.831
p56027,0.00075,0.0015,0.003,0.015,0.059,0.096,0.229,0.389291533,0.614480031,0.912434876,1.289686169,1.370435189,1.32,1.342,1.37,1.401,1.452,1.497,1.536,1.588,1.649
p56031,0.00375,0.0075,0.015,0.053,0.133,0.345,0.663,1.136199959,1.861450714,2.855703914,4.075011806,4.468569948,4.405,4.531,4.668,4.847,5.041,5.228,5.396,5.571,5.768
p49001,0.0205,0.041,0.082,0.826,1.694,2.402,3.431,3.508732607,3.640264458,3.738810526,3.929633006,4.277217819,4.17,4.172,4.181,4.229,4.299,4.404,4.583,4.872,5.165
p49003,0.09925,0.1985,0.397,4.721,9.765,13.809,18.919,19.42268437,20.26724653,21.02076156,21.86078631,23.36929353,22.457,22.578,22.672,22.916,23.235,23.612,24.245,25.229,26.191
p49005,0.14175,0.2835,0.567,6.393,13.667,19.487,26.628,27.39141052,28.77037882,30.16357626,31.98994403,34.72985836,34.349,34.525,34.884,35.499,36.283,36.874,37.92,39.722,41.963
p49007,0.04075,0.0815,0.163,1.637,3.544,5.213,7.428,7.598848107,7.934208536,8.241242143,9.024499118,10.11401079,10.087,10.117,10.182,10.382,10.578,10.867,11.458,12.399,13.321
p49011,0.3845,0.769,1.538,16.628,32.127,44.866,61.502,63.43408458,66.93912377,70.48342167,75.62120557,84.92052631,85.817,86.574,87.161,88.427,90.315,92.852,97.393,104.39,110.965
p49015,0.0265,0.053,0.106,0.948,1.817,2.506,3.524,3.614995913,3.789646673,3.984298956,4.295282714,4.739559957,4.678,4.707,4.748,4.828,4.928,5.067,5.406,5.914,6.412
