r,rr,length_miles,USD2004perMW
p23,p118,1542.34,1133822.64
p23,p119,1504.42,1223900.02
p23,p120,1542.42,1326358.45
p23,p121,1552.78,1331338.86
p23,p122,1674.99,1532316.36
p23,p123,1621.84,1450803.15
p23,p124,1813.08,1669972.44
p23,p125,1686.65,1534552.86
p23,p126,1700.4,1550716.18
p23,p127,1758.36,1479056.76
p23,p128,1794.01,1750014.27
p23,p129,1879.3,1632216.97
p23,p130,1897.85,1783579.44
p23,p131,1912.26,1814354.57
p23,p132,1886.94,1695836.83
p23,p133,1924.79,1798486.52
p23,p134,2004.13,1990417.52
p24,p1,1112.75,836201.88
p24,p2,980.7,712641.71
p24,p3,892.08,699499.91
p24,p4,979.57,712549.89
p24,p5,1055.44,782732.34
p24,p6,1002.25,757101.48
p24,p7,698.5,496013.68
p24,p8,984.54,744177.97
p24,p9,1072.93,999550.02
p24,p10,1065.06,906287.17
p24,p11,1121.63,911663.24
p24,p12,856.36,652571.35
p24,p13,802.36,581016.99
p24,p14,830.95,672555.99
p24,p15,649.58,464511.31
p24,p16,425.64,316584.63
p24,p17,698.86,517584.34
p24,p18,620.95,438423.91
p24,p19,577.96,363613.74
p24,p20,438.43,310312.95
p24,p21,240.99,173690.14
p24,p22,281.55,199994.66
p24,p23,252.91,177288.13
p24,p25,410.76,307168.18
p24,p26,292.6,224518.07
p24,p27,831.52,656939.47
p24,p28,817.54,616040.41
p24,p29,575.55,415358.52
p24,p30,866.75,643051.35
p24,p31,510.17,356245.06
p24,p32,251.37,161276.63
p24,p33,110.58,76989.41
p24,p34,183.53,125179.08
p24,p35,434.53,275992.22
p24,p36,495.47,304350.07
p24,p37,581.44,351295.83
p24,p38,463.87,282996.23
p24,p39,82.44,57650.83
p24,p40,331.15,199471.48
p24,p41,440.83,268591.11
p24,p42,643.5,386293.13
p24,p43,669.8,399422.58
p24,p44,536.06,321015.31
p24,p45,511.92,307580.9
p24,p46,750.29,448535.97
p24,p47,637.05,383282.63
p24,p48,609.47,360975.48
p24,p49,399.74,237245.66
p24,p50,581.34,344334.88
p24,p51,599.35,358359.32
p24,p52,322.83,193171.86
p24,p53,476.24,282523.07
p24,p54,573.08,340410.24
p24,p55,699.55,413415.21
p24,p56,692.06,413310.61
p24,p57,879.5,545759.52
p24,p58,1198.89,731542.77
p24,p59,810.78,507799.9
p24,p60,714.07,420824.32
p24,p61,789.34,492529.34
p24,p62,720.75,433769.02
p24,p63,789.34,510202.87
p24,p64,951.88,662890.62
p24,p65,993.98,671902.41
p24,p66,1070.43,670123.58
p24,p67,1047.22,732049.46
p24,p68,610.68,363451.18
p24,p69,642.85,384155.31
p24,p70,560.21,343310.13
p24,p71,639.29,384142.76
p24,p72,808.0,478960.6
p24,p73,754.85,452502.36
p24,p74,986.45,607628.22
p24,p75,907.27,543851.42
p24,p76,882.57,530205.8
p24,p77,774.42,464432.24
p24,p78,814.24,493958.6
p24,p79,875.32,528636.96
p24,p80,857.66,518556.54
p24,p81,715.86,436148.59
p24,p82,768.47,466336.63
p24,p83,857.33,515142.83
p24,p84,864.33,523635.59
p24,p85,836.71,508791.02
p24,p86,937.44,584599.08
p24,p87,1042.41,643111.0
p24,p88,1044.85,648360.11
p24,p89,1175.09,786904.33
p24,p90,1217.45,802041.0
p24,p91,1274.03,860636.78
p24,p92,1080.72,683568.16
p24,p93,1061.41,648539.1
p24,p94,1294.56,914066.17
p24,p95,1379.7,1023586.26
p24,p96,1573.82,1198200.34
p24,p97,1417.85,1066599.47
p24,p98,1516.04,1169614.03
p24,p99,1665.56,1305528.6
p24,p100,1505.3,1332507.1
p24,p101,1671.23,1251665.52
p24,p102,1891.81,1444630.77
p24,p103,1106.95,668248.62
p24,p104,981.37,595174.69
p24,p105,990.69,618196.26
p24,p106,967.83,579306.66
p24,p107,965.14,571720.05
p24,p108,994.91,590072.89
p24,p109,1048.45,649300.52
p24,p110,1252.08,867069.01
p24,p111,1195.66,797295.39
p24,p112,1117.08,746646.89
p24,p113,1064.09,686114.95
p24,p114,1078.0,712342.31
p24,p115,1308.28,982095.06
p24,p116,1225.88,892705.36
p24,p117,1279.74,966932.18
p24,p118,1436.08,1070619.77
p24,p119,1430.49,1189295.61
p24,p120,1468.49,1291754.04
p24,p121,1478.85,1296734.44
p24,p122,1601.06,1497711.94
p24,p123,1547.91,1416198.73
p24,p124,1739.15,1635368.02
p24,p125,1612.72,1499948.45
p24,p126,1626.47,1516111.76
p24,p127,1684.42,1444452.35
p24,p128,1720.07,1715409.86
p24,p129,1805.37,1597612.56
p24,p130,1823.92,1748975.03
p24,p131,1838.33,1779750.16
p24,p132,1813.01,1661232.41
p24,p133,1850.86,1763882.11
p24,p134,1930.2,1955813.1
p25,p1,805.72,600513.55
p25,p2,673.67,476953.39
p25,p3,720.84,516165.53
p25,p4,672.54,476861.56
p25,p5,714.85,536657.81
p25,p6,618.52,467925.26
p25,p7,391.47,260325.35
p25,p8,600.81,455001.75
p25,p9,672.42,704581.46
p25,p10,675.7,615130.6
p25,p11,748.68,660169.12
p25,p12,455.84,357602.79
p25,p13,413.0,289860.42
p25,p14,614.97,440990.75
p25,p15,342.55,228822.98
p25,p16,218.07,148935.86
p25,p17,512.36,362181.12
p25,p18,554.28,402486.28
p25,p19,704.62,511044.29
p25,p20,490.28,370695.13
p25,p21,271.94,210372.58
p25,p22,424.29,318461.52
p25,p23,457.1,336962.45
p25,p24,410.76,307168.18
p25,p26,150.08,127911.92
p25,p27,548.13,390664.25
p25,p28,689.01,487475.72
p25,p29,474.64,364596.45
p25,p30,812.49,564414.92
p25,p31,563.13,425771.51
p25,p32,538.93,384446.99
p25,p33,431.74,367921.9
p25,p34,457.08,394776.82
p25,p35,597.67,430546.4
p25,p36,750.98,513099.46
p25,p37,926.76,610599.23
p25,p38,829.44,562202.59
p25,p39,459.92,339182.58
p25,p40,741.55,502575.42
p25,p41,851.03,570883.81
p25,p42,987.81,645162.45
p25,p43,1026.65,669289.8
p25,p44,898.42,594487.39
p25,p45,884.41,597392.4
p25,p46,1114.49,728528.33
p25,p47,751.07,551876.33
p25,p48,854.16,612373.71
p25,p49,688.01,538114.6
p25,p50,981.29,648041.59
p25,p51,1008.86,664924.9
p25,p52,722.81,496628.49
p25,p53,886.93,587992.56
p25,p54,983.6,643573.64
p25,p55,1109.35,717536.66
p25,p56,1101.99,718631.04
p25,p57,1281.25,850213.57
p25,p58,1600.64,1035996.83
p25,p59,801.43,586174.4
p25,p60,923.51,651329.98
p25,p61,969.66,699170.04
p25,p62,918.0,651034.67
p25,p63,1189.33,813659.49
p25,p64,1198.95,898340.15
p25,p65,1199.0,898640.96
p25,p66,1472.18,974577.63
p25,p67,1347.94,1025687.0
p25,p68,972.76,639436.29
p25,p69,1015.85,673745.25
p25,p70,957.31,641595.86
p25,p71,1049.82,687306.17
p25,p72,1218.52,782124.01
p25,p73,1165.38,755665.77
p25,p74,1343.39,877179.96
p25,p75,1270.24,822814.83
p25,p76,1246.62,810097.03
p25,p77,1138.62,744424.6
p25,p78,1188.91,784752.9
p25,p79,1249.99,819431.25
p25,p80,1246.35,812365.44
p25,p81,1116.75,733079.2
p25,p82,1178.73,769344.62
p25,p83,1267.59,818150.83
p25,p84,1274.02,827743.03
p25,p85,1244.0,814722.88
p25,p86,1351.27,890499.1
p25,p87,1454.28,950001.39
p25,p88,1454.65,952481.55
p25,p89,1583.03,1091935.86
p25,p90,1629.33,1108931.39
p25,p91,1685.91,1167527.17
p25,p92,1491.24,986731.57
p25,p93,1471.93,951702.51
p25,p94,1704.35,1218187.62
p25,p95,1790.23,1326749.67
p25,p96,1983.62,1502321.79
p25,p97,1828.38,1369762.87
p25,p98,1926.57,1472777.44
p25,p99,2076.08,1608692.0
p25,p100,1898.55,1627572.67
p25,p101,2081.92,1557135.01
p25,p102,2302.51,1750100.26
p25,p103,1500.13,963314.19
p25,p104,1374.13,890077.2
p25,p105,1391.58,915126.87
p25,p106,1378.09,882314.66
p25,p107,1375.66,874883.45
p25,p108,1405.43,893236.3
p25,p109,1458.97,952463.92
p25,p110,1662.61,1170232.42
p25,p111,1588.84,1092360.96
p25,p112,1527.34,1049654.89
p25,p113,1474.35,989122.95
p25,p114,1488.26,1015350.31
p25,p115,1701.53,1277160.64
p25,p116,1636.14,1195713.36
p25,p117,1690.0,1269940.18
p25,p118,1846.6,1373783.17
p25,p119,1823.75,1484361.18
p25,p120,1861.75,1586819.61
p25,p121,1872.1,1591800.02
p25,p122,1994.32,1792777.51
p25,p123,1941.17,1711264.3
p25,p124,2132.41,1930433.6
p25,p125,2005.98,1795014.02
p25,p126,2019.72,1811177.33
p25,p127,2077.68,1739517.92
p25,p128,2113.33,2010475.43
p25,p129,2198.62,1892678.13
p25,p130,2217.18,2044040.6
p25,p131,2231.58,2074815.73
p25,p132,2206.26,1956297.98
p25,p133,2244.12,2058947.68
p25,p134,2323.46,2250878.67
p26,p1,946.16,718617.07
p26,p2,814.11,595056.9
p26,p3,780.04,629198.0
p26,p4,812.98,594965.08
p26,p5,864.58,663953.12
p26,p6,768.24,595220.57
p26,p7,531.91,378428.87
p26,p8,750.53,582297.06
p26,p9,809.54,821631.19
p26,p10,755.37,689396.03
p26,p11,828.35,734434.55
p26,p12,593.15,476816.28
p26,p13,492.66,364125.85
p26,p14,755.41,559094.27
p26,p15,482.99,346926.5
p26,p16,282.71,228606.46
p26,p17,592.06,451569.78
p26,p18,627.72,454447.25
p26,p19,672.33,455468.72
p26,p20,445.2,326336.29
p26,p21,222.59,164594.74
p26,p22,347.5,257519.27
p26,p23,371.04,272746.96
p26,p24,292.6,224518.07
p26,p25,150.08,127911.92
p26,p27,627.79,464929.67
p26,p28,615.76,476046.46
p26,p29,406.43,315509.79
p26,p30,686.24,534671.99
p26,p31,492.91,375860.49
p26,p32,443.67,315971.95
p26,p33,289.05,246018.04
p26,p34,314.38,272872.96
p26,p35,530.26,367916.29
p26,p36,655.9,446550.19
p26,p37,832.97,541853.11
p26,p38,723.33,480714.08
p26,p39,353.82,257694.07
p26,p40,623.39,419925.32
p26,p41,732.88,488233.7
p26,p42,894.02,576416.32
p26,p43,929.26,597140.43
p26,p44,795.52,518733.16
p26,p45,778.31,515903.9
p26,p46,1010.45,651896.59
p26,p47,680.86,501965.31
p26,p48,722.72,531274.3
p26,p49,553.8,418594.28
p26,p50,792.11,557534.47
p26,p51,881.72,579283.36
p26,p52,592.26,407891.03
p26,p53,760.71,504044.87
p26,p54,865.45,560923.54
p26,p55,991.2,634886.55
p26,p56,976.52,634832.4
p26,p57,1107.7,761430.09
p26,p58,1427.09,947213.34
p26,p59,731.21,536263.38
p26,p60,827.41,590784.36
p26,p61,899.45,649259.01
p26,p62,831.6,599099.5
p26,p63,944.52,700022.62
p26,p64,1087.68,837681.33
p26,p65,1107.32,841534.86
p26,p66,1298.62,885794.15
p26,p67,1203.15,924723.57
p26,p68,871.0,563380.93
p26,p69,909.74,592256.74
p26,p70,839.48,559224.22
p26,p71,931.66,604656.07
p26,p72,1100.37,699473.9
p26,p73,1047.22,673015.66
p26,p74,1246.26,805759.5
p26,p75,1168.49,746759.47
p26,p76,1142.73,733566.42
p26,p77,1034.58,667792.86
p26,p78,1082.8,703264.39
p26,p79,1143.88,737942.74
p26,p80,1140.24,730876.94
p26,p81,993.27,651142.97
p26,p82,1060.57,686694.52
p26,p83,1149.44,735500.72
p26,p84,1155.87,745092.93
p26,p85,1118.16,729170.32
p26,p86,1220.71,801761.64
p26,p87,1324.76,863226.19
p26,p88,1336.49,869831.45
p26,p89,1462.22,1007843.98
p26,p90,1499.8,1022156.19
p26,p91,1556.38,1080751.97
p26,p92,1373.09,904081.46
p26,p93,1353.78,869052.4
p26,p94,1586.2,1135537.52
p26,p95,1672.07,1244099.57
p26,p96,1865.47,1419671.69
p26,p97,1710.22,1287112.77
p26,p98,1808.41,1390127.33
p26,p99,1957.93,1526041.9
p26,p100,1792.37,1546084.16
p26,p101,1958.36,1472605.17
p26,p102,2178.94,1665570.42
p26,p103,1394.02,881825.69
p26,p104,1268.02,808588.7
p26,p105,1268.11,833190.63
p26,p106,1259.94,799664.55
p26,p107,1257.51,792233.35
p26,p108,1287.28,810586.19
p26,p109,1340.82,869813.82
p26,p110,1544.45,1087582.32
p26,p111,1482.73,1010872.46
p26,p112,1409.19,967004.79
p26,p113,1356.2,906472.84
p26,p114,1370.11,932700.2
p26,p115,1595.35,1195672.13
p26,p116,1517.99,1113063.25
p26,p117,1571.84,1187290.07
p26,p118,1728.45,1291133.07
p26,p119,1717.56,1402872.67
p26,p120,1755.56,1505331.11
p26,p121,1765.92,1510311.51
p26,p122,1888.13,1711289.01
p26,p123,1834.98,1629775.8
p26,p124,2026.22,1848945.09
p26,p125,1899.79,1713525.51
p26,p126,1913.54,1729688.83
p26,p127,1971.57,1658029.41
p26,p128,2007.15,1928986.92
p26,p129,2092.52,1811189.62
p26,p130,2111.07,1962552.09
p26,p131,2125.48,1993327.22
p26,p132,2100.16,1874809.48
p26,p133,2138.01,1977459.18
p26,p134,2217.35,2169390.17
p27,p1,1208.61,888248.2
p27,p2,1048.66,766527.09
p27,p3,1145.36,812030.99
p27,p4,1097.05,772727.02
p27,p5,1036.79,747573.09
p27,p6,823.61,608114.54
p27,p7,815.99,556190.82
p27,p8,792.47,593641.2
p27,p9,612.22,681858.05
p27,p10,268.74,336994.69
p27,p11,274.81,297110.3
p27,p12,549.88,430267.99
p27,p13,147.64,109941.27
p27,p14,1039.49,736856.22
p27,p15,767.07,524688.44
p27,p16,751.0,506995.6
p27,p17,1036.96,719789.9
p27,p18,1078.88,760095.07
p27,p19,1270.98,882686.9
p27,p20,1017.69,747216.0
p27,p21,799.35,586893.44
p27,p22,951.7,694982.38
p27,p23,984.51,713483.32
p27,p24,831.52,656939.47
p27,p25,548.13,390664.25
p27,p26,627.79,464929.67
p27,p28,149.91,110697.26
p27,p29,329.35,250473.13
p27,p30,269.29,184852.15
p27,p31,489.64,364327.27
p27,p32,1066.34,760967.86
p27,p33,731.03,591383.89
p27,p34,707.85,543737.34
p27,p35,1125.08,807067.27
p27,p36,1278.39,889620.33
p27,p37,1443.98,970304.81
p27,p38,1231.01,845873.47
p27,p39,960.27,692109.61
p27,p40,1052.58,733008.92
p27,p41,1177.22,805626.7
p27,p42,1506.95,1006116.73
p27,p43,1427.4,961532.53
p27,p44,1315.06,894342.76
p27,p45,1262.1,855322.11
p27,p46,1500.84,998564.79
p27,p47,607.38,467150.85
p27,p48,748.76,541827.04
p27,p49,780.56,581433.04
p27,p50,975.45,681309.82
p27,p51,1079.62,742974.89
p27,p52,833.29,608778.85
p27,p53,1017.21,717400.75
p27,p54,1184.03,812573.52
p27,p55,1247.37,840284.36
p27,p56,1172.51,801251.58
p27,p57,1260.51,865661.81
p27,p58,1579.9,1051445.06
p27,p59,524.66,363396.4
p27,p60,810.56,542730.51
p27,p61,759.55,547900.45
p27,p62,770.89,524167.67
p27,p63,1080.08,791179.28
p27,p64,1082.11,785502.56
p27,p65,1075.25,782759.48
p27,p66,1299.78,975455.97
p27,p67,1231.7,913239.05
p27,p68,1361.82,922056.97
p27,p69,1392.81,930894.53
p27,p70,1304.39,881700.77
p27,p71,1317.78,893581.61
p27,p72,1403.41,950842.67
p27,p73,1310.88,899592.8
p27,p74,1738.96,1162611.18
p27,p75,1658.36,1094267.77
p27,p76,1633.12,1080234.62
p27,p77,1524.97,1014461.06
p27,p78,1563.37,1038933.39
p27,p79,1624.45,1073611.75
p27,p80,1603.2,1059110.26
p27,p81,1456.57,973522.9
p27,p82,1478.28,987803.11
p27,p83,1538.81,1021508.08
p27,p84,1393.15,947855.07
p27,p85,1267.38,867844.03
p27,p86,1331.7,906355.2
p27,p87,1445.44,974557.5
p27,p88,1484.15,1013946.15
p27,p89,1612.62,1149125.58
p27,p90,1620.48,1133487.5
p27,p91,1677.06,1192083.29
p27,p92,1634.71,1128554.18
p27,p93,1623.24,1114865.87
p27,p94,1738.92,1285291.32
p27,p95,1862.85,1425680.13
p27,p96,2018.19,1569425.49
p27,p97,1957.64,1531304.3
p27,p98,2100.42,1639172.14
p27,p99,2249.93,1775086.71
p27,p100,2207.34,1806328.61
p27,p101,2083.71,1592930.39
p27,p102,2296.92,1787657.53
p27,p103,1849.1,1202769.37
p27,p104,1723.87,1132623.78
p27,p105,1719.89,1145424.38
p27,p106,1636.26,1079550.66
p27,p107,1549.34,1040818.76
p27,p108,1578.74,1059085.85
p27,p109,1641.97,1124200.32
p27,p110,1836.46,1336627.13
p27,p111,1937.81,1331816.13
p27,p112,1816.17,1259521.74
p27,p113,1741.58,1189171.22
p27,p114,1731.05,1207241.31
p27,p115,2050.5,1516615.81
p27,p116,1911.55,1403209.14
p27,p117,1943.62,1468596.23
p27,p118,2020.45,1540177.88
p27,p119,2172.72,1723816.35
p27,p120,2147.27,1821916.96
p27,p121,2157.62,1826897.36
p27,p122,2343.29,2032232.69
p27,p123,2259.04,1892089.86
p27,p124,2481.38,2169888.77
p27,p125,2354.95,2034469.19
p27,p126,2368.69,2050632.51
p27,p127,2426.65,1978973.09
p27,p128,2462.3,2249930.6
p27,p129,2547.59,2132133.3
p27,p130,2566.15,2283495.77
p27,p131,2580.47,2314270.9
p27,p132,2555.23,2195753.16
p27,p133,2593.09,2298402.86
p27,p134,2672.43,2490333.85
p28,p1,1349.5,985059.67
p28,p2,1189.55,863338.56
p28,p3,1286.24,908842.46
p28,p4,1237.94,869538.5
p28,p5,1177.68,844384.57
p28,p6,964.49,704926.02
p28,p7,956.87,653002.29
p28,p8,933.36,690452.68
p28,p9,739.26,766091.34
p28,p10,377.73,397721.58
p28,p11,328.04,315102.02
p28,p12,690.77,527079.46
p28,p13,288.53,206752.75
p28,p14,1180.37,833667.69
p28,p15,907.95,621499.91
p28,p16,891.89,603807.07
p28,p17,1177.85,816601.38
p28,p18,1219.76,856906.55
p28,p19,1266.65,911570.47
p28,p20,1046.64,787291.16
p28,p21,824.04,625549.61
p28,p22,949.6,714483.46
p28,p23,964.2,728661.2
p28,p24,817.54,616040.41
p28,p25,689.01,487475.72
p28,p26,615.76,476046.46
p28,p27,149.91,110697.26
p28,p29,243.2,211772.65
p28,p30,127.17,87283.35
p28,p31,362.56,294117.37
p28,p32,1051.04,745308.55
p28,p33,710.29,553218.07
p28,p34,632.87,499423.77
p28,p35,1124.57,824018.04
p28,p36,1295.19,885449.76
p28,p37,1369.0,925991.25
p28,p38,1156.03,801559.91
p28,p39,885.29,647796.04
p28,p40,977.6,688695.36
p28,p41,1102.24,761313.14
p28,p42,1431.97,961803.17
p28,p43,1352.42,917218.96
p28,p44,1240.08,850029.2
p28,p45,1187.12,811008.54
p28,p46,1425.86,954251.23
p28,p47,515.66,365316.68
p28,p48,667.57,441993.27
p28,p49,696.51,510703.47
p28,p50,866.2,609096.18
p28,p51,970.37,670761.24
p28,p52,773.12,559478.05
p28,p53,943.21,651414.31
p28,p54,1125.74,759032.75
p28,p55,1138.12,768070.71
p28,p56,1063.26,729037.94
p28,p57,1151.25,793448.16
p28,p58,1470.65,979231.42
p28,p59,371.61,258418.45
p28,p60,657.52,437752.57
p28,p61,606.5,442922.5
p28,p62,617.84,419189.73
p28,p63,927.03,686201.34
p28,p64,929.07,680524.62
p28,p65,922.2,677781.54
p28,p66,1146.73,870478.02
p28,p67,1078.65,808261.1
p28,p68,1286.84,877743.4
p28,p69,1317.83,886580.96
p28,p70,1246.32,836918.28
p28,p71,1259.83,840856.22
p28,p72,1342.73,893247.61
p28,p73,1239.79,832755.83
p28,p74,1663.98,1118297.62
p28,p75,1583.38,1049954.21
p28,p76,1558.13,1035921.05
p28,p77,1449.99,970147.49
p28,p78,1488.39,994619.83
p28,p79,1567.81,1026338.12
p28,p80,1545.37,1007916.72
p28,p81,1398.93,925157.84
p28,p82,1420.53,934185.13
p28,p83,1479.98,966863.67
p28,p84,1283.9,875641.42
p28,p85,1158.13,795630.39
p28,p86,1222.45,834141.55
p28,p87,1336.19,902343.86
p28,p88,1374.9,941732.5
p28,p89,1503.37,1076911.94
p28,p90,1511.23,1061273.86
p28,p91,1567.81,1119869.64
p28,p92,1525.46,1056340.53
p28,p93,1534.74,1044219.26
p28,p94,1629.67,1213077.68
p28,p95,1753.6,1353466.49
p28,p96,1908.94,1497211.85
p28,p97,1848.39,1459090.65
p28,p98,2010.37,1571067.93
p28,p99,2159.88,1706982.5
p28,p100,2117.29,1738224.4
p28,p101,1974.46,1520716.75
p28,p102,2187.67,1715443.89
p28,p103,1790.26,1148124.95
p28,p104,1665.38,1078888.25
p28,p105,1661.05,1090779.96
p28,p106,1577.42,1024906.24
p28,p107,1465.14,974389.85
p28,p108,1486.89,989974.66
p28,p109,1569.81,1063353.59
p28,p110,1748.74,1269013.59
p28,p111,1878.98,1277171.72
p28,p112,1757.34,1204877.33
p28,p113,1682.74,1134526.81
p28,p114,1672.21,1152596.89
p28,p115,1991.67,1461971.4
p28,p116,1852.71,1348564.72
p28,p117,1884.79,1413951.81
p28,p118,1930.41,1472073.67
p28,p119,2113.88,1669171.94
p28,p120,2088.43,1767272.55
p28,p121,2098.79,1772252.95
p28,p122,2284.46,1977588.27
p28,p123,2168.99,1823985.64
p28,p124,2422.55,2115244.36
p28,p125,2296.12,1979824.78
p28,p126,2309.86,1995988.09
p28,p127,2367.82,1924328.68
p28,p128,2403.47,2195286.19
p28,p129,2488.76,2077488.89
p28,p130,2507.31,2228851.36
p28,p131,2521.64,2259626.49
p28,p132,2496.4,2141108.74
p28,p133,2534.25,2243758.44
p28,p134,2613.6,2435689.43
p29,p1,1261.26,951297.55
p29,p2,1129.21,827737.38
p29,p3,1176.39,866949.53
p29,p4,1128.08,827645.56
p29,p5,1165.9,878965.19
p29,p6,981.98,758760.39
p29,p7,847.02,611109.35
p29,p8,950.85,744287.05
p29,p9,905.1,894476.34
p29,p10,561.62,549612.99
p29,p11,545.38,506865.03
p29,p12,728.05,583489.56
p29,p13,413.81,308203.45
p29,p14,1070.52,791774.75
p29,p15,798.1,579606.98
p29,p16,692.8,513436.59
p29,p17,987.1,726681.85
p29,p18,1019.83,754865.45
p29,p19,1057.31,751033.8
p29,p20,837.31,626754.48
p29,p21,614.71,465012.93
p29,p22,740.27,553946.79
p29,p23,754.87,568124.52
p29,p24,575.55,415358.52
p29,p25,474.64,364596.45
p29,p26,406.43,315509.79
p29,p27,329.35,250473.13
p29,p28,243.2,211772.65
p29,p30,312.82,252273.34
p29,p31,164.65,118593.09
p29,p32,809.05,544626.65
p29,p33,468.3,352536.17
p29,p34,390.87,298741.88
p29,p35,915.24,663481.37
p29,p36,1053.2,684767.86
p29,p37,1127.01,725309.35
p29,p38,914.03,600878.01
p29,p39,643.29,447114.15
p29,p40,735.6,488013.46
p29,p41,860.24,560631.24
p29,p42,1189.97,761121.27
p29,p43,1110.43,716537.07
p29,p44,998.08,649347.3
p29,p45,945.13,610326.65
p29,p46,1183.86,753569.33
p29,p47,331.88,236762.19
p29,p48,471.52,309195.6
p29,p49,450.4,332178.54
p29,p50,673.03,440583.63
p29,p51,773.33,501872.03
p29,p52,516.31,363783.39
p29,p53,687.15,472192.73
p29,p54,867.05,567578.06
p29,p55,890.43,593341.94
p29,p56,870.05,560445.5
p29,p57,970.59,629407.56
p29,p58,1289.98,815190.82
p29,p59,355.14,255803.38
p29,p60,528.87,344407.73
p29,p61,548.71,383433.45
p29,p62,499.62,338486.74
p29,p63,780.83,556345.94
p29,p64,803.59,589907.15
p29,p65,796.73,587516.26
p29,p66,1161.52,753771.62
p29,p67,952.59,717254.01
p29,p68,1044.84,677061.51
p29,p69,1075.84,685899.07
p29,p70,987.41,636705.31
p29,p71,1000.81,648586.15
p29,p72,1086.43,705847.21
p29,p73,993.9,654597.34
p29,p74,1421.98,917615.72
p29,p75,1341.38,849272.31
p29,p76,1316.14,835239.16
p29,p77,1207.99,769465.6
p29,p78,1246.39,793937.93
p29,p79,1307.47,828616.29
p29,p80,1286.22,814114.8
p29,p81,1139.59,728527.44
p29,p82,1161.3,742807.65
p29,p83,1221.84,776512.62
p29,p84,1083.1,703384.22
p29,p85,969.46,629370.71
p29,p86,1041.78,670100.95
p29,p87,1155.52,738303.25
p29,p88,1187.06,774855.89
p29,p89,1315.54,910035.33
p29,p90,1330.56,897233.25
p29,p91,1387.14,955829.04
p29,p92,1286.84,883830.71
p29,p93,1294.85,868750.58
p29,p94,1441.83,1046201.07
p29,p95,1565.77,1186589.87
p29,p96,1721.1,1330335.24
p29,p97,1685.25,1291162.12
p29,p98,1783.44,1394176.68
p29,p99,1932.95,1530091.25
p29,p100,1890.36,1561333.15
p29,p101,1793.79,1356676.14
p29,p102,2007.0,1551403.28
p29,p103,1532.12,957773.91
p29,p104,1406.89,887628.32
p29,p105,1402.91,900428.92
p29,p106,1319.28,834555.2
p29,p107,1232.36,795823.3
p29,p108,1261.76,814090.39
p29,p109,1324.99,879204.86
p29,p110,1519.48,1091631.67
p29,p111,1620.83,1086820.68
p29,p112,1499.2,1014526.28
p29,p113,1424.6,944175.76
p29,p114,1414.07,962245.85
p29,p115,1733.53,1271620.35
p29,p116,1594.57,1158213.68
p29,p117,1626.64,1223600.77
p29,p118,1703.47,1295182.42
p29,p119,1855.74,1478820.89
p29,p120,1830.29,1576921.5
p29,p121,1840.64,1581901.91
p29,p122,2026.31,1787237.23
p29,p123,1942.06,1647094.4
p29,p124,2164.4,1924893.31
p29,p125,2037.97,1789473.73
p29,p126,2051.72,1805637.05
p29,p127,2109.67,1733977.63
p29,p128,2145.32,2004935.14
p29,p129,2230.62,1887137.84
p29,p130,2249.17,2038500.31
p29,p131,2263.58,2069275.44
p29,p132,2238.26,1950757.7
p29,p133,2276.11,2053407.4
p29,p134,2355.45,2245338.39
p30,p1,1472.97,1061998.88
p30,p2,1313.03,940277.77
p30,p3,1409.72,985781.67
p30,p4,1361.42,946477.7
p30,p5,1301.15,921323.77
p30,p6,1087.97,781865.22
p30,p7,1080.35,729941.49
p30,p8,1056.84,767391.88
p30,p9,838.69,830812.43
p30,p10,476.81,457281.03
p30,p11,397.85,357094.63
p30,p12,814.24,604018.67
p30,p13,412.01,283691.95
p30,p14,1303.85,910606.89
p30,p15,1031.43,698439.12
p30,p16,1015.37,680746.27
p30,p17,1301.33,893540.58
p30,p18,1343.24,933845.75
p30,p19,1525.7,967296.13
p30,p20,1117.12,845916.68
p30,p21,894.52,684175.13
p30,p22,1020.08,773108.98
p30,p23,1034.68,787286.72
p30,p24,866.75,643051.35
p30,p25,812.49,564414.92
p30,p26,686.24,534671.99
p30,p27,269.29,184852.15
p30,p28,127.17,87283.35
p30,p29,312.82,252273.34
p30,p31,356.3,291770.32
p30,p32,1171.74,756282.1
p30,p33,759.5,580229.0
p30,p34,682.07,526434.71
p30,p35,1382.27,879674.61
p30,p36,1415.56,895578.07
p30,p37,1489.48,934316.84
p30,p38,1253.71,796201.61
p30,p39,1005.98,658769.59
p30,p40,1028.16,663662.56
p30,p41,1120.22,717998.13
p30,p42,1552.44,970128.76
p30,p43,1427.66,898976.32
p30,p44,1337.77,844551.54
p30,p45,1210.46,775939.21
