r,rr,status,trtype,t,MW
p64,p84,Possible,LCC,0,100000
p64,p85,Possible,LCC,0,100000
p64,p86,Possible,LCC,0,100000
p64,p87,Possible,LCC,0,100000
p64,p88,Possible,LCC,0,100000
p64,p89,Possible,LCC,0,100000
p64,p90,Possible,LCC,0,100000
p64,p91,Possible,LCC,0,100000
p64,p92,Possible,LCC,0,100000
p64,p93,Possible,LCC,0,100000
p64,p94,Possible,LCC,0,100000
p64,p95,Possible,LCC,0,100000
p64,p96,Possible,LCC,0,100000
p64,p97,Possible,LCC,0,100000
p64,p98,Possible,LCC,0,100000
p64,p99,Possible,LCC,0,100000
p65,p100,Possible,LCC,0,100000
p65,p101,Possible,LCC,0,100000
p65,p102,Possible,LCC,0,100000
p65,p103,Possible,LCC,0,100000
p65,p104,Possible,LCC,0,100000
p65,p105,Possible,LCC,0,100000
p65,p106,Possible,LCC,0,100000
p65,p107,Possible,LCC,0,100000
p65,p108,Possible,LCC,0,100000
p65,p109,Possible,LCC,0,100000
p65,p110,Possible,LCC,0,100000
p65,p111,Possible,LCC,0,100000
p65,p112,Possible,LCC,0,100000
p65,p113,Possible,LCC,0,100000
p65,p114,Possible,LCC,0,100000
p65,p115,Possible,LCC,0,100000
p65,p116,Possible,LCC,0,100000
p65,p117,Possible,LCC,0,100000
p65,p118,Possible,LCC,0,100000
p65,p119,Possible,LCC,0,100000
p65,p120,Possible,LCC,0,100000
p65,p121,Possible,LCC,0,100000
p65,p122,Possible,LCC,0,100000
p65,p123,Possible,LCC,0,100000
p65,p124,Possible,LCC,0,100000
p65,p125,Possible,LCC,0,100000
p65,p126,Possible,LCC,0,100000
p65,p127,Possible,LCC,0,100000
p65,p128,Possible,LCC,0,100000
p65,p129,Possible,LCC,0,100000
p65,p130,Possible,LCC,0,100000
p65,p131,Possible,LCC,0,100000
p65,p132,Possible,LCC,0,100000
p65,p133,Possible,LCC,0,100000
p65,p134,Possible,LCC,0,100000
p65,p66,Possible,LCC,0,100000
p65,p68,Possible,LCC,0,100000
p65,p69,Possible,LCC,0,100000
p65,p70,Possible,LCC,0,100000
p65,p71,Possible,LCC,0,100000
p65,p72,Possible,LCC,0,100000
p65,p73,Possible,LCC,0,100000
p65,p74,Possible,LCC,0,100000
p65,p75,Possible,LCC,0,100000
p65,p76,Possible,LCC,0,100000
p65,p77,Possible,LCC,0,100000
p65,p78,Possible,LCC,0,100000
p65,p79,Possible,LCC,0,100000
p65,p80,Possible,LCC,0,100000
p65,p81,Possible,LCC,0,100000
p65,p82,Possible,LCC,0,100000
p65,p83,Possible,LCC,0,100000
p65,p84,Possible,LCC,0,100000
p65,p85,Possible,LCC,0,100000
p65,p86,Possible,LCC,0,100000
p65,p87,Possible,LCC,0,100000
p65,p88,Possible,LCC,0,100000
p65,p89,Possible,LCC,0,100000
p65,p90,Possible,LCC,0,100000
p65,p91,Possible,LCC,0,100000
p65,p92,Possible,LCC,0,100000
p65,p93,Possible,LCC,0,100000
p65,p94,Possible,LCC,0,100000
p65,p95,Possible,LCC,0,100000
p65,p96,Possible,LCC,0,100000
p65,p97,Possible,LCC,0,100000
p65,p98,Possible,LCC,0,100000
p65,p99,Possible,LCC,0,100000
p66,p100,Possible,LCC,0,100000
p66,p101,Possible,LCC,0,100000
p66,p102,Possible,LCC,0,100000
p66,p103,Possible,LCC,0,100000
p66,p104,Possible,LCC,0,100000
p66,p105,Possible,LCC,0,100000
p66,p106,Possible,LCC,0,100000
p66,p107,Possible,LCC,0,100000
p66,p108,Possible,LCC,0,100000
p66,p109,Possible,LCC,0,100000
p66,p110,Possible,LCC,0,100000
p66,p111,Possible,LCC,0,100000
p66,p112,Possible,LCC,0,100000
p66,p113,Possible,LCC,0,100000
p66,p114,Possible,LCC,0,100000
p66,p115,Possible,LCC,0,100000
p66,p116,Possible,LCC,0,100000
p66,p117,Possible,LCC,0,100000
p66,p118,Possible,LCC,0,100000
p66,p119,Possible,LCC,0,100000
p66,p120,Possible,LCC,0,100000
p66,p121,Possible,LCC,0,100000
p66,p122,Possible,LCC,0,100000
p66,p123,Possible,LCC,0,100000
p66,p124,Possible,LCC,0,100000
p66,p125,Possible,LCC,0,100000
p66,p126,Possible,LCC,0,100000
p66,p127,Possible,LCC,0,100000
p66,p128,Possible,LCC,0,100000
p66,p129,Possible,LCC,0,100000
p66,p130,Possible,LCC,0,100000
p66,p131,Possible,LCC,0,100000
p66,p132,Possible,LCC,0,100000
p66,p133,Possible,LCC,0,100000
p66,p134,Possible,LCC,0,100000
p66,p67,Possible,LCC,0,100000
p66,p68,Possible,LCC,0,100000
p66,p69,Possible,LCC,0,100000
p66,p70,Possible,LCC,0,100000
p66,p71,Possible,LCC,0,100000
p66,p72,Possible,LCC,0,100000
p66,p73,Possible,LCC,0,100000
p66,p74,Possible,LCC,0,100000
p66,p75,Possible,LCC,0,100000
p66,p76,Possible,LCC,0,100000
p66,p77,Possible,LCC,0,100000
p66,p78,Possible,LCC,0,100000
p66,p79,Possible,LCC,0,100000
p66,p80,Possible,LCC,0,100000
p66,p81,Possible,LCC,0,100000
p66,p82,Possible,LCC,0,100000
p66,p83,Possible,LCC,0,100000
p66,p84,Possible,LCC,0,100000
p66,p85,Possible,LCC,0,100000
p66,p87,Possible,LCC,0,100000
p66,p88,Possible,LCC,0,100000
p66,p89,Possible,LCC,0,100000
p66,p90,Possible,LCC,0,100000
p66,p91,Possible,LCC,0,100000
p66,p92,Possible,LCC,0,100000
p66,p93,Possible,LCC,0,100000
p66,p94,Possible,LCC,0,100000
p66,p95,Possible,LCC,0,100000
p66,p96,Possible,LCC,0,100000
p66,p97,Possible,LCC,0,100000
p66,p98,Possible,LCC,0,100000
p66,p99,Possible,LCC,0,100000
p67,p100,Possible,LCC,0,100000
p67,p101,Possible,LCC,0,100000
p67,p102,Possible,LCC,0,100000
p67,p103,Possible,LCC,0,100000
p67,p104,Possible,LCC,0,100000
p67,p105,Possible,LCC,0,100000
p67,p106,Possible,LCC,0,100000
p67,p107,Possible,LCC,0,100000
p67,p108,Possible,LCC,0,100000
p67,p109,Possible,LCC,0,100000
p67,p110,Possible,LCC,0,100000
p67,p111,Possible,LCC,0,100000
p67,p112,Possible,LCC,0,100000
p67,p113,Possible,LCC,0,100000
p67,p114,Possible,LCC,0,100000
p67,p115,Possible,LCC,0,100000
p67,p116,Possible,LCC,0,100000
p67,p117,Possible,LCC,0,100000
p67,p118,Possible,LCC,0,100000
p67,p119,Possible,LCC,0,100000
p67,p120,Possible,LCC,0,100000
p67,p121,Possible,LCC,0,100000
p67,p122,Possible,LCC,0,100000
p67,p123,Possible,LCC,0,100000
p67,p124,Possible,LCC,0,100000
p67,p125,Possible,LCC,0,100000
p67,p126,Possible,LCC,0,100000
p67,p127,Possible,LCC,0,100000
p67,p128,Possible,LCC,0,100000
p67,p129,Possible,LCC,0,100000
p67,p130,Possible,LCC,0,100000
p67,p131,Possible,LCC,0,100000
p67,p132,Possible,LCC,0,100000
p67,p133,Possible,LCC,0,100000
p67,p134,Possible,LCC,0,100000
p67,p68,Possible,LCC,0,100000
p67,p69,Possible,LCC,0,100000
p67,p70,Possible,LCC,0,100000
p67,p71,Possible,LCC,0,100000
p67,p72,Possible,LCC,0,100000
p67,p73,Possible,LCC,0,100000
p67,p74,Possible,LCC,0,100000
p67,p75,Possible,LCC,0,100000
p67,p76,Possible,LCC,0,100000
p67,p77,Possible,LCC,0,100000
p67,p78,Possible,LCC,0,100000
p67,p79,Possible,LCC,0,100000
p67,p80,Possible,LCC,0,100000
p67,p81,Possible,LCC,0,100000
p67,p82,Possible,LCC,0,100000
p67,p83,Possible,LCC,0,100000
p67,p84,Possible,LCC,0,100000
p67,p85,Possible,LCC,0,100000
p67,p86,Possible,LCC,0,100000
p67,p87,Possible,LCC,0,100000
p67,p88,Possible,LCC,0,100000
p67,p89,Possible,LCC,0,100000
p67,p90,Possible,LCC,0,100000
p67,p91,Possible,LCC,0,100000
p67,p92,Possible,LCC,0,100000
p67,p93,Possible,LCC,0,100000
p67,p94,Possible,LCC,0,100000
p67,p95,Possible,LCC,0,100000
p67,p96,Possible,LCC,0,100000
p67,p97,Possible,LCC,0,100000
p67,p98,Possible,LCC,0,100000
p67,p99,Possible,LCC,0,100000
p68,p100,Possible,LCC,0,100000
p68,p101,Possible,LCC,0,100000
p68,p102,Possible,LCC,0,100000
p68,p103,Possible,LCC,0,100000
p68,p104,Possible,LCC,0,100000
p68,p105,Possible,LCC,0,100000
p68,p106,Possible,LCC,0,100000
p68,p107,Possible,LCC,0,100000
p68,p108,Possible,LCC,0,100000
p68,p109,Possible,LCC,0,100000
p68,p110,Possible,LCC,0,100000
p68,p111,Possible,LCC,0,100000
p68,p112,Possible,LCC,0,100000
p68,p113,Possible,LCC,0,100000
p68,p114,Possible,LCC,0,100000
p68,p115,Possible,LCC,0,100000
p68,p116,Possible,LCC,0,100000
p68,p117,Possible,LCC,0,100000
p68,p118,Possible,LCC,0,100000
p68,p119,Possible,LCC,0,100000
p68,p120,Possible,LCC,0,100000
p68,p121,Possible,LCC,0,100000
p68,p122,Possible,LCC,0,100000
p68,p123,Possible,LCC,0,100000
p68,p124,Possible,LCC,0,100000
p68,p125,Possible,LCC,0,100000
p68,p126,Possible,LCC,0,100000
p68,p127,Possible,LCC,0,100000
p68,p128,Possible,LCC,0,100000
p68,p129,Possible,LCC,0,100000
p68,p130,Possible,LCC,0,100000
p68,p131,Possible,LCC,0,100000
p68,p132,Possible,LCC,0,100000
p68,p133,Possible,LCC,0,100000
p68,p134,Possible,LCC,0,100000
p68,p70,Possible,LCC,0,100000
p68,p71,Possible,LCC,0,100000
p68,p72,Possible,LCC,0,100000
p68,p73,Possible,LCC,0,100000
p68,p74,Possible,LCC,0,100000
p68,p75,Possible,LCC,0,100000
p68,p76,Possible,LCC,0,100000
p68,p79,Possible,LCC,0,100000
p68,p80,Possible,LCC,0,100000
p68,p81,Possible,LCC,0,100000
p68,p82,Possible,LCC,0,100000
p68,p83,Possible,LCC,0,100000
p68,p84,Possible,LCC,0,100000
p68,p85,Possible,LCC,0,100000
p68,p86,Possible,LCC,0,100000
p68,p87,Possible,LCC,0,100000
p68,p88,Possible,LCC,0,100000
p68,p89,Possible,LCC,0,100000
p68,p90,Possible,LCC,0,100000
p68,p91,Possible,LCC,0,100000
p68,p92,Possible,LCC,0,100000
p68,p93,Possible,LCC,0,100000
p68,p94,Possible,LCC,0,100000
p68,p95,Possible,LCC,0,100000
p68,p96,Possible,LCC,0,100000
p68,p97,Possible,LCC,0,100000
p68,p98,Possible,LCC,0,100000
p68,p99,Possible,LCC,0,100000
p69,p100,Possible,LCC,0,100000
p69,p101,Possible,LCC,0,100000
p69,p102,Possible,LCC,0,100000
p69,p103,Possible,LCC,0,100000
p69,p104,Possible,LCC,0,100000
p69,p105,Possible,LCC,0,100000
p69,p106,Possible,LCC,0,100000
p69,p107,Possible,LCC,0,100000
p69,p108,Possible,LCC,0,100000
p69,p109,Possible,LCC,0,100000
p69,p110,Possible,LCC,0,100000
p69,p111,Possible,LCC,0,100000
p69,p112,Possible,LCC,0,100000
p69,p113,Possible,LCC,0,100000
p69,p114,Possible,LCC,0,100000
p69,p115,Possible,LCC,0,100000
p69,p116,Possible,LCC,0,100000
p69,p117,Possible,LCC,0,100000
p69,p118,Possible,LCC,0,100000
p69,p119,Possible,LCC,0,100000
p69,p120,Possible,LCC,0,100000
p69,p121,Possible,LCC,0,100000
p69,p122,Possible,LCC,0,100000
p69,p123,Possible,LCC,0,100000
p69,p124,Possible,LCC,0,100000
p69,p125,Possible,LCC,0,100000
p69,p126,Possible,LCC,0,100000
p69,p127,Possible,LCC,0,100000
p69,p128,Possible,LCC,0,100000
p69,p129,Possible,LCC,0,100000
p69,p130,Possible,LCC,0,100000
p69,p131,Possible,LCC,0,100000
p69,p132,Possible,LCC,0,100000
p69,p133,Possible,LCC,0,100000
p69,p134,Possible,LCC,0,100000
p69,p71,Possible,LCC,0,100000
p69,p72,Possible,LCC,0,100000
p69,p73,Possible,LCC,0,100000
p69,p74,Possible,LCC,0,100000
p69,p75,Possible,LCC,0,100000
p69,p76,Possible,LCC,0,100000
p69,p78,Possible,LCC,0,100000
p69,p79,Possible,LCC,0,100000
p69,p80,Possible,LCC,0,100000
p69,p81,Possible,LCC,0,100000
p69,p82,Possible,LCC,0,100000
p69,p83,Possible,LCC,0,100000
p69,p84,Possible,LCC,0,100000
p69,p85,Possible,LCC,0,100000
p69,p86,Possible,LCC,0,100000
p69,p87,Possible,LCC,0,100000
p69,p88,Possible,LCC,0,100000
p69,p89,Possible,LCC,0,100000
p69,p90,Possible,LCC,0,100000
p69,p91,Possible,LCC,0,100000
p69,p92,Possible,LCC,0,100000
p69,p93,Possible,LCC,0,100000
p69,p94,Possible,LCC,0,100000
p69,p95,Possible,LCC,0,100000
p69,p96,Possible,LCC,0,100000
p69,p97,Possible,LCC,0,100000
p69,p98,Possible,LCC,0,100000
p69,p99,Possible,LCC,0,100000
p7,p10,Possible,LCC,0,100000
p7,p100,Possible,LCC,0,100000
p7,p101,Possible,LCC,0,100000
p7,p102,Possible,LCC,0,100000
p7,p103,Possible,LCC,0,100000
p7,p104,Possible,LCC,0,100000
p7,p105,Possible,LCC,0,100000
p7,p106,Possible,LCC,0,100000
p7,p107,Possible,LCC,0,100000
p7,p108,Possible,LCC,0,100000
p7,p109,Possible,LCC,0,100000
p7,p11,Possible,LCC,0,100000
p7,p110,Possible,LCC,0,100000
p7,p111,Possible,LCC,0,100000
p7,p112,Possible,LCC,0,100000
p7,p113,Possible,LCC,0,100000
p7,p114,Possible,LCC,0,100000
p7,p115,Possible,LCC,0,100000
p7,p116,Possible,LCC,0,100000
p7,p117,Possible,LCC,0,100000
p7,p118,Possible,LCC,0,100000
p7,p119,Possible,LCC,0,100000
p7,p120,Possible,LCC,0,100000
p7,p121,Possible,LCC,0,100000
p7,p122,Possible,LCC,0,100000
p7,p123,Possible,LCC,0,100000
p7,p124,Possible,LCC,0,100000
p7,p125,Possible,LCC,0,100000
p7,p126,Possible,LCC,0,100000
p7,p127,Possible,LCC,0,100000
p7,p128,Possible,LCC,0,100000
p7,p129,Possible,LCC,0,100000
p7,p13,Possible,LCC,0,100000
p7,p130,Possible,LCC,0,100000
p7,p131,Possible,LCC,0,100000
p7,p132,Possible,LCC,0,100000
p7,p133,Possible,LCC,0,100000
p7,p134,Possible,LCC,0,100000
p7,p14,Possible,LCC,0,100000
p7,p17,Possible,LCC,0,100000
p7,p18,Possible,LCC,0,100000
p7,p19,Possible,LCC,0,100000
p7,p20,Possible,LCC,0,100000
p7,p21,Possible,LCC,0,100000
p7,p22,Possible,LCC,0,100000
p7,p23,Possible,LCC,0,100000
p7,p24,Possible,LCC,0,100000
p7,p26,Possible,LCC,0,100000
p7,p27,Possible,LCC,0,100000
p7,p28,Possible,LCC,0,100000
p7,p29,Possible,LCC,0,100000
p7,p30,Possible,LCC,0,100000
p7,p31,Possible,LCC,0,100000
p7,p32,Possible,LCC,0,100000
p7,p33,Possible,LCC,0,100000
p7,p34,Possible,LCC,0,100000
p7,p35,Possible,LCC,0,100000
p7,p36,Possible,LCC,0,100000
p7,p37,Possible,LCC,0,100000
p7,p38,Possible,LCC,0,100000
p7,p39,Possible,LCC,0,100000
p7,p40,Possible,LCC,0,100000
p7,p41,Possible,LCC,0,100000
p7,p42,Possible,LCC,0,100000
p7,p43,Possible,LCC,0,100000
p7,p44,Possible,LCC,0,100000
p7,p45,Possible,LCC,0,100000
p7,p46,Possible,LCC,0,100000
p7,p47,Possible,LCC,0,100000
p7,p48,Possible,LCC,0,100000
p7,p49,Possible,LCC,0,100000
p7,p50,Possible,LCC,0,100000
p7,p51,Possible,LCC,0,100000
p7,p52,Possible,LCC,0,100000
p7,p53,Possible,LCC,0,100000
p7,p54,Possible,LCC,0,100000
p7,p55,Possible,LCC,0,100000
p7,p56,Possible,LCC,0,100000
p7,p57,Possible,LCC,0,100000
p7,p58,Possible,LCC,0,100000
p7,p59,Possible,LCC,0,100000
p7,p60,Possible,LCC,0,100000
p7,p61,Possible,LCC,0,100000
p7,p62,Possible,LCC,0,100000
p7,p63,Possible,LCC,0,100000
p7,p64,Possible,LCC,0,100000
p7,p65,Possible,LCC,0,100000
p7,p66,Possible,LCC,0,100000
p7,p67,Possible,LCC,0,100000
p7,p68,Possible,LCC,0,100000
p7,p69,Possible,LCC,0,100000
p7,p70,Possible,LCC,0,100000
p7,p71,Possible,LCC,0,100000
p7,p72,Possible,LCC,0,100000
p7,p73,Possible,LCC,0,100000
p7,p74,Possible,LCC,0,100000
p7,p75,Possible,LCC,0,100000
p7,p76,Possible,LCC,0,100000
p7,p77,Possible,LCC,0,100000
p7,p78,Possible,LCC,0,100000
p7,p79,Possible,LCC,0,100000
p7,p80,Possible,LCC,0,100000
p7,p81,Possible,LCC,0,100000
p7,p82,Possible,LCC,0,100000
p7,p83,Possible,LCC,0,100000
p7,p84,Possible,LCC,0,100000
p7,p85,Possible,LCC,0,100000
p7,p86,Possible,LCC,0,100000
p7,p87,Possible,LCC,0,100000
p7,p88,Possible,LCC,0,100000
p7,p89,Possible,LCC,0,100000
p7,p9,Possible,LCC,0,100000
p7,p90,Possible,LCC,0,100000
p7,p91,Possible,LCC,0,100000
p7,p92,Possible,LCC,0,100000
p7,p93,Possible,LCC,0,100000
p7,p94,Possible,LCC,0,100000
p7,p95,Possible,LCC,0,100000
p7,p96,Possible,LCC,0,100000
p7,p97,Possible,LCC,0,100000
p7,p98,Possible,LCC,0,100000
p7,p99,Possible,LCC,0,100000
p70,p100,Possible,LCC,0,100000
p70,p101,Possible,LCC,0,100000
p70,p102,Possible,LCC,0,100000
p70,p103,Possible,LCC,0,100000
p70,p104,Possible,LCC,0,100000
p70,p105,Possible,LCC,0,100000
p70,p106,Possible,LCC,0,100000
p70,p107,Possible,LCC,0,100000
p70,p108,Possible,LCC,0,100000
p70,p109,Possible,LCC,0,100000
p70,p110,Possible,LCC,0,100000
p70,p111,Possible,LCC,0,100000
p70,p112,Possible,LCC,0,100000
p70,p113,Possible,LCC,0,100000
p70,p114,Possible,LCC,0,100000
p70,p115,Possible,LCC,0,100000
p70,p116,Possible,LCC,0,100000
p70,p117,Possible,LCC,0,100000
p70,p118,Possible,LCC,0,100000
p70,p119,Possible,LCC,0,100000
p70,p120,Possible,LCC,0,100000
p70,p121,Possible,LCC,0,100000
p70,p122,Possible,LCC,0,100000
p70,p123,Possible,LCC,0,100000
p70,p124,Possible,LCC,0,100000
p70,p125,Possible,LCC,0,100000
p70,p126,Possible,LCC,0,100000
p70,p127,Possible,LCC,0,100000
p70,p128,Possible,LCC,0,100000
p70,p129,Possible,LCC,0,100000
p70,p130,Possible,LCC,0,100000
p70,p131,Possible,LCC,0,100000
p70,p132,Possible,LCC,0,100000
p70,p133,Possible,LCC,0,100000
p70,p134,Possible,LCC,0,100000
p70,p72,Possible,LCC,0,100000
p70,p73,Possible,LCC,0,100000
p70,p74,Possible,LCC,0,100000
p70,p75,Possible,LCC,0,100000
p70,p76,Possible,LCC,0,100000
p70,p78,Possible,LCC,0,100000
p70,p79,Possible,LCC,0,100000
p70,p83,Possible,LCC,0,100000
p70,p84,Possible,LCC,0,100000
p70,p85,Possible,LCC,0,100000
p70,p86,Possible,LCC,0,100000
p70,p87,Possible,LCC,0,100000
p70,p88,Possible,LCC,0,100000
p70,p89,Possible,LCC,0,100000
p70,p90,Possible,LCC,0,100000
p70,p91,Possible,LCC,0,100000
p70,p92,Possible,LCC,0,100000
p70,p93,Possible,LCC,0,100000
p70,p94,Possible,LCC,0,100000
p70,p95,Possible,LCC,0,100000
p70,p96,Possible,LCC,0,100000
p70,p97,Possible,LCC,0,100000
p70,p98,Possible,LCC,0,100000
p70,p99,Possible,LCC,0,100000
p71,p100,Possible,LCC,0,100000
p71,p101,Possible,LCC,0,100000
p71,p102,Possible,LCC,0,100000
p71,p103,Possible,LCC,0,100000
p71,p104,Possible,LCC,0,100000
p71,p105,Possible,LCC,0,100000
p71,p106,Possible,LCC,0,100000
p71,p107,Possible,LCC,0,100000
p71,p108,Possible,LCC,0,100000
p71,p109,Possible,LCC,0,100000
p71,p110,Possible,LCC,0,100000
p71,p111,Possible,LCC,0,100000
p71,p112,Possible,LCC,0,100000
p71,p113,Possible,LCC,0,100000
p71,p114,Possible,LCC,0,100000
p71,p115,Possible,LCC,0,100000
p71,p116,Possible,LCC,0,100000
p71,p117,Possible,LCC,0,100000
p71,p118,Possible,LCC,0,100000
p71,p119,Possible,LCC,0,100000
p71,p120,Possible,LCC,0,100000
p71,p121,Possible,LCC,0,100000
p71,p122,Possible,LCC,0,100000
p71,p123,Possible,LCC,0,100000
p71,p124,Possible,LCC,0,100000
p71,p125,Possible,LCC,0,100000
p71,p126,Possible,LCC,0,100000
p71,p127,Possible,LCC,0,100000
p71,p128,Possible,LCC,0,100000
p71,p129,Possible,LCC,0,100000
p71,p130,Possible,LCC,0,100000
p71,p131,Possible,LCC,0,100000
p71,p132,Possible,LCC,0,100000
p71,p133,Possible,LCC,0,100000
p71,p134,Possible,LCC,0,100000
p71,p73,Possible,LCC,0,100000
p71,p74,Possible,LCC,0,100000
p71,p75,Possible,LCC,0,100000
p71,p76,Possible,LCC,0,100000
p71,p77,Possible,LCC,0,100000
p71,p78,Possible,LCC,0,100000
p71,p79,Possible,LCC,0,100000
p71,p80,Possible,LCC,0,100000
p71,p82,Possible,LCC,0,100000
p71,p83,Possible,LCC,0,100000
p71,p84,Possible,LCC,0,100000
p71,p85,Possible,LCC,0,100000
p71,p86,Possible,LCC,0,100000
p71,p87,Possible,LCC,0,100000
p71,p88,Possible,LCC,0,100000
p71,p89,Possible,LCC,0,100000
p71,p90,Possible,LCC,0,100000
p71,p91,Possible,LCC,0,100000
p71,p92,Possible,LCC,0,100000
p71,p93,Possible,LCC,0,100000
p71,p94,Possible,LCC,0,100000
p71,p95,Possible,LCC,0,100000
p71,p96,Possible,LCC,0,100000
p71,p97,Possible,LCC,0,100000
p71,p98,Possible,LCC,0,100000
p71,p99,Possible,LCC,0,100000
p72,p100,Possible,LCC,0,100000
p72,p101,Possible,LCC,0,100000
p72,p102,Possible,LCC,0,100000
p72,p103,Possible,LCC,0,100000
p72,p104,Possible,LCC,0,100000
p72,p105,Possible,LCC,0,100000
p72,p106,Possible,LCC,0,100000
p72,p107,Possible,LCC,0,100000
p72,p108,Possible,LCC,0,100000
p72,p109,Possible,LCC,0,100000
p72,p110,Possible,LCC,0,100000
p72,p111,Possible,LCC,0,100000
p72,p112,Possible,LCC,0,100000
p72,p113,Possible,LCC,0,100000
p72,p114,Possible,LCC,0,100000
p72,p115,Possible,LCC,0,100000
p72,p116,Possible,LCC,0,100000
p72,p117,Possible,LCC,0,100000
p72,p118,Possible,LCC,0,100000
p72,p119,Possible,LCC,0,100000
p72,p120,Possible,LCC,0,100000
p72,p121,Possible,LCC,0,100000
p72,p122,Possible,LCC,0,100000
p72,p123,Possible,LCC,0,100000
p72,p124,Possible,LCC,0,100000
p72,p125,Possible,LCC,0,100000
p72,p126,Possible,LCC,0,100000
p72,p127,Possible,LCC,0,100000
p72,p128,Possible,LCC,0,100000
p72,p129,Possible,LCC,0,100000
p72,p130,Possible,LCC,0,100000
p72,p131,Possible,LCC,0,100000
p72,p132,Possible,LCC,0,100000
p72,p133,Possible,LCC,0,100000
p72,p134,Possible,LCC,0,100000
p72,p74,Possible,LCC,0,100000
p72,p75,Possible,LCC,0,100000
p72,p76,Possible,LCC,0,100000
p72,p77,Possible,LCC,0,100000
p72,p78,Possible,LCC,0,100000
p72,p79,Possible,LCC,0,100000
p72,p80,Possible,LCC,0,100000
p72,p82,Possible,LCC,0,100000
p72,p83,Possible,LCC,0,100000
p72,p85,Possible,LCC,0,100000
p72,p86,Possible,LCC,0,100000
p72,p87,Possible,LCC,0,100000
p72,p88,Possible,LCC,0,100000
p72,p89,Possible,LCC,0,100000
p72,p90,Possible,LCC,0,100000
p72,p91,Possible,LCC,0,100000
p72,p92,Possible,LCC,0,100000
p72,p93,Possible,LCC,0,100000
p72,p94,Possible,LCC,0,100000
p72,p95,Possible,LCC,0,100000
p72,p96,Possible,LCC,0,100000
p72,p97,Possible,LCC,0,100000
p72,p98,Possible,LCC,0,100000
p72,p99,Possible,LCC,0,100000
p73,p100,Possible,LCC,0,100000
p73,p101,Possible,LCC,0,100000
p73,p102,Possible,LCC,0,100000
p73,p103,Possible,LCC,0,100000
p73,p104,Possible,LCC,0,100000
p73,p105,Possible,LCC,0,100000
p73,p106,Possible,LCC,0,100000
p73,p107,Possible,LCC,0,100000
p73,p108,Possible,LCC,0,100000
p73,p109,Possible,LCC,0,100000
p73,p110,Possible,LCC,0,100000
p73,p111,Possible,LCC,0,100000
p73,p112,Possible,LCC,0,100000
p73,p113,Possible,LCC,0,100000
p73,p114,Possible,LCC,0,100000
p73,p115,Possible,LCC,0,100000
p73,p116,Possible,LCC,0,100000
p73,p117,Possible,LCC,0,100000
p73,p118,Possible,LCC,0,100000
p73,p119,Possible,LCC,0,100000
p73,p120,Possible,LCC,0,100000
p73,p121,Possible,LCC,0,100000
p73,p122,Possible,LCC,0,100000
p73,p123,Possible,LCC,0,100000
p73,p124,Possible,LCC,0,100000
p73,p125,Possible,LCC,0,100000
p73,p126,Possible,LCC,0,100000
p73,p127,Possible,LCC,0,100000
p73,p128,Possible,LCC,0,100000
p73,p129,Possible,LCC,0,100000
p73,p130,Possible,LCC,0,100000
p73,p131,Possible,LCC,0,100000
p73,p132,Possible,LCC,0,100000
p73,p133,Possible,LCC,0,100000
p73,p134,Possible,LCC,0,100000
p73,p74,Possible,LCC,0,100000
p73,p75,Possible,LCC,0,100000
p73,p76,Possible,LCC,0,100000
p73,p77,Possible,LCC,0,100000
p73,p78,Possible,LCC,0,100000
p73,p79,Possible,LCC,0,100000
p73,p80,Possible,LCC,0,100000
p73,p81,Possible,LCC,0,100000
p73,p82,Possible,LCC,0,100000
p73,p83,Possible,LCC,0,100000
p73,p85,Possible,LCC,0,100000
p73,p86,Possible,LCC,0,100000
p73,p87,Possible,LCC,0,100000
p73,p88,Possible,LCC,0,100000
p73,p89,Possible,LCC,0,100000
p73,p90,Possible,LCC,0,100000
p73,p91,Possible,LCC,0,100000
p73,p92,Possible,LCC,0,100000
p73,p93,Possible,LCC,0,100000
p73,p94,Possible,LCC,0,100000
p73,p95,Possible,LCC,0,100000
p73,p96,Possible,LCC,0,100000
p73,p97,Possible,LCC,0,100000
p73,p98,Possible,LCC,0,100000
p73,p99,Possible,LCC,0,100000
p74,p100,Possible,LCC,0,100000
p74,p101,Possible,LCC,0,100000
p74,p102,Possible,LCC,0,100000
p74,p103,Possible,LCC,0,100000
p74,p104,Possible,LCC,0,100000
p74,p105,Possible,LCC,0,100000
p74,p106,Possible,LCC,0,100000
p74,p107,Possible,LCC,0,100000
p74,p108,Possible,LCC,0,100000
p74,p109,Possible,LCC,0,100000
p74,p110,Possible,LCC,0,100000
p74,p111,Possible,LCC,0,100000
p74,p112,Possible,LCC,0,100000
p74,p113,Possible,LCC,0,100000
p74,p114,Possible,LCC,0,100000
p74,p115,Possible,LCC,0,100000
p74,p116,Possible,LCC,0,100000
p74,p117,Possible,LCC,0,100000
p74,p118,Possible,LCC,0,100000
p74,p119,Possible,LCC,0,100000
p74,p120,Possible,LCC,0,100000
p74,p121,Possible,LCC,0,100000
p74,p122,Possible,LCC,0,100000
p74,p123,Possible,LCC,0,100000
p74,p124,Possible,LCC,0,100000
p74,p125,Possible,LCC,0,100000
p74,p126,Possible,LCC,0,100000
p74,p127,Possible,LCC,0,100000
p74,p128,Possible,LCC,0,100000
p74,p129,Possible,LCC,0,100000
p74,p130,Possible,LCC,0,100000
