r,rr,length_miles,USD2004perMW
p76,p116,600.99,1249230.04
p76,p117,654.84,1428935.18
p76,p118,921.31,1851656.26
p76,p119,776.0,1917180.24
p76,p120,814.0,2164852.17
p76,p121,824.36,2176891.26
p76,p122,946.58,2662712.53
p76,p123,893.42,2465671.31
p76,p124,1084.67,2995467.46
p76,p125,958.24,2668118.82
p76,p126,971.98,2707190.26
p76,p127,1029.94,2533968.55
p76,p128,1065.59,3188951.93
p76,p129,1150.88,2904201.48
p76,p130,1169.43,3270088.75
p76,p131,1183.76,3344481.22
p76,p132,1158.52,3057989.24
p76,p133,1196.37,3306123.51
p76,p134,1275.72,3770076.74
p77,p1,1639.17,2787480.57
p77,p2,1536.97,2566982.6
p77,p3,1387.56,2297917.69
p77,p4,1477.62,2437678.42
p77,p5,1658.92,2866606.21
p77,p6,1707.17,2871390.37
p77,p7,1385.96,2228956.78
p77,p8,1689.46,2840150.47
p77,p9,1777.85,3457459.23
p77,p10,1757.56,3174977.83
p77,p11,1754.08,3059736.34
p77,p12,1561.28,2618710.51
p77,p13,1530.91,2465980.11
p77,p14,1362.16,2271225.0
p77,p15,1337.05,2152806.33
p77,p16,1111.85,1793280.53
p77,p17,1194.34,1858174.65
p77,p18,1062.67,1576261.28
p77,p19,859.07,1229437.89
p77,p20,921.68,1344007.05
p77,p21,887.2,1343526.34
p77,p22,795.3,1187659.49
p77,p23,732.23,1075462.12
p77,p24,774.42,1122668.24
p77,p25,1138.62,1799491.52
p77,p26,1034.58,1614250.25
p77,p27,1524.97,2452248.49
p77,p28,1449.99,2345129.66
p77,p29,1207.99,1860022.93
p77,p30,1471.16,2256851.99
p77,p31,1103.39,1671765.55
p77,p32,614.74,896681.2
p77,p33,833.77,1206588.59
p77,p34,858.45,1243583.29
p77,p35,783.37,1126720.72
p77,p36,558.88,800062.46
p77,p37,385.61,565798.27
p77,p38,311.2,453821.3
p77,p39,693.24,1003424.96
p77,p40,472.54,681369.3
p77,p41,353.36,524157.25
p77,p42,381.94,580393.06
p77,p43,171.16,264816.05
p77,p44,261.41,388057.05
p77,p45,262.61,385335.81
p77,p46,40.2,60532.83
p77,p47,1095.6,1580874.57
p77,p48,1028.54,1473989.37
p77,p49,794.34,1152403.48
p77,p50,800.47,1153301.17
p77,p51,702.28,1026583.13
p77,p52,701.0,1021546.45
p77,p53,633.29,915882.48
p77,p54,457.04,691058.95
p77,p55,567.96,850209.34
p77,p56,667.63,990173.07
p77,p57,946.43,1453034.34
p77,p58,1093.3,1593555.83
p77,p59,1271.07,1880184.06
p77,p60,1119.8,1604056.45
p77,p61,1246.11,1828077.71
p77,p62,1167.12,1673823.13
p77,p63,964.97,1499823.81
p77,p64,1171.6,1922649.15
p77,p65,1251.58,2098939.79
p77,p66,1139.53,1680053.63
p77,p67,1218.42,1859118.3
p77,p68,171.99,261937.58
p77,p69,176.93,268937.29
p77,p70,270.68,400493.01
p77,p71,332.51,499621.87
p77,p72,411.99,603915.05
p77,p73,476.02,718710.71
p77,p74,254.84,402173.41
p77,p75,134.02,195366.89
p77,p76,108.33,159491.9
p77,p78,90.36,138101.67
p77,p79,151.33,222235.14
p77,p80,217.64,319839.65
p77,p81,193.06,301036.19
p77,p82,261.77,381292.2
p77,p83,330.72,471514.91
p77,p84,568.14,824532.19
p77,p85,761.37,1098910.52
p77,p86,913.85,1311426.08
p77,p87,903.86,1295082.17
p77,p88,772.14,1173789.64
p77,p89,881.21,1499290.7
p77,p90,1084.92,1698323.99
p77,p91,1115.66,1839582.08
p77,p92,653.76,1027041.09
p77,p93,598.71,895892.77
p77,p94,884.44,1622136.06
p77,p95,879.04,1752477.02
p77,p96,1088.73,2254031.79
p77,p97,917.19,1856452.48
p77,p98,1015.38,2105468.74
p77,p99,1164.89,2434013.91
p77,p100,873.04,2299659.36
p77,p101,1440.69,2681959.21
p77,p102,1661.27,3148412.51
p77,p103,474.7,693952.76
p77,p104,348.28,516431.45
p77,p105,365.16,586938.92
p77,p106,391.12,563784.72
p77,p107,502.78,711370.26
p77,p108,525.25,748384.68
p77,p109,520.06,820415.55
p77,p110,751.42,1374129.17
p77,p111,563.41,1005896.46
p77,p112,510.48,931314.99
p77,p113,464.64,789059.64
p77,p114,485.57,874398.92
p77,p115,676.02,1452611.2
p77,p116,624.53,1285190.87
p77,p117,678.38,1464896.01
p77,p118,935.42,1866170.72
p77,p119,798.24,1953475.38
p77,p120,836.24,2201147.32
p77,p121,846.59,2213186.41
p77,p122,968.81,2699007.68
p77,p123,915.66,2501966.46
p77,p124,1106.9,3031762.61
p77,p125,980.47,2704413.97
p77,p126,994.21,2743485.41
p77,p127,1052.17,2570263.7
p77,p128,1087.82,3225247.08
p77,p129,1173.11,2940496.63
p77,p130,1191.66,3306383.89
p77,p131,1205.99,3380776.37
p77,p132,1180.75,3094284.38
p77,p133,1218.61,3342418.66
p77,p134,1297.95,3806371.89
p78,p1,1721.61,2911838.26
p78,p2,1619.41,2691340.28
p78,p3,1470.0,2422275.38
p78,p4,1560.06,2562036.11
p78,p5,1741.36,2990963.9
p78,p6,1776.59,2980965.31
p78,p7,1473.0,2346681.59
p78,p8,1758.88,2949725.42
p78,p9,1847.27,3567034.17
p78,p10,1795.96,3234134.6
p78,p11,1792.48,3118893.12
p78,p12,1630.7,2728285.45
p78,p13,1580.51,2558949.33
p78,p14,1444.6,2395582.69
p78,p15,1424.08,2270531.15
p78,p16,1200.14,1912949.18
p78,p17,1276.78,1982532.34
p78,p18,1145.11,1700618.97
p78,p19,941.51,1353795.58
p78,p20,1004.12,1468364.74
p78,p21,967.83,1465181.82
p78,p22,878.13,1311179.93
p78,p23,815.05,1198982.56
p78,p24,814.24,1194042.08
p78,p25,1188.91,1896976.79
p78,p26,1082.8,1699995.28
p78,p27,1563.37,2511405.26
p78,p28,1488.39,2404286.44
p78,p29,1246.39,1919179.7
p78,p30,1489.0,2272494.31
p78,p31,1138.02,1712374.34
p78,p32,694.04,1018982.17
p78,p33,872.57,1272302.56
p78,p34,896.69,1303198.2
p78,p35,865.8,1251078.41
p78,p36,641.32,924420.15
p78,p37,469.85,700354.59
p78,p38,391.84,575476.78
p78,p39,736.4,1080959.49
p78,p40,510.77,740885.38
p78,p41,386.08,569392.69
p78,p42,469.26,715453.18
p78,p43,253.6,389173.74
p78,p44,343.85,512414.74
p78,p45,306.99,454445.12
p78,p46,110.24,169324.68
p78,p47,1086.85,1580681.04
p78,p48,978.53,1436256.6
p78,p49,807.67,1172442.8
p78,p50,733.91,1066241.26
p78,p51,653.19,935574.06
p78,p52,732.31,1062566.91
p78,p53,571.89,856710.34
p78,p54,406.58,606259.7
p78,p55,514.31,748151.98
p78,p56,617.52,897671.86
p78,p57,900.28,1335393.82
p78,p58,1009.4,1469882.32
p78,p59,1257.63,1865963.74
p78,p60,1069.79,1566255.73
p78,p61,1196.1,1790560.77
p78,p62,1117.12,1636250.23
p78,p63,915.18,1407464.78
p78,p64,1121.81,1830290.12
p78,p65,1201.79,2006580.76
p78,p66,1055.63,1556380.12
p78,p67,1134.52,1735444.79
p78,p68,252.44,386069.53
p78,p69,180.89,273730.54
p78,p70,258.36,385633.62
p78,p71,280.28,411550.2
p78,p72,338.37,488541.46
p78,p73,422.52,613955.27
p78,p74,294.07,443915.44
p78,p75,135.7,194522.52
p78,p76,108.19,154508.46
p78,p77,90.36,138101.67
p78,p79,74.02,111621.13
p78,p80,124.17,184773.57
p78,p81,140.55,202786.73
p78,p82,177.87,257494.12
p78,p83,243.3,339586.9
p78,p84,484.24,700858.68
p78,p85,677.47,975237.01
p78,p86,829.95,1187752.57
p78,p87,819.96,1171408.66
p78,p88,688.24,1050116.13
p78,p89,797.31,1375617.19
p78,p90,1001.02,1574650.48
p78,p91,1031.76,1715908.57
p78,p92,566.4,895464.12
p78,p93,511.28,763923.38
p78,p94,797.01,1490166.67
p78,p95,791.62,1620507.64
p78,p96,1001.3,2122062.4
p78,p97,829.77,1724483.09
p78,p98,927.96,1973499.35
p78,p99,1077.47,2302044.52
p78,p100,781.95,2165425.84
p78,p101,1356.79,2558285.7
p78,p102,1577.37,3024739.0
p78,p103,383.61,559719.24
p78,p104,257.19,382197.94
p78,p105,274.07,452705.41
p78,p106,303.53,429673.5
p78,p107,415.36,579400.87
p78,p108,437.82,616415.29
p78,p109,432.68,687472.27
p78,p110,664.0,1242159.78
p78,p111,472.32,871662.94
p78,p112,419.47,796767.49
p78,p113,371.18,653993.56
p78,p114,397.72,740220.18
p78,p115,584.93,1318377.69
p78,p116,531.07,1150124.78
p78,p117,584.92,1329829.93
p78,p118,847.99,1734201.33
p78,p119,707.15,1819241.87
p78,p120,745.15,2066913.81
p78,p121,755.5,2078952.9
p78,p122,877.72,2564774.16
p78,p123,824.57,2367732.95
p78,p124,1015.81,2897529.09
p78,p125,889.38,2570180.45
p78,p126,903.12,2609251.9
p78,p127,961.08,2436030.19
p78,p128,996.73,3091013.56
p78,p129,1082.02,2806263.11
p78,p130,1100.58,3172150.38
p78,p131,1114.9,3246542.85
p78,p132,1089.66,2960050.87
p78,p133,1127.52,3208185.15
p78,p134,1206.86,3672138.37
p79,p1,1789.35,3007426.52
p79,p2,1687.16,2786928.55
p79,p3,1537.75,2517863.64
p79,p4,1627.81,2657624.37
p79,p5,1809.1,3086552.16
p79,p6,1837.66,3064793.01
p79,p7,1534.07,2430509.29
p79,p8,1819.96,3033553.11
p79,p9,1908.35,3650861.87
p79,p10,1857.04,3317962.3
p79,p11,1947.8,3195446.47
p79,p12,1691.77,2812113.15
p79,p13,1641.59,2642777.03
p79,p14,1512.34,2491170.95
p79,p15,1485.15,2354358.85
p79,p16,1261.21,1996776.88
p79,p17,1344.52,2078120.6
p79,p18,1212.85,1796207.23
p79,p19,1012.03,1446711.02
p79,p20,1071.86,1563953.0
p79,p21,1035.58,1560770.09
p79,p22,945.87,1406768.2
p79,p23,882.79,1294570.82
p79,p24,875.32,1277869.77
p79,p25,1249.99,1980804.48
p79,p26,1143.88,1783822.97
p79,p27,1624.45,2595232.96
p79,p28,1567.81,2480958.78
p79,p29,1307.47,2003007.4
p79,p30,1552.47,2345353.2
p79,p31,1200.76,1789692.8
p79,p32,761.78,1114570.43
p79,p33,933.65,1356130.25
p79,p34,957.77,1387025.9
p79,p35,933.55,1346666.67
p79,p36,709.06,1020008.41
p79,p37,535.44,777059.58
p79,p38,459.58,671065.05
p79,p39,797.48,1164787.19
p79,p40,571.85,824713.07
p79,p41,447.15,653220.39
p79,p42,531.77,791654.38
p79,p43,321.35,484762.0
p79,p44,411.6,608003.0
p79,p45,368.06,538272.82
p79,p46,178.53,268712.18
p79,p47,1147.95,1651338.43
p79,p48,1035.12,1503854.35
p79,p49,870.64,1248055.19
p79,p50,772.32,1110955.05
p79,p51,686.24,979366.83
p79,p52,794.84,1140631.26
p79,p53,627.52,924246.04
p79,p54,449.25,666473.29
p79,p55,547.25,791234.04
p79,p56,650.57,941464.63
p79,p57,923.55,1356262.07
p79,p58,1027.91,1489746.79
p79,p59,1316.44,1935046.92
p79,p60,1126.37,1633853.47
p79,p61,1252.69,1858158.51
p79,p62,1173.7,1703847.98
p79,p63,948.24,1451257.55
p79,p64,1154.87,1874082.88
p79,p65,1234.84,2050373.53
p79,p66,1078.9,1577248.37
p79,p67,1157.79,1756313.05
p79,p68,320.18,481657.79
p79,p69,241.96,357558.24
p79,p70,320.7,467592.7
p79,p71,318.98,467956.44
p79,p72,369.42,517950.01
p79,p73,455.71,656452.24
p79,p74,277.96,423694.93
p79,p75,113.37,164094.83
p79,p76,99.54,144754.3
p79,p77,151.33,222235.14
p79,p78,74.02,111621.13
p79,p80,95.42,141108.9
p79,p81,176.22,255472.14
p79,p82,208.6,293781.29
p79,p83,220.6,320025.1
p79,p84,507.51,721726.93
p79,p85,700.73,996105.27
p79,p86,853.21,1208620.82
p79,p87,838.46,1191273.13
p79,p88,700.86,1064526.35
p79,p89,763.49,1377129.28
p79,p90,1019.52,1594514.94
p79,p91,1050.26,1735773.04
p79,p92,541.32,871860.81
p79,p93,486.69,740023.44
p79,p94,772.42,1466266.73
p79,p95,765.22,1594028.44
p79,p96,974.9,2095583.21
p79,p97,803.37,1698003.9
p79,p98,901.56,1947020.16
p79,p99,1051.07,2275565.33
p79,p100,751.09,2119271.62
p79,p101,1247.31,2541095.02
p79,p102,1455.05,3004137.42
p79,p103,352.74,513565.02
p79,p104,226.33,336043.71
p79,p105,243.21,406551.19
p79,p106,278.02,399878.97
p79,p107,390.81,555704.86
p79,p108,413.09,592265.37
p79,p109,407.77,660044.04
p79,p110,637.6,1215680.59
p79,p111,441.46,825508.72
p79,p112,388.52,750927.25
p79,p113,341.38,609006.22
p79,p114,367.46,701244.52
p79,p115,554.07,1272223.47
p79,p116,501.26,1105137.45
p79,p117,555.12,1284842.59
p79,p118,821.59,1707722.14
p79,p119,676.28,1773087.65
p79,p120,714.28,2020759.58
p79,p121,724.64,2032798.67
p79,p122,846.85,2518619.94
p79,p123,793.7,2321578.72
p79,p124,984.95,2851374.87
p79,p125,858.52,2524026.23
p79,p126,872.26,2563097.67
p79,p127,930.22,2389875.96
p79,p128,965.87,3044859.34
p79,p129,1051.16,2760108.89
p79,p130,1069.71,3125996.16
p79,p131,1084.04,3200388.63
p79,p132,1058.8,2913896.65
p79,p133,1096.65,3162030.92
p79,p134,1176.0,3625984.15
p80,p1,1845.08,3063098.01
p80,p2,1742.88,2842600.03
p80,p3,1593.47,2573535.13
p80,p4,1683.53,2713295.86
p80,p5,1887.37,3106511.89
p80,p6,1834.03,3047712.89
p80,p7,1530.44,2413429.17
p80,p8,1816.32,3016473.0
p80,p9,1904.71,3633781.75
p80,p10,1835.79,3282907.98
p80,p11,1931.69,3141034.18
p80,p12,1688.13,2795033.03
p80,p13,1637.95,2625696.91
p80,p14,1568.07,2546842.44
p80,p15,1481.52,2337278.73
p80,p16,1257.58,1979696.76
p80,p17,1400.25,2133792.09
p80,p18,1269.74,1852149.67
p80,p19,1061.39,1511404.34
p80,p20,1127.59,1617812.43
p80,p21,1048.61,1555720.44
p80,p22,984.67,1448701.02
p80,p23,925.48,1333815.24
p80,p24,857.66,1253502.46
p80,p25,1246.35,1963724.37
p80,p26,1140.24,1766742.86
p80,p27,1603.2,2560178.64
p80,p28,1545.37,2436428.9
p80,p29,1286.22,1967953.08
p80,p30,1536.36,2290940.9
p80,p31,1178.41,1747288.61
p80,p32,810.4,1147759.55
p80,p33,912.7,1322396.42
p80,p34,936.82,1353019.88
p80,p35,990.44,1402609.11
p80,p36,761.2,1082028.91
p80,p37,592.93,880460.27
p80,p38,485.32,687123.48
p80,p39,786.8,1145215.11
p80,p40,553.05,792924.68
p80,p41,426.72,618899.76
p80,p42,598.03,896368.12
p80,p43,376.68,569279.41
p80,p44,463.05,662175.82
p80,p45,370.23,528043.94
p80,p46,232.42,346651.87
p80,p47,1123.1,1596656.25
p80,p48,1009.92,1443638.69
p80,p49,848.26,1204278.67
p80,p50,702.09,1030859.11
p80,p51,615.07,897535.72
p80,p52,773.22,1101092.37
p80,p53,602.16,864322.26
p80,p54,420.03,602447.41
p80,p55,466.45,685372.65
p80,p56,565.73,837007.81
p80,p57,841.02,1236417.4
p80,p58,944.9,1366900.99
p80,p59,1292.36,1876696.57
p80,p60,1101.18,1573637.81
p80,p61,1227.49,1797942.85
p80,p62,1148.51,1643632.32
p80,p63,877.06,1369243.71
p80,p64,1083.7,1792069.05
p80,p65,1168.87,1966610.44
p80,p66,996.53,1456454.77
p80,p67,1075.42,1635519.44
p80,p68,371.71,538408.41
p80,p69,246.16,351838.98
p80,p70,300.14,432362.47
p80,p71,286.06,407940.52
p80,p72,287.2,402871.44
p80,p73,374.05,544479.22
p80,p74,373.47,564531.35
p80,p75,208.89,304931.26
p80,p76,195.14,285043.02
p80,p77,217.64,319839.65
p80,p78,124.17,184773.57
p80,p79,95.42,141108.9
p80,p81,147.58,208916.48
p80,p82,130.0,189662.44
p80,p83,132.55,187421.46
p80,p84,425.28,602742.85
p80,p85,618.2,876260.6
p80,p86,770.91,1088119.29
p80,p87,755.45,1068427.33
p80,p88,609.53,937496.34
p80,p89,675.07,1243772.99
p80,p90,936.51,1471669.15
p80,p91,948.47,1612857.64
p80,p92,446.17,731729.41
p80,p93,391.55,599892.04
p80,p94,677.28,1326135.33
p80,p95,669.7,1453457.2
p80,p96,879.39,1955011.97
p80,p97,707.85,1557432.66
p80,p98,806.04,1806448.92
p80,p99,955.56,2134994.09
p80,p100,657.73,1981385.64
p80,p101,1152.17,2400963.62
p80,p102,1359.9,2864006.01
p80,p103,259.38,375679.04
p80,p104,132.97,198157.73
p80,p105,149.85,268665.21
p80,p106,182.6,259021.39
p80,p107,295.67,415573.46
p80,p108,317.95,452133.97
p80,p109,312.26,519472.8
p80,p110,542.08,1075109.34
p80,p111,348.1,687622.74
p80,p112,295.46,612715.77
p80,p113,247.17,469941.84
p80,p114,272.1,560675.38
p80,p115,460.71,1134337.49
p80,p116,407.05,966073.06
p80,p117,460.91,1145778.21
p80,p118,726.08,1567150.9
p80,p119,582.92,1635201.67
p80,p120,620.92,1882873.6
p80,p121,631.28,1894912.69
p80,p122,753.5,2380733.96
p80,p123,700.35,2183692.74
p80,p124,891.59,2713488.89
p80,p125,765.16,2386140.25
p80,p126,778.9,2425211.69
p80,p127,836.86,2251989.99
p80,p128,872.51,2906973.36
p80,p129,957.8,2622222.91
p80,p130,976.35,2988110.18
p80,p131,990.68,3062502.65
p80,p132,965.44,2776010.67
p80,p133,1003.3,3024144.95
p80,p134,1082.64,3488098.17
p81,p1,1720.29,2881379.72
p81,p2,1618.1,2660881.74
p81,p3,1468.69,2391816.84
p81,p4,1558.75,2531577.57
p81,p5,1757.77,2914853.9
p81,p6,1704.43,2856054.91
p81,p7,1400.84,2221771.19
p81,p8,1686.72,2824815.01
p81,p9,1775.11,3442123.77
p81,p10,1689.16,3076018.35
p81,p11,1778.76,2949651.15
p81,p12,1558.53,2603375.05
p81,p13,1508.35,2434038.92
p81,p14,1443.28,2365124.15
p81,p15,1351.92,2145620.75
p81,p16,1127.98,1788038.78
p81,p17,1275.47,1952073.8
p81,p18,1144.91,1671144.08
p81,p19,941.87,1332851.1
p81,p20,1002.81,1436094.14
p81,p21,917.83,1370338.19
p81,p22,859.89,1266906.59
p81,p23,800.7,1152020.81
p81,p24,715.86,1054298.41
p81,p25,1116.75,1772066.38
p81,p26,993.27,1574002.58
p81,p27,1456.57,2353289.01
p81,p28,1398.93,2236376.54
p81,p29,1139.59,1761063.45
p81,p30,1383.43,2099557.87
p81,p31,1031.87,1545110.55
p81,p32,685.61,965965.12
p81,p33,766.08,1115506.79
p81,p34,790.2,1146130.25
p81,p35,865.61,1221603.52
p81,p36,642.04,904263.75
p81,p37,513.97,722012.29
p81,p38,360.54,505598.44
p81,p39,657.2,953557.13
p81,p40,404.89,589605.17
p81,p41,280.98,413039.64
p81,p42,547.49,773660.09
p81,p43,309.97,439470.77
p81,p44,343.48,482806.21
p81,p45,243.64,343667.01
p81,p46,190.39,296448.91
p81,p47,978.91,1405543.1
p81,p48,867.23,1256448.19
p81,p49,701.76,1003472.95
p81,p50,593.67,866739.41
p81,p51,510.58,737320.78
p81,p52,625.96,896049.02
p81,p53,459.54,676352.89
p81,p54,277.31,414974.74
p81,p55,375.44,552412.35
p81,p56,476.95,700230.68
p81,p57,755.75,1163091.95
p81,p58,903.78,1314438.9
p81,p59,1150.16,1688867.7
p81,p60,958.49,1386447.31
p81,p61,1084.8,1610752.35
p81,p62,1005.81,1456441.81
p81,p63,774.61,1210023.59
p81,p64,981.25,1632848.93
p81,p65,1061.22,1809139.57
p81,p66,950.02,1400936.7
p81,p67,1028.91,1580001.37
p81,p68,264.95,373412.3
p81,p69,119.71,170532.29
p81,p70,155.65,227256.17
p81,p71,143.87,214532.75
p81,p72,222.36,319815.81
p81,p73,283.5,419025.61
p81,p74,434.17,643960.36
p81,p75,275.89,393194.47
p81,p76,248.3,354429.93
p81,p77,193.06,301036.19
p81,p78,140.55,202786.73
p81,p79,176.22,255472.14
p81,p80,147.58,208916.48
p81,p82,74.88,108208.23
p81,p83,160.73,226842.51
p81,p84,378.63,545415.26
p81,p85,534.6,817205.37
p81,p86,724.33,1032309.15
p81,p87,714.34,1015965.24
p81,p88,582.62,894672.71
p81,p89,691.69,1220173.77
p81,p90,895.4,1419207.05
p81,p91,926.14,1560465.15
p81,p92,466.67,760199.74
p81,p93,411.88,631122.25
p81,p94,697.61,1357365.54
p81,p95,694.71,1493397.7
p81,p96,904.4,1994952.46
p81,p97,732.86,1597373.15
p81,p98,831.05,1846389.41
p81,p99,980.57,2174934.58
p81,p100,792.66,2169079.31
p81,p101,1251.17,2402842.27
p81,p102,1471.75,2869295.57
p81,p103,394.32,563372.71
p81,p104,268.51,388115.32
p81,p105,274.93,440269.71
p81,p106,271.02,378319.56
p81,p107,315.82,446223.01
p81,p108,338.68,484055.55
p81,p109,359.27,580235.63
p81,p110,567.09,1115049.84
p81,p111,483.03,875316.41
p81,p112,416.45,770181.77
p81,p113,365.92,626228.53
p81,p114,380.89,699521.52
p81,p115,595.65,1322031.16
p81,p116,525.25,1123247.71
p81,p117,579.48,1302885.06
p81,p118,751.09,1607091.39
p81,p119,717.86,1822895.34
p81,p120,755.86,2070567.27
p81,p121,766.22,2082606.36
p81,p122,888.43,2568427.63
p81,p123,835.28,2371386.41
p81,p124,1026.52,2901182.56
p81,p125,900.09,2573833.92
p81,p126,913.84,2612905.36
p81,p127,971.79,2439683.65
p81,p128,1007.44,3094667.03
p81,p129,1092.74,2809916.58
p81,p130,1111.29,3175803.84
p81,p131,1125.62,3250196.32
p81,p132,1100.38,2963704.33
p81,p133,1138.23,3211838.61
p81,p134,1217.57,3675791.84
p82,p1,1789.67,2982470.5
p82,p2,1687.48,2761972.53
p82,p3,1538.07,2492907.62
p82,p4,1628.13,2632668.35
p82,p5,1819.02,3007552.71
p82,p6,1770.22,2947350.66
p82,p7,1462.08,2314470.0
p82,p8,1752.51,2916110.76
p82,p9,1840.9,3533419.52
p82,p10,1710.87,3110537.8
p82,p11,1806.93,2960243.4
p82,p12,1624.33,2694670.8
p82,p13,1570.33,2521703.04
p82,p14,1512.66,2466214.93
p82,p15,1413.16,2238319.56
p82,p16,1189.22,1880737.59
p82,p17,1344.84,2053164.58
p82,p18,1213.29,1774384.83
p82,p19,1014.36,1438936.93
p82,p20,1072.19,1537184.93
p82,p21,986.86,1466979.8
p82,p22,929.39,1366434.34
p82,p23,870.08,1253111.6
p82,p24,768.47,1127271.7
p82,p25,1178.73,1859730.5
p82,p26,1060.57,1659941.07
p82,p27,1478.28,2387808.46
p82,p28,1420.53,2258198.13
p82,p29,1161.3,1795582.9
p82,p30,1411.6,2110150.12
p82,p31,1053.57,1569057.84
p82,p32,754.99,1067055.91
p82,p33,791.58,1165274.19
p82,p34,812.27,1187128.6
p82,p35,934.14,1324108.76
p82,p36,714.53,1010349.58
p82,p37,589.3,828235.42
p82,p38,429.92,606689.22
p82,p39,722.76,1048051.86
p82,p40,438.43,647023.81
p82,p41,326.34,483804.59
p82,p42,623.09,880720.14
p82,p43,384.26,546585.6
p82,p44,415.97,588892.04
p82,p45,312.99,443225.53
p82,p46,260.09,381731.61
p82,p47,998.51,1416123.79
p82,p48,884.91,1262288.07
p82,p49,723.42,1026047.9
p82,p50,576.59,847227.43
p82,p51,484.35,712603.72
p82,p52,648.18,923083.21
p82,p53,477.57,685981.63
p82,p54,294.97,424439.07
p82,p55,340.31,508641.66
p82,p56,439.6,660276.83
p82,p57,722.61,1078204.48
p82,p58,831.72,1212692.98
p82,p59,1167.61,1695905.79
p82,p60,976.16,1392287.19
p82,p61,1102.48,1616592.23
p82,p62,1023.49,1462281.69
p82,p63,746.81,1184068.58
p82,p64,953.45,1606893.91
p82,p65,1033.42,1783184.56
p82,p66,877.95,1299190.78
p82,p67,956.84,1478255.46
p82,p68,337.7,479617.02
p82,p69,191.6,275894.07
p82,p70,220.22,316554.92
p82,p71,161.01,229932.17
p82,p72,161.2,232848.34
p82,p73,247.43,367951.07
p82,p74,469.93,694528.62
p82,p75,311.23,440439.05
p82,p76,284.06,404979.64
p82,p77,261.77,381292.2
p82,p78,177.87,257494.12
p82,p79,208.6,293781.29
p82,p80,130.0,189662.44
p82,p81,74.88,108208.23
p82,p83,91.45,128987.47
p82,p84,306.56,443669.34
p82,p85,499.79,718047.68
p82,p86,652.27,930563.23
p82,p87,642.28,914219.32
p82,p88,510.56,792926.8
p82,p89,619.63,1118427.86
p82,p90,823.34,1317461.14
p82,p91,854.08,1458719.24
p82,p92,392.34,654691.88
p82,p93,337.1,524440.68
p82,p94,622.83,1250683.97
p82,p95,621.11,1387133.05
p82,p96,830.8,1888687.82
p82,p97,659.26,1491108.51
p82,p98,757.45,1740124.76
p82,p99,906.97,2068669.93
p82,p100,668.21,2124017.54
p82,p101,1179.11,2301096.36
p82,p102,1399.69,2767549.66
p82,p103,371.56,523839.65
p82,p104,246.29,352730.08
p82,p105,242.35,387145.62
p82,p106,202.03,283354.73
p82,p107,241.17,339918.17
p82,p108,263.64,376969.52
p82,p109,285.67,473970.98
p82,p110,493.49,1008785.19
p82,p111,460.27,835783.35
p82,p112,348.17,678440.22
p82,p113,297.08,534051.82
p82,p114,311.9,604556.7
p82,p115,572.89,1282498.1
p82,p116,456.97,1031506.16
p82,p117,510.82,1210934.04
p82,p118,677.49,1500826.75
p82,p119,695.1,1783362.28
p82,p120,673.72,2028203.42
p82,p121,684.07,2040242.51
p82,p122,865.67,2528894.57
p82,p123,753.14,2329022.56
p82,p124,1003.76,2861649.5
p82,p125,877.33,2534300.86
p82,p126,891.08,2573372.3
p82,p127,949.03,2400150.6
p82,p128,984.69,3055133.97
p82,p129,1069.98,2770383.52
p82,p130,1088.53,3136270.79
p82,p131,1102.86,3210663.26
p82,p132,1077.62,2924171.28
p82,p133,1115.47,3172305.56
p82,p134,1194.81,3636258.78
p83,p1,1880.79,3107036.28
p83,p2,1778.6,2886538.31
p83,p3,1629.19,2617473.4
p83,p4,1719.25,2757234.13
p83,p5,1912.27,3127286.77
p83,p6,1859.08,3065329.49
p83,p7,1555.34,2434204.06
p83,p8,1841.38,3034089.6
p83,p9,1929.77,3651398.35
p83,p10,1771.41,3192012.55
p83,p11,1866.13,3039031.8
p83,p12,1713.19,2812649.63
p83,p13,1623.6,2608455.24
p83,p14,1603.78,2590780.71
p83,p15,1506.42,2358053.62
p83,p16,1282.48,2000471.65
p83,p17,1435.97,2177730.36
p83,p18,1305.58,1896789.73
p83,p19,1102.53,1558496.74
p83,p20,1163.31,1661750.7
p83,p21,1077.79,1592503.88
p83,p22,1020.32,1491958.42
p83,p23,961.2,1377677.37
p83,p24,857.33,1245250.53
p83,p25,1267.59,1977709.33
p83,p26,1149.44,1777919.9
p83,p27,1538.81,2469283.21
p83,p28,1479.98,2337191.7
p83,p29,1221.84,1877057.65
p83,p30,1470.8,2188938.53
p83,p31,1113.02,1648917.37
p83,p32,846.12,1191621.68
p83,p33,863.21,1270030.81
p83,p34,873.69,1279486.06
p83,p35,1026.27,1447249.17
p83,p36,802.7,1129909.39
p83,p37,666.25,939194.48
p83,p38,521.04,731255.0
p83,p39,815.61,1171812.56
p83,p40,524.89,764080.33
p83,p41,417.47,603634.24
p83,p42,699.77,990842.28
