r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p46013,0,0,0,0,0,0,0,0,0,0,0,0.001124595,0.001,0.002,0.004,0.006,0.012,0.022,0.036,0.057,0.088
p46015,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.002183301,0.002224764,0.004498378,0.007,0.013,0.022,0.036,0.057,0.091,0.145,0.225,0.345
p46017,0,0,0,0,0,0,0,0,0,0,0,0.001124595,0.001,0.002,0.003,0.005,0.008,0.012,0.019,0.03,0.046
p46021,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.003373784,0.004,0.007,0.01,0.016,0.026,0.04,0.06,0.091,0.134
p46023,0,0,0,0,0.002,0.009,0.023,0.026569676,0.03183099,0.040391069,0.054506707,0.078721617,0.105,0.161,0.244,0.36,0.52,0.733,1.004,1.336,1.715
p46025,0,0,0,0,0,0,0,0,0,0.001091651,0.001112382,0.001124595,0.002,0.003,0.005,0.009,0.014,0.023,0.037,0.058,0.091
p46027,0,0,0,0,0,0.001,0.002,0.002043821,0.003183099,0.003274952,0.004449527,0.007872162,0.012,0.02,0.033,0.053,0.085,0.133,0.208,0.321,0.488
p46029,0,0,0,0,0.001,0.004,0.008,0.011241017,0.016976528,0.025107962,0.041158126,0.067475671,0.099,0.163,0.261,0.407,0.626,0.95,1.421,2.093,3.026
p46031,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.009,0.014,0.022,0.034,0.052,0.079,0.12
p46035,0,0,0,0,0,0.002,0.003,0.004087642,0.006366198,0.009824855,0.015573345,0.02474108,0.035,0.056,0.087,0.135,0.206,0.313,0.474,0.711,1.052
p46037,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.003373784,0.005,0.009,0.014,0.023,0.037,0.058,0.09,0.139,0.211
p46039,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.004,0.007,0.012,0.019,0.03,0.048,0.075,0.115,0.175
p46041,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.002183301,0.002224764,0.003373784,0.005,0.009,0.014,0.021,0.033,0.051,0.08,0.122,0.183
p46043,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.006,0.01,0.015,0.025,0.039,0.061,0.095,0.145
p46045,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.002183301,0.002224764,0.004498378,0.006,0.011,0.017,0.028,0.043,0.067,0.104,0.159,0.238
p46049,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.009,0.014,0.022,0.034,0.053,0.081,0.123
p46051,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.002183301,0.002224764,0.003373784,0.004,0.007,0.012,0.02,0.031,0.049,0.076,0.119,0.184
p46053,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.006,0.011,0.017,0.028,0.044,0.07,0.11,0.171
p46055,0,0,0,0,0,0,0,0,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.006,0.009,0.015,0.023,0.037,0.057,0.087,0.133
p46057,0,0,0,0,0,0.001,0.001,0.001021911,0.002122066,0.002183301,0.002224764,0.003373784,0.005,0.009,0.013,0.021,0.034,0.053,0.082,0.125,0.191
p46059,0,0,0,0,0,0.001,0.003,0.003065732,0.004244132,0.005458253,0.006674291,0.010121351,0.014,0.023,0.036,0.056,0.086,0.131,0.196,0.288,0.412
p46061,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.001124595,0.003,0.005,0.008,0.013,0.021,0.033,0.052,0.081,0.124
p46063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.007,0.012
p46065,0,0,0,0,0,0.001,0.003,0.003065732,0.004244132,0.004366602,0.006674291,0.011245945,0.018,0.033,0.056,0.093,0.15,0.24,0.378,0.59,0.908
p46067,0,0,0,0,0,0.001,0.002,0.002043821,0.002122066,0.002183301,0.003337145,0.005622973,0.008,0.014,0.023,0.038,0.06,0.093,0.145,0.223,0.341
p46069,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.004,0.007,0.011,0.018,0.028,0.043,0.066,0.1,0.147
p46071,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.002,0.004,0.006,0.01,0.016,0.024,0.038,0.058,0.089
p46073,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.008,0.013,0.021,0.033,0.052,0.08,0.121
p46075,0,0,0,0,0,0,0,0,0,0,0,0.001124595,0.001,0.002,0.003,0.006,0.009,0.014,0.022,0.035,0.053
p46077,0,0,0,0,0.001,0.003,0.006,0.007153374,0.008488264,0.010916505,0.015573345,0.023616485,0.033,0.052,0.081,0.125,0.189,0.283,0.415,0.595,0.832
p46079,0,0,0,0,0,0.001,0.003,0.003065732,0.003183099,0.004366602,0.006674291,0.010121351,0.015,0.025,0.041,0.065,0.102,0.16,0.248,0.38,0.573
p46083,0,0,0,0,0.001,0.006,0.013,0.014306749,0.019098594,0.026199613,0.040045744,0.062977293,0.093,0.152,0.245,0.389,0.607,0.938,1.435,2.164,3.206
p46085,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.004,0.007,0.011,0.018,0.029,0.047,0.074,0.115,0.177
p46087,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.003373784,0.005,0.007,0.012,0.019,0.029,0.046,0.072,0.109,0.166
p46089,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.003373784,0.005,0.008,0.012,0.02,0.031,0.048,0.074,0.111,0.166
p46091,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.001124595,0.002,0.003,0.006,0.01,0.017,0.028,0.045,0.072,0.112
p46093,0,0,0,0,0.006,0.024,0.061,0.072555654,0.094431937,0.129906412,0.187992521,0.282273225,0.382,0.583,0.872,1.269,1.812,2.525,3.437,4.565,5.899
p46095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.008,0.014,0.021
p46097,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.004,0.006,0.01,0.015,0.024,0.038,0.059,0.09,0.136
p46099,0,0,0,0,0.02,0.087,0.22,0.254455745,0.319370932,0.422468753,0.591787109,0.869311566,1.163,1.764,2.643,3.862,5.527,7.726,10.572,14.056,18.259
p46101,0,0,0,0,0,0.001,0.002,0.002043821,0.002122066,0.002183301,0.003337145,0.004498378,0.006,0.01,0.015,0.024,0.036,0.056,0.084,0.128,0.193
p46102,0,0,0,0,0,0.001,0.002,0.002043821,0.003183099,0.003274952,0.004449527,0.006747567,0.009,0.015,0.023,0.036,0.056,0.087,0.132,0.2,0.297
p46105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.004,0.007,0.012,0.019,0.032
p46107,0,0,0,0,0,0.001,0.001,0.001021911,0.002122066,0.002183301,0.003337145,0.004498378,0.007,0.011,0.017,0.027,0.042,0.065,0.097,0.145,0.214
p46109,0,0,0,0,0,0.001,0.002,0.002043821,0.002122066,0.002183301,0.003337145,0.004498378,0.007,0.014,0.024,0.039,0.064,0.103,0.164,0.257,0.397
p46111,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.008,0.013,0.02,0.032,0.05,0.077,0.117
p46115,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.009,0.014,0.023,0.036
p46117,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.002249189,0.004,0.007,0.012,0.019,0.03,0.046,0.072,0.11,0.166
p46119,0,0,0,0,0,0,0,0,0,0,0,0.001124595,0.001,0.003,0.004,0.007,0.012,0.018,0.029,0.045,0.069
p46121,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.008,0.014,0.023,0.038,0.061,0.097,0.153
p46123,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.002224764,0.003373784,0.005,0.009,0.016,0.026,0.041,0.065,0.102,0.16,0.245
p46125,0,0,0,0,0,0.001,0.001,0.001021911,0.001061033,0.002183301,0.002224764,0.004498378,0.007,0.012,0.021,0.035,0.056,0.09,0.143,0.225,0.35
p46127,0,0,0,0,0.001,0.004,0.008,0.009197196,0.009549297,0.012008156,0.015573345,0.021367296,0.027,0.041,0.061,0.092,0.142,0.215,0.323,0.474,0.686
p46129,0,0,0,0,0,0.001,0.001,0.002043821,0.003183099,0.004366602,0.007786672,0.01237054,0.018,0.029,0.046,0.073,0.112,0.171,0.257,0.382,0.558
p46135,0,0,0,0,0,0.001,0.002,0.002043821,0.002122066,0.002183301,0.002224764,0.004498378,0.007,0.011,0.019,0.031,0.051,0.081,0.129,0.202,0.312
p46137,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.002,0.004,0.006,0.009,0.014,0.021,0.032,0.048,0.072
p31005,0,0,0,0,0.001,0.001,0.005,0.005109553,0.006366198,0.007641554,0.011123818,0.016868918,0.024,0.038,0.056,0.079,0.099,0.121,0.145,0.17,0.196
p31007,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.001112382,0.002249189,0.003,0.005,0.009,0.015,0.021,0.03,0.042,0.057,0.075
p31013,0,0,0,0.074,0.241,0.485,0.983,1.036217371,1.122572911,1.236840044,1.394926756,1.636285031,1.739,2.14,2.61,3.177,3.654,4.169,4.674,5.22,5.77
p31029,0,0,0,0.01,0.035,0.068,0.103,0.107300615,0.117774663,0.129906412,0.149059159,0.181059718,0.206,0.275,0.367,0.483,0.572,0.674,0.784,0.913,1.038
p31033,0,0,0,0.06,0.173,0.332,0.449,0.464969333,0.496563443,0.533817106,0.606248072,0.724238873,0.819,1.073,1.378,1.73,2.016,2.376,2.807,3.201,3.71
p31045,0,0,0,0.056,0.209,0.396,0.469,0.481319903,0.502929641,0.537092058,0.584000436,0.67138293,0.726,0.945,1.223,1.578,1.869,2.21,2.578,3.007,3.441
p31049,0,0,0,0,0.002,0.005,0.018,0.019416302,0.020159627,0.024016312,0.03114669,0.044983781,0.064,0.102,0.154,0.22,0.276,0.341,0.412,0.484,0.563
p31057,0,0,0,0,0.002,0.004,0.019,0.019416302,0.020159627,0.024016312,0.028921926,0.039360808,0.051,0.079,0.117,0.169,0.209,0.26,0.314,0.374,0.44
p31069,0,0,0,0.002,0.012,0.026,0.07,0.073577565,0.080638508,0.089515343,0.104563888,0.136075937,0.163,0.224,0.302,0.395,0.469,0.552,0.643,0.732,0.825
p31075,0,0,0,0,0.006,0.016,0.079,0.084818582,0.093370904,0.102615149,0.113462942,0.127079181,0.129,0.149,0.17,0.193,0.216,0.24,0.264,0.288,0.311
p31101,0,0,0,0.012,0.05,0.101,0.167,0.173724806,0.183558708,0.198680395,0.222476357,0.274401064,0.33,0.472,0.67,0.925,1.124,1.371,1.661,1.963,2.302
p31105,0,0,0,0.008,0.026,0.05,0.069,0.070511833,0.07427231,0.077507187,0.082316252,0.087718373,0.09,0.115,0.151,0.204,0.25,0.309,0.382,0.467,0.56
p31123,0,0,0,0.003,0.015,0.031,0.081,0.083796671,0.094431937,0.114623305,0.152396304,0.22379431,0.3,0.454,0.658,0.904,1.096,1.31,1.541,1.77,2.005
p31135,0,0,0,0.012,0.031,0.06,0.075,0.077665207,0.081699541,0.085148741,0.092327688,0.110210263,0.126,0.176,0.249,0.349,0.424,0.517,0.623,0.745,0.875
p31157,0,0,0,0.003,0.139,0.355,1.673,1.798562694,2.011718562,2.285916198,2.635232444,3.14774007,3.402,4.179,5.126,6.108,6.988,7.868,8.787,9.632,10.614
p31161,0,0,0,0.049,0.195,0.384,0.632,0.663219994,0.711953141,0.767430319,0.839848246,0.935662643,0.948,1.119,1.33,1.572,1.772,1.994,2.235,2.489,2.754
p31165,0,0,0,0,0.01,0.026,0.102,0.111388258,0.12732396,0.148464471,0.175756322,0.21142377,0.23,0.279,0.334,0.392,0.451,0.512,0.57,0.627,0.692
p31001,0,0,0,0.037,0.148,0.287,0.401,0.412851891,0.432901463,0.462859822,0.541729928,0.703996171,0.954,1.557,2.381,3.353,4.075,4.937,5.918,7.002,8.205
p31003,0,0,0,0,0.008,0.02,0.073,0.077665207,0.088065739,0.118989907,0.167969649,0.25865674,0.364,0.572,0.841,1.155,1.434,1.75,2.094,2.454,2.824
p31009,0,0,0,0,0.001,0.003,0.01,0.011241017,0.012732396,0.016374758,0.021135254,0.029239458,0.04,0.063,0.09,0.12,0.142,0.165,0.188,0.212,0.235
p31011,0,0,0,0.02,0.057,0.112,0.166,0.174746716,0.192046972,0.223788357,0.271421155,0.347499708,0.419,0.588,0.802,1.042,1.23,1.437,1.651,1.86,2.066
p31015,0,0,0,0.006,0.02,0.039,0.058,0.060292727,0.065784046,0.074232236,0.087878161,0.113584047,0.141,0.212,0.301,0.416,0.521,0.647,0.788,0.941,1.093
p31017,0,0,0,0.001,0.007,0.017,0.049,0.051095531,0.057295782,0.068773983,0.088990543,0.124829992,0.16,0.232,0.324,0.43,0.524,0.627,0.736,0.851,0.955
p31019,0,0,0,0.131,0.493,0.96,1.349,1.390820356,1.50454479,1.779390355,2.221426421,3.036405212,4.106,6.279,8.967,11.903,14.637,17.617,20.779,24.029,27.422
p31023,0,0,0,0,0.01,0.024,0.089,0.094015777,0.108225366,0.132089713,0.17464394,0.249659984,0.335,0.515,0.747,1.016,1.242,1.489,1.753,2.041,2.336
p31027,0,0,0,0.004,0.025,0.055,0.128,0.135914113,0.151727719,0.176847385,0.225813502,0.307014305,0.401,0.599,0.856,1.152,1.387,1.647,1.926,2.197,2.469
p31031,0,0,0,0.001,0.004,0.008,0.019,0.019416302,0.02122066,0.022924661,0.025584781,0.032613241,0.043,0.071,0.113,0.166,0.215,0.276,0.349,0.437,0.534
p31035,0,0,0,0.01,0.043,0.09,0.207,0.221754605,0.247220688,0.289287389,0.341501207,0.423972135,0.5,0.681,0.908,1.152,1.336,1.539,1.757,1.995,2.242
p31039,0,0,0,0,0.01,0.025,0.092,0.097081509,0.108225366,0.134273014,0.185767758,0.280024036,0.39,0.611,0.899,1.233,1.525,1.862,2.221,2.59,2.967
p31041,0,0,0,0.028,0.093,0.186,0.299,0.31168274,0.340591592,0.385352635,0.457188913,0.570169423,0.668,0.916,1.225,1.569,1.852,2.147,2.467,2.791,3.126
p31043,0,0,0,0,0.02,0.052,0.192,0.205404035,0.23024416,0.290379039,0.387108861,0.549926722,0.734,1.113,1.596,2.15,2.618,3.139,3.68,4.223,4.788
p31047,0,0,0,0.029,0.126,0.263,0.454,0.483363724,0.539004762,0.659356917,0.859871118,1.221309652,1.604,2.381,3.364,4.463,5.394,6.421,7.501,8.607,9.63
p31051,0,0,0,0,0.006,0.016,0.06,0.062336548,0.071089211,0.090606994,0.12458676,0.187807285,0.269,0.423,0.62,0.843,1.029,1.237,1.461,1.704,1.953
p31059,0,0,0,0,0.003,0.007,0.024,0.024525855,0.026525825,0.028382914,0.03114669,0.039360808,0.049,0.077,0.121,0.182,0.241,0.316,0.406,0.522,0.651
p31061,0,0,0,0,0.003,0.007,0.027,0.028613497,0.030769957,0.032749516,0.041158126,0.058478915,0.083,0.138,0.213,0.302,0.373,0.456,0.551,0.652,0.758
p31063,0,0,0,0.004,0.018,0.037,0.07,0.073577565,0.081699541,0.098248547,0.12458676,0.170938368,0.224,0.335,0.474,0.632,0.76,0.901,1.046,1.195,1.352
p31065,0,0,0,0.004,0.031,0.068,0.187,0.199272571,0.222816929,0.278370884,0.360411698,0.49482159,0.63,0.903,1.229,1.583,1.849,2.138,2.446,2.752,3.046
p31067,0,0,0,0,0.012,0.03,0.11,0.1154759,0.125201894,0.134273014,0.157958213,0.215922148,0.327,0.595,0.984,1.475,1.9,2.428,3.057,3.78,4.594
p31071,0,0,0,0,0.003,0.008,0.026,0.027591587,0.030769957,0.034932817,0.045607653,0.062977293,0.081,0.12,0.172,0.231,0.287,0.347,0.413,0.485,0.557
p31073,0,0,0,0,0.003,0.008,0.028,0.030657319,0.033953056,0.043666021,0.061180998,0.091092156,0.126,0.192,0.279,0.38,0.47,0.571,0.682,0.793,0.909
p31077,0,0,0,0,0.002,0.005,0.02,0.021460123,0.023342726,0.026199613,0.03114669,0.039360808,0.052,0.081,0.121,0.17,0.215,0.269,0.335,0.404,0.481
p31079,0,0,0,0.283,0.715,1.347,1.525,1.562501341,1.627624617,1.699699866,1.778698471,1.883695826,1.83,2.105,2.509,2.998,3.416,3.929,4.539,5.237,5.998
p31081,0,0,0,0.02,0.061,0.119,0.175,0.18087818,0.189924906,0.205230299,0.232487793,0.284522414,0.33,0.461,0.64,0.85,1.029,1.241,1.503,1.778,2.113
p31083,0,0,0,0.007,0.042,0.088,0.206,0.219710784,0.246159655,0.300203894,0.379322188,0.501569157,0.615,0.845,1.121,1.441,1.72,2.024,2.352,2.695,3.015
p31085,0,0,0,0,0.001,0.002,0.006,0.006131464,0.007427231,0.007641554,0.008899054,0.014619729,0.023,0.043,0.071,0.105,0.13,0.16,0.196,0.237,0.282
p31087,0,0,0,0.002,0.008,0.017,0.035,0.036788782,0.039258221,0.043666021,0.051169562,0.066351077,0.087,0.134,0.2,0.281,0.355,0.444,0.548,0.662,0.785
p31089,0,0,0,0.036,0.109,0.215,0.292,0.303507455,0.323615064,0.386444286,0.501684184,0.691625632,0.894,1.315,1.867,2.513,3.103,3.769,4.508,5.284,6.136
p31091,0,0,0,0,0.001,0.003,0.01,0.010219106,0.011671363,0.014191457,0.020022872,0.029239458,0.041,0.064,0.093,0.126,0.155,0.187,0.221,0.254,0.29
p31093,0,0,0,0,0.003,0.007,0.028,0.028613497,0.030769957,0.033841166,0.038933362,0.056229726,0.086,0.159,0.265,0.401,0.537,0.707,0.909,1.143,1.398
p31095,0,0,0,0,0.006,0.014,0.052,0.054161263,0.058356815,0.06331573,0.077866725,0.107961074,0.157,0.266,0.418,0.601,0.764,0.964,1.201,1.471,1.757
p31099,0,0,0,0.004,0.016,0.035,0.071,0.075621386,0.081699541,0.090606994,0.111238178,0.149571072,0.196,0.303,0.449,0.622,0.761,0.927,1.114,1.317,1.532
p31103,0,0,0,0,0.001,0.004,0.014,0.014306749,0.015915495,0.02183301,0.032259072,0.049482159,0.069,0.106,0.153,0.206,0.255,0.308,0.365,0.423,0.479
p31107,0,0,0,0.008,0.04,0.085,0.171,0.18087818,0.201596269,0.240163115,0.307017372,0.42509673,0.557,0.822,1.15,1.537,1.852,2.197,2.579,3.002,3.408
p31111,0,0,0,0.076,0.367,0.761,1.56,1.648341833,1.804817128,2.045753083,2.378272253,2.922821165,3.369,4.449,5.704,7.099,8.262,9.531,10.901,12.342,13.603
p31113,0,0,0,0.001,0.007,0.014,0.032,0.033723051,0.037136155,0.043666021,0.053394326,0.070849455,0.087,0.123,0.165,0.213,0.253,0.297,0.342,0.387,0.433
p31115,0,0,0,0,0.001,0.003,0.01,0.010219106,0.011671363,0.015283107,0.021135254,0.029239458,0.039,0.061,0.088,0.119,0.144,0.172,0.202,0.231,0.261
p31117,0,0,0,0,0.001,0.003,0.013,0.013284838,0.014854462,0.016374758,0.020022872,0.02474108,0.028,0.036,0.047,0.058,0.067,0.077,0.087,0.098,0.108
p31119,0,0,0,0.084,0.332,0.667,0.965,1.015779158,1.106657416,1.251031501,1.482804917,1.882571232,2.296,3.259,4.484,5.861,6.973,8.186,9.472,10.799,12.158
p31121,0,0,0,0.009,0.038,0.075,0.112,0.116497811,0.124140861,0.135364665,0.151283923,0.178810529,0.208,0.304,0.449,0.628,0.78,0.973,1.196,1.451,1.736
p31125,0,0,0,0.005,0.019,0.037,0.057,0.059270816,0.06366198,0.075323886,0.09344007,0.134951343,0.188,0.288,0.422,0.59,0.747,0.948,1.174,1.421,1.688
p31129,0,0,0,0.021,0.062,0.122,0.195,0.204382124,0.222816929,0.255446223,0.2992307,0.36549322,0.416,0.554,0.723,0.91,1.059,1.226,1.392,1.569,1.746
p31137,0,0,0,0,0.006,0.016,0.054,0.056205084,0.060478881,0.069865634,0.085653397,0.124829992,0.189,0.343,0.561,0.823,1.018,1.257,1.531,1.825,2.148
p31139,0,0,0,0.002,0.013,0.03,0.074,0.077665207,0.087004706,0.100431848,0.121249614,0.172062962,0.236,0.37,0.545,0.749,0.921,1.116,1.332,1.571,1.814
p31141,0,0,0,0.054,0.17,0.342,0.606,0.631540764,0.694976613,0.808913039,0.982233115,1.275290189,1.559,2.228,3.081,4.043,4.818,5.678,6.583,7.513,8.441
p31143,0,0,0,0.006,0.028,0.062,0.129,0.134892202,0.150666686,0.179030686,0.22470112,0.299142143,0.37,0.517,0.695,0.891,1.062,1.241,1.434,1.624,1.815
p31145,0,0,0,0.05,0.146,0.282,0.384,0.396501321,0.429718364,0.47923458,0.582888054,0.754602925,0.921,1.297,1.777,2.321,2.79,3.327,3.943,4.6,5.318
p31149,0,0,0,0.008,0.022,0.042,0.057,0.059270816,0.065784046,0.079690488,0.101226742,0.137200532,0.173,0.27,0.391,0.527,0.662,0.816,0.978,1.143,1.323
p31151,0,0,0,0,0.004,0.01,0.038,0.039854514,0.04244132,0.045849322,0.05005718,0.057354321,0.073,0.124,0.205,0.321,0.443,0.609,0.827,1.098,1.411
p31159,0,0,0,0,0.006,0.015,0.054,0.057226995,0.060478881,0.065499031,0.077866725,0.10683648,0.171,0.316,0.531,0.811,1.069,1.398,1.798,2.261,2.78
p31163,0,0,0,0.001,0.008,0.02,0.07,0.074599475,0.081699541,0.094973596,0.114575324,0.145072693,0.177,0.256,0.362,0.483,0.574,0.682,0.804,0.94,1.079
p31167,0,0,0,0,0.006,0.016,0.06,0.062336548,0.067906112,0.089515343,0.129036287,0.20130242,0.295,0.479,0.72,1,1.239,1.506,1.794,2.1,2.41
p31169,0,0,0,0,0.003,0.007,0.027,0.028613497,0.030769957,0.032749516,0.037820981,0.053980537,0.078,0.13,0.207,0.304,0.391,0.499,0.625,0.77,0.929
p31171,0,0,0,0.001,0.006,0.012,0.019,0.019416302,0.020159627,0.024016312,0.030034308,0.042734592,0.056,0.081,0.111,0.15,0.186,0.226,0.267,0.312,0.355
p31173,0,0,0,0.002,0.011,0.025,0.065,0.067446101,0.072150244,0.086240391,0.114575324,0.168689178,0.24,0.376,0.554,0.754,0.923,1.113,1.32,1.537,1.76
p31175,0,0,0,0.033,0.091,0.173,0.214,0.219710784,0.231305193,0.241254766,0.26808401,0.310388088,0.341,0.45,0.593,0.756,0.902,1.069,1.274,1.502,1.758
p31179,0,0,0,0,0.011,0.028,0.102,0.109344437,0.123079828,0.149556122,0.19355443,0.276650253,0.38,0.591,0.858,1.159,1.4,1.663,1.949,2.255,2.556
p31181,0,0,0,0.009,0.028,0.056,0.097,0.103212973,0.114591564,0.137547966,0.172419176,0.228292688,0.289,0.422,0.59,0.775,0.919,1.073,1.241,1.417,1.617
p31183,0,0,0,0,0.001,0.003,0.01,0.010219106,0.011671363,0.014191457,0.016685727,0.02249189,0.03,0.048,0.073,0.102,0.127,0.156,0.189,0.224,0.26
p31185,0,0,0,0.001,0.007,0.016,0.044,0.045985978,0.050929584,0.055674177,0.063405762,0.078721617,0.115,0.212,0.364,0.568,0.759,1.019,1.35,1.754,2.228
p31021,0,0,0,0,0.006,0.014,0.045,0.047007889,0.050929584,0.061132429,0.08120387,0.123705398,0.184,0.31,0.489,0.708,0.887,1.103,1.351,1.622,1.911
p31025,0,0,0,0.009,0.054,0.123,0.323,0.346427701,0.397887374,0.516350698,0.709699578,1.03687615,1.505,2.47,3.746,5.176,6.112,7.166,8.319,9.498,10.65
p31037,0,0,0,0,0.007,0.018,0.066,0.070511833,0.077455409,0.093881945,0.120137233,0.185558096,0.275,0.453,0.702,1,1.239,1.517,1.833,2.177,2.514
p31053,0,0,0,0.162,0.427,0.816,0.977,1.003516231,1.047239568,1.105841981,1.192473272,1.376503696,1.563,2.133,2.974,4.011,4.999,6.405,8.178,10.32,12.731
p31055,0,0,0,0.041,0.327,0.766,2.277,2.404555693,2.648338361,3.066446323,3.72425421,4.986452115,6.81,11.212,17.491,25.185,30.952,37.825,45.95,54.972,64.815
p31097,0,0,0,0.003,0.016,0.034,0.072,0.075621386,0.08488264,0.101523499,0.13126105,0.178810529,0.238,0.369,0.551,0.755,0.894,1.056,1.23,1.41,1.596
p31109,0,0,0,0.596,2.315,4.416,5.453,5.608245492,5.869634539,6.108876334,6.491860087,7.140050627,7.556,9.798,13.027,17.025,19.979,23.607,27.91,33.86,40.713
p31127,0,0,0,0.008,0.032,0.069,0.128,0.135914113,0.150666686,0.176847385,0.21802683,0.285647009,0.36,0.535,0.769,1.037,1.247,1.486,1.748,2.024,2.307
p31131,0,0,0,0.072,0.208,0.403,0.526,0.546722183,0.582507115,0.638615557,0.731947213,0.886180484,1.034,1.435,1.959,2.554,3.035,3.64,4.373,5.129,5.95
p31133,0,0,0,0,0.006,0.015,0.054,0.058248905,0.066845079,0.081873789,0.103451506,0.138325126,0.179,0.268,0.383,0.506,0.585,0.672,0.755,0.842,0.923
p31147,0,0,0,0.02,0.085,0.167,0.256,0.266718672,0.289662008,0.341686614,0.432716514,0.591536719,0.805,1.249,1.831,2.477,2.946,3.474,4.035,4.612,5.196
p31153,0,0,0,0.251,0.913,1.933,2.819,2.976825641,3.28177506,3.842609846,4.837748375,6.369703379,7.775,11.247,15.76,20.876,24.949,29.618,34.632,39.9,45.383
p31155,0,0,0,0.013,0.064,0.143,0.31,0.324967578,0.361812252,0.446485064,0.590674727,0.838947514,1.153,1.782,2.59,3.495,4.142,4.869,5.641,6.446,7.252
p31177,0,0,0,0.039,0.141,0.296,0.43,0.445553031,0.47428175,0.523992252,0.668541452,0.918793725,1.206,1.77,2.509,3.354,4.088,4.92,5.823,6.77,7.767
p27005,0.0005,0.001,0.002,0.005,0.007,0.011,0.016,0.017372481,0.020159627,0.087332042,0.198003957,0.417224568,0.672,1.136,1.831,2.848,4.314,6.352,9.107,12.678,17.142
p27007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.004,0.006,0.01,0.015,0.024,0.201
p27027,0.02225,0.0445,0.089,0.269,0.598,0.842,1.709,2.537404074,3.687089665,5.170056883,6.99910618,9.201432388,10.438,12.99,15.793,18.803,22.03,25.397,29.104,33.168,37.572
p27029,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.024,0.078,0.178,0.327,0.547,0.887
p27069,0,0,0,0.001,0.001,0.002,0.003,0.004087642,0.007427231,0.02074136,0.044495271,0.083219995,0.128,0.21,0.332,0.51,0.765,1.118,1.589,2.192,2.928
p27071,0.00625,0.0125,0.025,0.07,0.147,0.299,0.565,0.793002643,1.111962581,1.513027627,2.011186264,2.611308483,2.937,3.666,4.484,5.365,6.353,7.473,8.718,10.147,11.709
p27077,0.00175,0.0035,0.007,0.019,0.038,0.06,0.112,0.161461878,0.237671391,0.348236517,0.501684184,0.707369955,0.862,1.153,1.5,1.904,2.367,2.883,3.448,4.072,4.737
p27087,0,0,0,0,0.001,0.001,0.001,0.001021911,0.001061033,0.002183301,0.008899054,0.031488647,0.061,0.111,0.187,0.301,0.469,0.71,1.046,1.494,2.063
