r,tg,2026,2027,2028,2029,2030
p04012,pv,1850.0,3700.0,5806.286833333783,7912.573666666634,10018.860499999999
p04012,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04012,wind-ons,0.0,0.0,0.0,0.0,0.0
p04013,battery,500.0,1000.0,3268.726033333689,5537.452066666447,7806.1781
p04013,biomass,0.0,0.0,0.0,0.0,0.0
p04013,coal,0.0,0.0,0.0,0.0,0.0
p04013,gas,175.0,350.0,737.7266666666837,1125.4533333333675,1513.1799999999998
p04013,geothermal,0.0,0.0,0.0,0.0,0.0
p04013,h2,0.0,0.0,0.0,0.0,0.0
p04013,hydro,0.0,0.0,0.0,0.0,0.0
p04013,nuclear,0.0,0.0,0.0,0.0,0.0
p04013,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04013,pv,680.0,1360.0,6455.3453333340585,11550.690666666254,16646.036
p04013,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04013,wind-ons,0.0,0.0,0.0,0.0,0.0
p04015,battery,0.0,0.0,906.0666666666511,1812.1333333333023,2718.2
p04015,biomass,0.0,0.0,0.0,0.0,0.0
p04015,coal,0.0,0.0,0.0,0.0,0.0
p04015,gas,0.0,0.0,83.33333333334303,166.66666666665697,250.0
p04015,geothermal,0.0,0.0,0.0,0.0,0.0
p04015,h2,0.0,0.0,0.0,0.0,0.0
p04015,hydro,0.0,0.0,0.0,0.0,0.0
p04015,nuclear,0.0,0.0,0.0,0.0,0.0
p04015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04015,pv,0.0,0.0,1549.266666666139,3098.5333333327435,4647.8
p04015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04015,wind-ons,0.0,0.0,466.66666666662786,933.3333333333721,1400.0
p04017,battery,37.5,75.0,183.33333333334303,291.66666666665697,400.0
p04017,biomass,0.0,0.0,0.0,0.0,0.0
p04017,coal,0.0,0.0,0.0,0.0,0.0
p04017,gas,0.0,0.0,0.0,0.0,0.0
p04017,geothermal,0.0,0.0,0.0,0.0,0.0
p04017,h2,0.0,0.0,0.0,0.0,0.0
p04017,hydro,0.0,0.0,0.0,0.0,0.0
p04017,nuclear,0.0,0.0,0.0,0.0,0.0
p04017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04017,pv,700.0,1400.0,3589.451666667126,5778.903333333321,7968.3549999999905
p04017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04017,wind-ons,0.0,0.0,786.4166666667443,1572.8333333332557,2359.25
p04019,battery,0.0,0.0,291.66666666662786,583.3333333333721,875.0
p04019,biomass,0.0,0.0,0.0,0.0,0.0
p04019,coal,0.0,0.0,0.0,0.0,0.0
p04019,gas,0.0,0.0,266.66666666662786,533.3333333333721,800.0
p04019,geothermal,0.0,0.0,0.0,0.0,0.0
p04019,h2,0.0,0.0,0.0,0.0,0.0
p04019,hydro,0.0,0.0,0.0,0.0,0.0
p04019,nuclear,0.0,0.0,0.0,0.0,0.0
p04019,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04019,pv,0.0,0.0,333.33333333337214,666.6666666666279,1000.0
p04019,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04019,wind-ons,0.0,0.0,0.0,0.0,0.0
p04021,battery,0.0,0.0,319.66666666662786,639.3333333333721,959.0
p04021,biomass,0.0,0.0,0.0,0.0,0.0
p04021,coal,0.0,0.0,0.0,0.0,0.0
p04021,gas,0.0,0.0,455.66666666662786,911.3333333333721,1367.0
p04021,geothermal,0.0,0.0,0.0,0.0,0.0
p04021,h2,0.0,0.0,0.0,0.0,0.0
p04021,hydro,0.0,0.0,0.0,0.0,0.0
p04021,nuclear,0.0,0.0,0.0,0.0,0.0
p04021,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04021,pv,346.875,693.75,2935.708333333023,5177.666666666977,7419.625
p04021,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04021,wind-ons,0.0,0.0,0.0,0.0,0.0
p04025,battery,0.0,0.0,0.0,0.0,0.0
p04025,biomass,0.0,0.0,0.0,0.0,0.0
p04025,coal,0.0,0.0,0.0,0.0,0.0
p04025,gas,0.0,0.0,0.0,0.0,0.0
p04025,geothermal,0.0,0.0,0.0,0.0,0.0
p04025,h2,0.0,0.0,0.0,0.0,0.0
p04025,hydro,0.0,0.0,0.0,0.0,0.0
p04025,nuclear,0.0,0.0,0.0,0.0,0.0
p04025,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04025,pv,47.5,95.0,531.6666666666279,968.3333333333721,1405.0
p04025,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04025,wind-ons,0.0,0.0,45.0,90.0,135.0
p04027,battery,498.75,997.5,1665.5976666666102,2333.6953333332203,3001.793
p04027,biomass,0.0,0.0,0.0,0.0,0.0
p04027,coal,0.0,0.0,0.0,0.0,0.0
p04027,gas,0.0,0.0,0.0,0.0,0.0
p04027,geothermal,0.0,0.0,0.0,0.0,0.0
p04027,h2,0.0,0.0,0.0,0.0,0.0
p04027,hydro,0.0,0.0,0.0,0.0,0.0
p04027,nuclear,0.0,0.0,0.0,0.0,0.0
p04027,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p04027,pv,928.75,1857.5,3489.5113333333284,5121.522666666657,6753.534
p04027,wind-ofs,0.0,0.0,0.0,0.0,0.0
p04027,wind-ons,0.0,0.0,0.0,0.0,0.0
p05001,battery,0.0,0.0,41.66666666667152,83.33333333332848,125.0
p05001,biomass,0.0,0.0,0.0,0.0,0.0
p05001,coal,0.0,0.0,0.0,0.0,0.0
p05001,gas,0.0,0.0,0.0,0.0,0.0
p05001,geothermal,0.0,0.0,0.0,0.0,0.0
p05001,h2,0.0,0.0,0.0,0.0,0.0
p05001,hydro,0.0,0.0,0.0,0.0,0.0
p05001,nuclear,0.0,0.0,0.0,0.0,0.0
p05001,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05001,pv,100.0,200.0,844.0,1488.0,2132.0
p05001,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05001,wind-ons,0.0,0.0,0.0,0.0,0.0
p05003,battery,0.0,0.0,60.0,120.0,180.0
p05003,biomass,0.0,0.0,0.0,0.0,0.0
p05003,coal,0.0,0.0,0.0,0.0,0.0
p05003,gas,0.0,0.0,0.0,0.0,0.0
p05003,geothermal,0.0,0.0,0.0,0.0,0.0
p05003,h2,0.0,0.0,0.0,0.0,0.0
p05003,hydro,0.0,0.0,0.0,0.0,0.0
p05003,nuclear,0.0,0.0,0.0,0.0,0.0
p05003,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05003,pv,50.0,100.0,251.66666666668607,403.33333333331393,555.0
p05003,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05003,wind-ons,0.0,0.0,0.0,0.0,0.0
p05007,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p05007,biomass,0.0,0.0,0.0,0.0,0.0
p05007,coal,0.0,0.0,0.0,0.0,0.0
p05007,gas,0.0,0.0,0.0,0.0,0.0
p05007,geothermal,0.0,0.0,0.0,0.0,0.0
p05007,h2,0.0,0.0,0.0,0.0,0.0
p05007,hydro,0.0,0.0,0.0,0.0,0.0
p05007,nuclear,0.0,0.0,0.0,0.0,0.0
p05007,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05007,pv,26.1,52.2,138.8666666666686,225.53333333335468,312.2
p05007,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05007,wind-ons,0.0,0.0,0.0,0.0,0.0
p05011,battery,0.0,0.0,0.0,0.0,0.0
p05011,biomass,0.0,0.0,0.0,0.0,0.0
p05011,coal,0.0,0.0,0.0,0.0,0.0
p05011,gas,0.0,0.0,0.0,0.0,0.0
p05011,geothermal,0.0,0.0,0.0,0.0,0.0
p05011,h2,0.0,0.0,0.0,0.0,0.0
p05011,hydro,0.0,0.0,0.0,0.0,0.0
p05011,nuclear,0.0,0.0,0.0,0.0,0.0
p05011,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05011,pv,0.0,0.0,35.26666666667734,70.53333333334012,105.8
p05011,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05011,wind-ons,0.0,0.0,0.0,0.0,0.0
p05013,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p05013,biomass,0.0,0.0,0.0,0.0,0.0
p05013,coal,0.0,0.0,0.0,0.0,0.0
p05013,gas,0.0,0.0,0.0,0.0,0.0
p05013,geothermal,0.0,0.0,0.0,0.0,0.0
p05013,h2,0.0,0.0,0.0,0.0,0.0
p05013,hydro,0.0,0.0,0.0,0.0,0.0
p05013,nuclear,0.0,0.0,0.0,0.0,0.0
p05013,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05013,pv,0.0,0.0,1084.8333333334886,2169.6666666665114,3254.5
p05013,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05013,wind-ons,0.0,0.0,0.0,0.0,0.0
p05015,battery,0.0,0.0,0.0,0.0,0.0
p05015,biomass,0.0,0.0,0.0,0.0,0.0
p05015,coal,0.0,0.0,0.0,0.0,0.0
p05015,gas,0.0,0.0,0.0,0.0,0.0
p05015,geothermal,0.0,0.0,0.0,0.0,0.0
p05015,h2,0.0,0.0,0.0,0.0,0.0
p05015,hydro,0.0,0.0,0.0,0.0,0.0
p05015,nuclear,0.0,0.0,0.0,0.0,0.0
p05015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05015,pv,0.0,0.0,0.0,0.0,0.0
p05015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05015,wind-ons,90.0,180.0,240.0,300.0,360.0
p05017,battery,0.0,0.0,0.0,0.0,0.0
p05017,biomass,0.0,0.0,0.0,0.0,0.0
p05017,coal,0.0,0.0,0.0,0.0,0.0
p05017,gas,0.0,0.0,0.0,0.0,0.0
p05017,geothermal,0.0,0.0,0.0,0.0,0.0
p05017,h2,0.0,0.0,0.0,0.0,0.0
p05017,hydro,0.0,0.0,0.0,0.0,0.0
p05017,nuclear,0.0,0.0,0.0,0.0,0.0
p05017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05017,pv,0.0,0.0,480.0,960.0,1440.0
p05017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05017,wind-ons,0.0,0.0,0.0,0.0,0.0
p05019,battery,0.0,0.0,0.0,0.0,0.0
p05019,biomass,0.0,0.0,0.0,0.0,0.0
p05019,coal,0.0,0.0,0.0,0.0,0.0
p05019,gas,0.0,0.0,0.0,0.0,0.0
p05019,geothermal,0.0,0.0,0.0,0.0,0.0
p05019,h2,0.0,0.0,0.0,0.0,0.0
p05019,hydro,0.0,0.0,0.0,0.0,0.0
p05019,nuclear,0.0,0.0,0.0,0.0,0.0
p05019,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05019,pv,0.0,0.0,166.66666666668607,333.33333333331393,500.0
p05019,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05019,wind-ons,0.0,0.0,0.0,0.0,0.0
p05021,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p05021,biomass,0.0,0.0,0.0,0.0,0.0
p05021,coal,0.0,0.0,0.0,0.0,0.0
p05021,gas,0.0,0.0,0.0,0.0,0.0
p05021,geothermal,0.0,0.0,0.0,0.0,0.0
p05021,h2,0.0,0.0,0.0,0.0,0.0
p05021,hydro,0.0,0.0,0.0,0.0,0.0
p05021,nuclear,0.0,0.0,0.0,0.0,0.0
p05021,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05021,pv,0.0,0.0,266.66666666662786,533.3333333333721,800.0
p05021,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05021,wind-ons,0.0,0.0,0.0,0.0,0.0
p05025,battery,0.0,0.0,0.0,0.0,0.0
p05025,biomass,0.0,0.0,0.0,0.0,0.0
p05025,coal,0.0,0.0,0.0,0.0,0.0
p05025,gas,0.0,0.0,0.0,0.0,0.0
p05025,geothermal,0.0,0.0,0.0,0.0,0.0
p05025,h2,0.0,0.0,0.0,0.0,0.0
p05025,hydro,0.0,0.0,0.0,0.0,0.0
p05025,nuclear,0.0,0.0,0.0,0.0,0.0
p05025,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05025,pv,0.0,0.0,303.33333333337214,606.6666666666279,910.0
p05025,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05025,wind-ons,0.0,0.0,0.0,0.0,0.0
p05027,battery,0.0,0.0,0.0,0.0,0.0
p05027,biomass,0.0,0.0,0.0,0.0,0.0
p05027,coal,0.0,0.0,0.0,0.0,0.0
p05027,gas,0.0,0.0,0.0,0.0,0.0
p05027,geothermal,0.0,0.0,0.0,0.0,0.0
p05027,h2,0.0,0.0,0.0,0.0,0.0
p05027,hydro,0.0,0.0,0.0,0.0,0.0
p05027,nuclear,0.0,0.0,0.0,0.0,0.0
p05027,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05027,pv,0.0,0.0,325.0,650.0,975.0
p05027,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05027,wind-ons,0.0,0.0,0.0,0.0,0.0
p05029,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p05029,biomass,0.0,0.0,0.0,0.0,0.0
p05029,coal,0.0,0.0,0.0,0.0,0.0
p05029,gas,0.0,0.0,0.0,0.0,0.0
p05029,geothermal,0.0,0.0,0.0,0.0,0.0
p05029,h2,0.0,0.0,0.0,0.0,0.0
p05029,hydro,0.0,0.0,0.0,0.0,0.0
p05029,nuclear,0.0,0.0,0.0,0.0,0.0
p05029,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05029,pv,0.0,0.0,95.0,190.0,285.0
p05029,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05029,wind-ons,0.0,0.0,0.0,0.0,0.0
p05031,battery,0.0,0.0,50.0,100.0,150.0
p05031,biomass,0.0,0.0,0.0,0.0,0.0
p05031,coal,0.0,0.0,0.0,0.0,0.0
p05031,gas,0.0,0.0,0.0,0.0,0.0
p05031,geothermal,0.0,0.0,0.0,0.0,0.0
p05031,h2,0.0,0.0,0.0,0.0,0.0
p05031,hydro,0.0,0.0,0.0,0.0,0.0
p05031,nuclear,0.0,0.0,0.0,0.0,0.0
p05031,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05031,pv,0.0,0.0,936.6666666667443,1873.3333333332557,2810.0
p05031,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05031,wind-ons,0.0,0.0,0.0,0.0,0.0
p05033,battery,0.0,0.0,0.0,0.0,0.0
p05033,biomass,0.0,0.0,0.0,0.0,0.0
p05033,coal,0.0,0.0,0.0,0.0,0.0
p05033,gas,0.0,0.0,0.0,0.0,0.0
p05033,geothermal,0.0,0.0,0.0,0.0,0.0
p05033,h2,0.0,0.0,0.0,0.0,0.0
p05033,hydro,0.0,0.0,0.0,0.0,0.0
p05033,nuclear,0.0,0.0,0.0,0.0,0.0
p05033,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05033,pv,0.0,0.0,100.0,200.0,300.0
p05033,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05033,wind-ons,0.0,0.0,0.0,0.0,0.0
p05035,battery,0.0,0.0,0.0,0.0,0.0
p05035,biomass,0.0,0.0,0.0,0.0,0.0
p05035,coal,0.0,0.0,0.0,0.0,0.0
p05035,gas,0.0,0.0,0.0,0.0,0.0
p05035,geothermal,0.0,0.0,0.0,0.0,0.0
p05035,h2,0.0,0.0,0.0,0.0,0.0
p05035,hydro,0.0,0.0,0.0,0.0,0.0
p05035,nuclear,0.0,0.0,0.0,0.0,0.0
p05035,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05035,pv,200.0,400.0,948.0,1496.0,2044.0
p05035,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05035,wind-ons,0.0,0.0,133.33333333331393,266.66666666668607,400.0
p05037,battery,0.0,0.0,0.0,0.0,0.0
p05037,biomass,0.0,0.0,0.0,0.0,0.0
p05037,coal,0.0,0.0,0.0,0.0,0.0
p05037,gas,0.0,0.0,0.0,0.0,0.0
p05037,geothermal,0.0,0.0,0.0,0.0,0.0
p05037,h2,0.0,0.0,0.0,0.0,0.0
p05037,hydro,0.0,0.0,0.0,0.0,0.0
p05037,nuclear,0.0,0.0,0.0,0.0,0.0
p05037,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05037,pv,67.5,135.0,610.8999999999069,1086.7999999999302,1562.7
p05037,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05037,wind-ons,0.0,0.0,176.66666666668607,353.33333333331393,530.0
p05041,battery,0.0,0.0,0.0,0.0,0.0
p05041,biomass,0.0,0.0,0.0,0.0,0.0
p05041,coal,0.0,0.0,0.0,0.0,0.0
p05041,gas,0.0,0.0,0.0,0.0,0.0
p05041,geothermal,0.0,0.0,0.0,0.0,0.0
p05041,h2,0.0,0.0,0.0,0.0,0.0
p05041,hydro,0.0,0.0,0.0,0.0,0.0
p05041,nuclear,0.0,0.0,0.0,0.0,0.0
p05041,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05041,pv,0.0,0.0,136.66666666668607,273.33333333331393,410.0
p05041,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05041,wind-ons,0.0,0.0,0.0,0.0,0.0
p05043,battery,0.0,0.0,0.0,0.0,0.0
p05043,biomass,0.0,0.0,0.0,0.0,0.0
p05043,coal,0.0,0.0,0.0,0.0,0.0
p05043,gas,0.0,0.0,0.0,0.0,0.0
p05043,geothermal,0.0,0.0,0.0,0.0,0.0
p05043,h2,0.0,0.0,0.0,0.0,0.0
p05043,hydro,0.0,0.0,0.0,0.0,0.0
p05043,nuclear,0.0,0.0,0.0,0.0,0.0
p05043,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05043,pv,0.0,0.0,224.0,448.0,672.0
p05043,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05043,wind-ons,0.0,0.0,0.0,0.0,0.0
p05045,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p05045,biomass,0.0,0.0,0.0,0.0,0.0
p05045,coal,0.0,0.0,0.0,0.0,0.0
p05045,gas,0.0,0.0,0.0,0.0,0.0
p05045,geothermal,0.0,0.0,0.0,0.0,0.0
p05045,h2,0.0,0.0,0.0,0.0,0.0
p05045,hydro,0.0,0.0,0.0,0.0,0.0
p05045,nuclear,0.0,0.0,0.0,0.0,0.0
p05045,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05045,pv,0.0,0.0,0.0,0.0,0.0
p05045,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05045,wind-ons,0.0,0.0,0.0,0.0,0.0
p05047,battery,36.25,72.5,96.66666666666424,120.83333333333576,145.0
p05047,biomass,0.0,0.0,0.0,0.0,0.0
p05047,coal,0.0,0.0,0.0,0.0,0.0
p05047,gas,0.0,0.0,34.0666666666657,68.1333333333314,102.2
p05047,geothermal,0.0,0.0,0.0,0.0,0.0
p05047,h2,0.0,0.0,0.0,0.0,0.0
p05047,hydro,0.0,0.0,0.0,0.0,0.0
p05047,nuclear,0.0,0.0,0.0,0.0,0.0
p05047,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05047,pv,36.25,72.5,140.54000000000815,208.5799999999872,276.62
p05047,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05047,wind-ons,0.0,0.0,0.0,0.0,0.0
p05053,battery,0.0,0.0,0.0,0.0,0.0
p05053,biomass,0.0,0.0,0.0,0.0,0.0
p05053,coal,0.0,0.0,0.0,0.0,0.0
p05053,gas,0.0,0.0,0.0,0.0,0.0
p05053,geothermal,0.0,0.0,0.0,0.0,0.0
p05053,h2,0.0,0.0,0.0,0.0,0.0
p05053,hydro,0.0,0.0,0.0,0.0,0.0
p05053,nuclear,0.0,0.0,0.0,0.0,0.0
p05053,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05053,pv,0.0,0.0,333.33333333337214,666.6666666666279,1000.0
p05053,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05053,wind-ons,0.0,0.0,0.0,0.0,0.0
p05055,battery,0.0,0.0,16.66666666666424,33.33333333333576,50.0
p05055,biomass,0.0,0.0,0.0,0.0,0.0
p05055,coal,0.0,0.0,0.0,0.0,0.0
p05055,gas,0.0,0.0,0.0,0.0,0.0
p05055,geothermal,0.0,0.0,0.0,0.0,0.0
p05055,h2,0.0,0.0,0.0,0.0,0.0
p05055,hydro,0.0,0.0,0.0,0.0,0.0
p05055,nuclear,0.0,0.0,0.0,0.0,0.0
p05055,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05055,pv,0.0,0.0,100.0,200.0,300.0
p05055,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05055,wind-ons,0.0,0.0,0.0,0.0,0.0
p05057,battery,0.0,0.0,133.33333333331393,266.66666666668607,400.0
p05057,biomass,0.0,0.0,0.0,0.0,0.0
p05057,coal,0.0,0.0,0.0,0.0,0.0
p05057,gas,0.0,0.0,0.0,0.0,0.0
p05057,geothermal,0.0,0.0,0.0,0.0,0.0
p05057,h2,0.0,0.0,0.0,0.0,0.0
p05057,hydro,0.0,0.0,0.0,0.0,0.0
p05057,nuclear,0.0,0.0,0.0,0.0,0.0
p05057,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05057,pv,0.0,0.0,177.66666666668607,355.33333333331393,533.0
p05057,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05057,wind-ons,0.0,0.0,0.0,0.0,0.0
p05059,battery,0.0,0.0,0.0,0.0,0.0
p05059,biomass,0.0,0.0,0.0,0.0,0.0
p05059,coal,0.0,0.0,0.0,0.0,0.0
p05059,gas,0.0,0.0,256.66666666668607,513.3333333333139,770.0
p05059,geothermal,0.0,0.0,0.0,0.0,0.0
p05059,h2,0.0,0.0,0.0,0.0,0.0
p05059,hydro,0.0,0.0,0.0,0.0,0.0
p05059,nuclear,0.0,0.0,0.0,0.0,0.0
p05059,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05059,pv,0.0,0.0,128.33333333334303,256.66666666665697,385.0
p05059,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05059,wind-ons,0.0,0.0,0.0,0.0,0.0
p05063,battery,0.0,0.0,50.0,100.0,150.0
p05063,biomass,0.0,0.0,0.0,0.0,0.0
p05063,coal,0.0,0.0,0.0,0.0,0.0
p05063,gas,0.0,0.0,0.0,0.0,0.0
p05063,geothermal,0.0,0.0,0.0,0.0,0.0
p05063,h2,0.0,0.0,0.0,0.0,0.0
p05063,hydro,0.0,0.0,0.0,0.0,0.0
p05063,nuclear,0.0,0.0,0.0,0.0,0.0
p05063,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05063,pv,0.0,0.0,83.33333333334303,166.66666666665697,250.0
p05063,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05063,wind-ons,0.0,0.0,166.66666666668607,333.33333333331393,500.0
p05067,battery,0.0,0.0,0.0,0.0,0.0
p05067,biomass,0.0,0.0,0.0,0.0,0.0
p05067,coal,0.0,0.0,0.0,0.0,0.0
p05067,gas,0.0,0.0,0.0,0.0,0.0
p05067,geothermal,0.0,0.0,0.0,0.0,0.0
p05067,h2,0.0,0.0,0.0,0.0,0.0
p05067,hydro,0.0,0.0,0.0,0.0,0.0
p05067,nuclear,0.0,0.0,0.0,0.0,0.0
p05067,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05067,pv,90.0,180.0,1421.3333333334886,2662.6666666665114,3904.0
p05067,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05067,wind-ons,0.0,0.0,166.66666666668607,333.33333333331393,500.0
p05069,battery,0.0,0.0,66.66666666665697,133.33333333334303,200.0
p05069,biomass,0.0,0.0,0.0,0.0,0.0
p05069,coal,0.0,0.0,0.0,0.0,0.0
p05069,gas,0.0,0.0,0.0,0.0,0.0
p05069,geothermal,0.0,0.0,0.0,0.0,0.0
p05069,h2,0.0,0.0,0.0,0.0,0.0
p05069,hydro,0.0,0.0,0.0,0.0,0.0
p05069,nuclear,0.0,0.0,0.0,0.0,0.0
p05069,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05069,pv,0.0,0.0,667.496666666586,1334.993333333172,2002.49
p05069,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05069,wind-ons,0.0,0.0,0.0,0.0,0.0
p05075,battery,0.0,0.0,0.0,0.0,0.0
p05075,biomass,0.0,0.0,0.0,0.0,0.0
p05075,coal,0.0,0.0,0.0,0.0,0.0
p05075,gas,0.0,0.0,0.0,0.0,0.0
p05075,geothermal,0.0,0.0,0.0,0.0,0.0
p05075,h2,0.0,0.0,0.0,0.0,0.0
p05075,hydro,0.0,0.0,0.0,0.0,0.0
p05075,nuclear,0.0,0.0,0.0,0.0,0.0
p05075,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05075,pv,0.0,0.0,190.33333333331393,380.66666666668607,571.0
p05075,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05075,wind-ons,0.0,0.0,0.0,0.0,0.0
p05077,battery,0.0,0.0,71.66666666665697,143.33333333334303,215.0
p05077,biomass,0.0,0.0,0.0,0.0,0.0
p05077,coal,0.0,0.0,0.0,0.0,0.0
p05077,gas,0.0,0.0,0.0,0.0,0.0
p05077,geothermal,0.0,0.0,0.0,0.0,0.0
p05077,h2,0.0,0.0,0.0,0.0,0.0
p05077,hydro,0.0,0.0,0.0,0.0,0.0
p05077,nuclear,0.0,0.0,0.0,0.0,0.0
p05077,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05077,pv,0.0,0.0,413.33333333337214,826.6666666666279,1240.0
p05077,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05077,wind-ons,0.0,0.0,83.33333333334303,166.66666666665697,250.0
p05081,battery,0.0,0.0,24.996666666665988,49.993333333331975,74.99
p05081,biomass,0.0,0.0,0.0,0.0,0.0
p05081,coal,0.0,0.0,0.0,0.0,0.0
p05081,gas,0.0,0.0,0.0,0.0,0.0
p05081,geothermal,0.0,0.0,0.0,0.0,0.0
p05081,h2,0.0,0.0,0.0,0.0,0.0
p05081,hydro,0.0,0.0,0.0,0.0,0.0
p05081,nuclear,0.0,0.0,0.0,0.0,0.0
p05081,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05081,pv,0.0,0.0,93.03666666665231,186.07333333333372,279.11
p05081,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05081,wind-ons,0.0,0.0,0.0,0.0,0.0
p05085,battery,0.0,0.0,0.0,0.0,0.0
p05085,biomass,0.0,0.0,0.0,0.0,0.0
p05085,coal,0.0,0.0,0.0,0.0,0.0
p05085,gas,0.0,0.0,0.0,0.0,0.0
p05085,geothermal,0.0,0.0,0.0,0.0,0.0
p05085,h2,0.0,0.0,0.0,0.0,0.0
p05085,hydro,0.0,0.0,0.0,0.0,0.0
p05085,nuclear,0.0,0.0,0.0,0.0,0.0
p05085,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05085,pv,150.0,300.0,833.3333333332557,1366.6666666667443,1900.0
p05085,wind-ofs,0.0,0.0,0.0,0.0,0.0
p05085,wind-ons,0.0,0.0,116.0,232.0,348.0
p05093,battery,0.0,0.0,133.33333333331393,266.66666666668607,400.0
p05093,biomass,0.0,0.0,0.0,0.0,0.0
p05093,coal,0.0,0.0,6.66666666666606,13.33333333333394,20.0
p05093,gas,0.0,0.0,0.0,0.0,0.0
p05093,geothermal,0.0,0.0,0.0,0.0,0.0
p05093,h2,0.0,0.0,0.0,0.0,0.0
p05093,hydro,0.0,0.0,0.0,0.0,0.0
p05093,nuclear,0.0,0.0,0.0,0.0,0.0
p05093,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p05093,pv,175.0,350.0,2390.0,4430.0,6470.0
p05093,wind-ofs,0.0,0.0,0.0,0.0,0.0
