*r,t,value
p76,2022,0.00216689679429
p76,2023,0.00216689679429
p76,2024,0.00211293884064
p76,2025,0.00211293884064
p76,2026,0.00189710702604
p76,2027,0.00189710702604
p76,2028,0
p76,2029,0
p76,2030,0
p76,2031,0
p76,2032,0
p76,2033,0
p76,2034,0
p76,2035,0
p76,2036,0
p76,2037,0
p76,2038,0
p76,2039,0
p76,2040,0
p76,2041,0
p76,2042,0
p76,2043,0
p76,2044,0
p76,2045,0
p76,2046,0
p76,2047,0
p76,2048,0
p76,2049,0
p76,2050,0
p76,2051,0
p76,2052,0
p76,2053,0
p76,2054,0
p76,2055,0
p76,2056,0
p76,2057,0
p76,2058,0
p76,2059,0
p76,2060,0
p76,2061,0
p76,2062,0
p76,2063,0
p76,2064,0
p76,2065,0
p76,2066,0
p76,2067,0
p76,2068,0
p76,2069,0
p76,2070,0
p77,2010,0.0005404261248
p77,2011,0.00048646817115
p77,2012,0.00048646817115
p77,2013,0.00048646817115
p77,2014,0.00048646817115
p77,2015,0.00048646817115
p77,2016,0.00048646817115
p77,2017,0.00048646817115
p77,2018,0.00048646817115
p77,2019,0.00048646817115
p77,2020,0.0003245943102
p77,2021,0.0003245943102
p77,2022,0.0003245943102
p77,2023,0.0002166784029
p77,2024,0.0002166784029
p77,2025,0.00016272044925
p77,2026,0.00016272044925
p77,2027,0.00016272044925
p77,2028,0
p77,2029,0
p77,2030,0
p77,2031,0
p77,2032,0
p77,2033,0
p77,2034,0
p77,2035,0
p77,2036,0
p77,2037,0
p77,2038,0
p77,2039,0
p77,2040,0
p77,2041,0
p77,2042,0
p77,2043,0
p77,2044,0
p77,2045,0
p77,2046,0
p77,2047,0
p77,2048,0
p77,2049,0
p77,2050,0
p77,2051,0
p77,2052,0
p77,2053,0
p77,2054,0
p77,2055,0
p77,2056,0
p77,2057,0
p77,2058,0
p77,2059,0
p77,2060,0
p77,2061,0
p77,2062,0
p77,2063,0
p77,2064,0
p77,2065,0
p77,2066,0
p77,2067,0
p77,2068,0
p77,2069,0
p77,2070,0
p78,2010,0.00337389524922
p78,2011,0.00337389524922
p78,2012,0.00337389524922
p78,2013,0.00337389524922
p78,2014,0.00337389524922
p78,2015,0.00337389524922
p78,2016,0.00337389524922
p78,2017,0.00337389524922
p78,2018,0.0024253417362
p78,2019,0.0024253417362
p78,2020,0.0024253417362
p78,2021,0.0024253417362
p78,2022,0.00237138378255
p78,2023,0.00237138378255
p78,2024,0.00237138378255
p78,2025,0
p78,2026,0
p78,2027,0
p78,2028,0
p78,2029,0
p78,2030,0
p78,2031,0
p78,2032,0
p78,2033,0
p78,2034,0
p78,2035,0
p78,2036,0
p78,2037,0
p78,2038,0
p78,2039,0
p78,2040,0
p78,2041,0
p78,2042,0
p78,2043,0
p78,2044,0
p78,2045,0
p78,2046,0
p78,2047,0
p78,2048,0
p78,2049,0
p78,2050,0
p78,2051,0
p78,2052,0
p78,2053,0
p78,2054,0
p78,2055,0
p78,2056,0
p78,2057,0
p78,2058,0
p78,2059,0
p78,2060,0
p78,2061,0
p78,2062,0
p78,2063,0
p78,2064,0
p78,2065,0
p78,2066,0
p78,2067,0
p78,2068,0
p78,2069,0
p78,2070,0
p79,2010,0.01159932055914
p79,2011,0.01159932055914
p79,2012,0.01159932055914
p79,2013,0.01065076704612
p79,2014,0.01065076704612
p79,2015,0.01065076704612
p79,2016,0.01065076704612
p79,2017,0.01001376984036
p79,2018,0.01001376984036
p79,2019,0.01001376984036
p79,2020,0.01001376984036
p79,2021,0.00621955578828
p79,2022,0.00574527903177
p79,2023,0.00384817200573
p79,2024,0.00384817200573
p79,2025,0.00384817200573
p79,2026,0.00379421405208
p79,2027,0.00189710702604
p79,2028,0
p79,2029,0
p79,2030,0
p79,2031,0
p79,2032,0
p79,2033,0
p79,2034,0
p79,2035,0
p79,2036,0
p79,2037,0
p79,2038,0
p79,2039,0
p79,2040,0
p79,2041,0
p79,2042,0
p79,2043,0
p79,2044,0
p79,2045,0
p79,2046,0
p79,2047,0
p79,2048,0
p79,2049,0
p79,2050,0
p79,2051,0
p79,2052,0
p79,2053,0
p79,2054,0
p79,2055,0
p79,2056,0
p79,2057,0
p79,2058,0
p79,2059,0
p79,2060,0
p79,2061,0
p79,2062,0
p79,2063,0
p79,2064,0
p79,2065,0
p79,2066,0
p79,2067,0
p79,2068,0
p79,2069,0
p79,2070,0
p80,2010,0.02396460698823
p80,2011,0.02396460698823
p80,2012,0.02396460698823
p80,2013,0.02206749996219
p80,2014,0.02111894644917
p80,2015,0.02111894644917
p80,2016,0.02111894644917
p80,2017,0.02017039293615
p80,2018,0.01732473239709
p80,2019,0.01674253973328
p80,2020,0.01342260243771
p80,2021,0.00967100151294
p80,2022,0.00808629738246
p80,2023,0.00602731649547
p80,2024,0.00597335854182
p80,2025,0.00407625151578
p80,2026,0.00402229356213
p80,2027,0.00307374004911
p80,2028,0.00070235626656
p80,2029,0
p80,2030,0
p80,2031,0
p80,2032,0
p80,2033,0
p80,2034,0
p80,2035,0
p80,2036,0
p80,2037,0
p80,2038,0
p80,2039,0
p80,2040,0
p80,2041,0
p80,2042,0
p80,2043,0
p80,2044,0
p80,2045,0
p80,2046,0
p80,2047,0
p80,2048,0
p80,2049,0
p80,2050,0
p80,2051,0
p80,2052,0
p80,2053,0
p80,2054,0
p80,2055,0
p80,2056,0
p80,2057,0
p80,2058,0
p80,2059,0
p80,2060,0
p80,2061,0
p80,2062,0
p80,2063,0
p80,2064,0
p80,2065,0
p80,2066,0
p80,2067,0
p80,2068,0
p80,2069,0
p80,2070,0
p81,2010,0.00579489127863
p81,2011,0.00579489127863
p81,2012,0.00579489127863
p81,2013,0.00574093332498
p81,2014,0.00557905946403
p81,2015,0.00552510151038
p81,2016,0.00547114355673
p81,2017,0.00520135378848
p81,2018,0.00514739583483
p81,2019,0.00503947992753
p81,2020,0.00308841494784
p81,2021,0.00155766877101
p81,2022,0.00155766877101
p81,2023,0.00139579491006
p81,2024,0.0008675601999
p81,2025,0.00070483975065
p81,2026,0.0005421193014
p81,2027,0.0005421193014
p81,2028,0.0005421193014
p81,2029,0.00048816134775
p81,2030,0
p81,2031,0
p81,2032,0
p81,2033,0
p81,2034,0
p81,2035,0
p81,2036,0
p81,2037,0
p81,2038,0
p81,2039,0
p81,2040,0
p81,2041,0
p81,2042,0
p81,2043,0
p81,2044,0
p81,2045,0
p81,2046,0
p81,2047,0
p81,2048,0
p81,2049,0
p81,2050,0
p81,2051,0
p81,2052,0
p81,2053,0
p81,2054,0
p81,2055,0
p81,2056,0
p81,2057,0
p81,2058,0
p81,2059,0
p81,2060,0
p81,2061,0
p81,2062,0
p81,2063,0
p81,2064,0
p81,2065,0
p81,2066,0
p81,2067,0
p81,2068,0
p81,2069,0
p81,2070,0
p82,2010,0.00144975286371
p82,2011,0.00144975286371
p82,2012,0.00144975286371
p82,2013,0.00144975286371
p82,2014,0.00144975286371
p82,2015,0.00144975286371
p82,2016,0.00144975286371
p82,2017,0.00144975286371
p82,2018,0.00144975286371
p82,2019,0.00144975286371
p82,2020,0.0009754761072
p82,2021,0.0009754761072
p82,2022,0.0009754761072
p82,2023,0.00081360224625
p82,2024,0.00081360224625
p82,2025,0.00081360224625
p82,2026,0.00016272044925
p82,2027,0.00016272044925
p82,2028,0.00016272044925
p82,2029,0.00016272044925
p82,2030,0
p82,2031,0
p82,2032,0
p82,2033,0
p82,2034,0
p82,2035,0
p82,2036,0
p82,2037,0
p82,2038,0
p82,2039,0
p82,2040,0
p82,2041,0
p82,2042,0
p82,2043,0
p82,2044,0
p82,2045,0
p82,2046,0
p82,2047,0
p82,2048,0
p82,2049,0
p82,2050,0
p82,2051,0
p82,2052,0
p82,2053,0
p82,2054,0
p82,2055,0
p82,2056,0
p82,2057,0
p82,2058,0
p82,2059,0
p82,2060,0
p82,2061,0
p82,2062,0
p82,2063,0
p82,2064,0
p82,2065,0
p82,2066,0
p82,2067,0
p82,2068,0
p82,2069,0
p82,2070,0
p83,2010,0.00621097713999
p83,2011,0.00621097713999
p83,2012,0.00621097713999
p83,2013,0.00621097713999
p83,2014,0.00621097713999
p83,2015,0.00621097713999
p83,2016,0.00621097713999
p83,2017,0.00610306123269
p83,2018,0.00610306123269
p83,2019,0.00610306123269
p83,2020,0.00468023096316
p83,2021,0.00408669347301
p83,2022,0.00370898779746
p83,2023,0.00300753440001
p83,2024,0.00300753440001
p83,2025,0.00300753440001
p83,2026,0.00300753440001
p83,2027,0.00200502293334
p83,2028,0.00189710702604
p83,2029,0
p83,2030,0
p83,2031,0
p83,2032,0
p83,2033,0
p83,2034,0
p83,2035,0
p83,2036,0
p83,2037,0
p83,2038,0
p83,2039,0
p83,2040,0
p83,2041,0
p83,2042,0
p83,2043,0
p83,2044,0
p83,2045,0
p83,2046,0
p83,2047,0
p83,2048,0
p83,2049,0
p83,2050,0
p83,2051,0
p83,2052,0
p83,2053,0
p83,2054,0
p83,2055,0
p83,2056,0
p83,2057,0
p83,2058,0
p83,2059,0
p83,2060,0
p83,2061,0
p83,2062,0
p83,2063,0
p83,2064,0
p83,2065,0
p83,2066,0
p83,2067,0
p83,2068,0
p83,2069,0
p83,2070,0
p84,2010,0
p84,2011,0
p84,2012,0
p84,2013,0
p84,2014,0
p84,2015,0
p84,2016,0
p84,2017,0
p84,2018,0
p84,2019,0
p84,2020,0
p84,2021,0
p84,2022,0
p84,2023,0
p84,2024,0
p84,2025,0
p84,2026,0
p84,2027,0
p84,2028,0
p84,2029,0
p84,2030,0
p84,2031,0
p84,2032,0
p84,2033,0
p84,2034,0
p84,2035,0
p84,2036,0
p84,2037,0
p84,2038,0
p84,2039,0
p84,2040,0
p84,2041,0
p84,2042,0
p84,2043,0
p84,2044,0
p84,2045,0
p84,2046,0
p84,2047,0
p84,2048,0
p84,2049,0
p84,2050,0
p84,2051,0
p84,2052,0
p84,2053,0
p84,2054,0
p84,2055,0
p84,2056,0
p84,2057,0
p84,2058,0
p84,2059,0
p84,2060,0
p84,2061,0
p84,2062,0
p84,2063,0
p84,2064,0
p84,2065,0
p84,2066,0
p84,2067,0
p84,2068,0
p84,2069,0
p84,2070,0
p85,2010,0.00339748777101
p85,2011,0.00339748777101
p85,2012,0.00339748777101
p85,2013,0.00328957186371
p85,2014,0.00323561391006
p85,2015,0.00323561391006
p85,2016,0.00323561391006
p85,2017,0.00323561391006
p85,2018,0.00300753440001
p85,2019,0.00300753440001
p85,2020,0.00284566053906
p85,2021,0.00284566053906
p85,2022,0.00284566053906
p85,2023,0.00284566053906
p85,2024,0.00284566053906
p85,2025,0.00284566053906
p85,2026,0.00284566053906
p85,2027,0
p85,2028,0
p85,2029,0
p85,2030,0
p85,2031,0
p85,2032,0
p85,2033,0
p85,2034,0
p85,2035,0
p85,2036,0
p85,2037,0
p85,2038,0
p85,2039,0
p85,2040,0
p85,2041,0
p85,2042,0
p85,2043,0
p85,2044,0
p85,2045,0
p85,2046,0
p85,2047,0
p85,2048,0
p85,2049,0
p85,2050,0
p85,2051,0
p85,2052,0
p85,2053,0
p85,2054,0
p85,2055,0
p85,2056,0
p85,2057,0
p85,2058,0
p85,2059,0
p85,2060,0
p85,2061,0
p85,2062,0
p85,2063,0
p85,2064,0
p85,2065,0
p85,2066,0
p85,2067,0
p85,2068,0
p85,2069,0
p85,2070,0
p86,2010,0
p86,2011,0
p86,2012,0
p86,2013,0
p86,2014,0
p86,2015,0
p86,2016,0
p86,2017,0
p86,2018,0
p86,2019,0
p86,2020,0
p86,2021,0
p86,2022,0
p86,2023,0
p86,2024,0
p86,2025,0
p86,2026,0
p86,2027,0
p86,2028,0
p86,2029,0
p86,2030,0
p86,2031,0
p86,2032,0
p86,2033,0
p86,2034,0
p86,2035,0
p86,2036,0
p86,2037,0
p86,2038,0
p86,2039,0
p86,2040,0
p86,2041,0
p86,2042,0
p86,2043,0
p86,2044,0
p86,2045,0
p86,2046,0
p86,2047,0
p86,2048,0
p86,2049,0
p86,2050,0
p86,2051,0
p86,2052,0
p86,2053,0
p86,2054,0
p86,2055,0
p86,2056,0
p86,2057,0
p86,2058,0
p86,2059,0
p86,2060,0
p86,2061,0
p86,2062,0
p86,2063,0
p86,2064,0
p86,2065,0
p86,2066,0
p86,2067,0
p86,2068,0
p86,2069,0
p86,2070,0
p87,2010,0.0018413431305
p87,2011,0.0018413431305
p87,2012,0.0018413431305
p87,2013,0.0018413431305
p87,2014,0.0018413431305
p87,2015,0.0018413431305
p87,2016,0.0018413431305
p87,2017,0.0018413431305
p87,2018,0.0018413431305
p87,2019,0.00157155336225
p87,2020,0.00157155336225
p87,2021,0.00157155336225
p87,2022,0.001301763594
p87,2023,0.001301763594
p87,2024,0.001301763594
p87,2025,0.001301763594
p87,2026,0.001301763594
p87,2027,0
p87,2028,0
p87,2029,0
p87,2030,0
p87,2031,0
p87,2032,0
p87,2033,0
p87,2034,0
p87,2035,0
p87,2036,0
p87,2037,0
p87,2038,0
p87,2039,0
p87,2040,0
p87,2041,0
p87,2042,0
p87,2043,0
p87,2044,0
p87,2045,0
p87,2046,0
p87,2047,0
p87,2048,0
p87,2049,0
p87,2050,0
p87,2051,0
p87,2052,0
p87,2053,0
p87,2054,0
p87,2055,0
p87,2056,0
p87,2057,0
p87,2058,0
p87,2059,0
p87,2060,0
p87,2061,0
p87,2062,0
p87,2063,0
p87,2064,0
p87,2065,0
p87,2066,0
p87,2067,0
p87,2068,0
p87,2069,0
p87,2070,0
p88,2010,0.00016272044925
p88,2011,0.00016272044925
p88,2012,0.00016272044925
p88,2013,0.00016272044925
p88,2014,0.00016272044925
p88,2015,0.00016272044925
p88,2016,0.00016272044925
p88,2017,0.00016272044925
p88,2018,0.00016272044925
p88,2019,0.00016272044925
p88,2020,0.00016272044925
p88,2021,0.00016272044925
p88,2022,0
p88,2023,0
p88,2024,0
p88,2025,0
p88,2026,0
p88,2027,0
p88,2028,0
p88,2029,0
p88,2030,0
p88,2031,0
p88,2032,0
p88,2033,0
p88,2034,0
p88,2035,0
p88,2036,0
p88,2037,0
p88,2038,0
p88,2039,0
p88,2040,0
p88,2041,0
p88,2042,0
p88,2043,0
p88,2044,0
p88,2045,0
p88,2046,0
p88,2047,0
p88,2048,0
p88,2049,0
p88,2050,0
p88,2051,0
p88,2052,0
p88,2053,0
p88,2054,0
p88,2055,0
p88,2056,0
p88,2057,0
p88,2058,0
p88,2059,0
p88,2060,0
p88,2061,0
p88,2062,0
p88,2063,0
p88,2064,0
p88,2065,0
p88,2066,0
p88,2067,0
p88,2068,0
p88,2069,0
p88,2070,0
p89,2010,0.0013000704174
p89,2011,0.0013000704174
p89,2012,0.0013000704174
p89,2013,0.0013000704174
p89,2014,0.0013000704174
p89,2015,0.0013000704174
p89,2016,0.0013000704174
p89,2017,0.0013000704174
p89,2018,0.0013000704174
p89,2019,0.0011921545101
p89,2020,0.0011921545101
p89,2021,0.0009763226955
p89,2022,0.0009763226955
p89,2023,0.0009763226955
p89,2024,0.0009763226955
p89,2025,0.000650881797
p89,2026,0
p89,2027,0
p89,2028,0
p89,2029,0
p89,2030,0
p89,2031,0
p89,2032,0
p89,2033,0
p89,2034,0
p89,2035,0
p89,2036,0
p89,2037,0
p89,2038,0
p89,2039,0
p89,2040,0
p89,2041,0
p89,2042,0
p89,2043,0
p89,2044,0
p89,2045,0
p89,2046,0
p89,2047,0
p89,2048,0
p89,2049,0
p89,2050,0
p89,2051,0
p89,2052,0
p89,2053,0
p89,2054,0
p89,2055,0
p89,2056,0
p89,2057,0
p89,2058,0
p89,2059,0
p89,2060,0
p89,2061,0
p89,2062,0
p89,2063,0
p89,2064,0
p89,2065,0
p89,2066,0
p89,2067,0
p89,2068,0
p89,2069,0
p89,2070,0
p90,2010,0.00102858747255
p90,2011,0.00102858747255
p90,2012,0.00102858747255
p90,2013,0.00102858747255
p90,2014,0.00102858747255
p90,2015,0.00102858747255
p90,2016,0.00092067156525
p90,2017,0.0008667136116
p90,2018,0.0007587977043
p90,2019,0.0007587977043
p90,2020,0.0007587977043
p90,2021,0.0007587977043
p90,2022,0.0007587977043
p90,2023,0.000650881797
p90,2024,0.000650881797
p90,2025,0.000650881797
p90,2026,0.000650881797
p90,2027,0.000650881797
p90,2028,0.00048816134775
p90,2029,0.00048816134775
p90,2030,0
p90,2031,0
p90,2032,0
p90,2033,0
p90,2034,0
p90,2035,0
p90,2036,0
p90,2037,0
p90,2038,0
p90,2039,0
p90,2040,0
p90,2041,0
p90,2042,0
p90,2043,0
p90,2044,0
p90,2045,0
p90,2046,0
p90,2047,0
p90,2048,0
p90,2049,0
p90,2050,0
p90,2051,0
p90,2052,0
p90,2053,0
p90,2054,0
p90,2055,0
p90,2056,0
p90,2057,0
p90,2058,0
p90,2059,0
p90,2060,0
p90,2061,0
p90,2062,0
p90,2063,0
p90,2064,0
p90,2065,0
p90,2066,0
p90,2067,0
p90,2068,0
p90,2069,0
p90,2070,0
p91,2010,0.00460781629833
p91,2011,0.00460781629833
p91,2012,0.00460781629833
p91,2013,0.00460781629833
p91,2014,0.00460781629833
p91,2015,0.00444509584908
p91,2016,0.00444509584908
p91,2017,0.00444509584908
p91,2018,0.00444509584908
p91,2019,0.00349654233606
p91,2020,0.00349654233606
p91,2021,0.00349654233606
p91,2022,0.00349654233606
p91,2023,0.00349654233606
p91,2024,0.00349654233606
p91,2025,0.00349654233606
p91,2026,0.00333382188681
p91,2027,0.00048816134775
p91,2028,0
p91,2029,0
p91,2030,0
p91,2031,0
p91,2032,0
p91,2033,0
p91,2034,0
p91,2035,0
p91,2036,0
p91,2037,0
p91,2038,0
p91,2039,0
p91,2040,0
p91,2041,0
p91,2042,0
p91,2043,0
p91,2044,0
p91,2045,0
p91,2046,0
p91,2047,0
p91,2048,0
p91,2049,0
p91,2050,0
p91,2051,0
p91,2052,0
p91,2053,0
p91,2054,0
p91,2055,0
p91,2056,0
p91,2057,0
p91,2058,0
p91,2059,0
p91,2060,0
p91,2061,0
p91,2062,0
p91,2063,0
p91,2064,0
p91,2065,0
p91,2066,0
p91,2067,0
p91,2068,0
p91,2069,0
p91,2070,0
p92,2010,0.00621007406721
p92,2011,0.00621007406721
p92,2012,0.00621007406721
p92,2013,0.00431296704117
p92,2014,0.00431296704117
p92,2015,0.00431296704117
p92,2016,0.00431296704117
p92,2017,0.00431296704117
p92,2018,0.00431296704117
p92,2019,0.00431296704117
p92,2020,0.00431296704117
p92,2021,0.002770876038
p92,2022,0.00163775901135
p92,2023,0.00152984310405
p92,2024,0.00152984310405
p92,2025,0.00055352040855
p92,2026,0.0003254408985
p92,2027,0.0003254408985
p92,2028,0.00016272044925
p92,2029,0.00016272044925
p92,2030,0
p92,2031,0
p92,2032,0
p92,2033,0
p92,2034,0
p92,2035,0
p92,2036,0
p92,2037,0
p92,2038,0
p92,2039,0
p92,2040,0
p92,2041,0
p92,2042,0
p92,2043,0
p92,2044,0
p92,2045,0
p92,2046,0
p92,2047,0
p92,2048,0
p92,2049,0
p92,2050,0
p92,2051,0
p92,2052,0
p92,2053,0
p92,2054,0
p92,2055,0
p92,2056,0
p92,2057,0
p92,2058,0
p92,2059,0
p92,2060,0
p92,2061,0
p92,2062,0
p92,2063,0
p92,2064,0
p92,2065,0
p92,2066,0
p92,2067,0
p92,2068,0
p92,2069,0
p92,2070,0
p93,2010,0.00048816134775
p93,2011,0.00048816134775
p93,2012,0.00048816134775
p93,2013,0.00048816134775
p93,2014,0.00048816134775
p93,2015,0.00048816134775
p93,2016,0.00048816134775
p93,2017,0.00048816134775
p93,2018,0.00048816134775
p93,2019,0.00048816134775
p93,2020,0.00048816134775
p93,2021,0.00048816134775
p93,2022,0.00048816134775
p93,2023,0.00048816134775
p93,2024,0.00048816134775
p93,2025,0.00048816134775
p93,2026,0.00048816134775
p93,2027,0.0003254408985
p93,2028,0.0003254408985
p93,2029,0
p93,2030,0
p93,2031,0
p93,2032,0
p93,2033,0
p93,2034,0
p93,2035,0
p93,2036,0
p93,2037,0
p93,2038,0
p93,2039,0
p93,2040,0
p93,2041,0
p93,2042,0
p93,2043,0
p93,2044,0
p93,2045,0
p93,2046,0
p93,2047,0
p93,2048,0
p93,2049,0
p93,2050,0
p93,2051,0
p93,2052,0
p93,2053,0
p93,2054,0
p93,2055,0
p93,2056,0
p93,2057,0
p93,2058,0
p93,2059,0
p93,2060,0
p93,2061,0
p93,2062,0
p93,2063,0
p93,2064,0
p93,2065,0
p93,2066,0
p93,2067,0
p93,2068,0
p93,2069,0
p93,2070,0
p94,2010,0.01145195234715
p94,2011,0.01145195234715
p94,2012,0.01145195234715
p94,2013,0.01134403643985
p94,2014,0.01039548292683
p94,2015,0.01039548292683
p94,2016,0.01039548292683
p94,2017,0.01039548292683
p94,2018,0.01039548292683
p94,2019,0.01039548292683
p94,2020,0.01039548292683
p94,2021,0.01028756701953
p94,2022,0.01028756701953
p94,2023,0.01028756701953
p94,2024,0.00791618323698
p94,2025,0.00726530143998
p94,2026,0.00726530143998
p94,2027,0.00726530143998
p94,2028,0.00726530143998
p94,2029,0.00726530143998
p94,2030,0
p94,2031,0
p94,2032,0
p94,2033,0
p94,2034,0
p94,2035,0
p94,2036,0
p94,2037,0
p94,2038,0
p94,2039,0
p94,2040,0
p94,2041,0
p94,2042,0
p94,2043,0
p94,2044,0
p94,2045,0
p94,2046,0
p94,2047,0
p94,2048,0
p94,2049,0
p94,2050,0
p94,2051,0
p94,2052,0
p94,2053,0
p94,2054,0
p94,2055,0
p94,2056,0
p94,2057,0
p94,2058,0
p94,2059,0
p94,2060,0
p94,2061,0
p94,2062,0
p94,2063,0
p94,2064,0
p94,2065,0
p94,2066,0
p94,2067,0
p94,2068,0
p94,2069,0
p94,2070,0
p95,2010,0.00265251837714
p95,2011,0.00265251837714
p95,2012,0.00265251837714
p95,2013,0.00265251837714
p95,2014,0.00265251837714
p95,2015,0.00265251837714
p95,2016,0.00265251837714
p95,2017,0.00265251837714
p95,2018,0.00265251837714
p95,2019,0.00265251837714
p95,2020,0.00265251837714
p95,2021,0.00265251837714
p95,2022,0.00265251837714
p95,2023,0.00265251837714
p95,2024,0.00232877065524
p95,2025,0.00205898088699
p95,2026,0.00205898088699
p95,2027,0.00189710702604
p95,2028,0.00189710702604
p95,2029,0
p95,2030,0
p95,2031,0
p95,2032,0
p95,2033,0
p95,2034,0
p95,2035,0
p95,2036,0
p95,2037,0
p95,2038,0
p95,2039,0
p95,2040,0
p95,2041,0
p95,2042,0
p95,2043,0
p95,2044,0
p95,2045,0
p95,2046,0
p95,2047,0
p95,2048,0
p95,2049,0
p95,2050,0
p95,2051,0
p95,2052,0
p95,2053,0
p95,2054,0
p95,2055,0
p95,2056,0
p95,2057,0
p95,2058,0
p95,2059,0
p95,2060,0
p95,2061,0
p95,2062,0
p95,2063,0
p95,2064,0
p95,2065,0
p95,2066,0
p95,2067,0
p95,2068,0
p95,2069,0
p95,2070,0
p96,2010,0.00548677760538
p96,2011,0.00548677760538
p96,2012,0.00548677760538
p96,2013,0.00548677760538
p96,2014,0.00548677760538
p96,2015,0.00548677760538
p96,2016,0.00532405715613
p96,2017,0.00516133670688
p96,2018,0.00516133670688
p96,2019,0.00516133670688
p96,2020,0.00493325719683
p96,2021,0.00493325719683
p96,2022,0.00398470368381
p96,2023,0.00398470368381
p96,2024,0.0035104269273
p96,2025,0.00334770647805
p96,2026,0.00159943531002
p96,2027,0.000650881797
p96,2028,0.00016272044925
p96,2029,0
p96,2030,0
p96,2031,0
p96,2032,0
p96,2033,0
p96,2034,0
p96,2035,0
p96,2036,0
p96,2037,0
p96,2038,0
p96,2039,0
p96,2040,0
p96,2041,0
p96,2042,0
p96,2043,0
p96,2044,0
p96,2045,0
p96,2046,0
p96,2047,0
p96,2048,0
p96,2049,0
p96,2050,0
p96,2051,0
p96,2052,0
p96,2053,0
p96,2054,0
p96,2055,0
p96,2056,0
p96,2057,0
p96,2058,0
p96,2059,0
p96,2060,0
p96,2061,0
p96,2062,0
p96,2063,0
p96,2064,0
p96,2065,0
p96,2066,0
p96,2067,0
p96,2068,0
p96,2069,0
p96,2070,0
p97,2010,0.00688793494287
p97,2011,0.00688793494287
p97,2012,0.00688793494287
p97,2013,0.00683397698922
p97,2014,0.00683397698922
p97,2015,0.00683397698922
p97,2016,0.00683397698922
p97,2017,0.00635970023271
p97,2018,0.00635970023271
p97,2019,0.00635970023271
p97,2020,0.00482895405588
p97,2021,0.00482895405588
p97,2022,0.00482895405588
p97,2023,0.00386905571652
p97,2024,0.00386905571652
p97,2025,0.00370718185557
p97,2026,0.00327551822637
p97,2027,0.00246445574502
p97,2028,0.00170735121732
p97,2029,0
p97,2030,0
p97,2031,0
p97,2032,0
p97,2033,0
p97,2034,0
p97,2035,0
p97,2036,0
p97,2037,0
p97,2038,0
p97,2039,0
p97,2040,0
p97,2041,0
p97,2042,0
p97,2043,0
p97,2044,0
p97,2045,0
p97,2046,0
p97,2047,0
p97,2048,0
p97,2049,0
p97,2050,0
p97,2051,0
p97,2052,0
p97,2053,0
p97,2054,0
p97,2055,0
p97,2056,0
p97,2057,0
p97,2058,0
p97,2059,0
p97,2060,0
p97,2061,0
p97,2062,0
p97,2063,0
p97,2064,0
p97,2065,0
p97,2066,0
p97,2067,0
p97,2068,0
p97,2069,0
p97,2070,0
p98,2010,0.00832554330393
p98,2011,0.00754394338533
p98,2012,0.00674591890692
p98,2013,0.00674591890692
p98,2014,0.00674591890692
p98,2015,0.00661283923167
p98,2016,0.00645011878242
p98,2017,0.00645011878242
p98,2018,0.00645011878242
p98,2019,0.00645011878242
p98,2020,0.00645011878242
p98,2021,0.00645011878242
p98,2022,0.00645011878242
p98,2023,0.00634220287512
p98,2024,0.00634220287512
p98,2025,0.00634220287512
p98,2026,0.00634220287512
p98,2027,0.00634220287512
p98,2028,0.00048816134775
p98,2029,0.0003254408985
p98,2030,0
p98,2031,0
p98,2032,0
p98,2033,0
p98,2034,0
p98,2035,0
p98,2036,0
p98,2037,0
p98,2038,0
p98,2039,0
p98,2040,0
p98,2041,0
p98,2042,0
p98,2043,0
p98,2044,0
p98,2045,0
p98,2046,0
p98,2047,0
p98,2048,0
p98,2049,0
p98,2050,0
p98,2051,0
p98,2052,0
p98,2053,0
p98,2054,0
p98,2055,0
p98,2056,0
p98,2057,0
p98,2058,0
p98,2059,0
p98,2060,0
p98,2061,0
p98,2062,0
p98,2063,0
p98,2064,0
p98,2065,0
p98,2066,0
p98,2067,0
p98,2068,0
p98,2069,0
p98,2070,0
p99,2010,0.15183375427038
p99,2011,0.14813334512121
p99,2012,0.14813334512121
p99,2013,0.14360443370382
p99,2014,0.13898950552065
p99,2015,0.13663623947451
p99,2016,0.13550142927126
p99,2017,0.13425447021921
p99,2018,0.13376884863636
p99,2019,0.13282029512334
p99,2020,0.13276633716969
p99,2021,0.13033822925544
p99,2022,0.0903910658013
p99,2023,0.09001336012575
p99,2024,0.06724807581327
p99,2025,0.04283024482542
p99,2026,0.04250565051522
p99,2027,0.04245169256157
p99,2028,0.02569013222277
p99,2029,0.0052823471016
p99,2030,0
p99,2031,0
p99,2032,0
p99,2033,0
p99,2034,0
p99,2035,0
p99,2036,0
p99,2037,0
p99,2038,0
p99,2039,0
p99,2040,0
p99,2041,0
p99,2042,0
p99,2043,0
p99,2044,0
p99,2045,0
p99,2046,0
p99,2047,0
p99,2048,0
p99,2049,0
p99,2050,0
p99,2051,0
p99,2052,0
p99,2053,0
p99,2054,0
p99,2055,0
p99,2056,0
p99,2057,0
p99,2058,0
p99,2059,0
p99,2060,0
p99,2061,0
p99,2062,0
p99,2063,0
p99,2064,0
p99,2065,0
p99,2066,0
p99,2067,0
p99,2068,0
p99,2069,0
p99,2070,0
p100,2010,0
p100,2011,0
p100,2012,0
p100,2013,0
p100,2014,0
