reeds_ba,node
p1,46801_ANDRS CN_WI
p1,46803_CHELAN_WI
p1,46805_CHELAN_WI
p1,46807_MCKENZIN_WI
p1,46808_MCKENZIS_WI
p1,46809_MCKENZIE_WI
p1,46811_N WENATC_WI
p1,46823_VHALC1_WI
p1,46825_VHALC3_WI
p1,46827_SUMMIT_WI
p1,46834_VALT1MID_WI
p1,46835_VALT2MID_WI
p1,46837_VALT1W1_WI
p1,46838_VALT1W2_WI
p1,46839_VALT2W1_WI
p1,46840_VALT2W2_WI
p1,46857_MKALC1_WI
p1,46858_MKALC2_WI
p1,46859_MKALC3_WI
p1,46860_AYORK230_WI
p1,46861_BERNE_WI
p1,46862_ANDYORKE_WI
p1,46863_CHLNDIST_WI
p1,46864_COLESCRN_WI
p1,46865_COLLEGEC_WI
p1,46867_JARVIS C_WI
p1,46868_LAKEWEN_WI
p1,46869_MALAGA C_WI
p1,46870_MANSNTAP_WI
p1,46871_MANSON_WI
p1,46872_MILLER C_WI
p1,46873_MISSIONC_WI
p1,46874_OLDSSTN_WI
p1,46875_PESHASTI_WI
p1,46876_PLAIN_WI
p1,46878_SADLROCK_WI
p1,46879_SQUILCHK_WI
p1,46880_SUNNYSLP_WI
p1,46881_SSHORE_WI
p1,46882_SSHORETP_WI
p1,46884_MKALC4_WI
p1,46885_WAPATO C_WI
p1,46888NTON_WI
p1,46898_ANDYORKW_WI
p1,46906_STOBELAH_WI
p1,46914_SEQUCEW_WI
p1,46921_NARROWS1_WI
p1,46922_ARTNDL-2_WI
p1,46923_ARTNDL-T_WI
p1,46924_GIGHBR-1_WI
p1,46925_LODHLM-1_WI
p1,46926_LODHLM-T_WI
p1,46928_MINTER-1_WI
p1,46941_COLLIN-T_WI
p1,46942_COLLINS_WI
p1,46943_HOLMESTP_WI
p1,46944_CRESCNTT_WI
p1,46945_FRDRKSNT_WI
p1,46946_FRDRKSN_WI
p1,46947_ELKPLN-T_WI
p1,46948_LACAMS-T_WI
p1,46949_LACAMS_WI
p1,46950_LYNCH-2_WI
p1,46951_LYNCH-T_WI
p1,46952_MCCULL-T_WI
p1,46961_PRAX_AIR_WI
p1,46962_SPRLKTP_WI
p1,46963_LIDFORD_WI
p1,46964_CRANDALL_WI
p1,46965_ATLAS_WI
p1,46966_HUSON_WI
p1,46967_UNIONTA_WI
p1,46968_RSVLT_WI
p1,46969_WAPATOTA_WI
p1,46970_MENLO_WI
p1,46971_MCNEIL_WI
p1,46972_CUSTERTA_WI
p1,46973_TYEETP_WI
p1,46974_CLOVERPK_WI
p1,46975_CURTISTP_WI
p1,46991_SCHNITZR_WI
p1,47011_FERN REF_WI
p1,47051_HANNA_WI
p1,47147_ELBE_WI
p1,47226_SKOOKUM_WI
p1,47362_GRAZZINI_WI
p1,47520_BLAKELY_WI
p1,47521_DECATUR_WI
p1,47523_FRI HBR_WI
p1,47525_HAAKENSO_WI
p1,47528_HOLMES_WI
p1,47529_LAKGROV_WI
p1,47530_MILLERTA_WI
p1,47532_LOPEZ_WI
p1,47534_LOPEZ N_WI
p1,47535_MCCULLOU_WI
p1,47536_OBSTRUC1_WI
p1,47537_OBSTRUC2_WI
p1,47538_OLGA_WI
p1,47540_ROCHE_WI
p1,47541_SANJUAN1_WI
p1,47542_SANJUAN2_WI
p1,47544_THATCHR_WI
p1,47545_THATCHR1_WI
p1,47546_THATCHR2_WI
p1,47547_TYEE_WI
p1,47576_FREDST S_WI
p1,47577_FREDST G_WI
p1,47578_FREDST_WI
p1,47680_EAST SND_WI
p1,47681_HARNEY 1_WI
p1,47682_HARNEY 2_WI
p1,47683_ORCAS_WI
p1,47684_SHAW IS_WI
p1,47685_UPRIGHT_WI
p10,17185_HAVASU12_WI
p10,17186_HAVASU34_WI
p10,17187_HAVASU56_WI
p10,18149_CROSSTIE_WI
p10,18183_NEEDLES_WI
p10,19006_PARKERG1_WI
p10,19007_PARKERG2_WI
p10,19008_PARKERG3_WI
p10,19009_PARKERG4_WI
p10,19020_BLYTHE_WI
p10,19041_PARKER_WI
p10,19042_PARKER_WI
p10,19051_KNOB_WI
p10,19075_HAVASU_WI
p10,19105_GLT TAP_WI
p10,21002_AVE42_WI
p10,21004_AVE58_WI
p10,21005_COACHELA_WI
p10,21006_COACHELV_WI
p10,21007_COACHELV_WI
p10,21008_COACHELV_WI
p10,21009_COACHLA1_WI
p10,21011_COACHLA3_WI
p10,21012_COACHLA4_WI
p10,21020_DROP4_WI
p10,21021_DROP5_WI
p10,21022_EENERGY_WI
p10,21023_EENERGY_WI
p10,21024_IMPERIAL_WI
p10,21025_ELCENTRO_WI
p10,21026_ELCENTSW_WI
p10,21044_LEATHERS_WI
p10,21045_MIDWAY X_WI
p10,21046_MIDWAY X_WI
p10,21047_NILAND_WI
p10,21048_NILAND_WI
p10,21050_ORM11G_WI
p10,21051_ORM11M_WI
p10,21052_ORM12_WI
p10,21054_ORM1EM_WI
p10,21055_ORM21_WI
p10,21056_ORM2G_WI
p10,21057_ORM2M_WI
p10,21058_PERRY_WI
p10,21059_PILOTKNB_WI
p10,21062_ROCKWOD1_WI
p10,21063_ROCKWOD2_WI
p10,21064_ROCKWOOD_WI
p10,21095_GEN3_WI
p10,21298_CALIPAT_WI
p10,21299_ERTH ENG_WI
p10,21301_NLNDGT#4_WI
p10,21302_PKNOB#1_WI
p10,21303_PKNOB#2_WI
p10,21312_ROCKWOD3_WI
p10,21319_DIXLAN_WI
p10,21321_DROP2_WI
p10,21360_BRAVO_WI
p10,21382_MAGMAP_WI
p10,21397_CLX92_WI
p10,21675_GEN1_WI
p10,21676_HUDSON1_WI
p10,21677_HUDSON2_WI
p10,21697_CALIPAT_WI
p10,21701_EARTHE1_WI
p10,21702_ELSTM4-2_WI
p10,21715_MESQUITE_WI
p10,21918_DIXIE230_WI
p10,21960_SIGC92_WI
p10,21963_NBGEN1_WI
p10,21964_NBGEN2_WI
p10,21970_NBRAWLEY_WI
p10,21980_BRAWLEY_WI
p10,22112_CAPSTRNO_WI
p10,22113_CAPSTRNO_WI
p10,22156_CRSTNTS_WI
p10,22356_IMPRLVLY_WI
p10,22358_IV PFC_WI
p10,22360_IMPRLVLY_WI
p10,22396_LAGNA NL_WI
p10,22432_MARGARTA_WI
p10,22656_PICO_WI
p10,22678_R.MSNVJO_WI
p10,22834_TALEGA_WI
p10,22836_TALEGA_WI
p10,22840_TALEGA_WI
p10,22844_TALEGA_WI
p10,22846_TA230 TAP_WI
p10,22848_TALEGATP_WI
p10,22860_TRABUCO_WI
p10,22981_TDM STG_WI
p10,22982_TDM CTG2_WI
p10,22983_TDM CTG3_WI
p10,22984_TDM 230_WI
p10,23293_Q510_WI
p10,23300_DREW_WI
p10,23306_C590_WI
p10,23307_C590_M1_WI
p10,23308_C590_M2_WI
p10,23309_C590_G1_WI
p10,23310_OCOTILLO_WI
p10,23311_C493_1_WI
p10,23312_C493_2_WI
p10,23313_C493_3_WI
p10,23314_C493_G1_WI
p10,23316_C493_5_WI
p10,23317_C493_6_WI
p10,23318_C493_G2_WI
p10,24001_ALAMT1 G_WI
p10,24002_ALAMT2 G_WI
p10,24003_ALAMT3 G_WI
p10,24004_ALAMT4 G_WI
p10,24005_ALAMT5 G_WI
p10,24006_ALMITOSE_WI
p10,24007_ALMITOSW_WI
p10,24008_ALMITOSW_WI
p10,24009_APPGEN1G_WI
p10,24010_APPGEN2G_WI
p10,24011_ARCO  1G_WI
p10,24012_ARCO  2G_WI
p10,24013_ARCO  3G_WI
p10,24014_ARCO  4G_WI
p10,24015_ARCO SC_WI
p10,24016_BARRE_WI
p10,24017_BLYTHESC_WI
p10,24018_BRIGEN_WI
p10,24019_CAMINO_WI
p10,24020_CARBGEN1_WI
p10,24021_CENTER S_WI
p10,24022_CHEVGEN1_WI
p10,24023_CHEVGEN2_WI
p10,24024_CHINO_WI
p10,24025_CHINO_WI
p10,24026_CIMGEN_WI
p10,24028_DELAMO_WI
p10,24029_DELAMO_WI
p10,24031_ETIWAN7A_WI
p10,24032_AMERON_WI
p10,24035_EAGLEMTN_WI
p10,24036_EAGLROCK_WI
p10,24039_EL NIDO_WI
p10,24040_EL NIDO_WI
p10,24044_ELLIS_WI
p10,24045_ELSEG1 G_WI
p10,24046_ELSEG2 G_WI
p10,24047_ELSEG3 G_WI
p10,24048_ELSEG4 G_WI
p10,24049_ELSEGNDO_WI
p10,24050_MTNVIST1_WI
p10,24051_MTNVIST2_WI
p10,24052_MTNVIST3_WI
p10,24053_MTNVIST4_WI
p10,24054_MTNVIST5_WI
p10,24055_ETIWANDA_WI
p10,24056_ETIWANDA_WI
p10,24059_GOULD_WI
p10,24061_HARBOR_WI
p10,24062_HARBOR G_WI
p10,24063_HILLGEN_WI
p10,24064_HINSON_WI
p10,24065_HINSON_WI
p10,24066_HUNT1  G_WI
p10,24067_HUNT2  G_WI
p10,24068_HUNTGBCH_WI
p10,24069_HUNTGBCH_WI
p10,24070_ICEGEN_WI
p10,24071_INLAND_WI
p10,24072_JOHANNA_WI
p10,24073_LA FRESA_WI
p10,24074_LA FRESA_WI
p10,24075_LAGUBELL_WI
p10,24076_LAGUBELL_WI
p10,24077_LBEACH_WI
p10,24079_LBEACH7G_WI
p10,24080_LBEACH8G_WI
p10,24081_LBEACH9G_WI
p10,24082_LCIENEGA_WI
p10,24083_LITEHIPE_WI
p10,24084_LITEHIPE_WI
p10,24085_LUGO_WI
p10,24086_LUGO_WI
p10,24087_MAGUNDEN_WI
p10,24088_MANDALAY_WI
p10,24089_MANDLY1G_WI
p10,24090_MANDLY2G_WI
p10,24091_MESA CAL_WI
p10,24092_MIRALOMA_WI
p10,24093_MIRALOMW_WI
p10,24094_MOBGEN1_WI
p10,24098_MOORPARK_WI
p10,24099_MOORPARK_WI
p10,24100_OLINDA_WI
p10,24101_OMAR_WI
p10,24102_OMAR  1G_WI
p10,24103_OMAR  2G_WI
p10,24104_OMAR  3G_WI
p10,24105_OMAR  4G_WI
p10,24106_ORMOND_WI
p10,24107_ORMOND1G_WI
p10,24108_ORMOND2G_WI
p10,24110_OXGEN_WI
p10,24111_PADUA_WI
p10,24112_PADUA_WI
p10,24113_PANDOL_WI
p10,24114_PARDEE_WI
p10,24115_PASTORIA_WI
p10,24118_PITCHGEN_WI
p10,24119_PROCGEN_WI
p10,24121_REDON5 G_WI
p10,24122_REDON6 G_WI
p10,24123_REDON7 G_WI
p10,24124_REDON8 G_WI
p10,24125_REDONDO_WI
p10,24126_RIOHONDO_WI
p10,24127_S.CLARA_WI
p10,24128_S.CLARA_WI
p10,24132_SANBRDNO_WI
p10,24133_SANTIAGO_WI
p10,24134_SANTIAGO_WI
p10,24135_SAUGUS_WI
p10,24137_SERRANO_WI
p10,24138_SERRANO_WI
p10,24139_SERRFGEN_WI
p10,24140_SIMPSON_WI
p10,24141_SPRINGVL_WI
p10,24142_SYC CYN_WI
p10,24143_SYCCYN1G_WI
p10,24144_SYCCYN2G_WI
p10,24145_SYCCYN3G_WI
p10,24146_SYCCYN4G_WI
p10,24147_SYLMAR S_WI
p10,24148_TENNGEN1_WI
p10,24149_TENNGEN2_WI
p10,24150_ULTRAGEN_WI
p10,24151_VALLEYSC_WI
p10,24152_VESTAL_WI
p10,24153_VESTAL_WI
p10,24154_VILLA PK_WI
p10,24155_VINCENT_WI
p10,24156_VINCENT_WI
p10,24157_WALNUT_WI
p10,24158_WALNUT_WI
p10,24159LLAMET_WI
p10,24160_VALLEYSC_WI
p10,24161_ALAMT6 G_WI
p10,24162_ALAMT7 G_WI
p10,24163_ARCO  5G_WI
p10,24164_ARCO  6G_WI
p10,24165_VALLEYSP_WI
p10,24167_HUNT3  G_WI
p10,24168_HUNT4  G_WI
p10,24169_HUNT5  G_WI
p10,24170_LBEACH12_WI
p10,24171_LBEACH34_WI
p10,24173_LBEACH5G_WI
p10,24174_LBEACH6G_WI
p10,24175_VALLEY4T_WI
p10,24176_valley4i_WI
p10,24177_MIRLOM1T_WI
p10,24178_mirlom1i_WI
p10,24179_MIRLOM3T_WI
p10,24180_mirlom3i_WI
p10,24181_MIRLOM4T_WI
p10,24182_mirlom4i_WI
p10,24183_SERRAN1T_WI
p10,24184_serran1i_WI
p10,24185_SERRAN2T_WI
p10,24186_serran2i_WI
p10,24187_VINCEN1T_WI
p10,24188_vincen1i_WI
p10,24189_VINCEN2T_WI
p10,24190_vincen2i_WI
p10,24191_LUGO  1T_WI
p10,24192_lugo  1i_WI
p10,24193_LUGO  2T_WI
p10,24194_lugo  2i_WI
p10,24197_ELLIS_WI
p10,24198_CHEVMAIN_WI
p10,24199_CHEVMAIN_WI
p10,24200_SAUG TAP_WI
p10,24201_BARRE_WI
p10,24202_CAMINO_WI
p10,24203_CENTER_WI
p10,24204_EAGLEMTN_WI
p10,24205_EAGLROCK_WI
p10,24206_GOULD_WI
p10,24207_JOHANNA_WI
p10,24208_LCIENEGA_WI
p10,24209_MESA CAL_WI
p10,24210_MIRALOMA_WI
p10,24211_OLINDA_WI
p10,24212_RECTOR_WI
p10,24213_RIOHONDO_WI
p10,24214_SANBRDNO_WI
p10,24215_SPRINGVL_WI
p10,24216_VILLA PK_WI
p10,24217_WARNETAP_WI
p10,24218_WARNE_WI
p10,24219_PISGAH_WI
p10,24222_MANDLY3G_WI
p10,24223_MANDALAY_WI
p10,24226_rchvst3i_WI
p10,24227_MIRLOM2T_WI
p10,24228_mirlom2i_WI
p10,24229_VALLEY-S_WI
p10,24230LDLIFE_WI
p10,24231_rchvst4i_WI
p10,24232_RCHVST3T_WI
p10,24233_RCHVST4T_WI
p10,24234_RECTRSVC_WI
p10,24235_RECTOR_WI
p10,24236_RANCHVST_WI
p10,24237_RANCHVST_WI
p10,24238_VERNON66_WI
p10,24239_MALBRG1G_WI
p10,24240_MALBRG2G_WI
p10,24241_MALBRG3G_WI
p10,24242_RERC1G_WI
p10,24243_RERC2G_WI
p10,24244_SPRINGEN_WI
p10,24245_EASTWIND_WI
p10,24246_EASTWIND_WI
p10,24247_EASTWND1_WI
p10,24248_EASTWND2_WI
p10,24249_eastwnd1_WI
p10,24250_eastwnd2_WI
p10,24251_WESTWIND_WI
p10,24252_WESTWIND_WI
p10,24253_WESTWND1_WI
p10,24254_WESTWND2_WI
p10,24255_WESTWND3_WI
p10,24257_westwnd1_WI
p10,24258_westwnd2_WI
p10,24259_westwnd3_WI
p10,24261_TEHACHAP_WI
p10,24262_TEHACHAP_WI
p10,24263_TEHACHMM_WI
p10,24264_TEHACHR1_WI
p10,24265_TEHACHR2_WI
p10,24266_TEHACHMM_WI
p10,24267_TEHACHR1_WI
p10,24268_TEHACHR2_WI
p10,24269_tehachmm_WI
p10,24270_tehachmm_WI
p10,24271_tehachr1_WI
p10,24272_tehachr2_WI
p10,24273_SKYRIVER_WI
p10,24274_SKYRIVER_WI
p10,24275_SKYRIVR1_WI
p10,24276_SKYRIVR2_WI
p10,24277_SKYRIVR3_WI
p10,24278_SKYRIVR4_WI
p10,24279_skyrivr1_WI
p10,24280_skyrivr2_WI
p10,24281_skyrivr3_WI
p10,24282_skyrivr4_WI
p10,24299_RERC2G3_WI
p10,24300_RERC2G4_WI
p10,24324_SANIGEN_WI
p10,24325_ORCOGEN_WI
p10,24327_THUMSGEN_WI
p10,24328_CARBGEN2_WI
p10,24329_MOBGEN2_WI
p10,24330_OUTFALL1_WI
p10,24331_OUTFALL2_WI
p10,24332_PALOGEN_WI
p10,24333_REDON1 G_WI
p10,24334_REDON2 G_WI
p10,24335_REDON3 G_WI
p10,24336_REDON4 G_WI
p10,24337_VENICE_WI
p10,24340_CHARMIN_WI
p10,24341_COYGEN_WI
p10,24342_FEDGEN_WI
p10,24343_SIGGEN_WI
p10,24344_SANIGEN_WI
p10,24345_SIMPSON_WI
p10,24346_ORCOGEN_WI
p10,24348_THUMSGEN_WI
p10,24349_CARBOGEN_WI
p10,24350_HIDESERT_WI
p10,24351_LBEACH_WI
p10,24352_SERRFGEN_WI
p10,24353_REDONDO_WI
p10,24354_MOBGEN_WI
p10,24355_PALOGEN_WI
p10,24356_ICEGEN_WI
p10,24357_CAMGEN_WI
p10,24358_OXGEN_WI
p10,24359LLAMET_WI
p10,24360_PITCHGEN_WI
p10,24361_APPGEN3G_WI
p10,24369_HUNTBCH1_WI
p10,24370_KAWGEN_WI
p10,24372_KR 3-1_WI
p10,24373_KR 3-2_WI
p10,24374_REDBLUFF_WI
p10,24401_ANTELOPE_WI
p10,24402_ANTELOPE_WI
p10,24403_BAILEY_WI
p10,24404_BAILEY_WI
p10,24405_VARWIND_WI
p10,24406_ACTON SC_WI
p10,24407_ANAVERDE_WI
p10,24408_BREEZE_WI
p10,24409_CORUM_WI
p10,24410_CUMMINGS_WI
p10,24411_DEL SUR_WI
p10,24412_GORMAN_WI
p10,24413_FRAZPARK_WI
p10,24414_MONOLITH_WI
p10,24415_LORAINE_WI
p10,24416_WALKERBN_WI
p10,24417_HAVILAH_WI
p10,24418_LANCSTR_WI
p10,24419_LITTLERK_WI
p10,24420_NEENACH_WI
p10,24421_OASIS SC_WI
p10,24422_PALMDALE_WI
p10,24423_PIUTE_WI
p10,24424_QUARTZHL_WI
p10,24425_REDMAN_WI
p10,24426_SHUTTLE_WI
p10,24427LSONA_WI
p10,24428_CALCMENT_WI
p10,24429_GREATLKS_WI
p10,24430_HELIJET_WI
p10,24431_LANPRI_WI
p10,24432_ROCKAIR_WI
p10,24433_TORTOISE_WI
p10,24434_ROSAMOND_WI
p10,24435_WESTPAC_WI
p10,24436_GOLDTOWN_WI
p10,24437_KERNRVR_WI
p10,24438_TAP 66_WI
p10,24439_TAP 65_WI
p10,24440_TAP 70_WI
p10,24441_TAP 64_WI
p10,24442_TAP 68_WI
p10,24443_TAP 69_WI
p10,24444_TAP 63_WI
p10,24445_TAP 60_WI
p10,24446_TAP 62_WI
p10,24447_TAP 61_WI
p10,24448_TAP 72_WI
p10,24449_TAP 73_WI
p10,24450_TAP 71_WI
p10,24451_TAP 86_WI
p10,24452_TAP 85_WI
p10,24453_TAP 84_WI
p10,24454_TAP 83_WI
p10,24455_TAP 82_WI
p10,24456_BOREL_WI
p10,24457_ARBWIND_WI
p10,24458_ENCANWND_WI
p10,24459_FLOWIND_WI
p10,24460_DUTCHWND_WI
p10,24461_SOUTHWND_WI
p10,24462_NORTHWND_WI
p10,24463_ZONDWIND_WI
p10,24464_MIDWIND_WI
p10,24465_MORWIND_WI
p10,24466_TAP 81_WI
p10,24467_TAP 80_WI
p10,24468_TAP 79_WI
p10,24469_TAP 78_WI
p10,24470_TAP 75_WI
p10,24471_TAP 74_WI
p10,24472_TAP 76_WI
p10,24473_TAP 67_WI
p10,24474_TAP 77_WI
p10,24475_RITE AID_WI
p10,24476_CORRECT_WI
p10,24477_TAP 50_WI
p10,24478_TAP 51_WI
p10,24479_TAP 52_WI
p10,24480_RITTER_WI
p10,24481_MIDWIND_WI
p10,24482_SOUTHWND_WI
p10,24483_NORTHWND_WI
p10,24484_ZONDWND1_WI
p10,24485_ZONDWND2_WI
p10,24486_BREEZE1_WI
p10,24487_BREEZE2_WI
p10,24488_TAP 18_WI
p10,24489_PURIFY_WI
p10,24490_TAP 90_WI
p10,24491_OAKWIND_WI
p10,24492_TAP 88_WI
p10,24493_TAP 93_WI
p10,24494_BANDUCCI_WI
p10,24601_VICTOR_WI
p10,24602_VICTOR_WI
p10,24603_APPLEVAL_WI
p10,24604_AQUEDUCT_WI
p10,24605_HESPERIA_WI
p10,24606_PHELAN_WI
p10,24607_ROADWAY_WI
p10,24608_SAVAGE_WI
p10,24609_AFG IND_WI
p10,24610_BLKMTN_WI
p10,24611_PLEUSS_WI
p10,24612_SOPPORT_WI
p10,24613_COTNWD_WI
p10,24615_TAP602_WI
p10,24616_TAP603_WI
p10,24617_TAP604_WI
p10,24618_TAP605_WI
p10,24619_TAP606_WI
p10,24620_TAP607_WI
p10,24621_TAP608_WI
p10,24622_PERMANTE_WI
p10,24623_GOLDHILS_WI
p10,24624_RIVERTEX_WI
p10,24627_CIMA_WI
p10,24628_CIMA_WI
p10,24645_TAP817_WI
p10,24647_IVANPAH_WI
p10,24648_IVANPAH_WI
p10,24649_TOT180_WI
p10,24650_TOT180_WI
p10,24651_TOT210_WI
p10,24652_TOT210S1_WI
p10,24653_TOT242_WI
p10,24654_TOT242_WI
p10,24685_SWPOLE31_WI
p10,24686_CAMRIDGE_WI
p10,24687_SUB_SE15_WI
p10,24688_CORAM_A_WI
p10,24689_CORAM_B_WI
p10,24690_FEEDER1A_WI
p10,24691_FEEDER2A_WI
p10,24692_FEEDER3A_WI
p10,24693_FEEDER4A_WI
p10,24694_FEEDER1B_WI
p10,24695_WNDT_F1_WI
p10,24696_WNDT_F2_WI
p10,24697_WNDT_F3_WI
p10,24698_WNDT_F4_WI
p10,24699_WNDT_F1B_WI
p10,24701_KRAMER_WI
p10,24702_KRAMER_WI
p10,24703_BLM  E7G_WI
p10,24704_BLM  E8G_WI
p10,24705_BLM  W9G_WI
p10,24706_BLM EAST_WI
p10,24707_BLM WEST_WI
p10,24708_BORAX I_WI
p10,24709_BSPHYD26_WI
p10,24710_BSPHYD34_WI
p10,24711_CALGEN1G_WI
p10,24712_CALGEN2G_WI
p10,24713_CALGEN3G_WI
p10,24714_ALTA  1G_WI
p10,24715_ALTA  2G_WI
p10,24716_COLWATER_WI
p10,24717_COLWATER_WI
p10,24718_ALTA31GT_WI
p10,24719_ALTA 3ST_WI
p10,24720_ALTA41GT_WI
p10,24721_ALTA 4ST_WI
p10,24722_CONTROL_WI
p10,24723_CONTROL_WI
p10,24724_OXBOW  B_WI
p10,24725_CSA DIAB_WI
p10,24726_CSA DIAB_WI
p10,24727_HOLGATE_WI
p10,24728_INYO_WI
p10,24729_INYO_WI
p10,24730_INYO PS_WI
p10,24731_INYOKERN_WI
p10,24732_KERRGEN_WI
p10,24733_KERRMGEE_WI
p10,24734_ALTA32GT_WI
p10,24735_ALTA42GT_WI
p10,24736_LUZ LSP_WI
p10,24737_LUZ8  G_WI
p10,24738_LUZ9  G_WI
p10,24739_MC GEN_WI
p10,24740_MC GEN_WI
p10,24741_MOGEN_WI
p10,24742_MOGEN  G_WI
p10,24743_NAVY II_WI
p10,24744_NAVYII4G_WI
p10,24745_NAVYII5G_WI
p10,24746_NAVYII6G_WI
p10,24747_OXBOW G1_WI
p10,24748_OXBOW  A_WI
p10,24749_SEARLES_WI
p10,24750_SEGS2_WI
p10,24751_SEGS  1G_WI
p10,24752_SEGS  2G_WI
p10,24753_SUNGEN_WI
p10,24754_SUNGEN3G_WI
p10,24755_SUNGEN4G_WI
p10,24756_SUNGEN5G_WI
p10,24757_SUNGEN6G_WI
p10,24758_SUNGEN7G_WI
p10,24759_TORTILLA_WI
p10,24760_OXBOW  B_WI
p10,24761_TAP701_WI
p10,24762_TAP702_WI
p10,24763_TAP703_WI
p10,24764_TAP704_WI
p10,24765_TAP705_WI
p10,24767_ROCKET_WI
p10,24768_RANDSBRG_WI
p10,24769_EDWARDS_WI
p10,24770_SOUTHBAS_WI
p10,24771_GALE_WI
p10,24772_SHERWIN_WI
p10,24773_TIEFORT_WI
p10,24774_DUNNSIDE_WI
p10,24775_RUSH_WI
p10,24776_LEE VINE_WI
p10,24777_BAKER_WI
p10,24778_MTN PASS_WI
p10,24779_LUZ8_WI
p10,24780_LUZ9_WI
p10,24781_NAVYCOSO_WI
p10,24782_CAL GEN_WI
p10,24783_RUSH_WI
p10,24784_LUNDY_WI
p10,24785_SEARLES_WI
p10,24786_CSA DIAB_WI
p10,24787_POOLE_WI
p10,24790_COSO_WI
p10,24791_TAP710_WI
p10,24792_DOWNS_WI
p10,24799_TAP999_WI
p10,24801_DEVERS_WI
p10,24802_DEVERS T_WI
p10,24803_devers i_WI
p10,24804_DEVERS_WI
p10,24805_DEVERS_WI
p10,24806_MIRAGE_WI
p10,24807_MIRAGE_WI
p10,24808_TAP801_WI
p10,24809_YUCCA_WI
p10,24810_HI DESER_WI
p10,24811_TAP802_WI
p10,24813_TAP804_WI
p10,24814_BANNING_WI
p10,24815_GARNET_WI
p10,24816_SANTA RO_WI
p10,24817_EISENHOW_WI
p10,24818_FARREL_WI
p10,24819_CONCHO_WI
p10,24820_THORNHIL_WI
p10,24821_TAMARISK_WI
p10,24822_INDIAN W_WI
p10,24823_TAP805_WI
p10,24824_CARODEAN_WI
p10,24826_INDIGO_WI
p10,24827_TAP823_WI
p10,24828NTEC9_WI
p10,24829_TAP821_WI
p10,24830_DEVERS2T_WI
p10,24831_TAP822_WI
p10,24832_TAP820_WI
p10,24833_MARASCHI_WI
p10,24834_ZANJA_WI
p10,24836_devers2i_WI
p10,24837_BOTTLE_WI
p10,24838_LTHRNECK_WI
p10,24839_BLAST_WI
p10,24845_ALBERHIL_WI
p10,24846_ALBERHIL_WI
p10,24850_BANWIND_WI
p10,24900_COLRIVER_WI
p10,24901_VSTA_WI
p10,24902_VSTA_WI
p10,24903_VSTA_WI
p10,24904_HIGROVE_WI
p10,24905_RVCANAL1_WI
p10,24906_RVCANAL2_WI
p10,24907_RVCANAL3_WI
p10,24908_RVCANAL4_WI
p10,24909_PEPPER_WI
p10,24910_CAL ELEC_WI
p10,24911_HOMART_WI
p10,24912_SHANDIN_WI
p10,24913_SANBRDNO_WI
p10,24914_MTNVIEW1_WI
p10,24915_MTNVIEW2_WI
p10,24916_TAP902_WI
p10,24917_TAP901_WI
p10,24918_E-W-WILD_WI
p10,24920_MNTVIEW_WI
p10,24921_MNTV-CT1_WI
p10,24922_MNTV-CT2_WI
p10,24923_MNTV-ST1_WI
p10,24924_MNTV-CT3_WI
p10,24925_MNTV-CT4_WI
p10,24926_MNTV-ST2_WI
p10,24976_TOT223_G_WI
p10,24991_WLDRNESS_WI
p10,25001_GOODRICH_WI
p10,25002_GOODRICH_WI
p10,25003_TC08SC06_WI
p10,25201_LEWIS_WI
p10,25202_LWIS ANM_WI
p10,25208_DowlingC_WI
p10,25211_CanyonGT_WI
p10,25212_CanyonGT_WI
p10,25213_CanyonGT_WI
p10,25214_CanyonGT_WI
p10,25301_CLTNDREW_WI
p10,25302_CLTNCTRY_WI
p10,25303_CLTNAGUA_WI
p10,25401_EAGLEMTN_WI
p10,25402_GENE_WI
p10,25403_GENE BK1_WI
p10,25404_GENE BK2_WI
p10,25405_IRON MTN_WI
p10,25406_J.HINDS_WI
p10,25407_GENE69 N_WI
p10,25408_GENE69 S_WI
p10,25409_INTK69 N_WI
p10,25410_INTK69 S_WI
p10,25411_EAGLEMP1_WI
p10,25412_EAGLEMP2_WI
p10,25413_GENE  P1_WI
p10,25414_GENE  P2_WI
p10,25415_INTAKEP1_WI
p10,25416_INTAKEP2_WI
p10,25417_IRONMTP1_WI
p10,25418_IRONMTP2_WI
p10,25419_JHINDSP1_WI
p10,25420_JHINDSP2_WI
p10,25421_ETI MWD_WI
p10,25422_ETI MWDG_WI
p10,25423_ESRP MWD_WI
p10,25424_ESRP P1_WI
p10,25425_ESRP P2_WI
p10,25426_ESRP P3_WI
p10,25427_EM LX1_WI
p10,25428_EM LX2_WI
p10,25429_JH LX1_WI
p10,25430_JH LX2_WI
p10,25431_GENE LX1_WI
p10,25432_GENE LX2_WI
p10,25510_HARBORG4_WI
p10,25511_HARBOR13_WI
p10,25512_JHINDMWD_WI
p10,25601_DVLCYN12_WI
p10,25602_DVLCYN34_WI
p10,25603_DVLCYN3G_WI
p10,25604_DVLCYN4G_WI
p10,25605_EDMON1AP_WI
p10,25606_EDMON2AP_WI
p10,25607_EDMON3AP_WI
p10,25608_EDMON4AP_WI
p10,25609_EDMON5AP_WI
p10,25610_EDMON6AP_WI
p10,25611_EDMON7AP_WI
p10,25612_EDMON8AP_WI
p10,25613_EDMONSTN_WI
p10,25614_OSO A  P_WI
