r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p27113,0,0,0,0.001,0,0,0.001,0.002043824,0.003182935,0.003274309,0.004448229,0.029234805,0.06,0.077,0.145,0.245,0.385,0.575,1.062,1.699,2.504
p27119,0.00525,0.0105,0.034,0.048,0.038,0.064,0.184,0.647892114,0.997319613,1.478896449,2.107348717,2.922356116,3.433,4.178,5.094,6.226,7.631,9.346,11.366,13.685,16.254
p27125,0,0,0,0,0,0,0,0.001021912,0.001060978,0.001091436,0.001112057,0.011244156,0.023,0.026,0.045,0.086,0.144,0.226,0.389,0.605,0.874
p27135,0.00025,0.0005,0.002,0.004,0.005,0.007,0.015,0.014306766,0.041378154,0.088406356,0.164584491,0.284477144,0.412,0.64,0.969,1.431,2.063,2.903,3.965,5.241,6.708
p27001,0.00025,0.0005,0.002,0.001,0.002,0.002,0.004,0.005109559,0.015914675,0.033834531,0.06338727,0.110192728,0.158,0.245,0.37,0.544,0.782,1.096,1.491,1.963,2.505
p27003,0.17575,0.3515,1.148,1.818,3.743,6.209,11.604,39.17396891,43.66986731,48.82104579,54.76215316,61.72929143,61.08,65.537,71.018,77.773,86.085,96.14,108.184,122.203,138.048
p27009,0.01525,0.0305,0.1,0.137,0.184,0.317,0.702,3.153619973,4.030656606,5.094825552,6.376536963,7.899019514,8.347,9.145,10.026,10.974,12.031,13.238,14.568,16.034,17.82
p27011,0.0065,0.013,0.042,0.089,0.204,0.334,0.591,2.026451201,2.152724994,2.284376581,2.433181527,2.603022089,2.475,2.631,2.824,3.063,3.361,3.727,4.169,4.688,5.285
p27017,0.0005,0.001,0.003,0.01,0.009,0.011,0.025,0.031679267,0.061536742,0.12442376,0.249100851,0.459885976,0.696,1.076,1.638,2.447,3.582,5.087,6.989,9.251,11.823
p27019,0.0015,0.003,0.01,0.024,0.029,0.057,0.117,0.156352513,0.229171315,0.382002773,0.631648587,1.027715848,1.429,2.151,3.189,4.637,6.727,9.477,12.933,17.093,21.89
p27021,0.00075,0.0015,0.005,0.003,0.004,0.006,0.012,0.035766915,0.070024569,0.126606633,0.23241999,0.40029195,0.581,0.907,1.38,2.05,2.991,4.222,5.757,7.868,10.664
p27025,0.019,0.038,0.124,0.192,0.312,0.544,1.169,4.456557584,5.325050146,6.342337464,7.556429833,9.030181597,9.349,10.221,11.494,13.224,15.458,18.323,21.853,25.939,30.698
p27031,0.00325,0.0065,0.021,0.026,0.017,0.034,0.105,0.54672284,0.739501883,0.96810417,1.24328014,1.573057409,1.688,1.872,2.108,2.415,2.804,3.288,3.852,4.498,5.234
p27035,0.00025,0.0005,0.002,0.001,0.001,0.001,0.002,0.005109559,0.005304892,0.007640055,0.008896459,0.013492987,0.017,0.025,0.035,0.051,0.074,0.107,0.142,0.642,2.485
p27037,0.1475,0.295,0.963,1.851,3.868,6.357,11.661,36.5864881,40.46465183,44.9780979,50.28501019,56.71327349,56.436,61.696,68.082,75.871,85.431,97.062,110.843,126.698,144.643
p27039,0.0075,0.015,0.049,0.068,0.092,0.162,0.368,1.29169658,1.651943231,2.098832377,2.645584485,3.315901572,3.576,4.031,4.564,5.18,5.882,6.686,7.594,8.579,9.638
p27041,0.04775,0.0955,0.312,0.581,1.139,1.89,3.572,12.31812546,14.10782861,16.2100148,18.64475388,21.45497386,21.494,22.985,24.582,26.26,28.069,30.001,32.071,34.362,36.961
p27049,0.03775,0.0755,0.247,0.42,0.795,1.318,2.525,9.319836085,10.70102725,12.35506111,14.31773865,16.65934137,16.957,18.539,20.259,22.132,24.161,26.393,28.855,31.52,34.52
p27051,0.003,0.006,0.02,0.024,0.017,0.036,0.119,0.48029857,0.707672534,0.985567154,1.321124156,1.720355851,1.881,2.073,2.296,2.558,2.865,3.213,3.614,4.056,4.55
p27053,0.831,1.662,5.426,10.368,23.009,38.031,69.854,244.8868684,266.6429473,290.0175965,315.8431982,344.7289534,330.675,347.028,366.843,390.41,418.461,451.257,489.033,531.594,580.797
p27057,0.0005,0.001,0.003,0.002,0.001,0.001,0.003,0.01124103,0.013792718,0.032743095,0.08896459,0.178782079,0.28,0.455,0.71,1.073,1.577,2.252,3.125,4.2,5.464
p27059,0.0045,0.009,0.029,0.055,0.143,0.231,0.406,1.124103037,1.207393319,1.32282103,1.516846254,1.800189358,1.957,2.458,3.179,4.175,5.524,7.283,9.478,12.085,15.045
p27061,0.014,0.028,0.091,0.109,0.082,0.173,0.586,2.371857407,3.41847212,4.670256756,6.206392185,8.033949385,8.778,9.776,11.011,12.625,14.694,17.198,20.252,23.825,28.05
p27065,0.00025,0.0005,0.002,0.001,0.002,0.002,0.004,0.009197207,0.018036631,0.033834531,0.094524877,0.202394806,0.324,0.516,0.809,1.235,1.822,2.604,3.605,4.822,6.231
p27067,0.0745,0.149,0.486,1.223,2.992,4.885,8.513,27.91965369,28.99017139,29.92064003,30.65942171,31.29698351,28.227,28.749,29.512,30.654,32.225,34.298,36.906,40.081,43.788
p27075,0.00025,0.0005,0.002,0.002,0.003,0.003,0.007,0.010219119,0.029707393,0.074217682,0.14790363,0.264237663,0.389,0.612,0.935,1.39,2.021,2.859,3.92,5.208,6.685
p27079,0.00025,0.0005,0.002,0.002,0.001,0.001,0.003,0.012262942,0.013792718,0.052388952,0.120102196,0.242873767,0.382,0.583,0.919,1.4,2.076,2.976,4.125,5.542,7.218
p27085,0.113,0.226,0.738,1.42,3.383,5.532,9.744,29.53120868,31.08242062,32.51825889,33.83545756,35.10987677,32.13,32.882,33.832,35.044,36.576,38.512,40.874,43.638,46.828
p27093,0.004,0.008,0.026,0.064,0.16,0.262,0.456,1.4572463,1.515077029,1.561845622,1.595802327,1.620282864,1.444,1.444,1.445,1.445,1.446,1.447,1.45,1.454,1.461
p27095,0.0005,0.001,0.003,0.01,0.011,0.014,0.03,0.034745003,0.077451417,0.148435363,0.276902285,0.477876625,0.69,1.066,1.605,2.357,3.376,4.706,6.371,8.349,10.577
p27097,0.009,0.018,0.059,0.127,0.309,0.503,0.878,2.838871123,2.95376362,3.06584511,3.191604654,3.392361832,3.265,3.508,3.917,4.594,5.583,6.935,8.687,10.879,13.405
p27109,0.146,0.292,0.953,1.742,4.246,6.933,12.082,41.21472688,42.80623096,44.06238268,45.202908,46.20898305,41.768,42.702,44.075,46.035,48.787,52.508,57.31,63.235,70.325
p27111,0.00125,0.0025,0.008,0.006,0.004,0.005,0.012,0.035766915,0.055170872,0.164806911,0.374763334,0.708381821,1.11,1.758,2.702,4.048,6.065,8.787,12.401,16.858,22.082
p27115,0.00075,0.0015,0.005,0.004,0.007,0.009,0.019,0.041898386,0.093366091,0.178995585,0.328056924,0.562207795,0.809,1.248,1.879,2.76,3.965,5.547,7.526,9.881,12.541
p27121,0.0075,0.015,0.049,0.088,0.15,0.26,0.549,1.789367652,2.267310652,2.836643447,3.481851627,4.27502807,4.472,4.826,5.272,5.827,6.469,7.203,8.061,9.018,10.051
p27123,0.17425,0.3485,1.138,1.498,1.873,3.364,7.804,30.61647907,37.99363334,47.25920017,59.22150322,73.89097044,79.022,87.493,97.394,108.959,122.088,137.013,153.632,171.831,193.183
p27131,0.01925,0.0385,0.126,0.148,0.102,0.206,0.619,3.198584095,4.444438147,5.969066183,7.854461209,10.12873563,11.039,12.365,13.94,15.722,17.844,20.342,23.174,26.32,29.938
p27137,0.0105,0.021,0.069,0.077,0.055,0.086,0.236,1.131256419,1.664674971,2.478652277,3.704263102,5.539995608,7.12,9.311,12.397,16.58,22.452,30.031,39.334,50.254,62.796
p27139,0.05975,0.1195,0.39,0.817,1.729,2.846,5.194,18.1767461,19.88167258,21.80799258,23.98818954,26.56319388,25.905,27.515,29.42,31.548,34.026,36.895,40.224,44.003,48.28
p27141,0.01,0.02,0.065,0.177,0.371,0.608,1.089,3.296687633,3.572313975,3.926988504,4.404859245,5.096975866,5.393,6.595,8.314,10.691,13.874,17.983,23.052,28.934,35.442
p27143,0.005,0.01,0.033,0.052,0.096,0.161,0.326,1.245710547,1.505528224,1.816150325,2.19520125,2.655869622,2.784,3.08,3.47,3.959,4.593,5.39,6.342,7.455,8.767
p27145,0.01775,0.0355,0.116,0.14,0.108,0.198,0.506,1.817981184,2.629104256,3.770913085,5.357892412,7.500976395,8.924,10.948,13.303,16.096,19.412,23.339,27.867,32.946,38.535
p27147,0.04925,0.0985,0.322,0.507,0.95,1.588,3.084,7.663316974,9.123352501,10.78994118,12.70747957,14.87489383,15.01,15.963,17.05,18.229,19.566,21.126,22.935,25.063,27.5
p27149,0.00975,0.0195,0.064,0.13,0.254,0.438,0.848,2.950259515,3.39937451,3.901885464,4.469358573,5.13408158,5.108,5.335,5.644,6.029,6.471,7.003,7.623,8.328,9.112
p27151,0.04175,0.0835,0.273,0.525,1.224,2.006,3.555,11.97578499,12.63731267,13.25658765,13.83844192,14.41500785,13.223,13.509,13.864,14.272,14.752,15.309,15.934,16.648,17.463
p27153,0.0285,0.057,0.186,0.338,0.647,1.079,2.074,7.819669487,8.89205923,10.12634779,11.54982785,13.1995146,13.169,14.071,15.031,16.096,17.268,18.527,19.919,21.446,23.151
p27155,0.0035,0.007,0.023,0.034,0.07,0.116,0.214,0.745995652,0.839233844,0.948458313,1.07869565,1.233483901,1.244,1.37,1.52,1.703,1.925,2.185,2.493,2.844,3.251
p27157,0.015,0.03,0.098,0.121,0.155,0.266,0.606,2.787775531,3.538362669,4.456335203,5.56584714,6.864557172,7.253,8.012,8.831,9.707,10.642,11.697,12.887,14.167,15.682
p27159,0.006,0.012,0.039,0.044,0.032,0.065,0.219,1.266148784,1.744248344,2.325851168,3.034804564,3.880358198,4.184,4.57,5.06,5.641,6.338,7.157,8.128,9.206,10.56
p27163,0.17275,0.3455,1.128,2.475,5.272,8.727,15.972,53.44496792,58.03551364,62.98134286,68.35371834,74.52851408,71.559,75.502,80.32,86.206,93.259,101.692,111.531,122.602,134.754
p27167,0,0,0,0.001,0.001,0.001,0.002,0.003065736,0.007426848,0.020737293,0.043370237,0.079833507,0.12,0.19,0.293,0.439,0.642,0.914,1.266,1.695,2.202
p27169,0.01875,0.0375,0.122,0.178,0.246,0.424,0.87,2.460763738,3.025910145,3.742535736,4.641727465,5.762629894,6.228,7.187,8.374,9.853,11.704,13.994,16.714,19.854,23.376
p27171,0.06175,0.1235,0.403,0.747,1.526,2.592,5.108,17.70871047,19.97822161,22.51851773,25.40383857,28.76817285,28.315,29.471,30.932,32.561,34.261,36.829,40.238,44.238,49.06
p27023,0.0005,0.001,0.003,0.005,0.013,0.022,0.047,0.116497951,0.120951528,0.125515197,0.130110712,0.138303117,0.127,0.127,0.128,0.128,0.129,0.131,0.133,0.136,0.142
p27073,0.0065,0.013,0.042,0.106,0.262,0.428,0.747,2.468939033,2.563323601,2.636910568,2.686730607,2.717712479,2.417,2.417,2.418,2.418,2.419,2.421,2.422,2.425,2.428
p27081,0.0045,0.009,0.029,0.038,0.042,0.077,0.197,0.831836247,1.063100268,1.332643959,1.654741367,2.036316632,2.129,2.266,2.437,2.641,2.858,3.105,3.372,3.665,4.019
p27083,0.014,0.028,0.091,0.147,0.314,0.518,0.959,6.763012633,7.334543068,7.942383364,8.638461655,9.425975884,9.074,9.636,10.335,11.193,12.276,13.6,15.213,17.132,19.368
p27101,0.00825,0.0165,0.054,0.06,0.04,0.079,0.259,1.538999248,2.081639447,2.731865543,3.499644545,4.371727811,4.603,4.95,5.306,5.677,6.044,6.42,6.814,7.322,7.938
p27105,0.01125,0.0225,0.073,0.082,0.056,0.112,0.371,2.124554739,2.878434159,3.789467506,4.915293578,6.234884442,6.664,7.229,7.829,8.478,9.177,9.898,10.679,11.523,12.608
p27117,0.00325,0.0065,0.021,0.024,0.021,0.037,0.094,0.508912102,0.681148076,0.901526544,1.169884354,1.508965721,1.659,1.866,2.124,2.4,2.709,3.073,3.51,4.041,4.68
p27127,0.00925,0.0185,0.06,0.068,0.049,0.095,0.294,1.411260267,1.953261072,2.617264712,3.418464357,4.373976642,4.724,5.21,5.736,6.285,6.887,7.546,8.249,9.011,9.856
p27129,0.00925,0.0185,0.06,0.126,0.308,0.502,0.877,2.582371248,2.706555673,2.827911955,2.974753466,3.153985728,3.001,3.277,3.677,4.234,4.995,6,7.264,8.776,10.504
p27133,0.0005,0.001,0.003,0.006,0.013,0.021,0.038,0.114454127,0.118829571,0.123332324,0.130110712,0.15292052,0.171,0.211,0.269,0.352,0.501,0.704,0.971,1.312,1.723
p27173,0.00025,0.0005,0.002,0.004,0.009,0.015,0.027,0.087884419,0.091244135,0.093863538,0.096748991,0.098948572,0.089,0.09,0.09,0.091,0.093,0.094,0.097,0.101,0.106
p19009,0.00025,0.0005,0.002,0.002,0.004,0.007,0.02,0.01124103,0.01273174,0.013097238,0.014456746,0.017990649,0.019,0.021,0.023,0.028,0.033,0.039,0.047,0.055,0.062
p19021,0,0,0,0,0,0,0,0,0,0,0,0.001124416,0.002,0.003,0.005,0.008,0.011,0.015,0.019,0.023,0.029
p19025,0.00075,0.0015,0.006,0.009,0.018,0.029,0.046,0.019416325,0.021219566,0.024011603,0.026689377,0.031483636,0.035,0.038,0.042,0.047,0.057,0.069,0.088,0.115,0.149
p19027,0,0,0,0,0,0,0.002,0,0,0,0,0.001124416,0.002,0.003,0.004,0.005,0.008,0.011,0.016,0.023,0.033
p19033,0.22325,0.4465,1.673,3.164,6.406,9.75,16.52,9.774586859,10.57583181,11.50701495,12.79088388,14.37003123,13.866,14.204,14.527,14.937,15.347,15.941,16.482,17.156,18.106
p19035,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.007,0.009,0.012
p19041,0.00025,0.0005,0.002,0.002,0.004,0.007,0.016,0.008175295,0.009548805,0.009822928,0.012232631,0.014617403,0.018,0.02,0.026,0.035,0.045,0.056,0.067,0.079,0.097
p19047,0.0005,0.001,0.004,0.006,0.009,0.015,0.044,0.022482061,0.024402501,0.026194476,0.028913492,0.032608052,0.035,0.038,0.041,0.05,0.06,0.071,0.085,0.1,0.127
p19059,0.0355,0.071,0.266,0.483,0.978,1.504,2.885,1.863967217,2.031773467,2.207976026,2.379802773,2.574911699,2.4,2.434,2.469,2.482,2.508,2.579,2.616,2.719,2.836
p19063,0.00025,0.0005,0.002,0.002,0.002,0.003,0.011,0,0,0,0,0.001124416,0.002,0.003,0.004,0.006,0.008,0.011,0.016,0.02,0.026
p19069,0,0,0,0,0,0,0,0,0,0,0.001112057,0.002248831,0.003,0.005,0.007,0.011,0.014,0.018,0.021,0.025,0.031
p19071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002
p19081,0.00175,0.0035,0.013,0.026,0.059,0.085,0.04,0.023503973,0.027585436,0.033834531,0.043370237,0.058469611,0.062,0.064,0.067,0.07,0.074,0.081,0.088,0.098,0.119
p19085,0.0115,0.023,0.086,0.204,0.475,0.646,0.194,0.120585598,0.15065892,0.187727077,0.231307933,0.282228313,0.28,0.281,0.282,0.285,0.29,0.297,0.313,0.337,0.369
p19091,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.007
p19093,0.00075,0.0015,0.006,0.007,0.015,0.024,0.07,0.037810739,0.040317176,0.04365746,0.053378754,0.067464935,0.08,0.096,0.114,0.14,0.17,0.203,0.251,0.302,0.364
p19109,0.027,0.054,0.202,0.396,0.838,1.165,0.768,0.399567534,0.458342631,0.548992556,0.676130881,0.890537147,0.973,1.109,1.25,1.395,1.544,1.694,1.847,2.004,2.201
p19119,0.00075,0.0015,0.006,0.007,0.017,0.024,0.046,0.023503973,0.025463479,0.028377349,0.032249664,0.03823013,0.043,0.048,0.052,0.058,0.08,0.109,0.141,0.177,0.213
p19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001
p19133,0.00025,0.0005,0.002,0.002,0.004,0.005,0.015,0.007153383,0.008487826,0.008731492,0.011120574,0.014617403,0.02,0.022,0.03,0.039,0.051,0.063,0.076,0.09,0.107
p19137,0.01525,0.0305,0.114,0.279,0.58,0.786,0.278,0.159418249,0.18248827,0.216104426,0.261333482,0.331702599,0.343,0.349,0.364,0.393,0.43,0.472,0.529,0.596,0.674
p19141,0.00175,0.0035,0.013,0.028,0.053,0.077,0.093,0.054161328,0.059414785,0.06548619,0.072283729,0.096699741,0.119,0.128,0.152,0.178,0.221,0.267,0.323,0.388,0.46
p19143,0.001,0.002,0.007,0.011,0.022,0.034,0.086,0.041898386,0.047744024,0.056754698,0.0678355,0.08658,0.097,0.114,0.131,0.148,0.169,0.184,0.208,0.245,0.29
p19145,0.04,0.08,0.3,0.582,1.213,1.64,0.559,0.33109944,0.360732626,0.39837432,0.451495292,0.527350911,0.53,0.562,0.595,0.629,0.672,0.715,0.753,0.803,0.872
p19147,0,0,0,0,0,0,0,0,0,0,0.002224115,0.008995325,0.018,0.018,0.025,0.043,0.064,0.087,0.108,0.128,0.148
p19149,0.00225,0.0045,0.017,0.024,0.042,0.07,0.207,0.119563687,0.130500332,0.142978181,0.155688032,0.217012209,0.27,0.299,0.371,0.464,0.579,0.709,0.875,1.081,1.307
p19151,0,0,0,0,0,0,0,0,0,0,0,0.001124416,0.001,0.002,0.003,0.005,0.007,0.009,0.012,0.015,0.019
p19155,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.006,0.01,0.015,0.024,0.036
p19161,0.0055,0.011,0.041,0.076,0.158,0.213,0.06,0.033723091,0.035012284,0.038200277,0.04670641,0.059594026,0.058,0.058,0.059,0.06,0.062,0.064,0.067,0.073,0.083
p19165,0.00175,0.0035,0.013,0.026,0.055,0.08,0.079,0.035766915,0.041378154,0.045840333,0.056714926,0.074211429,0.08,0.085,0.091,0.097,0.105,0.118,0.138,0.166,0.201
p19167,0.0035,0.007,0.026,0.041,0.081,0.124,0.284,0.161462073,0.18248827,0.21173868,0.251324966,0.317085196,0.348,0.403,0.462,0.532,0.596,0.653,0.729,0.888,1.089
p19173,0.028,0.056,0.21,0.416,0.851,1.154,0.458,0.25956561,0.279037296,0.308876528,0.374763334,0.477876625,0.504,0.551,0.607,0.664,0.721,0.776,0.829,0.897,0.978
p19187,0.0005,0.001,0.004,0.009,0.02,0.029,0.009,0.005109559,0.00636587,0.007640055,0.011120574,0.014617403,0.015,0.016,0.017,0.018,0.019,0.021,0.023,0.027,0.033
p19189,0.00525,0.0105,0.039,0.067,0.136,0.201,0.291,0.177812662,0.194159031,0.224835918,0.275790228,0.36206182,0.413,0.457,0.513,0.587,0.663,0.742,0.833,0.919,1.021
p19193,0.001,0.002,0.007,0.011,0.018,0.031,0.088,0,0,0.001091436,0.002224115,0.004497662,0.007,0.012,0.019,0.028,0.039,0.054,0.075,0.107,0.153
p19195,0.011,0.022,0.082,0.145,0.306,0.481,0.976,0.591686962,0.644013835,0.717073776,0.799569249,0.928767277,0.929,0.972,1.027,1.088,1.168,1.255,1.332,1.432,1.544
p19197,0.001,0.002,0.007,0.015,0.033,0.046,0.037,0.020438237,0.022280545,0.026194476,0.031137606,0.03823013,0.041,0.043,0.046,0.051,0.057,0.066,0.076,0.089,0.107
p55003,0.0065,0.013,0.037,0.073,0.151,0.308,0.537,0.294310613,0.443488934,0.781468529,1.265521288,1.942990138,2.511,3.398,4.443,5.611,6.884,8.226,9.602,11.004,12.438
p55005,0.02675,0.0535,0.153,0.252,0.52,0.998,1.591,0.93811508,1.058856355,1.452701973,2.006151497,3.18659378,4.156,5.552,7.149,8.915,11.506,14.274,17.224,20.354,23.687
p55007,0.009,0.018,0.051,0.09,0.151,0.308,0.537,0.363800619,0.422269368,0.611204436,1.181004928,1.992464424,2.709,3.741,4.941,6.269,7.712,9.237,10.81,12.459,14.22
p55011,0.0065,0.013,0.037,0.062,0.126,0.243,0.39,0.230952078,0.302378819,0.404922939,0.546020169,0.736492211,0.869,1.109,1.382,1.681,1.991,2.32,2.658,3.009,3.368
p55013,0.0105,0.021,0.06,0.11,0.227,0.466,0.809,0.44146592,0.676904163,1.020493121,1.619155532,2.455723647,3.152,4.247,5.52,6.935,8.48,10.158,11.869,13.594,15.327
p55017,0.0355,0.071,0.203,0.343,0.663,1.231,1.865,1.286587021,1.387759632,1.787772976,2.324199905,3.743179496,4.89,6.095,7.916,9.951,12.127,14.391,16.805,19.316,21.935
p55019,0.0165,0.033,0.094,0.154,0.27,0.512,0.811,0.567161078,0.600513724,0.761822673,0.981946658,1.683250137,2.28,2.638,3.523,4.496,5.539,6.626,7.903,9.279,10.721
p55031,0.0155,0.031,0.089,0.19,0.407,1.06,1.836,0.814463746,1.163893208,1.670989272,2.386475117,3.381117677,4.156,5.477,7.033,8.792,10.715,12.745,14.854,16.958,19.026
p55033,0.02775,0.0555,0.159,0.27,0.527,1.063,1.824,1.247754371,1.469454962,2.20688459,3.254991924,4.692186254,5.705,7.261,9.011,10.89,12.861,14.882,16.947,19.211,21.625
p55035,0.05775,0.1155,0.33,0.539,1.031,1.94,2.978,2.008056788,2.234420324,2.920684057,3.849942617,5.979642103,7.531,9.138,11.635,14.382,17.289,20.368,23.609,26.948,30.361
p55051,0.00425,0.0085,0.024,0.048,0.082,0.185,0.36,0.288179142,0.346939908,0.448580399,0.584942177,0.904030134,1.145,1.386,1.758,2.154,2.572,3.014,3.467,3.934,4.422
p55063,0.05525,0.1105,0.316,0.525,1.026,1.957,3.093,1.952873548,2.379774353,3.653037944,5.450193173,7.974355358,9.862,12.901,16.369,20.155,24.115,28.255,32.469,36.977,41.619
p55091,0.00475,0.0095,0.027,0.054,0.137,0.252,0.379,0.222776784,0.306622732,0.427843105,0.597174808,0.844436107,1.019,1.319,1.669,2.061,2.485,2.936,3.418,3.914,4.412
p55093,0.03,0.06,0.172,0.324,0.879,1.631,2.44,1.447027182,2.004188031,2.9818045,4.414867761,6.438403664,7.777,9.9,12.37,15.094,18.019,21.151,24.416,27.901,31.535
p55095,0.0295,0.059,0.169,0.273,0.489,0.918,1.434,1.001473614,1.06203929,1.121996715,1.475700131,2.555796634,3.471,4.321,5.642,7.09,8.627,10.502,12.431,14.428,16.465
p55099,0.0085,0.017,0.049,0.103,0.206,0.568,1.343,1.221184662,1.620113882,2.105380996,2.929159114,3.937703393,4.454,5.179,5.962,6.773,7.606,8.491,9.41,10.296,11.44
p55107,0.0095,0.019,0.054,0.1,0.232,0.434,0.675,0.400589446,0.451976761,0.677782062,0.996403404,1.525831954,1.944,2.588,3.332,4.152,5.022,5.933,6.894,7.893,8.931
p55109,0.0605,0.121,0.346,0.547,1.042,1.888,2.809,1.922216192,2.038139337,2.441543436,3.055933654,4.585366773,5.772,7.24,9.15,11.262,13.55,15.938,18.394,21.001,23.698
p55113,0.011,0.022,0.063,0.128,0.272,0.558,0.969,0.516065485,0.739501883,1.066333454,1.534639171,2.407373776,3.153,4.275,5.596,7.098,8.748,10.511,12.305,14.138,16.059
p55119,0.00725,0.0145,0.041,0.073,0.113,0.231,0.402,0.290222966,0.309805667,0.331796694,0.433702375,1.123291174,1.781,2.404,3.279,4.244,5.289,6.389,7.527,8.696,9.89
p55121,0.01275,0.0255,0.073,0.119,0.203,0.389,0.62,0.435334449,0.459403609,0.669050571,0.961929626,1.36391611,1.667,2.167,2.74,3.368,4.033,4.719,5.439,6.184,6.975
p55129,0.00875,0.0175,0.05,0.088,0.152,0.313,0.544,0.389348415,0.466830457,0.573004159,0.904102642,1.37403585,1.754,2.317,2.966,3.688,4.465,5.483,6.539,7.628,8.766
p35005,0.314,0.628,1.986,3.191,5.145,8.215,13.454,14.26384562,19.03713385,24.16331253,29.9710582,31.16430247,28.478,28.478,28.478,28.479,28.479,28.811,29.484,30.203,31.147
p35009,0.226,0.452,1.43,2.322,4.092,5.899,7.961,8.637198968,11.31533369,14.79114736,19.50326217,20.65214113,19.052,19.149,19.245,19.372,19.53,19.68,20.109,20.743,21.43
p35015,0.27475,0.5495,1.738,2.785,4.827,7.666,11.618,12.58791019,15.99106511,20.01476242,25.44164853,26.44625466,24.021,24.065,24.164,24.217,24.294,24.725,25.148,25.904,26.928
p35025,0.26975,0.5395,1.706,2.626,4.33,6.511,9.204,8.949903994,11.70683469,15.1600529,20.488545,22.38936321,20.895,20.996,21.159,21.387,21.684,21.967,22.352,23.543,24.821
p35037,0.03875,0.0775,0.245,0.211,0.252,0.269,0.308,0.265697081,0.418025455,0.96810417,1.89494576,2.292683386,2.361,2.428,2.513,2.6,2.69,2.783,2.884,3.024,3.144
p35041,0.049,0.098,0.31,0.27,0.256,0.275,0.313,0.322924145,0.354366756,0.419111614,0.614967726,0.932140523,1.087,1.093,1.119,1.182,1.269,1.351,1.493,1.725,1.983
p48011,0.0005,0.001,0.004,0.005,0.004,0.004,0.004,0.004087647,0.005304892,0.008731492,0.017792918,0.043852208,0.079,0.113,0.152,0.187,0.217,0.246,0.27,0.297,0.322
p48017,0.00225,0.0045,0.017,0.02,0.014,0.015,0.015,0.013284854,0.016975653,0.025103039,0.055602869,0.119188052,0.204,0.302,0.403,0.493,0.564,0.631,0.693,0.756,0.825
p48065,0.00225,0.0045,0.017,0.023,0.021,0.025,0.027,0.021460149,0.035012284,0.06548619,0.136783057,0.283352728,0.465,0.669,0.872,1.052,1.209,1.35,1.466,1.576,1.694
p48069,0.0025,0.005,0.019,0.024,0.019,0.023,0.025,0.025547796,0.038195219,0.067669063,0.137895114,0.293472469,0.481,0.659,0.836,0.991,1.116,1.218,1.272,1.341,1.435
p48079,0.001,0.002,0.008,0.009,0.006,0.007,0.007,0.006131471,0.008487826,0.016371547,0.036697893,0.087704416,0.157,0.23,0.308,0.378,0.44,0.486,0.534,0.581,0.625
p48087,0.00125,0.0025,0.009,0.014,0.015,0.023,0.028,0.036788827,0.054109894,0.077491991,0.113429852,0.168662338,0.212,0.25,0.29,0.328,0.366,0.407,0.447,0.501,0.549
p48111,0.00225,0.0045,0.017,0.023,0.019,0.022,0.025,0.023503973,0.035012284,0.061120444,0.125662483,0.273232988,0.46,0.631,0.806,0.958,1.082,1.186,1.277,1.353,1.425
p48117,0.0055,0.011,0.042,0.052,0.043,0.047,0.051,0.045986033,0.071085547,0.134246689,0.288022859,0.627423899,1.053,1.489,1.93,2.321,2.654,2.902,3.149,3.298,3.556
p48129,0.0015,0.003,0.011,0.014,0.01,0.012,0.011,0.010219119,0.013792718,0.019645857,0.034473778,0.065216104,0.112,0.155,0.203,0.25,0.3,0.353,0.401,0.459,0.53
p48153,0.0035,0.007,0.026,0.041,0.043,0.06,0.071,0.084818684,0.14429305,0.265219068,0.498201702,0.89728364,1.251,1.546,1.79,1.962,2.137,2.29,2.48,2.648,2.885
p48165,0.012,0.024,0.091,0.24,0.359,0.769,1.58,2.61098478,4.380779449,6.584636366,8.976527096,11.55786784,11.922,11.941,12.005,12.417,13.084,13.854,13.997,14.169,14.382
p48169,0.00175,0.0035,0.013,0.017,0.014,0.015,0.015,0.013284854,0.020158588,0.038200277,0.082292245,0.176533247,0.299,0.445,0.607,0.755,0.875,0.978,1.063,1.173,1.287
p48179,0.00825,0.0165,0.062,0.087,0.075,0.094,0.103,0.106278833,0.162329682,0.27067625,0.484857014,0.92539403,1.448,2.029,2.624,3.153,3.582,3.896,4.247,4.606,4.888
p48189,0.02275,0.0455,0.172,0.203,0.174,0.206,0.216,0.203360458,0.31404958,0.580644215,1.174332583,2.378138971,3.708,4.914,6.038,7.021,7.859,8.556,9.248,10.019,10.85
