i,region,t,cap_new,capex
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.134,131636.27203308407
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p112,2000,0.258,253448.94167563948
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.134,131636.27203308407
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.43,422414.9027927324
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.258,253448.94167563948
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.43,422414.9027927324
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.134,131636.27203308407
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p34,2000,0.3,294708.0717158598
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.134,131636.27203308407
hydND,p33,2000,3.3,18017414.15875946
o-g-s,p103,2000,2.0,1964720.4781057322
o-g-s,p103,2000,2.5,2455900.597632165
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p55,2000,1.8,1768248.430295159
o-g-s,p55,2000,1.8,1768248.430295159
o-g-s,p55,2000,1.8,1768248.430295159
o-g-s,p55,2000,1.8,1768248.430295159
o-g-s,p53,2000,2.2,2161192.525916306
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p46,2000,2.5,2455900.597632165
o-g-s,p46,2000,2.5,2455900.597632165
o-g-s,p46,2000,2.5,2455900.597632165
o-g-s,p123,2000,1.8,1768248.430295159
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p69,2000,1.9,1866484.4542004454
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p70,2000,1.8,1768248.430295159
o-g-s,p70,2000,1.7,1670012.4063898723
o-g-s,p69,2000,1.8,1768248.430295159
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p81,2000,2.5,2455900.597632165
o-g-s,p112,2000,0.258,253448.94167563948
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.43,422414.9027927324
o-g-s,p80,2000,1.8,1768248.430295159
o-g-s,p80,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p83,2000,1.8,1768248.430295159
o-g-s,p111,2000,1.8,1768248.430295159
o-g-s,p70,2000,0.2,196472.04781057325
o-g-s,p70,2000,0.2,196472.04781057325
o-g-s,p45,2000,1.8,1768248.430295159
o-g-s,p45,2000,7.6,7465937.816801782
o-g-s,p70,2000,22.8,22397813.450405348
o-g-s,p69,2000,1.8,1768248.430295159
o-g-s,p81,2000,2.5,2455900.597632165
o-g-s,p123,2000,0.5,491180.11952643306
o-g-s,p112,2000,1.8,1768248.430295159
o-g-s,p112,2000,1.8,1768248.430295159
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p70,2000,1.8,1768248.430295159
o-g-s,p54,2000,1.8,1768248.430295159
o-g-s,p54,2000,1.8,1768248.430295159
o-g-s,p54,2000,1.8,1768248.430295159
o-g-s,p54,2000,1.8,1768248.430295159
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p89,2000,0.9,884124.2151475796
o-g-s,p89,2000,0.9,884124.2151475796
o-g-s,p89,2000,0.9,884124.2151475796
o-g-s,p112,2000,1.0,982360.2390528661
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p89,2000,0.9,884124.2151475796
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p45,2000,1.8,1768248.430295159
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p99,2000,0.3,294708.0717158598
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p92,2000,1.8,1768248.430295159
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p45,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p70,2000,2.0,1964720.4781057322
o-g-s,p103,2000,1.0,982360.2390528661
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p112,2000,0.134,131636.27203308407
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.43,422414.9027927324
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.258,253448.94167563948
o-g-s,p112,2000,0.488,479391.79665779864
o-g-s,p112,2000,0.105,103147.82510055094
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.067,65818.13601654203
o-g-s,p112,2000,0.094,92341.86247096941
o-g-s,p112,2000,0.077,75641.73840707069
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
o-g-s,p112,2000,0.43,422414.9027927324
o-g-s,p112,2000,0.134,131636.27203308407
o-g-s,p112,2000,0.258,253448.94167563948
o-g-s,p80,2000,1.8,1768248.430295159
o-g-s,p80,2000,1.8,1768248.430295159
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p69,2000,2.0,1964720.4781057322
o-g-s,p112,2000,0.054000000000000006,53047.45290885478
Gas-CT,p83,2000,114.0,87068737.8465794
lfill-gas,p81,2000,0.9,1176885.472204903
Gas-CC,p51,2000,149.0,125577642.70043632
Gas-CC,p51,2000,149.0,125577642.70043632
geohydro_pbinary_1,p10,2000,10.9,51767.8925242
geohydro_pbinary_1,p10,2000,46.0,218470.005148
Gas-CC,p67,2000,165.0,130591006.16898139
Gas-CC,p67,2000,165.0,130591006.16898139
Gas-CC,p67,2000,165.0,130591006.16898139
Gas-CC,p133,2000,177.4,191517989.06551313
Gas-CC,p133,2000,90.6,97810201.85645708
Gas-CC,p64,2000,293.288,237337609.41450056
Gas-CC,p64,2000,1.106,895008.9877950603
Gas-CC,p64,2000,97.763,79112806.21501671
Gas-CC,p51,2000,154.0,129791657.55615567
Gas-CC,p64,2000,0.988,799519.7829489326
Gas-CC,p64,2000,0.434,351206.0585018591
Gas-CC,p64,2000,115.088,93132725.48585704
Gas-CC,p64,2000,38.363,31044511.572135527
Gas-CC,p64,2000,0.388,313981.4532228602
Gas-CC,p64,2000,0.7290000000000001,589929.0706171781
Gas-CC,p64,2000,0.434,351206.0585018591
Gas-CC,p64,2000,0.434,351206.0585018591
Gas-CC,p64,2000,115.088,93132725.48585704
Gas-CC,p64,2000,0.388,313981.4532228602
Gas-CC,p64,2000,0.7290000000000001,589929.0706171781
Gas-CC,p64,2000,38.363,31044511.572135527
Gas-CC,p64,2000,0.388,313981.4532228602
Gas-CC,p64,2000,1.857,1502741.1305021942
Gas-CC,p90,2000,64.7,51640561.9417121
Gas-CC,p90,2000,166.3,132733005.42359693
Gas-CC,p65,2000,157.0,127059009.5915025
Gas-CT,p123,2000,1.1,969082.752187232
Gas-CT,p123,2000,1.1,969082.752187232
Gas-CT,p123,2000,1.1,969082.752187232
Gas-CT,p123,2000,1.1,969082.752187232
Gas-CT,p123,2000,1.1,969082.752187232
Gas-CT,p84,2000,21.0,15755038.580806054
Gas-CT,p84,2000,21.0,15755038.580806054
Gas-CC,p90,2000,200.0,159630794.2556788
Gas-CC,p90,2000,178.6,142550299.27032116
Gas-CC,p90,2000,175.6,140155837.356486
Gas-CC,p90,2000,175.6,140155837.356486
Gas-CC,p90,2000,178.6,142550299.27032116
Gas-CC,p90,2000,200.0,159630794.2556788
Gas-CC,p101,2000,175.8,142449073.4058764
Gas-CC,p101,2000,175.8,142449073.4058764
Gas-CC,p101,2000,175.8,142449073.4058764
Gas-CC,p101,2000,72.0,58340917.43585381
Gas-CC,p101,2000,154.0,124784740.07113177
Gas-CC,p58,2000,150.2,118893801.69694106
Gas-CC,p58,2000,147.3,116598248.9344835
Gas-CC,p58,2000,153.0,121110197.46758977
Gas-CC,p54,2000,110.4,96521228.11405267
Gas-CC,p48,2000,38.0,32540437.969230272
lfill-gas,p2,2000,2.1,2746066.10181144
Gas-CC,p101,2000,150.0,121543577.9913621
Gas-CC,p65,2000,164.0,132724060.97456312
Gas-CC,p65,2000,157.0,127059009.5915025
Gas-CC,p64,2000,0.7290000000000001,589929.0706171781
Gas-CT,p83,2000,42.0,32077956.048739776
Gas-CC,p64,2000,115.088,93132725.48585704
Gas-CT,p107,2000,111.0,82299453.53680715
Gas-CT,p76,2000,148.4,112783075.01064752
Gas-CT,p33,2000,132.0,106066901.5136973
Gas-CC,p13,2000,150.0,139685916.5856225
Gas-CC,p13,2000,150.0,139685916.5856225
Gas-CC,p13,2000,150.0,139685916.5856225
Gas-CC,p65,2000,141.0,114110320.71593538
Gas-CC,p65,2000,140.0,113301027.66121243
Gas-CC,p65,2000,85.0,68789909.6514504
Gas-CC,p63,2000,260.0,212942664.68719244
Gas-CC,p63,2000,260.0,212942664.68719244
Gas-CC,p63,2000,260.0,212942664.68719244
Gas-CC,p63,2000,259.0,212123654.43839553
Gas-CT,p76,2000,152.5,115899049.45501177
Gas-CC,p63,2000,161.0,131860650.05629992
Gas-CC,p63,2000,161.0,131860650.05629992
Gas-CC,p63,2000,153.0,125308568.06592478
Gas-CC,p63,2000,204.0,167078090.75456637
Gas-CC,p63,2000,204.0,167078090.75456637
Gas-CC,p134,2000,164.0,157878823.35178196
Gas-CC,p134,2000,90.0,86640817.69305107
Gas-CC,p66,2000,0.331,263745.6636449647
Gas-CC,p66,2000,10.0,7968146.937914341
Gas-CC,p66,2000,16.55,13187283.182248235
Gas-CC,p66,2000,0.2,159362.93875828682
Gas-CC,p66,2000,9.8,7808783.999156054
Gas-CC,p66,2000,16.366,13040669.27859061
Gas-CC,p63,2000,153.0,125308568.06592478
Gas-CT,p107,2000,41.5,30769615.51150898
Gas-CT,p107,2000,41.5,30769615.51150898
Gas-CT,p107,2000,41.5,30769615.51150898
Gas-CC,p64,2000,38.363,31044511.572135527
Gas-CT,p107,2000,111.0,82299453.53680715
Gas-CT,p80,2000,77.5,60955401.41925085
Gas-CT,p80,2000,78.2,61505966.33529571
Gas-CT,p80,2000,77.3,60798097.15752375
Gas-CT,p80,2000,77.8,61191357.8118415
Gas-CT,p80,2000,77.5,60955401.41925085
Gas-CT,p80,2000,78.0,61348662.073568605
Gas-CT,p80,2000,78.6,61820574.8587499
Gas-CT,p80,2000,78.0,61348662.073568605
Gas-CC,p87,2000,176.0,141207855.2453536
Gas-CT,p33,2000,39.9,32061131.593913045
Gas-CC,p87,2000,110.0,88254909.528346
Gas-CC,p87,2000,176.0,141207855.2453536
Gas-CC,p87,2000,110.0,88254909.528346
Gas-CC,p87,2000,110.0,88254909.528346
Gas-CT,p81,2000,44.0,33642697.525087595
Gas-CT,p81,2000,44.0,33642697.525087595
Gas-CT,p81,2000,44.0,33642697.525087595
Gas-CT,p81,2000,44.0,33642697.525087595
Gas-CC,p87,2000,176.0,141207855.2453536
Gas-CC,p48,2000,157.0,134443388.4518198
Gas-CC,p134,2000,155.7,149888614.60897833
Gas-CC,p134,2000,177.6,170971213.5809541
Gas-CC,p134,2000,156.7,150851290.36112335
Gas-CT,p58,2000,143.6,101595702.53131948
Gas-CT,p107,2000,41.5,30769615.51150898
Gas-CT,p107,2000,114.0,84523763.091856
Gas-CC,p66,2000,0.334,266136.10772633896
Gas-CT,p83,2000,42.0,32077956.048739776
Gas-CT,p83,2000,42.0,32077956.048739776
lfill-gas,p81,2000,0.9,1176885.472204903
lfill-gas,p81,2000,0.9,1176885.472204903
Gas-CT,p25,2000,5.9,4591144.1184521755
Gas-CT,p92,2000,72.8,52340254.49746373
Gas-CT,p92,2000,72.8,52340254.49746373
Gas-CT,p79,2000,81.2,62959162.059081405
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p80,2000,1.3,1699945.6820737487
lfill-gas,p79,2000,0.8,1046120.4197376915
Gas-CT,p98,2000,174.0,134979214.97245792
Gas-CT,p98,2000,173.0,134203472.35767369
Gas-CT,p98,2000,170.0,131876244.51332097
Gas-CT,p94,2000,74.8,53656069.59565543
Gas-CT,p94,2000,74.7,53584336.882292256
Gas-CT,p94,2000,74.7,53584336.882292256
Gas-CT,p94,2000,73.5,52723544.32193415
Gas-CT,p94,2000,74.0,53082207.888750024
Gas-CT,p94,2000,74.9,53727802.30901861
lfill-gas,p76,2000,0.9,1176885.472204903
lfill-gas,p76,2000,0.9,1176885.472204903
lfill-gas,p76,2000,0.9,1176885.472204903
Gas-CT,p94,2000,74.0,53082207.888750024
Gas-CT,p98,2000,177.0,137306442.81681064
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p80,2000,3.4,4446011.783885188
Gas-CT,p85,2000,46.0,33488492.64185166
Gas-CT,p101,2000,158.6,113917090.72967188
Gas-CT,p69,2000,24.4,18297717.586548313
Gas-CT,p72,2000,45.0,34390893.76426206
lfill-gas,p103,2000,0.8,1046120.4197376915
Gas-CT,p41,2000,49.0,36953252.37338093
Gas-CT,p41,2000,48.1,36274519.16652291
lfill-gas,p131,2000,0.9,1176885.472204903
lfill-gas,p131,2000,0.9,1176885.472204903
lfill-gas,p131,2000,0.9,1176885.472204903
Gas-CT,p126,2000,42.0,38284137.57968717
lfill-gas,p131,2000,0.9,1176885.472204903
lfill-gas,p131,2000,0.9,1176885.472204903
lfill-gas,p131,2000,4.4,5753662.308557304
Gas-CT,p126,2000,42.0,38284137.57968717
Gas-CT,p122,2000,45.9,38615763.440558486
Gas-CT,p126,2000,42.0,38284137.57968717
Gas-CT,p126,2000,42.0,38284137.57968717
Gas-CT,p97,2000,160.0,114402279.10403806
Gas-CT,p92,2000,73.4,52771630.221343935
Gas-CT,p92,2000,73.4,52771630.221343935
lfill-gas,p9,2000,2.7,3530656.416614709
Gas-CT,p92,2000,73.4,52771630.221343935
Gas-CT,p92,2000,73.4,52771630.221343935
Gas-CT,p92,2000,72.8,52340254.49746373
Gas-CT,p92,2000,72.8,52340254.49746373
Gas-CT,p94,2000,75.0,53799535.02238178
Gas-CT,p83,2000,42.0,32077956.048739776
Gas-CT,p94,2000,147.5,105805752.21068418
Gas-CT,p99,2000,151.0,122668191.22244452
Gas-CT,p94,2000,31.85,22846869.206171464
Gas-CT,p94,2000,17.15,12302160.341784634
Gas-CT,p94,2000,31.85,22846869.206171464
Gas-CT,p112,2000,12.0,9199372.47883787
Gas-CT,p112,2000,26.0,19931973.704148717
Gas-CT,p112,2000,26.0,19931973.704148717
Gas-CT,p112,2000,12.0,9199372.47883787
Gas-CT,p94,2000,31.85,22846869.206171464
Gas-CT,p111,2000,26.0,20420033.851152778
Gas-CT,p111,2000,12.0,9424631.008224359
Gas-CT,p92,2000,100.0,71895953.9800326
Gas-CT,p92,2000,140.0,100654335.57204564
Gas-CT,p94,2000,148.5,106523079.34431593
Gas-CT,p92,2000,120.0,86275144.77603912
Gas-CT,p94,2000,17.15,12302160.341784634
Gas-CT,p94,2000,17.15,12302160.341784634
Gas-CT,p94,2000,31.85,22846869.206171464
Gas-CT,p94,2000,75.0,53799535.02238178
Gas-CT,p94,2000,75.0,53799535.02238178
Gas-CT,p94,2000,58.0,41604973.75064191
Gas-CT,p94,2000,56.0,40170319.483378395
Gas-CT,p94,2000,56.0,40170319.483378395
Gas-CT,p80,2000,149.1,117270327.11755228
Gas-CT,p80,2000,151.0,118764717.60395972
Gas-CT,p83,2000,42.0,32077956.048739776
Gas-CT,p83,2000,42.0,32077956.048739776
Gas-CT,p94,2000,17.15,12302160.341784634
Gas-CT,p94,2000,148.5,106523079.34431593
Gas-CT,p94,2000,145.7,104514563.370147
Gas-CT,p94,2000,149.0,106881742.91113181
Gas-CT,p99,2000,152.0,123480563.34974548
Gas-CT,p99,2000,152.0,123480563.34974548
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p79,2000,0.8,1046120.4197376915
lfill-gas,p79,2000,0.8,1046120.4197376915
Gas-CT,p101,2000,72.0,51715198.818009935
Gas-CT,p101,2000,73.0,52433465.46826007
Gas-CT,p101,2000,75.0,53869998.76876035
lfill-gas,p102,2000,2.2,2876831.154278652
Gas-CT,p101,2000,85.0,61052665.27126173
Gas-CT,p31,2000,138.0,105851514.03348334
Gas-CT,p115,2000,44.0,36199612.68207214
Gas-CT,p115,2000,44.0,36199612.68207214
Gas-CT,p97,2000,165.0,117977350.32603925
Gas-CT,p97,2000,165.0,117977350.32603925
Gas-CT,p97,2000,165.0,117977350.32603925
Gas-CT,p97,2000,165.0,117977350.32603925
Gas-CT,p97,2000,165.0,117977350.32603925
Gas-CT,p95,2000,172.2,120902740.15756115
Gas-CT,p95,2000,169.5,119007052.59411508
Gas-CT,p95,2000,169.2,118796420.64262107
Gas-CT,p83,2000,114.0,87068737.8465794
Gas-CT,p112,2000,49.0,37564104.288587965
Gas-CT,p112,2000,49.0,37564104.288587965
Gas-CT,p112,2000,49.0,37564104.288587965
Gas-CT,p112,2000,49.0,37564104.288587965
Gas-CT,p99,2000,153.0,124292935.47704643
Gas-CC,p66,2000,16.219,12923537.518603269
Gas-CT,p107,2000,114.0,84523763.091856
Gas-CT,p105,2000,44.375,34017178.1721298
Gas-CT,p105,2000,45.625,34975408.54317571
Gas-CT,p105,2000,27.375,20985245.125905428
Gas-CT,p105,2000,26.625,20410306.90327788
Gas-CT,p105,2000,45.0,34496293.35765276
Gas-CT,p105,2000,27.0,20697776.014591657
Gas-CT,p105,2000,45.0,34496293.35765276
Gas-CT,p105,2000,27.0,20697776.014591657
Gas-CT,p105,2000,45.625,34975408.54317571
Gas-CT,p105,2000,27.375,20985245.125905428
Gas-CT,p105,2000,26.625,20410306.90327788
Gas-CT,p33,2000,132.0,106066901.5136973
Gas-CC,p64,2000,148.0,119766121.3324312
Gas-CC,p64,2000,148.0,119766121.3324312
Gas-CC,p64,2000,148.0,119766121.3324312
Gas-CC,p65,2000,36.12,29231665.136592805
Gas-CC,p65,2000,31.29,25322779.682280976
Gas-CC,p65,2000,117.71,95261885.47143796
Gas-CC,p65,2000,117.71,95261885.47143796
Gas-CC,p65,2000,135.88,109966740.27575389
Gas-CC,p65,2000,31.29,25322779.682280976
Gas-CC,p64,2000,148.0,119766121.3324312
Gas-CC,p63,2000,154.0,126127578.31472167
Gas-CT,p105,2000,44.375,34017178.1721298
Gas-CT,p105,2000,45.0,34496293.35765276
Gas-CT,p86,2000,22.0,15841327.529020024
Gas-CT,p86,2000,24.0,17281448.21347639
Gas-CC,p63,2000,154.0,126127578.31472167
Gas-CC,p33,2000,39.0,34689503.04454962
Gas-CC,p64,2000,197.0,159418418.26006046
Gas-CT,p86,2000,19.0,13681146.502335476
Gas-CT,p86,2000,16.0,11520965.475650927
Gas-CT,p86,2000,16.0,11520965.475650927
Gas-CC,p64,2000,197.0,159418418.26006046
Gas-CT,p105,2000,27.0,20697776.014591657
Gas-CT,p80,2000,104.0,81798216.09809147
Gas-CT,p114,2000,71.0,52503963.49809018
Gas-CT,p114,2000,71.0,52503963.49809018
Gas-CT,p114,2000,70.0,51764471.0544551
Gas-CT,p114,2000,73.0,53982948.38536032
Gas-CT,p114,2000,72.0,53243455.94172525
Gas-CT,p114,2000,70.0,51764471.0544551
Gas-CT,p114,2000,69.0,51024978.61082003
Gas-CT,p105,2000,45.0,34496293.35765276
Gas-CT,p105,2000,27.0,20697776.014591657
Gas-CT,p114,2000,70.0,51764471.0544551
Gas-CT,p127,2000,5.3,4481456.716410479
Gas-CC,p33,2000,39.0,34689503.04454962
Gas-CT,p114,2000,29.0,21445280.865417115
Gas-CT,p106,2000,69.0,52079534.09367821
Gas-CT,p106,2000,69.0,52079534.09367821
biopower,p33,2000,2.5,7202896.461720322
biopower,p33,2000,2.5,7202896.461720322
Gas-CT,p80,2000,3.0,2359563.925906485
Gas-CT,p106,2000,69.0,52079534.09367821
Gas-CT,p111,2000,29.0,22776191.60320887
Gas-CT,p75,2000,70.4,53415954.14096832
Gas-CC,p66,2000,16.7,13306805.386316948
Gas-CT,p94,2000,97.2,69724197.3890068
Gas-CC,p80,2000,62.0,56825463.56800125
Gas-CT,p94,2000,129.8,93109061.94540209
Gas-CT,p94,2000,131.3,94185052.64584972
Gas-CT,p94,2000,92.8,66567958.001027055
Gas-CT,p81,2000,29.6,22632360.153240748
Gas-CC,p72,2000,18.0,15920610.687464328
Gas-CT,p81,2000,7.4,5658090.038310187
Gas-CT,p103,2000,72.0,55159421.147264734
Gas-CT,p81,2000,29.6,22632360.153240748
Gas-CT,p81,2000,7.4,5658090.038310187
Gas-CT,p67,2000,109.0,76084409.56913312
Gas-CT,p81,2000,45.0,34407304.287021406
Gas-CT,p23,2000,34.0,25754656.317791983
Gas-CC,p9,2001,237.0,252671497.15999305
Gas-CT,p125,2001,44.0,38999366.10266756
Gas-CC,p87,2001,163.6,131259119.98943096
Gas-CC,p131,2001,248.7,271741496.1452103
Gas-CC,p87,2001,145.6,116817407.52115616
Gas-CT,p70,2001,2.0,1511791.6658448959
Gas-CC,p131,2001,247.8,270758113.167604
Gas-CC,p9,2001,165.0,175910535.99746352
Gas-CC,p9,2001,165.0,175910535.99746352
Gas-CC,p87,2001,145.6,116817407.52115616
Gas-CC,p87,2001,163.4,131098656.51756126
o-g-s,p46,2001,3.1,3045316.741063885
Gas-CC,p62,2001,143.0,121358835.41024958
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CT,p134,2001,43.904,35522948.51493455
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CC,p62,2001,143.7,121952899.63953051
Gas-CT,p94,2001,155.925,111849233.31153174
Gas-CT,p94,2001,0.473,339295.7342078211
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CC,p62,2001,145.3,123310760.73502982
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CT,p134,2001,112.896,91344724.75268884
o-g-s,p133,2001,1.2,1178832.2868634393
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CT,p94,2001,155.925,111849233.31153174
Gas-CC,p62,2001,149.0,126450814.51837194
Gas-CT,p94,2001,0.551,395247.2506310982
Gas-CT,p94,2001,0.473,339295.7342078211
Gas-CC,p62,2001,204.9,173891086.5423786
Gas-CC,p62,2001,204.9,173891086.5423786
Gas-CT,p94,2001,0.473,339295.7342078211
Gas-CT,p94,2001,155.925,111849233.31153174
Gas-CC,p9,2001,175.0,186571780.6033704
Gas-CT,p95,2001,173.3,121675057.31303921
Gas-CC,p81,2001,165.0,145998792.3713101
Gas-CC,p67,2001,159.0,125842242.30829115
Gas-CC,p10,2001,150.0,153563438.14572063
Gas-CC,p10,2001,150.0,153563438.14572063
Gas-CC,p14,2001,150.0,130799477.1219612
Gas-CC,p14,2001,98.0,85455658.386348
Gas-CC,p54,2001,18.303,16002065.5631477
Gas-CC,p54,2001,30.209,26411320.47189689
o-g-s,p40,2001,0.3,294708.0717158598
Gas-CT,p95,2001,173.6,121885689.2645332
Gas-CT,p101,2001,157.0,112767864.08927166
Gas-CT,p101,2001,157.0,112767864.08927166
Gas-CT,p81,2001,103.0,78754496.47918233
Gas-CT,p81,2001,103.0,78754496.47918233
Gas-CT,p68,2001,83.5,64056249.58158498
Gas-CC,p81,2001,191.2,169181630.91754237
o-g-s,p46,2001,0.7,687652.1673370062
o-g-s,p46,2001,0.7,687652.1673370062
Gas-CC,p81,2001,165.0,145998792.3713101
Gas-CT,p112,2001,72.5,55579542.05964546
Gas-CT,p112,2001,72.5,55579542.05964546
Gas-CT,p112,2001,72.5,55579542.05964546
Gas-CT,p112,2001,72.5,55579542.05964546
Gas-CT,p68,2001,84.2,64593248.081071325
Gas-CT,p94,2001,76.1,54588594.86937671
Gas-CT,p68,2001,83.6,64132963.65294017
Gas-CC,p111,2001,0.7,643269.8325474764
Gas-CC,p111,2001,0.7,643269.8325474764
Gas-CC,p111,2001,4.4,4043410.3760127095
Gas-CC,p111,2001,4.4,4043410.3760127095
Gas-CT,p46,2001,6.2,4800886.518024463
