"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p131","s348","wind-ons_4","bin2","cost",13644.030652149
"p131","s348","wind-ons_4","bin3","cap",2.709450077
"p131","s348","wind-ons_4","bin3","cost",15995.2971230163
"p131","s348","wind-ons_4","bin4","cap",0.729000013
"p131","s348","wind-ons_4","bin4","cost",40451.0924142001
"p131","s348","wind-ons_4","bin5","cap",19.06335048
"p131","s348","wind-ons_4","bin5","cost",48781.9027713274
"p131","s348","wind-ons_5","bin1","cap",14.00895023
"p131","s348","wind-ons_5","bin1","cost",6714.48343039359
"p131","s348","wind-ons_5","bin2","cap",49.55985242
"p131","s348","wind-ons_5","bin2","cost",14725.3205212844
"p131","s348","wind-ons_5","bin3","cap",2.430000186
"p131","s348","wind-ons_5","bin3","cost",18565.7752659478
"p131","s348","wind-ons_5","bin4","cap",31.99095082
"p131","s348","wind-ons_5","bin4","cost",25031.3436005787
"p131","s348","wind-ons_5","bin5","cap",34.77330127
"p131","s348","wind-ons_5","bin5","cost",37523.2464672615
"p131","s348","wind-ons_6","bin1","cap",25.13834892
"p131","s348","wind-ons_6","bin1","cost",9472.98979000828
"p131","s348","wind-ons_6","bin2","cap",19.93815127
"p131","s348","wind-ons_6","bin2","cost",14526.7819566177
"p131","s348","wind-ons_6","bin3","cap",57.11715093
"p131","s348","wind-ons_6","bin3","cost",18135.0061755067
"p131","s348","wind-ons_6","bin4","cap",48.21120103
"p131","s348","wind-ons_6","bin4","cost",28453.1964161398
"p131","s348","wind-ons_6","bin5","cap",15.34544992
"p131","s348","wind-ons_6","bin5","cost",63636.4000770763
"p131","s348","wind-ons_7","bin1","cap",0.874800012
"p131","s348","wind-ons_7","bin1","cost",6341.08853987019
"p131","s348","wind-ons_7","bin2","cap",5.127300046
"p131","s348","wind-ons_7","bin2","cost",11640.6754284669
"p131","s348","wind-ons_7","bin3","cap",8.322750315
"p131","s348","wind-ons_7","bin3","cost",16136.9378239948
"p131","s348","wind-ons_7","bin4","cap",2.114099979
"p131","s348","wind-ons_7","bin4","cost",24970.6076682404
"p131","s348","wind-ons_7","bin5","cap",30.58155155
"p131","s348","wind-ons_7","bin5","cost",73029.1290518369
"p131","s348","wind-ons_8","bin1","cap",0.194400005
"p131","s348","wind-ons_8","bin1","cost",3740.03360358478
"p131","s348","wind-ons_8","bin2","cap",0.06075
"p131","s348","wind-ons_8","bin2","cost",15654.4159088194
"p131","s348","wind-ons_8","bin3","cap",19.34279895
"p131","s348","wind-ons_8","bin3","cost",20425.3667356412
"p131","s348","wind-ons_8","bin4","cap",15.55200005
"p131","s348","wind-ons_8","bin4","cost",52950.1898671691
"p131","s348","wind-ons_8","bin5","cap",20.83725071
"p131","s348","wind-ons_8","bin5","cost",65752.9753624488
"p131","s349","wind-ofs_1","bin1","cap",633.6
"p131","s349","wind-ofs_1","bin1","cost",129285.905463453
"p131","s349","wind-ofs_1","bin2","cap",1231.2
"p131","s349","wind-ofs_1","bin2","cost",203668.649552814
"p131","s349","wind-ofs_1","bin3","cap",1749.6
"p131","s349","wind-ofs_1","bin3","cost",275128.976862672
"p131","s349","wind-ofs_1","bin4","cap",1116
"p131","s349","wind-ofs_1","bin4","cost",370912.81417855
"p131","s349","wind-ofs_1","bin5","cap",507.6
"p131","s349","wind-ofs_1","bin5","cost",446250.732803913
"p131","s349","wind-ofs_2","bin1","cap",694.8
"p131","s349","wind-ofs_2","bin1","cost",204062.597046672
"p131","s349","wind-ofs_2","bin2","cap",1202.4
"p131","s349","wind-ofs_2","bin2","cost",263930.337948449
"p131","s349","wind-ofs_2","bin3","cap",1706.4
"p131","s349","wind-ofs_2","bin3","cost",309133.108704999
"p131","s349","wind-ofs_2","bin4","cap",792
"p131","s349","wind-ofs_2","bin4","cost",370754.971669485
"p131","s349","wind-ofs_2","bin5","cap",284.4
"p131","s349","wind-ofs_2","bin5","cost",452533.434036945
"p131","s349","wind-ofs_3","bin1","cap",187.2
"p131","s349","wind-ofs_3","bin1","cost",146960.294686601
"p131","s349","wind-ofs_3","bin2","cap",694.8
"p131","s349","wind-ofs_3","bin2","cost",237691.067396294
"p131","s349","wind-ofs_3","bin3","cap",1548
"p131","s349","wind-ofs_3","bin3","cost",323603.476013914
"p131","s349","wind-ofs_3","bin4","cap",1299.6
"p131","s349","wind-ofs_3","bin4","cost",382154.98857703
"p131","s349","wind-ofs_3","bin5","cap",284.4
"p131","s349","wind-ofs_3","bin5","cost",462919.969365995
"p131","s349","wind-ofs_4","bin1","cap",3168
"p131","s349","wind-ofs_4","bin1","cost",299211.267395965
"p131","s349","wind-ofs_4","bin2","cap",3157.2
"p131","s349","wind-ofs_4","bin2","cost",431338.817119956
"p131","s349","wind-ofs_4","bin3","cap",3006
"p131","s349","wind-ofs_4","bin3","cost",576478.181312057
"p131","s349","wind-ofs_4","bin4","cap",3697.2
"p131","s349","wind-ofs_4","bin4","cost",722607.291846785
"p131","s349","wind-ofs_4","bin5","cap",3312
"p131","s349","wind-ofs_4","bin5","cost",1004899.30108825
"p131","s349","wind-ofs_5","bin1","cap",853.2
"p131","s349","wind-ofs_5","bin1","cost",779988.325474324
"p131","s349","wind-ofs_5","bin2","cap",4921.2
"p131","s349","wind-ofs_5","bin2","cost",992630.389313883
"p131","s349","wind-ofs_5","bin3","cap",7948.8
"p131","s349","wind-ofs_5","bin3","cost",1109492.49282989
"p131","s349","wind-ofs_5","bin4","cap",6624
"p131","s349","wind-ofs_5","bin4","cost",1211616.82188199
"p131","s349","wind-ofs_5","bin5","cap",4305.6
"p131","s349","wind-ofs_5","bin5","cost",1295945.41839158
"p131","s349","wind-ofs_8","bin1","cap",2314.8
"p131","s349","wind-ofs_8","bin1","cost",354460.370292917
"p131","s349","wind-ofs_8","bin2","cap",1422
"p131","s349","wind-ofs_8","bin2","cost",437494.56129341
"p131","s349","wind-ofs_8","bin3","cap",2498.4
"p131","s349","wind-ofs_8","bin3","cost",476565.415761236
"p131","s349","wind-ofs_8","bin4","cap",1422
"p131","s349","wind-ofs_8","bin4","cost",535899.579848639
"p131","s349","wind-ofs_8","bin5","cap",284.4
"p131","s349","wind-ofs_8","bin5","cost",610452.236211588
"p131","s349","wind-ofs_9","bin1","cap",7394.4
"p131","s349","wind-ofs_9","bin1","cost",569038.147084627
"p131","s349","wind-ofs_9","bin2","cap",9763.2
"p131","s349","wind-ofs_9","bin2","cost",706213.493733613
"p131","s349","wind-ofs_9","bin3","cap",13878
"p131","s349","wind-ofs_9","bin3","cost",821043.015572591
"p131","s349","wind-ofs_9","bin4","cap",8614.8
"p131","s349","wind-ofs_9","bin4","cost",944394.453170288
"p131","s349","wind-ofs_9","bin5","cap",9273.6
"p131","s349","wind-ofs_9","bin5","cost",1118362.49872059
"p131","s349","wind-ofs_10","bin1","cap",10504.8
"p131","s349","wind-ofs_10","bin1","cost",913114.023191309
"p131","s349","wind-ofs_10","bin2","cap",18878.4
"p131","s349","wind-ofs_10","bin2","cost",1014496.02376548
"p131","s349","wind-ofs_10","bin3","cap",17884.8
"p131","s349","wind-ofs_10","bin3","cost",1114330.70313629
"p131","s349","wind-ofs_10","bin4","cap",18216
"p131","s349","wind-ofs_10","bin4","cost",1216945.75328869
"p131","s349","wind-ofs_10","bin5","cap",10267.2
"p131","s349","wind-ofs_10","bin5","cost",1325303.34628549
"p131","s349","wind-ofs_11","bin1","cap",4636.8
"p131","s349","wind-ofs_11","bin1","cost",1212672.27004822
"p131","s349","wind-ofs_11","bin2","cap",8280
"p131","s349","wind-ofs_11","bin2","cost",1300213.50441772
"p131","s349","wind-ofs_11","bin3","cap",7617.6
"p131","s349","wind-ofs_11","bin3","cost",1365945.20349921
"p131","s349","wind-ofs_11","bin4","cap",7617.6
"p131","s349","wind-ofs_11","bin4","cost",1437635.13483924
"p131","s349","wind-ofs_11","bin5","cap",5299.2
"p131","s349","wind-ofs_11","bin5","cost",1508017.70552351
"p131","s349","wind-ofs_12","bin1","cap",331.2
"p131","s349","wind-ofs_12","bin1","cost",1397732.30962036
"p131","s349","wind-ofs_12","bin2","cap",331.2
"p131","s349","wind-ofs_12","bin2","cost",1510817.44971548
"p131","s349","wind-ofs_12","bin3","cap",331.2
"p131","s349","wind-ofs_12","bin3","cost",1515965.41551297
"p131","s349","wind-ofs_12","bin4","cap",331.2
"p131","s349","wind-ofs_12","bin4","cost",1538377.197867
"p131","s349","wind-ofs_12","bin5","cap",331.2
"p131","s349","wind-ofs_12","bin5","cost",1540142.45420364
"p131","s349","wind-ons_1","bin1","cap",0.735600114
"p131","s349","wind-ons_1","bin1","cost",131120.991317623
"p131","s349","wind-ons_2","bin1","cap",2.830949932
"p131","s349","wind-ons_2","bin1","cost",32601.6788900591
"p131","s349","wind-ons_2","bin2","cap",1.810350079
"p131","s349","wind-ons_2","bin2","cost",48555.2202154349
"p131","s349","wind-ons_2","bin3","cap",0.133650005
"p131","s349","wind-ons_2","bin3","cost",87978.810474449
"p131","s349","wind-ons_2","bin4","cap",11.43315017
"p131","s349","wind-ons_2","bin4","cost",118110.888583009
"p131","s349","wind-ons_2","bin5","cap",52.03845298
"p131","s349","wind-ons_2","bin5","cost",164308.66244945
"p131","s349","wind-ons_3","bin1","cap",11.43314936
"p131","s349","wind-ons_3","bin1","cost",20199.5074720181
"p131","s349","wind-ons_3","bin2","cap",42.85304976
"p131","s349","wind-ons_3","bin2","cost",75508.1874417186
"p131","s349","wind-ons_3","bin3","cap",26.19540006
"p131","s349","wind-ons_3","bin3","cost",119444.306352264
"p131","s349","wind-ons_3","bin4","cap",86.25284958
"p131","s349","wind-ons_3","bin4","cost",159688.868365299
"p131","s349","wind-ons_3","bin5","cap",23.34015012
"p131","s349","wind-ons_3","bin5","cost",186432.066025349
"p131","s349","wind-ons_4","bin1","cap",4.02165015
"p131","s349","wind-ons_4","bin1","cost",2734.480114711
"p131","s349","wind-ons_4","bin2","cap",6.682500003
"p131","s349","wind-ons_4","bin2","cost",11720.5106962677
"p131","s349","wind-ons_4","bin3","cap",6.512399822
"p131","s349","wind-ons_4","bin3","cost",19726.5204867931
"p131","s349","wind-ons_4","bin4","cap",36.99675174
"p131","s349","wind-ons_4","bin4","cost",34625.1929841166
"p131","s349","wind-ons_4","bin5","cap",19.80450109
"p131","s349","wind-ons_4","bin5","cost",68511.9684113849
"p131","s349","wind-ons_5","bin1","cap",0.133650005
"p131","s349","wind-ons_5","bin1","cost",13893.4052400527
"p131","s349","wind-ons_5","bin2","cap",11.44530022
"p131","s349","wind-ons_5","bin2","cost",21596.1016465554
"p131","s349","wind-ons_5","bin3","cap",3.365550041
"p131","s349","wind-ons_5","bin3","cost",24537.5962363945
"p131","s349","wind-ons_5","bin4","cap",8.371350288
"p131","s349","wind-ons_5","bin4","cost",42174.8380225756
"p131","s349","wind-ons_5","bin5","cap",48.39345932
"p131","s349","wind-ons_5","bin5","cost",58212.1294722236
"p131","sk","pumped-hydro","bin1","cost",398967625
"p131","sk","pumped-hydro","bin2","cost",398967625
"p131","sk","pumped-hydro","bin3","cost",398967625
"p131","sk","pumped-hydro","bin4","cost",398967625
"p131","sk","pumped-hydro","bin5","cap",750
"p131","sk","pumped-hydro","bin5","cost",2792773.375
"p131","sk","upv_2","bin1","cap",965.2608
"p131","sk","upv_2","bin1","cost",25564.7024363056
"p131","sk","upv_2","bin2","cap",617.9328
"p131","sk","upv_2","bin2","cost",100870.901275992
"p131","sk","upv_2","bin3","cap",2153.952
"p131","sk","upv_2","bin3","cost",211352.295089066
"p131","sk","upv_2","bin4","cap",6061.6512
"p131","sk","upv_2","bin4","cost",354705.246836767
"p131","sk","upv_2","bin5","cap",3299.8752
"p131","sk","upv_2","bin5","cost",457408.923905191
"p131","sk","upv_3","bin1","cap",15226.9632
"p131","sk","upv_3","bin1","cost",32942.7027149579
"p131","sk","upv_3","bin2","cap",24345.1008
"p131","sk","upv_3","bin2","cost",131673.383571076
"p131","sk","upv_3","bin3","cap",29661.2928
"p131","sk","upv_3","bin3","cost",215923.57217091
"p131","sk","upv_3","bin4","cap",16755.7248
"p131","sk","upv_3","bin4","cost",318043.546865064
"p131","sk","upv_3","bin5","cap",7407.1584
"p131","sk","upv_3","bin5","cost",467695.909831692
"p131","sk","dupv_2","bin1","cap",135.8208
"p131","sk","dupv_2","bin1","cost",8137.06748289725
"p131","sk","dupv_2","bin2","cap",342.9216
"p131","sk","dupv_2","bin2","cost",18515.996354415
"p131","sk","dupv_2","bin3","cap",559.3536
"p131","sk","dupv_2","bin3","cost",32419.4417920303
"p131","sk","dupv_2","bin4","cap",242.6112
"p131","sk","dupv_2","bin4","cost",93486.9162936422
"p131","sk","dupv_2","bin5","cap",750.6432
"p131","sk","dupv_2","bin5","cost",220882.058468656
"p131","sk","dupv_3","bin1","cap",8519.1264
"p131","sk","dupv_3","bin1","cost",18070.037153095
"p131","sk","dupv_3","bin2","cap",4607.0208
"p131","sk","dupv_3","bin2","cost",48955.6565745605
"p131","sk","dupv_3","bin3","cap",3129.84
"p131","sk","dupv_3","bin3","cost",105883.305341546
"p131","sk","dupv_3","bin4","cap",3960.8352
"p131","sk","dupv_3","bin4","cost",166562.266676042
"p131","sk","dupv_3","bin5","cap",579.5712
"p131","sk","dupv_3","bin5","cost",329292.309967646
"p131","sk","hydD","bin1","cost",5442122.293
"p131","sk","hydD","bin2","cost",5661928.61
"p131","sk","hydD","bin3","cost",5723196.247
"p131","sk","hydD","bin4","cost",5801506.743
"p131","sk","hydD","bin5","cost",5837068.103
"p131","sk","hydND","bin1","cap",16
"p131","sk","hydND","bin1","cost",5442122.293
"p131","sk","hydND","bin2","cap",4
"p131","sk","hydND","bin2","cost",5661928.61
"p131","sk","hydND","bin3","cap",5
"p131","sk","hydND","bin3","cost",5723196.247
"p131","sk","hydND","bin4","cap",4
"p131","sk","hydND","bin4","cost",5801506.743
"p131","sk","hydND","bin5","cap",4
"p131","sk","hydND","bin5","cost",5837068.103
"p131","sk","hydSD","bin1","cost",5858132.746
"p131","sk","hydSD","bin2","cost",5876272.753
"p131","sk","hydSD","bin3","cost",5902345.269
"p131","sk","hydSD","bin4","cost",5986502.741
"p131","sk","hydSD","bin5","cost",6101464.996
"p131","sk","hydSND","bin1","cap",4
"p131","sk","hydSND","bin1","cost",5858132.746
"p131","sk","hydSND","bin2","cap",4
"p131","sk","hydSND","bin2","cost",5876272.753
"p131","sk","hydSND","bin3","cap",4
"p131","sk","hydSND","bin3","cost",5902345.269
"p131","sk","hydSND","bin4","cap",3
"p131","sk","hydSND","bin4","cost",5986502.741
"p131","sk","hydSND","bin5","cap",1
"p131","sk","hydSND","bin5","cost",6101464.996
"p131","sk","hydUD","bin1","cost",1783907.68
"p131","sk","hydUD","bin2","cost",1952006.397
"p131","sk","hydUD","bin3","cap",1
"p131","sk","hydUD","bin3","cost",2207702.56
"p131","sk","hydUD","bin4","cap",1
"p131","sk","hydUD","bin4","cost",2317476.292
"p131","sk","hydUD","bin5","cost",2471152.162
"p131","sk","hydUND","bin1","cap",6
"p131","sk","hydUND","bin1","cost",1384605.575
"p131","sk","hydUND","bin2","cap",7
"p131","sk","hydUND","bin2","cost",1568291.591
"p131","sk","hydUND","bin3","cost",1750850.274
"p131","sk","hydUND","bin4","cap",3
"p131","sk","hydUND","bin4","cost",2344578.518
"p131","sk","hydUND","bin5","cap",2
"p131","sk","hydUND","bin5","cost",2905238.08
"p131","sk","hydNPD","bin1","cost",3387121.338
"p131","sk","hydNPD","bin2","cost",4218788.528
"p131","sk","hydNPD","bin3","cost",5317464.28
"p131","sk","hydNPD","bin4","cost",5802593.689
"p131","sk","hydNPD","bin5","cost",398967625
"p131","sk","hydNPND","bin1","cap",2
"p131","sk","hydNPND","bin1","cost",3387121.338
"p131","sk","hydNPND","bin2","cap",3
"p131","sk","hydNPND","bin2","cost",4218788.528
"p131","sk","hydNPND","bin3","cap",3
"p131","sk","hydNPND","bin3","cost",5317464.28
"p131","sk","hydNPND","bin4","cap",1
"p131","sk","hydNPND","bin4","cost",5802593.689
"p131","sk","hydNPND","bin5","cost",398967625
"p131","sk","deep-egs_pbinary_1","bin1","cap",8.3685
"p131","sk","deep-egs_pbinary_1","bin1","cost",90594587.7280545
"p132","s343","wind-ons_3","bin1","cap",0.826200038
"p132","s343","wind-ons_3","bin1","cost",37808.6144601621
"p132","s343","wind-ons_4","bin1","cap",5.734800339
"p132","s343","wind-ons_4","bin1","cost",50365.3070889448
"p132","s343","wind-ons_4","bin2","cap",22.2223506
"p132","s343","wind-ons_4","bin2","cost",54821.33465768
"p132","s343","wind-ons_4","bin3","cap",20.67929935
"p132","s343","wind-ons_4","bin3","cost",80191.8769277315
"p132","s343","wind-ons_4","bin4","cap",24.95610237
"p132","s343","wind-ons_4","bin4","cost",81879.8939092839
"p132","s343","wind-ons_5","bin1","cap",2.150549982
"p132","s343","wind-ons_5","bin1","cost",15701.2164090085
"p132","s343","wind-ons_5","bin2","cap",37.77435207
"p132","s343","wind-ons_5","bin2","cost",37347.6933359402
"p132","s343","wind-ons_5","bin3","cap",16.91280091
"p132","s343","wind-ons_5","bin3","cost",43226.8237503441
"p132","s343","wind-ons_5","bin4","cap",57.74895117
"p132","s343","wind-ons_5","bin4","cost",59032.461216204
"p132","s343","wind-ons_5","bin5","cap",31.29839945
"p132","s343","wind-ons_5","bin5","cost",97050.1582708202
"p132","s343","wind-ons_6","bin1","cap",98.08695236
"p132","s343","wind-ons_6","bin1","cost",14995.1526785325
"p132","s343","wind-ons_6","bin2","cap",193.3065033
"p132","s343","wind-ons_6","bin2","cost",30651.5955579973
"p132","s343","wind-ons_6","bin3","cap",51.92910163
"p132","s343","wind-ons_6","bin3","cost",39642.2291970159
"p132","s343","wind-ons_6","bin4","cap",194.9832065
"p132","s343","wind-ons_6","bin4","cost",54488.6529472632
"p132","s343","wind-ons_6","bin5","cap",186.2959585
"p132","s343","wind-ons_6","bin5","cost",90430.0508409515
"p132","s343","wind-ons_7","bin1","cap",88.57350129
"p132","s343","wind-ons_7","bin1","cost",13136.7039206006
"p132","s343","wind-ons_7","bin2","cap",161.2912521
"p132","s343","wind-ons_7","bin2","cost",26865.5253596091
"p132","s343","wind-ons_7","bin3","cap",260.3502057
"p132","s343","wind-ons_7","bin3","cost",51259.2503597776
"p132","s343","wind-ons_7","bin4","cap",300.7246585
"p132","s343","wind-ons_7","bin4","cost",74332.9240568698
"p132","s343","wind-ons_7","bin5","cap",203.269505
"p132","s343","wind-ons_7","bin5","cost",125704.124750805
"p132","s343","wind-ons_8","bin1","cap",17.52030069
"p132","s343","wind-ons_8","bin1","cost",15193.7115176058
"p132","s343","wind-ons_8","bin2","cap",11.15370011
"p132","s343","wind-ons_8","bin2","cost",18456.507231802
"p132","s343","wind-ons_8","bin3","cap",66.64275026
"p132","s343","wind-ons_8","bin3","cost",35586.2524594014
"p132","s343","wind-ons_8","bin4","cap",24.89535119
"p132","s343","wind-ons_8","bin4","cost",55261.2810120465
"p132","s343","wind-ons_8","bin5","cap",98.45145178
"p132","s343","wind-ons_8","bin5","cost",107067.347286085
"p132","s343","wind-ons_9","bin1","cap",5.054400444
"p132","s343","wind-ons_9","bin1","cost",11634.0213602509
"p132","s343","wind-ons_9","bin2","cap",6.087150067
"p132","s343","wind-ons_9","bin2","cost",13791.8779663846
"p132","s343","wind-ons_9","bin3","cap",0.935550034
"p132","s343","wind-ons_9","bin3","cost",23680.9856922828
"p132","s343","wind-ons_9","bin4","cap",17.70255053
"p132","s343","wind-ons_9","bin4","cost",30999.505665992
"p132","s343","wind-ons_9","bin5","cap",38.16314936
"p132","s343","wind-ons_9","bin5","cost",100489.799858708
"p132","s344","wind-ofs_2","bin1","cap",187.2
"p132","s344","wind-ofs_2","bin1","cost",189395.672592044
"p132","s344","wind-ofs_3","bin1","cap",187.2
"p132","s344","wind-ofs_3","bin1","cost",127507.910745025
"p132","s344","wind-ofs_4","bin1","cap",374.4
"p132","s344","wind-ofs_4","bin1","cost",129659.323786251
"p132","s344","wind-ofs_4","bin2","cap",187.2
"p132","s344","wind-ofs_4","bin2","cost",163910.874449233
"p132","s344","wind-ofs_4","bin3","cap",187.2
"p132","s344","wind-ofs_4","bin3","cost",209711.274805586
"p132","s344","wind-ofs_4","bin4","cap",561.6
"p132","s344","wind-ofs_4","bin4","cost",291408.622418911
"p132","s344","wind-ofs_4","bin5","cap",187.2
"p132","s344","wind-ofs_4","bin5","cost",384474.019577854
"p132","s344","wind-ofs_5","bin1","cap",187.2
"p132","s344","wind-ofs_5","bin1","cost",131734.986705231
"p132","s344","wind-ofs_5","bin2","cap",187.2
"p132","s344","wind-ofs_5","bin2","cost",139611.46541504
"p132","s344","wind-ons_5","bin1","cap",6.208650112
"p132","s344","wind-ons_5","bin1","cost",15121.3461697028
"p132","s344","wind-ons_5","bin2","cap",11.82194996
"p132","s344","wind-ons_5","bin2","cost",27795.9194642905
"p132","s344","wind-ons_5","bin3","cap",4.252500057
"p132","s344","wind-ons_5","bin3","cost",46887.3091279106
"p132","s344","wind-ons_5","bin4","cap",9.805050373
"p132","s344","wind-ons_5","bin4","cost",66567.6388921883
"p132","s344","wind-ons_5","bin5","cap",13.88745117
"p132","s344","wind-ons_5","bin5","cost",71303.2613145501
"p132","s344","wind-ons_6","bin1","cap",46.94760127
"p132","s344","wind-ons_6","bin1","cost",12381.0776545465
"p132","s344","wind-ons_6","bin2","cap",39.13515038
"p132","s344","wind-ons_6","bin2","cost",23207.0346570319
"p132","s344","wind-ons_6","bin3","cap",47.00835192
"p132","s344","wind-ons_6","bin3","cost",30071.8563176472
"p132","s344","wind-ons_6","bin4","cap",112.6062042
"p132","s344","wind-ons_6","bin4","cost",41850.0930373234
"p132","s344","wind-ons_6","bin5","cap",21.74850087
"p132","s344","wind-ons_6","bin5","cost",63680.0093139676
"p132","s344","wind-ons_7","bin1","cap",13.25565007
"p132","s344","wind-ons_7","bin1","cost",8322.16639374259
"p132","s344","wind-ons_7","bin2","cap",32.06385141
"p132","s344","wind-ons_7","bin2","cost",13555.000267792
"p132","s344","wind-ons_7","bin3","cap",90.39600115
"p132","s344","wind-ons_7","bin3","cost",23449.4091256591
"p132","s344","wind-ons_7","bin4","cap",104.2226994
"p132","s344","wind-ons_7","bin4","cost",37144.7937503947
"p132","s344","wind-ons_7","bin5","cap",49.18320251
"p132","s344","wind-ons_7","bin5","cost",59002.9503475869
"p132","s344","wind-ons_8","bin1","cap",4.604850054
"p132","s344","wind-ons_8","bin1","cost",4157.23080548809
"p132","s344","wind-ons_8","bin2","cap",7.046999931
"p132","s344","wind-ons_8","bin2","cost",5854.12382665834
"p132","s344","wind-ons_8","bin3","cap",2.600099802
"p132","s344","wind-ons_8","bin3","cost",7202.06937771301
"p132","s344","wind-ons_8","bin4","cap",1.810350001
"p132","s344","wind-ons_8","bin4","cost",18853.5407930686
"p132","s344","wind-ons_8","bin5","cap",12.59955025
"p132","s344","wind-ons_8","bin5","cost",90345.8956427981
"p132","sk","pumped-hydro","bin1","cost",398967625
"p132","sk","pumped-hydro","bin2","cost",398967625
"p132","sk","pumped-hydro","bin3","cost",398967625
"p132","sk","pumped-hydro","bin4","cost",398967625
"p132","sk","pumped-hydro","bin5","cap",750
"p132","sk","pumped-hydro","bin5","cost",2792773.375
"p132","sk","upv_2","bin1","cap",7.776
"p132","sk","upv_2","bin1","cost",18231.3971092686
"p132","sk","upv_2","bin2","cap",45.6192
"p132","sk","upv_2","bin2","cost",127647.901136545
"p132","sk","upv_2","bin3","cap",15.8112
"p132","sk","upv_2","bin3","cost",170002.763913707
"p132","sk","upv_2","bin4","cap",118.7136
"p132","sk","upv_2","bin4","cost",274537.564087753
"p132","sk","upv_2","bin5","cap",125.712
"p132","sk","upv_2","bin5","cost",297080.632570966
"p132","sk","upv_3","bin1","cap",5223.3984
"p132","sk","upv_3","bin1","cost",21067.486527138
"p132","sk","upv_3","bin2","cap",4014.7488
"p132","sk","upv_3","bin2","cost",67251.0673834441
"p132","sk","upv_3","bin3","cap",5174.928
"p132","sk","upv_3","bin3","cost",133633.639914065
"p132","sk","upv_3","bin4","cap",12251.6064
"p132","sk","upv_3","bin4","cost",189520.450377834
"p132","sk","upv_3","bin5","cap",13258.3392
"p132","sk","upv_3","bin5","cost",243724.385187759
"p132","sk","dupv_3","bin1","cap",1331.7696
"p132","sk","dupv_3","bin1","cost",7077.98692642329
"p132","sk","dupv_3","bin2","cap",2341.872
"p132","sk","dupv_3","bin2","cost",18673.3569895131
"p132","sk","dupv_3","bin3","cap",1047.6864
"p132","sk","dupv_3","bin3","cost",31967.7091739164
"p132","sk","dupv_3","bin4","cap",1173.6576
"p132","sk","dupv_3","bin4","cost",55662.8857746249
"p132","sk","dupv_3","bin5","cap",955.152
"p132","sk","dupv_3","bin5","cost",103998.807664456
"p132","sk","hydD","bin1","cost",5100203.356
"p132","sk","hydD","bin2","cost",5189825.142
"p132","sk","hydD","bin3","cost",5486731.132
"p132","sk","hydD","bin4","cost",5611542.627
"p132","sk","hydD","bin5","cost",5647283.238
"p132","sk","hydND","bin1","cap",9
"p132","sk","hydND","bin1","cost",5100203.356
"p132","sk","hydND","bin2","cap",7
"p132","sk","hydND","bin2","cost",5189825.142
"p132","sk","hydND","bin3","cap",8
"p132","sk","hydND","bin3","cost",5486731.132
"p132","sk","hydND","bin4","cap",9
"p132","sk","hydND","bin4","cost",5611542.627
"p132","sk","hydND","bin5","cap",7
"p132","sk","hydND","bin5","cost",5647283.238
"p132","sk","hydSD","bin1","cost",5665273.502
"p132","sk","hydSD","bin2","cost",5761211.194
"p132","sk","hydSD","bin3","cost",5872847.735
"p132","sk","hydSD","bin4","cost",5971908.234
"p132","sk","hydSD","bin5","cost",6223730.3
"p132","sk","hydSND","bin1","cap",7
"p132","sk","hydSND","bin1","cost",5665273.502
"p132","sk","hydSND","bin2","cap",7
"p132","sk","hydSND","bin2","cost",5761211.194
"p132","sk","hydSND","bin3","cap",6
"p132","sk","hydSND","bin3","cost",5872847.735
"p132","sk","hydSND","bin4","cap",5
"p132","sk","hydSND","bin4","cost",5971908.234
"p132","sk","hydSND","bin5","cap",4
"p132","sk","hydSND","bin5","cost",6223730.3
"p132","sk","hydUD","bin1","cap",4
"p132","sk","hydUD","bin1","cost",1532885.74
"p132","sk","hydUD","bin2","cap",3
"p132","sk","hydUD","bin2","cost",1595245.26
"p132","sk","hydUD","bin3","cost",3341699.443
"p132","sk","hydUD","bin4","cost",398967625
"p132","sk","hydUD","bin5","cost",398967625
"p132","sk","hydUND","bin1","cap",1
"p132","sk","hydUND","bin1","cost",2049457.417
"p132","sk","hydUND","bin2","cap",2
"p132","sk","hydUND","bin2","cost",2110804.305
"p132","sk","hydUND","bin3","cost",2435759.448
"p132","sk","hydUND","bin4","cap",1
"p132","sk","hydUND","bin4","cost",2714375.253
"p132","sk","hydUND","bin5","cost",3347136.653
"p132","sk","hydNPD","bin1","cost",3561988.437
"p132","sk","hydNPD","bin2","cost",4902991.421
"p132","sk","hydNPD","bin3","cost",4982816.429
"p132","sk","hydNPD","bin4","cost",5554946.94
"p132","sk","hydNPD","bin5","cost",398967625
"p132","sk","hydNPND","bin1","cap",7
"p132","sk","hydNPND","bin1","cost",3561988.437
"p132","sk","hydNPND","bin2","cap",18
"p132","sk","hydNPND","bin2","cost",4902991.421
"p132","sk","hydNPND","bin3","cap",1
"p132","sk","hydNPND","bin3","cost",4982816.429
"p132","sk","hydNPND","bin4","cap",1
"p132","sk","hydNPND","bin4","cost",5554946.94
"p132","sk","hydNPND","bin5","cost",398967625
"p133","s345","wind-ofs_3","bin1","cap",223.2
"p133","s345","wind-ofs_3","bin1","cost",260467.013224738
"p133","s345","wind-ofs_3","bin2","cap",223.2
"p133","s345","wind-ofs_3","bin2","cost",261186.501966231
