i,region,t,cost_cap
deep-egs_pbinary_1,p118,2043,60749.59926128159
deep-egs_pbinary_1,p118,2044,60445.851298360954
deep-egs_pbinary_1,p118,2045,60143.622040478076
deep-egs_pbinary_1,p118,2046,59842.903906279666
deep-egs_pbinary_1,p118,2047,59543.68938396611
deep-egs_pbinary_1,p118,2048,59245.970961737854
deep-egs_pbinary_1,p118,2049,58949.74105824157
deep-egs_pbinary_1,p118,2050,58654.99237033878
deep-egs_pbinary_1,p119,2010,113721.3188
deep-egs_pbinary_1,p119,2011,113721.3188
deep-egs_pbinary_1,p119,2012,113721.3188
deep-egs_pbinary_1,p119,2013,113721.3188
deep-egs_pbinary_1,p119,2014,113721.3188
deep-egs_pbinary_1,p119,2015,113721.3188
deep-egs_pbinary_1,p119,2016,113721.3188
deep-egs_pbinary_1,p119,2017,113152.712206
deep-egs_pbinary_1,p119,2018,112586.94864497
deep-egs_pbinary_1,p119,2019,112024.01390174514
deep-egs_pbinary_1,p119,2020,111463.8938748819
deep-egs_pbinary_1,p119,2021,110906.57434921546
deep-egs_pbinary_1,p119,2022,110352.04145074487
deep-egs_pbinary_1,p119,2023,109800.28130546927
deep-egs_pbinary_1,p119,2024,109251.27992566643
deep-egs_pbinary_1,p119,2025,108705.02343733546
deep-egs_pbinary_1,p119,2026,108161.49830763944
deep-egs_pbinary_1,p119,2027,107620.6908900201
deep-egs_pbinary_1,p119,2028,107082.58742419786
deep-egs_pbinary_1,p119,2029,106547.17449105711
deep-egs_pbinary_1,p119,2030,106014.43855776094
deep-egs_pbinary_1,p119,2031,105484.36643263632
deep-egs_pbinary_1,p119,2032,104956.94458284634
deep-egs_pbinary_1,p119,2033,104432.15981671799
deep-egs_pbinary_1,p119,2034,103909.99905629964
deep-egs_pbinary_1,p119,2035,103390.44910991832
deep-egs_pbinary_1,p119,2036,102873.49678590102
deep-egs_pbinary_1,p119,2037,102359.12934746004
deep-egs_pbinary_1,p119,2038,101847.33371664371
deep-egs_pbinary_1,p119,2039,101338.09704294303
deep-egs_pbinary_1,p119,2040,100831.4065895703
deep-egs_pbinary_1,p119,2041,100327.24950601647
deep-egs_pbinary_1,p119,2042,99825.61328293647
deep-egs_pbinary_1,p119,2043,99326.4851835426
deep-egs_pbinary_1,p119,2044,98829.85281221112
deep-egs_pbinary_1,p119,2045,98335.70354587563
deep-egs_pbinary_1,p119,2046,97844.02498891241
deep-egs_pbinary_1,p119,2047,97354.80485941897
deep-egs_pbinary_1,p119,2048,96868.03087549297
deep-egs_pbinary_1,p119,2049,96383.69064151058
deep-egs_pbinary_1,p119,2050,95901.77221673334
deep-egs_pbinary_1,p12,2010,48246.34412
deep-egs_pbinary_1,p12,2011,48246.34412
deep-egs_pbinary_1,p12,2012,48246.34412
deep-egs_pbinary_1,p12,2013,48246.34412
deep-egs_pbinary_1,p12,2014,48246.34412
deep-egs_pbinary_1,p12,2015,48246.34412
deep-egs_pbinary_1,p12,2016,48246.34412
deep-egs_pbinary_1,p12,2017,48005.1123994
deep-egs_pbinary_1,p12,2018,47765.086837403
deep-egs_pbinary_1,p12,2019,47526.26140321599
deep-egs_pbinary_1,p12,2020,47288.63011429228
deep-egs_pbinary_1,p12,2021,47052.18693983889
deep-egs_pbinary_1,p12,2022,46816.9259938018
deep-egs_pbinary_1,p12,2023,46582.84139012705
deep-egs_pbinary_1,p12,2024,46349.927194514305
deep-egs_pbinary_1,p12,2025,46118.17752090958
deep-egs_pbinary_1,p12,2026,45887.58662799794
deep-egs_pbinary_1,p12,2027,45658.14872621807
deep-egs_pbinary_1,p12,2028,45429.857977762345
deep-egs_pbinary_1,p12,2029,45202.708689562154
deep-egs_pbinary_1,p12,2030,44976.69512030255
deep-egs_pbinary_1,p12,2031,44751.81167340762
deep-egs_pbinary_1,p12,2032,44528.0526075624
deep-egs_pbinary_1,p12,2033,44305.41232619097
deep-egs_pbinary_1,p12,2034,44083.88528096377
deep-egs_pbinary_1,p12,2035,43863.46587530488
deep-egs_pbinary_1,p12,2036,43644.14851263838
deep-egs_pbinary_1,p12,2037,43425.92778937372
deep-egs_pbinary_1,p12,2038,43208.79815718134
deep-egs_pbinary_1,p12,2039,42992.754164224345
deep-egs_pbinary_1,p12,2040,42777.7904069122
deep-egs_pbinary_1,p12,2041,42563.90143340802
deep-egs_pbinary_1,p12,2042,42351.08193661395
deep-egs_pbinary_1,p12,2043,42139.326512939435
deep-egs_pbinary_1,p12,2044,41928.62990353299
deep-egs_pbinary_1,p12,2045,41718.98675305039
deep-egs_pbinary_1,p12,2046,41510.39180264015
deep-egs_pbinary_1,p12,2047,41302.839841697096
deep-egs_pbinary_1,p12,2048,41096.325659616065
deep-egs_pbinary_1,p12,2049,40890.84399754554
deep-egs_pbinary_1,p12,2050,40686.389789619396
deep-egs_pbinary_1,p120,2010,113721.3188
deep-egs_pbinary_1,p120,2011,113721.3188
deep-egs_pbinary_1,p120,2012,113721.3188
deep-egs_pbinary_1,p120,2013,113721.3188
deep-egs_pbinary_1,p120,2014,113721.3188
deep-egs_pbinary_1,p120,2015,113721.3188
deep-egs_pbinary_1,p120,2016,113721.3188
deep-egs_pbinary_1,p120,2017,113152.712206
deep-egs_pbinary_1,p120,2018,112586.94864497
deep-egs_pbinary_1,p120,2019,112024.01390174514
deep-egs_pbinary_1,p120,2020,111463.8938748819
deep-egs_pbinary_1,p120,2021,110906.57434921546
deep-egs_pbinary_1,p120,2022,110352.04145074487
deep-egs_pbinary_1,p120,2023,109800.28130546927
deep-egs_pbinary_1,p120,2024,109251.27992566643
deep-egs_pbinary_1,p120,2025,108705.02343733546
deep-egs_pbinary_1,p120,2026,108161.49830763944
deep-egs_pbinary_1,p120,2027,107620.6908900201
deep-egs_pbinary_1,p120,2028,107082.58742419786
deep-egs_pbinary_1,p120,2029,106547.17449105711
deep-egs_pbinary_1,p120,2030,106014.43855776094
deep-egs_pbinary_1,p120,2031,105484.36643263632
deep-egs_pbinary_1,p120,2032,104956.94458284634
deep-egs_pbinary_1,p120,2033,104432.15981671799
deep-egs_pbinary_1,p120,2034,103909.99905629964
deep-egs_pbinary_1,p120,2035,103390.44910991832
deep-egs_pbinary_1,p120,2036,102873.49678590102
deep-egs_pbinary_1,p120,2037,102359.12934746004
deep-egs_pbinary_1,p120,2038,101847.33371664371
deep-egs_pbinary_1,p120,2039,101338.09704294303
deep-egs_pbinary_1,p120,2040,100831.4065895703
deep-egs_pbinary_1,p120,2041,100327.24950601647
deep-egs_pbinary_1,p120,2042,99825.61328293647
deep-egs_pbinary_1,p120,2043,99326.4851835426
deep-egs_pbinary_1,p120,2044,98829.85281221112
deep-egs_pbinary_1,p120,2045,98335.70354587563
deep-egs_pbinary_1,p120,2046,97844.02498891241
deep-egs_pbinary_1,p120,2047,97354.80485941897
deep-egs_pbinary_1,p120,2048,96868.03087549297
deep-egs_pbinary_1,p120,2049,96383.69064151058
deep-egs_pbinary_1,p120,2050,95901.77221673334
deep-egs_pbinary_1,p121,2010,113721.3188
deep-egs_pbinary_1,p121,2011,113721.3188
deep-egs_pbinary_1,p121,2012,113721.3188
deep-egs_pbinary_1,p121,2013,113721.3188
deep-egs_pbinary_1,p121,2014,113721.3188
deep-egs_pbinary_1,p121,2015,113721.3188
deep-egs_pbinary_1,p121,2016,113721.3188
deep-egs_pbinary_1,p121,2017,113152.712206
deep-egs_pbinary_1,p121,2018,112586.94864497
deep-egs_pbinary_1,p121,2019,112024.01390174514
deep-egs_pbinary_1,p121,2020,111463.8938748819
deep-egs_pbinary_1,p121,2021,110906.57434921546
deep-egs_pbinary_1,p121,2022,110352.04145074487
deep-egs_pbinary_1,p121,2023,109800.28130546927
deep-egs_pbinary_1,p121,2024,109251.27992566643
deep-egs_pbinary_1,p121,2025,108705.02343733546
deep-egs_pbinary_1,p121,2026,108161.49830763944
deep-egs_pbinary_1,p121,2027,107620.6908900201
deep-egs_pbinary_1,p121,2028,107082.58742419786
deep-egs_pbinary_1,p121,2029,106547.17449105711
deep-egs_pbinary_1,p121,2030,106014.43855776094
deep-egs_pbinary_1,p121,2031,105484.36643263632
deep-egs_pbinary_1,p121,2032,104956.94458284634
deep-egs_pbinary_1,p121,2033,104432.15981671799
deep-egs_pbinary_1,p121,2034,103909.99905629964
deep-egs_pbinary_1,p121,2035,103390.44910991832
deep-egs_pbinary_1,p121,2036,102873.49678590102
deep-egs_pbinary_1,p121,2037,102359.12934746004
deep-egs_pbinary_1,p121,2038,101847.33371664371
deep-egs_pbinary_1,p121,2039,101338.09704294303
deep-egs_pbinary_1,p121,2040,100831.4065895703
deep-egs_pbinary_1,p121,2041,100327.24950601647
deep-egs_pbinary_1,p121,2042,99825.61328293647
deep-egs_pbinary_1,p121,2043,99326.4851835426
deep-egs_pbinary_1,p121,2044,98829.85281221112
deep-egs_pbinary_1,p121,2045,98335.70354587563
deep-egs_pbinary_1,p121,2046,97844.02498891241
deep-egs_pbinary_1,p121,2047,97354.80485941897
deep-egs_pbinary_1,p121,2048,96868.03087549297
deep-egs_pbinary_1,p121,2049,96383.69064151058
deep-egs_pbinary_1,p121,2050,95901.77221673334
deep-egs_pbinary_1,p122,2010,69553.69992
deep-egs_pbinary_1,p122,2011,69553.69992
deep-egs_pbinary_1,p122,2012,69553.69992
deep-egs_pbinary_1,p122,2013,69553.69992
deep-egs_pbinary_1,p122,2014,69553.69992
deep-egs_pbinary_1,p122,2015,69553.69992
deep-egs_pbinary_1,p122,2016,69553.69992
deep-egs_pbinary_1,p122,2017,69205.9314204
deep-egs_pbinary_1,p122,2018,68859.901763298
deep-egs_pbinary_1,p122,2019,68515.6022544815
deep-egs_pbinary_1,p122,2020,68173.02426929174
deep-egs_pbinary_1,p122,2021,67832.1591135162
deep-egs_pbinary_1,p122,2022,67492.9983016035
deep-egs_pbinary_1,p122,2023,67155.53334800225
deep-egs_pbinary_1,p122,2024,66819.75569760737
deep-egs_pbinary_1,p122,2025,66485.65686486743
deep-egs_pbinary_1,p122,2026,66153.22857289219
deep-egs_pbinary_1,p122,2027,65822.46247523763
deep-egs_pbinary_1,p122,2028,65493.350155906075
deep-egs_pbinary_1,p122,2029,65165.88340756092
deep-egs_pbinary_1,p122,2030,64840.05395331189
deep-egs_pbinary_1,p122,2031,64515.85372492979
deep-egs_pbinary_1,p122,2032,64193.274445524316
deep-egs_pbinary_1,p122,2033,63872.30804686628
deep-egs_pbinary_1,p122,2034,63552.9465302802
deep-egs_pbinary_1,p122,2035,63235.1818275369
deep-egs_pbinary_1,p122,2036,62919.00587040716
deep-egs_pbinary_1,p122,2037,62604.4108688766
deep-egs_pbinary_1,p122,2038,62291.388824269736
deep-egs_pbinary_1,p122,2039,61979.93187701847
deep-egs_pbinary_1,p122,2040,61670.03223710841
deep-egs_pbinary_1,p122,2041,61361.68204497148
deep-egs_pbinary_1,p122,2042,61054.87364970067
deep-egs_pbinary_1,p122,2043,60749.59926128159
deep-egs_pbinary_1,p122,2044,60445.851298360954
deep-egs_pbinary_1,p122,2045,60143.622040478076
deep-egs_pbinary_1,p122,2046,59842.903906279666
deep-egs_pbinary_1,p122,2047,59543.68938396611
deep-egs_pbinary_1,p122,2048,59245.970961737854
deep-egs_pbinary_1,p122,2049,58949.74105824157
deep-egs_pbinary_1,p122,2050,58654.99237033878
deep-egs_pbinary_1,p123,2010,113721.3188
deep-egs_pbinary_1,p123,2011,113721.3188
deep-egs_pbinary_1,p123,2012,113721.3188
deep-egs_pbinary_1,p123,2013,113721.3188
deep-egs_pbinary_1,p123,2014,113721.3188
deep-egs_pbinary_1,p123,2015,113721.3188
deep-egs_pbinary_1,p123,2016,113721.3188
deep-egs_pbinary_1,p123,2017,113152.712206
deep-egs_pbinary_1,p123,2018,112586.94864497
deep-egs_pbinary_1,p123,2019,112024.01390174514
deep-egs_pbinary_1,p123,2020,111463.8938748819
deep-egs_pbinary_1,p123,2021,110906.57434921546
deep-egs_pbinary_1,p123,2022,110352.04145074487
deep-egs_pbinary_1,p123,2023,109800.28130546927
deep-egs_pbinary_1,p123,2024,109251.27992566643
deep-egs_pbinary_1,p123,2025,108705.02343733546
deep-egs_pbinary_1,p123,2026,108161.49830763944
deep-egs_pbinary_1,p123,2027,107620.6908900201
deep-egs_pbinary_1,p123,2028,107082.58742419786
deep-egs_pbinary_1,p123,2029,106547.17449105711
deep-egs_pbinary_1,p123,2030,106014.43855776094
deep-egs_pbinary_1,p123,2031,105484.36643263632
deep-egs_pbinary_1,p123,2032,104956.94458284634
deep-egs_pbinary_1,p123,2033,104432.15981671799
deep-egs_pbinary_1,p123,2034,103909.99905629964
deep-egs_pbinary_1,p123,2035,103390.44910991832
deep-egs_pbinary_1,p123,2036,102873.49678590102
deep-egs_pbinary_1,p123,2037,102359.12934746004
deep-egs_pbinary_1,p123,2038,101847.33371664371
deep-egs_pbinary_1,p123,2039,101338.09704294303
deep-egs_pbinary_1,p123,2040,100831.4065895703
deep-egs_pbinary_1,p123,2041,100327.24950601647
deep-egs_pbinary_1,p123,2042,99825.61328293647
deep-egs_pbinary_1,p123,2043,99326.4851835426
deep-egs_pbinary_1,p123,2044,98829.85281221112
deep-egs_pbinary_1,p123,2045,98335.70354587563
deep-egs_pbinary_1,p123,2046,97844.02498891241
deep-egs_pbinary_1,p123,2047,97354.80485941897
deep-egs_pbinary_1,p123,2048,96868.03087549297
deep-egs_pbinary_1,p123,2049,96383.69064151058
deep-egs_pbinary_1,p123,2050,95901.77221673334
deep-egs_pbinary_1,p124,2010,113721.3188
deep-egs_pbinary_1,p124,2011,113721.3188
deep-egs_pbinary_1,p124,2012,113721.3188
deep-egs_pbinary_1,p124,2013,113721.3188
deep-egs_pbinary_1,p124,2014,113721.3188
deep-egs_pbinary_1,p124,2015,113721.3188
deep-egs_pbinary_1,p124,2016,113721.3188
deep-egs_pbinary_1,p124,2017,113152.712206
deep-egs_pbinary_1,p124,2018,112586.94864497
deep-egs_pbinary_1,p124,2019,112024.01390174514
deep-egs_pbinary_1,p124,2020,111463.8938748819
deep-egs_pbinary_1,p124,2021,110906.57434921546
deep-egs_pbinary_1,p124,2022,110352.04145074487
deep-egs_pbinary_1,p124,2023,109800.28130546927
deep-egs_pbinary_1,p124,2024,109251.27992566643
deep-egs_pbinary_1,p124,2025,108705.02343733546
deep-egs_pbinary_1,p124,2026,108161.49830763944
deep-egs_pbinary_1,p124,2027,107620.6908900201
deep-egs_pbinary_1,p124,2028,107082.58742419786
deep-egs_pbinary_1,p124,2029,106547.17449105711
deep-egs_pbinary_1,p124,2030,106014.43855776094
deep-egs_pbinary_1,p124,2031,105484.36643263632
deep-egs_pbinary_1,p124,2032,104956.94458284634
deep-egs_pbinary_1,p124,2033,104432.15981671799
deep-egs_pbinary_1,p124,2034,103909.99905629964
deep-egs_pbinary_1,p124,2035,103390.44910991832
deep-egs_pbinary_1,p124,2036,102873.49678590102
deep-egs_pbinary_1,p124,2037,102359.12934746004
deep-egs_pbinary_1,p124,2038,101847.33371664371
deep-egs_pbinary_1,p124,2039,101338.09704294303
deep-egs_pbinary_1,p124,2040,100831.4065895703
deep-egs_pbinary_1,p124,2041,100327.24950601647
deep-egs_pbinary_1,p124,2042,99825.61328293647
deep-egs_pbinary_1,p124,2043,99326.4851835426
deep-egs_pbinary_1,p124,2044,98829.85281221112
deep-egs_pbinary_1,p124,2045,98335.70354587563
deep-egs_pbinary_1,p124,2046,97844.02498891241
deep-egs_pbinary_1,p124,2047,97354.80485941897
deep-egs_pbinary_1,p124,2048,96868.03087549297
deep-egs_pbinary_1,p124,2049,96383.69064151058
deep-egs_pbinary_1,p124,2050,95901.77221673334
deep-egs_pbinary_1,p127,2010,69553.69992
deep-egs_pbinary_1,p127,2011,69553.69992
deep-egs_pbinary_1,p127,2012,69553.69992
deep-egs_pbinary_1,p127,2013,69553.69992
deep-egs_pbinary_1,p127,2014,69553.69992
deep-egs_pbinary_1,p127,2015,69553.69992
deep-egs_pbinary_1,p127,2016,69553.69992
deep-egs_pbinary_1,p127,2017,69205.9314204
deep-egs_pbinary_1,p127,2018,68859.901763298
deep-egs_pbinary_1,p127,2019,68515.6022544815
deep-egs_pbinary_1,p127,2020,68173.02426929174
deep-egs_pbinary_1,p127,2021,67832.1591135162
deep-egs_pbinary_1,p127,2022,67492.9983016035
deep-egs_pbinary_1,p127,2023,67155.53334800225
deep-egs_pbinary_1,p127,2024,66819.75569760737
deep-egs_pbinary_1,p127,2025,66485.65686486743
deep-egs_pbinary_1,p127,2026,66153.22857289219
deep-egs_pbinary_1,p127,2027,65822.46247523763
deep-egs_pbinary_1,p127,2028,65493.350155906075
deep-egs_pbinary_1,p127,2029,65165.88340756092
deep-egs_pbinary_1,p127,2030,64840.05395331189
deep-egs_pbinary_1,p127,2031,64515.85372492979
deep-egs_pbinary_1,p127,2032,64193.274445524316
deep-egs_pbinary_1,p127,2033,63872.30804686628
deep-egs_pbinary_1,p127,2034,63552.9465302802
deep-egs_pbinary_1,p127,2035,63235.1818275369
deep-egs_pbinary_1,p127,2036,62919.00587040716
deep-egs_pbinary_1,p127,2037,62604.4108688766
deep-egs_pbinary_1,p127,2038,62291.388824269736
deep-egs_pbinary_1,p127,2039,61979.93187701847
deep-egs_pbinary_1,p127,2040,61670.03223710841
deep-egs_pbinary_1,p127,2041,61361.68204497148
deep-egs_pbinary_1,p127,2042,61054.87364970067
deep-egs_pbinary_1,p127,2043,60749.59926128159
deep-egs_pbinary_1,p127,2044,60445.851298360954
deep-egs_pbinary_1,p127,2045,60143.622040478076
deep-egs_pbinary_1,p127,2046,59842.903906279666
deep-egs_pbinary_1,p127,2047,59543.68938396611
deep-egs_pbinary_1,p127,2048,59245.970961737854
deep-egs_pbinary_1,p127,2049,58949.74105824157
deep-egs_pbinary_1,p127,2050,58654.99237033878
deep-egs_pbinary_1,p13,2010,48246.34412
deep-egs_pbinary_1,p13,2011,48246.34412
deep-egs_pbinary_1,p13,2012,48246.34412
deep-egs_pbinary_1,p13,2013,48246.34412
deep-egs_pbinary_1,p13,2014,48246.34412
deep-egs_pbinary_1,p13,2015,48246.34412
deep-egs_pbinary_1,p13,2016,48246.34412
deep-egs_pbinary_1,p13,2017,48005.1123994
deep-egs_pbinary_1,p13,2018,47765.086837403
deep-egs_pbinary_1,p13,2019,47526.26140321599
deep-egs_pbinary_1,p13,2020,47288.63011429228
deep-egs_pbinary_1,p13,2021,47052.18693983889
deep-egs_pbinary_1,p13,2022,46816.9259938018
deep-egs_pbinary_1,p13,2023,46582.84139012705
deep-egs_pbinary_1,p13,2024,46349.927194514305
deep-egs_pbinary_1,p13,2025,46118.17752090958
deep-egs_pbinary_1,p13,2026,45887.58662799794
deep-egs_pbinary_1,p13,2027,45658.14872621807
deep-egs_pbinary_1,p13,2028,45429.857977762345
deep-egs_pbinary_1,p13,2029,45202.708689562154
deep-egs_pbinary_1,p13,2030,44976.69512030255
deep-egs_pbinary_1,p13,2031,44751.81167340762
deep-egs_pbinary_1,p13,2032,44528.0526075624
deep-egs_pbinary_1,p13,2033,44305.41232619097
deep-egs_pbinary_1,p13,2034,44083.88528096377
deep-egs_pbinary_1,p13,2035,43863.46587530488
deep-egs_pbinary_1,p13,2036,43644.14851263838
deep-egs_pbinary_1,p13,2037,43425.92778937372
deep-egs_pbinary_1,p13,2038,43208.79815718134
deep-egs_pbinary_1,p13,2039,42992.754164224345
deep-egs_pbinary_1,p13,2040,42777.7904069122
deep-egs_pbinary_1,p13,2041,42563.90143340802
deep-egs_pbinary_1,p13,2042,42351.08193661395
deep-egs_pbinary_1,p13,2043,42139.326512939435
deep-egs_pbinary_1,p13,2044,41928.62990353299
deep-egs_pbinary_1,p13,2045,41718.98675305039
deep-egs_pbinary_1,p13,2046,41510.39180264015
deep-egs_pbinary_1,p13,2047,41302.839841697096
deep-egs_pbinary_1,p13,2048,41096.325659616065
deep-egs_pbinary_1,p13,2049,40890.84399754554
deep-egs_pbinary_1,p13,2050,40686.389789619396
deep-egs_pbinary_1,p131,2010,113721.3188
deep-egs_pbinary_1,p131,2011,113721.3188
deep-egs_pbinary_1,p131,2012,113721.3188
deep-egs_pbinary_1,p131,2013,113721.3188
deep-egs_pbinary_1,p131,2014,113721.3188
deep-egs_pbinary_1,p131,2015,113721.3188
deep-egs_pbinary_1,p131,2016,113721.3188
deep-egs_pbinary_1,p131,2017,113152.712206
deep-egs_pbinary_1,p131,2018,112586.94864497
deep-egs_pbinary_1,p131,2019,112024.01390174514
deep-egs_pbinary_1,p131,2020,111463.8938748819
deep-egs_pbinary_1,p131,2021,110906.57434921546
deep-egs_pbinary_1,p131,2022,110352.04145074487
deep-egs_pbinary_1,p131,2023,109800.28130546927
deep-egs_pbinary_1,p131,2024,109251.27992566643
deep-egs_pbinary_1,p131,2025,108705.02343733546
deep-egs_pbinary_1,p131,2026,108161.49830763944
deep-egs_pbinary_1,p131,2027,107620.6908900201
deep-egs_pbinary_1,p131,2028,107082.58742419786
deep-egs_pbinary_1,p131,2029,106547.17449105711
deep-egs_pbinary_1,p131,2030,106014.43855776094
deep-egs_pbinary_1,p131,2031,105484.36643263632
deep-egs_pbinary_1,p131,2032,104956.94458284634
deep-egs_pbinary_1,p131,2033,104432.15981671799
deep-egs_pbinary_1,p131,2034,103909.99905629964
deep-egs_pbinary_1,p131,2035,103390.44910991832
deep-egs_pbinary_1,p131,2036,102873.49678590102
deep-egs_pbinary_1,p131,2037,102359.12934746004
deep-egs_pbinary_1,p131,2038,101847.33371664371
deep-egs_pbinary_1,p131,2039,101338.09704294303
deep-egs_pbinary_1,p131,2040,100831.4065895703
deep-egs_pbinary_1,p131,2041,100327.24950601647
deep-egs_pbinary_1,p131,2042,99825.61328293647
deep-egs_pbinary_1,p131,2043,99326.4851835426
deep-egs_pbinary_1,p131,2044,98829.85281221112
deep-egs_pbinary_1,p131,2045,98335.70354587563
deep-egs_pbinary_1,p131,2046,97844.02498891241
deep-egs_pbinary_1,p131,2047,97354.80485941897
deep-egs_pbinary_1,p131,2048,96868.03087549297
deep-egs_pbinary_1,p131,2049,96383.69064151058
deep-egs_pbinary_1,p131,2050,95901.77221673334
deep-egs_pbinary_1,p134,2010,113721.3188
deep-egs_pbinary_1,p134,2011,113721.3188
deep-egs_pbinary_1,p134,2012,113721.3188
deep-egs_pbinary_1,p134,2013,113721.3188
deep-egs_pbinary_1,p134,2014,113721.3188
deep-egs_pbinary_1,p134,2015,113721.3188
deep-egs_pbinary_1,p134,2016,113721.3188
deep-egs_pbinary_1,p134,2017,113152.712206
deep-egs_pbinary_1,p134,2018,112586.94864497
deep-egs_pbinary_1,p134,2019,112024.01390174514
deep-egs_pbinary_1,p134,2020,111463.8938748819
deep-egs_pbinary_1,p134,2021,110906.57434921546
deep-egs_pbinary_1,p134,2022,110352.04145074487
deep-egs_pbinary_1,p134,2023,109800.28130546927
deep-egs_pbinary_1,p134,2024,109251.27992566643
deep-egs_pbinary_1,p134,2025,108705.02343733546
deep-egs_pbinary_1,p134,2026,108161.49830763944
deep-egs_pbinary_1,p134,2027,107620.6908900201
deep-egs_pbinary_1,p134,2028,107082.58742419786
deep-egs_pbinary_1,p134,2029,106547.17449105711
deep-egs_pbinary_1,p134,2030,106014.43855776094
deep-egs_pbinary_1,p134,2031,105484.36643263632
deep-egs_pbinary_1,p134,2032,104956.94458284634
deep-egs_pbinary_1,p134,2033,104432.15981671799
deep-egs_pbinary_1,p134,2034,103909.99905629964
deep-egs_pbinary_1,p134,2035,103390.44910991832
deep-egs_pbinary_1,p134,2036,102873.49678590102
deep-egs_pbinary_1,p134,2037,102359.12934746004
deep-egs_pbinary_1,p134,2038,101847.33371664371
deep-egs_pbinary_1,p134,2039,101338.09704294303
deep-egs_pbinary_1,p134,2040,100831.4065895703
deep-egs_pbinary_1,p134,2041,100327.24950601647
deep-egs_pbinary_1,p134,2042,99825.61328293647
deep-egs_pbinary_1,p134,2043,99326.4851835426
deep-egs_pbinary_1,p134,2044,98829.85281221112
deep-egs_pbinary_1,p134,2045,98335.70354587563
deep-egs_pbinary_1,p134,2046,97844.02498891241
deep-egs_pbinary_1,p134,2047,97354.80485941897
