r,szn,HDD-CDD,t,Value
p5,spri,hdd,2050,714.3117049919999
p5,summ,cdd,2010,160.827981121
p5,summ,cdd,2012,170.850719822
p5,summ,cdd,2014,179.433759623
p5,summ,cdd,2016,187.715062243
p5,summ,cdd,2018,195.67121611599998
p5,summ,cdd,2020,207.490975828
p5,summ,cdd,2022,209.350141279
p5,summ,cdd,2024,219.223069729
p5,summ,cdd,2026,229.933172596
p5,summ,cdd,2028,231.745755067
p5,summ,cdd,2030,239.82833094400002
p5,summ,cdd,2032,238.55911603599998
p5,summ,cdd,2034,237.926908448
p5,summ,cdd,2036,246.25422188
p5,summ,cdd,2038,252.505965605
p5,summ,cdd,2040,261.082608107
p5,summ,cdd,2042,274.320954869
p5,summ,cdd,2044,285.306834959
p5,summ,cdd,2046,296.353925786
p5,summ,cdd,2048,317.954331634
p5,summ,cdd,2050,335.7212832
p5,summ,hdd,2010,109.446815035
p5,summ,hdd,2012,104.50572979
p5,summ,hdd,2014,104.33421285799999
p5,summ,hdd,2016,101.204067862
p5,summ,hdd,2018,98.234102803
p5,summ,hdd,2020,88.31073790059999
p5,summ,hdd,2022,86.2261620812
p5,summ,hdd,2024,81.0668818724
p5,summ,hdd,2026,80.4397526238
p5,summ,hdd,2028,75.9526692397
p5,summ,hdd,2030,75.4032905563
p5,summ,hdd,2032,73.4555831641
p5,summ,hdd,2034,72.3901525597
p5,summ,hdd,2036,63.542896397700005
p5,summ,hdd,2038,61.3854316678
p5,summ,hdd,2040,63.6275083143
p5,summ,hdd,2042,59.9833079883
p5,summ,hdd,2044,59.9604319688
p5,summ,hdd,2046,53.8416685858
p5,summ,hdd,2048,49.262677350699995
p5,summ,hdd,2050,44.1908185496
p5,fall,cdd,2010,10.9131882345
p5,fall,cdd,2012,16.0977529551
p5,fall,cdd,2014,17.5299710507
p5,fall,cdd,2016,18.490208701700002
p5,fall,cdd,2018,19.4918091149
p5,fall,cdd,2020,21.233656315999998
p5,fall,cdd,2022,23.5154288458
p5,fall,cdd,2024,30.4382511182
p5,fall,cdd,2026,32.086103376
p5,fall,cdd,2028,33.5852944345
p5,fall,cdd,2030,37.707720118400005
p5,fall,cdd,2032,33.819381035999996
p5,fall,cdd,2034,34.0191609304
p5,fall,cdd,2036,36.429622032
p5,fall,cdd,2038,36.775584594
p5,fall,cdd,2040,38.1154320331
p5,fall,cdd,2042,40.4554028079
p5,fall,cdd,2044,43.8064234534
p5,fall,cdd,2046,45.5958298674
p5,fall,cdd,2048,47.552603798199996
p5,fall,cdd,2050,52.137770690500005
p5,fall,hdd,2010,352.614112425
p5,fall,hdd,2012,335.342778991
p5,fall,hdd,2014,320.352321348
p5,fall,hdd,2016,318.757494871
p5,fall,hdd,2018,316.191459714
p5,fall,hdd,2020,304.39946694099996
p5,fall,hdd,2022,303.598117053
p5,fall,hdd,2024,290.227314165
p5,fall,hdd,2026,277.23370168599996
p5,fall,hdd,2028,282.262510056
p5,fall,hdd,2030,274.976942053
p5,fall,hdd,2032,279.822850111
p5,fall,hdd,2034,285.533634125
p5,fall,hdd,2036,277.274705742
p5,fall,hdd,2038,269.755517601
p5,fall,hdd,2040,267.29204811799997
p5,fall,hdd,2042,257.83489115
p5,fall,hdd,2044,254.58792010099998
p5,fall,hdd,2046,248.785714768
p5,fall,hdd,2048,234.023450114
p5,fall,hdd,2050,225.373787801
p5,wint,cdd,2010,0.0
p5,wint,cdd,2012,0.0
p5,wint,cdd,2014,0.0
p5,wint,cdd,2016,0.0
p5,wint,cdd,2018,0.0
p5,wint,cdd,2020,0.0
p5,wint,cdd,2022,0.0
p5,wint,cdd,2024,0.0
p5,wint,cdd,2026,0.0
p5,wint,cdd,2028,0.0
p5,wint,cdd,2030,0.0
p5,wint,cdd,2032,0.0
p5,wint,cdd,2034,0.0
p5,wint,cdd,2036,0.0
p5,wint,cdd,2038,0.0
p5,wint,cdd,2040,0.0
p5,wint,cdd,2042,0.0
p5,wint,cdd,2044,0.0
p5,wint,cdd,2046,0.0
p5,wint,cdd,2048,0.0
p5,wint,cdd,2050,0.0
p5,wint,hdd,2010,1913.992796
p5,wint,hdd,2012,1910.97227572
p5,wint,hdd,2014,1894.39412065
p5,wint,hdd,2016,1872.17501253
p5,wint,hdd,2018,1854.54703548
p5,wint,hdd,2020,1849.00877396
p5,wint,hdd,2022,1840.70705268
p5,wint,hdd,2024,1828.95668479
p5,wint,hdd,2026,1811.87201482
p5,wint,hdd,2028,1803.66819189
p5,wint,hdd,2030,1771.53490023
p5,wint,hdd,2032,1742.28253222
p5,wint,hdd,2034,1744.50036147
p5,wint,hdd,2036,1745.99121771
p5,wint,hdd,2038,1740.0380300000002
p5,wint,hdd,2040,1717.02266527
p5,wint,hdd,2042,1712.49728654
p5,wint,hdd,2044,1694.82398413
p5,wint,hdd,2046,1680.45967648
p5,wint,hdd,2048,1657.39908862
p5,wint,hdd,2050,1648.59847288
p6,spri,cdd,2010,3.8184808163699997
p6,spri,cdd,2012,3.13946242751
p6,spri,cdd,2014,3.97595920708
p6,spri,cdd,2016,3.8854245105
p6,spri,cdd,2018,3.7680452053099995
p6,spri,cdd,2020,3.90561173114
p6,spri,cdd,2022,5.12906275041
p6,spri,cdd,2024,5.0610567384500005
p6,spri,cdd,2026,6.3789584790900005
p6,spri,cdd,2028,6.0648923821
p6,spri,cdd,2030,6.085137599019999
p6,spri,cdd,2032,7.1132431813100006
p6,spri,cdd,2034,7.118338859780001
p6,spri,cdd,2036,8.50841302193
p6,spri,cdd,2038,9.76703268298
p6,spri,cdd,2040,10.650377607100001
p6,spri,cdd,2042,9.16207991195
p6,spri,cdd,2044,9.944068688489999
p6,spri,cdd,2046,9.21195622912
p6,spri,cdd,2048,10.5473134612
p6,spri,cdd,2050,11.478293228
p6,spri,hdd,2010,820.6701264710001
p6,spri,hdd,2012,809.32115105
p6,spri,hdd,2014,806.6465181960001
p6,spri,hdd,2016,795.361198423
p6,spri,hdd,2018,790.498709052
p6,spri,hdd,2020,782.8579931410001
p6,spri,hdd,2022,784.3194079089999
p6,spri,hdd,2024,777.658495957
p6,spri,hdd,2026,776.649588912
p6,spri,hdd,2028,783.3609808069999
p6,spri,hdd,2030,772.84113077
p6,spri,hdd,2032,766.30971571
p6,spri,hdd,2034,764.054627847
p6,spri,hdd,2036,767.0955705389999
p6,spri,hdd,2038,768.8220421760001
p6,spri,hdd,2040,761.46539987
p6,spri,hdd,2042,746.972474568
p6,spri,hdd,2044,737.188439728
p6,spri,hdd,2046,732.995936552
p6,spri,hdd,2048,714.6220919110001
p6,spri,hdd,2050,707.819004673
p6,summ,cdd,2010,126.87447972
p6,summ,cdd,2012,137.03991767899998
p6,summ,cdd,2014,144.358654342
p6,summ,cdd,2016,152.690600985
p6,summ,cdd,2018,161.540960839
p6,summ,cdd,2020,173.707100228
p6,summ,cdd,2022,175.536924397
p6,summ,cdd,2024,181.23415966599998
p6,summ,cdd,2026,189.576689946
p6,summ,cdd,2028,191.61287082400003
p6,summ,cdd,2030,199.625362656
p6,summ,cdd,2032,196.55317282
p6,summ,cdd,2034,195.519546046
p6,summ,cdd,2036,203.819808827
p6,summ,cdd,2038,208.502919811
p6,summ,cdd,2040,213.477866828
p6,summ,cdd,2042,224.99550357799998
p6,summ,cdd,2044,238.497287165
p6,summ,cdd,2046,251.869829185
p6,summ,cdd,2048,269.342336263
p6,summ,cdd,2050,285.076936827
p6,summ,hdd,2010,127.644592819
p6,summ,hdd,2012,121.035552675
p6,summ,hdd,2014,118.08047998200001
p6,summ,hdd,2016,113.057153655
p6,summ,hdd,2018,108.25863669299999
p6,summ,hdd,2020,96.39320207709999
p6,summ,hdd,2022,94.2857397496
p6,summ,hdd,2024,87.54224504209999
p6,summ,hdd,2026,86.2901762322
p6,summ,hdd,2028,79.9544281937
p6,summ,hdd,2030,77.94910350880001
p6,summ,hdd,2032,76.5458682208
p6,summ,hdd,2034,76.3934061164
p6,summ,hdd,2036,65.8067969521
p6,summ,hdd,2038,63.9958978775
p6,summ,hdd,2040,65.4459291263
p6,summ,hdd,2042,59.3992158648
p6,summ,hdd,2044,58.479827129300006
p6,summ,hdd,2046,51.702449663
p6,summ,hdd,2048,49.87833260399999
p6,summ,hdd,2050,44.75219544390001
p6,fall,cdd,2010,13.9533450428
p6,fall,cdd,2012,18.2461885041
p6,fall,cdd,2014,20.8438509378
p6,fall,cdd,2016,22.6670212448
p6,fall,cdd,2018,23.4002719525
p6,fall,cdd,2020,26.0505016763
p6,fall,cdd,2022,27.6165962173
p6,fall,cdd,2024,33.986736303
p6,fall,cdd,2026,35.931865010900005
p6,fall,cdd,2028,36.248159634400004
p6,fall,cdd,2030,40.1068287463
p6,fall,cdd,2032,36.544572614
p6,fall,cdd,2034,36.8120612338
p6,fall,cdd,2036,37.1583747663
p6,fall,cdd,2038,36.8517991757
p6,fall,cdd,2040,37.8908135014
p6,fall,cdd,2042,40.2391057203
p6,fall,cdd,2044,44.7959773249
p6,fall,cdd,2046,47.5084357879
p6,fall,cdd,2048,50.0228110021
p6,fall,cdd,2050,55.8574238612
p6,fall,hdd,2010,331.431328218
p6,fall,hdd,2012,316.939997979
p6,fall,hdd,2014,302.00771809099996
p6,fall,hdd,2016,298.915823542
p6,fall,hdd,2018,293.80736619
p6,fall,hdd,2020,278.735492168
p6,fall,hdd,2022,275.96549247400003
p6,fall,hdd,2024,266.096446757
p6,fall,hdd,2026,253.469667655
p6,fall,hdd,2028,258.366834601
p6,fall,hdd,2030,248.962987301
p6,fall,hdd,2032,252.087030186
p6,fall,hdd,2034,254.445565865
p6,fall,hdd,2036,248.26473100799998
p6,fall,hdd,2038,242.30765204099998
p6,fall,hdd,2040,238.27469059400002
p6,fall,hdd,2042,232.489102973
p6,fall,hdd,2044,229.74133900599998
p6,fall,hdd,2046,223.158400615
p6,fall,hdd,2048,208.13346346
p6,fall,hdd,2050,198.97448785900002
p6,wint,cdd,2010,0.0
p6,wint,cdd,2012,0.0
p6,wint,cdd,2014,0.0
p6,wint,cdd,2016,0.0
p6,wint,cdd,2018,0.0
p6,wint,cdd,2020,0.0
p6,wint,cdd,2022,0.0
p6,wint,cdd,2024,0.0
p6,wint,cdd,2026,0.0
p6,wint,cdd,2028,0.0
p6,wint,cdd,2030,0.0
p6,wint,cdd,2032,0.0
p6,wint,cdd,2034,0.0
p6,wint,cdd,2036,0.0
p6,wint,cdd,2038,0.0
p6,wint,cdd,2040,0.0
p6,wint,cdd,2042,0.0
p6,wint,cdd,2044,0.0
p6,wint,cdd,2046,0.0
p6,wint,cdd,2048,0.0
p6,wint,cdd,2050,0.0
p6,wint,hdd,2010,1760.9258969
p6,wint,hdd,2012,1756.33688797
p6,wint,hdd,2014,1738.69498743
p6,wint,hdd,2016,1715.87115501
p6,wint,hdd,2018,1695.14531557
p6,wint,hdd,2020,1688.44318355
p6,wint,hdd,2022,1680.9384515999998
p6,wint,hdd,2024,1669.88923368
p6,wint,hdd,2026,1652.01235877
p6,wint,hdd,2028,1643.48701949
p6,wint,hdd,2030,1613.01002761
p6,wint,hdd,2032,1590.1646242000002
p6,wint,hdd,2034,1596.89188707
p6,wint,hdd,2036,1599.06162283
p6,wint,hdd,2038,1595.48081137
p6,wint,hdd,2040,1576.17827072
p6,wint,hdd,2042,1569.31556335
p6,wint,hdd,2044,1553.45487165
p6,wint,hdd,2046,1545.39900955
p6,wint,hdd,2048,1522.86784167
p6,wint,hdd,2050,1513.90785448
p7,spri,cdd,2010,5.0043134724
p7,spri,cdd,2012,4.37075349477
p7,spri,cdd,2014,5.07344951695
p7,spri,cdd,2016,4.91277849106
p7,spri,cdd,2018,4.60144546455
p7,spri,cdd,2020,4.36232941916
p7,spri,cdd,2022,5.42722833392
p7,spri,cdd,2024,4.99918980966
p7,spri,cdd,2026,6.29720606613
p7,spri,cdd,2028,5.59106426653
p7,spri,cdd,2030,5.45136088056
p7,spri,cdd,2032,6.808455588019999
p7,spri,cdd,2034,7.455700957989999
p7,spri,cdd,2036,8.209600036989999
p7,spri,cdd,2038,10.034892561
p7,spri,cdd,2040,10.939217344100001
p7,spri,cdd,2042,10.518152734500001
p7,spri,cdd,2044,12.3415127321
p7,spri,cdd,2046,11.927552038699998
p7,spri,cdd,2048,14.1155633385
p7,spri,cdd,2050,15.0874662088
p7,spri,hdd,2010,927.529590819
p7,spri,hdd,2012,914.374053396
p7,spri,hdd,2014,909.31313169
p7,spri,hdd,2016,892.2917148
p7,spri,hdd,2018,884.6525065789999
p7,spri,hdd,2020,880.0206311060001
p7,spri,hdd,2022,885.419787055
p7,spri,hdd,2024,882.7719563160001
p7,spri,hdd,2026,883.969663995
p7,spri,hdd,2028,885.913313846
p7,spri,hdd,2030,877.915954475
p7,spri,hdd,2032,871.722416599
p7,spri,hdd,2034,868.098312446
p7,spri,hdd,2036,875.623095122
p7,spri,hdd,2038,876.7623614139999
p7,spri,hdd,2040,869.912238386
p7,spri,hdd,2042,848.7449323110001
p7,spri,hdd,2044,836.661634254
p7,spri,hdd,2046,832.789477394
p7,spri,hdd,2048,810.619984823
p7,spri,hdd,2050,800.659920368
p7,summ,cdd,2010,227.337908191
p7,summ,cdd,2012,238.62944722400002
p7,summ,cdd,2014,250.102285825
p7,summ,cdd,2016,259.757544212
p7,summ,cdd,2018,262.933291833
p7,summ,cdd,2020,278.360190287
p7,summ,cdd,2022,276.732775501
p7,summ,cdd,2024,287.71643119
p7,summ,cdd,2026,301.578463246
p7,summ,cdd,2028,312.609753665
p7,summ,cdd,2030,320.092778165
p7,summ,cdd,2032,321.246475635
p7,summ,cdd,2034,318.492398798
p7,summ,cdd,2036,330.353412425
p7,summ,cdd,2038,343.443318504
p7,summ,cdd,2040,356.39897946300005
p7,summ,cdd,2042,373.74523643699996
p7,summ,cdd,2044,392.24306164800004
p7,summ,cdd,2046,407.712223446
p7,summ,cdd,2048,424.984080447
p7,summ,cdd,2050,443.82453136699996
p7,summ,hdd,2010,100.35711802200001
p7,summ,hdd,2012,96.7867092599
p7,summ,hdd,2014,95.16146844469999
p7,summ,hdd,2016,93.7525058659
p7,summ,hdd,2018,90.23349103780001
p7,summ,hdd,2020,82.9702860377
p7,summ,hdd,2022,82.0301213904
p7,summ,hdd,2024,77.5761494093
p7,summ,hdd,2026,75.5778415739
p7,summ,hdd,2028,70.8825827385
p7,summ,hdd,2030,71.4248202806
p7,summ,hdd,2032,68.5703727975
p7,summ,hdd,2034,68.6984358065
p7,summ,hdd,2036,58.7155996999
p7,summ,hdd,2038,56.6031961057
p7,summ,hdd,2040,58.514317196899995
p7,summ,hdd,2042,51.706052857399996
p7,summ,hdd,2044,51.952271590600006
p7,summ,hdd,2046,47.5304773562
p7,summ,hdd,2048,44.0325155772
p7,summ,hdd,2050,38.9096258071
p7,fall,cdd,2010,10.2153955425
p7,fall,cdd,2012,15.848518411199999
p7,fall,cdd,2014,16.749834618399998
p7,fall,cdd,2016,17.883662068099998
p7,fall,cdd,2018,18.579699728199998
p7,fall,cdd,2020,20.2162700928
p7,fall,cdd,2022,22.6792845598
p7,fall,cdd,2024,28.3659223206
p7,fall,cdd,2026,30.9388158923
p7,fall,cdd,2028,33.0012172971
p7,fall,cdd,2030,38.2113020243
p7,fall,cdd,2032,33.6170243292
p7,fall,cdd,2034,33.6803820958
p7,fall,cdd,2036,36.0041290715
p7,fall,cdd,2038,35.5511510994
p7,fall,cdd,2040,38.3434698854
p7,fall,cdd,2042,40.804416139000004
p7,fall,cdd,2044,45.8762760563
p7,fall,cdd,2046,45.889862170600004
p7,fall,cdd,2048,48.337315502399996
p7,fall,cdd,2050,55.1123441047
p7,fall,hdd,2010,395.869999993
p7,fall,hdd,2012,380.892113014
p7,fall,hdd,2014,365.018067747
p7,fall,hdd,2016,363.32436294
p7,fall,hdd,2018,360.822396181
p7,fall,hdd,2020,346.338082536
p7,fall,hdd,2022,346.152939988
p7,fall,hdd,2024,333.137716593
p7,fall,hdd,2026,316.92431739200003
p7,fall,hdd,2028,323.585961789
p7,fall,hdd,2030,314.976198341
p7,fall,hdd,2032,319.778999167
p7,fall,hdd,2034,327.145616303
p7,fall,hdd,2036,316.774398614
p7,fall,hdd,2038,311.48914661
p7,fall,hdd,2040,306.987300794
p7,fall,hdd,2042,294.734308865
p7,fall,hdd,2044,291.200164413
p7,fall,hdd,2046,286.188506069
p7,fall,hdd,2048,267.83034236099996
p7,fall,hdd,2050,256.707094387
p7,wint,cdd,2010,0.0
p7,wint,cdd,2012,0.0
p7,wint,cdd,2014,0.0
p7,wint,cdd,2016,0.0
p7,wint,cdd,2018,0.0
p7,wint,cdd,2020,0.0
p7,wint,cdd,2022,0.0
p7,wint,cdd,2024,0.0
p7,wint,cdd,2026,0.0
p7,wint,cdd,2028,0.0
p7,wint,cdd,2030,0.0
p7,wint,cdd,2032,0.0
p7,wint,cdd,2034,0.0
p7,wint,cdd,2036,0.0
p7,wint,cdd,2038,0.0
p7,wint,cdd,2040,0.0
p7,wint,cdd,2042,0.0
p7,wint,cdd,2044,0.0
p7,wint,cdd,2046,0.0
p7,wint,cdd,2048,0.0
p7,wint,cdd,2050,0.0
p7,wint,hdd,2010,2192.55868532
p7,wint,hdd,2012,2193.09319195
p7,wint,hdd,2014,2172.62770716
p7,wint,hdd,2016,2147.93534219
p7,wint,hdd,2018,2127.42550267
p7,wint,hdd,2020,2120.98216534
p7,wint,hdd,2022,2109.49506476
p7,wint,hdd,2024,2093.68571569
p7,wint,hdd,2026,2071.56054872
p7,wint,hdd,2028,2063.27358513
p7,wint,hdd,2030,2026.59108802
p7,wint,hdd,2032,2004.40107166
p7,wint,hdd,2034,2007.88219603
p7,wint,hdd,2036,2014.09702503
p7,wint,hdd,2038,2005.73858101
p7,wint,hdd,2040,1979.92221742
p7,wint,hdd,2042,1979.30054865
p7,wint,hdd,2044,1956.52450438
p7,wint,hdd,2046,1945.56618599
p7,wint,hdd,2048,1915.13932343
p7,wint,hdd,2050,1902.46258655
p8,spri,cdd,2010,2.95278355458
p8,spri,cdd,2012,2.7749479048400003
p8,spri,cdd,2014,3.76339880491
p8,spri,cdd,2016,3.9472722466800003
p8,spri,cdd,2018,3.8559320494400002
p8,spri,cdd,2020,4.01680926993
p8,spri,cdd,2022,5.652748304659999
p8,spri,cdd,2024,5.493638628609999
p8,spri,cdd,2026,8.75030720449
p8,spri,cdd,2028,8.55382489466
p8,spri,cdd,2030,7.86209677879
p8,spri,cdd,2032,9.276165986010001
p8,spri,cdd,2034,9.480535345680002
p8,spri,cdd,2036,10.5641407968
p8,spri,cdd,2038,12.1085892751
p8,spri,cdd,2040,12.7134182052
p8,spri,cdd,2042,11.8052063776
p8,spri,cdd,2044,12.7512149262
p8,spri,cdd,2046,10.3481069742
p8,spri,cdd,2048,12.1121711569
p8,spri,cdd,2050,13.4383239616
p8,spri,hdd,2010,916.9888164360001
p8,spri,hdd,2012,899.2629215239999
p8,spri,hdd,2014,896.2539111169999
p8,spri,hdd,2016,886.222392747
p8,spri,hdd,2018,886.750370995
p8,spri,hdd,2020,875.73970416
p8,spri,hdd,2022,874.3153200510001
p8,spri,hdd,2024,867.6757791639999
p8,spri,hdd,2026,860.48202213
p8,spri,hdd,2028,869.514940058
p8,spri,hdd,2030,863.93107936
p8,spri,hdd,2032,859.548086473
p8,spri,hdd,2034,857.68259664
p8,spri,hdd,2036,860.604243213
p8,spri,hdd,2038,859.574693405
p8,spri,hdd,2040,856.67783047
p8,spri,hdd,2042,841.533595819
p8,spri,hdd,2044,831.2926017839999
p8,spri,hdd,2046,826.772263788
p8,spri,hdd,2048,803.3332206819999
p8,spri,hdd,2050,794.98577379
p8,summ,cdd,2010,183.72946895
p8,summ,cdd,2012,194.998626867
p8,summ,cdd,2014,203.011199571
p8,summ,cdd,2016,211.856356744
p8,summ,cdd,2018,218.458757051
p8,summ,cdd,2020,233.90647428
p8,summ,cdd,2022,233.313866289
p8,summ,cdd,2024,241.62820164599998
p8,summ,cdd,2026,251.68632367799998
p8,summ,cdd,2028,260.451173005
p8,summ,cdd,2030,267.435490587
p8,summ,cdd,2032,266.285529419
p8,summ,cdd,2034,263.96917150400003
p8,summ,cdd,2036,275.96934102299997
p8,summ,cdd,2038,285.159722344
p8,summ,cdd,2040,292.41121976799997
p8,summ,cdd,2042,306.069708214
p8,summ,cdd,2044,324.779654624
p8,summ,cdd,2046,341.874780886
p8,summ,cdd,2048,355.97934046800003
p8,summ,cdd,2050,372.828886201
p8,summ,hdd,2010,112.00741811
p8,summ,hdd,2012,105.232081489
p8,summ,hdd,2014,102.386049136
p8,summ,hdd,2016,99.0479734811
p8,summ,hdd,2018,93.72195752020001
p8,summ,hdd,2020,84.82888623699999
p8,summ,hdd,2022,82.04008133640001
p8,summ,hdd,2024,75.90789650970001
p8,summ,hdd,2026,72.1937439914
p8,summ,hdd,2028,66.9872357294
p8,summ,hdd,2030,66.0260643649
p8,summ,hdd,2032,66.2443478131
p8,summ,hdd,2034,66.1634448426
p8,summ,hdd,2036,54.723748095299996
p8,summ,hdd,2038,53.4565189266
p8,summ,hdd,2040,54.4655095304
p8,summ,hdd,2042,47.9505820494
p8,summ,hdd,2044,47.236522868
p8,summ,hdd,2046,42.6504960075
p8,summ,hdd,2048,40.9530874232
p8,summ,hdd,2050,36.0379635503
p8,fall,cdd,2010,13.9106931478
p8,fall,cdd,2012,18.3390861346
p8,fall,cdd,2014,20.8552710417
p8,fall,cdd,2016,23.1938346379
p8,fall,cdd,2018,24.2359397821
p8,fall,cdd,2020,26.5681643416
p8,fall,cdd,2022,28.470891389400002
p8,fall,cdd,2024,34.2011031068
p8,fall,cdd,2026,37.3097750942
p8,fall,cdd,2028,37.5607798328
p8,fall,cdd,2030,42.2876617668
p8,fall,cdd,2032,38.0012808771
p8,fall,cdd,2034,37.600707236999995
p8,fall,cdd,2036,37.606631483200005
p8,fall,cdd,2038,35.9757245339
p8,fall,cdd,2040,37.9379291864
p8,fall,cdd,2042,40.1764979363
p8,fall,cdd,2044,46.1585753399
p8,fall,cdd,2046,47.5396144732
p8,fall,cdd,2048,50.4185641718
p8,fall,cdd,2050,58.329622957
p8,fall,hdd,2010,361.427710185
p8,fall,hdd,2012,349.285842305
p8,fall,hdd,2014,335.001711652
p8,fall,hdd,2016,330.371634437
p8,fall,hdd,2018,322.923868883
p8,fall,hdd,2020,305.792333778
p8,fall,hdd,2022,302.800358208
p8,fall,hdd,2024,293.968584229
p8,fall,hdd,2026,278.119240751
p8,fall,hdd,2028,282.461179756
p8,fall,hdd,2030,272.03156605
p8,fall,hdd,2032,275.831049269
p8,fall,hdd,2034,277.616439489
p8,fall,hdd,2036,271.754226607
p8,fall,hdd,2038,267.170120837
p8,fall,hdd,2040,260.101535651
p8,fall,hdd,2042,254.386267393
p8,fall,hdd,2044,251.27696898599999
p8,fall,hdd,2046,245.436382021
p8,fall,hdd,2048,227.75444768900002
p8,fall,hdd,2050,215.930153223
p8,wint,cdd,2010,0.0
p8,wint,cdd,2012,0.0
p8,wint,cdd,2014,0.0
p8,wint,cdd,2016,0.0
p8,wint,cdd,2018,0.0
p8,wint,cdd,2020,0.0
p8,wint,cdd,2022,0.0
p8,wint,cdd,2024,0.0
p8,wint,cdd,2026,0.0
p8,wint,cdd,2028,0.0
p8,wint,cdd,2030,0.0
p8,wint,cdd,2032,0.0
p8,wint,cdd,2034,0.0
p8,wint,cdd,2036,0.0
p8,wint,cdd,2038,0.0
p8,wint,cdd,2040,0.0
p8,wint,cdd,2042,0.0
p8,wint,cdd,2044,0.0
p8,wint,cdd,2046,0.0
p8,wint,cdd,2048,0.0
p8,wint,cdd,2050,0.0
p8,wint,hdd,2010,1981.32951613
p8,wint,hdd,2012,1976.00233808
p8,wint,hdd,2014,1956.70470123
p8,wint,hdd,2016,1933.85680987
p8,wint,hdd,2018,1914.52081939
p8,wint,hdd,2020,1911.17464999
p8,wint,hdd,2022,1899.97673031
p8,wint,hdd,2024,1889.20033313
p8,wint,hdd,2026,1872.12021857
p8,wint,hdd,2028,1862.41572793
p8,wint,hdd,2030,1830.75402647
p8,wint,hdd,2032,1813.53398948
p8,wint,hdd,2034,1819.62639654
p8,wint,hdd,2036,1824.25298378
p8,wint,hdd,2038,1820.02076885
p8,wint,hdd,2040,1797.01385447
p8,wint,hdd,2042,1791.63608122
p8,wint,hdd,2044,1773.03628989
p8,wint,hdd,2046,1764.06458067
p8,wint,hdd,2048,1734.10586223
p8,wint,hdd,2050,1724.25641249
p9,spri,cdd,2010,7.782018464260001
p9,spri,cdd,2012,7.724280014500001
p9,spri,cdd,2014,9.98633584021
p9,spri,cdd,2016,10.9773314639
p9,spri,cdd,2018,10.709191593
p9,spri,cdd,2020,11.678571872400001
p9,spri,cdd,2022,14.081719048499998
p9,spri,cdd,2024,13.6351851102
p9,spri,cdd,2026,17.0374326407
p9,spri,cdd,2028,16.4757982931
p9,spri,cdd,2030,17.1778966641
p9,spri,cdd,2032,18.688653496700002
p9,spri,cdd,2034,19.1735560184
p9,spri,cdd,2036,21.0172560585
p9,spri,cdd,2038,22.497720234899997
p9,spri,cdd,2040,23.2310610582
p9,spri,cdd,2042,22.784315700500002
p9,spri,cdd,2044,23.96855596
p9,spri,cdd,2046,21.767052397399997
p9,spri,cdd,2048,25.6003308623
p9,spri,cdd,2050,27.9144815133
p9,spri,hdd,2010,541.260496161
p9,spri,hdd,2012,523.294706214
p9,spri,hdd,2014,519.0097189090001
p9,spri,hdd,2016,509.69324254800006
p9,spri,hdd,2018,509.653953642
p9,spri,hdd,2020,496.88457178699997
p9,spri,hdd,2022,496.25647158699996
p9,spri,hdd,2024,491.330431257
p9,spri,hdd,2026,480.199747135
p9,spri,hdd,2028,485.69419456199995
p9,spri,hdd,2030,483.689722837
p9,spri,hdd,2032,480.841678812
p9,spri,hdd,2034,482.101769724
p9,spri,hdd,2036,483.29229637199995
p9,spri,hdd,2038,479.031332165
p9,spri,hdd,2040,479.70212894199994
p9,spri,hdd,2042,465.079033359
p9,spri,hdd,2044,459.157583019
p9,spri,hdd,2046,455.45806128
p9,spri,hdd,2048,436.33391073
p9,spri,hdd,2050,423.15089324300004
p9,summ,cdd,2010,252.319251643
p9,summ,cdd,2012,266.433365928
p9,summ,cdd,2014,277.91198165
p9,summ,cdd,2016,286.495762936
p9,summ,cdd,2018,291.513871711
p9,summ,cdd,2020,301.891731554
p9,summ,cdd,2022,303.582757559
p9,summ,cdd,2024,312.52348154
p9,summ,cdd,2026,323.704582099
p9,summ,cdd,2028,331.927081219
p9,summ,cdd,2030,343.109793541
p9,summ,cdd,2032,342.291333555
p9,summ,cdd,2034,341.73488136
p9,summ,cdd,2036,354.14397992
p9,summ,cdd,2038,365.108812519
p9,summ,cdd,2040,371.321876122
p9,summ,cdd,2042,385.459460516
p9,summ,cdd,2044,400.760574402
p9,summ,cdd,2046,414.369798185
p9,summ,cdd,2048,425.58879029
p9,summ,cdd,2050,440.91385861199996
p9,summ,hdd,2010,37.4137106342
p9,summ,hdd,2012,33.289925062100004
p9,summ,hdd,2014,31.760258294699998
p9,summ,hdd,2016,28.8429471095
p9,summ,hdd,2018,26.070202285100002
p9,summ,hdd,2020,24.5381691721
p9,summ,hdd,2022,24.8401906046
p9,summ,hdd,2024,22.9860894791
p9,summ,hdd,2026,21.420686716600002
p9,summ,hdd,2028,20.0646993245
p9,summ,hdd,2030,19.329402676500003
p9,summ,hdd,2032,19.859795455
p9,summ,hdd,2034,19.5780405071
p9,summ,hdd,2036,15.738102682100001
p9,summ,hdd,2038,14.968899851500002
p9,summ,hdd,2040,14.8875554799
p9,summ,hdd,2042,11.4619074294
p9,summ,hdd,2044,11.6051536268
p9,summ,hdd,2046,10.2393534992
p9,summ,hdd,2048,9.36404551345
p9,summ,hdd,2050,7.368860034760001
