sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10008383,357395.7803,370162.2028
10008384,362407.3482,352041.4892
10008394,354748.2218,429651.6962
10008395,367395.0315,506982.29
10008396,372045.2667,577750.1913
10008406,356268.0167,327580.0103
10008407,360042.4733,413113.8092
10008408,356553.3093,446119.2613
10008421,355581.9595,385631.1278
10008422,365501.1597,466325.6908
10008423,370178.2923,535776.4088
10008433,353141.3933,366674.6138
10008434,350162.8165,417319.0182
10008449,355364.9355,346865.469
10008450,358316.2912,429285.861
10008451,362301.8177,501659.4965
10008452,367898.702,567071.914
10008461,350177.3388,363098.6977
10008476,349443.5382,328739.732
10008477,353012.2485,394817.7632
10008478,349526.027,466063.5295
10008479,358675.2332,536757.0585
10008480,367324.8167,597311.472
10008481,365287.745,637867.2203
10008508,349252.3532,326572.821
10008509,350159.0715,346062.858
10008510,350929.73,400148.3717
10008511,347898.6678,458408.2603
10008512,356880.8673,558961.1953
10008532,348113.0407,330382.6345
10008533,352618.1747,356507.7083
10008534,353451.542,379246.8548
10008535,356008.7498,399278.3198
10008536,354905.8728,424790.7077
10008537,352114.6005,461927.5908
10008538,346379.2455,498530.6377
10008558,351104.9663,310228.1333
10008559,349800.457,309618.9322
10008560,350853.0017,340940.1443
10008671,360278.5698,331108.3957
10008682,357298.8675,313328.3035
10008683,360440.3263,320986.2125
10008684,366786.5062,315498.7845
10008706,356939.2628,327976.1663
10008707,369662.4928,339953.063
10008722,358070.5873,320327.1175
10008723,364975.3523,391518.721
10008724,365208.577,413276.5252
10008725,370358.2,407155.442
10008726,380903.7133,376339.6942
10008727,380586.0127,360584.3777
10008750,357749.298,319986.5267
10008751,366617.0685,398522.4967
10008752,376361.7888,380437.0987
10008753,376180.0122,359520.2212
10008754,367895.7593,347249.4858
10008755,355820.2088,311832.6597
10008767,352041.6327,305454.2562
10008768,361947.9422,375765.0147
10008769,365499.9188,447916.5787
10008770,366759.0738,493338.804
10008771,374183.8775,487128.5647
10008772,386950.7502,460644.7245
10008773,401005.0155,450606.2705
10008775,373741.946,363278.83
10008776,367453.3867,316672.9807
10008790,368050.8137,321375.6643
10008792,336336.3208,340695.6128
10008796,358352.838,348894.0553
10008797,367022.19,432371.0657
10008798,374410.6425,463988.8352
10008799,377796.7763,449915.6858
10008800,374631.0905,434586.4807
10008801,367414.3855,380195.7747
10008802,355248.7905,310393.3243
10008812,351829.0228,340137.6112
10008813,357241.319,384064.3192
10008814,360393.4942,439451.6698
10008815,363110.1805,497235.6453
10008816,368883.5593,552988.6277
10008817,375027.865,558250.398
10008818,390828.2802,537261.8708
10008819,392334.8023,527071.3933
10008821,379735.9852,439782.207
10008822,387165.9595,409650.1318
10008823,370194.0172,395668.5367
10008824,364503.3193,372466.4235
10008825,365828.3627,366323.3225
10008826,369697.7967,360287.6248
10008827,356073.573,328874.8227
10008836,373720.6265,309529.5642
10008837,367891.9163,357938.045
10008838,347925.5467,396112.6082
10008839,343407.847,360222.9115
10008840,348339.181,340639.9918
10008841,353902.9022,358301.2533
10008842,358867.0563,408501.1752
10008843,364816.1683,472765.0428
10008844,372847.1705,528445.8835
10008845,377328.5625,528939.8147
10008846,376701.4302,499912.3267
10008847,373617.6345,442995.7568
10008848,365769.2157,391125.9302
10008849,353977.4925,339496.9153
10008857,350031.6092,325942.0737
10008858,353615.0352,370798.8088
10008859,353932.064,405384.414
10008860,358372.828,447537.2218
10008861,360399.7295,498664.4098
10008862,362008.4338,549657.3693
10008863,377593.2793,599523.2585
10008864,377310.6527,620605.6158
10008865,386858.5942,605408.8608
10008866,393708.256,588457.6128
10008867,391331.1198,548194.0362
10008868,376002.0825,513122.8508
10008869,381713.2293,492771.3673
10008870,370387.4268,478645.9978
10008871,362649.9263,460216.3128
10008872,370652.9585,455388.2692
10008873,368523.9282,447676.6605
10008874,363325.0315,409002.7897
10008875,360030.32,367822.6137
10008876,350388.0247,341495.7542
10008882,373334.0442,308997.2573
10008883,368889.1848,355523.2357
10008884,356203.8938,406685.0253
10008885,350795.9955,424974.8035
10008886,355145.1353,443036.7868
10008887,359157.764,476467.3013
10008888,363567.686,520856.213
10008889,370540.6743,566300.9097
10008890,376404.5262,586183.8903
10008891,377032.601,553706.0638
10008892,376097.2233,507408.6763
10008893,371695.0727,463931.0365
10008894,366463.8785,403839.3432
10008895,353291.226,340403.2168
10008903,354628.6235,344319.8827
10008904,359004.7305,409571.693
10008907,391001.7672,614692.3475
10008908,387294.3835,663572.99
10008909,384925.8617,665963.2223
10008910,392554.1535,640888.2858
10008911,384375.3947,607456.1288
10008912,374778.6362,581362.6548
10008913,378272.8708,566855.7102
10008914,368569.2827,552300.2918
10008915,352405.2148,538235.2975
10008916,370173.238,534290.0575
10008917,363626.5647,521033.8098
10008918,361757.1367,483691.0068
10008919,364020.5855,448060.6372
10008920,354614.8783,409149.4353
10008921,364440.5265,385444.6383
10008924,369273.6328,339396.4522
10008925,362663.514,387524.0093
10008926,360029.8035,425473.319
10008927,361547.5897,455947.9498
10008928,364659.2042,485583.028
10008929,367521.3593,517110.543
10008930,374115.7142,550570.526
10008931,376154.5833,564393.8377
10008932,373931.0507,534694.5308
10008933,369137.3722,506690.9478
10008934,369411.4535,466924.947
10008935,364616.7292,408711.9488
10008936,365844.277,347299.6835
10008945,363273.153,365877.6565
10008946,384039.5203,453168.4503
10008947,388761.5207,530516.9723
10008948,401296.3847,600342.7565
10008949,395354.6075,661889.5588
10008950,388590.2283,706345.1595
10008951,392973.5073,689416.4507
10008952,380030.076,662883.6237
10008953,385671.1225,643087.905
10008954,365913.1323,631956.4813
10008956,356081.9957,606969.1095
10008958,360898.2235,578578.1353
10008959,360079.4213,535120.9625
10008963,367730.3442,338311.0858
10008964,368271.913,371238.4967
10008965,367072.8227,406426.6527
10008966,369029.864,443671.6053
10008967,373568.0808,484804.9347
10008968,376232.7255,499813.6277
10008969,376111.2618,465534.6948
10008970,374573.0497,445106.9583
10008971,372311.9205,449723.5253
10008972,365951.1825,455005.1803
10008973,378149.4212,420411.3778
10008974,384891.5135,347633.4347
10008983,371506.8888,356182.7132
10008984,391849.299,447405.0352
10008985,402036.9738,526620.2117
10008986,407095.129,597556.0407
10008987,398931.6837,659808.2135
10008988,388789.4427,715392.3105
10008989,386218.9273,734559.5655
10008990,376087.564,714648.5892
10008991,360465.562,699302.4613
10008999,370743.7222,319256.3045
10009000,370857.7167,364915.0173
10009001,371931.6202,411219.2352
10009002,371900.2115,429304.4862
10009003,371574.2095,386134.8545
10009004,371870.423,355495.4315
10009005,373846.71,362678.8662
10009006,374693.3695,398153.2433
10009007,376352.9238,431165.3482
10009008,386869.4908,408426.0227
10009009,389301.0677,351607.3937
10009017,372937.8612,378510.2708
10009018,398095.2632,462321.4047
10009019,407100.8937,537566.0703
10009020,407529.8203,605879.9118
10009021,400985.5418,666324.5798
10009022,391040.9007,720683.8588
10009023,385344.474,764284.2713
10009024,366291.767,761570.2307
10009025,364390.9823,748488.0465
10009026,371741.4983,731848.0632
10009027,370638.563,712642.7648
10009032,369719.3955,328147.5438
10009033,367588.0623,357842.6338
10009037,375568.2463,310471.4127
10009038,378594.5265,357480.5955
10009039,378798.6302,412823.5342
10009040,373699.7407,425918.0623
10009041,383170.9433,382595.4428
10009042,388475.919,343800.8225
10009043,388198.0723,316954.1192
10009046,372612.8697,318963.5113
10009047,364625.2085,365544.9765
10009048,369103.55,427522.5675
10009049,395101.2883,495509.8785
10009050,404404.063,561159.8675
10009051,405194.272,623309.112
10009052,399155.3195,679701.4335
10009053,389439.1487,731265.0008
10009054,384461.22,776479.297
10009055,361254.8497,795604.0283
10009065,379894.4458,352398.9518
10009066,377702.1943,404799.6835
10009067,378967.5108,439487.5322
10009068,382022.3358,432232.2377
10009069,387478.0908,410239.4657
10009070,390368.518,399361.9622
10009071,388391.5642,399213.8158
10009072,382007.9937,409893.7515
10009073,366122.0938,442851.1153
10009074,365326.7492,487673.9503
10009075,388168.9472,541054.1907
10009076,397227.5013,595410.2278
10009077,402140.579,649359.8093
10009078,397662.5277,696491.4365
10009089,381897.5883,328531.7585
10009090,393332.5145,394050.49
10009091,393089.5397,459612.4852
10009092,386581.2235,488557.0167
10009093,383141.231,485033.9165
10009094,386293.8567,484939.3665
10009095,380765.7013,492006.2858
10009096,368194.0168,516003.3597
10009097,359839.2377,549753.593
10009098,378050.6865,591122.9397
10009099,389956.9055,630158.347
10009100,397506.6272,665502.7965
10009101,399209.5328,692199.3155
10009113,390430.2267,335770.4567
10009114,399157.8617,414676.999
10009115,394002.3982,482236.3715
10009116,386464.3148,537913.5582
10009117,391094.2377,559939.8902
10009118,386397.2342,565940.5783
10009119,380646.6103,583619.202
10009120,365036.8472,600837.6995
10009121,372019.5717,620158.863
10009130,389597.3323,360314.5572
10009131,397266.0197,439865.8572
10009132,388758.3653,516162.0355
10009133,388310.0578,583726.0328
10009134,385422.0683,617751.3833
10009135,385810.9973,618589.567
10009143,380148.9805,324164.0265
10009144,388993.0792,415923.111
10009145,388439.5113,496108.3135
10009146,390296.7442,558355.1957
10009152,380059.5008,320538.8445
10009153,375987.2632,386261.051
10020023,559290.4223,766402.3893
10020024,560219.8097,746660.8337
10020048,557779.5712,749757.7078
10020049,550315.5617,722625.335
10020050,547968.3075,699370.1847
10020051,554857.2443,678917.4002
10020073,555442.072,744768.7038
10020074,548536.5292,709581.7865
10020075,534229.8758,676300.7048
10020076,530274.9485,647105.6388
10020077,541608.287,622259.2853
10020094,560604.4,791844.6913
10020095,545365.3412,752269.1848
10020096,542678.4262,711104.129
10020097,519483.1808,669204.2503
10020098,507724.9752,628217.0972
10020099,502999.042,590894.7608
10020119,550047.3705,771021.6477
10020120,520621.6938,726891.116
10020121,498645.7958,679846.968
10020122,481689.8107,630448.6535
10020123,467186.113,580182.4887
10020124,451298.502,532133.9302
10020125,554551.406,657940.3778
10020126,548102.9782,682712.1993
10020146,529846.9777,754079.2583
10020147,475712.4123,705810.0008
10020148,440784.831,653174.3637
10020149,413196.4045,596180.1403
10020150,388467.7843,535646.2382
10020151,370320.961,474185.4195
10020152,541498.2228,628123.9007
10020174,532203.9335,831137.016
10020175,504514.6353,788725.7235
10020176,479497.9043,742178.25
10020177,403353.6562,690743.7193
10020178,364372.2098,633657.0182
10020179,349643.3115,570247.3603
10020180,342669.4403,500209.5318
10020181,486934.8135,585513.2137
10020203,513010.4635,903490.6583
10020204,476981.5053,866877.9087
10020205,433264.0747,827273.1432
10020206,389384.126,784001.4185
10020207,356935.6775,736273.8545
10020208,340311.3028,683183.4863
10020209,338152.9138,623703.8142
10020210,338002.9613,556694.2333
10020211,338591.3183,480924.5397
10020212,441292.0198,564034.1257
10020213,422573.8925,602933.8188
10020234,501534.1182,970116.286
10020235,459344.403,937921.997
10020236,425357.432,903773.5303
10020237,387153.2722,867210.9572
10020238,358549.7792,827672.811
10020239,343516.8488,784491.0538
10020240,341169.9053,736887.3717
10020241,338961.6252,683971.7782
10020242,338647.8618,624746.8755
10020243,338907.9155,558125.9367
10020244,338514.9775,482990.3143
10020245,421092.6382,544824.4712
10020246,422090.0665,582049.144
10020268,483925.6972,972621.2183
10020269,423565.4293,940774.1927
10020270,383826.6455,907070.068
10020271,358005.7368,871085.8403
10020272,352721.9167,832312.561
10020273,345411.5012,790159.0305
10020274,341894.1345,743963.0508
10020275,339320.4463,693017.5862
10020276,339405.2132,636629.13
10020277,338944.6578,574249.216
10020278,338367.9248,505795.1662
10020279,414255.1043,523344.875
10020280,443896.787,571553.5692
10020281,481948.4835,614770.7483
10020302,510770.7082,1007164.036
10020303,437489.1598,977349.9888
10020304,391969.28,946143.4053
10020305,360776.8162,913253.4747
10020306,356582.4898,878321.2893
10020307,353473.0257,840927.1913
10020308,348132.2763,800607.1062
10020309,342550.074,756884.1132
10020310,340587.8233,709328.8928
10020311,339984.041,657675.837
10020312,338933.3562,602052.107
10020313,338189.693,543424.4877
10020314,487038.64,565435.3122
10020315,522740.4588,615032.442
10020345,537204.3173,1041321.022
10020346,467359.4462,1013275.312
10020347,406500.8378,984182.1492
10020348,367004.1242,953866.9227
10020349,360492.8507,922099.1422
10020350,356668.1418,888600.5685
10020351,353270.6498,853060.5598
10020352,348599.4833,815163.943
10020353,342781.3018,774638.9348
10020354,341242.005,731340.0015
10020355,340015.0682,685389.8545
10020356,338837.2433,637354.073
10020357,338070.8782,588461.4618
10020358,337128.1898,541367.6565
10020359,517409.9138,613630.2865
10020360,525415.7935,662515.537
10020416,503841.9317,1048457.724
10020417,425658.9025,1021157.027
10020418,380627.0187,992955.1562
10020419,362707.7607,963728.8018
10020420,359912.614,933314.0048
10020421,356444.0532,901518.5923
10020422,353168.0168,868143.6332
10020423,348308.546,833018.0697
10020424,342536.3182,796054.11
10020425,341182.8175,757334.1158
10020426,339800.5162,717157.1972
10020427,338718.5225,676206.5223
10020428,337861.4932,635990.3965
10020429,337054.5705,599117.5278
10020430,523919.3275,629217.4882
10020431,535223.7748,680110.2282
10020436,333381.6787,524949.1325
10020437,335441.476,595629.1058
10020438,338797.5202,658242.1175
10020439,351275.2553,713978.2548
10020440,420031.8297,763917.5925
10020441,510737.7635,809020.4295
10020442,535940.5753,850127.3382
10020444,548980.8163,923139.1562
10020445,546569.7595,956164.2187
10020529,534960.776,1082818.96
10020530,463337.8038,1057094.883
10020531,399518.095,1030659.475
10020532,367477.8023,1003478.579
10020533,363469.3427,975481.3967
10020534,360039.4713,946569.9608
10020535,356430.034,916634.245
10020536,352953.9773,885576.4288
10020537,347996.1602,853347.3503
10020538,342412.8217,819978.0462
10020539,341337.844,785653.738
10020540,339969.8727,750764.2395
10020541,338749.631,716189.2472
10020542,337946.3985,683329.6217
10020543,337006.3843,654369.5058
10020544,532534.7857,650998.2727
10020545,534825.7252,700855.9498
10020546,423368.7327,766289.261
10020547,508087.2652,811147.3193
10020548,542715.3873,852057.2482
10020551,560109.7053,957706.0722
10020552,560059.2328,988904.5268
10020641,509503.4598,1091976.921
10020642,423542.0973,1067096.419
10020643,375937.7283,1041618.021
10020644,365381.423,1015548.266
10020645,363228.7302,988866.3168
10020646,360405.5453,961534.617
10020647,356626.0825,933515.2297
10020648,352548.0828,904793.654
10020649,347148.5188,875377.3273
10020650,342373.7248,845390.05
10020651,341081.2858,815073.8843
10020652,339676.2612,784953.1413
10020653,338478.2013,755810.34
10020654,337765.262,728942.9938
10020655,336810.8625,705916.8447
10020656,335568.8293,687630.6665
10020657,533653.3297,677503.297
10020658,429465.0617,771889.0818
10020659,498752.8677,815691.382
10020660,541766.6457,855821.9127
10020661,558139.8962,892913.7318
10020756,543730.377,1125680.882
10020757,480345.8987,1102280.418
10020758,402201.2625,1078316.879
10020759,371601.2527,1053861.387
10020760,366589.1728,1028958.076
10020761,363538.2888,1003630.94
10020762,360521.1612,977894.5152
10020763,356479.0928,951761.2885
10020764,351819.3233,925262.1405
10020765,346188.1808,898471.4072
10020766,342005.1315,871563.2808
10020767,340875.4427,844865.3183
10020768,339393.8728,818822.6112
10020769,338263.2522,794241.6733
10020770,337428.362,772084.064
10020771,336448.1063,753504.7267
10020772,335307.749,737729.838
10020774,528996.5387,660268.0008
10020775,413336.5888,778161.1647
10020776,492323.368,821639.6635
10020777,537909.3247,861459.9958
10020778,557957.9353,898276.4
10020874,557462.4482,1157953.194
