sc_point_gid,latitude,longitude,places_fmv_all_rev
27181,44.352,-94.989,8576.105
47460,37.656,-75.711,20841.217
36535,40.459,-116.279,369.1821
16928,46.974,-93.818,5237.9893
19779,43.751,-123.06,55865.22
40525,40.752,-88.658,13102.575
47181,37.898,-114.64,4106.7217
44798,38.367,-75.776,13079.31
20161,43.712,-122.725,7385.8496
22646,45.445,-91.055,10304.474
40719,39.489,-115.391,3138.9014
27960,44.109,-92.084,9254.422
37480,41.567,-89.3,15129.1
31406,43.078,-88.229,290076.88
31783,43.004,-88.691,17027.96
44138,38.607,-115.272,2176.855
29592,42.308,-75.389,16138.582
33109,41.188,-117.414,313.90353
42621,39.05,-114.971,4748.1816
19397,43.789,-123.395,10653.334
58952,34.739,-115.007,838.0713
16554,47.055,-92.849,2348.308
30063,41.813,-118.541,461.44995
23975,43.135,-120.28,566.4027
27019,42.477,-119.401,578.98865
26175,43.099,-74.656,3935.1462
17700,46.74,-91.905,154.58737
47942,37.725,-114.45,5183.6094
43001,38.954,-114.943,4115.2764
54403,36.107,-113.873,1494.8848
28453,42.572,-75.147,7358.7773
57815,35.087,-114.695,21211.574
24288,43.277,-72.574,14707.15
30824,41.646,-118.329,508.87006
28338,44.02,-92.395,205210.55
53264,36.415,-113.816,2711.4106
16550,47.067,-93.492,4444.7715
62747,33.673,-115.387,745.38696
40234,39.596,-75.971,76675.875
44518,38.512,-115.244,2074.4202
38437,40.022,-115.847,1524.4343
58573,34.855,-114.904,875.99255
28706,43.955,-94.232,11318.191
21125,45.84,-91.179,5635.259
19984,46.137,-91.313,12187.515
23786,45.153,-91.079,6393.961
58194,34.971,-114.8,869.3707
22620,45.523,-95.126,7039.048
64645,33.149,-115.509,10116.891
19202,46.399,-94.794,7856.5854
23406,45.251,-91.071,6909.3555
55162,35.895,-113.955,2661.118
37189,40.462,-76.435,29982.73
46319,37.963,-75.758,9531.263
39578,39.756,-115.618,1911.95
25422,43.133,-73.561,23125.434
21308,43.616,-121.577,28407.926
48601,37.347,-75.664,4811.2505
47840,37.56,-75.74,13702.541
20544,43.699,-122.244,10149.498
16555,47.052,-92.688,3674.6587
20926,43.658,-121.911,17843.926
26180,42.989,-73.923,52106.348
22833,43.368,-120.687,977.4812
22452,43.437,-120.873,1629.356
27780,42.311,-119.184,541.2296
17319,46.842,-92.058,161709.12
43267,38.97,-77.173,1964470
22266,45.543,-91.046,6626.301
22071,43.505,-121.058,3009.9458
45279,38.34,-115.051,2722.0513
23026,45.348,-91.063,5303.345
37296,40.288,-116.077,1188.5371
18081,46.638,-91.752,6313.614
53644,36.318,-113.791,2735.7764
32348,41.356,-117.623,1254.8389
24166,45.056,-91.087,6932.1416
19016,43.855,-123.584,8349.988
18462,46.536,-91.6,6903.997
50224,37.186,-114.021,5907.086
48703,37.552,-114.261,4781.876
25685,44.671,-91.273,9738.1875
35012,40.777,-116.828,316.15378
24900,44.938,-95.134,8468.336
28541,42.145,-118.969,643.7473
46801,37.994,-114.667,4414.843
36810,40.537,-76.264,19256.027
61988,33.887,-115.312,804.5403
47562,37.821,-114.477,3878.3374
41480,39.317,-115.195,3201.1396
16938,46.943,-92.212,12875.611
35773,40.608,-116.623,279.11334
46040,38.167,-114.859,3204.2144
17685,46.785,-94.306,10094.432
19581,46.302,-94.955,4567.1084
16549,47.069,-93.653,5722.424
44037,38.579,-75.854,18902.646
40143,40.865,-88.937,13045.792
20162,43.739,-122.579,9638.814
48323,37.648,-114.288,3768.644
21690,43.574,-121.244,4070.8096
59711,34.526,-115.084,796.70575
23214,43.299,-120.502,1578.7438
18064,46.689,-94.468,9179.613
28324,44.056,-94.535,9184.887
25117,42.901,-119.875,754.1916
24356,43.065,-120.096,821.0768
30352,42.117,-75.453,7717.3384
39776,40.855,-87.043,11501.449
34251,40.946,-117.033,447.21252
16556,47.048,-92.527,4368.366
22240,45.621,-95.124,6968.1562
42241,39.145,-114.999,7580.1567
51745,36.819,-113.784,4445.791
29302,41.979,-118.754,744.82635
20340,46.108,-95.117,4747.5903
40339,39.585,-115.42,2964.8386
18635,43.92,-123.774,6148.9795
19780,43.778,-122.913,16232.721
20745,45.937,-91.171,31556.992
48220,37.464,-75.769,9670.716
56300,35.568,-114.143,2607.2236
63886,33.363,-115.435,295.62482
19398,43.817,-123.249,15160.15
55921,35.684,-114.036,2974.6953
52125,36.722,-113.759,3553.8618
39762,40.969,-89.071,16182.813
21886,45.64,-91.038,3004.626
32554,42.718,-87.073,0
25878,42.736,-119.656,831.8663
50985,37.011,-113.835,5390.1035
65784,32.838,-115.557,59789.375
20927,43.684,-121.764,20849.621
32161,42.921,-89.001,15489.041
18443,46.593,-94.631,4477.748
51365,36.915,-113.809,5145.6562
60470,34.313,-115.161,800.77106
27314,42.836,-74.902,7278.6963
39198,39.852,-115.648,2036.7012
25795,43.194,-74.622,3967.512
39001,41.171,-89.195,13435.252
24283,43.394,-73.307,11395.662
38057,40.118,-115.877,1523.7777
31405,43.086,-88.379,342505.3
17306,46.88,-94.142,6691.834
57058,35.338,-114.354,2322.1343
61229,34.1,-115.237,702.16516
47079,37.772,-75.817,19693.406
56679,35.453,-114.249,4650.0728
26421,44.547,-94.986,8783.834
44899,38.435,-115.079,2347.0862
26639,42.571,-119.438,629.1141
20545,43.725,-122.098,15128.962
23595,43.229,-120.318,754.9927
31205,41.574,-118.151,348.10968
33490,41.115,-117.239,479.75186
33299,42.644,-89.333,17194.21
36155,40.554,-116.31,519.98254
45660,38.263,-114.886,3696.1409
54783,36.01,-113.848,2033.4192
21309,43.642,-121.431,18446.502
18843,46.434,-91.449,6299.7354
27582,44.198,-91.771,8691.891
25280,44.841,-95.136,9207.719
59332,34.642,-114.981,832.53125
47943,37.744,-114.314,3895.308
45178,38.271,-75.806,11210.318
52505,36.626,-113.733,2958.2773
38260,41.205,-86.406,11655.663
47182,37.917,-114.504,5047.5215
36916,40.384,-116.108,876.38837
32540,42.831,-89.162,16235.555
36719,41.768,-89.426,12991.451
46421,38.09,-114.695,3507.7446
54024,36.222,-113.765,2645.932
52885,36.529,-113.708,2683.359
41100,39.413,-115.223,4011.7834
28716,43.929,-92.706,11437.023
48600,37.368,-75.799,6025.077
24671,43.11,-72.172,8761.515
16548,47.071,-93.814,4034.0217
20163,43.766,-122.432,19997.287
18822,46.496,-94.792,3493.0586
16557,47.044,-92.366,2815.8027
18254,43.985,-123.964,9546.591
21506,45.737,-91.03,3789.777
19604,46.234,-91.305,14422.378
16939,46.939,-92.052,12080.754
30444,41.741,-118.363,484.99954
16173,47.156,-93.005,2631.625
57437,35.222,-114.46,10216.301
16172,47.159,-93.166,4420.6777
22453,43.462,-120.726,944.4341
27942,44.156,-94.839,8130.3022
27203,44.291,-91.611,7799.1025
22072,43.531,-120.912,1555.3578
17320,46.837,-91.898,4521.3687
27400,42.406,-119.22,498.79663
58953,34.759,-114.877,819.4578
16174,47.153,-92.844,2114.5906
32729,41.283,-117.447,407.03107
19017,43.882,-123.438,11085.779
55542,35.799,-113.93,1914.4307
19781,43.805,-122.767,10785.005
17701,46.736,-91.745,1456.663
27561,44.255,-94.991,10099.001
16171,47.162,-93.327,6297.068
30732,42.022,-75.485,8399.836
37568,40.386,-76.605,41655.383
24546,44.959,-91.095,11047.222
21691,43.6,-121.098,4396.6973
37501,41.389,-86.231,10271.934
24289,43.253,-72.427,20241.986
38329,40.175,-76.523,61790.84
28705,43.957,-94.385,9635.69
41755,39.194,-75.951,29968.525
40907,40.64,-88.381,12267.244
19399,43.844,-123.102,30621.045
30651,43.23,-87.452,0
40908,40.632,-88.237,12941.98
14439,44.889,-66.923,19514.842
16170,47.164,-93.488,24244.363
58195,34.991,-114.669,12861.534
16175,47.149,-92.682,2031.5239
44519,38.531,-115.107,1567.3221
16927,46.976,-93.979,8140.634
37860,41.47,-89.31,16481.902
48980,37.272,-75.828,3995.7346
20928,43.71,-121.618,28252.375
29090,43.85,-93.625,8205.056
47459,37.676,-75.846,27771.041
37677,40.213,-115.907,1005.5854
41861,39.241,-115.028,5538.9185
14819,44.796,-66.97,6740.1943
40533,40.687,-87.503,10588.024
50605,37.108,-113.861,7723.8164
39959,39.68,-115.449,2485.2754
57816,35.106,-114.565,146715.88
53265,36.433,-113.683,2724.9246
38818,39.947,-115.677,2146.977
43276,38.791,-75.932,34293.316
21099,45.914,-95.278,34456.41
35393,40.703,-116.655,500.2193
22834,43.393,-120.541,1873.4893
20546,43.752,-121.952,17182.031
34632,40.872,-116.859,396.1007
31782,43.011,-88.84,43169.72
23976,43.159,-120.134,690.9308
65025,33.052,-115.483,11318.651
29212,42.403,-75.357,7600.72
24737,42.995,-119.913,827.5071
45280,38.359,-114.914,3287.569
29091,43.847,-93.473,9816.637
18082,46.634,-91.593,5701.029
28807,42.979,-78.993,73660.664
58574,34.875,-114.774,799.0023
46041,38.186,-114.722,3782.6597
45558,38.176,-75.835,7482.092
63127,33.577,-115.361,564.8501
38710,40.06,-76.412,213237.62
47563,37.84,-114.341,4854.3765
25414,43.311,-74.736,3684.7793
20365,46.035,-91.163,11001.817
21310,43.668,-121.284,6116.361
54404,36.125,-113.74,2498.152
25498,42.831,-119.693,723.32776
19960,46.206,-95.115,4723.3184
46802,38.013,-114.531,4375.115
19224,46.332,-91.297,7040.083
20164,43.793,-122.286,9175.27
26065,44.574,-91.281,8997.626
16176,47.146,-92.521,2628.0542
28161,42.24,-119.004,650.03436
33871,41.041,-117.065,462.4534
44139,38.627,-115.135,1551.2238
17684,46.786,-94.466,11221.313
14058,45.011,-67.024,8256.771
16169,47.167,-93.649,16143.623
21126,45.835,-91.022,8460.126
37948,40.291,-76.635,140498.45
18636,43.948,-123.628,9629.559
40524,40.76,-88.803,13347.108
55163,35.914,-113.823,2492.065
24655,43.479,-74.52,6816.8047
60091,34.43,-115.058,816.8811
29089,43.852,-93.778,9550.648
16558,47.041,-92.206,19652.598
19782,43.833,-122.621,11167.922
28922,42.074,-118.789,692.1152
20746,45.932,-91.013,7445.0903
31586,41.502,-117.975,676.8994
25053,42.967,-71.919,27205.398
31404,43.093,-88.529,145953.72
29683,41.908,-118.576,595.7633
33015,41.387,-75.244,33809.715
23215,43.323,-120.356,767.9839
37099,41.671,-89.436,10019.527
18463,46.532,-91.441,15101.65
26259,42.666,-119.474,680.20264
24677,42.962,-71.3,85428.86
17305,46.882,-94.303,16852.102
62368,33.79,-115.286,1255.2821
44417,38.483,-75.883,12121.15
18063,46.69,-94.628,5701.373
19018,43.91,-123.292,15952.639
29092,43.844,-93.321,9964.348
36536,40.479,-116.138,892.89246
19201,46.4,-94.953,4923.209
40720,39.509,-115.252,3051.8499
46318,37.984,-75.894,27364.367
32919,42.741,-89.322,22603.473
25034,43.406,-74.702,4994.156
45938,38.08,-75.865,10031.878
20719,46.012,-95.276,14242.553
29188,42.866,-78.872,197189.6
14438,44.918,-67.071,12260.486
47839,37.581,-75.875,35778.35
42888,39.046,-77.007,1495257.2
53645,36.336,-113.657,2477.0378
34535,41.006,-75.371,47514.85
35601,41.874,-86.155,20219.117
19400,43.872,-122.956,22933.707
26824,44.384,-91.45,8300.97
49360,37.177,-75.857,12382.156
23906,43.419,-72.83,11848.394
33110,41.21,-117.272,352.1648
20547,43.778,-121.805,18627.05
18255,44.013,-123.818,10365.061
40155,40.767,-87.201,14259.839
52126,36.74,-113.624,3384.3696
28073,42.667,-75.114,6575.6865
16177,47.142,-92.36,5295.576
28339,44.016,-92.243,13271.887
48324,37.667,-114.152,3939.5532
26179,43.011,-74.07,15897.303
35774,40.629,-116.482,565.6976
20929,43.736,-121.471,49666.062
29093,43.842,-93.168,9200.314
38438,40.043,-115.707,2447.1875
47183,37.936,-114.368,4015.0447
66164,32.741,-115.53,60218.168
17874,44.078,-124.009,10547.211
15792,47.256,-93.161,6888.4614
16940,46.935,-91.891,14784.615
51746,36.837,-113.65,3946.2417
25660,44.743,-95.137,10788.499
37188,40.482,-76.576,18107.29
39579,39.776,-115.478,2920.9175
57059,35.356,-114.223,5975.9385
56680,35.472,-114.117,2504.9172
45661,38.282,-114.749,3804.533
44900,38.455,-114.941,3749.8865
16926,46.978,-94.139,12059.422
61609,34.003,-115.21,815.6626
15791,47.259,-93.322,7896.8916
17321,46.833,-91.738,0
46422,38.11,-114.558,3781.7017
15793,47.253,-93,3491.0103
26934,42.931,-74.869,5375.924
60850,34.217,-115.134,734.6887
20165,43.819,-122.14,9240.723
16168,47.169,-93.81,6114.3896
23907,43.395,-72.683,18288.082
22073,43.556,-120.765,1084.5645
21692,43.625,-120.951,3113.8945
51366,36.933,-113.675,6585.376
48219,37.485,-75.904,38099.945
49740,37.081,-75.886,3403.9868
36431,40.612,-76.092,28696.48
28323,44.058,-94.688,8794.068
59712,34.546,-114.955,787.1634
31029,43.15,-87.766,0
52506,36.644,-113.599,2256.3137
24357,43.09,-119.95,746.703
15794,47.25,-92.838,2117.3867
19985,46.132,-91.155,14864.213
15790,47.262,-93.484,33220.062
47838,37.601,-76.01,0
48218,37.505,-76.039,0
29088,43.854,-93.93,9520.16
34438,42.359,-89.512,12168.753
41481,39.337,-115.056,3416.8667
37297,40.309,-115.937,776.89844
14057,45.04,-67.172,3580.247
64266,33.266,-115.409,763.1384
42622,39.069,-114.833,6132.1084
18442,46.594,-94.79,3819.887
39381,41.073,-89.206,14353.971
57438,35.241,-114.329,9015.026
23759,45.231,-95.286,7639.8535
27020,42.5,-119.256,519.9096
21311,43.694,-121.138,5564.247
22454,43.487,-120.58,1276.2437
14818,44.825,-67.117,7783.563
40906,40.648,-88.525,10527.775
31968,41.451,-117.656,812.163
23379,45.329,-95.285,6308.8457
35013,40.798,-116.686,296.06622
29569,42.752,-78.752,129991.266
34818,42.261,-89.522,12923.35
54025,36.24,-113.632,2786.8672
23596,43.254,-120.172,609.0481
20366,46.03,-91.005,10522.852
19783,43.859,-122.474,8961.734
56301,35.587,-114.011,3376.5693
30825,41.669,-118.186,983.8005
39091,39.944,-76.301,74085.984
19580,46.303,-95.114,4930.752
18637,43.976,-123.482,12681.164
40909,40.624,-88.092,11567.4375
34078,42.292,-86.537,0
13677,45.133,-67.126,3908.5044
39853,39.712,-76.081,64812.727
17702,46.731,-91.585,3450.338
25118,42.925,-119.73,923.84436
46699,37.868,-75.787,0
46698,37.888,-75.923,1287.5359
32349,41.378,-117.48,1061.7905
24139,45.134,-95.287,7447.6343
16559,47.037,-92.045,7843.2686
25055,42.918,-71.628,103226.26
66544,32.644,-115.504,184683.11
54784,36.029,-113.715,1710.1707
55922,35.702,-113.904,1810.6128
18844,46.429,-91.29,6566.0967
15795,47.247,-92.677,2183.8245
30064,41.836,-118.397,352.59528
26801,44.45,-94.987,9704.077
25420,43.178,-73.854,18335.852
34840,42.078,-86.272,16261.8
34252,40.967,-116.891,299.71906
24926,44.861,-91.103,7486.65
25800,43.083,-73.889,61344.293
19401,43.899,-122.81,30494.348
48599,37.389,-75.933,36266.24
65405,32.955,-115.457,17097.473
34058,42.456,-89.502,11774.031
57817,35.125,-114.434,5810.8057
27961,44.105,-91.931,8582.664
24654,43.501,-74.668,5423.816
20548,43.804,-121.658,24561.25
22999,45.426,-95.284,6728.286
19019,43.938,-123.145,33309.47
36156,40.575,-116.169,693.94165
27781,42.335,-119.04,552.1274
16178,47.138,-92.199,2717.3523
17493,44.143,-124.2,20446.906
40340,39.604,-115.281,3359.5479
23905,43.442,-72.977,10478.92
35198,42.164,-89.533,14470.932
42242,39.165,-114.861,9396.321
20930,43.762,-121.324,12949.531
47944,37.763,-114.178,4837.793
29094,43.839,-93.016,11862.092
28808,42.962,-78.845,427553.2
63507,33.48,-115.334,695.6366
48598,37.409,-76.068,0
38240,41.372,-89.32,15392.012
15789,47.264,-93.645,19660.254
28704,43.959,-94.537,8924.682
47564,37.859,-114.205,3316.6426
6445,47.25,-68.054,591.098
23908,43.371,-72.537,16593.371
52886,36.547,-113.574,2317.2368
16547,47.074,-93.975,7080.3936
20166,43.846,-121.993,16042.117
37567,40.406,-76.747,24449.287
28717,43.926,-92.554,29735.566
26445,44.477,-91.289,6980.3984
24519,45.036,-95.288,7764.5977
24298,43.031,-71.115,85820.38
22835,43.418,-120.395,673.0038
20339,46.109,-95.275,6418.5117
6064,47.372,-68.162,722.0137
40142,40.872,-89.082,16597.84
6827,47.1,-67.793,700.8151
18083,46.629,-91.433,5804.2285
46803,38.032,-114.394,3612.057
18256,44.041,-123.672,10694.111
26040,44.646,-95.138,8665.605
39199,39.872,-115.508,2303.5408
28542,42.169,-118.825,718.6095
6444,47.278,-68.209,819.1163
18821,46.498,-94.952,3905.8672
17494,44.171,-124.054,7325.6685
6446,47.222,-67.9,962.04266
46042,38.206,-114.585,4299.6533
45281,38.378,-114.777,3123.275
38058,40.138,-115.736,2016.8167
6063,47.4,-68.317,884.2949
60471,34.333,-115.032,812.4248
6826,47.128,-67.947,1197.1271
29950,42.639,-78.632,14933.3
15796,47.243,-92.515,1986.5454
43269,38.931,-76.897,1153402
33491,41.136,-117.097,445.11102
25879,42.76,-119.511,601.6144
15199,44.703,-67.016,0
44520,38.551,-114.969,3583.579
42135,39.098,-75.981,28043.418
58196,35.01,-114.539,58605.594
55543,35.817,-113.797,2356.6436
15198,44.732,-67.164,4267.4014
53266,36.451,-113.549,3237.4966
14437,44.947,-67.219,4113.398
27941,44.158,-94.992,7680.331
19784,43.886,-122.328,9941.668
22619,45.524,-95.282,6897.9644
58954,34.778,-114.747,659.9103
16925,46.98,-94.3,18850.12
59333,34.662,-114.851,819.338
39472,39.828,-76.191,42448.266
29189,42.848,-78.725,183037.69
17322,46.829,-91.578,0
6443,47.307,-68.363,758.8493
43760,38.743,-115.025,2771.7559
17304,46.884,-94.463,13853.095
29087,43.856,-94.083,10257.182
36917,40.404,-115.967,667.8879
17683,46.788,-94.626,5973.377
44797,38.388,-75.913,4957.137
16941,46.931,-91.731,4308.0283
6825,47.157,-68.101,442.30145
19605,46.23,-91.147,17441.355
17875,44.106,-123.863,9363.763
26554,43.026,-74.836,9076.743
37947,40.31,-76.776,287741.3
61230,34.12,-115.108,769.861
22647,45.44,-90.898,4166.006
48979,37.293,-75.962,36849.03
62748,33.693,-115.259,699.69934
7207,47.006,-67.84,832.694
6442,47.335,-68.518,451.45587
29303,42.003,-118.61,853.5806
18638,44.004,-123.335,39451.758
64646,33.169,-115.382,4137.45
43656,38.695,-75.962,34769.664
37479,41.574,-89.446,11681.285
21693,43.65,-120.805,1428.8041
20549,43.83,-121.512,53593.17
41101,39.433,-115.084,3638.4507
58575,34.894,-114.643,32586.975
25306,44.764,-91.111,8460.1875
40910,40.616,-87.948,11355.56
19402,43.926,-122.663,12872.888
31781,43.018,-88.99,25395.76
16560,47.033,-91.884,5683.5303
19020,43.965,-122.999,66032.73
22267,45.538,-90.89,4662.233
36809,40.557,-76.405,18508.627
32160,42.928,-89.151,34361.9
23216,43.348,-120.21,513.32684
6824,47.185,-68.255,777.449
23904,43.466,-73.124,7182.3965
15788,47.267,-93.807,4442.995
61989,33.907,-115.184,823.26306
20167,43.872,-121.846,16742.633
30331,42.525,-78.512,10817.799
37187,40.502,-76.717,9124.953
24738,43.019,-119.767,838.33105
21312,43.719,-120.991,4338.381
7206,47.035,-67.994,559.567
26640,42.595,-119.293,542.15656
29570,42.735,-78.605,53409.293
32730,41.305,-117.304,616.0277
38328,40.195,-76.664,89030.33
24290,43.229,-72.281,10014.673
15413,47.351,-92.994,7348.092
39960,39.7,-115.31,2580.7585
47184,37.955,-114.231,4461.053
31403,43.101,-88.679,18009.36
23977,43.184,-119.988,802.9217
15414,47.348,-92.833,3475.875
22074,43.581,-120.619,672.21265
15797,47.24,-92.354,3810.1484
23407,45.245,-90.915,4619.1807
33678,42.553,-89.492,13068.604
49359,37.197,-75.991,30973.756
20931,43.788,-121.178,6009.9873
25054,42.942,-71.773,27155.723
15412,47.354,-93.156,8444.557
25686,44.666,-91.119,9167.934
34633,40.893,-116.718,259.15045
16179,47.134,-92.038,3635.3923
22239,45.621,-95.281,7788.432
54405,36.143,-113.607,3478.289
24899,44.939,-95.289,7430.4805
35394,40.724,-116.513,733.23755
18464,46.527,-91.282,10672.131
19785,43.913,-122.181,7514.9814
45177,38.292,-75.942,11700.113
18062,46.692,-94.788,3401.233
35578,42.067,-89.543,13398.199
6823,47.213,-68.41,777.89624
23787,45.148,-90.923,5723.3604
23027,45.343,-90.907,5638.3564
15415,47.344,-92.671,3912.1733
17876,44.135,-123.716,11029.654
49739,37.101,-76.02,27383.924
45557,38.196,-75.971,21711.281
65785,32.858,-115.43,12774.043
18257,44.069,-123.525,15298.059
31493,41.811,-75.404,11933.873
7205,47.063,-68.148,579.7152
14817,44.854,-67.265,3706.5676
41862,39.261,-114.889,17384.086
46423,38.128,-114.421,5441.2705
15578,44.639,-67.21,9266.298
24167,45.051,-90.932,6799.988
7587,46.913,-67.887,1800.6753
44140,38.647,-114.997,3318.488
31206,41.597,-118.008,375.60938
53646,36.354,-113.524,2354.5925
15411,47.357,-93.318,7958.542
19225,46.327,-91.139,7216.8433
37678,40.234,-115.766,1229.3745
29568,42.77,-78.899,63668.37
21887,45.635,-90.881,3583.6606
37566,40.426,-76.888,21712.727
22455,43.512,-120.433,809.4368
6439,47.418,-68.984,515.8206
44901,38.474,-114.804,3938.8667
45662,38.302,-114.612,4234.663
30712,42.411,-78.393,4127.7227
38819,39.967,-115.537,1855.7874
33872,41.063,-116.923,255.46387
7588,46.884,-67.733,1591.0348
6438,47.445,-69.139,504.97882
6822,47.241,-68.564,931.7962
17495,44.2,-123.907,6150.5596
63887,33.383,-115.308,327.7567
16546,47.076,-94.136,9884.144
14056,45.07,-67.321,3563.8726
55164,35.932,-113.69,1361.5164
6437,47.472,-69.295,407.7432
7204,47.091,-68.302,411.90033
30445,41.764,-118.22,1542.3562
29951,42.621,-78.485,11800.68
25499,42.855,-119.548,666.9176
19959,46.207,-95.274,4403.164
27401,42.429,-119.076,549.1488
51747,36.855,-113.515,2944.3118
19200,46.401,-95.112,9676.144
15416,47.341,-92.509,5829.658
17114,44.265,-124.098,18296.438
15410,47.359,-93.479,8579.887
17703,46.727,-91.426,5459.052
20550,43.856,-121.365,30762.385
20168,43.898,-121.699,19261.74
19403,43.953,-122.517,7080.0137
7586,46.942,-68.04,963.52277
36537,40.5,-115.997,797.8043
27583,44.194,-91.618,7532.9883
18639,44.031,-123.189,288778.06
