r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p26065,0.059,0.118,0.236,0.429,0.826,2.008,3.494,3.570548528,3.71049927,3.830927665,3.93292798,4.019591519,3.613,3.618,3.634,3.654,3.678,3.702,3.725,3.75,3.788
p26067,0.01575,0.0315,0.063,0.118,0.222,0.521,0.891,0.910520532,0.945397441,0.978202105,1.005761498,1.032741398,0.933,0.933,0.937,0.944,0.952,0.961,0.969,0.978,0.988
p26069,0.01375,0.0275,0.055,0.1,0.193,0.47,0.818,0.835921207,0.87006274,0.899596579,0.926769168,0.952867063,0.859,0.86,0.864,0.87,0.877,0.884,0.891,0.899,0.912
p26073,0.0135,0.027,0.054,0.098,0.19,0.464,0.81,0.827745938,0.859452219,0.890862632,0.917868623,0.942742147,0.852,0.854,0.861,0.869,0.878,0.887,0.896,0.905,0.918
p26075,0.0455,0.091,0.182,0.355,0.656,1.481,2.476,2.530245609,2.63034821,2.719532862,2.800333727,2.873226068,2.589,2.595,2.611,2.628,2.648,2.668,2.687,2.708,2.74
p26079,0.01225,0.0245,0.049,0.086,0.169,0.428,0.759,0.775628601,0.805338561,0.828633257,0.84666427,0.861742822,0.772,0.772,0.772,0.773,0.775,0.777,0.78,0.783,0.787
p26081,0.1665,0.333,0.666,1.325,2.424,5.375,8.897,9.091920509,9.45609651,9.780929311,10.05761498,10.30378917,9.293,9.31,9.365,9.427,9.499,9.573,9.643,9.725,9.829
p26085,0.0135,0.027,0.054,0.096,0.186,0.458,0.802,0.81957067,0.850963802,0.878853454,0.903405239,0.928117269,0.839,0.839,0.84,0.843,0.848,0.853,0.859,0.866,0.875
p26087,0.0235,0.047,0.094,0.186,0.341,0.763,1.27,1.297823878,1.347536195,1.393064606,1.43298762,1.468112771,1.324,1.326,1.333,1.342,1.353,1.365,1.376,1.388,1.404
p26089,0.013,0.026,0.052,0.093,0.181,0.449,0.789,0.806285858,0.837170124,0.862477303,0.883379014,0.905617457,0.814,0.814,0.814,0.815,0.818,0.821,0.825,0.83,0.835
p26091,0.031,0.062,0.124,0.25,0.455,0.997,1.638,1.673886231,1.739064428,1.800284902,1.853538335,1.903484145,1.721,1.725,1.738,1.752,1.77,1.789,1.807,1.827,1.851
p26093,0.04375,0.0875,0.175,0.339,0.628,1.432,2.407,2.459733918,2.553952457,2.644202566,2.721341397,2.789976761,2.517,2.522,2.537,2.555,2.577,2.598,2.617,2.639,2.667
p26095,0.01175,0.0235,0.047,0.079,0.158,0.409,0.733,0.749058979,0.777751205,0.800247928,0.815512365,0.824618131,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733
p26097,0.01175,0.0235,0.047,0.079,0.158,0.409,0.733,0.749058979,0.777751205,0.800247928,0.821075205,0.840368,0.755,0.755,0.755,0.756,0.759,0.762,0.765,0.768,0.775
p26099,0.19525,0.3905,0.781,1.471,2.775,6.511,11.128,11.37179852,11.80738801,12.20569145,12.55087993,12.85864289,11.593,11.61,11.677,11.754,11.845,11.939,12.025,12.118,12.244
p26101,0.01325,0.0265,0.053,0.094,0.183,0.453,0.794,0.811395401,0.842475385,0.86793602,0.888941855,0.907867438,0.815,0.815,0.816,0.817,0.82,0.823,0.826,0.831,0.837
p26105,0.01325,0.0265,0.053,0.094,0.183,0.452,0.794,0.811395401,0.842475385,0.870119507,0.894504695,0.917992354,0.829,0.829,0.83,0.833,0.839,0.845,0.851,0.857,0.865
p26107,0.012,0.024,0.048,0.083,0.165,0.42,0.748,0.764387607,0.793666987,0.824266283,0.851114542,0.8763677,0.795,0.795,0.8,0.806,0.814,0.823,0.832,0.841,0.854
p26111,0.016,0.032,0.064,0.112,0.219,0.549,0.969,0.9902294,1.03028161,1.069908553,1.104780052,1.135115545,1.025,1.028,1.035,1.043,1.053,1.063,1.072,1.083,1.1
p26113,0.01225,0.0245,0.049,0.084,0.167,0.423,0.753,0.76949715,0.798972248,0.822082796,0.838876293,0.850492916,0.759,0.759,0.759,0.759,0.76,0.761,0.762,0.763,0.765
p26115,0.03525,0.0705,0.141,0.266,0.501,1.175,2.007,2.050970491,2.129531609,2.202046481,2.266301074,2.326480622,2.102,2.104,2.117,2.133,2.153,2.172,2.189,2.206,2.229
p26117,0.0165,0.033,0.066,0.126,0.236,0.546,0.925,0.945265423,0.981473213,1.014229638,1.042476243,1.067616107,0.963,0.964,0.97,0.977,0.985,0.991,0.997,1.004,1.015
p26119,0.013,0.026,0.052,0.093,0.181,0.448,0.788,0.80526395,0.836109072,0.860293816,0.876703606,0.889867588,0.793,0.793,0.793,0.793,0.794,0.795,0.796,0.798,0.801
p26121,0.05,0.1,0.2,0.4,0.73,1.61,2.658,2.716232968,2.822398644,2.918230165,3.00170854,3.07459939,2.773,2.779,2.795,2.814,2.836,2.858,2.878,2.902,2.935
p26123,0.01525,0.0305,0.061,0.113,0.215,0.508,0.872,0.891104269,0.92523745,0.95418375,0.980172433,1.002366651,0.901,0.901,0.905,0.908,0.913,0.918,0.923,0.927,0.935
p26125,0.372,0.744,1.488,2.985,5.435,11.945,19.67,20.10094149,20.88574997,21.57503349,22.15790485,22.65956126,20.394,20.426,20.528,20.647,20.773,20.899,21.018,21.155,21.354
p26127,0.0125,0.025,0.05,0.087,0.171,0.432,0.765,0.781760053,0.811704873,0.837367204,0.85778995,0.878617682,0.791,0.791,0.792,0.794,0.798,0.804,0.809,0.814,0.82
p26129,0.014,0.028,0.056,0.102,0.196,0.474,0.825,0.843074567,0.875368001,0.902871809,0.9256566,0.944992129,0.847,0.847,0.848,0.851,0.855,0.859,0.863,0.868,0.876
p26133,0.012,0.024,0.048,0.084,0.166,0.422,0.752,0.768475241,0.797911196,0.820991053,0.841101429,0.85724286,0.769,0.769,0.769,0.771,0.774,0.778,0.782,0.786,0.791
p26135,0.01225,0.0245,0.049,0.084,0.167,0.423,0.753,0.76949715,0.798972248,0.822082796,0.839988861,0.854992878,0.766,0.766,0.766,0.766,0.767,0.769,0.771,0.773,0.777
p26137,0.0165,0.033,0.066,0.126,0.236,0.545,0.924,0.944243515,0.980412161,1.009862665,1.034688266,1.05524121,0.947,0.947,0.948,0.95,0.954,0.957,0.961,0.966,0.974
p26139,0.0635,0.127,0.254,0.487,0.909,2.087,3.526,3.603249603,3.742330834,3.862588224,3.969642725,4.060091182,3.654,3.659,3.677,3.698,3.722,3.747,3.768,3.794,3.832
p26141,0.01175,0.0235,0.047,0.079,0.158,0.409,0.733,0.749058979,0.777751205,0.800247928,0.815512365,0.830243085,0.742,0.742,0.742,0.742,0.743,0.745,0.747,0.749,0.753
p26143,0.0125,0.025,0.05,0.089,0.174,0.436,0.771,0.787891504,0.82019329,0.850468125,0.88004131,0.908992429,0.824,0.826,0.831,0.837,0.844,0.852,0.859,0.869,0.881
p26145,0.052,0.104,0.208,0.402,0.746,1.704,2.869,2.931855675,3.046280642,3.145312797,3.234235258,3.311972413,2.985,2.987,3.002,3.019,3.04,3.06,3.078,3.101,3.132
p26147,0.03875,0.0775,0.155,0.29,0.549,1.291,2.21,2.25841793,2.347047294,2.430220856,2.506615768,2.578478523,2.335,2.34,2.358,2.377,2.4,2.424,2.445,2.469,2.499
p26151,0.012,0.024,0.048,0.082,0.163,0.417,0.744,0.760299973,0.789422779,0.814440592,0.834426021,0.852742897,0.765,0.766,0.768,0.771,0.774,0.778,0.781,0.785,0.792
p26153,0.01175,0.0235,0.047,0.079,0.158,0.409,0.733,0.749058979,0.777751205,0.800247928,0.815512365,0.826868113,0.736,0.736,0.736,0.736,0.736,0.736,0.737,0.738,0.74
p26155,0.01425,0.0285,0.057,0.105,0.2,0.482,0.836,0.854315561,0.887039574,0.917064474,0.944570256,0.969741923,0.877,0.879,0.885,0.892,0.899,0.907,0.914,0.922,0.932
p26157,0.016,0.032,0.064,0.12,0.226,0.528,0.901,0.920739618,0.956007962,0.986936053,1.014662042,1.038366351,0.934,0.935,0.94,0.945,0.952,0.958,0.964,0.971,0.983
p26161,0.09725,0.1945,0.389,0.772,1.413,3.139,5.201,5.31494645,5.524898399,5.706542863,5.858783237,5.98720013,5.385,5.393,5.416,5.442,5.472,5.502,5.532,5.571,5.626
p26163,0.47025,0.9405,1.881,3.617,6.741,15.478,26.141,26.71371182,27.75712351,28.70302629,29.52978061,31.72586074,29.62,29.675,29.838,30.025,30.246,30.474,30.69,30.929,31.27
p26165,0.012,0.024,0.048,0.084,0.166,0.422,0.751,0.767453333,0.796850144,0.820991053,0.838876293,0.856117869,0.769,0.769,0.769,0.771,0.773,0.776,0.779,0.783,0.789
p26021,0.032,0.064,0.128,0.218,0.436,1.124,2.016,2.060167668,2.139081078,2.200954737,2.250725121,2.28823094,2.051,2.052,2.054,2.058,2.067,2.077,2.093,2.109,2.121
p26027,0.0125,0.025,0.05,0.087,0.171,0.43,0.763,0.779716236,0.809582769,0.83300023,0.85778995,0.877492691,0.792,0.792,0.793,0.795,0.802,0.808,0.817,0.827,0.834
p26077,0.06125,0.1225,0.245,0.467,0.875,2.029,3.444,3.5194531,3.654263508,3.764331317,3.855048218,3.921717334,3.517,3.519,3.523,3.529,3.548,3.568,3.592,3.62,3.641
p26149,0.0125,0.025,0.05,0.089,0.174,0.436,0.771,0.787891504,0.818071186,0.841734178,0.864465358,0.881992653,0.793,0.794,0.795,0.797,0.802,0.806,0.813,0.822,0.828
p26159,0.016,0.032,0.064,0.113,0.221,0.551,0.972,0.993295126,1.031342662,1.061174605,1.090316668,1.112615732,1.001,1.002,1.004,1.008,1.016,1.022,1.03,1.041,1.049
p18001,0.0015,0.003,0.006,0.017,0.065,0.123,0.222,0.232995153,0.254652509,0.305688158,0.458378028,0.759368675,1.036,1.28,1.621,2.077,2.669,3.401,4.239,5.157,6.125
p18003,0.01325,0.0265,0.053,0.179,0.593,1.266,2.619,2.818423824,3.196950043,3.864771711,5.190129852,7.610561608,9.905,12.591,16.282,20.961,26.648,33.217,40.45,48.071,55.948
p18007,0.0005,0.001,0.002,0.004,0.019,0.033,0.052,0.054161154,0.058357867,0.062229375,0.070091786,0.091124241,0.115,0.134,0.168,0.223,0.313,0.444,0.619,0.844,1.101
p18009,0.00075,0.0015,0.003,0.009,0.029,0.061,0.125,0.138979565,0.167646235,0.219440428,0.308181344,0.46462113,0.608,0.785,1.018,1.295,1.619,1.97,2.328,2.697,3.057
p18011,0.01125,0.0225,0.045,0.199,0.844,1.755,3.986,4.076393268,4.236781123,4.371340659,4.493662266,4.657461206,4.291,4.352,4.453,4.608,4.823,5.195,5.718,6.375,7.121
p18015,0.0015,0.003,0.006,0.016,0.083,0.134,0.178,0.181899725,0.190989382,0.199789046,0.212500493,0.287997601,0.3,0.307,0.316,0.325,0.336,0.351,0.37,0.454,0.621
p18017,0.00125,0.0025,0.005,0.013,0.051,0.107,0.186,0.193140719,0.205844112,0.222715658,0.262566055,0.352122067,0.437,0.534,0.691,0.911,1.229,1.634,2.147,2.754,3.409
p18023,0.0025,0.005,0.01,0.018,0.062,0.134,0.236,0.255477141,0.287545125,0.351541382,0.452815188,0.619869837,0.736,0.886,1.071,1.301,1.574,1.941,2.38,2.886,3.442
p18033,0.0025,0.005,0.01,0.025,0.125,0.206,0.305,0.314747838,0.335292471,0.374467993,0.445027211,0.574870212,0.675,0.822,1.034,1.308,1.648,2.053,2.501,2.984,3.47
p18035,0.02475,0.0495,0.099,0.527,2.68,5.559,11.125,11.38712715,11.85619641,12.30722359,12.78118151,13.42338819,12.611,13.195,14.005,15.103,16.474,18.095,19.965,22.034,24.087
p18039,0.02575,0.0515,0.103,0.254,1.206,2.141,3.322,3.486752026,3.791139231,4.281817698,5.157865379,7.745560483,9.329,10.894,12.958,15.471,18.477,21.958,25.721,29.714,34.299
p18045,0.0005,0.001,0.002,0.005,0.016,0.034,0.067,0.072555508,0.079578909,0.100440395,0.14685898,0.262122817,0.385,0.487,0.651,0.892,1.24,1.702,2.27,2.945,3.679
p18049,0.0055,0.011,0.022,0.081,0.356,0.671,1.338,1.373445112,1.437725625,1.503330691,1.584296872,1.756110373,1.69,1.725,1.78,1.864,2.005,2.21,2.493,2.85,3.274
p18053,0.0035,0.007,0.014,0.04,0.189,0.325,0.52,0.538545814,0.568723937,0.627752467,1.02690029,1.630111422,2.083,2.388,2.821,3.409,4.312,5.492,6.79,8.263,9.79
p18059,0.01925,0.0385,0.077,0.161,0.815,1.407,1.916,1.965130172,2.052074804,2.173661152,2.456550207,3.214098228,3.583,4.158,5.001,6.173,7.689,9.505,11.593,13.909,16.367
p18063,0.01525,0.0305,0.061,0.196,0.952,1.503,2.106,2.166446159,2.275956801,2.397468553,2.591170938,3.889092606,4.339,4.647,5.222,6.127,7.41,9.101,11.211,13.661,16.335
p18067,0.009,0.018,0.036,0.088,0.437,0.754,1.121,1.156800496,1.225515201,1.298082928,1.755632349,2.705602464,3.179,3.387,3.665,4.03,4.545,5.587,6.866,8.521,10.388
p18069,0.004,0.008,0.016,0.06,0.149,0.25,0.374,0.387303346,0.410627171,0.433422138,0.828863181,1.475987706,1.803,1.901,2.06,2.305,2.655,3.127,3.719,4.466,5.313
p18073,0.002,0.004,0.008,0.018,0.08,0.152,0.255,0.262630501,0.29497249,0.348266151,0.448364915,0.708744097,0.909,1.032,1.232,1.524,1.906,2.388,2.961,3.662,4.421
p18075,0.0005,0.001,0.002,0.006,0.02,0.043,0.086,0.090949862,0.098677847,0.106990855,0.134620731,0.199123341,0.264,0.331,0.434,0.579,0.789,1.064,1.41,1.815,2.252
p18085,0.001,0.002,0.004,0.01,0.032,0.066,0.13,0.137957656,0.149608349,0.163761513,0.182461157,0.209248257,0.257,0.286,0.325,0.375,0.587,0.949,1.499,2.245,3.29
p18087,0.00275,0.0055,0.011,0.036,0.105,0.186,0.303,0.314747838,0.348025096,0.405036809,0.512893861,0.722243984,0.919,1.138,1.454,1.889,2.445,3.11,3.867,4.69,5.548
p18089,0.1705,0.341,0.682,2.058,8.38,13.561,18.802,19.86590252,22.48793867,26.30555774,31.67926204,39.66491961,43.206,47.033,52.301,59.409,68.415,79.273,92.023,106.402,121.529
p18091,0.011,0.022,0.044,0.094,0.355,0.805,1.392,1.512424677,1.815460181,2.365807994,3.269837435,4.670961093,5.659,6.673,8.052,9.898,12.188,14.895,17.873,21.121,24.517
p18095,0.00325,0.0065,0.013,0.043,0.141,0.299,0.615,0.666284385,0.761835424,0.948725033,1.293916617,1.932733901,2.569,3.235,4.194,5.395,6.966,8.982,11.402,14.235,17.305
p18099,0.01975,0.0395,0.079,0.277,1.25,3.028,6.158,6.344008376,6.70584941,7.084323061,7.665593715,8.592678427,8.453,8.894,9.464,10.16,10.965,11.886,12.952,14.138,15.427
p18103,0.0025,0.005,0.01,0.027,0.119,0.218,0.358,0.370952809,0.393650337,0.442156086,0.560734286,0.795368375,0.969,1.149,1.4,1.725,2.147,2.644,3.202,3.796,4.442
p18107,0.003,0.006,0.012,0.03,0.121,0.23,0.392,0.407741518,0.43503137,0.519669869,0.816624933,1.315114046,1.738,2.086,2.572,3.198,4.012,4.956,6.036,7.167,8.3
p18111,0.002,0.004,0.008,0.018,0.087,0.162,0.232,0.240148513,0.256774613,0.276211086,0.319307024,0.470246083,0.56,0.617,0.7,0.814,0.97,1.167,1.408,1.697,2.042
p18113,0.00125,0.0025,0.005,0.01,0.032,0.066,0.128,0.138979565,0.158096766,0.183412895,0.222513606,0.334122217,0.457,0.543,0.692,0.943,1.329,1.889,2.637,3.552,4.581
p18121,0.001,0.002,0.004,0.01,0.042,0.08,0.141,0.147154833,0.157035714,0.193238586,0.263678623,0.418496514,0.557,0.706,0.923,1.207,1.554,1.964,2.421,2.92,3.432
p18127,0.01775,0.0355,0.071,0.142,0.575,1.212,2.019,2.106153554,2.313093626,2.604899803,3.130766432,4.263714485,4.842,5.533,6.533,7.835,9.434,11.322,13.436,15.871,18.501
p18131,0.00025,0.0005,0.001,0.003,0.009,0.02,0.04,0.041898251,0.045625241,0.050220197,0.057853537,0.07087441,0.088,0.102,0.121,0.148,0.205,0.308,0.457,0.658,0.898
p18133,0.0015,0.003,0.006,0.013,0.045,0.098,0.18,0.210513165,0.254652509,0.324247796,0.438351803,0.67836935,0.892,1.068,1.35,1.759,2.312,3.006,3.869,4.872,5.947
p18135,0.002,0.004,0.008,0.02,0.087,0.159,0.268,0.287156307,0.321498793,0.383201941,0.544045766,0.830243085,1.043,1.224,1.488,1.828,2.244,2.742,3.308,3.935,4.581
p18141,0.10525,0.2105,0.421,1.044,6.002,9.513,13.005,13.59036201,14.64888559,16.01041727,17.96797366,20.97657528,22.076,24.513,27.844,31.986,36.993,42.838,49.219,55.965,62.92
p18149,0.00075,0.0015,0.003,0.006,0.022,0.047,0.083,0.086862228,0.094433639,0.103715625,0.117932211,0.170998576,0.217,0.229,0.292,0.4,0.585,0.849,1.212,1.684,2.236
p18151,0.00125,0.0025,0.005,0.011,0.035,0.075,0.146,0.161461553,0.184623069,0.231449605,0.320419592,0.480370999,0.622,0.732,0.914,1.176,1.549,2.067,2.721,3.574,4.561
p18157,0.032,0.064,0.128,0.388,1.716,3.134,5.785,5.99860328,6.347213793,6.781910133,8.226328001,10.80890997,11.706,12.12,12.734,13.693,14.999,16.64,18.923,21.678,24.855
p18159,0.001,0.002,0.004,0.012,0.054,0.09,0.133,0.137957656,0.145364141,0.152844079,0.16911034,0.262122817,0.323,0.354,0.408,0.491,0.626,0.807,1.045,1.334,1.664
p18165,0.002,0.004,0.008,0.024,0.12,0.191,0.268,0.275915313,0.288606177,0.301321184,0.319307024,0.439871336,0.491,0.52,0.567,0.676,0.849,1.084,1.385,1.743,2.152
p18167,0.0125,0.025,0.05,0.128,0.667,1.12,1.625,1.676951956,1.764529679,1.875615198,2.502165496,4.126465629,4.992,5.363,5.924,6.716,7.772,9.171,11.012,13.21,15.666
p18169,0.00175,0.0035,0.007,0.018,0.087,0.151,0.232,0.240148513,0.255713561,0.272935855,0.305956208,0.465746121,0.597,0.636,0.692,0.797,1.049,1.425,1.945,2.642,3.458
p18171,0.00025,0.0005,0.001,0.003,0.015,0.026,0.043,0.044963977,0.048808398,0.052403684,0.057853537,0.086624278,0.12,0.13,0.17,0.243,0.356,0.515,0.721,0.973,1.255
p18179,0.0005,0.001,0.002,0.006,0.02,0.041,0.084,0.087884137,0.094433639,0.105899112,0.130170459,0.186748444,0.248,0.305,0.404,0.543,0.753,1.033,1.393,1.843,2.379
p18181,0.0075,0.015,0.03,0.093,0.456,0.716,0.947,0.984097949,1.044075288,1.084101217,1.157070749,1.284739299,1.271,1.321,1.408,1.561,1.783,2.122,2.572,3.131,3.773
p18183,0.0095,0.019,0.038,0.141,0.61,1.285,2.787,2.895066967,3.09508904,3.319991744,3.638097453,4.107340788,4.096,4.367,4.757,5.258,5.876,6.589,7.384,8.229,9.139
p18057,0.026,0.052,0.104,0.253,0.961,2.051,3.773,3.936391795,4.207071663,4.5885976,5.837644445,7.939058872,9.359,10.27,11.611,13.594,16.356,20.186,25.383,31.427,37.884
p18097,0.10575,0.2115,0.423,1.094,4.413,9.478,17.914,18.61713025,19.80559891,23.73450198,30.20288426,40.27691451,45.367,47.319,50.396,55.053,62.009,72.429,86.825,104.547,123.283
p18005,0.013,0.026,0.052,0.142,0.733,1.218,1.716,1.787318081,1.899283298,2.045927171,3.228672418,5.595703391,6.737,7.108,7.679,8.593,9.803,11.366,13.276,15.449,17.833
p18013,0.00125,0.0025,0.005,0.017,0.076,0.125,0.184,0.189053085,0.199477799,0.21070648,0.233639286,0.334122217,0.392,0.459,0.564,0.774,1.102,1.486,1.965,2.494,3.046
p18019,0.0075,0.015,0.03,0.066,0.235,0.527,0.986,1.030083834,1.123654197,1.331926974,1.845750359,2.666227792,3.297,3.676,4.238,5.117,6.525,8.355,10.505,12.992,15.788
p18021,0.008,0.016,0.032,0.13,0.589,1.231,2.692,2.753021676,2.87014599,2.979367797,3.139666976,3.361472001,3.208,3.348,3.55,3.812,4.147,4.556,5.037,5.592,6.157
p18025,0.00075,0.0015,0.003,0.007,0.03,0.053,0.085,0.087884137,0.093372587,0.101532138,0.126832755,0.17887351,0.23,0.287,0.371,0.503,0.684,0.928,1.228,1.569,1.939
p18027,0.00275,0.0055,0.011,0.03,0.153,0.25,0.37,0.381171895,0.40001665,0.423596447,0.489529932,0.636744696,0.768,0.919,1.15,1.483,1.939,2.507,3.184,3.943,4.746
p18029,0.00425,0.0085,0.017,0.041,0.187,0.348,0.558,0.580444065,0.617532335,0.700899276,0.884491583,1.41186324,1.804,2.135,2.615,3.25,4.046,5.007,6.08,7.298,8.591
p18031,0.00075,0.0015,0.003,0.008,0.027,0.062,0.115,0.119563302,0.127326255,0.137559671,0.171335476,0.253122892,0.328,0.379,0.452,0.575,0.765,1.027,1.362,1.79,2.278
p18037,0.00275,0.0055,0.011,0.024,0.106,0.2,0.315,0.331098375,0.358635617,0.391935888,0.489529932,0.727868937,0.937,1.157,1.496,1.97,2.601,3.398,4.352,5.44,6.625
p18041,0.00675,0.0135,0.027,0.114,0.41,0.809,1.71,1.749507464,1.819704389,1.876706941,2.123892366,2.632478073,2.648,2.709,2.812,2.98,3.207,3.541,3.955,4.481,5.077
p18043,0.0085,0.017,0.034,0.059,0.219,0.497,0.885,0.951396875,1.049380549,1.197642533,1.550919831,2.3411055,2.943,3.27,3.775,4.561,5.697,7.138,8.841,10.755,12.929
p18047,0.00125,0.0025,0.005,0.013,0.069,0.116,0.172,0.178833999,0.18992833,0.203064276,0.246990102,0.394871711,0.488,0.55,0.653,0.802,1.054,1.41,1.866,2.424,3.059
p18051,0.00575,0.0115,0.023,0.06,0.312,0.514,0.731,0.760299973,0.812765925,0.884312171,1.121468573,1.774110223,2.134,2.36,2.685,3.121,3.681,4.359,5.166,6.068,7.084
p18055,0.00875,0.0175,0.035,0.123,0.53,1.054,2.304,2.411704215,2.626104002,2.920413652,3.280963116,3.82496814,3.914,4.194,4.59,5.131,5.818,6.655,7.576,8.553,9.619
p18061,0.0055,0.011,0.022,0.072,0.243,0.407,0.567,0.583509791,0.611166022,1.323193027,2.439861686,3.981341837,4.754,4.774,4.88,5.101,5.44,6.05,6.995,8.205,9.649
p18065,0.00225,0.0045,0.009,0.017,0.073,0.151,0.231,0.24219233,0.262079874,0.29040375,0.360472041,0.526495615,0.612,0.637,0.668,0.709,0.795,0.993,1.302,1.771,2.444
p18071,0.0015,0.003,0.006,0.017,0.055,0.116,0.232,0.243214239,0.263140926,0.306779901,0.456152892,0.764993628,1.088,1.416,1.898,2.551,3.393,4.398,5.55,6.764,8.034
p18077,0.0015,0.003,0.006,0.017,0.073,0.13,0.216,0.223797976,0.238736727,0.265293651,0.348233793,0.541120493,0.699,0.834,1.032,1.304,1.672,2.142,2.701,3.384,4.104
p18079,0.00175,0.0035,0.007,0.018,0.08,0.154,0.254,0.26365241,0.281178812,0.307871645,0.393849082,0.596245034,0.743,0.858,1.03,1.258,1.563,1.932,2.356,2.857,3.41
p18081,0.013,0.026,0.052,0.112,0.432,0.978,1.736,1.889508938,2.100883201,2.398560297,3.139666976,4.411088258,5.236,5.398,5.598,6.042,7.129,8.867,11.223,14.471,18.27
p18083,0.0035,0.007,0.014,0.031,0.141,0.248,0.38,0.397522432,0.425481901,0.460715724,0.613024984,1.015866538,1.326,1.525,1.839,2.323,2.983,3.821,4.829,6.007,7.306
p18093,0.01225,0.0245,0.049,0.195,0.853,1.796,4.07,4.166321222,4.342886335,4.513267304,4.768466569,5.188456783,4.972,5.114,5.308,5.581,6.024,6.523,7.141,8.011,9.01
p18101,0.001,0.002,0.004,0.01,0.048,0.08,0.12,0.124672845,0.132631515,0.141926645,0.170222908,0.253122892,0.31,0.359,0.437,0.551,0.702,0.892,1.12,1.375,1.654
p18105,0.02475,0.0495,0.099,0.323,1.387,2.309,3.48,3.580767614,3.757185564,4.21522135,6.247069479,9.754793748,11.142,11.469,11.946,12.6,13.646,15.101,17.131,19.615,22.266
p18109,0.005,0.01,0.02,0.053,0.279,0.456,0.662,0.682634922,0.718332287,0.758761678,0.847776838,1.176740198,1.351,1.519,1.81,2.223,2.805,3.564,4.499,5.613,6.83
p18115,0.00025,0.0005,0.001,0.003,0.01,0.021,0.041,0.04292016,0.047747345,0.057862401,0.082330034,0.137248857,0.191,0.24,0.311,0.408,0.528,0.67,0.83,1.005,1.184
p18117,0.004,0.008,0.016,0.062,0.191,0.309,0.441,0.453727403,0.477473455,0.521853355,0.614137552,0.802118319,0.922,1.115,1.385,1.732,2.161,2.662,3.213,3.807,4.409
p18119,0.00175,0.0035,0.007,0.023,0.078,0.132,0.201,0.208469347,0.219637789,0.256559704,0.369372585,0.582745146,0.724,0.812,0.938,1.116,1.362,1.678,2.054,2.507,2.999
p18123,0.00025,0.0005,0.001,0.004,0.013,0.029,0.059,0.061314514,0.065785232,0.074238553,0.101243691,0.167623604,0.243,0.318,0.435,0.606,0.855,1.195,1.632,2.155,2.752
p18125,0.00075,0.0015,0.003,0.006,0.022,0.049,0.083,0.086862228,0.092311535,0.098256908,0.142408708,0.257622854,0.376,0.463,0.607,0.814,1.093,1.448,1.874,2.369,2.898
p18129,0.00225,0.0045,0.009,0.03,0.078,0.137,0.216,0.224819884,0.242980936,0.369009276,0.625263232,1.087865939,1.396,1.536,1.78,2.132,2.662,3.379,4.275,5.351,6.554
p18137,0.00175,0.0035,0.007,0.014,0.057,0.122,0.192,0.19927217,0.213271476,0.227082632,0.269241463,0.42862143,0.56,0.639,0.775,0.989,1.286,1.672,2.145,2.693,3.334
p18139,0.0005,0.001,0.002,0.006,0.019,0.04,0.081,0.084818411,0.092311535,0.105899112,0.14129614,0.21374822,0.287,0.362,0.472,0.623,0.82,1.065,1.348,1.672,2.013
p18143,0.001,0.002,0.004,0.009,0.035,0.076,0.133,0.137957656,0.146425193,0.156119309,0.182461157,0.264372798,0.33,0.377,0.442,0.551,0.706,0.913,1.169,1.489,1.848
p18145,0.0025,0.005,0.01,0.02,0.074,0.153,0.255,0.265696227,0.282239864,0.303504671,0.362697177,0.489370924,0.621,0.737,0.913,1.189,1.601,2.137,2.819,3.634,4.529
p18147,0.0025,0.005,0.01,0.029,0.125,0.213,0.316,0.329054558,0.351208252,0.384293684,0.4628283,0.761618656,0.944,1.051,1.202,1.408,1.699,2.052,2.447,2.92,3.416
p18153,0.00125,0.0025,0.005,0.012,0.048,0.089,0.153,0.160439645,0.170829392,0.20088079,0.30484364,0.502870811,0.682,0.829,1.049,1.355,1.748,2.218,2.76,3.342,3.918
p18155,0.0005,0.001,0.002,0.004,0.013,0.029,0.056,0.058248788,0.062602075,0.067688092,0.097905986,0.175498538,0.259,0.323,0.429,0.585,0.802,1.089,1.439,1.842,2.271
p18161,0.00025,0.0005,0.001,0.004,0.017,0.029,0.045,0.045985885,0.048808398,0.051311941,0.055628401,0.07087441,0.086,0.091,0.115,0.154,0.213,0.293,0.397,0.522,0.66
p18163,0.05925,0.1185,0.237,0.851,3.886,7.362,12.627,12.96495397,13.60693241,14.72325178,17.06123071,24.20979834,26.307,27.705,29.608,32.196,35.535,39.338,44.225,50.966,58.12
p18173,0.00825,0.0165,0.033,0.087,0.396,0.681,1.021,1.070960177,1.154424709,1.295899441,1.584296872,2.154357055,2.586,3.033,3.694,4.595,5.822,7.355,9.122,11.091,13.214
p18175,0.00375,0.0075,0.015,0.047,0.202,0.329,0.468,0.483362752,0.510366071,0.550238684,0.624150664,0.793118394,0.924,1.05,1.258,1.581,2.027,2.598,3.284,4.085,4.967
p18177,0.00275,0.0055,0.011,0.026,0.102,0.215,0.355,0.368908992,0.393650337,0.420321217,0.512893861,0.817868188,1.094,1.253,1.555,2.012,2.674,3.578,4.706,6.084,7.629
