sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
45182,61.9812,38.187,-75.261,-5,24047,67481,21.97,200508.65
45225,34.3359,37.085,-122.314,-8,6087,56261,26.64,1084599.29
45226,132.7104,37.112,-122.183,-8,6087,80978,20.24,305621.65
45227,132.7104,37.138,-122.051,-8,6087,80978,12.15,275379.56
45228,132.7104,37.165,-121.918,-8,6085,6764,5.5,172002.86
45229,132.7104,37.191,-121.786,-8,6085,55923,5.5,68219.85
45230,132.7104,37.218,-121.654,-8,6085,55906,8.19,99319.06
45231,132.7104,37.244,-121.521,-8,6085,81042,21.96,214000.9
45232,132.7104,37.27,-121.389,-8,6099,55538,27.35,254979.6
45233,132.7104,37.296,-121.256,-8,6099,6403,11.74,155009.96
45234,132.7104,37.321,-121.123,-8,6099,6403,5.5,93190.14
45235,132.7104,37.347,-120.99,-8,6099,55513,16.93,92772.04
45236,132.7104,37.372,-120.857,-8,6047,54909,6.41,48616.45
45237,132.7104,37.398,-120.724,-8,6047,81103,5.5,61308.8
45238,132.7104,37.423,-120.591,-8,6047,54603,8.51,63497.28
45239,132.7104,37.448,-120.458,-8,6047,6870,8.05,95546.15
45240,132.7104,37.473,-120.325,-8,6047,54463,24.25,132153.84
45241,132.7104,37.498,-120.191,-8,6043,54463,32.49,192273.26
45242,132.7104,37.523,-120.058,-8,6043,54463,44.21,288860.83
45243,132.7104,37.547,-119.924,-8,6043,6006,38.19,389458.61
45244,132.7104,37.571,-119.79,-8,6043,6006,44.39,468946.18
45245,132.7104,37.596,-119.656,-8,6043,6006,51.45,602751.73
45246,132.7104,37.62,-119.522,-8,6043,53467,58.6,718941.17
45247,132.7104,37.644,-119.388,-8,6039,9841,50.63,645581.38
45248,132.7104,37.668,-119.254,-8,6039,52560,84.09,621992.89
45249,132.7104,37.691,-119.12,-8,6039,52560,56,442106.44
45250,132.7104,37.715,-118.986,-8,6051,52560,45.16,335361.09
45251,132.7104,37.738,-118.851,-8,6051,52560,35.08,236008.7
45252,132.7104,37.762,-118.717,-8,6051,9486,18.07,250093.72
45253,132.7104,37.785,-118.582,-8,6051,9486,5.5,95809.9
45254,132.7104,37.808,-118.447,-8,6051,9486,8.36,120564.85
45255,132.7104,37.831,-118.312,-8,32009,9430,54.66,469440.3
45256,132.7104,37.854,-118.178,-8,32009,9430,33.45,257725.64
45257,132.7104,37.876,-118.043,-8,32009,9430,22.49,217682.41
45258,132.7104,37.899,-117.908,-8,32009,9430,11.26,151711.69
45259,132.7104,37.921,-117.772,-8,32009,9430,5.5,98422.02
45260,132.7104,37.943,-117.637,-8,32009,9430,9.92,117520.04
45261,132.7104,37.965,-117.502,-8,32009,9430,21.16,204464.1
45262,132.7104,37.987,-117.366,-8,32009,51687,44.25,139285.38
45263,132.7104,38.009,-117.231,-8,32009,51687,44.29,132769.23
45264,132.7104,38.031,-117.095,-8,32023,51687,44.46,150109.64
45265,132.7104,38.052,-116.959,-8,32023,51687,47.88,158575.62
45266,132.7104,38.074,-116.824,-8,32023,51687,58.01,193652.3
45267,132.7104,38.095,-116.688,-8,32023,51687,66.14,232594.78
45268,132.7104,38.116,-116.552,-8,32023,51687,78.89,249624.32
45269,132.7104,38.137,-116.416,-8,32023,9672,85.05,267566.32
45270,132.7104,38.158,-116.28,-8,32023,51687,97.66,307043.63
45271,132.7104,38.179,-116.143,-8,32023,51687,111.21,343156.44
45272,132.7104,38.199,-116.007,-8,32023,146,89.46,332510.47
45273,132.7104,38.22,-115.871,-8,32023,146,83.33,318016.03
45274,132.7104,38.24,-115.734,-8,32023,146,85.14,337183.02
45275,132.7104,38.26,-115.598,-8,32023,146,119.08,364518.17
45276,132.7104,38.28,-115.461,-8,32023,146,20.28,84413.04
45277,132.7104,38.3,-115.324,-8,32023,146,9.15,50696.13
45278,132.7104,38.32,-115.188,-8,32023,146,5.5,39571.99
45279,132.7104,38.34,-115.051,-8,32023,146,9.41,58938.78
45280,132.7104,38.359,-114.914,-8,32017,146,15.67,74626.39
45281,132.7104,38.378,-114.777,-8,32017,80,5.5,63685.57
45282,132.7104,38.398,-114.64,-8,32017,80,5.5,42881.74
45283,132.7104,38.417,-114.502,-8,32017,80,10.62,54257.56
45284,132.7104,38.435,-114.365,-8,32017,80,22.58,102520.32
45285,132.7104,38.454,-114.228,-8,32017,80,38.36,144470.23
45286,132.7104,38.473,-114.09,-8,32017,80,52.74,175233.65
45287,132.7104,38.491,-113.953,-7,49001,80,67.41,240767
45288,132.7104,38.51,-113.815,-7,49001,7293,77.21,233329.32
45289,132.7104,38.528,-113.678,-7,49001,7335,60.36,213527.06
45290,132.7104,38.546,-113.54,-7,49001,10123,47.24,191830.16
45291,132.7104,38.564,-113.402,-7,49001,10123,32.85,134301.26
45292,132.7104,38.582,-113.264,-7,49027,10123,20.41,103391.38
45293,132.7104,38.599,-113.126,-7,49027,7335,6.69,44360.72
45294,132.7104,38.617,-112.988,-7,49027,49947,8.3,38378.16
45295,132.7104,38.634,-112.85,-7,49027,49947,11.74,50459.79
45296,132.7104,38.651,-112.712,-7,49027,49947,24.23,82292.4
45297,132.7104,38.669,-112.574,-7,49027,49947,34.68,121153.34
45298,132.7104,38.685,-112.435,-7,49027,7289,14.28,102606.54
45299,132.7104,38.702,-112.297,-7,49027,7289,6.27,58253.96
45300,132.7104,38.719,-112.158,-7,49041,7289,5.5,49853.49
45301,132.7104,38.735,-112.02,-7,49041,7287,6.72,46372.66
45302,132.7104,38.752,-111.881,-7,49041,7303,5.5,70528.01
45303,132.7104,38.768,-111.743,-7,49041,7303,17.54,104242.14
45304,132.7104,38.784,-111.604,-7,49041,10133,5.5,56169.93
45305,132.7104,38.8,-111.465,-7,49041,10133,5.5,65429.12
45306,132.7104,38.816,-111.326,-7,49041,10133,5.5,43903.93
45307,132.7104,38.832,-111.187,-7,49015,10133,9.89,58172.13
45308,132.7104,38.847,-111.048,-7,49015,10133,14.86,83572.43
45309,132.7104,38.863,-110.909,-7,49015,10133,22.77,97411.39
45310,132.7104,38.878,-110.77,-7,49015,10133,37.83,150071.68
45311,132.7104,38.893,-110.631,-7,49015,7300,33.84,132077.01
45312,132.7104,38.908,-110.492,-7,49015,7300,21.13,93176.2
45313,132.7104,38.923,-110.352,-7,49015,7300,8.74,51667.25
45314,132.7104,38.937,-110.213,-7,49015,7300,5.5,41494.39
45315,132.7104,38.952,-110.073,-7,49019,7300,5.5,44658.45
45316,132.7104,38.966,-109.934,-7,49019,7300,10.55,61232.8
45317,132.7104,38.981,-109.794,-7,49019,7300,20.69,82609.78
45318,132.7104,38.995,-109.655,-7,49019,7300,30.44,103822.69
45319,132.7104,39.009,-109.515,-7,49019,7300,39.54,137872.24
45320,132.7104,39.022,-109.375,-7,49019,7300,53.21,171877.66
45321,132.7104,39.036,-109.235,-7,49019,10793,49.86,178151.97
45322,132.7104,39.05,-109.096,-7,49019,10793,40.93,153268.09
45323,132.7104,39.063,-108.956,-7,8077,10847,40.09,167954.47
45324,132.7104,39.076,-108.816,-7,8077,10847,30.78,137738.9
45325,132.7104,39.089,-108.676,-7,8077,10793,5.5,44242.06
45326,132.7104,39.102,-108.536,-7,8077,79973,5.5,37909.49
45327,132.7104,39.115,-108.395,-7,8077,79972,7.75,41119.28
45328,132.7104,39.128,-108.255,-7,8077,47948,6.58,53332.9
45329,132.7104,39.14,-108.115,-7,8077,10794,12.65,101442.74
45330,132.7104,39.153,-107.975,-7,8077,10792,23.84,116549.3
45331,132.7104,39.165,-107.834,-7,8077,10865,21.81,157996.3
45332,132.7104,39.177,-107.694,-7,8077,10865,8.71,83618.03
45333,132.7104,39.189,-107.553,-7,8077,10865,5.5,65310.59
45334,132.7104,39.201,-107.413,-7,8051,10865,17.45,131945.12
45335,132.7104,39.213,-107.272,-7,8097,60519,37.06,201147.11
45336,132.7104,39.224,-107.132,-7,8097,10812,21.3,131785.29
45337,132.7104,39.235,-106.991,-7,8097,60467,12.56,86527.44
45338,132.7104,39.247,-106.85,-7,8097,60467,5.5,46564.01
45339,132.7104,39.258,-106.709,-7,8097,60467,18.85,115182.45
45340,132.7104,39.269,-106.569,-7,8097,10799,5.56,61252.23
45341,132.7104,39.279,-106.428,-7,8065,10799,5.5,65373.73
45342,132.7104,39.29,-106.287,-7,8065,10801,5.5,52014.54
45343,132.7104,39.301,-106.146,-7,8093,13999,5.5,50605.93
45344,132.7104,39.311,-106.005,-7,8093,13999,5.5,55651.3
45345,132.7104,39.321,-105.864,-7,8093,13999,13.15,86988.24
45346,132.7104,39.331,-105.723,-7,8093,13999,25.57,116435.09
45347,132.7104,39.341,-105.582,-7,8093,13999,38.44,194597.05
45348,132.7104,39.351,-105.441,-7,8093,14037,28.06,196562.52
45349,132.7104,39.361,-105.299,-7,8059,14037,14.8,110208.09
45350,132.7104,39.37,-105.158,-7,8059,14037,5.5,72545.73
45351,132.7104,39.38,-105.017,-7,8035,14138,10.33,65565.52
45352,132.7104,39.389,-104.875,-7,8035,80001,5.5,40130.8
45353,132.7104,39.398,-104.734,-7,8035,14094,7.99,53294.31
45354,132.7104,39.407,-104.593,-7,8039,14137,16.58,76654.04
45355,132.7104,39.416,-104.451,-7,8039,14055,26.26,91938.7
45356,132.7104,39.424,-104.31,-7,8039,14055,25.9,91616.01
45357,132.7104,39.433,-104.168,-7,8039,14314,19.53,82666.85
45358,132.7104,39.441,-104.027,-7,8039,12761,13.08,68227.53
45359,132.7104,39.449,-103.885,-7,8039,12761,5.5,43242.7
45360,132.7104,39.457,-103.743,-7,8039,14316,5.5,43233
45361,132.7104,39.465,-103.602,-7,8073,14316,5.94,42063.31
45362,132.7104,39.473,-103.46,-7,8073,12828,11.27,58172.76
45363,132.7104,39.48,-103.318,-7,8073,12828,12.57,65029.62
45364,132.7104,39.488,-103.176,-7,8073,12828,15.2,72758.21
45365,132.7104,39.495,-103.035,-7,8063,12828,16.27,68615.58
45366,132.7104,39.502,-102.893,-7,8063,12828,17.52,71726.78
45367,132.7104,39.509,-102.751,-7,8063,12828,18.92,75674.17
45368,132.7104,39.516,-102.609,-7,8063,12828,19.89,78535.71
45369,132.7104,39.523,-102.467,-7,8063,14609,14.52,73065.73
45370,132.7104,39.53,-102.325,-7,8063,14609,5.5,42874.23
45371,132.7104,39.536,-102.183,-7,8063,14586,5.5,50602.46
45372,132.7104,39.542,-102.041,-7,20181,14609,19.5,79185.86
45373,132.7104,39.549,-101.899,-7,20181,58472,37.79,105958.81
45374,132.7104,39.555,-101.757,-7,20181,58472,49.31,136432.1
45375,132.7104,39.56,-101.615,-7,20181,58472,60.7,166957.34
45376,132.7104,39.566,-101.473,-7,20181,57787,56.64,156664.89
45377,132.7104,39.572,-101.331,-6,20153,57787,45.95,129264.69
45378,132.7104,39.577,-101.189,-6,20153,14415,25.38,99023.6
45379,132.7104,39.582,-101.046,-6,20153,14415,14.11,76578.87
45380,132.7104,39.587,-100.904,-6,20153,14415,5.5,48658.59
45381,132.7104,39.592,-100.762,-6,20153,14415,5.5,48565.31
45382,132.7104,39.597,-100.62,-6,20039,14415,11.87,68831.36
45383,132.7104,39.602,-100.477,-6,20039,14415,23.48,94295.07
45384,132.7104,39.607,-100.335,-6,20039,14415,34.97,125946.88
45385,132.7104,39.611,-100.193,-6,20039,14415,46.4,157504.57
45386,132.7104,39.615,-100.051,-6,20137,14415,57.95,189464.36
45387,132.7104,39.619,-99.908,-6,20137,15604,54.97,183542.96
45388,132.7104,39.623,-99.766,-6,20137,15604,43.01,150475.52
45389,132.7104,39.627,-99.623,-6,20147,15604,30.94,117058.68
45390,132.7104,39.631,-99.481,-6,20147,15604,19.1,84485.81
45391,132.7104,39.634,-99.339,-6,20147,15604,7.21,55267.26
45392,132.7104,39.638,-99.196,-6,20147,15604,5.5,49322.73
45393,132.7104,39.641,-99.054,-6,20183,56466,28.59,83041.13
45394,132.7104,39.644,-98.911,-6,20183,56466,19.04,57317.91
45395,132.7104,39.647,-98.769,-6,20183,15879,5.5,43695.67
45396,132.7104,39.65,-98.626,-6,20183,56466,19.49,58298.4
45397,132.7104,39.652,-98.484,-6,20089,56466,29.53,87139.7
45398,132.7104,39.655,-98.341,-6,20089,56466,41.1,117855.24
45399,132.7104,39.657,-98.199,-6,20089,49889,45.04,127104.33
45400,132.7104,39.659,-98.056,-6,20089,49889,33.43,95772.8
45401,132.7104,39.661,-97.914,-6,20089,49889,22,65380.01
45402,132.7104,39.663,-97.771,-6,20157,49889,13.03,49586.63
45403,132.7104,39.665,-97.629,-6,20157,49889,12.86,48662.26
45404,132.7104,39.667,-97.486,-6,20157,49103,21.33,62739.88
45405,132.7104,39.668,-97.343,-6,20201,49103,26.16,76395.73
45406,132.7104,39.669,-97.201,-6,20201,15609,23.48,87477.92
45407,132.7104,39.67,-97.058,-6,20201,15609,25.94,93771.24
45408,132.7104,39.671,-96.916,-6,20201,59940,36.82,108280.36
45409,132.7104,39.672,-96.773,-6,20117,59940,40.81,118818.81
45410,132.7104,39.673,-96.631,-6,20117,59940,45.54,131940.11
45411,132.7104,39.674,-96.488,-6,20117,59940,51.88,153586.4
45412,132.7104,39.674,-96.345,-6,20117,60894,53.77,157549.44
45413,132.7104,39.674,-96.203,-6,20131,60894,49.26,143692.95
45414,132.7104,39.674,-96.06,-6,20131,60894,48.18,143044.2
45415,132.7104,39.674,-95.918,-6,20131,60894,52.84,152861.77
45416,132.7104,39.674,-95.775,-6,20013,70127,50.26,147996.19
45417,132.7104,39.674,-95.632,-6,20013,80016,46.1,135536.01
45418,132.7104,39.674,-95.49,-6,20013,80016,34.71,102930.07
45419,132.7104,39.673,-95.347,-6,20013,80016,23.1,71370.36
45420,132.7104,39.672,-95.205,-6,20043,80016,15.58,60465.66
45421,132.7104,39.671,-95.062,-6,20043,80016,15.03,57495.98
45422,132.7104,39.67,-94.919,-6,29021,79791,13.68,55549.91
45423,132.7104,39.669,-94.777,-6,29021,79791,12.49,50020.12
45424,132.7104,39.668,-94.634,-6,29021,16743,5.5,49424.07
45425,132.7104,39.666,-94.492,-6,29049,16777,5.5,48841.64
45426,132.7104,39.665,-94.349,-6,29049,16777,8,56956.13
45427,132.7104,39.663,-94.207,-6,29025,16777,19.43,85865.14
45428,132.7104,39.661,-94.064,-6,29025,16777,31.01,118347.87
45429,132.7104,39.659,-93.921,-6,29025,79796,48.1,143164.99
45430,132.7104,39.657,-93.779,-6,29025,16720,38.96,137513.59
45431,132.7104,39.654,-93.636,-6,29117,16720,34.4,129804.04
45432,132.7104,39.652,-93.494,-6,29117,16720,32.76,124496.94
45433,132.7104,39.649,-93.351,-6,29117,16720,33.03,121345
45434,132.7104,39.646,-93.209,-6,29041,16720,30.86,117493.3
45435,132.7104,39.643,-93.066,-6,29041,16720,26.35,106415.55
45436,132.7104,39.64,-92.924,-6,29041,70242,27.63,83463.79
45437,132.7104,39.637,-92.782,-6,29041,70242,16.22,51270.28
45438,132.7104,39.634,-92.639,-6,29121,70242,12.7,53325.04
45439,132.7104,39.63,-92.497,-6,29121,70242,16,62850.06
45440,132.7104,39.626,-92.354,-6,29121,80301,27.16,80484.88
45441,132.7104,39.623,-92.212,-6,29137,80301,31.76,95425.17
45442,132.7104,39.619,-92.07,-6,29137,80301,39.28,116667.8
45443,132.7104,39.615,-91.927,-6,29137,24634,30.41,116478.88
45444,132.7104,39.61,-91.785,-6,29137,24634,18.84,83777.11
45445,132.7104,39.606,-91.643,-6,29173,24634,7,56375.52
45446,132.7104,39.601,-91.5,-6,29173,24634,5.5,48806.08
45447,132.7104,39.597,-91.358,-6,29173,80296,13.4,54029.91
45448,132.7104,39.592,-91.216,-6,17149,80296,19.13,67728.48
45449,132.7104,39.587,-91.074,-6,17149,71548,32.86,99192.13
45450,132.7104,39.582,-90.931,-6,17149,71548,34.95,107204.46
45451,132.7104,39.576,-90.789,-6,17149,71882,36.81,110478.11
45452,132.7104,39.571,-90.647,-6,17149,71882,32.14,95445.24
45453,132.7104,39.565,-90.505,-6,17171,80282,30.23,88392.17
45454,132.7104,39.559,-90.363,-6,17171,80282,24.77,74334.64
45455,132.7104,39.554,-90.221,-6,17137,80282,21.85,65701.02
45456,132.7104,39.548,-90.079,-6,17137,80282,26.62,78383.22
45457,132.7104,39.541,-89.937,-6,17117,24789,19.62,82811.33
45458,132.7104,39.535,-89.795,-6,17167,72774,18.96,56075.36
45459,132.7104,39.529,-89.653,-6,17167,72774,9.4,35439.5
45460,132.7104,39.522,-89.511,-6,17021,72869,8.81,33687.28
45461,132.7104,39.515,-89.369,-6,17021,73086,7.45,29765.26
45462,132.7104,39.508,-89.227,-6,17021,79683,6.74,29299.42
45463,132.7104,39.501,-89.085,-6,17021,73243,11.32,41547.46
45464,132.7104,39.494,-88.943,-6,17173,73243,15.25,55105.13
45465,132.7104,39.487,-88.801,-6,17173,73243,26.38,76044.06
45466,132.7104,39.479,-88.66,-6,17173,79680,24.07,70054.26
45467,132.7104,39.472,-88.518,-6,17139,79680,12.41,45526.22
45468,132.7104,39.464,-88.376,-6,17029,79680,5.5,24733.11
45469,132.7104,39.456,-88.234,-6,17029,79682,6.01,26765.3
45470,132.7104,39.448,-88.093,-6,17029,79682,9.06,38121.76
45471,132.7104,39.44,-87.951,-6,17023,25108,5.5,48056.36
45472,132.7104,39.431,-87.81,-6,17023,74310,19.29,58064.78
45473,132.7104,39.423,-87.668,-6,17023,25776,5.5,50287.9
45474,132.7104,39.414,-87.527,-6,18167,74668,5.5,25645.5
45475,132.7104,39.405,-87.385,-5,18167,81815,8.01,32824.82
45476,132.7104,39.396,-87.244,-5,18021,25639,6.31,46019.8
45477,132.7104,39.387,-87.102,-5,18021,74944,12,45706.46
45478,132.7104,39.378,-86.961,-5,18119,25653,5.5,44213.36
45479,132.7104,39.369,-86.82,-5,18119,25653,5.5,46363.14
45480,132.7104,39.359,-86.679,-5,18119,25653,5.5,43905.06
45481,132.7104,39.35,-86.537,-5,18109,75599,7.08,33570.74
45482,132.7104,39.34,-86.396,-5,18109,79124,10.96,42294.61
45483,132.7104,39.33,-86.255,-5,18013,21552,7.2,51072.71
45484,132.7104,39.32,-86.114,-5,18013,21552,9.53,61098.16
45485,132.7104,39.309,-85.973,-5,18005,76354,12.37,92717.15
45486,132.7104,39.299,-85.832,-5,18005,76354,7.55,54794.97
45487,132.7104,39.288,-85.691,-5,18031,27854,5.5,92265.45
45488,132.7104,39.278,-85.55,-5,18031,79113,9.96,76866.47
45489,132.7104,39.267,-85.409,-5,18031,79113,11.66,99146.05
45490,132.7104,39.256,-85.268,-5,18137,77076,5.5,52568.69
45491,132.7104,39.245,-85.128,-5,18137,77076,8.71,64062.28
45492,132.7104,39.234,-84.987,-5,18029,27844,5.5,95892.2
45493,132.7104,39.222,-84.846,-5,18029,27962,5.5,101911.41
45494,132.7104,39.211,-84.706,-5,39061,27870,5.5,128148
45495,132.7104,39.199,-84.565,-5,39061,82408,5.5,82005.25
45496,132.7104,39.187,-84.425,-5,39061,77805,5.5,86510.85
45497,132.7104,39.175,-84.284,-5,39025,28846,5.5,130700.09
45498,132.7104,39.163,-84.144,-5,39025,28809,6.54,109290.69
45499,132.7104,39.151,-84.003,-5,39025,78633,13.51,90995.25
45500,132.7104,39.138,-83.863,-5,39071,78633,8.77,60831.22
45501,132.7104,39.126,-83.723,-5,39071,28839,7.08,93787.22
45502,132.7104,39.113,-83.583,-5,39071,61315,12.38,120693.04
45503,132.7104,39.1,-83.443,-5,39071,61369,5.57,64810.57
45504,132.7104,39.087,-83.302,-5,39131,28980,5.5,107772.5
45505,132.7104,39.074,-83.162,-5,39131,28801,5.75,114018.97
45506,132.7104,39.061,-83.022,-5,39131,61738,6.02,65020.84
45507,132.7104,39.048,-82.883,-5,39131,21667,5.5,93815.17
45508,132.7104,39.034,-82.743,-5,39079,21667,5.5,100545.55
45509,132.7104,39.02,-82.603,-5,39079,21667,5.5,89773.67
45510,132.7104,39.006,-82.463,-5,39079,21664,9.28,164358.41
45511,132.7104,38.992,-82.323,-5,39053,62438,9.26,104611.06
45512,132.7104,38.978,-82.184,-5,39053,62485,5.71,99015.08
45513,132.7104,38.964,-82.044,-5,54053,62548,8.32,107437.28
45514,132.7104,38.95,-81.905,-5,39105,62654,5.5,74515.52
45515,132.7104,38.935,-81.765,-5,54035,62748,7.22,92784.47
45516,132.7104,38.92,-81.626,-5,54035,29040,5.5,197311.53
45517,132.7104,38.906,-81.487,-5,54087,29040,11.98,316617.87
45518,132.7104,38.891,-81.347,-5,54087,29040,25.49,396631.7
45519,132.7104,38.875,-81.208,-5,54013,21676,33.62,535651.78
45520,132.7104,38.86,-81.069,-5,54013,21676,30.58,554535.21
45521,132.7104,38.845,-80.93,-5,54021,21676,19.26,350786.06
45522,132.7104,38.829,-80.791,-5,54007,21676,10.68,257959.56
45523,132.7104,38.813,-80.652,-5,54007,21676,6.12,166578.11
45524,132.7104,38.798,-80.513,-5,54007,21676,5.5,189086.89
45525,132.7104,38.782,-80.374,-5,54097,21676,5.5,192083.96
45526,132.7104,38.766,-80.236,-5,54097,21676,14.47,320290.92
45527,132.7104,38.749,-80.097,-5,54083,21676,25.8,480088.59
45528,132.7104,38.733,-79.958,-5,54083,21676,53.73,588864.08
45529,132.7104,38.716,-79.82,-5,54083,21676,51.51,707685.21
45530,132.7104,38.7,-79.681,-5,54083,44711,69.06,880703.7
45531,132.7104,38.683,-79.543,-5,54071,45919,49.81,670509.62
45532,132.7104,38.666,-79.405,-5,54071,45919,38.16,566852.7
45533,132.7104,38.649,-79.266,-5,54071,45919,23.59,426007.78
45534,132.7104,38.632,-79.128,-5,51165,45919,9.09,307167.16
45535,132.7104,38.614,-78.99,-5,51165,45919,5.5,230028.65
45536,132.7104,38.597,-78.852,-5,51165,65021,15.35,146184.59
45537,132.7104,38.579,-78.714,-5,51165,65021,5.69,54185.17
45538,132.7104,38.561,-78.576,-5,51139,65021,13.43,264643.46
45539,132.7104,38.543,-78.439,-5,51139,65021,28.89,319590.51
45540,132.7104,38.525,-78.301,-5,51113,46512,39.93,367735.73
45541,132.7104,38.507,-78.163,-5,51047,65540,36.81,263412.62
45542,132.7104,38.488,-78.026,-5,51047,65540,24.66,161136.54
45543,132.7104,38.47,-77.888,-5,51047,65540,18.01,110883.51
45544,132.7104,38.451,-77.751,-5,51061,65604,8.13,90952.89
45545,132.7104,38.433,-77.613,-5,51179,46515,5.5,131182.74
45546,132.7104,38.414,-77.476,-5,51179,65820,9.13,111427.28
45547,73.2564,38.395,-77.339,-5,51179,46396,6.31,263140.12
45548,74.1312,38.375,-77.202,-5,24017,46152,20.56,436254.35
45549,69.498,38.356,-77.065,-5,51099,66225,5.5,139536.05
45550,72.3492,38.336,-76.928,-5,24017,66297,5.5,117589.57
45551,104.2875,38.317,-76.791,-5,24037,66519,11.09,135570.18
45552,108.1836,38.297,-76.654,-5,24037,66519,8.14,105156.84
45553,122.3343,38.277,-76.517,-5,24037,66616,5.5,80161.61
45554,47.466,38.257,-76.381,-5,24037,82238,6.71,298965.86
45556,18.2412,38.217,-76.108,-5,24019,66745,30.09,1535632.91
45557,23.1012,38.196,-75.971,-5,24039,67167,29.21,992003.75
45558,93.7737,38.176,-75.835,-5,24039,67272,35.53,326051.98
45559,131.6007,38.155,-75.699,-5,24039,67272,27.33,186318.72
45560,132.7104,38.134,-75.563,-5,24039,67297,20.49,151848.84
45561,132.7104,38.113,-75.427,-5,24047,67297,20.37,127936.81
45562,34.3683,38.092,-75.291,-5,24047,44643,23.57,580976.07
45605,1.215,36.991,-122.277,-8,6087,56333,10.44,15781798.38
45606,109.9332,37.017,-122.145,-8,6087,81018,16.79,203487.7
45607,132.7104,37.044,-122.013,-8,6087,80978,5.5,110444.17
45608,132.7104,37.071,-121.881,-8,6087,6243,18.32,287043.88
45609,132.7104,37.097,-121.749,-8,6085,6243,5.5,105711.93
45610,132.7104,37.123,-121.617,-8,6085,55884,5.5,64963.58
45611,132.7104,37.149,-121.485,-8,6085,81042,16.14,168661.37
45612,132.7104,37.175,-121.352,-8,6099,55529,31.06,252889.91
45613,132.7104,37.201,-121.22,-8,6099,55529,22.9,159979.18
45614,132.7104,37.227,-121.087,-8,6047,6403,5.5,89160.28
45615,132.7104,37.252,-120.955,-8,6047,55529,22.89,122597.13
45616,132.7104,37.278,-120.822,-8,6047,81103,16.9,96072.26
45617,132.7104,37.303,-120.689,-8,6047,54627,8.3,58910.61
45618,132.7104,37.328,-120.556,-8,6047,81100,5.5,58880.86
45619,132.7104,37.353,-120.423,-8,6047,54463,7.37,53146.4
45620,132.7104,37.378,-120.29,-8,6047,54463,15.02,99946.38
45621,132.7104,37.403,-120.156,-8,6043,54463,26.96,155204.66
45622,132.7104,37.428,-120.023,-8,6043,54463,38.73,242231.09
45623,132.7104,37.452,-119.889,-8,6043,54463,53.7,391683.25
45624,132.7104,37.477,-119.756,-8,6043,82393,66.74,548616.98
45625,132.7104,37.501,-119.622,-8,6043,53467,48.84,710506.7
45626,132.7104,37.525,-119.488,-8,6039,53467,45.72,576029.87
45627,132.7104,37.549,-119.355,-8,6039,9841,36.15,519711.69
45628,132.7104,37.573,-119.221,-8,6039,53268,44.84,603978.42
45629,132.7104,37.596,-119.086,-8,6039,52560,53.29,450864.12
45630,132.7104,37.62,-118.952,-8,6051,52560,37.93,267423.83
45631,132.7104,37.643,-118.818,-8,6051,52560,26.78,193794.38
45632,132.7104,37.667,-118.684,-8,6051,52560,20.07,162072.17
45633,132.7104,37.69,-118.549,-8,6051,9486,5.5,113374.36
45634,132.7104,37.713,-118.415,-8,6051,9486,8.52,121520.29
45635,132.7104,37.736,-118.28,-8,6051,9430,51.41,430728.67
45636,132.7104,37.758,-118.145,-8,32009,9430,39.41,277080.36
45637,132.7104,37.781,-118.011,-8,32009,9430,28.36,225631.56
45638,132.7104,37.803,-117.876,-8,32009,9430,17.57,188583.75
45639,132.7104,37.826,-117.741,-8,32009,9430,7.05,120689.97
45640,132.7104,37.848,-117.606,-8,32009,9430,5.5,91055.09
45641,132.7104,37.87,-117.471,-8,32009,9430,16.21,138445.14
45642,132.7104,37.892,-117.335,-8,32009,51687,57.06,183312.19
45643,132.7104,37.914,-117.2,-8,32009,51687,56.45,168713.88
45644,132.7104,37.935,-117.065,-8,32023,51687,56.11,178462.98
45645,132.7104,37.957,-116.929,-8,32023,51687,59.26,185548.61
45646,132.7104,37.978,-116.793,-8,32023,51687,66.49,203645.85
45647,132.7104,38,-116.658,-8,32023,51687,77.89,234232.67
45648,132.7104,38.021,-116.522,-8,32023,51687,90.87,281911.73
45649,132.7104,38.042,-116.386,-8,32023,51687,97.89,323727.52
45650,132.7104,38.062,-116.25,-8,32023,9672,100.73,321105.11
45651,132.7104,38.083,-116.114,-8,32023,146,113.79,341460.09
45652,132.7104,38.104,-115.978,-8,32023,146,83.94,321056.11
45653,132.7104,38.124,-115.842,-8,32023,146,72.08,283124.86
45654,132.7104,38.144,-115.705,-8,32023,146,69.52,257139.55
45655,132.7104,38.164,-115.569,-8,32023,146,38.28,136048.89
45656,132.7104,38.184,-115.433,-8,32023,146,25.04,87160.77
45657,132.7104,38.204,-115.296,-8,32023,146,13.8,72241.35
45658,132.7104,38.224,-115.16,-8,32023,146,7.55,50033.9
45659,132.7104,38.244,-115.023,-8,32023,146,5.5,41186.37
45660,132.7104,38.263,-114.886,-8,32017,80,6.83,60126.45
45661,132.7104,38.282,-114.749,-8,32017,80,5.5,43280.32
45662,132.7104,38.302,-114.612,-8,32017,80,5.5,77254.5
45663,132.7104,38.321,-114.475,-8,32017,80,15.34,78858.7
45664,132.7104,38.339,-114.338,-8,32017,80,64.02,250443.1
45665,132.7104,38.358,-114.201,-8,32017,80,52.59,190661.34
