region,class,bin,capacity,supply_curve_cost_per_mw,dist_km
i73101,6,1,190.0989,64137.963,5.5
i73107,6,1,11.9799,826527.5958,6.1557
i73108,5,1,14.7744,1016580.618,5.9629
i73109,7,1,13.7295,1041514.2278,5.5
i73111,5,1,8.9667,1419737.5049,5.5
i73112,5,1,19.7559,561378.0199,5.5
i73113,6,1,2.9033,431102.4571,6.0737
i73114,7,1,74.8926,173762.7593,5.5
i73115,7,1,0.0,862471.7312,5.5
i73116,7,1,0.0,690810.4996,5.5
i73117,6,1,0.0,262565.6713,5.5
i73118,4,1,0.0,60600.9365,5.5
i73119,2,1,0.0,133274.1783,5.5
i73120,3,1,0.0,185834.1927,5.5
i73121,2,1,109.1528,89639.9469,6.8038
i73122,1,1,0.0,52775.7391,5.5
i73123,5,1,0.0,491295.6618,6.9812
i73124,5,1,0.0,395658.0917,5.7675
i73127,1,1,27.6291,342712.8607,5.5
i73128,1,1,0.0972,69592140.5799,5.5
i73134,5,1,27.5076,361782.0862,5.5
i73135,6,1,75.2085,175890.8588,5.5
i73136,6,1,6.561,1204374.6865,7.3257
i73150,7,1,22.7448,492207.4954,5.5
i73151,7,1,36.7173,317054.2074,7.1702
i73152,7,1,6.0507,1003920.9423,5.5
i73153,7,1,5.6862,1124230.1098,5.7137
i73176,8,1,5.8077,2745602.3485,12.182
i73179,8,1,9.6471,1492472.2874,5.5
i73180,9,1,6.2694,2272180.62,5.5
i73181,8,1,16.7184,929831.7027,10.1029
i73186,8,1,14.58,980918.9101,5.5
i73188,8,1,5.6619,2327572.0072,5.5
i73190,8,1,20.4363,781535.6702,5.5
i73191,8,1,42.8409,393794.2043,5.5
i73192,8,1,23.7897,486118.4719,5.5
i73193,8,1,16.8642,870352.9361,5.5
i73194,9,1,5.7348,1728807.2317,6.2137
i73195,8,1,11.7612,871077.9218,5.8229
i73196,9,1,24.4458,479187.2201,5.5
i73197,8,1,13.851,1112963.6865,10.5668
i73198,8,1,22.5018,662862.407,9.0448
i73207,9,1,11.1294,882968.7348,8.2012
i73208,9,1,5.7591,1162294.0863,5.5
i73209,9,1,5.6133,1495491.8439,5.5
i73210,9,1,27.5076,463895.6366,5.5
i73211,9,1,10.4976,803531.7156,5.5
i73212,9,1,18.225,616726.1965,8.0457
i73213,9,1,24.9318,574912.5644,7.2821
i73214,9,1,39.0015,364571.8119,5.5
i73215,9,1,25.3609,657721.6196,10.6813
i73216,10,1,10.7649,948937.2922,5.5
i73218,9,1,47.2392,264663.6801,6.5892
i73219,9,1,26.7786,395085.1431,6.1019
i73220,9,1,11.664,1325455.7881,17.942
i73221,9,1,5.9535,1713354.4986,6.8166
i73222,9,1,16.5726,729964.2694,5.5
i73223,10,1,6.561,2155814.6654,12.0287
i73224,9,1,22.356,984937.6522,21.9335
i73225,9,1,31.9059,646909.3722,21.6906
i73226,9,1,48.6,354703.9297,17.344
i73227,9,1,26.5356,372981.5675,5.5
i73228,9,1,10.1574,941884.558,8.8802
i73229,9,1,9.3555,946571.3933,5.5
i73231,9,1,7.6545,1325960.0117,5.5
i73232,9,1,18.0306,639715.7627,8.4584
i73233,9,1,33.291,395277.1605,5.5
i73234,9,1,20.8008,490610.3718,5.5
i73235,9,1,16.1595,667102.2033,7.5366
i73236,9,1,11.7369,662907.5636,5.5
i73237,9,1,18.9783,630823.2676,8.4637
i73238,10,1,33.1209,393293.0021,5.5
i73239,10,1,29.9133,442406.7203,5.5
i73240,10,1,36.3528,650126.959,21.5623
i73241,9,1,53.5086,387940.0406,17.5612
i73242,9,1,32.1246,419665.0536,5.5
i73243,9,1,23.814,560969.9451,6.4401
i73244,9,1,24.3,840264.9569,19.414
i73245,9,1,15.1875,843952.0313,8.5447
i73246,9,1,7.6788,1119689.7492,5.5
i73249,9,1,5.6133,2321861.7192,15.2415
i73252,8,1,6.7797,1416661.3251,5.5
i73254,9,1,7.8489,1605300.0926,9.4522
i73259,9,1,5.8563,1547827.4852,9.7968
i73414,9,1,7.0956,4894742.8869,32.3995
i73418,10,1,8.4078,2021930.6609,11.314
i73423,10,1,31.1526,360293.1813,5.5
i73424,10,1,106.2396,165892.9963,11.094
i73425,9,1,164.8998,60676.4021,5.5
i73426,10,1,199.7217,43109.1831,6.692
i73427,10,1,115.5708,110308.231,5.5
i73428,10,1,123.1767,139636.9151,17.1507
i73429,9,1,42.3549,673308.9686,27.7217
i73430,9,1,71.8794,512729.4221,44.1039
i73431,9,1,82.6686,329743.6398,31.0928
i73432,9,1,169.0065,108596.5858,24.2495
i73434,8,1,71.2962,352199.1181,23.3702
i73435,7,1,56.7891,313875.5952,11.4401
i73436,9,1,145.5327,59877.1865,5.5
i73437,9,1,39.7062,478995.2532,13.2401
i73438,9,1,27.0459,867921.5195,26.6241
i73439,7,1,18.9783,1638898.8287,38.4269
i73440,8,1,6.1479,5086548.9612,41.2904
i73441,9,1,6.0507,3740296.1856,29.1957
i73442,8,1,41.553,461562.7265,17.2657
i73443,8,1,19.9746,503479.2558,5.7611
i73444,9,1,92.1699,143405.4311,7.9738
i73445,9,1,119.1915,152867.7111,19.4038
i73446,9,1,128.8872,202770.4868,31.5693
i73447,7,1,13.7781,2380237.237,39.6167
i73452,7,1,11.8098,840064.9471,5.8421
i73453,9,1,22.8177,469363.324,5.5
i73455,8,1,11.7612,1221922.3424,12.2965
i73456,8,1,46.0971,447223.2435,17.9144
i73457,6,1,72.0738,347103.9181,22.564
i73458,7,1,116.0568,217517.1102,22.622
i73459,7,1,87.3828,302731.2454,24.5594
i73461,9,1,69.3765,332082.2398,24.1654
i73462,10,1,207.9837,60323.7441,15.2287
i73463,10,1,169.3224,82908.3283,13.8276
i73464,10,1,50.5197,401029.8377,20.5963
i73465,6,1,13.5108,3194962.4126,59.3741
i73468,9,1,23.7168,595182.5192,12.795
i73469,10,1,15.2118,560352.9951,6.6046
i73471,9,1,64.3707,237061.8059,12.0212
i73472,9,1,15.5741,998781.8863,19.9189
i73475,7,1,28.3824,586077.0798,5.5
i73476,7,1,71.7579,245109.8539,5.5
i73477,8,1,158.0958,82460.167,9.6375
i73478,8,1,46.4373,268053.9095,5.5
i73479,7,1,61.4061,244834.3673,7.8412
i73480,7,1,187.9848,59576.3957,9.3004
i73481,6,1,109.4472,133045.4594,8.2065
i73489,5,1,0.0,155086.9893,5.5
i73490,7,1,1.458,10663004.8076,9.0075
i73491,6,1,0.1215,70385269.7235,7.1457
i73492,6,1,9.1368,726307.5955,5.5
i73493,7,1,1.5552,3482199.8717,5.8421
i73494,7,1,0.0,525215.7197,5.5
i73495,7,1,14.0697,669646.1214,5.5
i73496,7,1,0.0,290977.4796,5.5
i73497,6,1,0.0,310821.6142,7.3246
i73498,5,1,50.9086,228586.6318,9.3265
i73499,2,1,0.0,30987.1159,11.8332
i73500,2,1,341.4953,-2814.3936,7.601
i73501,1,1,262.0755,19531.9929,5.5
i73502,1,1,37.6917,34317.7291,20.306
i73503,1,1,69.5823,46203.1539,6.6584
i73504,2,1,0.0,903421.3273,7.9674
i73507,3,1,4.8114,1145609.3312,5.5
i73513,5,1,17.1315,498354.7914,5.5
i73514,5,1,23.8602,307067.86,6.2484
i73515,3,1,75.2571,198751.2594,10.2957
i73516,2,1,73.2159,187965.4779,5.5
i73519,6,1,9.3312,977893.7866,5.5
i73528,6,1,8.4078,789221.0789,5.5
i73529,6,1,6.7554,1172763.6152,5.5
i73530,7,1,24.543,392475.6446,5.5
i73531,7,1,73.2888,149521.8592,5.5
i73558,8,1,6.5853,1836154.2771,8.9292
i73563,8,1,15.9841,996983.1671,5.5
i73564,9,1,7.3046,1942697.1539,5.5
i73565,9,1,29.8404,513977.7758,9.2929
i73566,8,1,34.6518,524465.3914,6.4465
i73568,8,1,10.2303,1519379.8293,7.0392
i73569,8,1,11.8584,1354706.2249,7.3555
i73570,8,1,28.2123,659536.5828,7.641
i73571,8,1,11.8584,1797242.396,20.4189
i73572,8,1,19.3428,913483.1513,7.5329
i73573,8,1,40.3866,425881.9849,5.5
i73575,9,1,7.7031,1189994.0107,5.5
i73576,9,1,8.7966,1545355.5172,5.5
i73577,9,1,14.6772,941688.4184,8.8994
i73588,8,1,22.2345,535975.1378,5.5
i73589,9,1,12.4659,1060406.2994,12.5239
i73590,9,1,8.3349,840588.0495,5.7302
i73591,9,1,14.8959,644932.1268,7.0648
i73592,9,1,23.0364,577274.595,9.3611
i73593,9,1,41.5287,329587.5334,5.5
i73594,9,1,43.9101,382259.6232,9.3558
i73595,9,1,34.506,381622.6287,7.2075
i73596,9,1,12.6846,636126.4712,5.5
i73597,9,1,11.7369,1238628.8274,12.7566
i73598,9,1,19.4157,775279.546,8.6656
i73599,9,1,9.3798,1032887.703,5.5
i73600,9,1,13.4379,950409.4128,10.9167
i73601,9,1,14.9202,743444.325,5.6248
i73603,9,1,11.5425,1087170.1127,10.7175
i73604,9,1,19.7802,902661.9282,18.5998
i73605,9,1,18.8325,1349103.0607,31.1289
i73606,9,1,17.3016,1149623.3431,23.4017
i73607,9,1,75.7674,232984.1562,16.3694
i73608,9,1,43.74,316591.1791,5.9501
i73609,9,1,23.3523,528090.4474,5.5
i73610,9,1,7.1685,1316003.9594,5.5
i73611,9,1,14.7744,595903.1614,5.5
i73612,9,1,10.8864,838564.3592,6.9465
i73613,9,1,16.9371,560883.8997,5.5721
i73614,9,1,20.6064,635236.8948,5.5
i73615,9,1,10.7406,1003166.8687,5.5
i73616,9,1,12.4902,1062817.4486,8.5729
i73617,9,1,6.9741,1831523.0707,12.4776
i73618,9,1,29.9133,367948.7779,5.5
i73619,10,1,12.9519,689000.1663,5.5
i73620,9,1,25.1505,624390.69,8.9393
i73621,9,1,26.0739,829193.0702,19.5194
i73622,9,1,44.5662,324778.9608,6.6946
i73623,9,1,33.6555,398914.1819,6.3384
i73624,9,1,27.8478,631676.2109,11.1701
i73625,9,1,5.6862,1546942.0757,5.5
i73627,9,1,9.963,950493.0607,5.5
i73628,9,1,16.9128,785982.7672,8.6731
i73796,9,1,9.1368,1489120.7124,9.6439
i73797,10,1,22.3317,517955.1601,5.5284
i73800,10,1,33.9228,514054.709,12.2614
i73803,10,1,30.7881,375783.1239,6.2111
i73804,10,1,61.3332,376882.0947,18.2334
i73805,9,1,6.7554,2320957.9331,9.3675
i73806,10,1,163.3239,63284.8947,5.5
i73807,10,1,168.156,56561.7544,5.5
i73808,10,1,99.4113,202839.3429,14.7174
i73809,8,1,31.2498,824823.1072,27.5428
i73810,9,1,147.8898,211442.751,37.0967
i73811,9,1,161.8137,178275.1444,40.6839
i73812,9,1,24.3,1260526.3925,36.5369
i73813,9,1,11.2266,2864639.9716,38.1708
i73814,7,1,35.7696,785573.6227,26.2934
i73815,7,1,29.4273,691484.0716,15.4742
i73816,9,1,136.2501,95910.3028,10.2946
i73817,10,1,31.2012,602617.7007,17.3424
i73818,9,1,16.0866,1382349.793,27.9134
i73827,8,1,8.8938,3526008.4721,39.4442
i73835,8,1,16.8885,729642.0561,8.9894
i73836,7,1,24.6402,758437.7883,8.5782
i73837,6,1,92.4858,201511.1028,10.031
i73838,7,1,247.7142,46550.7373,10.9465
i73839,8,1,174.7899,88348.6231,12.5265
i73840,7,1,95.3775,204089.065,13.0756
i73841,9,1,217.3149,63428.6887,19.8937
i73842,10,1,94.7943,138470.6157,7.9637
i73843,10,1,129.7134,75308.1839,5.5
i73844,10,1,131.3172,121411.6364,16.6948
i73846,7,1,17.6175,1419901.4875,30.624
i73847,8,1,12.1257,1625224.6349,29.4776
i73848,9,1,12.2472,1274395.0647,22.0917
i73849,9,1,13.4622,1029257.1239,18.1992
i73850,9,1,24.9075,736418.6511,22.9491
i73851,9,1,55.9143,354656.1961,23.5412
i73852,9,1,9.6755,1930728.8619,28.3284
i73853,8,1,10.7406,2009971.6784,29.683
i73854,8,1,13.608,1384635.3109,20.126
i73855,8,1,29.7432,670913.5797,16.9983
i73856,8,1,26.001,828708.8828,15.6882
i73857,9,1,81.3321,239284.5923,12.934
i73858,9,1,64.395,272549.4625,5.5
i73859,7,1,80.6031,185120.4521,7.5185
i73860,6,1,90.5904,176166.1539,9.0229
i73861,6,1,83.8182,151520.2866,5.5
i73869,5,1,116.0745,83506.3587,5.5
i73870,7,1,8.8452,1079844.3522,6.831
i73871,7,1,7.533,1451582.8444,7.8567
i73872,3,1,57.8957,37466.6844,6.9529
i73873,4,1,40.581,260255.3869,5.5
i73874,6,1,32.6652,209103.5009,5.5
i73875,7,1,68.04,194876.5568,5.5
i73876,8,1,25.1646,146785.6961,9.9331
i73877,7,1,53.304,161297.3403,5.5
i73878,4,1,28.1696,146157.4876,17.3711
i73879,3,1,273.375,11258.6729,7.5882
i73880,5,1,8.1906,33322.1512,5.5
i73881,3,1,289.2915,17179.3063,7.8311
i73882,2,1,236.8636,21371.934,5.5
i73883,1,1,0.0,16913.1018,5.5
i73884,2,1,0.0,321489.7316,5.5
i73886,2,1,3.159,2499413.4902,9.6492
i73887,3,1,5.2245,1069203.5967,5.5
i73893,5,1,25.9767,448377.7547,5.5
i73894,6,1,15.8922,618240.3099,8.2774
i73895,4,1,9.0873,275491.6649,5.5
i73896,3,1,0.0,737839.138,6.733
i73907,7,1,5.9241,1009648.0688,5.5
i73908,6,1,25.2963,443176.6421,5.5
i73911,7,1,24.2757,471279.4386,5.5
i73937,8,1,12.3687,1224053.8799,5.5039
i73944,8,1,6.1479,3307547.699,11.0839
i73945,9,1,6.7068,1880881.602,5.5
i73946,8,1,31.4685,782294.7076,13.1938
i73947,8,1,5.8806,2594523.1468,7.9121
i73949,8,1,8.3349,2481414.5511,13.3222
i73950,8,1,16.5483,1846759.8812,21.5612
i73951,8,1,24.1056,1342358.4386,32.9023
i73955,9,1,5.9778,2860043.4704,16.3343
i73956,9,1,17.3988,837291.2332,8.8222
i73957,9,1,13.0056,1075012.6694,9.375
i73968,9,1,17.3988,694981.6392,8.4355
i73969,9,1,9.6228,840402.2583,5.5
i73970,9,1,9.0153,1082304.6874,5.5
i73971,10,1,6.9498,1113656.4335,6.2329
i73972,9,1,6.9741,1078546.7853,5.5
i73973,9,1,35.5752,442526.205,10.9412
i73974,9,1,46.6232,402723.4819,17.8632
i73975,9,1,30.9096,417281.7145,7.3875
i73977,9,1,5.6862,2602283.689,14.7106
i73978,9,1,11.9556,1180171.1069,10.4193
i73979,9,1,20.655,589119.8533,5.5
i73980,9,1,7.7031,947958.9977,5.5
i73983,9,1,14.1426,614076.7219,5.5
i73984,9,1,10.4004,1333984.0816,16.3103
i73985,9,1,17.1801,1334033.6564,28.2776
i73987,9,1,24.2514,868495.7977,21.8462
i73988,9,1,17.5689,690277.4138,5.5
i73989,9,1,11.3967,888789.6956,5.5
i73990,9,1,8.3835,1823953.9119,11.7948
i73991,9,1,7.9461,1216813.1045,5.5
i73992,9,1,18.468,648834.5089,5.5
i73994,9,1,7.29,1438028.4447,5.5
i74000,9,1,16.7427,1152326.4108,14.3148
i74001,9,1,24.9318,883395.8167,19.864
i74002,9,1,34.8421,429738.4975,7.2693
i74003,9,1,28.5525,478979.6786,5.5
i74004,9,1,20.0475,622400.4849,5.5
i74005,9,1,7.2171,1015968.7362,5.5
i74006,9,1,8.5536,1050197.4221,5.5
i74008,9,1,9.0153,1257543.0231,10.5902
i74182,9,1,6.8283,2689386.3044,17.6331
i74183,9,1,16.7913,916251.0428,16.2549
i74184,9,1,132.0238,119403.9401,11.3912
i74185,9,1,34.3762,351972.2346,5.5
i74186,10,1,115.4126,114157.2665,5.5
i74187,10,1,87.9174,154665.4601,5.5
i74188,10,1,95.3046,157570.1451,10.603
i74189,10,1,53.46,403170.8126,19.0806
i74190,10,1,236.7549,95305.6597,30.6598
i74191,9,1,153.3087,219848.1082,45.7277
i74193,8,1,61.9407,662932.848,46.9339
i74194,8,1,20.9952,1665094.8114,33.4003
i74195,8,1,23.9841,1063774.6196,26.3307
i74196,9,1,165.9447,103313.6952,21.9483
i74197,9,1,18.8568,1461644.1357,29.2683
i74198,9,1,10.7163,2724015.2375,38.1681
i74217,6,1,43.497,326111.5516,5.5
i74218,7,1,147.1608,76463.6611,5.5
i74219,8,1,230.3397,33774.3421,5.5
i74220,8,1,168.9579,56542.9167,5.5
i74221,9,1,166.5765,59325.391,5.5
i74222,10,1,209.0286,37425.7354,5.5
i74223,10,1,272.6703,17887.1658,5.5
i74224,10,1,133.65,131229.8807,20.0589
i74226,6,1,27.945,675412.2338,18.8649
i74227,8,1,36.3528,568223.8786,18.5437
i74228,8,1,51.1758,380837.0059,18.5901
i74229,8,1,30.2535,549827.7139,11.8449
i74230,8,1,54.2862,310725.8458,11.4556
i74231,8,1,37.9566,495848.1517,14.5103
i74232,9,1,25.3206,735104.3401,15.971
i74233,9,1,45.5382,410944.9534,17.8211
i74234,9,1,73.9206,270868.3387,19.5465
i74235,8,1,95.1831,217134.6605,21.943
i74236,8,1,124.0758,163910.7199,23.5348
i74237,8,1,149.8338,118432.4612,27.5519
i74238,8,1,53.2899,293650.3378,17.6971
i74239,7,1,69.2064,182245.8607,8.3338
i74240,6,1,141.473,71958.5543,5.5
i74241,5,1,113.3712,50723.0346,10.1312
i74251,6,1,47.1177,359131.6988,5.5
i74252,4,1,62.1303,25379.1099,5.5
i74253,2,1,0.0,357757.8205,5.5
i74254,3,1,0.0,159773.6346,5.5
i74255,5,1,57.7854,204084.9875,8.1512
i74256,6,1,57.6775,188463.9801,6.3512
i74257,8,1,34.7905,347123.2842,9.0576
i74258,5,1,88.1925,127572.709,5.702
i74259,5,1,196.7609,21573.734,17.3823
i74260,6,1,0.0,121191.7474,8.5048
i74261,6,1,43.9895,109168.7322,5.5
i74262,6,1,0.0,269968.421,5.5
i74263,4,1,0.0,153082.0339,5.5
i74264,5,1,0.0,272809.2351,5.5
i74265,6,1,0.0,828963.1012,7.0365
i74266,4,1,7.7517,1453147.7062,16.4477
i74271,4,1,0.6561,10608968.268,5.6839
i74272,6,1,34.3359,324060.4333,7.4338
i74273,6,1,23.1822,455085.2307,7.5355
i74274,7,1,6.8526,858772.6622,5.5
i74275,6,1,6.0507,959661.5042,5.5
i74276,5,1,8.8452,757710.9005,5.5
i74278,3,1,6.5853,1282191.0606,5.5
i74280,6,1,6.0993,1921999.761,9.5129
i74281,7,1,8.3835,821686.0046,5.5
i74282,7,1,10.0116,892789.8583,5.5
i74283,8,1,8.3349,1259646.0386,5.5
i74286,5,1,8.3349,1001881.4072,5.5
i74287,6,1,17.3502,457765.8403,5.5
i74288,7,1,28.3581,432543.3081,5.5
i74289,7,1,23.6196,464816.0941,5.5
i74290,7,1,13.5351,700494.4904,5.5
i74291,7,1,17.3745,617645.7365,5.5
i74292,7,1,21.5055,522212.1119,8.7721
i74314,9,1,6.5367,2114065.4413,6.1237
i74316,9,1,6.7797,2350858.6121,8.0329
i74317,8,1,10.519,1381099.0455,5.5
i74320,9,1,11.9556,980148.6459,7.0418
i74321,8,1,10.4247,1473418.2185,10.6248
i74323,8,1,7.4115,3282706.7259,18.5768
i74327,8,1,6.075,3218449.2189,12.5047
i74329,8,1,21.141,974798.1263,10.6019
i74330,8,1,16.4025,1840787.1475,25.877
i74331,8,1,54.7722,702548.524,31.089
i74332,8,1,6.6621,4033373.8651,20.9642
i74334,9,1,18.6624,863778.5738,5.5
i74335,9,1,33.6798,708596.9003,10.4155
i74336,9,1,26.4141,554834.1449,7.3758
i74337,9,1,10.4247,1208432.6121,8.4031
i74338,9,1,15.6978,987345.9064,5.5
i74349,9,1,22.6476,531113.8147,8.0484
i74350,9,1,8.0433,920556.0748,5.6775
i74352,9,1,21.141,570421.5273,8.4584
i74353,9,1,6.7068,2301476.0633,19.4433
i74354,9,1,48.357,503168.4041,24.29
i74355,9,1,37.1304,550985.0386,18.883
i74356,9,1,22.113,903951.7634,20.7165
i74358,9,1,42.7923,434026.252,13.4393
i74363,9,1,25.4421,755572.712,15.0812
i74364,9,1,17.5689,1090526.6177,21.4745
i74365,9,1,13.0491,1975078.1686,32.5546
i74366,9,1,9.5013,2044192.6075,25.5441
i74367,9,1,28.0179,587912.9669,13.7349
i74370,9,1,8.8938,1410515.4382,9.5193
i74371,9,1,9.3555,1004965.8967,5.5
i74372,9,1,6.5124,1371741.7687,5.5
i74374,9,1,8.4078,993190.9764,6.8475
i74381,9,1,40.4109,447079.6028,13.8505
i74382,9,1,38.9286,492172.0754,12.6831
i74383,9,1,13.3893,1060808.7138,11.9839
i74384,9,1,6.4395,2042570.063,12.4893
i74385,9,1,8.7723,1406092.1239,13.3147
i74387,9,1,8.1891,1000860.1575,5.5
i74390,8,1,7.9704,1292859.3328,9.3174
i74568,9,1,43.723,263210.25,5.5
i74569,10,1,82.4013,237980.767,16.9467
i74570,10,1,191.97,108098.5159,29.4205
i74571,9,1,130.3695,251603.6215,41.5524
i74573,7,1,140.1867,325985.821,58.1748
i74574,7,1,71.1504,584081.7799,48.1427
i74575,9,1,91.7325,345856.238,37.6989
i74576,10,1,160.0398,154163.2438,33.5956
i74577,8,1,9.5985,3092622.994,39.7136
i74578,9,1,93.8466,399318.257,46.7885
i74594,9,1,14.8716,640139.1759,5.5
i74595,8,1,17.5203,714259.6723,6.8001
i74596,8,1,77.6507,272529.0893,18.6401
i74597,8,1,36.1827,602857.3453,14.7084
i74598,7,1,264.2139,45621.6195,13.6438
i74599,8,1,179.2125,84297.3078,12.2437
i74600,8,1,175.689,77405.1908,11.1419
i74601,9,1,227.9826,44430.4567,10.0401
i74602,9,1,243.0972,36820.2979,8.9228
i74603,10,1,270.9936,32204.4572,10.3895
i74604,10,1,212.6979,69350.2682,20.1851
i74605,9,1,68.8662,212441.9215,9.0485
i74606,5,1,10.1574,949942.9324,7.4967
i74607,6,1,38.151,377861.8718,6.5764
i74608,7,1,133.3584,91139.3891,6.7346
i74609,7,1,78.8292,163260.5581,8.0638
i74610,7,1,39.609,324984.7396,5.5
i74611,8,1,53.4471,240394.9224,5.5
i74612,9,1,48.9402,260461.2764,5.5
i74613,9,1,75.9132,175835.9489,5.751
i74614,9,1,179.6742,54322.1716,7.6846
i74615,8,1,100.9908,150587.3875,9.8137
i74616,8,1,53.6787,305831.0312,11.5765
i74617,8,1,131.0742,120797.4975,20.4946
i74618,8,1,91.368,149770.6142,11.2229
i74620,6,1,143.7831,57515.8021,5.891
i74621,6,1,78.0894,91758.3508,8.5085
i74629,6,1,59.3649,253523.1962,8.0857
i74630,6,1,57.6639,305809.2684,5.5
i74631,6,1,37.1304,458320.1038,5.5
i74632,2,1,71.5221,51294.667,7.3001
i74633,3,1,183.3408,19845.0671,6.1147
i74634,4,1,25.8825,17363.3856,5.5
i74635,3,1,29.9094,31873.7625,12.4019
i74636,2,1,92.0906,23301.4974,8.7157
i74637,3,1,0.0,164349.1219,5.702
i74638,8,1,45.3847,222488.9715,7.3747
i74639,7,1,40.6053,316439.2618,5.5
i74640,6,1,5.754,313998.6192,5.5
i74641,7,1,0.0,266595.3975,5.5
i74642,7,1,0.0,130097.1295,8.4494
i74643,7,1,0.0,299699.833,5.5
i74644,6,1,37.6902,317184.8133,5.5
i74645,4,1,0.0,437171.7375,18.7057
i74646,5,1,41.9904,295937.4704,8.6592
i74647,5,1,9.234,1382679.6953,14.2387
i74648,6,1,58.5144,294397.911,19.4667
i74649,6,1,14.2641,635566.7655,7.7012
i74650,6,1,14.7987,516451.1744,5.5
i74651,5,1,8.9181,734232.8732,5.5
i74652,5,1,48.3813,216209.1329,6.2111
i74653,6,1,28.3338,434297.0412,5.5
i74654,7,1,17.5203,574775.2942,8.5085
i74655,7,1,6.0021,1429083.4094,9.4804
i74657,6,1,6.8526,1197490.2666,5.5
i74660,6,1,14.58,707720.0507,9.6684
i74664,6,1,8.4321,827656.8241,5.5
i74666,5,1,5.9136,1338479.1058,5.5
i74667,6,1,20.8824,416257.3426,5.5
i74668,6,1,32.2704,374463.1858,9.3201
i74670,6,1,14.7015,640703.7273,5.5
i74672,7,1,6.4152,1203445.5374,5.5
i74696,8,1,6.9012,1970793.021,5.5
i74698,8,1,14.5956,1628795.6164,12.9622
i74700,9,1,11.8827,1179359.1787,8.7966
i74702,8,1,5.7834,3080263.1966,16.7784
i74707,8,1,26.2926,935543.7005,13.6476
i74708,8,1,7.1685,1872497.8213,5.5
i74709,8,1,42.4035,512104.124,10.1647
i74710,8,1,48.0654,605220.1557,21.9121
i74711,8,1,8.5293,3800659.3694,28.4241
i74712,9,1,13.3407,1800163.5185,16.845
i74714,9,1,10.534,939829.6522,5.5
i74715,9,1,30.4598,755674.3677,15.6212
i74716,9,1,37.4463,618230.3998,18.6322
i74717,9,1,37.4463,523140.1585,6.8592
i74718,9,1,25.272,702557.3126,6.3346
i74726,9,1,7.4844,1639321.1373,8.8685
i74728,9,1,11.178,1241297.0992,16.1958
i74730,9,1,11.3724,922213.8885,6.1584
i74731,9,1,12.4659,855743.4175,5.5
i74732,9,1,30.4479,505736.4268,11.6186
i74733,9,1,11.1051,1565211.558,22.1433
i74734,9,1,40.0221,715826.4954,33.8779
i74735,10,1,13.5108,1933338.3241,32.6334
i74736,10,1,8.3835,3263464.9337,33.7389
i74737,9,1,17.1558,1391856.4365,26.6305
i74738,9,1,7.5816,1989433.0296,17.017
i74740,9,1,8.8452,947393.7679,5.5
i74743,9,1,18.0046,1373343.8026,27.3468
i74744,9,1,18.9868,1403598.2551,31.7819
i74745,9,1,50.1066,522563.6238,28.7223
i74746,9,1,47.2635,390950.1222,16.9787
i74747,9,1,35.8425,372196.9253,7.8838
i74748,9,1,15.5277,686152.7964,7.691
i74749,9,1,22.3074,554352.452,6.4374
i74750,9,1,10.4004,956419.3014,5.5
i74751,9,1,8.8209,824054.3121,5.5
i74752,9,1,9.6957,930533.973,8.0665
i74753,9,1,8.8938,1028173.3022,7.903
i74761,9,1,45.6597,265527.4048,6.1919
i74762,9,1,11.5425,1289822.7803,10.8022
i74767,9,1,13.3893,576176.2555,5.5
i74768,9,1,11.1537,679178.8163,5.5
i74769,8,1,21.7242,495492.7963,7.0765
i74955,9,1,36.7173,1066647.1316,49.6817
i74956,9,1,152.4582,211531.9391,45.212
i74957,8,1,30.0105,1283718.1714,49.6573
i74958,9,1,84.7584,519097.4373,54.9498
i74974,9,1,18.9054,506833.4713,5.5
i74975,9,1,201.2526,43735.5662,8.6757
i74976,9,1,231.4818,52885.4492,18.2823
i74977,8,1,177.0498,124882.5506,26.0272
i74978,6,1,150.0039,158993.8737,25.7603
i74979,7,1,153.7461,151147.3028,25.0158
i74980,8,1,254.3238,67127.6496,24.2495
i74981,9,1,206.7687,83405.0705,21.8056
i74982,8,1,316.3374,37836.807,20.8001
i74983,9,1,296.3871,43004.471,22.2295
i74984,9,1,281.7585,43101.8548,20.7523
i74985,8,1,184.0725,51443.9917,9.5486
i74987,5,1,29.8161,431273.9466,5.5
i74988,6,1,138.6558,78265.6648,5.5
i74989,7,1,58.8546,183397.3436,5.5965
i74990,8,1,59.2191,242207.3768,10.8267
i74991,9,1,92.9232,166682.098,9.3419
i74992,9,1,123.8085,106365.9581,7.8428
i74993,9,1,104.9532,122694.7519,6.2201
i74994,9,1,160.312,57912.2599,5.5
i74995,9,1,36.4986,345385.7767,5.5
i74996,8,1,34.5789,359586.0137,5.5
i74997,8,1,81.6966,159075.5675,5.5
i74998,8,1,52.7796,188389.7308,5.5
i74999,7,1,51.9777,207370.6877,6.7165
i75000,7,1,108.6939,107906.4501,5.5
i75001,6,1,115.8381,98748.8705,5.5
i75002,6,1,18.1035,555882.2853,8.5421
i75008,6,1,11.0079,648996.5577,6.2883
i75009,6,1,31.7358,328752.2599,5.5
i75010,4,1,54.5292,262261.3847,5.6583
i75011,4,1,0.3159,21121408.9868,5.8138
i75012,6,1,24.3729,454867.2862,7.7938
i75013,4,1,54.6486,62928.5371,7.7618
