idx_hr,hr,d
5691,hr4,d238
5692,hr5,d238
5693,hr6,d238
5694,hr7,d238
5695,hr8,d238
5696,hr9,d238
5697,hr10,d238
5698,hr11,d238
5699,hr12,d238
5700,hr13,d238
5701,hr14,d238
5702,hr15,d238
5703,hr16,d238
5704,hr17,d238
5705,hr18,d238
5706,hr19,d238
5707,hr20,d238
5708,hr21,d238
5709,hr22,d238
5710,hr23,d238
5711,hr24,d238
5712,hr1,d239
5713,hr2,d239
5714,hr3,d239
5715,hr4,d239
5716,hr5,d239
5717,hr6,d239
5718,hr7,d239
5719,hr8,d239
5720,hr9,d239
5721,hr10,d239
5722,hr11,d239
5723,hr12,d239
5724,hr13,d239
5725,hr14,d239
5726,hr15,d239
5727,hr16,d239
5728,hr17,d239
5729,hr18,d239
5730,hr19,d239
5731,hr20,d239
5732,hr21,d239
5733,hr22,d239
5734,hr23,d239
5735,hr24,d239
5736,hr1,d240
5737,hr2,d240
5738,hr3,d240
5739,hr4,d240
5740,hr5,d240
5741,hr6,d240
5742,hr7,d240
5743,hr8,d240
5744,hr9,d240
5745,hr10,d240
5746,hr11,d240
5747,hr12,d240
5748,hr13,d240
5749,hr14,d240
5750,hr15,d240
5751,hr16,d240
5752,hr17,d240
5753,hr18,d240
5754,hr19,d240
5755,hr20,d240
5756,hr21,d240
5757,hr22,d240
5758,hr23,d240
5759,hr24,d240
5760,hr1,d241
5761,hr2,d241
5762,hr3,d241
5763,hr4,d241
5764,hr5,d241
5765,hr6,d241
5766,hr7,d241
5767,hr8,d241
5768,hr9,d241
5769,hr10,d241
5770,hr11,d241
5771,hr12,d241
5772,hr13,d241
5773,hr14,d241
5774,hr15,d241
5775,hr16,d241
5776,hr17,d241
5777,hr18,d241
5778,hr19,d241
5779,hr20,d241
5780,hr21,d241
5781,hr22,d241
5782,hr23,d241
5783,hr24,d241
5784,hr1,d242
5785,hr2,d242
5786,hr3,d242
5787,hr4,d242
5788,hr5,d242
5789,hr6,d242
5790,hr7,d242
5791,hr8,d242
5792,hr9,d242
5793,hr10,d242
5794,hr11,d242
5795,hr12,d242
5796,hr13,d242
5797,hr14,d242
5798,hr15,d242
5799,hr16,d242
5800,hr17,d242
5801,hr18,d242
5802,hr19,d242
5803,hr20,d242
5804,hr21,d242
5805,hr22,d242
5806,hr23,d242
5807,hr24,d242
5808,hr1,d243
5809,hr2,d243
5810,hr3,d243
5811,hr4,d243
5812,hr5,d243
5813,hr6,d243
5814,hr7,d243
5815,hr8,d243
5816,hr9,d243
5817,hr10,d243
5818,hr11,d243
5819,hr12,d243
5820,hr13,d243
5821,hr14,d243
5822,hr15,d243
5823,hr16,d243
5824,hr17,d243
5825,hr18,d243
5826,hr19,d243
5827,hr20,d243
5828,hr21,d243
5829,hr22,d243
5830,hr23,d243
5831,hr24,d243
5832,hr1,d244
5833,hr2,d244
5834,hr3,d244
5835,hr4,d244
5836,hr5,d244
5837,hr6,d244
5838,hr7,d244
5839,hr8,d244
5840,hr9,d244
5841,hr10,d244
5842,hr11,d244
5843,hr12,d244
5844,hr13,d244
5845,hr14,d244
5846,hr15,d244
5847,hr16,d244
5848,hr17,d244
5849,hr18,d244
5850,hr19,d244
5851,hr20,d244
5852,hr21,d244
5853,hr22,d244
5854,hr23,d244
5855,hr24,d244
5856,hr1,d245
5857,hr2,d245
5858,hr3,d245
5859,hr4,d245
5860,hr5,d245
5861,hr6,d245
5862,hr7,d245
5863,hr8,d245
5864,hr9,d245
5865,hr10,d245
5866,hr11,d245
5867,hr12,d245
5868,hr13,d245
5869,hr14,d245
5870,hr15,d245
5871,hr16,d245
5872,hr17,d245
5873,hr18,d245
5874,hr19,d245
5875,hr20,d245
5876,hr21,d245
5877,hr22,d245
5878,hr23,d245
5879,hr24,d245
5880,hr1,d246
5881,hr2,d246
5882,hr3,d246
5883,hr4,d246
5884,hr5,d246
5885,hr6,d246
5886,hr7,d246
5887,hr8,d246
5888,hr9,d246
5889,hr10,d246
5890,hr11,d246
5891,hr12,d246
5892,hr13,d246
5893,hr14,d246
5894,hr15,d246
5895,hr16,d246
5896,hr17,d246
5897,hr18,d246
5898,hr19,d246
5899,hr20,d246
5900,hr21,d246
5901,hr22,d246
5902,hr23,d246
5903,hr24,d246
5904,hr1,d247
5905,hr2,d247
5906,hr3,d247
5907,hr4,d247
5908,hr5,d247
5909,hr6,d247
5910,hr7,d247
5911,hr8,d247
5912,hr9,d247
5913,hr10,d247
5914,hr11,d247
5915,hr12,d247
5916,hr13,d247
5917,hr14,d247
5918,hr15,d247
5919,hr16,d247
5920,hr17,d247
5921,hr18,d247
5922,hr19,d247
5923,hr20,d247
5924,hr21,d247
5925,hr22,d247
5926,hr23,d247
5927,hr24,d247
5928,hr1,d248
5929,hr2,d248
5930,hr3,d248
5931,hr4,d248
5932,hr5,d248
5933,hr6,d248
5934,hr7,d248
5935,hr8,d248
5936,hr9,d248
5937,hr10,d248
5938,hr11,d248
5939,hr12,d248
5940,hr13,d248
5941,hr14,d248
5942,hr15,d248
5943,hr16,d248
5944,hr17,d248
5945,hr18,d248
5946,hr19,d248
5947,hr20,d248
5948,hr21,d248
5949,hr22,d248
5950,hr23,d248
5951,hr24,d248
5952,hr1,d249
5953,hr2,d249
5954,hr3,d249
5955,hr4,d249
5956,hr5,d249
5957,hr6,d249
5958,hr7,d249
5959,hr8,d249
5960,hr9,d249
5961,hr10,d249
5962,hr11,d249
5963,hr12,d249
5964,hr13,d249
5965,hr14,d249
5966,hr15,d249
5967,hr16,d249
5968,hr17,d249
5969,hr18,d249
5970,hr19,d249
5971,hr20,d249
5972,hr21,d249
5973,hr22,d249
5974,hr23,d249
5975,hr24,d249
5976,hr1,d250
5977,hr2,d250
5978,hr3,d250
5979,hr4,d250
5980,hr5,d250
5981,hr6,d250
5982,hr7,d250
5983,hr8,d250
5984,hr9,d250
5985,hr10,d250
5986,hr11,d250
5987,hr12,d250
5988,hr13,d250
5989,hr14,d250
5990,hr15,d250
5991,hr16,d250
5992,hr17,d250
5993,hr18,d250
5994,hr19,d250
5995,hr20,d250
5996,hr21,d250
5997,hr22,d250
5998,hr23,d250
5999,hr24,d250
6000,hr1,d251
6001,hr2,d251
6002,hr3,d251
6003,hr4,d251
6004,hr5,d251
6005,hr6,d251
6006,hr7,d251
6007,hr8,d251
6008,hr9,d251
6009,hr10,d251
6010,hr11,d251
6011,hr12,d251
6012,hr13,d251
6013,hr14,d251
6014,hr15,d251
6015,hr16,d251
6016,hr17,d251
6017,hr18,d251
6018,hr19,d251
6019,hr20,d251
6020,hr21,d251
6021,hr22,d251
6022,hr23,d251
6023,hr24,d251
6024,hr1,d252
6025,hr2,d252
6026,hr3,d252
6027,hr4,d252
6028,hr5,d252
6029,hr6,d252
6030,hr7,d252
6031,hr8,d252
6032,hr9,d252
6033,hr10,d252
6034,hr11,d252
6035,hr12,d252
6036,hr13,d252
6037,hr14,d252
6038,hr15,d252
6039,hr16,d252
6040,hr17,d252
6041,hr18,d252
6042,hr19,d252
6043,hr20,d252
6044,hr21,d252
6045,hr22,d252
6046,hr23,d252
6047,hr24,d252
6048,hr1,d253
6049,hr2,d253
6050,hr3,d253
6051,hr4,d253
6052,hr5,d253
6053,hr6,d253
6054,hr7,d253
6055,hr8,d253
6056,hr9,d253
6057,hr10,d253
6058,hr11,d253
6059,hr12,d253
6060,hr13,d253
6061,hr14,d253
6062,hr15,d253
6063,hr16,d253
6064,hr17,d253
6065,hr18,d253
6066,hr19,d253
6067,hr20,d253
6068,hr21,d253
6069,hr22,d253
6070,hr23,d253
6071,hr24,d253
6072,hr1,d254
6073,hr2,d254
6074,hr3,d254
6075,hr4,d254
6076,hr5,d254
6077,hr6,d254
6078,hr7,d254
6079,hr8,d254
6080,hr9,d254
6081,hr10,d254
6082,hr11,d254
6083,hr12,d254
6084,hr13,d254
6085,hr14,d254
6086,hr15,d254
6087,hr16,d254
6088,hr17,d254
6089,hr18,d254
6090,hr19,d254
6091,hr20,d254
6092,hr21,d254
6093,hr22,d254
6094,hr23,d254
6095,hr24,d254
6096,hr1,d255
6097,hr2,d255
6098,hr3,d255
6099,hr4,d255
6100,hr5,d255
6101,hr6,d255
6102,hr7,d255
6103,hr8,d255
6104,hr9,d255
6105,hr10,d255
6106,hr11,d255
6107,hr12,d255
6108,hr13,d255
6109,hr14,d255
6110,hr15,d255
6111,hr16,d255
6112,hr17,d255
6113,hr18,d255
6114,hr19,d255
6115,hr20,d255
6116,hr21,d255
6117,hr22,d255
6118,hr23,d255
6119,hr24,d255
6120,hr1,d256
6121,hr2,d256
6122,hr3,d256
6123,hr4,d256
6124,hr5,d256
6125,hr6,d256
6126,hr7,d256
6127,hr8,d256
6128,hr9,d256
6129,hr10,d256
6130,hr11,d256
6131,hr12,d256
6132,hr13,d256
6133,hr14,d256
6134,hr15,d256
6135,hr16,d256
6136,hr17,d256
6137,hr18,d256
6138,hr19,d256
6139,hr20,d256
6140,hr21,d256
6141,hr22,d256
6142,hr23,d256
6143,hr24,d256
6144,hr1,d257
6145,hr2,d257
6146,hr3,d257
6147,hr4,d257
6148,hr5,d257
6149,hr6,d257
6150,hr7,d257
6151,hr8,d257
6152,hr9,d257
6153,hr10,d257
6154,hr11,d257
6155,hr12,d257
6156,hr13,d257
6157,hr14,d257
6158,hr15,d257
6159,hr16,d257
6160,hr17,d257
6161,hr18,d257
6162,hr19,d257
6163,hr20,d257
6164,hr21,d257
6165,hr22,d257
6166,hr23,d257
6167,hr24,d257
6168,hr1,d258
6169,hr2,d258
6170,hr3,d258
6171,hr4,d258
6172,hr5,d258
6173,hr6,d258
6174,hr7,d258
6175,hr8,d258
6176,hr9,d258
6177,hr10,d258
6178,hr11,d258
6179,hr12,d258
6180,hr13,d258
6181,hr14,d258
6182,hr15,d258
6183,hr16,d258
6184,hr17,d258
6185,hr18,d258
6186,hr19,d258
6187,hr20,d258
6188,hr21,d258
6189,hr22,d258
6190,hr23,d258
6191,hr24,d258
6192,hr1,d259
6193,hr2,d259
6194,hr3,d259
6195,hr4,d259
6196,hr5,d259
6197,hr6,d259
6198,hr7,d259
6199,hr8,d259
6200,hr9,d259
6201,hr10,d259
6202,hr11,d259
6203,hr12,d259
6204,hr13,d259
6205,hr14,d259
6206,hr15,d259
6207,hr16,d259
6208,hr17,d259
6209,hr18,d259
6210,hr19,d259
6211,hr20,d259
6212,hr21,d259
6213,hr22,d259
6214,hr23,d259
6215,hr24,d259
6216,hr1,d260
6217,hr2,d260
6218,hr3,d260
6219,hr4,d260
6220,hr5,d260
6221,hr6,d260
6222,hr7,d260
6223,hr8,d260
6224,hr9,d260
6225,hr10,d260
6226,hr11,d260
6227,hr12,d260
6228,hr13,d260
6229,hr14,d260
6230,hr15,d260
6231,hr16,d260
6232,hr17,d260
6233,hr18,d260
6234,hr19,d260
6235,hr20,d260
6236,hr21,d260
6237,hr22,d260
6238,hr23,d260
6239,hr24,d260
6240,hr1,d261
6241,hr2,d261
6242,hr3,d261
6243,hr4,d261
6244,hr5,d261
6245,hr6,d261
6246,hr7,d261
6247,hr8,d261
6248,hr9,d261
6249,hr10,d261
6250,hr11,d261
6251,hr12,d261
6252,hr13,d261
6253,hr14,d261
6254,hr15,d261
6255,hr16,d261
6256,hr17,d261
6257,hr18,d261
6258,hr19,d261
6259,hr20,d261
6260,hr21,d261
6261,hr22,d261
6262,hr23,d261
6263,hr24,d261
6264,hr1,d262
6265,hr2,d262
6266,hr3,d262
6267,hr4,d262
6268,hr5,d262
6269,hr6,d262
6270,hr7,d262
6271,hr8,d262
6272,hr9,d262
6273,hr10,d262
6274,hr11,d262
6275,hr12,d262
6276,hr13,d262
6277,hr14,d262
6278,hr15,d262
6279,hr16,d262
6280,hr17,d262
6281,hr18,d262
6282,hr19,d262
6283,hr20,d262
6284,hr21,d262
6285,hr22,d262
6286,hr23,d262
6287,hr24,d262
6288,hr1,d263
6289,hr2,d263
6290,hr3,d263
6291,hr4,d263
6292,hr5,d263
6293,hr6,d263
6294,hr7,d263
6295,hr8,d263
6296,hr9,d263
6297,hr10,d263
6298,hr11,d263
6299,hr12,d263
6300,hr13,d263
6301,hr14,d263
6302,hr15,d263
6303,hr16,d263
6304,hr17,d263
6305,hr18,d263
6306,hr19,d263
6307,hr20,d263
6308,hr21,d263
6309,hr22,d263
6310,hr23,d263
6311,hr24,d263
6312,hr1,d264
6313,hr2,d264
6314,hr3,d264
6315,hr4,d264
6316,hr5,d264
6317,hr6,d264
6318,hr7,d264
6319,hr8,d264
6320,hr9,d264
6321,hr10,d264
6322,hr11,d264
6323,hr12,d264
6324,hr13,d264
6325,hr14,d264
6326,hr15,d264
6327,hr16,d264
6328,hr17,d264
6329,hr18,d264
6330,hr19,d264
6331,hr20,d264
6332,hr21,d264
6333,hr22,d264
6334,hr23,d264
6335,hr24,d264
6336,hr1,d265
6337,hr2,d265
6338,hr3,d265
6339,hr4,d265
6340,hr5,d265
6341,hr6,d265
6342,hr7,d265
6343,hr8,d265
6344,hr9,d265
6345,hr10,d265
6346,hr11,d265
6347,hr12,d265
6348,hr13,d265
6349,hr14,d265
6350,hr15,d265
6351,hr16,d265
6352,hr17,d265
6353,hr18,d265
6354,hr19,d265
6355,hr20,d265
6356,hr21,d265
6357,hr22,d265
6358,hr23,d265
6359,hr24,d265
6360,hr1,d266
6361,hr2,d266
6362,hr3,d266
6363,hr4,d266
6364,hr5,d266
6365,hr6,d266
6366,hr7,d266
6367,hr8,d266
6368,hr9,d266
6369,hr10,d266
6370,hr11,d266
6371,hr12,d266
6372,hr13,d266
6373,hr14,d266
6374,hr15,d266
6375,hr16,d266
6376,hr17,d266
6377,hr18,d266
6378,hr19,d266
6379,hr20,d266
6380,hr21,d266
6381,hr22,d266
6382,hr23,d266
6383,hr24,d266
6384,hr1,d267
6385,hr2,d267
6386,hr3,d267
6387,hr4,d267
6388,hr5,d267
6389,hr6,d267
6390,hr7,d267
6391,hr8,d267
6392,hr9,d267
6393,hr10,d267
6394,hr11,d267
6395,hr12,d267
6396,hr13,d267
6397,hr14,d267
6398,hr15,d267
6399,hr16,d267
6400,hr17,d267
6401,hr18,d267
6402,hr19,d267
6403,hr20,d267
6404,hr21,d267
6405,hr22,d267
6406,hr23,d267
6407,hr24,d267
6408,hr1,d268
6409,hr2,d268
6410,hr3,d268
6411,hr4,d268
6412,hr5,d268
6413,hr6,d268
6414,hr7,d268
6415,hr8,d268
6416,hr9,d268
6417,hr10,d268
6418,hr11,d268
6419,hr12,d268
6420,hr13,d268
6421,hr14,d268
6422,hr15,d268
6423,hr16,d268
6424,hr17,d268
6425,hr18,d268
6426,hr19,d268
6427,hr20,d268
6428,hr21,d268
6429,hr22,d268
6430,hr23,d268
6431,hr24,d268
6432,hr1,d269
6433,hr2,d269
6434,hr3,d269
6435,hr4,d269
6436,hr5,d269
6437,hr6,d269
6438,hr7,d269
6439,hr8,d269
6440,hr9,d269
6441,hr10,d269
6442,hr11,d269
6443,hr12,d269
6444,hr13,d269
6445,hr14,d269
6446,hr15,d269
6447,hr16,d269
6448,hr17,d269
6449,hr18,d269
6450,hr19,d269
6451,hr20,d269
6452,hr21,d269
6453,hr22,d269
6454,hr23,d269
6455,hr24,d269
6456,hr1,d270
6457,hr2,d270
6458,hr3,d270
6459,hr4,d270
6460,hr5,d270
6461,hr6,d270
6462,hr7,d270
6463,hr8,d270
6464,hr9,d270
6465,hr10,d270
6466,hr11,d270
6467,hr12,d270
6468,hr13,d270
6469,hr14,d270
6470,hr15,d270
6471,hr16,d270
6472,hr17,d270
6473,hr18,d270
6474,hr19,d270
6475,hr20,d270
6476,hr21,d270
6477,hr22,d270
6478,hr23,d270
6479,hr24,d270
6480,hr1,d271
6481,hr2,d271
6482,hr3,d271
6483,hr4,d271
6484,hr5,d271
6485,hr6,d271
6486,hr7,d271
6487,hr8,d271
6488,hr9,d271
6489,hr10,d271
6490,hr11,d271
6491,hr12,d271
6492,hr13,d271
6493,hr14,d271
6494,hr15,d271
6495,hr16,d271
6496,hr17,d271
6497,hr18,d271
6498,hr19,d271
6499,hr20,d271
6500,hr21,d271
6501,hr22,d271
6502,hr23,d271
6503,hr24,d271
6504,hr1,d272
6505,hr2,d272
6506,hr3,d272
6507,hr4,d272
6508,hr5,d272
6509,hr6,d272
6510,hr7,d272
6511,hr8,d272
6512,hr9,d272
6513,hr10,d272
6514,hr11,d272
6515,hr12,d272
6516,hr13,d272
6517,hr14,d272
6518,hr15,d272
6519,hr16,d272
6520,hr17,d272
6521,hr18,d272
6522,hr19,d272
6523,hr20,d272
6524,hr21,d272
6525,hr22,d272
6526,hr23,d272
6527,hr24,d272
6528,hr1,d273
6529,hr2,d273
6530,hr3,d273
6531,hr4,d273
6532,hr5,d273
6533,hr6,d273
6534,hr7,d273
6535,hr8,d273
6536,hr9,d273
6537,hr10,d273
6538,hr11,d273
6539,hr12,d273
6540,hr13,d273
6541,hr14,d273
6542,hr15,d273
6543,hr16,d273
6544,hr17,d273
6545,hr18,d273
6546,hr19,d273
6547,hr20,d273
6548,hr21,d273
6549,hr22,d273
6550,hr23,d273
6551,hr24,d273
6552,hr1,d274
6553,hr2,d274
6554,hr3,d274
6555,hr4,d274
6556,hr5,d274
6557,hr6,d274
6558,hr7,d274
6559,hr8,d274
6560,hr9,d274
6561,hr10,d274
6562,hr11,d274
6563,hr12,d274
6564,hr13,d274
6565,hr14,d274
6566,hr15,d274
6567,hr16,d274
6568,hr17,d274
6569,hr18,d274
6570,hr19,d274
6571,hr20,d274
6572,hr21,d274
6573,hr22,d274
6574,hr23,d274
6575,hr24,d274
6576,hr1,d275
6577,hr2,d275
6578,hr3,d275
6579,hr4,d275
6580,hr5,d275
6581,hr6,d275
6582,hr7,d275
6583,hr8,d275
6584,hr9,d275
6585,hr10,d275
6586,hr11,d275
6587,hr12,d275
6588,hr13,d275
6589,hr14,d275
6590,hr15,d275
6591,hr16,d275
6592,hr17,d275
6593,hr18,d275
6594,hr19,d275
6595,hr20,d275
6596,hr21,d275
6597,hr22,d275
6598,hr23,d275
6599,hr24,d275
6600,hr1,d276
6601,hr2,d276
6602,hr3,d276
6603,hr4,d276
6604,hr5,d276
6605,hr6,d276
6606,hr7,d276
6607,hr8,d276
6608,hr9,d276
6609,hr10,d276
6610,hr11,d276
6611,hr12,d276
6612,hr13,d276
6613,hr14,d276
6614,hr15,d276
6615,hr16,d276
6616,hr17,d276
6617,hr18,d276
6618,hr19,d276
6619,hr20,d276
6620,hr21,d276
6621,hr22,d276
6622,hr23,d276
6623,hr24,d276
6624,hr1,d277
6625,hr2,d277
6626,hr3,d277
6627,hr4,d277
6628,hr5,d277
6629,hr6,d277
6630,hr7,d277
6631,hr8,d277
6632,hr9,d277
6633,hr10,d277
6634,hr11,d277
6635,hr12,d277
6636,hr13,d277
6637,hr14,d277
6638,hr15,d277
6639,hr16,d277
6640,hr17,d277
6641,hr18,d277
6642,hr19,d277
6643,hr20,d277
6644,hr21,d277
6645,hr22,d277
6646,hr23,d277
6647,hr24,d277
6648,hr1,d278
6649,hr2,d278
6650,hr3,d278
6651,hr4,d278
6652,hr5,d278
6653,hr6,d278
6654,hr7,d278
6655,hr8,d278
6656,hr9,d278
6657,hr10,d278
6658,hr11,d278
6659,hr12,d278
6660,hr13,d278
6661,hr14,d278
6662,hr15,d278
6663,hr16,d278
6664,hr17,d278
6665,hr18,d278
6666,hr19,d278
6667,hr20,d278
6668,hr21,d278
6669,hr22,d278
6670,hr23,d278
6671,hr24,d278
6672,hr1,d279
6673,hr2,d279
6674,hr3,d279
6675,hr4,d279
6676,hr5,d279
6677,hr6,d279
6678,hr7,d279
6679,hr8,d279
6680,hr9,d279
6681,hr10,d279
6682,hr11,d279
6683,hr12,d279
6684,hr13,d279
6685,hr14,d279
6686,hr15,d279
6687,hr16,d279
6688,hr17,d279
6689,hr18,d279
6690,hr19,d279
6691,hr20,d279
6692,hr21,d279
6693,hr22,d279
6694,hr23,d279
6695,hr24,d279
6696,hr1,d280
6697,hr2,d280
6698,hr3,d280
6699,hr4,d280
6700,hr5,d280
6701,hr6,d280
6702,hr7,d280
6703,hr8,d280
6704,hr9,d280
6705,hr10,d280
6706,hr11,d280
6707,hr12,d280
6708,hr13,d280
6709,hr14,d280
6710,hr15,d280
6711,hr16,d280
6712,hr17,d280
6713,hr18,d280
6714,hr19,d280
6715,hr20,d280
6716,hr21,d280
6717,hr22,d280
6718,hr23,d280
6719,hr24,d280
6720,hr1,d281
6721,hr2,d281
6722,hr3,d281
6723,hr4,d281
6724,hr5,d281
6725,hr6,d281
6726,hr7,d281
6727,hr8,d281
6728,hr9,d281
6729,hr10,d281
6730,hr11,d281
6731,hr12,d281
6732,hr13,d281
6733,hr14,d281
6734,hr15,d281
6735,hr16,d281
6736,hr17,d281
6737,hr18,d281
6738,hr19,d281
6739,hr20,d281
6740,hr21,d281
6741,hr22,d281
6742,hr23,d281
6743,hr24,d281
6744,hr1,d282
6745,hr2,d282
6746,hr3,d282
6747,hr4,d282
6748,hr5,d282
6749,hr6,d282
6750,hr7,d282
6751,hr8,d282
6752,hr9,d282
6753,hr10,d282
6754,hr11,d282
6755,hr12,d282
6756,hr13,d282
6757,hr14,d282
6758,hr15,d282
6759,hr16,d282
6760,hr17,d282
6761,hr18,d282
6762,hr19,d282
6763,hr20,d282
6764,hr21,d282
6765,hr22,d282
6766,hr23,d282
6767,hr24,d282
6768,hr1,d283
6769,hr2,d283
6770,hr3,d283
6771,hr4,d283
6772,hr5,d283
6773,hr6,d283
6774,hr7,d283
6775,hr8,d283
6776,hr9,d283
6777,hr10,d283
6778,hr11,d283
6779,hr12,d283
6780,hr13,d283
6781,hr14,d283
6782,hr15,d283
6783,hr16,d283
6784,hr17,d283
6785,hr18,d283
6786,hr19,d283
6787,hr20,d283
6788,hr21,d283
6789,hr22,d283
6790,hr23,d283
6791,hr24,d283
6792,hr1,d284
6793,hr2,d284
6794,hr3,d284
6795,hr4,d284
6796,hr5,d284
6797,hr6,d284
6798,hr7,d284
6799,hr8,d284
6800,hr9,d284
6801,hr10,d284
6802,hr11,d284
6803,hr12,d284
6804,hr13,d284
6805,hr14,d284
6806,hr15,d284
6807,hr16,d284
6808,hr17,d284
6809,hr18,d284
6810,hr19,d284
6811,hr20,d284
6812,hr21,d284
6813,hr22,d284
6814,hr23,d284
6815,hr24,d284
6816,hr1,d285
6817,hr2,d285
6818,hr3,d285
6819,hr4,d285
6820,hr5,d285
6821,hr6,d285
6822,hr7,d285
6823,hr8,d285
6824,hr9,d285
6825,hr10,d285
6826,hr11,d285
6827,hr12,d285
6828,hr13,d285
6829,hr14,d285
6830,hr15,d285
6831,hr16,d285
6832,hr17,d285
6833,hr18,d285
6834,hr19,d285
6835,hr20,d285
6836,hr21,d285
6837,hr22,d285
6838,hr23,d285
6839,hr24,d285
6840,hr1,d286
6841,hr2,d286
6842,hr3,d286
6843,hr4,d286
6844,hr5,d286
6845,hr6,d286
6846,hr7,d286
6847,hr8,d286
6848,hr9,d286
6849,hr10,d286
6850,hr11,d286
6851,hr12,d286
6852,hr13,d286
6853,hr14,d286
6854,hr15,d286
6855,hr16,d286
6856,hr17,d286
6857,hr18,d286
6858,hr19,d286
6859,hr20,d286
6860,hr21,d286
6861,hr22,d286
6862,hr23,d286
6863,hr24,d286
6864,hr1,d287
6865,hr2,d287
6866,hr3,d287
6867,hr4,d287
6868,hr5,d287
6869,hr6,d287
6870,hr7,d287
6871,hr8,d287
6872,hr9,d287
6873,hr10,d287
6874,hr11,d287
6875,hr12,d287
6876,hr13,d287
6877,hr14,d287
6878,hr15,d287
6879,hr16,d287
6880,hr17,d287
6881,hr18,d287
6882,hr19,d287
6883,hr20,d287
6884,hr21,d287
6885,hr22,d287
6886,hr23,d287
6887,hr24,d287
6888,hr1,d288
6889,hr2,d288
6890,hr3,d288
6891,hr4,d288
6892,hr5,d288
6893,hr6,d288
6894,hr7,d288
6895,hr8,d288
6896,hr9,d288
6897,hr10,d288
6898,hr11,d288
6899,hr12,d288
6900,hr13,d288
6901,hr14,d288
6902,hr15,d288
6903,hr16,d288
6904,hr17,d288
6905,hr18,d288
6906,hr19,d288
6907,hr20,d288
6908,hr21,d288
6909,hr22,d288
6910,hr23,d288
6911,hr24,d288
6912,hr1,d289
6913,hr2,d289
6914,hr3,d289
6915,hr4,d289
6916,hr5,d289
6917,hr6,d289
6918,hr7,d289
6919,hr8,d289
6920,hr9,d289
6921,hr10,d289
6922,hr11,d289
6923,hr12,d289
6924,hr13,d289
6925,hr14,d289
6926,hr15,d289
6927,hr16,d289
6928,hr17,d289
6929,hr18,d289
6930,hr19,d289
6931,hr20,d289
6932,hr21,d289
6933,hr22,d289
6934,hr23,d289
6935,hr24,d289
6936,hr1,d290
6937,hr2,d290
6938,hr3,d290
6939,hr4,d290
6940,hr5,d290
6941,hr6,d290
6942,hr7,d290
6943,hr8,d290
6944,hr9,d290
6945,hr10,d290
6946,hr11,d290
6947,hr12,d290
6948,hr13,d290
6949,hr14,d290
6950,hr15,d290
6951,hr16,d290
6952,hr17,d290
6953,hr18,d290
6954,hr19,d290
6955,hr20,d290
6956,hr21,d290
6957,hr22,d290
6958,hr23,d290
6959,hr24,d290
6960,hr1,d291
6961,hr2,d291
6962,hr3,d291
6963,hr4,d291
6964,hr5,d291
6965,hr6,d291
6966,hr7,d291
6967,hr8,d291
6968,hr9,d291
6969,hr10,d291
6970,hr11,d291
6971,hr12,d291
6972,hr13,d291
6973,hr14,d291
6974,hr15,d291
6975,hr16,d291
6976,hr17,d291
6977,hr18,d291
6978,hr19,d291
6979,hr20,d291
6980,hr21,d291
6981,hr22,d291
6982,hr23,d291
6983,hr24,d291
6984,hr1,d292
6985,hr2,d292
6986,hr3,d292
6987,hr4,d292
6988,hr5,d292
6989,hr6,d292
6990,hr7,d292
6991,hr8,d292
6992,hr9,d292
6993,hr10,d292
6994,hr11,d292
6995,hr12,d292
6996,hr13,d292
6997,hr14,d292
6998,hr15,d292
6999,hr16,d292
7000,hr17,d292
7001,hr18,d292
7002,hr19,d292
7003,hr20,d292
7004,hr21,d292
7005,hr22,d292
7006,hr23,d292
7007,hr24,d292
7008,hr1,d293
7009,hr2,d293
7010,hr3,d293
7011,hr4,d293
7012,hr5,d293
7013,hr6,d293
7014,hr7,d293
7015,hr8,d293
7016,hr9,d293
7017,hr10,d293
7018,hr11,d293
7019,hr12,d293
7020,hr13,d293
7021,hr14,d293
7022,hr15,d293
7023,hr16,d293
7024,hr17,d293
7025,hr18,d293
7026,hr19,d293
7027,hr20,d293
7028,hr21,d293
7029,hr22,d293
7030,hr23,d293
7031,hr24,d293
7032,hr1,d294
7033,hr2,d294
7034,hr3,d294
7035,hr4,d294
7036,hr5,d294
7037,hr6,d294
7038,hr7,d294
7039,hr8,d294
7040,hr9,d294
7041,hr10,d294
7042,hr11,d294
7043,hr12,d294
7044,hr13,d294
7045,hr14,d294
7046,hr15,d294
7047,hr16,d294
7048,hr17,d294
7049,hr18,d294
7050,hr19,d294
7051,hr20,d294
7052,hr21,d294
7053,hr22,d294
7054,hr23,d294
7055,hr24,d294
7056,hr1,d295
7057,hr2,d295
7058,hr3,d295
7059,hr4,d295
7060,hr5,d295
7061,hr6,d295
7062,hr7,d295
7063,hr8,d295
7064,hr9,d295
7065,hr10,d295
7066,hr11,d295
7067,hr12,d295
7068,hr13,d295
7069,hr14,d295
7070,hr15,d295
7071,hr16,d295
7072,hr17,d295
7073,hr18,d295
7074,hr19,d295
7075,hr20,d295
7076,hr21,d295
7077,hr22,d295
7078,hr23,d295
7079,hr24,d295
7080,hr1,d296
7081,hr2,d296
7082,hr3,d296
7083,hr4,d296
7084,hr5,d296
7085,hr6,d296
7086,hr7,d296
7087,hr8,d296
7088,hr9,d296
