region,class,timeslice,cfmean,cfsigma
p43,2,H14,0.0005595328240013271,0.005510045484854734
p43,2,H15,0.0003913354088106881,0.0038365394851475327
p43,2,H16,0.0,0.0
p43,2,H17,0.0,0.0
p43,2,H2,0.00021437338339338392,0.003254832662747793
p43,2,H3,0.0,0.0
p43,2,H4,0.0,0.0
p43,2,H5,0.0,0.0
p43,2,H6,0.0,0.0
p43,2,H7,0.0,0.0
p43,2,H8,0.0,0.0
p43,2,H9,0.0,0.0
p44,2,H1,0.0,0.0
p44,2,H10,0.0,0.0
p44,2,H11,0.0,0.0
p44,2,H12,0.0,0.0
p44,2,H13,0.0,0.0
p44,2,H14,0.0008004196161716621,0.005975460738263576
p44,2,H15,0.00034799924849168116,0.003912378031316842
p44,2,H16,0.0,0.0
p44,2,H17,0.000289051024162251,0.0032121863414802847
p44,2,H2,0.0002009671655778559,0.0029539389530617824
p44,2,H3,0.000289051024162251,0.0032121863414802847
p44,2,H4,0.0,0.0
p44,2,H5,0.0,0.0
p44,2,H6,0.0,0.0
p44,2,H7,0.0,0.0
p44,2,H8,0.0,0.0
p44,2,H9,0.0,0.0
p44,3,H1,0.0,0.0
p44,3,H10,0.0,0.0
p44,3,H11,0.0,0.0
p44,3,H12,0.0,0.0
p44,3,H13,0.0,0.0
p44,3,H14,0.0011479146778583527,0.006767258431624498
p44,3,H15,0.0008506490747727778,0.00580431324707434
p44,3,H16,0.0,0.0
p44,3,H17,0.0003207183453132925,0.003613115002315642
p44,3,H2,0.0003615041373309141,0.003756649641864305
p44,3,H3,0.0003207183453132925,0.003613115002315642
p44,3,H4,0.0,0.0
p44,3,H5,0.0,0.0
p44,3,H6,0.0,0.0
p44,3,H7,0.0,0.0
p44,3,H8,0.0,0.0
p44,3,H9,0.0,0.0
p45,2,H1,0.0,0.0
p45,2,H10,0.0,0.0
p45,2,H11,0.0,0.0
p45,2,H12,0.0,0.0
p45,2,H13,0.0,0.0
p45,2,H14,0.0013298249358068342,0.008096287802237315
p45,2,H15,0.0010362752389324748,0.0067892619858935304
p45,2,H16,0.0,0.0
p45,2,H17,0.0,0.0
p45,2,H2,0.00037672156641572156,0.003996138382131918
p45,2,H3,0.0,0.0
p45,2,H4,0.0,0.0
p45,2,H5,0.0,0.0
p45,2,H6,0.0,0.0
p45,2,H7,0.0,0.0
p45,2,H8,0.0,0.0
p45,2,H9,0.0,0.0
p45,3,H1,0.0,0.0
p45,3,H10,0.0,0.0
p45,3,H11,0.0,0.0
p45,3,H12,0.0,0.0
p45,3,H13,0.0,0.0
p45,3,H14,0.0011026255225311526,0.007102338552021389
p45,3,H15,0.0004175018225594059,0.004040421785432115
p45,3,H16,0.0,0.0
p45,3,H17,0.0,0.0
p45,3,H2,0.00034278920730170995,0.0035909890004567476
p45,3,H3,0.0,0.0
p45,3,H4,0.0,0.0
p45,3,H5,0.0,0.0
p45,3,H6,0.0,0.0
p45,3,H7,0.0,0.0
p45,3,H8,0.0,0.0
p45,3,H9,0.0,0.0
p46,2,H1,0.0,0.0
p46,2,H10,0.0,0.0
p46,2,H11,0.0,0.0
p46,2,H12,0.0,0.0
p46,2,H13,0.0,0.0
p46,2,H14,0.0002875195712036228,0.0038261278354308555
p46,2,H15,0.00030996375615991974,0.003473377354139295
p46,2,H16,0.0,0.0
p46,2,H17,0.00017780464891668248,0.0024164046245128416
p46,2,H2,0.00016544407858333973,0.002472707394350494
p46,2,H3,0.00017780464891668248,0.0024164046245128416
p46,2,H4,0.0,0.0
p46,2,H5,0.0,0.0
p46,2,H6,0.0,0.0
p46,2,H7,0.0,0.0
p46,2,H8,0.0,0.0
p46,2,H9,0.0,0.0
p47,5,H1,0.0,0.0
p47,5,H10,0.0,0.0
p47,5,H11,0.0,0.0
p47,5,H12,0.0,0.0
p47,5,H13,0.0,0.0
p47,5,H14,0.004757772610517022,0.014071179949748389
p47,5,H15,0.0019518644599567938,0.008782178778328289
p47,5,H16,0.0,0.0
p47,5,H17,0.0,0.0
p47,5,H2,0.00038399860864470466,0.0036883994994230556
p47,5,H3,0.0,0.0
p47,5,H4,0.0,0.0
p47,5,H5,0.0,0.0
p47,5,H6,0.0,0.0
p47,5,H7,0.0,0.0
p47,5,H8,0.0,0.0
p47,5,H9,0.0,0.0
p47,6,H1,0.0,0.0
p47,6,H10,0.0,0.0
p47,6,H11,0.0,0.0
p47,6,H12,0.0,0.0
p47,6,H13,0.0,0.0
p47,6,H14,0.005485966966504821,0.01510419210942796
p47,6,H15,0.0027270967586208944,0.010852773109599643
p47,6,H16,0.0,0.0
p47,6,H17,0.0,0.0
p47,6,H2,4.694252188161293e-05,0.0011912676576781693
p47,6,H3,0.0,0.0
p47,6,H4,0.0,0.0
p47,6,H5,0.0,0.0
p47,6,H6,0.0,0.0
p47,6,H7,0.0,0.0
p47,6,H8,0.0,0.0
p47,6,H9,0.0,0.0
p48,5,H1,0.0,0.0
p48,5,H10,0.0,0.0
p48,5,H11,0.0,0.0
p48,5,H12,0.0,0.0
p48,5,H13,0.0,0.0
p48,5,H14,0.0009128852047442649,0.006378867463921719
p48,5,H15,0.00025971952582830966,0.002875475851829969
p48,5,H16,0.0,0.0
p48,5,H17,0.0,0.0
p48,5,H2,0.0,0.0
p48,5,H3,0.0,0.0
p48,5,H4,0.0,0.0
p48,5,H5,0.0,0.0
p48,5,H6,0.0,0.0
p48,5,H7,0.0,0.0
p48,5,H8,0.0,0.0
p48,5,H9,0.0,0.0
p48,6,H1,0.0,0.0
p48,6,H10,0.0,0.0
p48,6,H11,0.0,0.0
p48,6,H12,0.0,0.0
p48,6,H13,0.0,0.0
p48,6,H14,0.0031018258095574305,0.012340970808596023
p48,6,H15,0.002354807605076095,0.010068922107419128
p48,6,H16,0.0,0.0
p48,6,H17,0.0,0.0
p48,6,H2,4.650326734929351e-05,0.001180120627291525
p48,6,H3,0.0,0.0
p48,6,H4,0.0,0.0
p48,6,H5,0.0,0.0
p48,6,H6,0.0,0.0
p48,6,H7,0.0,0.0
p48,6,H8,0.0,0.0
p48,6,H9,0.0,0.0
p49,5,H1,0.0,0.0
p49,5,H10,0.0,0.0
p49,5,H11,0.0,0.0
p49,5,H12,0.0,0.0
p49,5,H13,0.0,0.0
p49,5,H14,0.000594261160224491,0.004557910083871012
p49,5,H15,0.0005561485127343432,0.00434982896505282
p49,5,H16,0.0,0.0
p49,5,H17,0.0,0.0
p49,5,H2,0.0,0.0
p49,5,H3,0.0,0.0
p49,5,H4,0.0,0.0
p49,5,H5,0.0,0.0
p49,5,H6,0.0,0.0
p49,5,H7,0.0,0.0
p49,5,H8,0.0,0.0
p49,5,H9,0.0,0.0
p5,1,H1,0.0,0.0
p5,1,H10,0.0,0.0
p5,1,H11,0.0,0.0
p5,1,H12,0.0,0.0
p5,1,H13,0.0,0.0
p5,1,H14,0.0,0.0
p5,1,H15,0.0,0.0
p5,1,H16,0.0,0.0
p5,1,H17,0.0,0.0
p5,1,H2,0.0,0.0
p5,1,H3,0.0,0.0
p5,1,H4,0.0,0.0
p5,1,H5,0.0,0.0
p5,1,H6,0.0,0.0
p5,1,H7,0.0,0.0
p5,1,H8,0.0,0.0
p5,1,H9,0.0,0.0
p5,2,H1,0.0,0.0
p5,2,H10,0.0,0.0
p5,2,H11,0.0,0.0
p5,2,H12,0.0,0.0
p5,2,H13,0.0,0.0
p5,2,H14,0.0,0.0
p5,2,H15,0.0,0.0
p5,2,H16,0.0,0.0
p5,2,H17,0.0,0.0
p5,2,H2,0.0,0.0
p5,2,H3,0.0,0.0
p5,2,H4,0.0,0.0
p5,2,H5,0.0,0.0
p5,2,H6,0.0,0.0
p5,2,H7,0.0,0.0
p5,2,H8,0.0,0.0
p5,2,H9,0.0,0.0
p5,3,H1,0.0,0.0
p5,3,H10,0.0,0.0
p5,3,H11,0.0,0.0
p5,3,H12,0.0,0.0
p5,3,H13,0.0,0.0
p5,3,H14,0.00041627175874591615,0.003731466295224314
p5,3,H15,9.670117667511754e-05,0.001855050205759846
p5,3,H16,0.0,0.0
p5,3,H17,0.0007629434213690136,0.005160317577713883
p5,3,H2,0.001216679261939496,0.007361906027512113
p5,3,H3,0.0007629434213690136,0.005160317577713883
p5,3,H4,0.0,0.0
p5,3,H5,0.0,0.0
p5,3,H6,0.0,0.0
p5,3,H7,0.0,0.0
p5,3,H8,0.0,0.0
p5,3,H9,0.0,0.0
p5,4,H1,0.0,0.0
p5,4,H10,0.0,0.0
p5,4,H11,0.0,0.0
p5,4,H12,0.0,0.0
p5,4,H13,0.0,0.0
p5,4,H14,0.00311744613977878,0.011473918898293214
p5,4,H15,0.0032869233982637525,0.013005354788896998
p5,4,H16,0.0,0.0
p5,4,H17,0.005403023526963332,0.01688819387777044
p5,4,H2,0.005909493971060707,0.01789869400829484
p5,4,H3,0.005403023526963332,0.01688819387777044
p5,4,H4,0.0,0.0
p5,4,H5,0.0,0.0
p5,4,H6,0.0,0.0
p5,4,H7,0.0,0.0
p5,4,H8,0.0,0.0
p5,4,H9,0.0,0.0
p50,3,H1,0.0,0.0
p50,3,H10,0.0,0.0
p50,3,H11,0.0,0.0
p50,3,H12,0.0,0.0
p50,3,H13,0.0,0.0
p50,3,H14,0.0,0.0
p50,3,H15,0.0,0.0
p50,3,H16,0.0,0.0
p50,3,H17,0.0,0.0
p50,3,H2,0.0,0.0
p50,3,H3,0.0,0.0
p50,3,H4,0.0,0.0
p50,3,H5,0.0,0.0
p50,3,H6,0.0,0.0
p50,3,H7,0.0,0.0
p50,3,H8,0.0,0.0
p50,3,H9,0.0,0.0
p50,4,H1,0.0,0.0
p50,4,H10,0.0,0.0
p50,4,H11,0.0,0.0
p50,4,H12,0.0,0.0
p50,4,H13,0.0,0.0
p50,4,H14,0.0,0.0
p50,4,H15,0.0003832287873829836,0.0036771990892222294
p50,4,H16,0.0,0.0
p50,4,H17,0.0,0.0
p50,4,H2,0.0,0.0
p50,4,H3,0.0,0.0
p50,4,H4,0.0,0.0
p50,4,H5,0.0,0.0
p50,4,H6,0.0,0.0
p50,4,H7,0.0,0.0
p50,4,H8,0.0,0.0
p50,4,H9,0.0,0.0
p50,5,H1,0.0,0.0
p50,5,H10,0.0,0.0
p50,5,H11,0.0,0.0
p50,5,H12,0.0,0.0
p50,5,H13,0.0,0.0
p50,5,H14,0.0008398624779135914,0.0064251662202436935
p50,5,H15,0.0003654588995825337,0.003508448366766663
p50,5,H16,0.0,0.0
p50,5,H17,0.0,0.0
p50,5,H2,0.0,0.0
p50,5,H3,0.0,0.0
p50,5,H4,0.0,0.0
p50,5,H5,0.0,0.0
p50,5,H6,0.0,0.0
p50,5,H7,0.0,0.0
p50,5,H8,0.0,0.0
p50,5,H9,0.0,0.0
p51,4,H1,0.0,0.0
p51,4,H10,0.0,0.0
p51,4,H11,0.0,0.0
p51,4,H12,0.0,0.0
p51,4,H13,0.0,0.0
p51,4,H14,0.0003263507304447038,0.003728504286077039
p51,4,H15,0.00023907179053386918,0.0032410138146383304
p51,4,H16,0.0,0.0
p51,4,H17,0.0,0.0
p51,4,H2,0.0,0.0
p51,4,H3,0.0,0.0
p51,4,H4,0.0,0.0
p51,4,H5,0.0,0.0
p51,4,H6,0.0,0.0
p51,4,H7,0.0,0.0
p51,4,H8,0.0,0.0
p51,4,H9,0.0,0.0
p52,4,H1,0.0,0.0
p52,4,H10,0.0,0.0
p52,4,H11,0.0,0.0
p52,4,H12,0.0,0.0
p52,4,H13,0.0,0.0
p52,4,H14,0.0005115105637482234,0.00480814827041753
p52,4,H15,0.0003183736040702333,0.0035648614363349867
p52,4,H16,0.0,0.0
p52,4,H17,0.0,0.0
p52,4,H2,0.00010487986786395126,0.001883060260756933
p52,4,H3,0.0,0.0
p52,4,H4,0.0,0.0
p52,4,H5,0.0,0.0
p52,4,H6,0.0,0.0
p52,4,H7,0.0,0.0
p52,4,H8,0.0,0.0
p52,4,H9,0.0,0.0
p52,5,H1,0.0,0.0
p52,5,H10,0.0,0.0
p52,5,H11,0.0,0.0
p52,5,H12,0.0,0.0
p52,5,H13,0.0,0.0
p52,5,H14,0.00036659604227690963,0.0038224726190738195
p52,5,H15,0.00030216740687256276,0.003417042607264677
p52,5,H16,0.0,0.0
p52,5,H17,0.0,0.0
p52,5,H2,0.00014513886030416312,0.002124087692991832
p52,5,H3,0.0,0.0
p52,5,H4,0.0,0.0
p52,5,H5,0.0,0.0
p52,5,H6,0.0,0.0
p52,5,H7,0.0,0.0
p52,5,H8,0.0,0.0
p52,5,H9,0.0,0.0
p53,3,H1,0.0,0.0
p53,3,H10,0.0,0.0
p53,3,H11,0.0,0.0
p53,3,H12,0.0,0.0
p53,3,H13,0.0,0.0
p53,3,H14,0.00026693041523143373,0.003038990826224163
p53,3,H15,0.00028430068177049577,0.0031665447137731824
p53,3,H16,0.0,0.0
p53,3,H17,0.0,0.0
p53,3,H2,0.0,0.0
p53,3,H3,0.0,0.0
p53,3,H4,0.0,0.0
p53,3,H5,0.0,0.0
p53,3,H6,0.0,0.0
p53,3,H7,0.0,0.0
p53,3,H8,0.0,0.0
p53,3,H9,0.0,0.0
p53,4,H1,0.0,0.0
p53,4,H10,0.0,0.0
p53,4,H11,0.0,0.0
p53,4,H12,0.0,0.0
p53,4,H13,0.0,0.0
p53,4,H14,0.0004419089289185423,0.00428617936065993
p53,4,H15,0.00046522095394523245,0.003999088573506637
p53,4,H16,0.0,0.0
p53,4,H17,0.00018591658495690513,0.0025191524020488337
p53,4,H2,0.00023747079930505396,0.0030103800628211537
p53,4,H3,0.00018591658495690513,0.0025191524020488337
p53,4,H4,0.0,0.0
p53,4,H5,0.0,0.0
p53,4,H6,0.0,0.0
p53,4,H7,0.0,0.0
p53,4,H8,0.0,0.0
p53,4,H9,0.0,0.0
p53,5,H1,0.0,0.0
p53,5,H10,0.0,0.0
p53,5,H11,0.0,0.0
p53,5,H12,0.0,0.0
p53,5,H13,0.0,0.0
p53,5,H14,0.0004100717245514348,0.003942752710782174
p53,5,H15,0.00016540392180499822,0.00224074173712583
p53,5,H16,0.0,0.0
p53,5,H17,0.0,0.0
p53,5,H2,4.833673491426136e-05,0.0012266488180235017
p53,5,H3,0.0,0.0
p53,5,H4,0.0,0.0
p53,5,H5,0.0,0.0
p53,5,H6,0.0,0.0
p53,5,H7,0.0,0.0
p53,5,H8,0.0,0.0
p53,5,H9,0.0,0.0
p54,3,H1,0.0,0.0
p54,3,H10,0.0,0.0
p54,3,H11,0.0,0.0
p54,3,H12,0.0,0.0
p54,3,H13,0.0,0.0
p54,3,H14,0.0004508022438757908,0.004039371304236713
p54,3,H15,9.055315192950809e-05,0.0017371106422354472
p54,3,H16,0.0,0.0
p54,3,H17,0.0,0.0
p54,3,H2,0.0,0.0
p54,3,H3,0.0,0.0
p54,3,H4,0.0,0.0
p54,3,H5,0.0,0.0
p54,3,H6,0.0,0.0
p54,3,H7,0.0,0.0
p54,3,H8,0.0,0.0
p54,3,H9,0.0,0.0
p55,3,H1,0.0,0.0
p55,3,H10,0.0,0.0
p55,3,H11,0.0,0.0
p55,3,H12,0.0,0.0
p55,3,H13,0.0,0.0
p55,3,H14,0.0004212610186395808,0.0037825352030904204
p55,3,H15,7.958218212360921e-05,0.001526650950889678
p55,3,H16,0.0,0.0
p55,3,H17,0.0,0.0
p55,3,H2,0.0,0.0
p55,3,H3,0.0,0.0
p55,3,H4,0.0,0.0
p55,3,H5,0.0,0.0
p55,3,H6,0.0,0.0
p55,3,H7,0.0,0.0
p55,3,H8,0.0,0.0
p55,3,H9,0.0,0.0
p55,4,H1,0.0,0.0
p55,4,H10,0.0,0.0
p55,4,H11,0.0,0.0
p55,4,H12,0.0,0.0
p55,4,H13,0.0,0.0
p55,4,H14,0.0009152626572466045,0.0061062455482449
p55,4,H15,0.0003935329099793149,0.003788591264986071
p55,4,H16,0.0,0.0
p55,4,H17,0.0,0.0
p55,4,H2,0.0,0.0
p55,4,H3,0.0,0.0
p55,4,H4,0.0,0.0
p55,4,H5,0.0,0.0
p55,4,H6,0.0,0.0
p55,4,H7,0.0,0.0
p55,4,H8,0.0,0.0
p55,4,H9,0.0,0.0
p56,3,H1,0.0,0.0
p56,3,H10,0.0,0.0
p56,3,H11,0.0,0.0
p56,3,H12,0.0,0.0
p56,3,H13,0.0,0.0
p56,3,H14,0.0,0.0
p56,3,H15,0.0,0.0
p56,3,H16,0.0,0.0
p56,3,H17,0.0,0.0
p56,3,H2,0.0,0.0
p56,3,H3,0.0,0.0
p56,3,H4,0.0,0.0
p56,3,H5,0.0,0.0
p56,3,H6,0.0,0.0
p56,3,H7,0.0,0.0
p56,3,H8,0.0,0.0
p56,3,H9,0.0,0.0
p56,4,H1,0.0,0.0
p56,4,H10,0.0,0.0
p56,4,H11,0.0,0.0
p56,4,H12,0.0,0.0
p56,4,H13,0.0,0.0
p56,4,H14,0.0,0.0
p56,4,H15,0.0,0.0
p56,4,H16,0.0,0.0
p56,4,H17,0.0,0.0
p56,4,H2,0.0,0.0
p56,4,H3,0.0,0.0
p56,4,H4,0.0,0.0
p56,4,H5,0.0,0.0
p56,4,H6,0.0,0.0
p56,4,H7,0.0,0.0
p56,4,H8,0.0,0.0
p56,4,H9,0.0,0.0
p57,4,H1,0.0,0.0
p57,4,H10,0.0,0.0
p57,4,H11,0.0,0.0
p57,4,H12,0.0,0.0
p57,4,H13,0.0,0.0
p57,4,H14,0.0,0.0
p57,4,H15,0.0,0.0
p57,4,H16,0.0,0.0
p57,4,H17,0.0,0.0
p57,4,H2,0.0,0.0
p57,4,H3,0.0,0.0
p57,4,H4,0.0,0.0
p57,4,H5,0.0,0.0
p57,4,H6,0.0,0.0
p57,4,H7,0.0,0.0
p57,4,H8,0.0,0.0
p57,4,H9,0.0,0.0
p58,4,H1,0.0,0.0
p58,4,H10,0.0,0.0
p58,4,H11,0.0,0.0
p58,4,H12,0.0,0.0
p58,4,H13,0.0,0.0
p58,4,H14,0.0,0.0
p58,4,H15,0.0,0.0
p58,4,H16,0.0,0.0
p58,4,H17,0.0,0.0
p58,4,H2,0.0,0.0
p58,4,H3,0.0,0.0
p58,4,H4,0.0,0.0
p58,4,H5,0.0,0.0
p58,4,H6,0.0,0.0
p58,4,H7,0.0,0.0
p58,4,H8,0.0,0.0
p58,4,H9,0.0,0.0
p58,5,H1,0.0,0.0
p58,5,H10,0.0,0.0
p58,5,H11,0.0,0.0
p58,5,H12,0.0,0.0
p58,5,H13,0.0,0.0
p58,5,H14,0.0011482133402818848,0.007748079240000801
p58,5,H15,0.0004925407752718614,0.004839986123056871
p58,5,H16,0.0,0.0
p58,5,H17,0.0,0.0
p58,5,H2,0.0,0.0
p58,5,H3,0.0,0.0
p58,5,H4,0.0,0.0
p58,5,H5,0.0,0.0
p58,5,H6,0.0,0.0
p58,5,H7,0.0,0.0
p58,5,H8,0.0,0.0
p58,5,H9,0.0,0.0
p59,6,H1,0.0,0.0
p59,6,H10,0.0,0.0
p59,6,H11,0.0,0.0
p59,6,H12,0.0,0.0
p59,6,H13,0.0,0.0
p59,6,H14,0.013505977688368804,0.02290871985686356
p59,6,H15,0.006640509742757548,0.016627302891620184
p59,6,H16,0.0,0.0
p59,6,H17,9.896675043779871e-05,0.0018985114460376797
p59,6,H2,0.00048527339334536045,0.004128692802590697
p59,6,H3,9.896675043779871e-05,0.0018985114460376797
p59,6,H4,0.0,0.0
p59,6,H5,0.0,0.0
p59,6,H6,0.0,0.0
p59,6,H7,0.0,0.0
p59,6,H8,0.0,0.0
p59,6,H9,0.0,0.0
p59,7,H1,0.0,0.0
p59,7,H10,0.0,0.0
p59,7,H11,0.0,0.0
p59,7,H12,0.0,0.0
p59,7,H13,0.0,0.0
p59,7,H14,0.014108160065244074,0.023134898795506835
p59,7,H15,0.0064047310126783405,0.01655879046119607
p59,7,H16,0.0,0.0
p59,7,H17,8.71845278079095e-05,0.0016724892272252279
p59,7,H2,0.0002726267109283749,0.0030939764721724483
p59,7,H3,8.71845278079095e-05,0.0016724892272252279
p59,7,H4,0.0,0.0
p59,7,H5,0.0,0.0
p59,7,H6,0.0,0.0
p59,7,H7,0.0,0.0
p59,7,H8,0.0,0.0
p59,7,H9,0.0,0.0
p6,2,H1,0.0,0.0
p6,2,H10,0.0,0.0
p6,2,H11,0.0,0.0
p6,2,H12,0.0,0.0
p6,2,H13,0.0,0.0
p6,2,H14,0.0,0.0
p6,2,H15,0.0,0.0
p6,2,H16,0.0,0.0
p6,2,H17,0.0,0.0
p6,2,H2,0.0,0.0
p6,2,H3,0.0,0.0
p6,2,H4,0.0,0.0
p6,2,H5,0.0,0.0
p6,2,H6,0.0,0.0
p6,2,H7,0.0,0.0
p6,2,H8,0.0,0.0
p6,2,H9,0.0,0.0
p6,3,H1,0.0,0.0
p6,3,H10,0.0,0.0
p6,3,H11,0.0,0.0
p6,3,H12,0.0,0.0
p6,3,H13,0.0,0.0
p6,3,H14,0.0,0.0
p6,3,H15,0.0,0.0
p6,3,H16,0.0,0.0
p6,3,H17,0.0,0.0
p6,3,H2,0.0,0.0
p6,3,H3,0.0,0.0
p6,3,H4,0.0,0.0
p6,3,H5,0.0,0.0
p6,3,H6,0.0,0.0
p6,3,H7,0.0,0.0
p6,3,H8,0.0,0.0
p6,3,H9,0.0,0.0
p6,4,H1,0.0,0.0
p6,4,H10,0.0,0.0
p6,4,H11,0.0,0.0
p6,4,H12,0.0,0.0
p6,4,H13,0.0,0.0
p6,4,H14,0.00011387500935089514,0.0020631743771917475
p6,4,H15,0.00016928277403602132,0.0022941725654253547
p6,4,H16,0.0,0.0
p6,4,H17,0.000643761727311041,0.0050710409355001615
p6,4,H2,0.0011534890165749174,0.007003457694485969
p6,4,H3,0.000643761727311041,0.0050710409355001615
p6,4,H4,0.0,0.0
p6,4,H5,0.0,0.0
p6,4,H6,0.0,0.0
p6,4,H7,0.0,0.0
p6,4,H8,0.0,0.0
p6,4,H9,0.0,0.0
p60,5,H1,0.0,0.0
p60,5,H10,0.0,0.0
p60,5,H11,0.0,0.0
p60,5,H12,0.0,0.0
p60,5,H13,0.0,0.0
p60,5,H14,0.0009484586901731373,0.007046775881190985
p60,5,H15,0.0005116640671115855,0.005026801862310269
p60,5,H16,0.0,0.0
p60,5,H17,0.0,0.0
p60,5,H2,0.0,0.0
p60,5,H3,0.0,0.0
p60,5,H4,0.0,0.0
p60,5,H5,0.0,0.0
p60,5,H6,0.0,0.0
p60,5,H7,0.0,0.0
p60,5,H8,0.0,0.0
p60,5,H9,0.0,0.0
p60,6,H1,0.0,0.0
p60,6,H10,0.0,0.0
p60,6,H11,0.0,0.0
p60,6,H12,0.0,0.0
p60,6,H13,0.0,0.0
p60,6,H14,0.0018913199783806105,0.009791041581253728
p60,6,H15,0.0008833504373045719,0.006764685241437223
p60,6,H16,0.0,0.0
p60,6,H17,0.0,0.0
p60,6,H2,0.0,0.0
p60,6,H3,0.0,0.0
p60,6,H4,0.0,0.0
p60,6,H5,0.0,0.0
p60,6,H6,0.0,0.0
p60,6,H7,0.0,0.0
p60,6,H8,0.0,0.0
p60,6,H9,0.0,0.0
p61,5,H1,0.0,0.0
p61,5,H10,0.0,0.0
p61,5,H11,0.0,0.0
p61,5,H12,0.0,0.0
p61,5,H13,0.0,0.0
p61,5,H14,0.0006504772659044088,0.005740647963804757
p61,5,H15,0.0005401945065544999,0.004729434172013174
p61,5,H16,0.0,0.0
p61,5,H17,0.0,0.0
p61,5,H2,0.0,0.0
p61,5,H3,0.0,0.0
p61,5,H4,0.0,0.0
p61,5,H5,0.0,0.0
p61,5,H6,0.0,0.0
p61,5,H7,0.0,0.0
p61,5,H8,0.0,0.0
p61,5,H9,0.0,0.0
p61,6,H1,0.0,0.0
p61,6,H10,0.0,0.0
p61,6,H11,0.0,0.0
p61,6,H12,0.0,0.0
p61,6,H13,0.0,0.0
p61,6,H14,0.0044990720759545055,0.01500510921892948
p61,6,H15,0.0033360265509184937,0.012215020816103185
p61,6,H16,0.0,0.0
p61,6,H17,0.0,0.0
p61,6,H2,0.0,0.0
p61,6,H3,0.0,0.0
p61,6,H4,0.0,0.0
p61,6,H5,0.0,0.0
p61,6,H6,0.0,0.0
p61,6,H7,0.0,0.0
p61,6,H8,0.0,0.0
p61,6,H9,0.0,0.0
p62,5,H1,0.0,0.0
p62,5,H10,0.0,0.0
p62,5,H11,0.0,0.0
p62,5,H12,0.0,0.0
p62,5,H13,0.0,0.0
p62,5,H14,0.0015244164868541386,0.00892645882352313
p62,5,H15,0.0010529646305772274,0.006520955034526967
p62,5,H16,0.0,0.0
p62,5,H17,0.0,0.0
p62,5,H2,0.0,0.0
p62,5,H3,0.0,0.0
p62,5,H4,0.0,0.0
p62,5,H5,0.0,0.0
p62,5,H6,0.0,0.0
p62,5,H7,0.0,0.0
p62,5,H8,0.0,0.0
p62,5,H9,0.0,0.0
p62,6,H1,0.0,0.0
p62,6,H10,0.0,0.0
p62,6,H11,0.0,0.0
p62,6,H12,0.0,0.0
p62,6,H13,0.0,0.0
p62,6,H14,0.0022800505242269974,0.010603054809821348
p62,6,H15,0.0013906008756274114,0.00789241368547083
p62,6,H16,0.0,0.0
p62,6,H17,0.0,0.0
p62,6,H2,0.0,0.0
p62,6,H3,0.0,0.0
p62,6,H4,0.0,0.0
p62,6,H5,0.0,0.0
p62,6,H6,0.0,0.0
p62,6,H7,0.0,0.0
p62,6,H8,0.0,0.0
p62,6,H9,0.0,0.0
p63,4,H1,0.0,0.0
p63,4,H10,0.0,0.0
p63,4,H11,0.0,0.0
p63,4,H12,0.0,0.0
p63,4,H13,0.0,0.0
p63,4,H14,0.00021725588171563534,0.002783160724397332
p63,4,H15,0.0,0.0
p63,4,H16,0.0,0.0
p63,4,H17,0.0,0.0
p63,4,H2,0.0,0.0
p63,4,H3,0.0,0.0
p63,4,H4,0.0,0.0
p63,4,H5,0.0,0.0
p63,4,H6,0.0,0.0
p63,4,H7,0.0,0.0
p63,4,H8,0.0,0.0
p63,4,H9,0.0,0.0
p63,5,H1,0.0,0.0
p63,5,H10,0.0,0.0
p63,5,H11,0.0,0.0
p63,5,H12,0.0,0.0
p63,5,H13,0.0,0.0
p63,5,H14,4.764758513210723e-05,0.0012091601571278248
p63,5,H15,0.00037711846095550317,0.0036275764815007177
p63,5,H16,0.0,0.0
p63,5,H17,0.0,0.0
p63,5,H2,0.0,0.0
p63,5,H3,0.0,0.0
p63,5,H4,0.0,0.0
p63,5,H5,0.0,0.0
p63,5,H6,0.0,0.0
p63,5,H7,0.0,0.0
p63,5,H8,0.0,0.0
p63,5,H9,0.0,0.0
p64,4,H1,0.0,0.0
p64,4,H10,0.0,0.0
p64,4,H11,0.0,0.0
p64,4,H12,0.0,0.0
p64,4,H13,0.0,0.0
p64,4,H14,0.000359816473810384,0.004147864253610084
p64,4,H15,0.00022571242373922596,0.0030654395392319513
p64,4,H16,0.0,0.0
p64,4,H17,0.0,0.0
p64,4,H2,0.0,0.0
p64,4,H3,0.0,0.0
p64,4,H4,0.0,0.0
p64,4,H5,0.0,0.0
p64,4,H6,0.0,0.0
p64,4,H7,0.0,0.0
p64,4,H8,0.0,0.0
p64,4,H9,0.0,0.0
p64,5,H1,0.0,0.0
p64,5,H10,0.0,0.0
p64,5,H11,0.0,0.0
p64,5,H12,0.0,0.0
p64,5,H13,0.0,0.0
p64,5,H14,0.00031632983548022945,0.0032886883542336026
p64,5,H15,8.578763505362946e-05,0.0016456921780025723
p64,5,H16,0.0,0.0
p64,5,H17,0.0,0.0
p64,5,H2,0.0,0.0
p64,5,H3,0.0,0.0
p64,5,H4,0.0,0.0
p64,5,H5,0.0,0.0
p64,5,H6,0.0,0.0
p64,5,H7,0.0,0.0
p64,5,H8,0.0,0.0
p64,5,H9,0.0,0.0
p65,4,H1,0.0,0.0
p65,4,H10,0.0,0.0
