r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p38085,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.005,0.008
p38087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003
p38089,0,0,0,0.005,0.006,0.01,0.018,0.012264896,0.01275472,0.013182396,0.01466875,0.016129034,0.015,0.018,0.021,0.024,0.03,0.047,0.075,0.121,0.214
p38105,0,0,0,0,0,0.002,0.005,0.003066224,0.004251573,0.004394132,0.004513461,0.004608296,0.005,0.006,0.007,0.009,0.013,0.017,0.023,0.033,0.041
p38003,0,0,0,0,0,0.002,0.004,0.003066224,0.00318868,0.003295599,0.003385096,0.004608296,0.004,0.005,0.006,0.008,0.01,0.014,0.019,0.025,0.055
p38005,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.002,0.002,0.003,0.003,0.005,0.007,0.01
p38009,0,0,0,0,0,0,0.002,0.002044149,0.002125787,0.002197066,0.003385096,0.003456222,0.003,0.004,0.005,0.006,0.008,0.01,0.013,0.027,0.046
p38017,0,0,0,0,0.097,0.155,0.507,0.32195352,0.408151046,0.545970889,0.767288438,1.115207519,1.33,1.613,2.019,2.564,3.277,4.214,5.373,6.662,8.163
p38019,0,0,0,0,0.003,0.002,0.007,0.002044149,0.002125787,0.002197066,0.003385096,0.004608296,0.005,0.006,0.007,0.01,0.015,0.024,0.039,0.06,0.089
p38027,0,0,0,0,0,0,0,0,0,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.006
p38031,0,0,0,0,0,0,0,0,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.006
p38035,0,0,0,0,0.009,0.015,0.042,0.014309045,0.0159434,0.017576528,0.022567307,0.036866364,0.044,0.048,0.054,0.062,0.075,0.167,0.355,0.638,1.048
p38039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004
p38043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.005
p38045,0,0,0,0.08,0.103,0.157,0.256,0.144112528,0.149867962,0.15489315,0.159099514,0.162442418,0.141,0.142,0.142,0.142,0.142,0.143,0.144,0.144,0.147
p38049,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.002256731,0.002304148,0.002,0.003,0.003,0.004,0.005,0.007,0.009,0.012,0.019
p38055,0,0,0,0,0,0.002,0.004,0.003066224,0.00318868,0.003295599,0.003385096,0.003456222,0.004,0.005,0.006,0.007,0.009,0.012,0.017,0.03,0.06
p38063,0,0,0,0,0,0,0,0,0,0,0.001128365,0.001152074,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.006
p38067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.003
p38069,0,0,0,0,0,0,0,0,0,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.006
p38071,0,0,0,0,0,0,0.002,0.002044149,0.002125787,0.002197066,0.002256731,0.003456222,0.003,0.004,0.005,0.006,0.007,0.01,0.013,0.018,0.045
p38073,0,0,0,0.014,0.019,0.027,0.044,0.025551867,0.026572334,0.027463324,0.028209134,0.029953921,0.026,0.026,0.027,0.027,0.028,0.029,0.033,0.038,0.049
p38077,0,0,0,0.09,0.119,0.178,0.293,0.166598171,0.173251616,0.179060875,0.183923552,0.188940117,0.164,0.165,0.166,0.168,0.17,0.173,0.177,0.198,0.234
p38079,0,0,0,0,0,0.002,0.004,0.003066224,0.00318868,0.003295599,0.004513461,0.004608296,0.005,0.006,0.007,0.009,0.012,0.016,0.021,0.048,0.089
p38081,0,0,0,0.009,0.013,0.017,0.027,0.011242821,0.011691827,0.012083863,0.012412019,0.012672813,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.012
p38083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002
p38091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003
p38093,0,0,0,0,0.003,0.002,0.007,0.006132448,0.00637736,0.006591198,0.007898557,0.009216591,0.009,0.01,0.012,0.015,0.02,0.027,0.035,0.071,0.133
p38095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004
p38097,0,0,0,0,0,0,0.002,0.002044149,0.002125787,0.002197066,0.002256731,0.004608296,0.005,0.006,0.007,0.008,0.009,0.021,0.043,0.078,0.127
p38099,0,0,0,0,0,0,0,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.007
p38101,0,0,0,0,0.031,0.048,0.146,0.084832197,0.102037762,0.128528358,0.171511533,0.239631368,0.282,0.346,0.442,0.582,0.768,1.015,1.34,1.731,2.16
p38103,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.013,0.024
p46003,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.003,0.004,0.005,0.008,0.012,0.019,0.033
p46005,0,0,0,0,0.009,0.007,0.012,0.003066224,0.004251573,0.004394132,0.005641827,0.008064517,0.01,0.013,0.018,0.025,0.036,0.052,0.076,0.105,0.148
p46007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p46009,0,0,0,0,0,0.002,0.003,0.002044149,0.00318868,0.003295599,0.003385096,0.004608296,0.005,0.006,0.007,0.01,0.013,0.017,0.023,0.03,0.042
p46011,0,0,0,0,0.009,0.005,0.01,0.006132448,0.00637736,0.007689731,0.010155288,0.012672813,0.013,0.017,0.023,0.031,0.044,0.06,0.09,0.145,0.259
p46013,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0.001,0.001,0.002,0.003,0.004,0.006,0.009,0.012,0.018
p46015,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.002197066,0.002256731,0.002304148,0.003,0.003,0.004,0.006,0.008,0.011,0.015,0.027,0.051
p46017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.005,0.008
p46021,0,0,0,0,0,0.002,0.005,0.001022075,0.001062893,0.001098533,0.001128365,0.002304148,0.002,0.003,0.003,0.004,0.007,0.012,0.019,0.03,0.046
p46023,0,0,0,0,0.018,0.02,0.034,0.026573941,0.030823907,0.038448654,0.050776441,0.067972359,0.08,0.101,0.132,0.175,0.23,0.302,0.389,0.486,0.591
p46025,0,0,0,0,0,0,0,0,0,0,0.001128365,0.001152074,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.007,0.012
p46027,0,0,0,0,0,0.002,0.003,0.002044149,0.00318868,0.003295599,0.004513461,0.006912443,0.008,0.011,0.015,0.021,0.028,0.037,0.05,0.064,0.088
p46029,0,0,0,0,0.009,0.012,0.018,0.011242821,0.0159434,0.023069192,0.033850961,0.051843325,0.064,0.083,0.108,0.14,0.179,0.237,0.311,0.405,0.592
p46031,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.004,0.007,0.012,0.019,0.033
p46035,0,0,0,0,0,0.005,0.005,0.004088299,0.00637736,0.008788264,0.012412019,0.019585256,0.025,0.033,0.045,0.063,0.086,0.12,0.169,0.234,0.33
p46037,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.002304148,0.002,0.002,0.003,0.004,0.005,0.007,0.01,0.02,0.035
p46039,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.004,0.006,0.008,0.011,0.02
p46041,0,0,0,0,0,0.002,0.003,0.001022075,0.001062893,0.002197066,0.002256731,0.002304148,0.003,0.004,0.004,0.005,0.008,0.013,0.022,0.036,0.056
p46043,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.003,0.004,0.006,0.008,0.015,0.026
p46045,0,0,0,0,0,0.002,0.005,0.001022075,0.001062893,0.001098533,0.002256731,0.002304148,0.003,0.003,0.004,0.005,0.007,0.013,0.023,0.039,0.064
p46049,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.004,0.006,0.011,0.019,0.031
p46051,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.001098533,0.002256731,0.002304148,0.002,0.002,0.003,0.004,0.005,0.007,0.009,0.015,0.027
p46053,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.005,0.007,0.01,0.013,0.018
p46055,0,0,0,0,0,0,0,0,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.003,0.003,0.005,0.007,0.009,0.013,0.019,0.03
p46057,0,0,0,0,0,0.002,0.003,0.001022075,0.002125787,0.002197066,0.002256731,0.002304148,0.003,0.003,0.004,0.005,0.007,0.011,0.018,0.027,0.041
p46059,0,0,0,0,0.009,0.007,0.012,0.003066224,0.00318868,0.004394132,0.005641827,0.008064517,0.01,0.013,0.018,0.025,0.036,0.053,0.076,0.108,0.15
p46061,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.002,0.002,0.003,0.006,0.01,0.016
p46063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001
p46065,0,0,0,0,0,0.002,0.005,0.003066224,0.004251573,0.004394132,0.004513461,0.005760369,0.006,0.008,0.01,0.012,0.016,0.023,0.033,0.071,0.132
p46067,0,0,0,0,0,0.002,0.003,0.002044149,0.002125787,0.002197066,0.002256731,0.003456222,0.003,0.004,0.005,0.007,0.009,0.012,0.02,0.038,0.069
p46069,0,0,0,0,0,0.002,0.003,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.003,0.005,0.007,0.01,0.016,0.026,0.043
p46071,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.002,0.003,0.005,0.008,0.013,0.021
p46073,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.003,0.004,0.006,0.009,0.016,0.026
p46075,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.006,0.009
p46077,0,0,0,0,0.009,0.012,0.022,0.006132448,0.007440253,0.009886797,0.013540384,0.019585256,0.023,0.027,0.034,0.048,0.072,0.107,0.156,0.223,0.312
p46079,0,0,0,0,0,0.002,0.005,0.003066224,0.00318868,0.003295599,0.004513461,0.005760369,0.006,0.007,0.009,0.012,0.016,0.022,0.041,0.073,0.129
p46083,0,0,0,0,0.045,0.051,0.084,0.014309045,0.017006294,0.02197066,0.030465864,0.044930881,0.054,0.061,0.084,0.126,0.194,0.298,0.471,0.731,1.107
p46085,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.003,0.004,0.005,0.008,0.017,0.031
p46087,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.001098533,0.002256731,0.002304148,0.002,0.003,0.003,0.004,0.005,0.009,0.015,0.026,0.042
p46089,0,0,0,0,0,0.002,0.003,0.001022075,0.001062893,0.001098533,0.001128365,0.002304148,0.003,0.003,0.003,0.004,0.007,0.011,0.018,0.029,0.045
p46091,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.006,0.01
p46093,0,0,0,0,0.062,0.08,0.141,0.071545227,0.091408828,0.12193716,0.169254803,0.241935516,0.291,0.361,0.478,0.639,0.851,1.121,1.463,1.85,2.316
p46095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001
p46097,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.004,0.007,0.012,0.019,0.031
p46099,0,0,0,0,0.178,0.22,0.38,0.252452443,0.309301965,0.397668937,0.533716811,0.750000098,0.881,1.108,1.432,1.876,2.484,3.241,4.169,5.259,6.546
p46101,0,0,0,0,0,0.002,0.002,0.002044149,0.002125787,0.002197066,0.002256731,0.003456222,0.003,0.004,0.005,0.006,0.008,0.012,0.02,0.035,0.058
p46102,0,0,0,0,0.009,0.005,0.008,0.002044149,0.00318868,0.003295599,0.003385096,0.005760369,0.006,0.007,0.008,0.011,0.015,0.023,0.036,0.058,0.089
p46105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003
p46107,0,0,0,0,0,0.002,0.005,0.001022075,0.002125787,0.002197066,0.002256731,0.003456222,0.004,0.005,0.007,0.009,0.014,0.021,0.032,0.048,0.07
p46109,0,0,0,0,0,0.002,0.003,0.002044149,0.002125787,0.002197066,0.002256731,0.003456222,0.003,0.004,0.005,0.006,0.008,0.01,0.013,0.018,0.03
p46111,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.002,0.002,0.002,0.003,0.004,0.007,0.011,0.017,0.027
p46115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.004
p46117,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.002304148,0.002,0.002,0.003,0.004,0.005,0.008,0.013,0.019,0.033
p46119,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.007
p46121,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.002,0.002,0.002,0.003,0.004,0.006,0.008,0.011
p46123,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.001098533,0.002256731,0.002304148,0.003,0.003,0.004,0.005,0.008,0.011,0.015,0.021,0.039
p46125,0,0,0,0,0,0.002,0.002,0.001022075,0.001062893,0.002197066,0.002256731,0.002304148,0.003,0.004,0.005,0.007,0.009,0.013,0.018,0.03,0.053
p46127,0,0,0,0,0.009,0.007,0.013,0.009198672,0.00956604,0.01098533,0.013540384,0.018433182,0.02,0.024,0.03,0.038,0.049,0.08,0.123,0.183,0.264
p46129,0,0,0,0,0,0.002,0.003,0.002044149,0.00318868,0.004394132,0.005641827,0.009216591,0.012,0.015,0.02,0.027,0.034,0.045,0.062,0.084,0.12
p46135,0,0,0,0,0,0.002,0.003,0.002044149,0.002125787,0.002197066,0.002256731,0.002304148,0.003,0.003,0.004,0.005,0.007,0.009,0.014,0.019,0.028
p46137,0,0,0,0,0,0,0.002,0.001022075,0.001062893,0.001098533,0.001128365,0.001152074,0.001,0.001,0.002,0.002,0.003,0.005,0.008,0.014,0.022
p31005,0,0,0,0,0.001,0.002,0.008,0.005110373,0.005314467,0.006591198,0.007898557,0.010368665,0.011,0.011,0.012,0.013,0.014,0.016,0.02,0.025,0.032
p31007,0,0,0,0,0,0,0.001,0.001022075,0.001062893,0.001098533,0.001128365,0.002304148,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004
p31013,0,0,0,0.06,0.228,0.324,1.101,1.067045953,1.137295885,1.211681873,1.312288903,1.44470065,1.325,1.332,1.346,1.362,1.389,1.459,1.545,1.666,1.797
p31029,0,0,0,0.008,0.035,0.049,0.148,0.10731784,0.114792482,0.123035693,0.137660573,0.157834122,0.152,0.154,0.157,0.165,0.176,0.189,0.203,0.226,0.249
p31033,0,0,0,0.049,0.155,0.208,0.459,0.489573766,0.516566168,0.545970889,0.582236521,0.627880266,0.572,0.577,0.587,0.6,0.62,0.645,0.675,0.727,0.786
p31045,0,0,0,0.045,0.181,0.236,0.402,0.483441318,0.504874341,0.52400023,0.541615368,0.561059981,0.493,0.497,0.501,0.507,0.513,0.52,0.527,0.542,0.584
p31049,0,0,0,0,0.001,0.001,0.006,0.019419419,0.020194974,0.02197066,0.023695672,0.027649773,0.026,0.027,0.028,0.029,0.03,0.032,0.038,0.048,0.06
p31057,0,0,0,0,0.001,0.001,0.005,0.019419419,0.020194974,0.02197066,0.023695672,0.026497699,0.025,0.026,0.027,0.029,0.031,0.034,0.04,0.05,0.062
p31069,0,0,0,0.002,0.008,0.012,0.043,0.072567301,0.078654108,0.085685572,0.093654324,0.10368665,0.096,0.097,0.1,0.102,0.106,0.111,0.117,0.13,0.151
p31075,0,0,0,0,0.003,0.005,0.043,0.083810123,0.091408828,0.098867968,0.106066343,0.114055314,0.102,0.102,0.103,0.104,0.105,0.107,0.11,0.114,0.12
p31101,0,0,0,0.01,0.04,0.053,0.105,0.176818918,0.18706923,0.197735936,0.20874759,0.224654407,0.207,0.213,0.22,0.228,0.237,0.249,0.266,0.285,0.33
p31105,0,0,0,0.006,0.022,0.029,0.055,0.054169957,0.057396241,0.060419314,0.06318846,0.066820285,0.06,0.061,0.062,0.064,0.066,0.068,0.073,0.079,0.086
p31123,0,0,0,0.002,0.018,0.028,0.132,0.083810123,0.088220148,0.096670902,0.1139649,0.146313383,0.149,0.153,0.156,0.159,0.17,0.197,0.232,0.287,0.35
p31135,0,0,0,0.01,0.027,0.035,0.059,0.077677675,0.081842788,0.085685572,0.089140863,0.092165911,0.082,0.083,0.085,0.086,0.088,0.091,0.093,0.1,0.119
p31157,0,0,0,0.002,0.1,0.175,1.299,1.81520461,1.982296098,2.194868886,2.458708099,2.776498059,2.593,2.616,2.654,2.699,2.768,2.911,3.09,3.318,3.553
p31161,0,0,0,0.04,0.167,0.224,0.507,0.664348534,0.706824078,0.74919949,0.793240841,0.843318083,0.748,0.751,0.754,0.758,0.767,0.783,0.804,0.826,0.865
p31165,0,0,0,0,0.004,0.006,0.038,0.110384064,0.123295629,0.137316622,0.153457688,0.172811083,0.158,0.159,0.16,0.162,0.166,0.17,0.18,0.192,0.207
p31001,0,0,0,0.03,0.123,0.16,0.289,0.439492107,0.462358607,0.485551575,0.508892773,0.532258134,0.479,0.493,0.51,0.529,0.548,0.568,0.619,0.768,0.982
p31003,0,0,0,0,0.011,0.019,0.104,0.0766556,0.083968575,0.093375303,0.108323074,0.146313383,0.143,0.147,0.158,0.171,0.185,0.202,0.247,0.31,0.378
p31009,0,0,0,0,0.001,0.002,0.012,0.011242821,0.011691827,0.014280929,0.01692548,0.02073733,0.021,0.022,0.024,0.025,0.028,0.031,0.035,0.041,0.047
p31011,0,0,0,0.016,0.058,0.082,0.234,0.175796843,0.188132123,0.208721265,0.239213454,0.284562249,0.28,0.288,0.301,0.318,0.346,0.387,0.434,0.493,0.559
p31015,0,0,0,0.005,0.018,0.024,0.053,0.062346555,0.065899388,0.071404643,0.077857209,0.087557615,0.081,0.083,0.085,0.089,0.094,0.1,0.109,0.122,0.14
p31017,0,0,0,0.001,0.006,0.01,0.048,0.051103733,0.055270454,0.061517847,0.071087017,0.087557615,0.091,0.093,0.097,0.105,0.116,0.134,0.156,0.184,0.218
p31019,0,0,0,0.106,0.451,0.612,1.406,1.424772087,1.498679624,1.591774282,1.765891774,2.129032536,2.06,2.094,2.131,2.162,2.27,2.611,3.09,3.706,4.415
p31023,0,0,0,0,0.012,0.022,0.123,0.093008795,0.102037762,0.117543028,0.142174034,0.17511523,0.181,0.19,0.201,0.223,0.249,0.278,0.32,0.375,0.445
p31027,0,0,0,0.003,0.024,0.037,0.136,0.135935931,0.147742176,0.16258288,0.187308648,0.223502333,0.221,0.227,0.237,0.256,0.285,0.32,0.362,0.415,0.478
p31031,0,0,0,0.001,0.003,0.004,0.012,0.019419419,0.021257867,0.023069192,0.025952403,0.028801847,0.026,0.027,0.029,0.031,0.033,0.035,0.037,0.04,0.044
p31035,0,0,0,0.008,0.036,0.054,0.183,0.218723979,0.23808811,0.264746447,0.296760087,0.3352535,0.316,0.319,0.325,0.333,0.349,0.37,0.401,0.443,0.502
p31039,0,0,0,0,0.007,0.013,0.072,0.096075019,0.103100655,0.115345962,0.134275477,0.167050713,0.166,0.172,0.178,0.19,0.207,0.235,0.281,0.344,0.431
p31041,0,0,0,0.023,0.086,0.12,0.315,0.322975595,0.344377445,0.377895344,0.423137006,0.487327253,0.471,0.479,0.5,0.527,0.569,0.621,0.688,0.769,0.855
p31043,0,0,0,0,0.023,0.041,0.231,0.204414934,0.227459177,0.259253782,0.304658645,0.37672816,0.379,0.402,0.431,0.474,0.526,0.596,0.693,0.834,0.993
p31047,0,0,0,0.024,0.14,0.212,0.712,0.485485467,0.531446675,0.597601939,0.696201421,0.860599191,0.859,0.876,0.915,0.993,1.098,1.256,1.475,1.738,2.029
p31051,0,0,0,0,0.009,0.015,0.082,0.062346555,0.066962281,0.075798775,0.092525959,0.116359462,0.119,0.124,0.13,0.142,0.158,0.176,0.204,0.242,0.292
p31059,0,0,0,0,0.002,0.002,0.011,0.024529792,0.02550944,0.028561857,0.030465864,0.033410143,0.032,0.034,0.035,0.037,0.039,0.042,0.045,0.049,0.054
p31061,0,0,0,0,0.001,0.002,0.009,0.028618091,0.030823907,0.031857456,0.034979326,0.038018438,0.035,0.037,0.039,0.041,0.043,0.046,0.05,0.062,0.084
p31063,0,0,0,0.003,0.02,0.03,0.109,0.072567301,0.078654108,0.087882638,0.100424516,0.122119832,0.121,0.126,0.133,0.142,0.156,0.174,0.196,0.234,0.276
p31065,0,0,0,0.003,0.023,0.036,0.139,0.200326635,0.217893137,0.239480189,0.269679319,0.327188983,0.313,0.316,0.322,0.329,0.338,0.372,0.424,0.501,0.591
p31067,0,0,0,0,0.004,0.008,0.043,0.115494437,0.124358522,0.135119556,0.146687496,0.158986196,0.147,0.155,0.164,0.176,0.189,0.203,0.219,0.249,0.288
p31071,0,0,0,0,0.003,0.004,0.021,0.027596016,0.029761014,0.032955989,0.037236057,0.043778808,0.043,0.045,0.047,0.049,0.054,0.059,0.066,0.079,0.094
p31073,0,0,0,0,0.004,0.008,0.043,0.029640165,0.032949694,0.036251588,0.042877883,0.057603694,0.061,0.063,0.065,0.069,0.078,0.092,0.109,0.129,0.161
p31077,0,0,0,0,0.001,0.002,0.01,0.021463568,0.02232076,0.025266258,0.028209134,0.031105995,0.03,0.031,0.032,0.034,0.037,0.041,0.044,0.049,0.052
p31079,0,0,0,0.23,0.62,0.803,1.307,1.614877975,1.686811747,1.75325863,1.812154753,1.867511765,1.634,1.644,1.655,1.669,1.687,1.71,1.771,1.861,1.986
p31081,0,0,0,0.016,0.049,0.065,0.12,0.176818918,0.186006336,0.19553887,0.205362494,0.217741964,0.195,0.201,0.206,0.212,0.218,0.225,0.245,0.287,0.345
p31083,0,0,0,0.006,0.038,0.057,0.204,0.219746054,0.240213897,0.266943513,0.303530279,0.359447052,0.343,0.348,0.356,0.369,0.392,0.422,0.481,0.563,0.662
p31085,0,0,0,0,0,0.001,0.003,0.006132448,0.007440253,0.007689731,0.007898557,0.009216591,0.009,0.009,0.01,0.011,0.012,0.012,0.013,0.016,0.022
p31087,0,0,0,0.002,0.005,0.008,0.019,0.035772613,0.038264161,0.04064572,0.042877883,0.047235029,0.043,0.044,0.046,0.048,0.05,0.053,0.059,0.071,0.085
p31089,0,0,0,0.029,0.098,0.133,0.285,0.344439163,0.364572419,0.386683608,0.414110084,0.461981627,0.433,0.44,0.448,0.466,0.488,0.532,0.643,0.802,0.987
p31091,0,0,0,0,0.001,0.002,0.013,0.010220747,0.010628934,0.012083863,0.01466875,0.018433182,0.019,0.02,0.021,0.022,0.025,0.029,0.034,0.042,0.052
p31093,0,0,0,0,0.001,0.002,0.011,0.028618091,0.030823907,0.032955989,0.036107691,0.039170512,0.038,0.04,0.042,0.045,0.048,0.052,0.057,0.067,0.081
p31095,0,0,0,0,0.002,0.004,0.019,0.054169957,0.058459134,0.063714913,0.068830286,0.074884802,0.069,0.074,0.079,0.085,0.091,0.097,0.105,0.125,0.158
p31099,0,0,0,0.003,0.011,0.016,0.039,0.077677675,0.082905681,0.088981171,0.095911055,0.10368665,0.095,0.098,0.103,0.108,0.114,0.119,0.128,0.159,0.205
p31103,0,0,0,0,0.002,0.004,0.019,0.014309045,0.014880507,0.016477995,0.021438942,0.028801847,0.031,0.032,0.033,0.034,0.038,0.045,0.055,0.068,0.085
p31107,0,0,0,0.006,0.041,0.062,0.212,0.179885142,0.194509483,0.216410996,0.248240377,0.300691284,0.294,0.301,0.309,0.325,0.351,0.386,0.439,0.51,0.6
p31111,0,0,0,0.062,0.33,0.475,1.459,1.662915485,1.796289762,1.961979895,2.167589838,2.399769899,2.232,2.271,2.331,2.407,2.538,2.702,2.926,3.219,3.579
p31113,0,0,0,0.001,0.005,0.008,0.024,0.033728464,0.037201267,0.04064572,0.045134614,0.052995399,0.05,0.051,0.052,0.054,0.056,0.06,0.066,0.077,0.089
p31115,0,0,0,0,0.002,0.003,0.018,0.010220747,0.011691827,0.013182396,0.015797115,0.02073733,0.022,0.023,0.024,0.027,0.031,0.036,0.042,0.049,0.057
p31117,0,0,0,0,0.001,0.001,0.006,0.013286971,0.014880507,0.016477995,0.018053846,0.02073733,0.019,0.02,0.02,0.021,0.022,0.023,0.024,0.026,0.029
p31119,0,0,0,0.068,0.315,0.445,1.109,1.019008444,1.096905937,1.187514147,1.316802364,1.498848122,1.432,1.453,1.497,1.571,1.666,1.812,1.996,2.224,2.485
p31121,0,0,0,0.007,0.031,0.041,0.078,0.112428213,0.120106949,0.127429825,0.136532207,0.146313383,0.132,0.136,0.141,0.146,0.152,0.159,0.169,0.197,0.235
p31125,0,0,0,0.004,0.02,0.029,0.088,0.063368629,0.068025174,0.072503176,0.081242305,0.094470058,0.091,0.094,0.097,0.099,0.104,0.118,0.137,0.166,0.2
p31129,0,0,0,0.017,0.059,0.082,0.22,0.215657755,0.23171075,0.250465519,0.278706242,0.319124466,0.305,0.31,0.316,0.327,0.342,0.374,0.415,0.462,0.518
p31137,0,0,0,0,0.003,0.004,0.021,0.056214107,0.059522028,0.064813446,0.069958652,0.078341024,0.072,0.076,0.081,0.086,0.092,0.1,0.121,0.154,0.198
p31139,0,0,0,0.002,0.012,0.021,0.083,0.078699749,0.086094361,0.096670902,0.110579804,0.131336423,0.13,0.135,0.144,0.156,0.172,0.191,0.211,0.236,0.268
p31141,0,0,0,0.044,0.168,0.238,0.73,0.657194011,0.701509611,0.776662814,0.878996608,1.017281239,0.997,1.019,1.044,1.13,1.24,1.369,1.551,1.789,2.062
p31143,0,0,0,0.005,0.026,0.039,0.127,0.139002155,0.148805069,0.164779946,0.187308648,0.223502333,0.217,0.222,0.23,0.244,0.265,0.288,0.321,0.367,0.42
