r,szn,t,Value
p13,wint,2034,1.144
p13,wint,2036,1.156
p13,wint,2038,1.165
p13,wint,2040,1.169
p13,wint,2042,1.168
p13,wint,2044,1.164
p13,wint,2046,1.158
p13,wint,2048,1.149
p13,wint,2050,1.14
p14,fall,2010,1
p14,fall,2012,1.001
p14,fall,2014,1.002
p14,fall,2016,1.004
p14,fall,2018,1.005
p14,fall,2020,1.007
p14,fall,2022,1.009
p14,fall,2024,1.012
p14,fall,2026,1.017
p14,fall,2028,1.023
p14,fall,2030,1.029
p14,fall,2032,1.035
p14,fall,2034,1.041
p14,fall,2036,1.046
p14,fall,2038,1.05
p14,fall,2040,1.052
p14,fall,2042,1.051
p14,fall,2044,1.05
p14,fall,2046,1.048
p14,fall,2048,1.044
p14,fall,2050,1.041
p14,spri,2010,1
p14,spri,2012,1.022
p14,spri,2014,1.044
p14,spri,2016,1.066
p14,spri,2018,1.087
p14,spri,2020,1.105
p14,spri,2022,1.12
p14,spri,2024,1.133
p14,spri,2026,1.147
p14,spri,2028,1.161
p14,spri,2030,1.175
p14,spri,2032,1.188
p14,spri,2034,1.2
p14,spri,2036,1.21
p14,spri,2038,1.218
p14,spri,2040,1.223
p14,spri,2042,1.226
p14,spri,2044,1.226
p14,spri,2046,1.224
p14,spri,2048,1.22
p14,spri,2050,1.215
p14,summ,2010,1
p14,summ,2012,0.996
p14,summ,2014,0.991
p14,summ,2016,0.988
p14,summ,2018,0.985
p14,summ,2020,0.984
p14,summ,2022,0.984
p14,summ,2024,0.986
p14,summ,2026,0.991
p14,summ,2028,0.997
p14,summ,2030,1.005
p14,summ,2032,1.013
p14,summ,2034,1.021
p14,summ,2036,1.028
p14,summ,2038,1.033
p14,summ,2040,1.037
p14,summ,2042,1.037
p14,summ,2044,1.037
p14,summ,2046,1.036
p14,summ,2048,1.035
p14,summ,2050,1.034
p14,wint,2010,1
p14,wint,2012,1.008
p14,wint,2014,1.016
p14,wint,2016,1.024
p14,wint,2018,1.031
p14,wint,2020,1.038
p14,wint,2022,1.045
p14,wint,2024,1.051
p14,wint,2026,1.058
p14,wint,2028,1.066
p14,wint,2030,1.074
p14,wint,2032,1.082
p14,wint,2034,1.089
p14,wint,2036,1.094
p14,wint,2038,1.099
p14,wint,2040,1.102
p14,wint,2042,1.102
p14,wint,2044,1.101
p14,wint,2046,1.099
p14,wint,2048,1.096
p14,wint,2050,1.093
p15,fall,2010,1
p15,fall,2012,1.005
p15,fall,2014,1.01
p15,fall,2016,1.016
p15,fall,2018,1.022
p15,fall,2020,1.027
p15,fall,2022,1.032
p15,fall,2024,1.038
p15,fall,2026,1.046
p15,fall,2028,1.056
p15,fall,2030,1.067
p15,fall,2032,1.077
p15,fall,2034,1.087
p15,fall,2036,1.095
p15,fall,2038,1.102
p15,fall,2040,1.105
p15,fall,2042,1.105
p15,fall,2044,1.103
p15,fall,2046,1.1
p15,fall,2048,1.095
p15,fall,2050,1.089
p15,spri,2010,1
p15,spri,2012,1.02
p15,spri,2014,1.04
p15,spri,2016,1.06
p15,spri,2018,1.078
p15,spri,2020,1.095
p15,spri,2022,1.11
p15,spri,2024,1.124
p15,spri,2026,1.138
p15,spri,2028,1.154
p15,spri,2030,1.169
p15,spri,2032,1.183
p15,spri,2034,1.196
p15,spri,2036,1.207
p15,spri,2038,1.215
p15,spri,2040,1.219
p15,spri,2042,1.22
p15,spri,2044,1.217
p15,spri,2046,1.212
p15,spri,2048,1.205
p15,spri,2050,1.196
p15,summ,2010,1
p15,summ,2012,0.987
p15,summ,2014,0.976
p15,summ,2016,0.966
p15,summ,2018,0.958
p15,summ,2020,0.954
p15,summ,2022,0.953
p15,summ,2024,0.958
p15,summ,2026,0.97
p15,summ,2028,0.988
p15,summ,2030,1.008
p15,summ,2032,1.03
p15,summ,2034,1.053
p15,summ,2036,1.073
p15,summ,2038,1.089
p15,summ,2040,1.101
p15,summ,2042,1.105
p15,summ,2044,1.109
p15,summ,2046,1.111
p15,summ,2048,1.113
p15,summ,2050,1.114
p15,wint,2010,1
p15,wint,2012,1.001
p15,wint,2014,1.003
p15,wint,2016,1.004
p15,wint,2018,1.006
p15,wint,2020,1.008
p15,wint,2022,1.01
p15,wint,2024,1.013
p15,wint,2026,1.017
p15,wint,2028,1.022
p15,wint,2030,1.027
p15,wint,2032,1.032
p15,wint,2034,1.037
p15,wint,2036,1.041
p15,wint,2038,1.043
p15,wint,2040,1.045
p15,wint,2042,1.044
p15,wint,2044,1.043
p15,wint,2046,1.041
p15,wint,2048,1.038
p15,wint,2050,1.034
p16,fall,2010,1
p16,fall,2012,1.015
p16,fall,2014,1.032
p16,fall,2016,1.049
p16,fall,2018,1.066
p16,fall,2020,1.081
p16,fall,2022,1.093
p16,fall,2024,1.105
p16,fall,2026,1.121
p16,fall,2028,1.139
p16,fall,2030,1.157
p16,fall,2032,1.175
p16,fall,2034,1.192
p16,fall,2036,1.206
p16,fall,2038,1.216
p16,fall,2040,1.222
p16,fall,2042,1.223
p16,fall,2044,1.219
p16,fall,2046,1.212
p16,fall,2048,1.202
p16,fall,2050,1.192
p16,spri,2010,1
p16,spri,2012,1.022
p16,spri,2014,1.045
p16,spri,2016,1.067
p16,spri,2018,1.088
p16,spri,2020,1.107
p16,spri,2022,1.123
p16,spri,2024,1.138
p16,spri,2026,1.154
p16,spri,2028,1.17
p16,spri,2030,1.185
p16,spri,2032,1.2
p16,spri,2034,1.214
p16,spri,2036,1.226
p16,spri,2038,1.236
p16,spri,2040,1.244
p16,spri,2042,1.248
p16,spri,2044,1.249
p16,spri,2046,1.248
p16,spri,2048,1.246
p16,spri,2050,1.242
p16,summ,2010,1
p16,summ,2012,1.008
p16,summ,2014,1.018
p16,summ,2016,1.028
p16,summ,2018,1.039
p16,summ,2020,1.049
p16,summ,2022,1.058
p16,summ,2024,1.069
p16,summ,2026,1.084
p16,summ,2028,1.101
p16,summ,2030,1.12
p16,summ,2032,1.138
p16,summ,2034,1.156
p16,summ,2036,1.17
p16,summ,2038,1.18
p16,summ,2040,1.185
p16,summ,2042,1.183
p16,summ,2044,1.178
p16,summ,2046,1.17
p16,summ,2048,1.159
p16,summ,2050,1.147
p16,wint,2010,1
p16,wint,2012,1.014
p16,wint,2014,1.028
p16,wint,2016,1.042
p16,wint,2018,1.056
p16,wint,2020,1.068
p16,wint,2022,1.078
p16,wint,2024,1.088
p16,wint,2026,1.098
p16,wint,2028,1.109
p16,wint,2030,1.119
p16,wint,2032,1.129
p16,wint,2034,1.139
p16,wint,2036,1.147
p16,wint,2038,1.153
p16,wint,2040,1.157
p16,wint,2042,1.158
p16,wint,2044,1.157
p16,wint,2046,1.154
p16,wint,2048,1.151
p16,wint,2050,1.146
p17,fall,2010,1
p17,fall,2012,1.004
p17,fall,2014,1.009
p17,fall,2016,1.013
p17,fall,2018,1.017
p17,fall,2020,1.022
p17,fall,2022,1.026
p17,fall,2024,1.03
p17,fall,2026,1.036
p17,fall,2028,1.043
p17,fall,2030,1.05
p17,fall,2032,1.058
p17,fall,2034,1.065
p17,fall,2036,1.071
p17,fall,2038,1.076
p17,fall,2040,1.079
p17,fall,2042,1.08
p17,fall,2044,1.08
p17,fall,2046,1.08
p17,fall,2048,1.078
p17,fall,2050,1.077
p17,spri,2010,1
p17,spri,2012,0.995
p17,spri,2014,0.99
p17,spri,2016,0.985
p17,spri,2018,0.98
p17,spri,2020,0.977
p17,spri,2022,0.974
p17,spri,2024,0.972
p17,spri,2026,0.971
p17,spri,2028,0.971
p17,spri,2030,0.971
p17,spri,2032,0.972
p17,spri,2034,0.972
p17,spri,2036,0.972
p17,spri,2038,0.971
p17,spri,2040,0.97
p17,spri,2042,0.968
p17,spri,2044,0.966
p17,spri,2046,0.964
p17,spri,2048,0.962
p17,spri,2050,0.959
p17,summ,2010,1
p17,summ,2012,1.012
p17,summ,2014,1.024
p17,summ,2016,1.036
p17,summ,2018,1.048
p17,summ,2020,1.059
p17,summ,2022,1.07
p17,summ,2024,1.081
p17,summ,2026,1.094
p17,summ,2028,1.109
p17,summ,2030,1.125
p17,summ,2032,1.141
p17,summ,2034,1.156
p17,summ,2036,1.169
p17,summ,2038,1.18
p17,summ,2040,1.188
p17,summ,2042,1.192
p17,summ,2044,1.194
p17,summ,2046,1.194
p17,summ,2048,1.193
p17,summ,2050,1.191
p17,wint,2010,1
p17,wint,2012,1.019
p17,wint,2014,1.039
p17,wint,2016,1.059
p17,wint,2018,1.078
p17,wint,2020,1.095
p17,wint,2022,1.109
p17,wint,2024,1.124
p17,wint,2026,1.14
p17,wint,2028,1.157
p17,wint,2030,1.174
p17,wint,2032,1.191
p17,wint,2034,1.208
p17,wint,2036,1.222
p17,wint,2038,1.234
p17,wint,2040,1.243
p17,wint,2042,1.249
p17,wint,2044,1.252
p17,wint,2046,1.254
p17,wint,2048,1.253
p17,wint,2050,1.252
p18,fall,2010,1
p18,fall,2012,1.005
p18,fall,2014,1.009
p18,fall,2016,1.014
p18,fall,2018,1.018
p18,fall,2020,1.021
p18,fall,2022,1.023
p18,fall,2024,1.024
p18,fall,2026,1.026
p18,fall,2028,1.027
p18,fall,2030,1.028
p18,fall,2032,1.028
p18,fall,2034,1.028
p18,fall,2036,1.027
p18,fall,2038,1.025
p18,fall,2040,1.022
p18,fall,2042,1.018
p18,fall,2044,1.013
p18,fall,2046,1.006
p18,fall,2048,0.998
p18,fall,2050,0.99
p18,spri,2010,1
p18,spri,2012,1.018
p18,spri,2014,1.036
p18,spri,2016,1.053
p18,spri,2018,1.068
p18,spri,2020,1.08
p18,spri,2022,1.09
p18,spri,2024,1.097
p18,spri,2026,1.102
p18,spri,2028,1.106
p18,spri,2030,1.108
p18,spri,2032,1.11
p18,spri,2034,1.11
p18,spri,2036,1.109
p18,spri,2038,1.107
p18,spri,2040,1.105
p18,spri,2042,1.102
p18,spri,2044,1.096
p18,spri,2046,1.089
p18,spri,2048,1.081
p18,spri,2050,1.071
p18,summ,2010,1
p18,summ,2012,1.007
p18,summ,2014,1.014
p18,summ,2016,1.022
p18,summ,2018,1.03
p18,summ,2020,1.037
p18,summ,2022,1.044
p18,summ,2024,1.052
p18,summ,2026,1.062
p18,summ,2028,1.074
p18,summ,2030,1.087
p18,summ,2032,1.1
p18,summ,2034,1.111
p18,summ,2036,1.12
p18,summ,2038,1.126
p18,summ,2040,1.127
p18,summ,2042,1.124
p18,summ,2044,1.117
p18,summ,2046,1.108
p18,summ,2048,1.097
p18,summ,2050,1.084
p18,wint,2010,1
p18,wint,2012,1.002
p18,wint,2014,1.004
p18,wint,2016,1.006
p18,wint,2018,1.008
p18,wint,2020,1.009
p18,wint,2022,1.01
p18,wint,2024,1.01
p18,wint,2026,1.01
p18,wint,2028,1.009
p18,wint,2030,1.007
p18,wint,2032,1.005
p18,wint,2034,1.002
p18,wint,2036,0.999
p18,wint,2038,0.996
p18,wint,2040,0.992
p18,wint,2042,0.989
p18,wint,2044,0.985
p18,wint,2046,0.981
p18,wint,2048,0.977
p18,wint,2050,0.973
p19,fall,2010,1
p19,fall,2012,1.005
p19,fall,2014,1.009
p19,fall,2016,1.014
p19,fall,2018,1.018
p19,fall,2020,1.021
p19,fall,2022,1.023
p19,fall,2024,1.024
p19,fall,2026,1.026
p19,fall,2028,1.027
p19,fall,2030,1.028
p19,fall,2032,1.028
p19,fall,2034,1.028
p19,fall,2036,1.027
p19,fall,2038,1.025
p19,fall,2040,1.022
p19,fall,2042,1.018
p19,fall,2044,1.013
p19,fall,2046,1.006
p19,fall,2048,0.998
p19,fall,2050,0.99
p19,spri,2010,1
p19,spri,2012,1.018
p19,spri,2014,1.036
p19,spri,2016,1.053
p19,spri,2018,1.068
p19,spri,2020,1.08
p19,spri,2022,1.09
p19,spri,2024,1.097
p19,spri,2026,1.102
p19,spri,2028,1.106
p19,spri,2030,1.108
p19,spri,2032,1.11
p19,spri,2034,1.11
p19,spri,2036,1.109
p19,spri,2038,1.107
p19,spri,2040,1.105
p19,spri,2042,1.102
p19,spri,2044,1.096
p19,spri,2046,1.089
p19,spri,2048,1.081
p19,spri,2050,1.071
p19,summ,2010,1
p19,summ,2012,1.007
p19,summ,2014,1.014
p19,summ,2016,1.022
p19,summ,2018,1.03
p19,summ,2020,1.037
p19,summ,2022,1.044
p19,summ,2024,1.052
p19,summ,2026,1.062
p19,summ,2028,1.074
p19,summ,2030,1.087
p19,summ,2032,1.1
p19,summ,2034,1.111
p19,summ,2036,1.12
p19,summ,2038,1.126
p19,summ,2040,1.127
p19,summ,2042,1.124
p19,summ,2044,1.117
p19,summ,2046,1.108
p19,summ,2048,1.097
p19,summ,2050,1.084
p19,wint,2010,1
p19,wint,2012,1.002
p19,wint,2014,1.004
p19,wint,2016,1.006
p19,wint,2018,1.008
p19,wint,2020,1.009
p19,wint,2022,1.01
p19,wint,2024,1.01
p19,wint,2026,1.01
p19,wint,2028,1.009
p19,wint,2030,1.007
p19,wint,2032,1.005
p19,wint,2034,1.002
p19,wint,2036,0.999
p19,wint,2038,0.996
p19,wint,2040,0.992
p19,wint,2042,0.989
p19,wint,2044,0.985
p19,wint,2046,0.981
p19,wint,2048,0.977
p19,wint,2050,0.973
p20,fall,2010,1
p20,fall,2012,1.005
p20,fall,2014,1.009
p20,fall,2016,1.014
p20,fall,2018,1.018
p20,fall,2020,1.021
p20,fall,2022,1.023
p20,fall,2024,1.024
p20,fall,2026,1.026
p20,fall,2028,1.027
p20,fall,2030,1.028
p20,fall,2032,1.028
p20,fall,2034,1.028
p20,fall,2036,1.027
p20,fall,2038,1.025
p20,fall,2040,1.022
p20,fall,2042,1.018
p20,fall,2044,1.013
p20,fall,2046,1.006
p20,fall,2048,0.998
p20,fall,2050,0.99
p20,spri,2010,1
p20,spri,2012,1.018
p20,spri,2014,1.036
p20,spri,2016,1.053
p20,spri,2018,1.068
p20,spri,2020,1.08
p20,spri,2022,1.09
p20,spri,2024,1.097
p20,spri,2026,1.102
p20,spri,2028,1.106
p20,spri,2030,1.108
p20,spri,2032,1.11
p20,spri,2034,1.11
p20,spri,2036,1.109
p20,spri,2038,1.107
p20,spri,2040,1.105
p20,spri,2042,1.102
p20,spri,2044,1.096
p20,spri,2046,1.089
p20,spri,2048,1.081
p20,spri,2050,1.071
p20,summ,2010,1
p20,summ,2012,1.007
p20,summ,2014,1.014
p20,summ,2016,1.022
p20,summ,2018,1.03
p20,summ,2020,1.037
p20,summ,2022,1.044
p20,summ,2024,1.052
p20,summ,2026,1.062
p20,summ,2028,1.074
p20,summ,2030,1.087
p20,summ,2032,1.1
p20,summ,2034,1.111
p20,summ,2036,1.12
p20,summ,2038,1.126
p20,summ,2040,1.127
p20,summ,2042,1.124
p20,summ,2044,1.117
p20,summ,2046,1.108
p20,summ,2048,1.097
p20,summ,2050,1.084
p20,wint,2010,1
p20,wint,2012,1.002
p20,wint,2014,1.004
p20,wint,2016,1.006
p20,wint,2018,1.008
p20,wint,2020,1.009
p20,wint,2022,1.01
p20,wint,2024,1.01
p20,wint,2026,1.01
p20,wint,2028,1.009
p20,wint,2030,1.007
p20,wint,2032,1.005
p20,wint,2034,1.002
p20,wint,2036,0.999
p20,wint,2038,0.996
p20,wint,2040,0.992
p20,wint,2042,0.989
p20,wint,2044,0.985
p20,wint,2046,0.981
p20,wint,2048,0.977
p20,wint,2050,0.973
p21,fall,2010,1
p21,fall,2012,1.014
p21,fall,2014,1.029
p21,fall,2016,1.044
p21,fall,2018,1.057
p21,fall,2020,1.068
p21,fall,2022,1.076
p21,fall,2024,1.082
p21,fall,2026,1.089
p21,fall,2028,1.095
p21,fall,2030,1.102
p21,fall,2032,1.108
p21,fall,2034,1.113
p21,fall,2036,1.115
p21,fall,2038,1.116
p21,fall,2040,1.114
p21,fall,2042,1.109
p21,fall,2044,1.1
p21,fall,2046,1.089
p21,fall,2048,1.075
p21,fall,2050,1.06
p21,spri,2010,1
p21,spri,2012,1.02
p21,spri,2014,1.041
p21,spri,2016,1.061
p21,spri,2018,1.08
p21,spri,2020,1.097
p21,spri,2022,1.11
p21,spri,2024,1.121
p21,spri,2026,1.132
p21,spri,2028,1.143
p21,spri,2030,1.153
p21,spri,2032,1.162
p21,spri,2034,1.17
p21,spri,2036,1.176
p21,spri,2038,1.182
p21,spri,2040,1.186
p21,spri,2042,1.189
p21,spri,2044,1.19
p21,spri,2046,1.189
p21,spri,2048,1.187
p21,spri,2050,1.184
p21,summ,2010,1
p21,summ,2012,1.019
p21,summ,2014,1.037
p21,summ,2016,1.055
p21,summ,2018,1.071
p21,summ,2020,1.085
p21,summ,2022,1.095
p21,summ,2024,1.103
p21,summ,2026,1.109
p21,summ,2028,1.113
p21,summ,2030,1.115
p21,summ,2032,1.117
p21,summ,2034,1.117
p21,summ,2036,1.115
p21,summ,2038,1.113
p21,summ,2040,1.109
p21,summ,2042,1.105
p21,summ,2044,1.098
p21,summ,2046,1.089
p21,summ,2048,1.08
p21,summ,2050,1.069
p21,wint,2010,1
p21,wint,2012,1.014
p21,wint,2014,1.029
p21,wint,2016,1.043
p21,wint,2018,1.056
p21,wint,2020,1.067
p21,wint,2022,1.075
p21,wint,2024,1.081
p21,wint,2026,1.088
p21,wint,2028,1.095
p21,wint,2030,1.102
p21,wint,2032,1.108
p21,wint,2034,1.113
p21,wint,2036,1.116
p21,wint,2038,1.117
p21,wint,2040,1.116
p21,wint,2042,1.112
p21,wint,2044,1.104
p21,wint,2046,1.094
p21,wint,2048,1.082
p21,wint,2050,1.069
p22,fall,2010,1
p22,fall,2012,1.005
p22,fall,2014,1.009
p22,fall,2016,1.014
p22,fall,2018,1.018
p22,fall,2020,1.021
p22,fall,2022,1.023
p22,fall,2024,1.024
p22,fall,2026,1.026
p22,fall,2028,1.027
p22,fall,2030,1.028
p22,fall,2032,1.028
p22,fall,2034,1.028
p22,fall,2036,1.027
p22,fall,2038,1.025
p22,fall,2040,1.022
p22,fall,2042,1.018
p22,fall,2044,1.013
p22,fall,2046,1.006
p22,fall,2048,0.998
p22,fall,2050,0.99
p22,spri,2010,1
p22,spri,2012,1.018
p22,spri,2014,1.036
p22,spri,2016,1.053
p22,spri,2018,1.068
p22,spri,2020,1.08
p22,spri,2022,1.09
p22,spri,2024,1.097
p22,spri,2026,1.102
p22,spri,2028,1.106
p22,spri,2030,1.108
p22,spri,2032,1.11
p22,spri,2034,1.11
p22,spri,2036,1.109
p22,spri,2038,1.107
p22,spri,2040,1.105
p22,spri,2042,1.102
p22,spri,2044,1.096
p22,spri,2046,1.089
p22,spri,2048,1.081
p22,spri,2050,1.071
p22,summ,2010,1
p22,summ,2012,1.007
p22,summ,2014,1.014
p22,summ,2016,1.022
p22,summ,2018,1.03
p22,summ,2020,1.037
p22,summ,2022,1.044
p22,summ,2024,1.052
p22,summ,2026,1.062
p22,summ,2028,1.074
p22,summ,2030,1.087
p22,summ,2032,1.1
p22,summ,2034,1.111
p22,summ,2036,1.12
p22,summ,2038,1.126
p22,summ,2040,1.127
p22,summ,2042,1.124
p22,summ,2044,1.117
p22,summ,2046,1.108
p22,summ,2048,1.097
p22,summ,2050,1.084
p22,wint,2010,1
p22,wint,2012,1.002
p22,wint,2014,1.004
p22,wint,2016,1.006
p22,wint,2018,1.008
p22,wint,2020,1.009
p22,wint,2022,1.01
p22,wint,2024,1.01
p22,wint,2026,1.01
p22,wint,2028,1.009
p22,wint,2030,1.007
p22,wint,2032,1.005
p22,wint,2034,1.002
p22,wint,2036,0.999
p22,wint,2038,0.996
p22,wint,2040,0.992
p22,wint,2042,0.989
p22,wint,2044,0.985
p22,wint,2046,0.981
p22,wint,2048,0.977
p22,wint,2050,0.973
p23,fall,2010,1
p23,fall,2012,1.005
p23,fall,2014,1.009
p23,fall,2016,1.014
p23,fall,2018,1.018
p23,fall,2020,1.021
p23,fall,2022,1.023
p23,fall,2024,1.024
p23,fall,2026,1.026
p23,fall,2028,1.027
p23,fall,2030,1.028
p23,fall,2032,1.028
p23,fall,2034,1.028
p23,fall,2036,1.027
p23,fall,2038,1.025
p23,fall,2040,1.022
p23,fall,2042,1.018
p23,fall,2044,1.013
p23,fall,2046,1.006
p23,fall,2048,0.998
p23,fall,2050,0.99
p23,spri,2010,1
p23,spri,2012,1.018
p23,spri,2014,1.036
p23,spri,2016,1.053
p23,spri,2018,1.068
p23,spri,2020,1.08
p23,spri,2022,1.09
p23,spri,2024,1.097
p23,spri,2026,1.102
p23,spri,2028,1.106
p23,spri,2030,1.108
p23,spri,2032,1.11
p23,spri,2034,1.11
p23,spri,2036,1.109
p23,spri,2038,1.107
p23,spri,2040,1.105
p23,spri,2042,1.102
p23,spri,2044,1.096
p23,spri,2046,1.089
p23,spri,2048,1.081
p23,spri,2050,1.071
p23,summ,2010,1
p23,summ,2012,1.007
p23,summ,2014,1.014
p23,summ,2016,1.022
p23,summ,2018,1.03
p23,summ,2020,1.037
p23,summ,2022,1.044
p23,summ,2024,1.052
p23,summ,2026,1.062
p23,summ,2028,1.074
p23,summ,2030,1.087
p23,summ,2032,1.1
p23,summ,2034,1.111
p23,summ,2036,1.12
p23,summ,2038,1.126
p23,summ,2040,1.127
p23,summ,2042,1.124
p23,summ,2044,1.117
p23,summ,2046,1.108
p23,summ,2048,1.097
p23,summ,2050,1.084
p23,wint,2010,1
p23,wint,2012,1.002
p23,wint,2014,1.004
p23,wint,2016,1.006
p23,wint,2018,1.008
p23,wint,2020,1.009
p23,wint,2022,1.01
p23,wint,2024,1.01
p23,wint,2026,1.01
p23,wint,2028,1.009
p23,wint,2030,1.007
p23,wint,2032,1.005
p23,wint,2034,1.002
p23,wint,2036,0.999
p23,wint,2038,0.996
p23,wint,2040,0.992
p23,wint,2042,0.989
p23,wint,2044,0.985
p23,wint,2046,0.981
p23,wint,2048,0.977
p23,wint,2050,0.973
p24,fall,2010,1
p24,fall,2012,0.974
p24,fall,2014,0.946
p24,fall,2016,0.921
p24,fall,2018,0.898
p24,fall,2020,0.881
p24,fall,2022,0.871
p24,fall,2024,0.868
p24,fall,2026,0.868
p24,fall,2028,0.871
p24,fall,2030,0.877
p24,fall,2032,0.884
p24,fall,2034,0.893
p24,fall,2036,0.902
p24,fall,2038,0.911
p24,fall,2040,0.92
p24,fall,2042,0.928
p24,fall,2044,0.939
p24,fall,2046,0.953
p24,fall,2048,0.968
p24,fall,2050,0.983
p24,spri,2010,1
p24,spri,2012,0.999
p24,spri,2014,0.998
p24,spri,2016,0.996
p24,spri,2018,0.994
p24,spri,2020,0.993
p24,spri,2022,0.992
p24,spri,2024,0.99
p24,spri,2026,0.987
p24,spri,2028,0.982
p24,spri,2030,0.976
p24,spri,2032,0.969
p24,spri,2034,0.963
p24,spri,2036,0.957
p24,spri,2038,0.953
p24,spri,2040,0.951
p24,spri,2042,0.95
p24,spri,2044,0.951
p24,spri,2046,0.954
p24,spri,2048,0.956
p24,spri,2050,0.96
p24,summ,2010,1
p24,summ,2012,0.974
p24,summ,2014,0.946
p24,summ,2016,0.918
p24,summ,2018,0.893
p24,summ,2020,0.872
p24,summ,2022,0.858
p24,summ,2024,0.848
p24,summ,2026,0.838
p24,summ,2028,0.829
p24,summ,2030,0.82
p24,summ,2032,0.811
p24,summ,2034,0.804
p24,summ,2036,0.799
p24,summ,2038,0.795
p24,summ,2040,0.792
p24,summ,2042,0.793
p24,summ,2044,0.797
p24,summ,2046,0.803
p24,summ,2048,0.81
p24,summ,2050,0.819
p24,wint,2010,1
p24,wint,2012,0.995
p24,wint,2014,0.988
p24,wint,2016,0.981
p24,wint,2018,0.974
p24,wint,2020,0.968
p24,wint,2022,0.962
p24,wint,2024,0.956
p24,wint,2026,0.947
p24,wint,2028,0.936
p24,wint,2030,0.924
p24,wint,2032,0.911
p24,wint,2034,0.898
p24,wint,2036,0.886
p24,wint,2038,0.875
p24,wint,2040,0.866
p24,wint,2042,0.859
p24,wint,2044,0.853
p24,wint,2046,0.848
p24,wint,2048,0.844
p24,wint,2050,0.839
p25,fall,2010,1
p25,fall,2012,1.042
p25,fall,2014,1.085
p25,fall,2016,1.126
p25,fall,2018,1.164
p25,fall,2020,1.194
p25,fall,2022,1.215
p25,fall,2024,1.229
p25,fall,2026,1.241
p25,fall,2028,1.251
p25,fall,2030,1.258
p25,fall,2032,1.263
p25,fall,2034,1.266
p25,fall,2036,1.267
p25,fall,2038,1.265
p25,fall,2040,1.262
p25,fall,2042,1.256
p25,fall,2044,1.242
p25,fall,2046,1.223
p25,fall,2048,1.199
p25,fall,2050,1.173
p25,spri,2010,1
p25,spri,2012,1.024
p25,spri,2014,1.05
p25,spri,2016,1.075
p25,spri,2018,1.099
p25,spri,2020,1.121
p25,spri,2022,1.139
p25,spri,2024,1.156
p25,spri,2026,1.174
p25,spri,2028,1.193
p25,spri,2030,1.212
p25,spri,2032,1.23
p25,spri,2034,1.246
p25,spri,2036,1.261
p25,spri,2038,1.273
p25,spri,2040,1.281
p25,spri,2042,1.287
p25,spri,2044,1.289
p25,spri,2046,1.288
p25,spri,2048,1.286
p25,spri,2050,1.283
p25,summ,2010,1
p25,summ,2012,1.002
p25,summ,2014,1.006
p25,summ,2016,1.012
p25,summ,2018,1.018
p25,summ,2020,1.024
p25,summ,2022,1.03
p25,summ,2024,1.039
p25,summ,2026,1.053
p25,summ,2028,1.072
p25,summ,2030,1.093
p25,summ,2032,1.115
p25,summ,2034,1.135
p25,summ,2036,1.153
p25,summ,2038,1.166
p25,summ,2040,1.172
p25,summ,2042,1.171
p25,summ,2044,1.166
p25,summ,2046,1.159
p25,summ,2048,1.15
p25,summ,2050,1.139
p25,wint,2010,1
p25,wint,2012,1.025
p25,wint,2014,1.051
p25,wint,2016,1.076
p25,wint,2018,1.099
p25,wint,2020,1.118
p25,wint,2022,1.133
p25,wint,2024,1.144
p25,wint,2026,1.153
p25,wint,2028,1.16
p25,wint,2030,1.166
p25,wint,2032,1.171
p25,wint,2034,1.174
p25,wint,2036,1.177
p25,wint,2038,1.179
p25,wint,2040,1.181
p25,wint,2042,1.183
p25,wint,2044,1.183
p25,wint,2046,1.181
p25,wint,2048,1.177
p25,wint,2050,1.173
p26,fall,2010,1
p26,fall,2012,1.019
p26,fall,2014,1.039
p26,fall,2016,1.059
p26,fall,2018,1.077
p26,fall,2020,1.092
p26,fall,2022,1.103
p26,fall,2024,1.113
p26,fall,2026,1.122
p26,fall,2028,1.132
p26,fall,2030,1.142
p26,fall,2032,1.15
p26,fall,2034,1.158
p26,fall,2036,1.164
p26,fall,2038,1.167
p26,fall,2040,1.168
p26,fall,2042,1.167
p26,fall,2044,1.162
p26,fall,2046,1.155
p26,fall,2048,1.146
p26,fall,2050,1.136
p26,spri,2010,1
p26,spri,2012,1.015
p26,spri,2014,1.03
p26,spri,2016,1.045
p26,spri,2018,1.059
p26,spri,2020,1.071
p26,spri,2022,1.08
p26,spri,2024,1.088
p26,spri,2026,1.097
p26,spri,2028,1.106
p26,spri,2030,1.115
p26,spri,2032,1.124
p26,spri,2034,1.132
p26,spri,2036,1.138
p26,spri,2038,1.143
p26,spri,2040,1.145
p26,spri,2042,1.146
p26,spri,2044,1.143
p26,spri,2046,1.139
p26,spri,2048,1.134
p26,spri,2050,1.128
p26,summ,2010,1
p26,summ,2012,1.016
p26,summ,2014,1.034
p26,summ,2016,1.051
p26,summ,2018,1.067
p26,summ,2020,1.082
p26,summ,2022,1.093
p26,summ,2024,1.103
p26,summ,2026,1.115
p26,summ,2028,1.127
p26,summ,2030,1.139
p26,summ,2032,1.15
p26,summ,2034,1.161
p26,summ,2036,1.17
p26,summ,2038,1.177
p26,summ,2040,1.181
p26,summ,2042,1.183
p26,summ,2044,1.183
p26,summ,2046,1.181
p26,summ,2048,1.178
p26,summ,2050,1.174
p26,wint,2010,1
p26,wint,2012,1.029
p26,wint,2014,1.058
p26,wint,2016,1.088
