ba_str,FmnID,distance_m,WKT
p57,Lower_Tuscaloosa06,146981.0291,"MultiLineString((-94.74027429 32.50053428, -93.30062951 31.90345661))"
p57,Paluxy1,53760.071729999996,"MultiLineString((-94.74027429 32.50053428, -95.33989233 32.49721643))"
p57,Paluxy2,21252.28165,"MultiLineString((-94.74027429 32.50053428, -94.97223646 32.4630736))"
p57,Woodbine1,23022.203980000002,"MultiLineString((-94.74027429 32.50053428, -94.99687706 32.50841695))"
p57,WashitaFredericksburg3,316578.5947,"MultiLineString((-94.74027429 32.50053428, -91.23502121 32.21612221))"
p57,Frio03a,238006.0503,"MultiLineString((-94.74027429 32.50053428, -93.72102241 30.60902029))"
p57,Frio07a,294246.9881,"MultiLineString((-94.74027429 32.50053428, -94.51298228 29.96610955))"
p63,Paluxy1,118504.4691,"MultiLineString((-96.84196279 32.82196968, -95.53369291 32.65526573))"
p63,Paluxy2,66652.09527,"MultiLineString((-96.84196279 32.82196968, -96.10594074 32.72744931))"
p63,Paluxy3,50914.073560000004,"MultiLineString((-96.84196279 32.82196968, -96.30451727 32.67649214))"
p63,Woodbine1,81404.27798,"MultiLineString((-96.84196279 32.82196968, -95.945996 32.69450651))"
p25,Nugget1,229094.9597,"MultiLineString((-111.93199778 40.77696215, -109.0466711 40.80688066))"
p25,Nugget2,135730.8585,"MultiLineString((-111.93199778 40.77696215, -110.30971182 41.1483689))"
p25,Tensleep4,74497.23803,"MultiLineString((-111.93199778 40.77696215, -111.05102251 40.9965836))"
p25,Tensleep5,11606.014509999999,"MultiLineString((-111.93199778 40.77696215, -111.78693827 40.78901863))"
p25,Entrada1,237996.4256,"MultiLineString((-111.93199778 40.77696215, -109.05094099 40.24996629))"
p25,Entrada2,86040.79437,"MultiLineString((-111.93199778 40.77696215, -111.16488425 40.26421266))"
p25,Green_River1,87541.04149,"MultiLineString((-111.93199778 40.77696215, -111.13644229 40.26575717))"
p25,Mesaverde3,105336.6474,"MultiLineString((-111.93199778 40.77696215, -110.85745617 40.25774642))"
p25,Morrison6,139012.6414,"MultiLineString((-111.93199778 40.77696215, -110.27196677 41.16055393))"
p25,Morrison7,84838.08828,"MultiLineString((-111.93199778 40.77696215, -111.22399215 40.24042579))"
p25,Morrison8,229174.1525,"MultiLineString((-111.93199778 40.77696215, -109.04633735 40.76487186))"
p25,Paradox1,227196.1353,"MultiLineString((-111.93199778 40.77696215, -110.40273762 39.15735346))"
p25,Wasatch1,111796.6077,"MultiLineString((-111.93199778 40.77696215, -110.69153047 40.3344791))"
p25,Weber2,237996.4256,"MultiLineString((-111.93199778 40.77696215, -109.05094099 40.24996629))"
p25,WhiteRim01,189582.5909,"MultiLineString((-111.93199778 40.77696215, -110.68786045 39.41089215))"
p25,Navajo01,190487.0575,"MultiLineString((-111.93199778 40.77696215, -110.65679735 39.41510012))"
p26,Dakota02,212427.1102,"MultiLineString((-109.52800216 40.45539756, -106.87539981 40.63095))"
p26,Nugget1,38424.31177,"MultiLineString((-109.52800216 40.45539756, -109.04656871 40.45628825))"
p26,Nugget2,64304.017270000004,"MultiLineString((-109.52800216 40.45539756, -109.52153708 41.00012457))"
p26,Tensleep4,74249.74576,"MultiLineString((-109.52800216 40.45539756, -110.00145721 40.99764633))"
p26,Tensleep5,58948.07322000001,"MultiLineString((-109.52800216 40.45539756, -109.99936743 40.84066766))"
p26,Fort_Union2,262106.5617,"MultiLineString((-109.52800216 40.45539756, -108.65829545 42.59802426))"
p26,Lance1,293734.8874,"MultiLineString((-109.52800216 40.45539756, -108.41628596 42.83043383))"
p26,Madison3,263709.9282,"MultiLineString((-109.52800216 40.45539756, -108.21853976 42.51148252))"
p26,Nugget4,259825.6066,"MultiLineString((-109.52800216 40.45539756, -108.38779922 42.5205913))"
p26,Entrada1,45188.99818,"MultiLineString((-109.52800216 40.45539756, -109.05094099 40.24996629))"
p26,Entrada2,2859.74208,"MultiLineString((-109.52800216 40.45539756, -109.56368073 40.45763259))"
p26,Green_River1,13920.07441,"MultiLineString((-109.52800216 40.45539756, -109.66139808 40.37947221))"
p26,Mesaverde3,15651.0587,"MultiLineString((-109.52800216 40.45539756, -109.51516028 40.3230558))"
p26,Morrison6,63947.62295,"MultiLineString((-109.52800216 40.45539756, -109.53684775 40.99709077))"
p26,Morrison7,29558.347410000002,"MultiLineString((-109.52800216 40.45539756, -109.29619928 40.26023656))"
p26,Morrison8,37652.67264,"MultiLineString((-109.52800216 40.45539756, -109.05634438 40.44938261))"
p26,Paradox1,149650.5149,"MultiLineString((-109.52800216 40.45539756, -109.72583477 39.19371648))"
p26,Weber2,45188.99818,"MultiLineString((-109.52800216 40.45539756, -109.05094099 40.24996629))"
p26,WhiteRim01,146585.7394,"MultiLineString((-109.52800216 40.45539756, -110.52811011 39.4166116))"
p26,Navajo01,146585.7394,"MultiLineString((-109.52800216 40.45539756, -110.52811011 39.4166116))"
p58,Lower_Tuscaloosa01,206061.2689,"MultiLineString((-90.04191274 29.99694832, -88.44091568 31.24430939))"
p58,Lower_Tuscaloosa03,244801.6737,"MultiLineString((-90.04191274 29.99694832, -87.62572479 30.87671661))"
p58,Lower_Tuscaloosa10,48209.05134,"MultiLineString((-90.04191274 29.99694832, -89.57732821 30.18549858))"
p58,Lower_Tuscaloosa09,116749.4613,"MultiLineString((-90.04191274 29.99694832, -90.04113653 31.00728281))"
p58,Lower_Tuscaloosa08,193633.0415,"MultiLineString((-90.04191274 29.99694832, -90.05941959 31.67085092))"
p58,Lower_Tuscaloosa06,176443.4702,"MultiLineString((-90.04191274 29.99694832, -91.61011952 30.87273888))"
p58,Lower_Tuscaloosa07,43201.71845,"MultiLineString((-90.04191274 29.99694832, -89.76244056 30.29677588))"
p58,Paluxy6,47531.0042,"MultiLineString((-90.04191274 29.99694832, -89.5917026 30.19483066))"
p58,WashitaFredericksburg3,51217.82109,"MultiLineString((-90.04191274 29.99694832, -89.55549957 30.20835136))"
p98,Oriskany6,242170.4559,"MultiLineString((-78.64469344 35.81878135, -80.40048365 37.44895386))"
p21,Dakota02,266170.4686,"MultiLineString((-108.39504806 43.02816042, -106.92101221 40.99544429))"
p21,Madison1,162759.3399,"MultiLineString((-108.39504806 43.02816042, -106.56720745 43.74162294))"
p21,Muddy1,112153.5095,"MultiLineString((-108.39504806 43.02816042, -108.37169433 43.97687577))"
p21,Muddy2,86728.82531,"MultiLineString((-108.39504806 43.02816042, -108.6846142 43.73778299))"
p21,Muddy3,233844.5318,"MultiLineString((-108.39504806 43.02816042, -108.68932473 44.9976832))"
p21,Nugget1,240266.3313,"MultiLineString((-108.39504806 43.02816042, -108.38416942 40.99450835))"
p21,Nugget2,60517.07842000001,"MultiLineString((-108.39504806 43.02816042, -108.74269841 42.5687799))"
p21,Tensleep2,106121.0237,"MultiLineString((-108.39504806 43.02816042, -108.32475817 43.92482004))"
p21,Tensleep3,233551.1985,"MultiLineString((-108.39504806 43.02816042, -108.64730751 44.9975622))"
p21,Tensleep4,150458.8598,"MultiLineString((-108.39504806 43.02816042, -109.9862173 42.29042468))"
p21,Tensleep5,238461.4444,"MultiLineString((-108.39504806 43.02816042, -111.04795074 41.99626541))"
p21,Frontier3,71656.384,"MultiLineString((-108.39504806 43.02816042, -108.55145054 43.62593868))"
p21,Crow_Mountain_1,109832.4552,"MultiLineString((-108.39504806 43.02816042, -108.39932062 43.95735437))"
p21,Crow_Mountain_2,240144.1521,"MultiLineString((-108.39504806 43.02816042, -109.16655773 44.99944191))"
p21,Crow_Mountain_3,233704.8106,"MultiLineString((-108.39504806 43.02816042, -108.67004459 44.99762904))"
p21,Entrada1,310977.8577,"MultiLineString((-108.39504806 43.02816042, -108.5059709 40.39647926))"
p21,Entrada2,307023.1521,"MultiLineString((-108.39504806 43.02816042, -109.55182302 40.544259))"
p21,Entrada6,291789.6548,"MultiLineString((-108.39504806 43.02816042, -105.07126812 41.85922652))"
p21,Minnelusa2,255953.5229,"MultiLineString((-108.39504806 43.02816042, -106.99551949 45.00123255))"
p21,Minnelusa1,174846.737,"MultiLineString((-108.39504806 43.02816042, -106.43834756 43.80292388))"
p21,Morrison6,60919.7787,"MultiLineString((-108.39504806 43.02816042, -108.72439073 42.55936271))"
p21,Morrison7,244776.3491,"MultiLineString((-108.39504806 43.02816042, -109.03650728 40.99991162))"
p21,Morrison8,238633.6863,"MultiLineString((-108.39504806 43.02816042, -108.3473554 41.00856795))"
p21,Wasatch1,305935.4214,"MultiLineString((-108.39504806 43.02816042, -109.54938918 40.55338951))"
p21,Weber2,310977.8577,"MultiLineString((-108.39504806 43.02816042, -108.5059709 40.39647926))"
p17,Basal_Cambrian1,173482.9326,"MultiLineString((-113.99305261 46.87224103, -112.0680087 47.77278584))"
p17,DuperowLower_1,178317.7604,"MultiLineString((-113.99305261 46.87224103, -112.21132326 47.93556257))"
p18,Muddy3,285462.5998,"MultiLineString((-111.29998702 47.50029055, -109.53300955 45.33843214))"
p18,Tensleep3,266437.8264,"MultiLineString((-111.29998702 47.50029055, -109.81788588 45.43396278))"
p18,Basal_Cambrian4,253428.3119,"MultiLineString((-111.29998702 47.50029055, -107.73151767 47.52777817))"
p18,Crow_Mountain_2,303681.4927,"MultiLineString((-111.29998702 47.50029055, -109.36013433 45.22000921))"
p18,Crow_Mountain_3,266131.8549,"MultiLineString((-111.29998702 47.50029055, -109.8248085 45.43492981))"
p18,Madison_GpMission_Canyon_Fm4,237538.8485,"MultiLineString((-111.29998702 47.50029055, -107.9615002 47.41302396))"
p18,DuperowLower_1,43390.19026,"MultiLineString((-111.29998702 47.50029055, -111.37555104 47.8655205))"
p54,Arbuckle4,164133.61800000002,"MultiLineString((-94.60604008 39.10903437, -96.36442379 38.44051286))"
p20,Madison1,166998.6031,"MultiLineString((-108.54000045 45.78830202, -106.89728742 44.81579089))"
p20,Muddy1,132448.8695,"MultiLineString((-108.54000045 45.78830202, -108.77206296 44.67679312))"
p20,Muddy2,94047.84642,"MultiLineString((-108.54000045 45.78830202, -108.68815595 44.99767999))"
p20,Muddy3,71800.19316,"MultiLineString((-108.54000045 45.78830202, -108.9461672 45.23560127))"
p20,Tensleep2,102694.9718,"MultiLineString((-108.54000045 45.78830202, -109.12584892 44.99956944))"
p20,Tensleep3,70552.70951,"MultiLineString((-108.54000045 45.78830202, -108.8996568 45.2346381))"
p20,Fort_Union2,264818.8065,"MultiLineString((-108.54000045 45.78830202, -108.9494958 43.56241509))"
p20,Frontier3,92170.35353,"MultiLineString((-108.54000045 45.78830202, -108.93321014 45.0476652))"
p20,Lance1,276960.8223,"MultiLineString((-108.54000045 45.78830202, -108.52363636 43.4447837))"
p20,Madison3,260968.9044,"MultiLineString((-108.54000045 45.78830202, -109.19862803 43.61943503))"
p20,Nugget4,257095.3338,"MultiLineString((-108.54000045 45.78830202, -109.62735505 43.72343548))"
p20,Basal_Cambrian1,271604.1412,"MultiLineString((-108.54000045 45.78830202, -111.31840043 47.33970485))"
p20,Basal_Cambrian4,160843.5875,"MultiLineString((-108.54000045 45.78830202, -107.52319735 46.99953469))"
p20,Crow_Mountain_1,104003.9978,"MultiLineString((-108.54000045 45.78830202, -109.16655773 44.99944191))"
p20,Crow_Mountain_2,88676.83197999997,"MultiLineString((-108.54000045 45.78830202, -109.29770857 45.20435605))"
p20,Crow_Mountain_3,70837.93115,"MultiLineString((-108.54000045 45.78830202, -108.90973504 45.23459899))"
p20,Madison_GpMission_Canyon_Fm4,103835.2111,"MultiLineString((-108.54000045 45.78830202, -107.3065065 46.22808968))"
p20,Minnelusa2,124452.6712,"MultiLineString((-108.54000045 45.78830202, -106.90279654 45.51113946))"
p20,Minnelusa1,146929.6321,"MultiLineString((-108.54000045 45.78830202, -106.99551949 45.00123255))"
p20,Red_River2,214834.02899999998,"MultiLineString((-108.54000045 45.78830202, -105.65986374 46.1707265))"
p20,DuperowLower_1,307858.6751,"MultiLineString((-108.54000045 45.78830202, -111.09532734 47.88239773))"
p20,InyanKara1,177372.2139,"MultiLineString((-108.54000045 45.78830202, -106.21056643 46.22243823))"
p35,Madison1,180750.4117,"MultiLineString((-105.83998438 46.4088843, -105.78452858 44.87918138))"
p35,Muddy1,292139.2017,"MultiLineString((-105.83998438 46.4088843, -108.46243593 44.55143882))"
p35,Muddy2,266192.2637,"MultiLineString((-105.83998438 46.4088843, -108.46435085 44.85259927))"
p35,Muddy3,265216.5384,"MultiLineString((-105.83998438 46.4088843, -108.77111602 45.089344))"
p35,Tensleep2,277518.8894,"MultiLineString((-105.83998438 46.4088843, -108.33206795 44.64378903))"
p35,Tensleep3,263044.6008,"MultiLineString((-105.83998438 46.4088843, -108.78488168 45.13204132))"
p35,Frontier3,270002.664,"MultiLineString((-105.83998438 46.4088843, -108.59094272 44.88969556))"
p35,Basal_Cambrian2,139025.3509,"MultiLineString((-105.83998438 46.4088843, -104.08619113 46.89886157))"
p35,Basal_Cambrian4,9571.628,"MultiLineString((-105.83998438 46.4088843, -105.75042914 46.46855351))"
p35,Basal_Cambrian7,250921.8183,"MultiLineString((-105.83998438 46.4088843, -102.46723667 45.95395293))"
p35,Crow_Mountain_1,283750.2713,"MultiLineString((-105.83998438 46.4088843, -108.37534029 44.59780362))"
p35,Crow_Mountain_2,287601.2888,"MultiLineString((-105.83998438 46.4088843, -109.19305578 45.13870403))"
p35,Crow_Mountain_3,263452.9012,"MultiLineString((-105.83998438 46.4088843, -108.75086585 45.09730359))"
p35,Madison_GpMission_Canyon_Fm2,145319.1033,"MultiLineString((-105.83998438 46.4088843, -104.01985125 46.93894833))"
p35,Madison_GpMission_Canyon__Fm1,129805.2248,"MultiLineString((-105.83998438 46.4088843, -104.0468086 46.41900424))"
p35,Minnelusa2,61302.75023,"MultiLineString((-105.83998438 46.4088843, -106.0775933 45.9108048))"
p35,Minnelusa1,165798.1087,"MultiLineString((-105.83998438 46.4088843, -105.97374111 45.00777195))"
p35,Red_River2,7292.533028,"MultiLineString((-105.83998438 46.4088843, -105.74120629 46.42103353))"
p35,Red_River1,129747.3302,"MultiLineString((-105.83998438 46.4088843, -104.04760934 46.41815648))"
p35,InyanKara3,129773.5878,"MultiLineString((-105.83998438 46.4088843, -104.04725194 46.41636447))"
p35,InyanKara2,141326.2241,"MultiLineString((-105.83998438 46.4088843, -104.04890632 45.94299332))"
p94,Lower_Tuscaloosa01,291470.6224,"MultiLineString((-84.40189524 33.83195971, -85.38657097 31.44261099))"
p94,Lower_Tuscaloosa05,289598.9197,"MultiLineString((-84.40189524 33.83195971, -84.59421426 31.34552897))"
p94,Paluxy4,289428.123,"MultiLineString((-84.40189524 33.83195971, -86.24885127 31.78718631))"
p94,Basal_Sandstone_TN_Zone_2,147893.3694,"MultiLineString((-84.40189524 33.83195971, -85.09079304 34.98859593))"
p94,WashitaFredericksburg1,307048.0509,"MultiLineString((-84.40189524 33.83195971, -86.04369865 31.51308139))"
p13,Monterey1a,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Panoche1a,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Temblor2a,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Temblor3a,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Moreno2,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Panoche1b,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Monterey1b,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Temblor2b,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Temblor3b,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p13,Temblor3c,316785.8502,"MultiLineString((-115.221952 36.21194364, -118.90323483 35.85433495))"
p27,Repetto_Sst1,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129704 33.88677544))"
p27,Repetto_Sst2a,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst2b,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst2c,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst3a,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst3b,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst3c,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p27,Repetto_Sst3d,317509.4909,"MultiLineString((-114.30827885 34.49829348, -117.84129703 33.88677542))"
p19,Basal_Cambrian1,226458.5485,"MultiLineString((-106.63525883 48.18396975, -109.69276209 48.82879503))"
p19,Basal_Cambrian2,132621.4266,"MultiLineString((-106.63525883 48.18396975, -104.82988107 47.86170283))"
p19,Madison_GpMission_Canyon_Fm2,198007.5469,"MultiLineString((-106.63525883 48.18396975, -104.07496957 47.49851068))"
p19,Madison_GpMission_Canyon__Fm1,182012.8788,"MultiLineString((-106.63525883 48.18396975, -104.04281545 48.15732297))"
p19,Minnelusa2,271143.2713,"MultiLineString((-106.63525883 48.18396975, -106.0775933 45.9108048))"
p19,Red_River2,49.236187,"MultiLineString((-106.63525883 48.18396975, -106.63456586 48.18403483))"
p19,Red_River1,181381.2958,"MultiLineString((-106.63525883 48.18396975, -104.05062635 48.21440921))"
p19,InyanKara3,181394.3373,"MultiLineString((-106.63525883 48.18396975, -104.05043257 48.21361259))"
p19,DuperowLower_1,294058.8755,"MultiLineString((-106.63525883 48.18396975, -110.82624288 48.21493972))"
p129,Lockport06,286915.0269,"MultiLineString((-73.21246688 44.47579816, -75.83229278 42.72553358))"
p53,Arbuckle1,81736.32914,"MultiLineString((-97.32803106 37.69426323, -97.33282119 36.99878075))"
p53,Morrow1,195248.0161,"MultiLineString((-97.32803106 37.69426323, -99.26111535 36.76700874))"
p85,Lower_Tuscaloosa08,224924.3405,"MultiLineString((-92.33109318 34.73608258, -91.16064029 33.02187257))"
p85,Lower_Tuscaloosa06,207676.4817,"MultiLineString((-92.33109318 34.73608258, -91.76558259 33.00772218))"
p85,Paluxy6,253811.6835,"MultiLineString((-92.33109318 34.73608258, -90.75620592 32.91333922))"
p85,Paluxy2,279128.1737,"MultiLineString((-92.33109318 34.73608258, -94.63885095 33.09284537))"
p85,Paluxy3,241007.5497,"MultiLineString((-92.33109318 34.73608258, -94.33866646 33.32710341))"
p85,Woodbine1,301985.2512,"MultiLineString((-92.33109318 34.73608258, -95.03888587 33.14247045))"
p85,WashitaFredericksburg3,266054.7135,"MultiLineString((-92.33109318 34.73608258, -90.38991579 32.98722111))"
p29,Dakota03,152644.4586,"MultiLineString((-109.16755915 35.69539952, -109.04043695 36.99339784))"
p29,Entrada8,157534.7799,"MultiLineString((-109.16755915 35.69539952, -108.76812224 37.00683908))"
p29,Entrada9,96646.825,"MultiLineString((-109.16755915 35.69539952, -108.30972917 36.23330255))"
p29,Glorieta1,189573.2312,"MultiLineString((-109.16755915 35.69539952, -107.03488237 35.28397865))"
p29,Hermosa1b,153567.9766,"MultiLineString((-109.16755915 35.69539952, -109.00065799 36.99893529))"
p29,Leadville1,153567.9766,"MultiLineString((-109.16755915 35.69539952, -109.00065799 36.99893529))"
p29,Morrison1,162678.9677,"MultiLineString((-109.16755915 35.69539952, -108.51557042 36.99942194))"
p29,Morrison2,67235.67715,"MultiLineString((-109.16755915 35.69539952, -108.50031105 35.99872449))"
p29,Paradox1,153465.3319,"MultiLineString((-109.16755915 35.69539952, -109.22183592 37.00305118))"
p29,Hermosa1a,153567.9766,"MultiLineString((-109.16755915 35.69539952, -109.00065799 36.99893529))"
p31,Dakota03,220974.6375,"MultiLineString((-106.64133081 35.10497479, -106.74853981 36.98826182))"
p31,Dakota06,246131.652,"MultiLineString((-106.64133081 35.10497479, -105.39965651 37.00027538))"
p31,Dakota07,200406.3231,"MultiLineString((-106.64133081 35.10497479, -105.23632475 36.47309803))"
p31,Atoka2,277286.3713,"MultiLineString((-106.64133081 35.10497479, -103.77595395 34.07005274))"
p31,Canyon1,312354.9359,"MultiLineString((-106.64133081 35.10497479, -103.02754323 35.1229735))"
p31,Canyon2,163057.2137,"MultiLineString((-106.64133081 35.10497479, -104.80811039 34.78970554))"
p31,Canyon4,274011.6112,"MultiLineString((-106.64133081 35.10497479, -103.88789113 33.97245438))"
p31,Cisco1,312354.9359,"MultiLineString((-106.64133081 35.10497479, -103.02754323 35.1229735))"
p31,Cisco2,163057.2137,"MultiLineString((-106.64133081 35.10497479, -104.80811039 34.78970554))"
p31,Cisco4,274011.6112,"MultiLineString((-106.64133081 35.10497479, -103.88789113 33.97245438))"
p31,Entrada8,226035.5194,"MultiLineString((-106.64133081 35.10497479, -107.0649664 37.0082306))"
p31,Entrada9,95873.02464,"MultiLineString((-106.64133081 35.10497479, -107.02459284 35.8738221))"
p31,Glorieta1,2794.3795379999997,"MultiLineString((-106.64133081 35.10497479, -106.64415893 35.12876548))"
p31,Hermosa1b,251861.9925,"MultiLineString((-106.64133081 35.10497479, -108.03345999 36.99974829))"
p31,Leadville1,251861.9925,"MultiLineString((-106.64133081 35.10497479, -108.03345999 36.99974829))"
p31,Leonard2,277286.3713,"MultiLineString((-106.64133081 35.10497479, -103.77595395 34.07005274))"
p31,Morrison1,224096.1478,"MultiLineString((-106.64133081 35.10497479, -106.96670968 37.00177077))"
p31,Morrison2,76938.91047999999,"MultiLineString((-106.64133081 35.10497479, -106.77554902 35.75464181))"
p31,Paradox1,302864.3942,"MultiLineString((-106.64133081 35.10497479, -109.04542829 37.00676468))"
p31,Queen2,277286.3713,"MultiLineString((-106.64133081 35.10497479, -103.77595395 34.07005274))"
p31,Seven_Rivers2,277286.3713,"MultiLineString((-106.64133081 35.10497479, -103.77595395 34.07005274))"
p31,Wolfcamp1,312354.9359,"MultiLineString((-106.64133081 35.10497479, -103.02754323 35.1229735))"
p31,Wolfcamp2,163057.2137,"MultiLineString((-106.64133081 35.10497479, -104.80811039 34.78970554))"
p31,Hermosa1a,251861.9925,"MultiLineString((-106.64133081 35.10497479, -108.03345999 36.99974829))"
p47,Atoka2,32786.52672,"MultiLineString((-104.5224679 33.39453656, -104.177342 33.29313864))"
p47,Atoka1,132175.9775,"MultiLineString((-104.5224679 33.39453656, -103.02988102 33.39385))"
p47,Canyon1,144684.9247,"MultiLineString((-104.5224679 33.39453656, -103.04698391 33.93625631))"
p47,Canyon2,76881.4728,"MultiLineString((-104.5224679 33.39453656, -104.165243 33.99594717))"
p47,Canyon3,131541.4142,"MultiLineString((-104.5224679 33.39453656, -103.03715967 33.38651941))"
p47,Canyon4,33097.73579,"MultiLineString((-104.5224679 33.39453656, -104.16293855 33.31743314))"
p47,Cisco1,144684.9247,"MultiLineString((-104.5224679 33.39453656, -103.04698391 33.93625631))"
p47,Cisco2,76881.4728,"MultiLineString((-104.5224679 33.39453656, -104.165243 33.99594717))"
p47,Cisco3,131541.4142,"MultiLineString((-104.5224679 33.39453656, -103.03715967 33.38651941))"
p47,Cisco4,33097.73579,"MultiLineString((-104.5224679 33.39453656, -104.16293855 33.31743314))"
p47,Glorieta1,241252.06,"MultiLineString((-104.5224679 33.39453656, -105.9268064 35.17271964))"
p47,Leonard2,32786.52672,"MultiLineString((-104.5224679 33.39453656, -104.177342 33.29313864))"
p47,Leonard1,132175.9775,"MultiLineString((-104.5224679 33.39453656, -103.02988102 33.39385))"
p47,Queen2,32786.52672,"MultiLineString((-104.5224679 33.39453656, -104.177342 33.29313864))"
p47,Queen1,132175.9775,"MultiLineString((-104.5224679 33.39453656, -103.02988102 33.39385))"
p47,Seven_Rivers2,32786.52672,"MultiLineString((-104.5224679 33.39453656, -104.177342 33.29313864))"
p47,Seven_Rivers1,132175.9775,"MultiLineString((-104.5224679 33.39453656, -103.02988102 33.39385))"
p47,Wolfcamp1,144684.9247,"MultiLineString((-104.5224679 33.39453656, -103.04698391 33.93625631))"
p47,Wolfcamp2,76881.4728,"MultiLineString((-104.5224679 33.39453656, -104.165243 33.99594717))"
p59,Atoka2,206920.7932,"MultiLineString((-106.51194102 31.78192981, -104.33066555 32.3342443))"
p59,Atoka1,131965.8849,"MultiLineString((-106.51194102 31.78192981, -105.05427395 31.79921056))"
p59,Canyon3,133102.6057,"MultiLineString((-106.51194102 31.78192981, -105.05762028 31.95910304))"
p59,Canyon4,199387.4616,"MultiLineString((-106.51194102 31.78192981, -104.32614582 32.013189))"
p59,Cisco3,133102.6057,"MultiLineString((-106.51194102 31.78192981, -105.05762028 31.95910304))"
p59,Cisco4,199387.4616,"MultiLineString((-106.51194102 31.78192981, -104.32614582 32.013189))"
p59,Leonard2,206920.7932,"MultiLineString((-106.51194102 31.78192981, -104.33066555 32.3342443))"
p59,Leonard1,131190.8481,"MultiLineString((-106.51194102 31.78192981, -105.06349827 31.82579632))"
p59,Queen2,206920.7932,"MultiLineString((-106.51194102 31.78192981, -104.33066555 32.3342443))"
p59,Queen1,131190.8481,"MultiLineString((-106.51194102 31.78192981, -105.06349827 31.82579632))"
p59,Seven_Rivers2,206920.7932,"MultiLineString((-106.51194102 31.78192981, -104.33066555 32.3342443))"
p59,Seven_Rivers1,131190.8481,"MultiLineString((-106.51194102 31.78192981, -105.06349827 31.82579632))"
p16,Muddy1,261771.4007,"MultiLineString((-112.03330143 43.46668662, -108.83471846 44.3198666))"
p16,Muddy2,241066.3861,"MultiLineString((-112.03330143 43.46668662, -108.91246927 43.85751379))"
p16,Muddy3,277201.9275,"MultiLineString((-112.03330143 43.46668662, -109.2398216 44.99975556))"
p16,Nugget2,125717.5519,"MultiLineString((-112.03330143 43.46668662, -110.58415644 42.96219424))"
p16,Tensleep2,260546.2337,"MultiLineString((-112.03330143 43.46668662, -109.21861156 44.75030134))"
p16,Tensleep3,276403.2804,"MultiLineString((-112.03330143 43.46668662, -109.25391761 44.99977534))"
p16,Tensleep4,76721.25367,"MultiLineString((-112.03330143 43.46668662, -111.03708273 43.36821953))"
p16,Tensleep5,177635.2926,"MultiLineString((-112.03330143 43.46668662, -111.52579297 42.00041686))"
p16,Fort_Union2,167409.6017,"MultiLineString((-112.03330143 43.46668662, -109.83942148 43.59853861))"
p16,Frontier3,244126.6806,"MultiLineString((-112.03330143 43.46668662, -108.90153317 43.9538242))"
p16,Lance1,245625.48,"MultiLineString((-112.03330143 43.46668662, -108.81648331 43.31439359))"
p16,Madison3,164595.9685,"MultiLineString((-112.03330143 43.46668662, -109.88970095 43.67399349))"
p16,Nugget4,160348.2515,"MultiLineString((-112.03330143 43.46668662, -109.96127331 43.73196179))"
p16,Crow_Mountain_1,260993.4797,"MultiLineString((-112.03330143 43.46668662, -109.22480197 44.76249842))"
p16,Crow_Mountain_2,276862.2896,"MultiLineString((-112.03330143 43.46668662, -109.24579352 44.99974987))"
p16,Crow_Mountain_3,280081.8432,"MultiLineString((-112.03330143 43.46668662, -109.70753168 45.3224352))"
p16,Morrison6,171716.0641,"MultiLineString((-112.03330143 43.46668662, -110.51534154 42.39902281))"
p36,Basal_Cambrian2,234598.8425,"MultiLineString((-100.78331629 46.80831728, -104.04564091 46.90026088))"
p36,Basal_Cambrian4,263939.8041,"MultiLineString((-100.78331629 46.80831728, -104.04848754 45.8199768))"
p36,Basal_Cambrian8,26993.616410000002,"MultiLineString((-100.78331629 46.80831728, -100.40923534 46.78919741))"
p36,Madison_GpMission_Canyon_Fm2,153092.5875,"MultiLineString((-100.78331629 46.80831728, -102.8613128 47.10593477))"
p36,Madison_GpMission_Canyon_Fm4,232928.0666,"MultiLineString((-100.78331629 46.80831728, -104.01985125 46.93894833))"
