sc_point_gid,class,capacity,capital_adder_per_mw
20666,1,542.743,0
20667,1,282.958,0
20668,1,718.83,0
20669,1,546.002,0
20670,1,738.321,0
20671,1,814.054,0
20672,1,450.958,0
20673,1,412.156,0
20674,1,684.011,0
20675,1,801.382,0
20676,1,384.699,0
20677,1,656.192,0
20678,1,682.743,0
20679,1,967.089,0
20680,1,660.959,0
20681,1,655.829,0
20682,1,1200.383,0
20683,1,1387.694,0
20684,1,1103.046,0
20685,1,218.63,0
20686,1,3.017,0
20687,1,467.855,0
20927,1,57.811,0
20928,1,190.57,0
20929,1,828.537,0
20930,1,4.888,0
20932,1,246.69,0
20933,1,375.587,0
20934,1,1349.435,0
20935,1,796.071,0
20936,1,196.363,0
20937,1,95.466,0
20938,1,104.155,0
20939,1,541.114,0
20940,1,161.483,0
20953,1,285.19,0
20954,1,146.88,0
20961,1,486.26,0
20962,1,217.121,0
20963,1,213.259,0
20983,1,14.785,0
20984,1,41.155,0
20985,1,194.371,0
20986,1,200.828,0
20989,1,84.604,0
21017,1,7.724,0
21018,1,57.931,0
21019,1,102.224,0
21021,1,18.707,0
21022,1,100.837,0
21032,1,23.897,0
21033,1,3.983,0
21034,1,446.432,0
21035,1,450.898,0
21036,1,107.293,0
21037,1,434.363,0
21038,1,193.768,0
21039,1,616.183,0
21040,1,1497.039,0
21041,1,1026.71,0
21042,1,348.191,0
21043,1,435.329,0
21044,1,902.52,0
21045,1,449.691,0
21046,1,492.958,0
21047,1,561.45,0
21048,1,185.742,0
21049,1,37.535,0
21050,1,643.398,0
21051,1,341.794,0
21052,1,636.036,0
21053,1,524.096,0
21054,1,244.397,0
21055,1,485.234,0
21056,1,819.968,0
21057,1,814.597,0
21058,1,711.468,0
21059,1,722.993,0
21060,1,524.82,0
21061,1,390.915,0
21062,1,446.191,0
21063,1,1119.762,0
21064,1,1057.365,0
21065,1,956.83,0
21066,1,266.544,0
21067,1,153.397,0
21068,1,140.845,0
21069,1,567.183,0
21070,1,69.035,0
21307,1,171.983,0
21308,1,885.563,0
21309,1,471.355,0
21312,1,341.492,0
21313,1,887.011,0
21314,1,1113.245,0
21315,1,1493.901,0
21316,1,1184.935,0
21317,1,276.501,0
21318,1,101.742,0
21319,1,773.985,0
21320,1,149.294,0
21333,1,76.638,0
21334,1,436.053,0
21335,1,79.655,0
21336,1,9.293,0
21338,1,42.121,0
21339,1,55.155,0
21341,1,127.931,0
21342,1,379.329,0
21343,1,243.432,0
21391,1,22.448,0
21392,1,98.121,0
21393,1,21.724,0
21394,1,7.724,0
21398,1,20.397,0
21399,1,35.483,0
21412,1,60.466,0
21413,1,504.726,0
21414,1,163.414,0
21415,1,197.932,0
21417,1,427.725,0
21418,1,440.941,0
21419,1,1213.055,0
21420,1,1313.288,0
21421,1,1004.503,0
21422,1,90.518,0
21423,1,187.552,0
21424,1,739.166,0
21425,1,573.338,0
21426,1,938.727,0
21427,1,1008.968,0
21428,1,885.865,0
21429,1,438.588,0
21430,1,300.277,0
21431,1,318.863,0
21432,1,259.121,0
21433,1,195.156,0
21434,1,103.492,0
21435,1,183.087,0
21436,1,372.872,0
21437,1,908.916,0
21438,1,452.527,0
21439,1,878.261,0
21440,1,626.26,0
21441,1,354.467,0
21442,1,445.467,0
21443,1,1052.357,0
21444,1,672.726,0
21445,1,280.242,0
21446,1,337.208,0
21447,1,198.776,0
21448,1,319.828,0
21449,1,375.105,0
21450,1,222.733,0
21686,1,131.673,0
21687,1,139.095,0
21688,1,1093.753,0
21689,1,344.329,0
21690,1,25.586,0
21691,1,134.63,0
21692,1,184.716,0
21693,1,536.165,0
21694,1,1605.419,0
21695,1,1335.194,0
21696,1,1231.702,0
21697,1,12.431,0
21698,1,1041.494,0
21699,1,174.035,0
21707,1,5.31,0
21708,1,47.854,0
21715,1,40.31,0
21716,1,470.208,0
21717,1,12.19,0
21718,1,375.829,0
21719,1,96.19,0
21723,1,0.121,0
21725,1,81.285,0
21742,1,255.38,0
21743,1,26.069,0
21747,1,105.664,0
21771,1,39.948,0
21772,1,14.241,0
21773,1,553.002,0
21774,1,3.017,0
21792,1,0.966,0
21793,1,205.897,0
21794,1,105.604,0
21795,1,9.897,0
21796,1,106.811,0
21797,1,0.724,0
21798,1,194.07,0
21799,1,1115.658,0
21800,1,1138.228,0
21801,1,790.278,0
21802,1,320.915,0
21803,1,1118.253,0
21804,1,921.348,0
21805,1,750.088,0
21806,1,1455.28,0
21807,1,1245.038,0
21808,1,534.777,0
21809,1,117.25,0
21810,1,161.725,0
21811,1,777.787,0
21812,1,510.881,0
21813,1,174.759,0
21814,1,178.138,0
21815,1,776.519,0
21816,1,587.881,0
21817,1,525.002,0
21818,1,946.692,0
21819,1,434.725,0
21820,1,510.217,0
21821,1,953.21,0
21822,1,1041.615,0
21823,1,66.5,0
21824,1,36.448,0
21826,1,30.052,0
21827,1,389.648,0
21828,1,826.425,0
21829,1,1356.254,0
21830,1,34.155,0
21831,1,15.69,0
22065,1,56.845,0
22066,1,237.337,0
22067,1,215.009,0
22068,1,272.88,0
22069,1,418.794,0
22070,1,639.174,0
22071,1,974.391,0
22072,1,384.579,0
22073,1,358.268,0
22074,1,1208.771,0
22075,1,965.158,0
22076,1,997.986,0
22077,1,878.684,0
22078,1,1382.685,0
22079,1,309.932,0
22083,1,82.733,0
22087,1,2.897,0
22088,1,2.172,0
22089,1,115.862,0
22096,1,706.157,0
22097,1,315.122,0
22098,1,256.104,0
22099,1,705.131,0
22105,1,142.716,0
22117,1,83.397,0
22119,1,380.958,0
22120,1,96.311,0
22122,1,32.707,0
22123,1,968.718,0
22124,1,34.276,0
22127,1,394.596,0
22128,1,19.431,0
22129,1,100.655,0
22152,1,2.293,0
22153,1,425.312,0
22154,1,172.707,0
22173,1,72.655,0
22178,1,724.019,0
22179,1,1011.925,0
22180,1,1108.779,0
22181,1,926.718,0
22182,1,1168.098,0
22183,1,834.933,0
22184,1,397.493,0
22185,1,925.451,0
22186,1,1021.641,0
22187,1,1017.115,0
22188,1,318.078,0
22189,1,207.466,0
22190,1,374.863,0
22191,1,1003.417,0
22192,1,1173.288,0
22193,1,726.493,0
22194,1,1116.443,0
22195,1,838.192,0
22196,1,730.295,0
22197,1,311.742,0
22198,1,648.045,0
22199,1,614.191,0
22200,1,906.08,0
22201,1,1110.952,0
22202,1,1235.564,0
22203,1,1025.986,0
22204,1,787.261,0
22205,1,132.276,0
22206,1,0.603,0
22207,1,804.218,0
22208,1,470.932,0
22209,1,1195.314,0
22210,1,203.785,0
22211,1,333.648,0
22212,1,382.105,0
22213,1,112.0,0
22214,1,101.742,0
22215,1,181.337,0
22445,1,1.207,0
22446,1,144.949,0
22447,1,242.889,0
22448,1,44.897,0
22449,1,51.535,0
22450,1,630.062,0
22451,1,1521.66,0
22452,1,936.977,0
22453,1,635.554,0
22454,1,1425.892,0
22455,1,1322.883,0
22456,1,987.968,0
22457,1,969.503,0
22458,1,655.105,0
22459,1,206.139,0
22460,1,716.838,0
22461,1,177.294,0
22463,1,4.707,0
22464,1,4.224,0
22467,1,42.604,0
22468,1,76.276,0
22469,1,54.069,0
22474,1,2.534,0
22475,1,164.742,0
22476,1,620.829,0
22477,1,721.002,0
22478,1,444.743,0
22479,1,67.466,0
22480,1,78.328,0
22481,1,12.431,0
22497,1,189.061,0
22499,1,199.259,0
22500,1,919.537,0
22503,1,436.777,0
22504,1,220.139,0
22505,1,170.837,0
22506,1,29.69,0
22507,1,241.259,0
22508,1,154.423,0
22509,1,135.776,0
22510,1,14.966,0
22529,1,10.983,0
22530,1,487.105,0
22531,1,155.147,0
22532,1,606.709,0
22533,1,868.002,0
22534,1,530.915,0
22535,1,1.69,0
22552,1,99.086,0
22553,1,16.535,0
22554,1,15.69,0
22556,1,113.811,0
22557,1,391.458,0
22558,1,801.683,0
22559,1,370.398,0
22560,1,711.347,0
22561,1,967.21,0
22562,1,1444.72,0
22563,1,1039.503,0
22564,1,259.966,0
22565,1,567.364,0
22566,1,957.555,0
22567,1,1200.745,0
22568,1,959.003,0
22569,1,315.906,0
22570,1,370.156,0
22571,1,708.812,0
22572,1,592.588,0
22573,1,712.493,0
22574,1,881.58,0
22575,1,824.132,0
22576,1,976.322,0
22577,1,757.511,0
22578,1,650.398,0
22579,1,831.373,0
22580,1,1194.529,0
22581,1,1309.125,0
22582,1,994.063,0
22583,1,1399.582,0
22584,1,727.761,0
22585,1,162.811,0
22586,1,256.104,0
22587,1,248.139,0
22588,1,1365.849,0
22589,1,1168.159,0
22590,1,1062.857,0
22591,1,916.098,0
22592,1,1312.021,0
22593,1,894.735,0
22594,1,881.58,0
22595,1,118.397,0
22824,1,41.035,0
22825,1,477.51,0
22826,1,235.285,0
22827,1,278.432,0
22828,1,160.156,0
22829,1,31.017,0
22830,1,457.113,0
22831,1,1359.573,0
22832,1,1643.919,0
22833,1,783.339,0
22834,1,1782.652,0
22835,1,1268.09,0
22836,1,811.52,0
22837,1,1225.486,0
22838,1,432.794,0
22839,1,766.02,0
22840,1,1128.572,0
22841,1,960.451,0
22842,1,251.035,0
22844,1,269.259,0
22845,1,263.949,0
22846,1,103.311,0
22848,1,285.915,0
22849,1,91.362,0
22853,1,9.052,0
22854,1,460.613,0
22855,1,118.156,0
22856,1,658.364,0
22857,1,42.121,0
22858,1,834.994,0
22859,1,981.331,0
22860,1,341.915,0
22862,1,1.448,0
22879,1,34.517,0
22880,1,656.674,0
22883,1,33.673,0
22884,1,2.052,0
22909,1,84.242,0
22910,1,843.623,0
22911,1,790.157,0
22912,1,790.037,0
22913,1,383.191,0
22914,1,746.226,0
22915,1,98.604,0
22933,1,11.828,0
22934,1,5.431,0
22937,1,157.983,0
22938,1,1083.193,0
22939,1,1087.96,0
22940,1,1464.694,0
22941,1,1648.083,0
22942,1,1328.616,0
22943,1,1178.297,0
22944,1,713.7,0
22945,1,1085.969,0
22946,1,1075.951,0
22947,1,920.985,0
22948,1,979.339,0
22949,1,1016.813,0
22950,1,681.416,0
22951,1,456.691,0
22952,1,420.846,0
22953,1,122.5,0
22954,1,381.984,0
22955,1,719.011,0
22956,1,921.408,0
22957,1,667.717,0
22958,1,509.915,0
22959,1,834.933,0
22960,1,1336.883,0
22961,1,1370.918,0
22962,1,523.915,0
22963,1,348.673,0
22964,1,140.483,0
22966,1,49.845,0
22967,1,128.595,0
22968,1,1115.538,0
22969,1,934.986,0
22970,1,1620.203,0
22971,1,1305.142,0
22972,1,1241.417,0
22973,1,1432.771,0
22974,1,1499.392,0
22975,1,235.647,0
23204,1,447.82,0
23205,1,1324.03,0
23206,1,315.604,0
23207,1,189.061,0
23208,1,132.94,0
23209,1,161.483,0
23210,1,98.242,0
23211,1,622.398,0
23212,1,1872.264,0
23213,1,1333.263,0
23214,1,1758.212,0
23215,1,707.485,0
23216,1,855.089,0
23217,1,624.812,0
23218,1,160.156,0
23219,1,1241.417,0
23220,1,1328.194,0
23221,1,1401.452,0
23222,1,1100.693,0
23223,1,664.157,0
23224,1,1059.538,0
23225,1,1434.642,0
23226,1,1805.885,0
23227,1,563.381,0
23228,1,119.785,0
23229,1,60.104,0
23235,1,27.638,0
23236,1,3.741,0
23237,1,859.977,0
23238,1,710.502,0
23239,1,285.19,0
23240,1,1148.064,0
23241,1,218.328,0
23242,1,97.035,0
23260,1,487.407,0
23262,1,123.828,0
23263,1,111.88,0
23264,1,599.709,0
23290,1,335.88,0
23291,1,893.709,0
23292,1,782.252,0
23293,1,554.45,0
23294,1,280.423,0
23295,1,313.251,0
23313,1,66.138,0
23314,1,162.569,0
23315,1,129.138,0
23316,1,24.741,0
23317,1,318.38,0
23318,1,831.071,0
23319,1,1260.909,0
23320,1,1209.676,0
23321,1,1389.504,0
23322,1,900.951,0
23323,1,1182.159,0
23324,1,916.822,0
23325,1,989.899,0
23326,1,1030.27,0
23327,1,897.572,0
23328,1,850.563,0
23329,1,916.279,0
23330,1,1105.339,0
23331,1,578.165,0
23332,1,791.002,0
23333,1,525.364,0
23334,1,533.208,0
23335,1,717.381,0
23336,1,450.536,0
23337,1,80.38,0
23339,1,199.259,0
23340,1,279.88,0
23341,1,285.311,0
23342,1,61.673,0
23343,1,17.621,0
23344,1,42.845,0
23345,1,47.19,0
23346,1,613.588,0
23347,1,133.845,0
23348,1,683.83,0
23349,1,955.02,0
23350,1,840.244,0
23351,1,1318.357,0
23352,1,1133.822,0
23353,1,1323.366,0
23354,1,1330.487,0
23355,1,590.717,0
23356,1,352.837,0
23357,1,50.569,0
23584,1,449.691,0
23585,1,839.52,0
23586,1,13.94,0
23587,1,57.267,0
23588,1,43.871,0
23589,1,194.914,0
23590,1,540.933,0
23591,1,397.734,0
23592,1,661.14,0
23593,1,240.052,0
23594,1,1447.194,0
23595,1,1221.262,0
23596,1,1235.624,0
23597,1,348.311,0
23598,1,316.811,0
23599,1,775.071,0
23600,1,1071.245,0
23601,1,1316.125,0
23602,1,955.02,0
23603,1,966.727,0
23604,1,1383.409,0
23605,1,1859.592,0
23606,1,1893.264,0
23607,1,816.106,0
23610,1,147.725,0
23611,1,171.018,0
23617,1,600.433,0
23618,1,997.744,0
23619,1,972.399,0
23620,1,565.071,0
23621,1,40.673,0
23638,1,126.543,0
23640,1,129.259,0
23641,1,49.966,0
23642,1,820.028,0
23644,1,44.112,0
23648,1,7.121,0
23649,1,38.5,0
23650,1,439.07,0
23651,1,15.569,0
23671,1,407.449,0
23672,1,716.657,0
23673,1,886.468,0
23674,1,176.207,0
23675,1,65.655,0
23693,1,47.914,0
23694,1,107.414,0
23696,1,319.044,0
23697,1,964.856,0
23698,1,1203.4,0
23699,1,1240.633,0
23700,1,1126.581,0
23701,1,688.899,0
23702,1,553.967,0
23703,1,950.555,0
23704,1,837.709,0
23705,1,1004.262,0
23706,1,454.881,0
23707,1,1024.779,0
23708,1,612.623,0
23709,1,135.173,0
23710,1,214.708,0
23711,1,123.285,0
23712,1,738.744,0
23713,1,530.191,0
23714,1,451.863,0
23715,1,744.235,0
23716,1,548.295,0
23717,1,36.086,0
23718,1,424.949,0
23719,1,941.563,0
23720,1,587.579,0
23721,1,34.397,0
23723,1,86.535,0
23724,1,259.725,0
23725,1,390.553,0
23726,1,117.19,0
23727,1,117.552,0
23728,1,1212.814,0
23729,1,1311.961,0
23730,1,1668.66,0
23731,1,1504.401,0
23732,1,1351.004,0
23733,1,1430.478,0
23734,1,1468.496,0
23735,1,1355.288,0
23736,1,136.38,0
23737,1,355.734,0
23964,1,591.26,0
23965,1,5.793,0
23966,1,3.922,0
23967,1,7.241,0
23969,1,5.371,0
23970,1,0.06,0
23971,1,0.845,0
23972,1,294.122,0
23973,1,77.543,0
23974,1,99.569,0
23975,1,698.312,0
23976,1,582.691,0
23977,1,1064.244,0
23978,1,568.329,0
23979,1,1116.141,0
23980,1,326.708,0
23981,1,562.778,0
23982,1,166.311,0
23983,1,561.812,0
23984,1,796.795,0
23985,1,344.691,0
23986,1,701.088,0
23987,1,288.811,0
23988,1,9.414,0
23989,1,192.138,0
23990,1,173.552,0
23991,1,172.828,0
23997,1,574.002,0
23998,1,1292.228,0
23999,1,812.244,0
24000,1,195.88,0
24001,1,44.414,0
24017,1,20.638,0
24018,1,977.287,0
24019,1,10.621,0
24021,1,8.931,0
24022,1,767.407,0
24025,1,42.483,0
24026,1,101.621,0
24027,1,51.414,0
24028,1,885.623,0
24029,1,1589.367,0
24030,1,1168.279,0
24031,1,175.725,0
24050,1,93.293,0
24051,1,2.534,0
24052,1,27.759,0
24053,1,1003.175,0
24054,1,348.553,0
24055,1,501.467,0
24056,1,21.362,0
24070,1,42.966,0
24071,1,152.673,0
24072,1,0.121,0
24074,1,311.501,0
24076,1,733.735,0
24077,1,1092.305,0
24078,1,869.813,0
24079,1,230.578,0
24080,1,13.397,0
24081,1,209.639,0
24082,1,627.769,0
24083,1,1003.537,0
24084,1,963.167,0
24085,1,945.123,0
24086,1,745.744,0
24087,1,1273.159,0
24088,1,714.243,0
24089,1,340.587,0
24090,1,518.122,0
24091,1,533.329,0
24092,1,837.528,0
24093,1,399.544,0
24094,1,589.329,0
24095,1,1002.994,0
24096,1,377.88,0
24097,1,908.675,0
24098,1,964.011,0
24099,1,1007.279,0
24100,1,1119.822,0
24101,1,793.657,0
24102,1,374.984,0
24103,1,708.33,0
24104,1,443.898,0
24105,1,50.448,0
24106,1,203.845,0
24107,1,178.621,0
24108,1,1127.546,0
24109,1,1333.987,0
24110,1,1735.824,0
24111,1,1411.409,0
24112,1,1609.703,0
24113,1,1644.1,0
24114,1,1620.686,0
24115,1,1471.573,0
24116,1,134.992,0
24117,1,61.854,0
24336,1,66.742,0
24337,1,102.104,0
24342,1,161.966,0
24343,1,455.906,0
24344,1,176.932,0
24345,1,88.224,0
24346,1,24.319,0
24347,1,17.56,0
24348,1,60.948,0
24350,1,58.474,0
24351,1,315.966,0
24352,1,1359.814,0
24353,1,94.802,0
24354,1,123.466,0
24355,1,1016.21,0
24356,1,739.226,0
24357,1,537.312,0
24358,1,522.226,0
24359,1,859.554,0
24360,1,875.606,0
24361,1,213.018,0
24362,1,210.363,0
24363,1,122.018,0
24365,1,116.828,0
24366,1,665.726,0
24367,1,80.259,0
24368,1,327.191,0
24369,1,6.759,0
24370,1,233.294,0
24371,1,4.948,0
24372,1,438.346,0
24373,1,36.69,0
24377,1,544.795,0
24378,1,1103.227,0
24379,1,209.276,0
24380,1,52.017,0
24381,1,4.948,0
24398,1,155.69,0
24399,1,65.776,0
24402,1,178.742,0
24403,1,57.328,0
24404,1,4.828,0
24405,1,521.26,0
24406,1,443.053,0
24407,1,1362.228,0
24408,1,1751.936,0
24409,1,1207.866,0
24410,1,1501.263,0
24411,1,1060.865,0
24412,1,359.536,0
24414,1,69.698,0
24428,1,24.741,0
24429,1,203.363,0
24430,1,133.604,0
24431,1,478.294,0
24432,1,814.296,0
24433,1,635.916,0
24434,1,1082.831,0
24435,1,1109.564,0
24436,1,425.674,0
24450,1,178.018,0
24451,1,73.017,0
24452,1,308.061,0
24453,1,4.586,0
24454,1,492.777,0
24455,1,7.845,0
24456,1,123.466,0
24457,1,299.191,0
24458,1,13.457,0
24461,1,0.724,0
24462,1,662.588,0
24463,1,519.933,0
24464,1,1308.4,0
24465,1,1387.151,0
24466,1,1242.142,0
24467,1,1006.072,0
24468,1,741.519,0
24469,1,959.848,0
24470,1,555.657,0
24471,1,698.795,0
24472,1,801.683,0
24473,1,797.761,0
24474,1,649.192,0
24475,1,457.355,0
24476,1,360.38,0
24477,1,827.33,0
24478,1,529.708,0
24479,1,796.916,0
24480,1,601.941,0
24481,1,342.277,0
24482,1,309.811,0
24483,1,217.845,0
24484,1,136.38,0
24485,1,587.519,0
24486,1,351.449,0
24487,1,1342.435,0
24488,1,1712.591,0
24489,1,1284.685,0
24490,1,1640.72,0
24491,1,1134.848,0
24492,1,1592.565,0
24493,1,1646.876,0
24494,1,1346.539,0
24495,1,1372.064,0
24496,1,489.217,0
24497,1,542.26,0
24717,1,42.724,0
24719,1,72.474,0
24722,1,155.69,0
24723,1,462.303,0
24724,1,140.906,0
24726,1,37.836,0
24727,1,57.267,0
24728,1,26.31,0
24729,1,74.948,0
24730,1,10.983,0
24731,1,342.277,0
24732,1,718.709,0
24734,1,253.208,0
24735,1,715.209,0
24736,1,1301.038,0
24737,1,755.278,0
24738,1,1107.089,0
24739,1,1125.434,0
24740,1,873.916,0
24741,1,1148.245,0
24742,1,530.795,0
24743,1,199.259,0
24745,1,739.347,0
24746,1,966.063,0
24747,1,576.174,0
24748,1,88.224,0
24749,1,90.035,0
24750,1,21.483,0
24751,1,427.303,0
24752,1,269.984,0
24753,1,524.157,0
24757,1,8.569,0
24758,1,391.398,0
24759,1,488.553,0
24760,1,319.949,0
24761,1,43.569,0
24762,1,12.431,0
24780,1,389.527,0
24781,1,200.104,0
24782,1,173.25,0
24783,1,417.225,0
24785,1,1289.693,0
24786,1,1707.04,0
24787,1,1831.712,0
24788,1,1489.918,0
24789,1,1744.091,0
24790,1,1559.798,0
24791,1,1383.47,0
24792,1,1232.607,0
24793,1,278.553,0
24809,1,28.121,0
24810,1,0.966,0
24811,1,250.19,0
24812,1,711.106,0
24813,1,266.363,0
24814,1,594.76,0
24815,1,839.097,0
24816,1,347.587,0
24817,1,175.966,0
24818,1,0.121,0
24830,1,77.423,0
24831,1,4.103,0
24832,1,206.38,0
24833,1,272.88,0
24834,1,223.216,0
24837,1,172.707,0
24842,1,29.448,0
24843,1,471.476,0
24844,1,101.138,0
24845,1,340.587,0
24846,1,648.105,0
24847,1,386.449,0
24848,1,1248.055,0
24849,1,1102.503,0
24850,1,437.381,0
24851,1,309.147,0
24852,1,129.742,0
24853,1,207.587,0
24854,1,400.691,0
24855,1,879.709,0
24856,1,338.717,0
24857,1,188.88,0
24858,1,473.708,0
24859,1,91.121,0
24860,1,769.157,0
24861,1,484.208,0
24862,1,9.172,0
24863,1,73.38,0
24865,1,21.0,0
24866,1,202.035,0
24867,1,1762.074,0
24868,1,1829.781,0
24869,1,1630.401,0
24870,1,1487.987,0
24871,1,1470.789,0
24872,1,1396.806,0
24873,1,1452.384,0
24874,1,1255.116,0
24875,1,1550.927,0
24876,1,727.58,0
24877,1,279.759,0
24878,1,84.604,0
25097,1,83.035,0
25103,1,1.931,0
25106,1,46.948,0
25107,1,81.224,0
25108,1,241.259,0
25109,1,298.949,0
25111,1,622.579,0
25112,1,850.623,0
25113,1,116.828,0
25114,1,555.295,0
25115,1,606.709,0
25116,1,698.674,0
25117,1,473.95,0
25118,1,352.053,0
25119,1,508.889,0
25120,1,907.83,0
25121,1,748.278,0
25122,1,1223.797,0
25123,1,61.673,0
25125,1,97.216,0
25126,1,367.26,0
25127,1,466.829,0
25128,1,190.69,0
25129,1,153.88,0
25130,1,1185.659,0
25131,1,1597.574,0
25132,1,98.905,0
25133,1,34.155,0
25134,1,9.957,0
25138,1,16.414,0
25139,1,705.312,0
25140,1,479.863,0
25141,1,255.983,0
25142,1,1229.107,0
25143,1,424.105,0
25144,1,37.173,0
25146,1,23.354,0
25160,1,93.354,0
25161,1,714.787,0
25162,1,6.517,0
25163,1,809.226,0
25164,1,9.655,0
25165,1,1455.884,0
25166,1,1872.747,0
25167,1,1738.781,0
25168,1,376.674,0
25169,1,928.71,0
25170,1,980.848,0
25171,1,251.82,0
25172,1,1424.746,0
25173,1,386.691,0
25174,1,126.664,0
25192,1,116.345,0
25193,1,3.802,0
25194,1,205.776,0
25195,1,524.76,0
25196,1,647.743,0
25197,1,561.571,0
25198,1,90.276,0
25212,1,366.536,0
25213,1,3.741,0
25214,1,489.639,0
25215,1,72.655,0
25216,1,0.724,0
25217,1,124.25,0
25223,1,113.871,0
25225,1,278.371,0
25226,1,17.922,0
25227,1,172.587,0
25228,1,1324.332,0
25229,1,1252.4,0
25230,1,648.105,0
25231,1,291.104,0
25232,1,338.656,0
25233,1,140.242,0
25234,1,100.173,0
25235,1,222.673,0
25236,1,288.087,0
25237,1,63.966,0
25238,1,83.94,0
25239,1,64.931,0
25240,1,664.942,0
25241,1,223.88,0
25242,1,9.414,0
25243,1,41.155,0
25245,1,144.466,0
25246,1,1150.115,0
25247,1,1840.281,0
25248,1,1555.694,0
25249,1,1641.082,0
25250,1,1668.54,0
25251,1,1394.392,0
25252,1,1490.944,0
25253,1,1417.082,0
25254,1,1514.358,0
25255,1,1434.099,0
25256,1,953.149,0
25257,1,688.476,0
25485,1,93.655,0
25486,1,560.183,0
25487,1,274.932,0
25488,1,4.284,0
25491,1,5.672,0
25492,1,75.914,0
25493,1,562.295,0
25494,1,415.355,0
25495,1,254.113,0
25496,1,414.329,0
25497,1,814.899,0
25498,1,404.915,0
25499,1,827.451,0
25500,1,1052.115,0
25501,1,857.261,0
25502,1,791.968,0
25503,1,317.656,0
25505,1,51.052,0
25508,1,109.345,0
25509,1,837.589,0
25510,1,1184.572,0
25511,1,784.907,0
25512,1,307.76,0
25513,1,502.614,0
25514,1,618.416,0
25519,1,175.483,0
25520,1,16.776,0
25522,1,53.707,0
25523,1,1226.935,0
25524,1,188.88,0
25526,1,85.267,0
25527,1,1.448,0
25540,1,41.276,0
25541,1,638.692,0
25542,1,47.914,0
25543,1,530.433,0
25544,1,1589.97,0
25545,1,1887.471,0
25546,1,1816.023,0
25547,1,1808.298,0
25548,1,1378.883,0
25549,1,1577.056,0
25550,1,1575.789,0
25551,1,848.149,0
25552,1,1004.865,0
25553,1,918.813,0
25554,1,100.414,0
25569,1,68.793,0
25572,1,82.793,0
25573,1,569.898,0
25574,1,1013.012,0
25575,1,143.259,0
25576,1,708.149,0
25577,1,343.122,0
25578,1,98.0,0
25586,1,1.448,0
25591,1,2.776,0
25592,1,65.414,0
25594,1,206.259,0
25595,1,171.802,0
25596,1,0.362,0
25597,1,310.053,0
25598,1,27.336,0
25601,1,115.681,0
25605,1,192.199,0
25606,1,432.674,0
25607,1,340.587,0
25608,1,488.432,0
25609,1,1275.09,0
25610,1,986.701,0
25611,1,210.544,0
25612,1,144.345,0
25613,1,86.655,0
25614,1,208.613,0
25615,1,584.683,0
25616,1,475.398,0
25617,1,33.31,0
25619,1,144.044,0
25620,1,335.82,0
25621,1,238.664,0
25622,1,36.81,0
25623,1,105.966,0
25625,1,915.675,0
25626,1,1600.35,0
25627,1,1484.849,0
25628,1,1332.056,0
25629,1,1887.471,0
25630,1,1613.505,0
25631,1,1645.85,0
25632,1,1785.729,0
25633,1,1730.453,0
25634,1,1501.323,0
25635,1,1566.074,0
25636,1,903.968,0
25637,1,164.742,0
25862,1,101.259,0
25864,1,128.052,0
25865,1,1.69,0
25866,1,159.13,0
25867,1,136.802,0
25868,1,7.845,0
25872,1,196.242,0
25873,1,432.191,0
25874,1,39.948,0
25875,1,793.959,0
25876,1,1129.296,0
25877,1,1571.082,0
25878,1,1168.762,0
25879,1,536.95,0
25880,1,917.787,0
25881,1,1375.866,0
25882,1,791.123,0
25883,1,3.621,0
25887,1,10.017,0
25888,1,80.742,0
25889,1,548.838,0
25890,1,873.916,0
25891,1,316.087,0
25892,1,863.356,0
25893,1,746.106,0
25894,1,557.045,0
25895,1,131.552,0
25903,1,1075.831,0
25904,1,1284.262,0
25905,1,111.518,0
25907,1,60.526,0
25908,1,1.267,0
25910,1,13.879,0
25911,1,13.819,0
25920,1,578.045,0
25921,1,867.882,0
25922,1,439.191,0
25923,1,1057.607,0
25924,1,1897.488,0
25925,1,1664.919,0
25926,1,1533.849,0
25927,1,1589.85,0
25928,1,1626.177,0
25929,1,877.839,0
25930,1,587.459,0
25931,1,321.941,0
25932,1,921.348,0
25933,1,247.777,0
25934,1,129.259,0
25949,1,22.026,0
25952,1,16.897,0
25953,1,36.086,0
25954,1,1179.503,0
25955,1,818.52,0
25956,1,546.002,0
25957,1,520.536,0
25958,1,217.242,0
25965,1,68.311,0
25966,1,346.742,0
25974,1,74.828,0
25975,1,356.518,0
25976,1,282.053,0
25977,1,318.501,0
25978,1,110.19,0
25980,1,82.25,0
25981,1,125.035,0
25985,1,5.431,0
25986,1,280.846,0
25987,1,366.415,0
25988,1,232.57,0
25989,1,849.115,0
25990,1,739.769,0
25991,1,944.037,0
25992,1,341.553,0
25994,1,39.104,0
25995,1,41.155,0
25996,1,174.035,0
25997,1,427.303,0
25998,1,679.847,0
25999,1,178.742,0
26000,1,613.769,0
26001,1,554.329,0
26002,1,506.657,0
26003,1,162.569,0
26005,1,358.992,0
26006,1,1674.212,0
26007,1,1845.109,0
26008,1,1875.161,0
26009,1,1738.419,0
26010,1,1541.091,0
26011,1,1746.264,0
26012,1,1737.936,0
26013,1,1725.203,0
26014,1,1684.229,0
26015,1,1345.211,0
26016,1,9.293,0
26242,1,232.932,0
26244,1,969.744,0
26245,1,353.923,0
26247,1,0.241,0
