region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p56007,1,36218,537.795,292611.147,96.918,170.965
p56007,1,36219,602.484,257488.198,85.481,170.965
p56007,1,36220,178.863,227087.851,74.067,170.965
p56007,1,36221,1089.348,186166.977,62.472,170.965
p56007,1,36222,241.742,252551.353,81.39,106.239
p56007,1,36223,29.569,228492.219,68.528,106.239
p56007,1,36224,58.776,182545.689,56.188,106.239
p56007,1,36226,366.294,103445.56,34.022,106.239
p56001,1,36227,671.157,78520.748,28.091,106.239
p56001,1,36228,827.209,71599.014,24.205,106.239
p56001,1,36229,963.71,124890.893,45.757,77.077
p56001,1,36230,254.535,140476.012,47.906,77.077
p56031,1,36234,81.707,222058.04,75.172,7.369
p56031,1,36235,1202.193,8208.858,1.034,89.194
p56015,1,36236,1735.522,237266.873,82.777,7.369
p56015,1,36237,860.52,268119.075,87.971,7.369
p56015,1,36238,1294.219,278333.694,93.195,7.369
p56015,1,36239,1425.168,294050.77,102.185,7.369
p31157,1,36240,1319.866,18890.436,5.639,31.483
p31157,1,36241,446.01,15369.042,1.723,23.234
p31157,1,36242,491.027,30464.44,7.322,4.618
p31157,1,36243,577.924,23645.112,6.422,4.618
p31157,1,36244,1396.082,48693.646,18.038,4.618
p31123,1,36245,837.046,85034.333,29.558,4.618
p31123,1,36246,552.217,118525.352,41.078,4.618
p31123,1,36247,1254.814,153358.121,52.673,4.618
p31123,1,36248,992.917,177155.349,65.013,4.618
p31123,1,36249,374.984,232221.238,76.906,4.618
p31069,1,36250,91.121,267064.119,88.426,4.618
p31069,1,36251,78.569,286363.302,100.542,4.618
p31091,1,36258,117.431,540305.123,182.45,4.618
p31091,1,36259,98.604,563331.008,194.194,4.618
p31091,1,36260,366.777,596424.67,206.832,4.618
p31091,1,36261,422.053,630751.943,218.576,4.618
p31171,1,36262,701.33,665569.571,230.096,4.618
p31171,1,36263,299.191,458120.756,153.709,103.012
p31171,1,36264,175.785,439225.04,147.039,103.012
p31171,1,36265,507.924,416380.821,142.32,103.012
p31009,1,36266,639.114,393725.496,137.443,103.012
p31009,1,36267,397.794,403078.671,132.671,103.012
p31009,1,36268,688.718,523545.208,183.424,21.354
p31009,1,36269,511.484,536047.789,176.364,21.354
p31115,1,36270,577.019,491373.292,171.328,21.354
p31115,1,36271,665.002,463606.196,167.158,21.354
p31115,1,36272,896.847,452074.308,161.912,21.354
p31071,1,36273,1146.193,471388.127,157.162,21.354
p31071,1,36274,995.27,434755.924,152.105,21.354
p31071,1,36275,1057.667,429315.247,147.28,21.354
p31183,1,36276,1160.615,387879.571,142.509,21.354
p31183,1,36277,1241.417,387068.615,137.737,21.354
p31183,1,36278,1019.046,400905.068,132.891,21.354
p31003,1,36279,1079.27,388397.494,130.654,21.354
p31003,1,36280,1170.452,396253.065,134.957,21.354
p31003,1,36281,472.32,402073.754,139.355,21.354
p31003,1,36282,943.434,411953.688,143.829,21.354
p31119,1,36283,1009.632,416832.943,148.601,21.354
p31119,1,36284,820.149,424480.398,149.862,9.696
p31119,1,36285,162.328,414414.103,139.343,9.696
p31167,1,36286,71.328,378440.09,128.72,9.696
p31167,1,36287,336.423,339653.533,123.368,9.696
p31039,1,36288,528.562,326035.071,116.435,9.696
p31039,1,36289,462.424,317289.017,110.398,9.696
p31039,1,36290,479.079,8145.188,1.341,129.746
p06045,1,36486,118.035,2611680.641,378.626,25.172
p06021,1,36491,73.621,2126627.141,334.204,25.172
p06021,1,36492,945.727,2095827.263,329.467,25.172
p06021,1,36493,942.71,2126816.548,328.936,25.172
p06021,1,36494,650.278,644748.491,120.176,129.654
p06007,1,36495,1276.176,613550.59,115.694,129.654
p06007,1,36496,1458.478,654364.081,118.527,129.654
p06007,1,36497,223.94,2164365.549,339.924,25.172
p06063,2,36505,0.483,1918879.076,414.872,87.576
p06063,1,36506,698.493,1694149.176,403.469,87.576
p06063,2,36507,552.519,1711497.17,460.625,87.576
p32031,2,36509,210.001,295203.679,43.319,4.497
p32031,2,36510,155.63,304583.617,44.41,4.497
p32031,2,36511,2.655,326357.73,50.009,4.497
p32031,1,36512,49.845,550915.436,71.598,4.497
p32031,1,36513,872.227,548272.391,70.909,4.497
p32001,2,36514,167.276,566943.027,80.606,4.497
p32027,2,36515,86.535,612585.353,92.117,4.497
p32027,1,36516,1317.211,611723.101,114.428,12.12
p32027,1,36517,174.397,640031.576,122.416,12.12
p32027,2,36518,342.277,517506.473,108.961,35.049
p32027,1,36519,989.779,529336.556,116.685,35.049
p32027,1,36520,620.347,708803.352,153.592,12.12
p32027,1,36521,522.588,738973.76,166.25,12.12
p32027,2,36522,267.208,786681.768,174.818,12.12
p32027,1,36523,1658.763,696667.147,160.898,35.049
p32027,1,36524,41.759,703141.998,172.418,35.049
p32027,1,36525,2.172,849540.855,209.325,12.12
p32015,1,36527,442.45,965764.156,232.962,12.12
p32015,1,36528,90.88,233033.643,86.577,724.867
p32015,1,36529,1441.039,196198.688,75.035,724.867
p32015,1,36530,301.122,200247.867,70.222,724.867
p32015,1,36532,60.104,150466.871,53.079,724.867
p32011,1,36533,1422.694,111932.208,43.299,724.867
p32011,1,36534,639.778,115334.539,40.317,724.867
p32011,1,36535,255.018,132784.652,43.628,724.867
p32007,1,36537,0.966,197168.93,52.833,724.867
p32007,1,36538,72.655,232361.835,63.088,724.867
p32007,1,36539,77.483,268241.77,76.746,724.867
p32007,1,36540,106.207,553965.296,182.553,449.665
p32007,1,36542,242.346,460783.353,169.685,449.665
p32007,1,36543,1320.469,480994.804,173.158,449.665
p32007,1,36544,974.693,453917.485,169.132,449.665
p32007,1,36545,839.158,467820.303,173.287,449.665
p32007,1,36546,1074.141,475025.57,171.558,449.665
p32007,1,36547,534.355,462815.397,180.002,449.665
p32007,1,36548,1935.385,465548.729,179.048,449.665
p32007,1,36549,111.216,563009.762,187.707,449.665
p32007,1,36550,381.26,93810.436,9.277,686.208
p49045,1,36551,303.234,486948.538,179.505,10.786
p49045,1,36552,1091.943,597122.722,170.222,10.786
p49045,1,36554,1304.538,1491409.57,69.329,103.717
p49045,1,36555,1525.401,1173717.127,57.586,103.717
p49045,1,36556,1165.443,281560.711,58.201,80.518
p49045,1,36557,1041.313,344178.616,109.785,10.786
p49045,1,36558,636.036,273420.926,99.109,10.786
p49045,1,36559,702.537,262121.545,91.723,10.786
p49045,1,36560,828.175,239071.901,84.728,10.786
p49045,1,36561,144.345,549442.265,13.898,103.717
p49011,1,36565,288.57,114133.729,36.282,1.117
p49029,1,36567,196.121,183173.612,45.677,1.117
p56041,1,36573,241.802,339110.295,120.04,249.218
p56041,1,36575,34.035,258458.88,97.343,249.218
p56041,1,36576,694.993,251876.35,88.248,249.218
p56041,1,36577,579.795,238848.612,82.061,239.345
p56041,1,36578,604.174,203685.0,70.835,239.345
p56037,1,36579,188.759,176946.585,59.79,239.345
p56037,1,36580,854.968,150629.602,51.697,239.345
p56037,1,36581,511.122,146791.282,45.629,239.345
p56037,1,36584,162.087,101605.143,30.255,222.479
p56037,1,36585,324.656,105687.479,31.15,222.479
p56037,1,36586,19.31,125711.228,36.405,222.479
p56037,1,36587,469.001,155201.723,53.88,231.407
p56037,1,36588,153.397,152068.099,49.525,231.407
p56037,1,36589,343.967,155701.025,52.122,231.407
p56037,1,36590,1322.521,162519.143,57.039,231.407
p56037,1,36591,941.744,187907.879,66.45,231.407
p56037,1,36592,1144.745,205996.798,70.071,231.407
p56037,1,36593,1351.728,586191.967,201.544,2.489
p56007,1,36594,1148.607,595151.005,206.22,2.489
p56007,1,36595,178.742,613715.568,211.193,2.489
p56007,1,36596,28.362,625541.947,215.518,2.489
p56007,1,36598,38.983,304419.739,102.726,170.965
p56007,1,36599,333.949,272858.776,90.727,170.965
p56007,1,36600,200.104,317010.526,106.443,106.239
p56007,1,36601,480.346,282727.369,94.774,106.239
p56007,1,36602,156.535,266716.914,82.188,106.239
p56007,1,36605,15.569,134958.459,41.466,106.239
p56001,1,36606,245.966,80435.227,28.007,106.239
p56001,1,36607,1215.711,50552.889,16.993,106.239
p56001,1,36608,1320.469,43383.479,12.536,106.239
p56001,1,36609,1329.521,97942.441,33.417,77.077
p56001,1,36610,152.673,111709.758,36.184,77.077
p56001,1,36611,117.552,230022.294,72.745,7.369
p56021,1,36613,142.173,198830.041,64.218,7.369
p56021,1,36614,493.803,192459.488,62.6,7.369
p56021,1,36615,943.434,198457.723,66.306,7.369
p56015,1,36616,1125.434,212535.173,72.154,7.369
p56015,1,36617,785.692,226559.739,76.587,7.369
p56015,1,36618,537.071,244267.055,83.679,7.369
p56015,1,36619,662.83,261453.354,91.192,7.369
p31007,1,36620,1140.038,49127.244,14.154,31.483
p31157,1,36621,996.417,83420.617,24.879,4.618
p31157,1,36622,397.734,49338.43,16.395,4.618
p31157,1,36623,599.829,47803.926,16.149,4.618
p31157,1,36624,848.028,69342.744,23.821,4.618
p31123,1,36625,627.769,92356.449,34.339,4.618
p31123,1,36626,558.734,123042.789,45.754,4.618
p31123,1,36627,202.156,159905.219,57.274,4.618
p31123,1,36628,744.295,199912.185,68.794,4.618
p31123,1,36629,523.795,231370.219,80.41,4.618
p31069,1,36630,154.0,255231.291,91.93,4.618
p31091,1,36638,80.983,563992.721,184.463,4.618
p31091,1,36639,69.155,567435.318,195.983,4.618
p31091,1,36640,6.759,600214.896,207.95,4.618
p31091,1,36641,220.38,632725.113,219.47,4.618
p31171,1,36642,327.915,668022.531,231.065,4.618
p31171,1,36643,86.293,428358.046,144.72,103.012
p31171,1,36644,38.56,400443.821,137.312,103.012
p31171,1,36645,323.691,379882.317,130.853,103.012
p31009,1,36646,520.476,376628.742,125.923,103.012
p31009,1,36647,604.959,365575.048,121.362,103.012
p31009,1,36648,847.244,509108.649,176.069,21.354
p31009,1,36649,808.864,492282.266,166.372,21.354
p31115,1,36650,744.054,483383.31,160.072,21.354
p31115,1,36651,881.882,443853.149,154.931,21.354
p31115,1,36652,707.787,444302.967,150.761,21.354
p31071,1,36653,770.787,421846.011,145.568,21.354
p31071,1,36654,827.873,396676.641,140.585,21.354
p31071,1,36655,1035.52,394665.338,135.813,21.354
p31183,1,36656,1157.598,378802.293,130.989,21.354
p31183,1,36657,1169.245,363009.019,126.515,21.354
p31183,1,36658,1038.719,342114.439,121.445,21.354
p31011,1,36659,728.364,369302.096,119.059,21.354
p31011,1,36660,409.743,366243.984,123.362,21.354
p31011,1,36661,357.182,366799.045,127.91,21.354
p31011,1,36662,472.924,374031.751,132.384,21.354
p31119,1,36663,756.545,396028.441,137.081,21.354
p31119,1,36664,814.839,419344.511,145.512,9.696
p31119,1,36665,965.037,368883.044,133.57,9.696
p31167,1,36666,672.424,364230.146,122.103,9.696
p31167,1,36667,238.846,328593.461,112.006,9.696
p31039,1,36668,703.562,315088.172,107.076,9.696
p31039,1,36669,1039.322,284225.267,99.616,9.696
p31039,1,36670,860.58,153398.92,32.488,82.323
p31021,1,36671,106.569,99939.421,20.968,82.323
p06033,2,36867,100.414,2429184.776,356.962,25.172
p06011,1,36870,96.612,2219015.407,329.261,25.172
p06011,1,36871,231.966,2092988.332,322.653,25.172
p06011,1,36872,1066.538,2084967.634,317.648,25.172
p06011,1,36873,301.725,2112247.926,315.999,25.172
p06021,1,36874,777.123,2031642.336,317.99,25.172
p06007,1,36875,1486.177,2152840.498,318.587,25.172
p06007,1,36876,936.253,2145993.098,322.367,25.172
p06007,1,36877,220.742,2178419.198,326.039,25.172
p06091,2,36885,568.088,1782310.156,488.117,87.576
p06091,1,36886,1323.064,2000842.959,476.522,87.576
p06063,2,36887,245.121,1746727.173,467.384,87.576
p32031,2,36889,114.293,204615.221,30.535,4.497
p32031,2,36890,309.268,227768.603,32.759,4.497
p32031,1,36891,435.57,289548.449,41.358,4.497
p32031,1,36892,277.346,436016.09,51.929,4.497
p32031,1,36893,341.311,457013.509,63.641,4.497
p32001,1,36894,275.535,539625.751,75.565,4.497
p32001,2,36895,231.483,565775.5,99.544,12.12
p32001,2,36896,136.38,583135.425,103.435,12.12
p32001,1,36897,204.087,627336.408,114.344,12.12
p32001,1,36898,184.656,603572.032,100.261,35.049
p32027,2,36899,450.777,692847.612,137.344,12.12
p32027,2,36900,602.002,695855.154,147.059,12.12
p32027,1,36901,1454.677,721327.446,158.474,12.12
p32027,1,36902,1497.763,756502.297,169.994,12.12
p32027,1,36903,623.726,782647.144,182.334,12.12
p32027,1,36905,294.484,880546.911,206.716,12.12
p32027,1,36906,181.578,905149.189,223.846,12.12
p32015,1,36908,69.035,252125.652,92.329,724.867
p32015,1,36909,566.157,227474.235,86.55,724.867
p32015,1,36911,23.414,208493.918,71.871,724.867
p32015,1,36912,732.83,167014.895,60.593,724.867
p32011,1,36913,1353.176,151946.198,54.819,724.867
p32011,1,36914,440.76,150555.387,52.359,724.867
p32011,1,36915,14.845,174749.729,55.043,724.867
p32011,1,36916,272.759,196460.385,59.864,724.867
p32007,1,36918,246.932,276295.288,69.757,724.867
p32007,1,36919,352.053,541644.04,171.55,449.665
p32007,1,36922,1108.9,454038.553,158.165,449.665
p32007,1,36923,1563.056,440648.964,157.344,449.665
p32007,1,36924,533.631,420945.397,156.866,449.665
p32007,1,36925,21.845,468645.393,158.735,449.665
p32007,1,36926,1.448,470703.962,159.208,449.665
p32007,1,36927,746.528,460002.413,165.56,449.665
p32007,1,36928,1753.264,425677.546,168.055,449.665
p32007,1,36930,359.475,101040.79,12.041,686.208
p49045,1,36931,966.425,502900.773,181.673,10.786
p49045,1,36932,2425.205,488835.97,163.765,10.786
p49045,1,36933,2339.395,665651.513,151.648,10.786
p49045,1,36934,1381.297,540093.246,139.383,10.786
p49045,1,36935,1634.626,415973.141,127.415,10.786
p49045,1,36936,1563.418,356236.441,115.672,10.786
p49045,1,36937,1573.436,297121.451,103.854,10.786
p49045,1,36938,414.329,258715.901,94.019,10.786
p49045,1,36939,357.484,222695.147,82.904,10.786
p49045,1,36940,1080.055,206167.821,73.239,10.786
p49045,1,36941,170.294,1723131.492,20.122,80.518
p49011,1,36944,518.907,237938.879,19.462,14.017
p49035,1,36945,17.5,91757.012,21.661,1.117
p49029,1,36947,21.241,177225.541,36.516,1.117
p56041,1,36952,68.009,386517.65,136.095,249.218
p56041,1,36953,330.268,367364.544,126.02,249.218
p56041,1,36955,7.483,312530.76,105.796,249.218
p56041,1,36956,65.173,289361.053,98.752,239.345
p56041,1,36957,157.259,262902.783,89.552,239.345
p56041,1,36958,178.621,235344.324,77.03,239.345
p56037,1,36959,333.346,210675.294,69.644,239.345
p56037,1,36960,83.035,190264.197,62.953,239.345
p56037,1,36967,211.811,188426.925,66.444,231.407
p56037,1,36968,153.397,194444.243,64.151,231.407
p56037,1,36969,1202.555,192536.503,63.642,231.407
p56037,1,36970,1096.831,192211.346,68.835,231.407
p56037,1,36971,702.838,279161.193,77.216,231.407
p56037,1,36972,1104.193,225370.687,82.795,231.407
p56037,1,36973,946.21,610722.167,215.108,2.489
p56007,1,36974,1163.572,640395.553,218.271,2.489
p56007,1,36975,641.045,658866.344,222.828,2.489
p56007,1,36976,25.586,438908.3,130.59,170.965
p56007,1,36979,0.121,363518.487,122.713,106.239
p56007,1,36980,272.277,356172.263,111.435,106.239
p56007,1,36981,232.449,308020.205,99.324,106.239
p56001,1,36986,58.655,69576.064,24.059,106.239
p56001,1,36987,688.174,40313.136,11.794,106.239
p56001,1,36988,1036.486,2745.39,0.472,106.239
p56001,1,36989,1183.486,65607.679,21.822,77.077
p56001,1,36990,76.035,214905.225,67.671,7.369
p56021,1,36993,179.345,167013.075,52.347,7.369
p56021,1,36994,600.795,156040.97,50.259,7.369
p56021,1,36995,344.932,162130.402,55.062,7.369
p56021,1,36996,330.932,176217.193,59.663,7.369
p56015,1,36997,653.778,193687.948,67.356,7.369
p56015,1,36998,682.381,215082.571,74.373,7.369
p56015,1,36999,1002.029,245690.488,84.733,7.369
p31007,1,37000,1247.573,69080.194,25.674,31.483
p31007,1,37001,1251.616,98447.859,32.898,4.618
p31007,1,37002,1117.771,89084.213,28.511,4.618
p31007,1,37003,1083.495,86122.201,28.437,4.618
p31007,1,37004,561.088,97327.858,32.652,4.618
p31123,1,37005,719.916,112578.357,40.113,4.618
p31123,1,37006,963.348,140776.19,50.631,4.618
p31123,1,37007,1031.236,172863.703,62.045,4.618
p31123,1,37008,381.742,205383.976,73.565,4.618
p31123,1,37009,903.304,241166.822,85.085,4.618
p31069,1,37010,495.312,267272.118,96.605,4.618
p31069,1,37011,417.406,298973.383,108.125,4.618
p31069,1,37012,75.793,396569.141,129.535,4.618
p31069,1,37013,0.121,384860.421,132.267,4.618
p31117,1,37018,84.845,576723.381,189.235,4.618
p31117,1,37019,357.242,579724.423,201.307,4.618
p31117,1,37020,154.845,610072.427,212.349,4.618
p31117,1,37021,339.863,645605.775,223.869,4.618
p31171,1,37022,241.32,435033.307,150.044,103.012
p31171,1,37023,344.208,409118.179,138.524,103.012
p31171,1,37024,303.173,383198.537,127.373,103.012
p31171,1,37025,492.174,366682.066,121.02,103.012
p31009,1,37026,1280.702,337553.385,114.509,103.012
p31009,1,37027,1150.297,307119.579,109.631,103.012
p31009,1,37028,1172.383,321853.185,104.86,103.012
p31009,1,37029,771.632,306389.399,100.237,103.012
p31115,1,37030,754.735,458018.292,150.261,21.354
p31115,1,37031,533.208,431385.094,143.516,21.354
p31115,1,37032,442.751,413328.455,138.639,21.354
p31071,1,37033,175.966,374211.268,134.364,21.354
p31071,1,37034,236.492,368797.531,129.35,21.354
p31071,1,37035,927.623,356957.479,124.293,21.354
p31183,1,37036,769.278,324866.011,119.469,21.354
p31183,1,37037,734.821,330966.829,114.697,21.354
p31183,1,37038,650.76,319137.268,109.851,21.354
p31011,1,37039,942.649,317461.047,107.465,21.354
p31011,1,37040,387.958,309889.109,111.469,21.354
p31011,1,37041,60.466,331229.41,116.315,21.354
p31119,1,37042,254.173,341468.799,120.789,21.354
p31119,1,37043,632.054,355984.745,125.71,21.354
p31119,1,37044,794.08,368947.293,130.332,21.354
p31119,1,37045,518.364,376653.759,128.851,9.696
p31167,1,37046,89.069,337830.676,117.278,9.696
p31167,1,37047,54.793,304166.267,105.758,9.696
p31039,1,37048,228.225,274013.933,95.556,9.696
p31039,1,37049,455.122,246941.666,88.276,9.696
p31039,1,37050,763.063,247096.525,82.586,9.696
p31021,1,37051,176.147,85452.271,17.464,82.323
p06033,1,37247,53.526,2673448.972,338.295,25.172
p06011,2,37250,116.466,2045871.912,317.706,25.172
p06011,1,37251,729.45,2043276.767,310.9,25.172
p06011,1,37252,1323.607,1973718.346,306.054,25.172
p06011,1,37253,434.001,2076963.598,304.479,25.172
p06101,1,37254,440.76,2009666.663,308.737,25.172
p06007,1,37255,793.416,2146798.979,306.619,25.172
p06007,1,37256,768.192,2066628.706,310.795,25.172
p06007,1,37257,698.916,2001979.014,313.873,25.172
p06091,1,37265,302.328,1798339.715,495.134,87.576
p06091,2,37266,25.285,1870971.858,487.168,87.576
p32031,2,37269,120.087,125759.191,18.766,4.497
p32031,2,37270,120.328,162575.175,23.168,4.497
p32031,1,37271,83.397,245664.869,31.059,4.497
p32031,2,37272,17.862,366833.778,42.39,4.497
p32031,2,37273,198.656,459103.24,53.963,4.497
p32001,2,37274,7.241,514336.263,72.99,12.12
p32001,1,37275,715.088,529270.067,86.458,12.12
p32001,2,37276,910.123,546441.813,96.989,12.12
p32001,2,37277,820.692,450632.219,82.235,35.049
p32001,2,37278,985.193,599762.352,119.195,12.12
p32001,2,37279,1316.245,498349.665,105.275,35.049
p32001,1,37280,1590.332,529552.633,116.795,35.049
p32001,1,37281,646.054,724652.628,154.075,12.12
p32001,2,37282,82.431,611284.48,142.37,35.049
p32027,2,37283,131.069,742336.139,155.359,35.049
p32027,1,37284,1507.841,722693.893,174.157,35.049
p32027,1,37285,974.934,892727.371,210.378,12.12
p32015,1,37286,243.13,872118.343,211.299,35.049
p32015,1,37287,405.76,985817.739,239.695,12.12
p32015,1,37288,1057.486,266954.953,102.689,724.867
p32015,1,37289,404.191,274527.805,99.039,724.867
p32015,1,37290,236.552,248518.13,90.592,724.867
p32015,1,37291,500.743,208031.381,78.624,724.867
p32015,1,37292,951.761,191834.372,71.111,724.867
p32011,1,37293,45.379,182481.782,66.414,724.867
p32011,1,37295,726.071,211978.064,66.861,724.867
p32011,1,37296,255.259,232625.057,72.336,724.867
p32007,1,37298,347.467,510727.469,161.897,449.665
p32007,1,37299,96.552,481376.327,163.72,449.665
p32007,1,37301,610.631,484732.349,149.647,449.665
p32007,1,37302,1813.729,415077.792,146.939,449.665
p32007,1,37303,1445.263,397968.308,143.789,449.665
p32007,1,37304,1576.574,376629.492,145.346,449.665
p32007,1,37305,401.174,372809.076,144.079,449.665
p32007,1,37306,574.847,384411.342,146.517,449.665
p32007,1,37307,1864.902,396728.893,151.763,449.665
p32007,1,37308,1183.547,412874.794,158.117,449.665
p32007,1,37310,773.502,148895.36,23.403,686.208
p49045,1,37311,2304.938,481219.745,178.096,10.786
p49045,1,37314,3371.958,367199.141,80.131,80.518
p49045,1,37315,2225.584,326658.605,68.611,80.518
p49045,1,37316,1380.151,331915.606,119.527,10.786
