sc_point_gid|old,sc_point_gid
60691,141337
60692,141338
60693,141339
60694,141341
60695,141342
60696,141343
60697,141344
60698,141345
60699,141346
60700,141347
60701,141348
60702,141349
60703,141350
60704,141351
60705,141352
60706,141353
60707,141354
60708,141355
60709,141356
60710,141357
60711,141358
60712,141359
60713,141360
60714,141361
60715,141362
60716,141364
60717,141365
60718,141366
60719,141367
60720,141368
60721,141369
60722,141370
60723,141371
60724,141372
60725,141373
60726,141374
60727,141375
60728,141376
60729,141377
60730,141378
60731,141379
60732,141380
60733,141381
60734,141382
60735,141383
60736,141384
60737,141385
60738,141386
60739,141388
60740,141389
60741,141390
60742,141391
60743,141392
60744,141393
60745,140710
60746,140711
60747,140712
60748,140713
60749,140714
60750,140715
60751,140716
60752,140717
60753,140718
60825,140397
60826,140398
60827,141083
60828,141084
60829,141085
60830,141086
60831,141087
60832,141088
60833,141089
60834,141090
60835,141091
60836,141092
60837,141093
60838,141094
60839,141095
60840,141096
60841,141097
60842,141098
60843,141099
60844,141100
60849,141105
60851,141108
60852,141109
60856,141113
60857,141114
60858,141115
60859,141116
60860,141117
60861,141118
60862,141119
60863,141120
60864,141121
60865,141122
60866,141123
60867,141124
60868,141809
60869,141810
60870,141811
60871,141812
60872,141813
60873,141814
60874,141815
60875,141816
60876,141818
60877,141819
60878,141820
60879,141821
60880,141822
60881,141823
60882,141824
60883,141825
60884,141826
60885,141827
60886,141828
60887,141829
60888,141830
60889,141831
60890,141832
60891,141833
60892,141834
60893,141835
60894,141836
60895,141837
60896,141838
60897,141839
60898,141840
60899,141842
60900,141843
60901,141844
60902,141845
60903,141846
60904,141847
60905,141848
60906,141849
60907,141850
60908,141851
60909,141852
60910,141853
60911,141854
60912,141855
60913,141856
60914,141857
60915,141858
60916,141859
60917,141860
60918,141861
60919,141862
60920,141863
60921,141865
60922,141866
60923,141867
60924,141868
60925,141869
60926,141870
60927,141871
60928,141872
60929,141873
60930,141874
60931,141875
60932,141876
60933,141877
60934,141878
60935,141879
60936,141880
60937,141881
60938,141882
60939,141883
60940,141884
60941,141885
60942,141886
60943,141888
60944,141889
60945,141890
60946,141891
60947,141892
60948,141893
60949,141894
60950,141895
60951,141896
60952,141897
60953,141898
60954,141899
60955,141900
60956,141901
60957,141902
60958,141903
60959,141904
60960,141905
60961,141906
60962,141907
60963,141908
60964,141909
60965,141911
60966,141912
60967,141913
60968,141914
60969,141915
60970,141916
60971,141917
60972,141918
60973,141919
60974,141920
60975,141921
60976,141922
60977,141923
60978,141924
60979,141925
60980,141926
60981,141927
60982,141928
60983,141929
60984,141930
60985,141931
60986,141933
60987,141934
60988,141935
60989,141936
60990,141937
60991,141938
60992,141939
60993,141940
60994,141941
60995,141942
60996,141943
60997,141944
60998,141945
60999,141946
61000,141947
61001,141948
61002,141949
61003,141950
61004,141951
61005,141952
61006,141953
61007,141954
61008,141956
61009,141957
61010,141958
61011,141959
61012,141960
61013,141961
61014,141962
61015,141963
61016,141964
61017,141965
61018,141966
61019,141967
61020,141968
61021,141969
61022,141970
61023,141971
61024,141972
61025,141973
61026,141974
61027,141975
61028,141976
61029,141977
61030,141979
61031,141980
61032,141981
61033,141982
61034,141983
61035,141984
61036,141985
61037,141986
61038,141987
61039,141988
61040,141989
61041,141990
61042,141991
61043,141992
61044,141993
61045,141994
61046,141995
61047,141996
61048,141997
61049,141998
61050,141999
61051,142000
61052,142002
61053,142003
61054,142004
61055,142005
61056,142006
61057,142007
61058,142008
61059,142009
61060,142010
61061,142011
61062,142012
61063,142013
61064,142014
61065,142015
61066,142016
61067,142017
61068,142018
61069,142019
61070,142020
61071,142021
61072,142022
61073,142023
61074,142025
61075,142026
61076,142027
61077,142028
61078,142029
61079,142030
61080,142031
61081,142032
61082,142033
61083,142034
61084,142035
61085,142036
61086,142037
61087,142038
61088,142039
61089,142040
61090,142041
61091,142042
61092,142043
61093,142044
61094,142045
61095,142046
61096,142048
61097,142049
61098,142050
61099,142051
61100,142052
61101,142053
61102,142054
61103,142055
61104,142056
61105,142057
61106,142058
61107,142059
61108,142060
61109,142061
61110,142062
61111,142063
61112,142064
61113,142065
61114,142066
61115,142067
61116,142068
61117,142069
61118,141386
61119,142072
61120,142073
61121,142074
61122,142075
61123,141392
61124,141393
61125,141394
61126,141395
61127,141396
61128,141397
61129,141398
61130,141399
61131,141400
61132,141401
61207,141083
61208,141768
61209,141769
61210,141770
61211,141771
61212,141772
61213,141773
61214,141774
61215,141775
61216,141776
61217,141777
61218,141778
61219,141779
61220,141780
61221,141781
61222,141782
61223,141783
61224,141784
61225,141785
61226,141786
61227,141787
61228,141788
61229,141789
61230,141790
61231,141792
61232,141793
61233,141794
61234,141795
61235,141796
61236,141797
61237,141798
61238,141799
61239,141800
61240,141801
61241,141802
61242,141803
61244,141805
61245,141806
61246,141807
61247,141808
61248,141809
61249,141810
61250,142495
61251,142496
61252,142497
61253,142498
61254,142499
61255,142500
61256,142502
61257,142503
61258,142504
61259,142505
61260,142506
61261,142507
61262,142508
61263,142509
61264,142510
61265,142511
61266,142512
61267,142513
61268,142514
61269,142515
61270,142516
61271,142517
61272,142518
61273,142519
61274,142520
61275,142521
61276,142522
61277,142523
61278,142525
61279,142526
61280,142527
61281,142528
61282,142529
61283,142530
61284,142531
61285,142532
61286,142533
61287,142534
61288,142535
61289,142536
61290,142537
61291,142538
61292,142539
61293,142540
61294,142541
61295,142542
61296,142543
61297,142544
61298,142545
61299,142546
61300,142547
61301,142549
61302,142550
61303,142551
61304,142552
61305,142553
61306,142554
61307,142555
61308,142556
61309,142557
61310,142558
61311,142559
61312,142560
61313,142561
61314,142562
61315,142563
61316,142564
61317,142565
61318,142566
61319,142567
61320,142568
61321,142569
61322,142570
61323,142572
61324,142573
61325,142574
61326,142575
61327,142576
61328,142577
61329,142578
61330,142579
61331,142580
61332,142581
61333,142582
61334,142583
61335,142584
61336,142585
61337,142586
61338,142587
61339,142588
61340,142589
61341,142590
61342,142591
61343,142592
61344,142593
61345,142595
61346,142596
61347,142597
61348,142598
61349,142599
61350,142600
61351,142601
61352,142602
61353,142603
61354,142604
61355,142605
61356,142606
61357,142607
61358,142608
61359,142609
61360,142610
61361,142611
61362,142612
61363,142613
61364,142614
61365,142615
61366,142617
61367,142618
61368,142619
61369,142620
61370,142621
61371,142622
61372,142623
61373,142624
61374,142625
61375,142626
61376,142627
61377,142628
61378,142629
61379,142630
61380,142631
61381,142632
61382,142633
61383,142634
61384,142635
61385,142636
61386,142637
61387,142638
61388,142640
61389,142641
61390,142642
61391,142643
61392,142644
61393,142645
61394,142646
61395,142647
61396,142648
61397,142649
61398,142650
61399,142651
61400,142652
61401,142653
61402,142654
61403,142655
61404,142656
61405,142657
61406,142658
61407,142659
61408,142660
61409,142661
61410,142663
61411,142664
61412,142665
61413,142666
61414,142667
61415,142668
61416,142669
61417,142670
61418,142671
61419,142672
61420,142673
61421,142674
61422,142675
61423,142676
61424,142677
61425,142678
61426,142679
61427,142680
61428,142681
61429,142682
61430,142683
61431,142684
61432,142686
61433,142687
61434,142688
61435,142689
61436,142690
61437,142691
61438,142692
61439,142693
61440,142694
61441,142695
61442,142696
61443,142697
61444,142698
61445,142699
61446,142700
61447,142701
61448,142702
61449,142703
61450,142704
61451,142705
61452,142706
61453,142707
61454,142709
61455,142710
61456,142711
61457,142712
61458,142713
61459,142714
61460,142715
61461,142716
61462,142717
61463,142718
61464,142719
61465,142720
61466,142721
61467,142722
61468,142723
61469,142724
61470,142725
61471,142726
61472,142727
61473,142728
61474,142729
61475,142730
61476,142732
61477,142733
61478,142734
61479,142735
61480,142736
61481,142737
61482,142738
61483,142739
61484,142740
61485,142741
61486,142742
61487,142743
61488,142744
61489,142745
61490,142746
61491,142747
61492,142748
61493,142749
61494,142750
61495,142751
61496,142068
61497,142069
61498,142070
61499,142071
61500,142757
61501,142074
61502,142075
61503,142076
61504,142077
61505,142078
61506,142079
61507,142080
61508,142081
61509,142082
61510,142083
61511,142084
61512,142085
61583,142447
61588,141768
61589,142453
61590,142454
61591,142455
61592,142456
61593,142457
61594,142458
61595,142459
61596,142460
61597,142461
61598,142462
61599,142463
61600,142464
61601,142465
61602,142466
61603,142467
61604,142468
61605,142469
61606,142470
61607,142471
61608,142472
61609,142473
61610,142475
61611,142476
61612,142477
61613,142478
61614,142479
61615,142480
61616,142481
61617,142482
61618,142483
61619,142484
61620,142485
61621,142486
61622,142487
61623,142488
61624,142489
61625,142490
61626,142491
61627,142492
61628,142493
61629,142494
61630,142495
61631,142496
61632,143181
61633,143182
61634,143183
61635,142501
61636,142502
61637,143187
61638,143188
61639,143189
61640,143190
61641,143191
61642,143192
61643,143193
61644,143194
61645,143195
61646,143196
61647,143197
61648,143198
61649,143199
61650,143200
61651,143201
61652,143202
61653,143203
61654,143204
61655,143205
61656,143206
61657,143207
61658,143209
61659,143210
61660,143211
61661,143212
61662,143213
61663,143214
61664,143215
61665,143216
61666,143217
61667,143218
61668,143219
61669,143220
61670,143221
61671,143222
61672,143223
61673,143224
61674,143225
61675,143226
61676,143227
61677,143228
61678,143229
61679,143230
61680,143231
61681,143233
61682,143234
61683,143235
61684,143236
61685,143237
61686,143238
61687,143239
61688,143240
61689,143241
61690,143242
61691,143243
61692,143244
61693,143245
61694,143246
61695,143247
61696,143248
61697,143249
61698,143250
61699,143251
61700,143252
61701,143253
61702,143254
61703,143256
61704,143257
61705,143258
61706,143259
61707,143260
61708,143261
61709,143262
61710,143263
61711,143264
61712,143265
61713,143266
61714,143267
61715,143268
61716,143269
61717,143270
61718,143271
61719,143272
61720,143273
61721,143274
61722,143275
61723,143276
61724,143277
61725,143279
61726,143280
61727,143281
61728,143282
61729,143283
61730,143284
61731,143285
61732,143286
61733,143287
61734,143288
61735,143289
61736,143290
61737,143291
61738,143292
61739,143293
61740,143294
61741,143295
61742,143296
61743,143297
61744,143298
61745,143299
61746,143301
61747,143302
61748,143303
61749,143304
61750,143305
61751,143306
61752,143307
61753,143308
61754,143309
61755,143310
61756,143311
61757,143312
61758,143313
61759,143314
61760,143315
61761,143316
61762,143317
61763,143318
61764,143319
61765,143320
61766,143321
61767,143322
61768,143324
61769,143325
61770,143326
61771,143327
61772,143328
61773,143329
61774,143330
61775,143331
61776,143332
61777,143333
61778,143334
61779,143335
61780,143336
61781,143337
61782,143338
61783,143339
61784,143340
61785,143341
61786,143342
61787,143343
61788,143344
61789,143345
61790,143347
61791,143348
61792,143349
61793,143350
61794,143351
61795,143352
61796,143353
61797,143354
61798,143355
61799,143356
61800,143357
61801,143358
61802,143359
61803,143360
61804,143361
61805,143362
61806,143363
61807,143364
61808,143365
61809,143366
61810,143367
61811,143368
61812,143370
61813,143371
61814,143372
61815,143373
61816,143374
61817,143375
61818,143376
61819,143377
61820,143378
61821,143379
61822,143380
61823,143381
61824,143382
61825,143383
61826,143384
61827,143385
61828,143386
61829,143387
61830,143388
61831,143389
61832,143390
61833,143391
61834,143393
61835,143394
61836,143395
61837,143396
61838,143397
61839,143398
61840,143399
61841,143400
61842,143401
61843,143402
61844,143403
61845,143404
61846,143405
61847,143406
61848,143407
61849,143408
61850,143409
61851,143410
61852,143411
61853,143412
61854,143413
61855,143414
61856,143415
61857,143417
61858,143418
61859,143419
61860,143420
61861,143421
61862,143422
61863,143423
61864,143424
61865,143425
61866,143426
61867,143427
61868,143428
61869,143429
61870,143430
61871,143431
61872,143432
61873,143433
61874,142750
61875,142751
61876,142752
61877,142753
61878,142754
61879,142755
61880,142756
61881,142758
61882,142759
61883,142760
61884,142761
61885,142762
61886,142763
61887,142764
61888,142765
61889,142766
61890,142767
61891,142768
61964,143131
61969,143137
61970,143138
61971,143139
61972,143140
61973,143141
61974,143142
61975,143143
61976,143144
61977,143145
61978,143146
61979,143147
61980,143148
61981,143149
61982,143150
61983,143151
61985,143153
61986,143154
61987,143155
61988,143156
61989,143157
61990,143159
61991,143160
61992,143161
61993,143162
61994,143163
61995,143164
61996,143165
61997,143166
61998,143167
61999,143168
62000,143169
62001,143170
62002,143171
62003,143172
62004,143173
62005,143174
62006,143175
62007,143176
62008,143177
62009,143178
62010,143179
62011,143180
62012,143181
62013,143182
62014,143184
62015,143185
62016,143186
62017,143187
62018,143188
62019,143873
62020,143874
62021,143875
62022,143876
62023,143877
62024,143878
62025,143879
62026,143880
62027,143881
62028,143882
62029,143883
62030,143884
62031,143885
62032,143886
62033,143887
62034,143888
62035,143889
62036,143890
62037,143891
62038,143893
62039,143894
62040,143895
62041,143896
62042,143897
62043,143898
62044,143899
62045,143900
62046,143901
62047,143902
62048,143903
62049,143904
62050,143905
62051,143906
62052,143907
62053,143908
62054,143909
62055,143910
62056,143911
62057,143912
62058,143913
62059,143914
62060,143916
62061,143917
62062,143918
62063,143919
62064,143920
62065,143921
62066,143922
62067,143923
62068,143924
62069,143925
62070,143926
62071,143927
62072,143928
62073,143929
62074,143930
62075,143931
62076,143932
62077,143933
62078,143934
62079,143935
62080,143936
62081,143937
62082,143938
62083,143940
62084,143941
62085,143942
62086,143943
62087,143944
62088,143945
62089,143946
62090,143947
62091,143948
62092,143949
62093,143950
62094,143951
62095,143952
62096,143953
62097,143954
62098,143955
62099,143956
62100,143957
62101,143958
62102,143959
62103,143960
62104,143961
62105,143963
62106,143964
62107,143965
62108,143966
62109,143967
62110,143968
62111,143969
62112,143970
62113,143971
62114,143972
62115,143973
62116,143974
62117,143975
62118,143976
62119,143977
62120,143978
62121,143979
62122,143980
62123,143981
62124,143982
62125,143983
62126,143985
62127,143986
62128,143987
62129,143988
62130,143989
62131,143990
62132,143991
62133,143992
62134,143993
62135,143994
62136,143995
62137,143996
62138,143997
62139,143998
62140,143999
62141,144000
62142,144001
62143,144002
62144,144003
62145,144004
62146,144005
62147,144006
62148,144008
62149,144009
62150,144010
62151,144011
62152,144012
62153,144013
62154,144014
62155,144015
62156,144016
62157,144017
62158,144018
62159,144019
62160,144020
62161,144021
62162,144022
62163,144023
62164,144024
62165,144025
62166,144026
62167,144027
62168,144028
62169,144029
62170,144031
62171,144032
62172,144033
62173,144034
62174,144035
62175,144036
62176,144037
62177,144038
62178,144039
62179,144040
62180,144041
62181,144042
62182,144043
62183,144044
62184,144045
62185,144046
62186,144047
62187,144048
62188,144049
62189,144050
62190,144051
62191,144052
62192,144054
62193,144055
62194,144056
62195,144057
62196,144058
62197,144059
62198,144060
62199,144061
62200,144062
62201,144063
62202,144064
62203,144065
62204,144066
62205,144067
62206,144068
62207,144069
62208,144070
62209,144071
62210,144072
62211,144073
62212,144074
62213,144075
62214,144077
62215,144078
62216,144079
62217,144080
62218,144081
62219,144082
62220,144083
62221,144084
62222,144085
62223,144086
62224,144087
62225,144088
62226,144089
62227,144090
62228,144091
62229,144092
62230,144093
62231,144094
62232,144095
62233,144096
62234,144097
62235,144098
62236,144099
62237,144101
62238,144102
62239,144103
62240,144104
62241,144105
62242,144106
62243,144107
62244,144108
62245,144109
62246,144110
62247,144111
62248,144112
62249,144113
62250,144114
62251,144115
62252,143432
62253,143433
62254,143434
62255,143435
62256,143436
62257,143437
62258,143438
62259,143439
62260,143440
62261,143442
62262,143443
62263,143444
62264,143445
62265,143446
62266,143447
62267,143448
62268,143449
62269,143450
62270,143451
62271,143452
62350,143822
62351,143823
62352,143824
62353,143825
62354,143826
62355,143827
62356,143828
62357,143829
62358,143830
62359,143831
62360,143832
62361,143833
62362,143834
62363,143835
62364,143836
62365,143837
62366,143838
62367,143839
62368,143840
62369,143841
62370,143843
62371,143844
62372,143845
62373,143846
62374,143847
62375,143848
62376,143849
62377,143850
62378,143851
62379,143852
62380,143853
62381,143854
62382,143855
62383,143856
62384,143857
62385,143858
62386,143859
62387,143860
62388,143861
62389,143862
62390,143863
62391,143864
62392,143865
62393,143867
62394,143868
62395,143869
62396,143870
62397,143871
62398,143872
62399,143873
62400,143874
62401,144559
62402,144560
62403,144561
62404,144562
62405,144563
62406,144564
62407,144565
62408,144566
62409,144567
62410,144568
62411,144569
62412,144570
62413,144571
62414,144572
62415,144573
62416,144574
62417,144575
62418,144577
62419,144578
62420,144579
62421,144580
62422,144581
62423,144582
62424,144583
62425,144584
62426,144585
62427,144586
62428,144587
62429,144588
62430,144589
62431,144590
62432,144591
62433,144592
62434,144593
62435,144594
62436,144595
62437,144596
62438,144597
62439,144598
62440,144600
62441,144601
62442,144602
62443,144603
62444,144604
62445,144605
62446,144606
62447,144607
62448,144608
62449,144609
62450,144610
62451,144611
62452,144612
62453,144613
62454,144614
62455,144615
62456,144616
62457,144617
62458,144618
62459,144619
62460,144620
62461,144621
62462,144623
62463,144624
62464,144625
62465,144626
62466,144627
62467,144628
62468,144629
62469,144630
62470,144631
62471,144632
62472,144633
62473,144634
62474,144635
62475,144636
62476,144637
62477,144638
62478,144639
62479,144640
62480,144641
62481,144642
62482,144643
62483,144644
62484,144646
62485,144647
62486,144648
62487,144649
62488,144650
62489,144651
62490,144652
62491,144653
62492,144654
62493,144655
62494,144656
62495,144657
62496,144658
62497,144659
62498,144660
62499,144661
62500,144662
62501,144663
62502,144664
62503,144665
62504,144666
62505,144667
62506,144669
62507,144670
62508,144671
62509,144672
62510,144673
62511,144674
62512,144675
62513,144676
62514,144677
62515,144678
62516,144679
62517,144680
62518,144681
62519,144682
62520,144683
62521,144684
62522,144685
62523,144686
62524,144687
62525,144688
62526,144689
62527,144690
62528,144692
62529,144693
62530,144694
62531,144695
62532,144696
62533,144697
62534,144698
62535,144699
62536,144700
62537,144701
62538,144702
62539,144703
62540,144704
62541,144705
62542,144706
62543,144707
62544,144708
62545,144709
62546,144710
62547,144711
62548,144712
62549,144713
62550,144715
62551,144716
62552,144717
62553,144718
62554,144719
62555,144720
62556,144721
62557,144722
62558,144723
62559,144724
62560,144725
62561,144726
62562,144727
62563,144728
62564,144729
62565,144730
62566,144731
62567,144732
62568,144733
62569,144734
62570,144735
62571,144736
62572,144738
62573,144739
62574,144740
62575,144741
62576,144742
62577,144743
62578,144744
62579,144745
62580,144746
62581,144747
62582,144748
62583,144749
62584,144750
62585,144751
62586,144752
62587,144753
62588,144754
62589,144755
62590,144756
62591,144757
62592,144758
62593,144759
62594,144760
62595,144762
62596,144763
62597,144764
62598,144765
62599,144766
62600,144767
62601,144768
62602,144769
62603,144770
62604,144771
62605,144772
62606,144773
62607,144774
62608,144775
62609,144776
62610,144777
62611,144778
62612,144779
62613,144780
62614,144781
62615,144782
62616,144783
62617,144785
62618,144786
62619,144787
62620,144788
62621,144789
62622,144790
62623,144791
62624,144792
62625,144793
62626,144794
62627,144795
62628,144796
62629,144113
62630,144114
62631,144115
62632,144116
62633,144117
62634,144118
62635,144119
62636,144120
62637,144121
62638,144122
62639,144123
62640,144124
62641,144125
62642,144127
62643,144128
62644,144129
62645,144130
62646,144131
62647,144132
62648,144133
62649,144134
62650,144135
62651,144136
62730,143822
62731,144507
62732,144508
62733,144509
62734,144510
62735,144511
62736,144512
62737,144513
62738,144514
62739,144515
62740,144516
62741,144517
62742,144518
62743,144519
62744,144520
62745,144521
62746,144522
62747,144523
62748,144524
62749,144526
62750,144527
62751,144528
62752,144529
62753,144530
62754,144531
62755,144532
62756,144533
62757,144534
62758,144535
62759,144536
62760,144537
62761,144538
62762,144539
62763,144540
62764,144541
62765,144542
62766,144543
62767,144544
62768,144545
62769,144546
62770,144547
62771,144548
62772,144549
62773,144551
62774,144552
62775,144553
62777,144555
62778,144556
62779,144557
62780,144558
62781,144559
62782,144560
62783,144561
62784,145246
62785,145247
62786,145248
62787,145249
62788,145250
62789,145251
62790,145252
62791,145253
62792,145254
62793,145255
62794,145256
62795,145257
62796,145258
62797,145260
62798,145261
62799,145262
62800,145263
62801,145264
62802,145265
62803,145266
62804,145267
62805,145268
62806,145269
62807,145270
62808,145271
62809,145272
62810,145273
62811,145274
62812,145275
62813,145276
62814,145277
62815,145278
62816,145279
62817,145280
62818,145281
62819,145282
62820,145284
62821,145285
62822,145286
62823,145287
62824,145288
62825,145289
62826,145290
62827,145291
62828,145292
62829,145293
62830,145294
62831,145295
62832,145296
62833,145297
62834,145298
62835,145299
62836,145300
62837,145301
62838,145302
62839,145303
62840,145304
62841,145305
62842,145307
62843,145308
62844,145309
62845,145310
62846,145311
62847,145312
62848,145313
62849,145314
62850,145315
62851,145316
62852,145317
62853,145318
62854,145319
62855,145320
62856,145321
62857,145322
62858,145323
62859,145324
62860,145325
62861,145326
62862,145327
62863,145328
62864,145330
62865,145331
62866,145332
62867,145333
62868,145334
62869,145335
62870,145336
62871,145337
62872,145338
62873,145339
62874,145340
62875,145341
62876,145342
62877,145343
62878,145344
62879,145345
62880,145346
62881,145347
62882,145348
62883,145349
62884,145350
62885,145351
62886,145353
62887,145354
62888,145355
62889,145356
62890,145357
62891,145358
62892,145359
62893,145360
62894,145361
62895,145362
62896,145363
62897,145364
62898,145365
62899,145366
62900,145367
62901,145368
62902,145369
62903,145370
62904,145371
62905,145372
62906,145373
62907,145374
62908,145376
62909,145377
62910,145378
62911,145379
62912,145380
62913,145381
62914,145382
62915,145383
62916,145384
62917,145385
62918,145386
62919,145387
62920,145388
62921,145389
62922,145390
62923,145391
62924,145392
62925,145393
62926,145394
62927,145395
62928,145396
62929,145397
62930,145399
62931,145400
62932,145401
62933,145402
62934,145403
62935,145404
62936,145405
62937,145406
62938,145407
62939,145408
62940,145409
62941,145410
62942,145411
62943,145412
62944,145413
62945,145414
62946,145415
62947,145416
62948,145417
62949,145418
62950,145419
62951,145420
62952,145422
62953,145423
62954,145424
62955,145425
62956,145426
62957,145427
62958,145428
62959,145429
62960,145430
62961,145431
62962,145432
62963,145433
62964,145434
62965,145435
62966,145436
62967,145437
62968,145438
62969,145439
62970,145440
62971,145441
62972,145442
62973,145443
62974,145444
62975,145446
62976,145447
62977,145448
62978,145449
62979,145450
62980,145451
62981,145452
62982,145453
62983,145454
62984,145455
62985,145456
62986,145457
62987,145458
62988,145459
62989,145460
62990,145461
62991,145462
62992,145463
62993,145464
62994,145465
62995,145466
62996,145467
62997,145469
62998,145470
62999,145471
63000,145472
63001,145473
63002,145474
63003,145475
63004,145476
63005,145477
63006,145478
63007,144795
63008,144796
63009,144797
63010,144798
63011,144799
63012,144800
63013,144801
63014,144802
63015,144803
63016,144804
63017,144805
63018,144806
63019,144807
63020,144808
63021,144809
63022,144811
63023,144812
63024,144813
63025,144814
63026,144815
63027,144816
63028,144817
63029,144818
63031,144819
63111,145191
63112,145192
63113,145193
63114,145194
63115,145195
63116,145196
63117,145197
63118,145198
63119,145199
63120,145200
63121,145201
63122,145202
63123,145203
63124,145204
63125,145205
63126,145206
63128,145208
63129,145210
63130,145211
63131,145212
63132,145213
63133,145214
63134,145215
63135,145216
63136,145217
63137,145218
63138,145219
63139,145220
63140,145221
63141,145222
63142,145223
63143,145224
63144,145225
63145,145226
63146,145227
63147,145228
63148,145229
63149,145230
63150,145231
63151,145232
63152,145233
63153,145235
63154,145236
63155,145237
63156,145238
63157,145239
63158,145240
63159,145241
63160,145242
63161,145243
63162,145244
63163,145245
63164,145246
63165,145247
63166,145932
63167,145933
63168,145934
63169,145935
63170,145936
63171,145937
63172,145938
63173,145939
63174,145940
63175,145941
63176,145942
63177,145944
63178,145945
63179,145946
63180,145947
63181,145948
63182,145949
63183,145950
63184,145951
63185,145952
63186,145953
63187,145954
63188,145955
63189,145956
63190,145957
63191,145958
63192,145959
63193,145960
63194,145961
63195,145962
63196,145963
63197,145964
63198,145965
63199,145966
63200,145968
63201,145969
63202,145970
63203,145971
63204,145972
63205,145973
63206,145974
63207,145975
63208,145976
63209,145977
63210,145978
63211,145979
63212,145980
63213,145981
63214,145982
63215,145983
63216,145984
63217,145985
63218,145986
63219,145987
63220,145988
63221,145989
63222,145991
63223,145992
63224,145993
63225,145994
63226,145995
63227,145996
63228,145997
63229,145998
63230,145999
63231,146000
63232,146001
63233,146002
63234,146003
63235,146004
63236,146005
63237,146006
63238,146007
63239,146008
63240,146009
63241,146010
63242,146011
63243,146012
63244,146014
63245,146015
63246,146016
63247,146017
63248,146018
63249,146019
63250,146020
63251,146021
63252,146022
63253,146023
63254,146024
63255,146025
63256,146026
63257,146027
63258,146028
63259,146029
63260,146030
63261,146031
63262,146032
63263,146033
63264,146034
63265,146035
63266,146037
63267,146038
63268,146039
63269,146040
63270,146041
63271,146042
63272,146043
63273,146044
63274,146045
63275,146046
63276,146047
63277,146048
63278,146049
63279,146050
63280,146051
63281,146052
63282,146053
63283,146054
63284,146055
63285,146056
63286,146057
63287,146058
63288,146060
63289,146061
63290,146062
63291,146063
63292,146064
63293,146065
63294,146066
63295,146067
63296,146068
63297,146069
63298,146070
63299,146071
63300,146072
63301,146073
63302,146074
63303,146075
63304,146076
63305,146077
63306,146078
63307,146079
63308,146080
63309,146081
63310,146083
63311,146084
63312,146085
63313,146086
63314,146087
63315,146088
63316,146089
63317,146090
63318,146091
63319,146092
63320,146093
63321,146094
63322,146095
63323,146096
63324,146097
63325,146098
63326,146099
63327,146100
63328,146101
63329,146102
63330,146103
63331,146104
63332,146105
63333,146107
63334,146108
63335,146109
63336,146110
63337,146111
63338,146112
63339,146113
63340,146114
63341,146115
63342,146116
63343,146117
63344,146118
63345,146119
63346,146120
63347,146121
63348,146122
63349,146123
63350,146124
63351,146125
63352,146126
63353,146127
63354,146128
63355,146130
63356,146131
63357,146132
63358,146133
63359,146134
63360,146135
63361,146136
63362,146137
63363,146138
63364,146139
63365,146140
63366,146141
63367,146142
63368,146143
63369,146144
63370,146145
63371,146146
63372,146147
63373,146148
63374,146149
63375,146150
63376,146151
63377,146152
63378,146154
63379,146155
63380,146156
63381,146157
63382,146158
63383,146159
63384,146160
63385,145477
63386,145478
63387,145479
63388,145480
63389,145481
63390,145482
63391,145483
63392,145484
63393,145485
63394,145486
63395,145487
63396,145488
63397,145489
63398,145490
63399,145491
63400,145492
63401,145493
63402,145495
63403,145496
63404,145497
63405,145498
63406,145499
63407,145500
63491,145191
63492,145876
63493,145877
63494,145878
63495,145879
63496,145880
63497,145881
63498,145882
63499,145883
63500,145884
63501,145885
63502,145886
63503,145887
63504,145888
63505,145889
63506,145890
63507,145891
63510,145895
63511,145896
63512,145897
63513,145898
63514,145899
63515,145900
63516,145901
63517,145902
63518,145903
63519,145904
63520,145905
63521,145906
63522,145907
63524,145909
63525,145910
63526,145911
63527,145912
63528,145913
63529,145914
63530,145915
63531,145916
63532,145917
63533,145919
63534,145920
63535,145921
63536,145922
63537,145923
63538,145924
63539,145925
63540,145926
63541,145927
63542,145928
63543,145929
63544,145930
63545,145931
63546,145932
63547,145933
63548,145934
63549,146619
63550,146620
63551,146621
63552,146622
63553,146623
63554,146624
63555,146625
63556,146626
63557,146628
63558,146629
63559,146630
63560,146631
63561,146632
63562,146633
63563,146634
63564,146635
63565,146636
63566,146637
63567,146638
63568,146639
63569,146640
63570,146641
63571,146642
63572,146643
63573,146644
63574,146645
63575,146646
63576,146647
63577,146648
63578,146649
63579,146650
63580,146652
63581,146653
63582,146654
63583,146655
63584,146656
63585,146657
63586,146658
63587,146659
63588,146660
63589,146661
63590,146662
63591,146663
63592,146664
63593,146665
63594,146666
63595,146667
63596,146668
63597,146669
63598,146670
63599,146671
63600,146672
63601,146673
63602,146675
63603,146676
63604,146677
63605,146678
63606,146679
63607,146680
63608,146681
63609,146682
63610,146683
63611,146684
63612,146685
63613,146686
63614,146687
63615,146688
63616,146689
63617,146690
63618,146691
63619,146692
63620,146693
63621,146694
63622,146695
63623,146696
63624,146698
63625,146699
63626,146700
63627,146701
63628,146702
63629,146703
63630,146704
63631,146705
63632,146706
63633,146707
63634,146708
63635,146709
63636,146710
63637,146711
63638,146712
63639,146713
63640,146714
63641,146715
63642,146716
63643,146717
63644,146718
63645,146719
63646,146721
63647,146722
63648,146723
63649,146724
